R,signal_ts,entry_ts,exit_ts,side,response_ratio,confirm_min,abs_z,branch,align_tf,entry_overlap,lane,policy
-1.002425608972488,1609499100,1609499280,1609526700,1,722790732.2538805,3.0,1.886513991757587,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
2.219174612101505,1609547400,1609547460,1609590000,1,29.55855761605503,1.0,1.9034293452730253,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-0.2115948490028303,1609765200,1609765800,1609852200,-1,436388594.04007965,10.0,1.7005984161508148,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.00087118204824,1610281800,1610284320,1610300160,1,0.6354201327632719,42.0,1.6141219615909528,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.0010176271144782,1610300400,1610300460,1610310420,1,1278721151.0055614,1.0,1.6957904987559065,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.000489080374931,1610310600,1610310660,1610347740,1,590503433.4800938,1.0,1.5646493526750158,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.0012963752441508,1611356100,1611356640,1611400800,1,0.793048971371716,9.0,1.2240580266567684,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.0020857557671183,1611492000,1611492540,1611545940,-1,0.6615415524664706,9.0,1.6937057514807932,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.00144429827415,1611546000,1611546060,1611612900,1,642190732.7165619,1.0,1.3342433548221133,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
0.17143055807603302,1611613200,1611613260,1611699660,-1,372791329.81703013,1.0,1.4986815673690999,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
2.2209119323176525,1611845100,1611845220,1611910140,1,669603151.9683926,2.0,1.9830197470561082,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.0018236647691048,1612065600,1612065840,1612106040,1,0.9373755241226509,4.0,1.0230183269854998,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.0013304670626018,1612196400,1612197180,1612256160,-1,2.7647058650066327,13.0,1.2801817756697096,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
