entry_ts,side,vol_percentile,expansion15_atr,eff15,mode,cap_price,action_price,candidate_R,original_R,delta_R,saved_R,given_up_R,original_exit_reason,original_right_tail,period
1610105700,-1,0.8596230158730159,-0.16132293626044555,-0.10308994125506309,STOP_CAP_INSTALLED,41694.42241071428,41113.67,-0.7522687012785335,-1.0022687012785378,0.25000000000000433,0.25000000000000433,0.0,INITIAL_STOP,False,historical
1610132400,-1,0.8377976190476191,-0.8685589980401693,-0.40626998419640775,STOP_CAP_INSTALLED,40672.376964285715,40509.19,-0.7520929939289421,-1.0020929939289438,0.25000000000000167,0.25000000000000167,0.0,INITIAL_STOP,False,historical
1610346300,1,0.9990079365079365,-0.18792619182221468,-0.12007391438250938,STOP_CAP_INSTALLED,32971.74258928571,33943.79,-0.751097014726336,0.25758186837766545,-1.0086788831040014,0.0,1.0086788831040014,TIME_EXIT,False,historical
1610357400,1,0.9538690476190477,-0.39597398504862036,-0.3942588593928638,STOP_CAP_INSTALLED,34523.57866071429,35209.35,-0.7512608711895431,-1.0012608711895399,0.24999999999999678,0.24999999999999678,0.0,INITIAL_STOP,False,historical
1611793200,-1,0.8090277777777778,-0.3673059622680884,-0.17315304240934284,STOP_CAP_INSTALLED,30392.891874999998,30102.32,-0.7526042460353648,-1.0026042460353681,0.25000000000000333,0.25000000000000333,0.0,INITIAL_STOP,False,historical
1611973200,-1,0.8903769841269841,-0.7473091983432549,-0.4159204308892051,STOP_CAP_INSTALLED,34522.634464285715,34331.79,-0.46795002671718483,-0.46795002671718483,0.0,0.0,0.0,TIME_EXIT,False,historical
1612581600,1,0.9508928571428571,-0.49794301889846493,-0.3330858698342085,STOP_CAP_INSTALLED,39192.358303571425,39463.56,-0.7530581106382269,-1.0030581106382208,0.2499999999999939,0.2499999999999939,0.0,INITIAL_STOP,False,historical
1612659000,-1,0.8665674603174603,-0.21153064846534253,-0.12335463147236916,STOP_CAP_INSTALLED,39895.28660714285,39590.15,1.4960564282730837,1.4960564282730837,0.0,0.0,0.0,PROFIT_STOP,False,historical
1612664400,-1,0.9618055555555556,-0.3780772602503539,-0.18338517840805313,STOP_CAP_INSTALLED,39012.85928571429,38715.87,-0.7532330547691267,-1.0032330547691193,0.24999999999999256,0.24999999999999256,0.0,INITIAL_STOP,False,historical
1612791300,-1,1.0,-0.12396941371298922,-0.049277864747213525,STOP_CAP_INSTALLED,44607.48910714286,43842.4,0.6088109493698921,0.6088109493698921,0.0,0.0,0.0,TIME_EXIT,False,historical
1612824300,1,0.9246031746031746,-0.07873625350033524,-0.0406255960328023,STOP_CAP_INSTALLED,44252.690089285716,44762.16,2.874795886086007,2.874795886086007,0.0,0.0,0.0,PROFIT_STOP,True,historical
1612830000,-1,0.9791666666666666,-0.16138644483126544,-0.08000853130783582,STOP_CAP_INSTALLED,47556.64964285715,46862.3,-0.36999236099270794,-0.36999236099270794,0.0,0.0,0.0,TIME_EXIT,False,historical
1612856100,-1,0.8754960317460317,-0.03457679555286876,-0.021435926237947458,STOP_CAP_INSTALLED,48084.78642857143,47579.26,-0.7534198046985728,1.496580195301424,-2.249999999999997,0.0,2.249999999999997,PROFIT_STOP,False,historical
1612859700,-1,0.8958333333333334,-0.594583160537399,-0.3767096232656877,STOP_CAP_INSTALLED,47496.045535714286,47223.8,2.080775440061381,2.080775440061381,0.0,0.0,0.0,PROFIT_STOP,True,historical
1613867700,1,0.9583333333333334,-0.196974319401328,-0.18056195301704667,STOP_CAP_INSTALLED,55392.15625,55909.28,0.5692072668975703,0.5692072668975703,0.0,0.0,0.0,TIME_EXIT,False,historical
1614044400,1,0.9112103174603174,-0.5461758409556929,-0.2116147193763567,STOP_CAP_INSTALLED,52375.81678571428,52707.23,-0.7530867033105954,-1.0030867033105983,0.250000000000003,0.250000000000003,0.0,INITIAL_STOP,False,historical
1614050100,1,0.9528769841269841,-0.6164408793372537,-0.23611704769936537,STOP_CAP_INSTALLED,51530.25955357143,51867.5,-0.7526277570666928,-1.0026277570666904,0.24999999999999756,0.24999999999999756,0.0,INITIAL_STOP,False,historical
1615343700,-1,0.8531746031746031,-0.26967573534343786,-0.12284386364078077,STOP_CAP_INSTALLED,54434.76964285714,54034.06,-0.7538355770227667,-1.0038355770227703,0.25000000000000355,0.25000000000000355,0.0,INITIAL_STOP,False,historical
1615770000,-1,0.8462301587301587,-0.3944682972325438,-0.13338915956151204,STOP_CAP_INSTALLED,60034.50696428571,59710.01,-0.754467638252365,-1.0044676382523712,0.2500000000000062,0.2500000000000062,0.0,INITIAL_STOP,False,historical
1615794900,-1,0.9479166666666666,-0.8382261744240914,-0.28218156954490287,STOP_CAP_INSTALLED,58471.78535714286,58327.77,3.22828946142716,3.22828946142716,0.0,0.0,0.0,PROFIT_STOP,True,historical
1616488800,1,0.9186507936507936,-0.10997334195008293,-0.08132882807534468,STOP_CAP_INSTALLED,53952.62946428572,54401.38,0.634080835824114,0.634080835824114,0.0,0.0,0.0,TIME_EXIT,False,historical
1616617800,-1,0.8854166666666666,-0.5437856308845077,-0.09490389537860029,STOP_CAP_INSTALLED,54199.67580357143,53981.72,-0.7547802397836676,-1.0047802397836754,0.25000000000000777,0.25000000000000777,0.0,INITIAL_STOP,False,historical
1616634900,-1,0.9786706349206349,-0.0361183321778334,-0.03078482947115358,STOP_CAP_INSTALLED,53052.032589285714,52420.44,-0.7530112683942255,-0.7599158875098094,0.006904619115583932,0.006904619115583932,0.0,TIME_EXIT,False,historical
1616676600,1,0.9325396825396826,-0.2513202328199157,-0.07705208236280571,STOP_CAP_INSTALLED,50721.736964285716,51124.23,-0.7537075059719296,-1.0037075059719267,0.2499999999999971,0.2499999999999971,0.0,INITIAL_STOP,False,historical
1617177900,-1,0.8000992063492064,-0.26620963943690934,-0.051693477090043176,STOP_CAP_INSTALLED,58176.1825,57847.97,-0.7550365647949477,-1.0050365647949433,0.24999999999999556,0.24999999999999556,0.0,INITIAL_STOP,False,historical
1618307400,1,0.966765873015873,-0.1562449818543944,-0.07374005305040254,STOP_CAP_INSTALLED,62656.95232142857,63130.96,-0.7543060129184738,0.2208611612803949,-0.9751671741988687,0.0,0.9751671741988687,TIME_EXIT,False,historical
1618549200,-1,0.8373015873015873,-1.0058255911575704,-0.33977914507117624,STOP_CAP_INSTALLED,62119.68741071429,62079.84,-0.7561553549366604,-1.006155354936662,0.25000000000000155,0.25000000000000155,0.0,INITIAL_STOP,False,historical
1618564200,-1,0.8898809523809523,-0.348813404284683,-0.21285040932771968,STOP_CAP_INSTALLED,61317.70821428571,61012.23,-0.755155885427632,-1.0051558854276363,0.25000000000000433,0.25000000000000433,0.0,INITIAL_STOP,False,historical
1618908600,1,0.8834325396825397,-0.17096848983032223,-0.15276044504595648,STOP_CAP_INSTALLED,54652.818303571425,55137.79,0.38446600953151117,0.38446600953151117,0.0,0.0,0.0,TIME_EXIT,False,historical
1620091200,1,0.9995039682539683,-0.2853803010358861,-0.11798269222806568,STOP_CAP_INSTALLED,55191.017857142855,55610.18,0.742401910089847,0.742401910089847,0.0,0.0,0.0,TIME_EXIT,False,historical
1620147900,1,0.9995039682539683,-0.21191735537189918,-0.14987783921536413,STOP_CAP_INSTALLED,53532.665,54085.08,-0.2685847542699709,-0.2685847542699709,0.0,0.0,0.0,TIME_EXIT,False,historical
1620656700,-1,0.90625,-0.1423899206841394,-0.06485316460965203,STOP_CAP_INSTALLED,57936.36035714286,57506.3,-0.7543749699165508,-1.0043749699165547,0.2500000000000039,0.2500000000000039,0.0,INITIAL_STOP,False,historical
1620693000,1,0.9141865079365079,-0.8371208753846436,-0.4118974204707911,STOP_CAP_INSTALLED,55915.41526785715,56047.26,-0.754107155909691,-1.004107155909697,0.250000000000006,0.250000000000006,0.0,INITIAL_STOP,False,historical
1620702600,1,0.9637896825396826,-0.3879305456026448,-0.2160725233419413,STOP_CAP_INSTALLED,54398.518214285716,54807.0,0.531385995270729,0.531385995270729,0.0,0.0,0.0,TIME_EXIT,False,historical
1621067400,1,0.8159722222222222,-0.02321140406268769,-0.013733244052510741,STOP_CAP_INSTALLED,48137.02767857143,48653.0,-0.7534638354793756,-1.0034638354793761,0.25000000000000056,0.25000000000000056,0.0,INITIAL_STOP,False,historical
1621129800,1,0.9027777777777778,-0.056046976698897785,-0.047346275928250414,STOP_CAP_INSTALLED,47528.92660714286,48140.58,1.3052827269421086,1.3052827269421086,0.0,0.0,0.0,TIME_EXIT,False,historical
1621210200,-1,0.9310515873015873,-0.005927872682150604,-0.0043041302688542685,STOP_CAP_INSTALLED,46859.712499999994,46093.26,2.4032272740546086,2.4032272740546086,0.0,0.0,0.0,PROFIT_STOP,True,historical
1621389900,1,0.8695436507936508,-0.9787267498186546,-0.3817126872905482,STOP_CAP_INSTALLED,40612.64678571428,40695.04,-0.7524408305393413,-1.0024408305393393,0.249999999999998,0.249999999999998,0.0,INITIAL_STOP,False,historical
1622896800,1,0.9652777777777778,-0.1844083196532743,-0.11498903102652236,STOP_CAP_INSTALLED,35579.55017857143,35991.27,-0.7527469338711755,-0.01680448912720042,-0.7359424447439751,0.0,0.7359424447439751,TIME_EXIT,False,historical
1622940900,-1,0.8561507936507936,-0.5287183930542876,-0.32354880645100365,STOP_CAP_INSTALLED,35853.89482142857,35660.22,-0.7536420383556984,-1.0036420383556985,0.2500000000000001,0.2500000000000001,0.0,INITIAL_STOP,False,historical
1623121200,1,0.9925595238095238,-0.26422901963046347,-0.1864340395228821,STOP_CAP_INSTALLED,32241.266785714288,32582.41,-0.7527492005075223,-1.00274920050752,0.24999999999999778,0.24999999999999778,0.0,INITIAL_STOP,False,historical
1623223200,-1,0.8883928571428571,-0.06308849060190758,-0.04078661246100089,STOP_CAP_INSTALLED,34566.068303571425,34203.0,-0.7533324908442449,-1.0033324908442571,0.2500000000000122,0.2500000000000122,0.0,INITIAL_STOP,False,historical
