R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,entry_crowd_edge,control_exit_ts,control_exit_reason,crowd_edge_15m,exitz_state_15m,crowd_edge_30m,exitz_state_30m,crowd_edge_60m,exitz_state_60m,crowd_edge_120m,exitz_state_120m,first_below_0p75_min,first_sign_flip_min,first_opp_extreme_min,period
-1.0029360504930813,1609746300,1609746600,886,1,-2.5403059852601118,-3.5070174977039468,5.0,0.5668391682513927,0.21653365339651728,2.6177878437935314,0.4775306294229543,0.5314321788197139,1.0086354708981562,0,0.2782094647254985,0.9616080057361979,1.0086354708981562,0,-0.5650933690806489,0.9616080057361979,2.029982542008292,0,-2.7791486111544073,0.9616080057361979,5.156054182124261,0,3.5070174977039468,1609750200,INITIAL_STOP,2.3611373504357123,STRONG_PERSIST,1.3085068042880508,STRONG_PERSIST,,NOT_ACTIVE,,NOT_ACTIVE,,,,historical
-0.26920933720275475,1609764600,1609765500,949,-1,2.1253982251803514,1.5010574454122851,15.0,0.455336474542026,0.06718459840108618,6.777393608075374,0.21509790040906404,0.40367019682990746,0.16381274228203604,0,-0.2507209848715598,0.40367019682990746,0.3747859867928015,0,-0.9357043327144964,0.40367019682990746,1.0219386878614791,0,-1.1735168874367297,0.40367019682990746,1.4147221168696749,0,1.5010574454122851,1609787100,TIME_EXIT,-0.9611192715949832,OPP_EXTREME,-0.9681792461531861,OPP_EXTREME,-0.8223869811899035,OPP_EXTREME,0.8589856833395355,STRONG_PERSIST,5.0,10.0,15.0,historical
-1.0032970883115309,1609806000,1609806300,1085,-1,3.622289403983752,2.7278257534649635,5.0,0.6710881761382613,0.06857634528829794,9.786000748960545,-1.2444023209648996,0.07655602701822418,1.5548761445951498,0,-0.6716690725094132,0.07655602701822418,1.6741433416391358,0,-0.6711798966179233,0.10550912509581013,1.6741433416391358,0,-0.4095625151502658,0.10550912509581013,1.6741433416391358,0,2.7278257534649635,1609807200,INITIAL_STOP,,NOT_ACTIVE,,NOT_ACTIVE,,NOT_ACTIVE,,NOT_ACTIVE,,,,historical
2.396488791251151,1609807500,1609807800,1090,-1,3.623172564631244,3.5191530996253952,5.0,0.4519728284434181,0.10469721057956682,4.316951919010106,0.45477670183553015,1.0568579274461696,-0.17621043503397232,1,0.650151756034114,1.2232114467408632,-0.17621043503397232,1,0.32640554993496695,1.2232114467408632,0.08032952738835339,1,1.1088018499783203,1.3693597340656247,0.4037577684636514,1,3.5191530996253952,1609818900,PROFIT_STOP,2.091236115418827,STRONG_PERSIST,1.59659595959698,STRONG_PERSIST,1.1241862632949706,STRONG_PERSIST,0.25265420147455503,WEAK_PERSIST,75.0,110.0,,historical
-0.13066473997565595,1609832700,1609834200,1178,1,-1.0549371525679947,-1.5223354940225982,25.0,0.44717154078952087,0.5854631483539271,0.7637910964729131,-0.07390687366433074,0.42058650595326175,0.10942570585375089,0,-0.32835626816223357,0.42058650595326175,0.4043606327525159,0,-0.17145998937120072,0.42058650595326175,0.5685981297843684,0,0.44611257476905136,1.014413889799752,0.5685981297843684,0,1.5223354940225982,1609855800,TIME_EXIT,0.1834921569313441,WEAK_PERSIST,-0.42930553020566975,SIGN_FLIP,-1.7097871938763798,OPP_EXTREME,-0.9341559161531139,OPP_EXTREME,15.0,30.0,35.0,historical
3.1707566997562457,1609892700,1609893000,1374,1,-2.046257339463418,-2.4760838270370447,5.0,0.7247383434469143,0.023148176961779256,31.30865611295863,0.5482575260302096,0.7279187267022692,-0.0916713337388241,0,0.8552244108950547,1.144064989732439,-0.0916713337388241,1,0.20790451471481575,1.144064989732439,-0.0916713337388241,1,0.7822414391845343,1.430292008165865,0.34482135652215046,1,2.4760838270370447,1609907400,PROFIT_STOP,2.2668603242255982,STRONG_PERSIST,1.9457405690392626,STRONG_PERSIST,1.867737024549908,STRONG_PERSIST,1.350713935293199,STRONG_PERSIST,230.0,240.0,240.0,historical
1.4970481880378292,1609907700,1609908300,1425,-1,3.191677454419829,2.663698461765491,10.0,0.6010506914753426,0.1873440575748811,3.208271967883645,-0.5578119106594324,0.4852565871436161,0.7677285886196705,0,-0.2926672359713442,0.4852565871436161,0.9191712534880742,0,1.1323339478122803,1.6067781001660557,0.9191712534880742,0,0.6885440767548944,1.6067781001660557,0.9191712534880742,0,2.663698461765491,1609924800,PROFIT_STOP,2.5109315876855476,STRONG_PERSIST,1.9777520827181625,STRONG_PERSIST,1.4870984646864789,STRONG_PERSIST,1.2420855403132691,STRONG_PERSIST,260.0,,,historical
-0.7514752085754136,1609935000,1609936500,1519,-1,1.5387614536971084,0.842038749315131,25.0,0.568522525470066,0.48758497751079394,1.1659968016374818,-0.13455648083576807,0.5221691211661242,0.15515991850242244,0,-0.5398531402551549,0.5221691211661242,1.1528113932532027,0,0.3276209815262929,0.87051318866144,1.1528113932532027,0,0.7954458437598189,1.4364975181523456,1.1528113932532027,0,0.842038749315131,1609958100,TIME_EXIT,1.1652574101929942,STRONG_PERSIST,0.27990225157504506,WEAK_PERSIST,1.721077974529382,STRONG_PERSIST,1.1024651404065853,STRONG_PERSIST,30.0,35.0,225.0,historical
-0.2769192674760663,1609977600,1609979400,1662,1,-1.4956414409214378,-1.1630175049586802,30.0,0.7713022078490545,0.6634117204415986,1.1626297560329641,0.13582763138738743,0.7380571095813415,-0.0493313645155124,0,0.15934945822846983,0.7380571095813415,0.3282449098433986,0,-0.004284258469739705,0.7380571095813415,0.4672545390262774,0,-0.8798535865066736,0.7380571095813415,1.1502402096374982,0,1.1630175049586802,1610001000,TIME_EXIT,1.078229254771832,STRONG_PERSIST,0.974403107133761,STRONG_PERSIST,1.014521402218245,STRONG_PERSIST,1.0062709109596466,STRONG_PERSIST,175.0,235.0,255.0,historical
-1.0039238666269323,1610021400,1610022000,1804,-1,2.683032791155792,1.984964881100255,10.0,1.3068858613220118,0.3719459307988925,3.513644725192564,-0.646447202093766,-0.023305499670635072,0.9635017002866615,0,-0.5651583670126795,0.019940534477522056,0.9635017002866615,0,-1.6616073495112877,0.019940534477522056,1.983086153791382,0,-1.824932789716385,0.019940534477522056,2.8467605533498324,0,1.984964881100255,1610024700,INITIAL_STOP,1.9333474124503018,STRONG_PERSIST,1.5855943093580973,STRONG_PERSIST,,NOT_ACTIVE,,NOT_ACTIVE,,,,historical
-1.003686305611901,1610025000,1610026800,1820,-1,2.207134150791058,1.4338179186969289,30.0,0.6186412322842533,0.3856712669412372,1.604063573588563,0.06452555036557917,0.5341001610338142,0.1732443813200787,0,-0.866641994818903,0.5341001610338142,1.103431720661338,0,-0.6525090268956418,0.5341001610338142,1.3308394762900115,0,-0.7868252332989839,0.5341001610338142,1.3308394762900115,0,1.4338179186969289,1610034600,INITIAL_STOP,1.258425826058662,STRONG_PERSIST,1.32902172158924,STRONG_PERSIST,1.0374927811148655,STRONG_PERSIST,1.3646210016600506,STRONG_PERSIST,35.0,,,historical
-1.0022687012785378,1610104500,1610105700,2083,-1,1.5400175065224548,0.785957661065709,20.0,1.3696187858466105,0.4014654515413712,3.411548309266961,0.08709808050538072,0.2627682837936241,0.5044788207661817,0,-0.755973110877143,0.34831133068761444,0.8241840123106906,0,-0.8707540293188707,0.34831133068761444,1.4318457925002093,0,-0.4404470721632841,0.3817769498663562,1.4318457925002093,0,0.785957661065709,1610118300,INITIAL_STOP,0.49836528042404243,WEAK_PERSIST,0.11156462761195715,WEAK_PERSIST,-0.3422238822236771,SIGN_FLIP,-1.3459053216058496,OPP_EXTREME,10.0,55.0,75.0,historical
-1.0020929939289438,1610132100,1610132400,2172,-1,1.358039633266048,1.3667588314522874,5.0,0.8139195010854301,0.10715752940304128,7.595541797427705,-0.8787529162051909,-0.24199936646958878,1.197000210406083,0,-0.8645100428442267,-0.24199936646958878,1.197000210406083,0,-0.5879393383075404,-0.24199936646958878,1.3429411071059416,0,1.6115325655438106,1.725265146347846,1.3429411071059416,0,1.3667588314522874,1610148300,INITIAL_STOP,1.9610456174804038,STRONG_PERSIST,1.4212720293810635,STRONG_PERSIST,1.519660384965387,STRONG_PERSIST,1.6390570637917659,STRONG_PERSIST,135.0,,,historical
1.3343492762093103,1610148600,1610150400,2232,-1,1.5001114798608968,1.1662103229481726,30.0,0.39154187358106196,0.22558318096700372,1.7356873423229449,-0.45781305610062006,-0.005288112111243336,0.7450319973054808,0,-0.3353273979570161,-0.005288112111243336,0.7802351696273045,0,0.6974580789616942,1.1885270603251143,0.7802351696273045,0,0.682395550240483,1.585288193928357,0.7802351696273045,0,1.1662103229481726,1610172000,TIME_EXIT,0.9707069589884985,STRONG_PERSIST,1.235441781977639,STRONG_PERSIST,-0.0540515353358596,SIGN_FLIP,0.17680039233280015,WEAK_PERSIST,50.0,50.0,,historical
-1.0030375747858686,1610172600,1610173200,2308,-1,1.6968708922754836,1.505619449205204,10.0,1.0060282357783676,0.3395563138798903,2.962772864743291,-0.38018662166759004,0.7403204183313361,0.42552141346905553,0,-0.45316116295046854,0.7403204183313361,0.6705907462865792,0,-0.5090476158715231,1.1295179718399988,0.6705907462865792,0,-1.0828758945901102,1.1295179718399988,1.4864535880316656,0,1.505619449205204,1610181300,INITIAL_STOP,0.8057568215286693,STRONG_PERSIST,1.007262215196497,STRONG_PERSIST,0.3654046002933573,WEAK_PERSIST,-0.37052351148472384,SIGN_FLIP,50.0,120.0,125.0,historical
1.0170062473973727,1610181900,1610182500,2339,1,-1.9095747371277905,-1.1456371266218666,10.0,0.5317896685240519,0.004263755564388383,124.72327171903976,0.830459536457038,1.0672635530212176,0.17110906432445563,1,0.7120885749387578,1.284942763073284,0.17110906432445563,1,0.1539505528541681,1.284942763073284,0.17110906432445563,1,0.2645805212603837,1.284942763073284,0.18145798559725465,1,1.1456371266218666,1610204100,TIME_EXIT,-0.7550548120932686,OPP_EXTREME,0.39704411437641407,WEAK_PERSIST,1.3238265315717106,STRONG_PERSIST,-1.0865443646602493,OPP_EXTREME,5.0,15.0,15.0,historical
-1.00436215126268,1610242500,1610243100,2541,1,-2.351315934755114,-2.3447751630039457,10.0,0.41275192808737243,0.06494824161595156,6.355090014183061,-0.8261946594125474,0.14809785725099583,0.9792697863673243,0,-0.5330495295677344,0.14809785725099583,1.1062383309402681,0,-0.8290525755650472,0.14809785725099583,1.3840020918294793,0,-2.336651513135858,0.14809785725099583,3.455702299636235,0,2.3447751630039457,1610248200,INITIAL_STOP,3.039446605907381,STRONG_PERSIST,2.4983531887273296,STRONG_PERSIST,1.6627777539117246,STRONG_PERSIST,,NOT_ACTIVE,,,,historical
-1.0042247419862809,1610251800,1610253000,2574,-1,1.3503425823312916,1.2153568131832344,20.0,0.604797139727269,0.23023313642077234,2.6268900580629553,0.3588539670371699,0.9508258127460898,0.3333042963169437,0,0.03865988361963917,0.9508258127460898,0.3504695285549928,0,-0.4821814348932059,0.9508258127460898,0.878506219728908,0,-0.8923786543085189,0.9508258127460898,1.1833948918080743,0,1.2153568131832344,1610261100,INITIAL_STOP,1.6443496705608893,STRONG_PERSIST,1.8027652290441454,STRONG_PERSIST,1.8156168664905856,STRONG_PERSIST,1.2389114355422797,STRONG_PERSIST,,,,historical
-1.0051926442049997,1610268000,1610268600,2626,1,-1.014693775380026,-1.0084730311922832,10.0,0.6682761267354455,0.5315191978465742,1.2572944273426836,0.11472963408291195,0.4607889119132733,0.3468949775583291,0,0.8401567931870692,1.0658355149644345,0.3468949775583291,1,0.444950412306978,1.0658355149644345,0.3468949775583291,1,-1.5515362378162574,1.0658355149644345,3.51061537630649,1,1.0084730311922832,1610274300,INITIAL_STOP,1.1951119843891191,STRONG_PERSIST,1.2447618165017744,STRONG_PERSIST,1.3098629733366818,STRONG_PERSIST,,NOT_ACTIVE,95.0,,,historical
-1.0014048881305382,1610336700,1610337000,2854,1,-1.014828508078546,-1.2006727154998724,5.0,1.268620072389312,0.0041528963417254375,305.4783126091501,0.5613471181908499,0.938159629197135,0.4300222433846849,0,0.21869128199516358,0.9417859334955266,0.4300222433846849,0,0.08667226313188704,0.9417859334955266,1.054500566770331,0,-0.40158627304481703,0.9417859334955266,1.054500566770331,0,1.2006727154998724,1610345700,INITIAL_STOP,-0.3434243844273311,SIGN_FLIP,0.5950539081249855,WEAK_PERSIST,0.934482709412847,STRONG_PERSIST,0.4492052256551174,WEAK_PERSIST,5.0,10.0,10.0,historical
0.25758186837766545,1610346000,1610346300,2885,1,-2.174996078906604,-1.1662387551757287,5.0,0.5022258548969849,0.09807946422484616,5.120601481111641,-0.268489400248306,0.5255744358241052,0.4229447939784542,0,-0.7525820261098165,0.5255744358241052,1.4178141381896128,0,-0.8072227183868405,0.5255744358241052,1.4833675445911232,0,1.2960968868329168,1.4812563392967122,1.4833675445911232,0,1.1662387551757287,1610367900,TIME_EXIT,0.2854521228853309,WEAK_PERSIST,3.2654351210162,STRONG_PERSIST,2.0378621668237256,STRONG_PERSIST,-0.5730057100874435,SIGN_FLIP,15.0,20.0,20.0,historical
-1.000970002576957,1610380200,1610380500,2999,1,-1.7927330598287627,-1.820139830395172,5.0,0.6297377450156559,0.05054154891522018,12.459802797341904,-0.7560056468982128,0.1322767807509013,1.001328986118041,0,-0.4433448563841747,0.1322767807509013,1.4085572226775696,0,-0.5398941465142537,0.1322767807509013,1.5461098714710104,0,0.4191554991325391,1.2796740105646642,1.5461098714710104,0,1.820139830395172,1610383200,INITIAL_STOP,-0.017684321586676235,SIGN_FLIP,0.8527995540964511,STRONG_PERSIST,,NOT_ACTIVE,,NOT_ACTIVE,5.0,15.0,,historical
-0.9248136724403516,1610409600,1610409900,3097,-1,1.5032536486473587,1.1186505108680227,5.0,0.40705405560543406,0.19421721665239425,2.095870080550585,0.7358541448479322,1.1229087852949193,0.4813354315426666,1,0.3860387490022471,1.3131382489627195,0.4813354315426666,1,0.1528234309188415,1.3131382489627195,0.4813354315426666,1,1.1965684963182106,1.8506661237026574,0.49493624685512,1,1.1186505108680227,1610431500,TIME_EXIT,-0.25945195002295907,SIGN_FLIP,-0.9091700044258918,OPP_EXTREME,-0.6662341923584041,SIGN_FLIP,-0.5148559310980965,SIGN_FLIP,5.0,15.0,30.0,historical
1.3483389021947356,1610433000,1610433300,3175,-1,2.3201948980200453,2.237247613954023,5.0,0.5279568019508868,0.32333217209545384,1.6328619478118678,-0.11481013760669574,0.07897143354815539,0.570741160076652,0,0.4364004528827738,0.4948397491726112,0.570741160076652,0,0.10947570109736729,0.839357254833653,0.570741160076652,0,-0.21109127329734453,0.839357254833653,1.4069195262149576,0,2.237247613954023,1610454900,TIME_EXIT,1.5983671189107236,STRONG_PERSIST,0.6323404739627828,WEAK_PERSIST,-0.10402531958799568,SIGN_FLIP,2.293360625295787,STRONG_PERSIST,30.0,40.0,40.0,historical
-1.002552980931172,1610455200,1610457000,3254,1,-1.6486953698219244,-1.4766506559005728,30.0,0.6032268584420216,0.5579166840544292,1.0812131535072698,-1.8573954036534985,0.035489932288942934,2.217164585672823,0,-2.9192470619628406,0.035489932288942934,3.0078384718871165,0,-3.01226359502339,0.035489932288942934,4.612001200787172,0,-3.560800969524451,0.035489932288942934,6.216608665680817,0,1.4766506559005728,1610457900,INITIAL_STOP,,NOT_ACTIVE,,NOT_ACTIVE,,NOT_ACTIVE,,NOT_ACTIVE,,,,historical
-1.0021128744778556,1610496000,1610496300,3385,-1,1.473423430573144,1.7775665758095676,5.0,0.8426896678052315,0.04042798495802178,20.844215902326535,0.07608531684032167,0.19676586895384737,0.654107448791576,0,1.111373603284232,1.3479451980992763,0.654107448791576,0,1.2301308090984406,2.253992155764106,0.654107448791576,0,0.3115443878155759,2.253992155764106,0.654107448791576,0,1.7775665758095676,1610508000,INITIAL_STOP,1.4928256135355575,STRONG_PERSIST,1.0979350299940989,STRONG_PERSIST,0.28136383505902945,WEAK_PERSIST,-0.011335672953437993,SIGN_FLIP,40.0,100.0,,historical
0.13183737957610964,1610529600,1610530200,3498,-1,1.41398896453234,2.1422480378370707,10.0,0.6217385844090166,0.3249349159422894,1.913424972175094,0.8682880835529186,1.303507966056615,0.23799047457873512,1,0.5161617871044164,1.303507966056615,0.23799047457873512,1,-0.7903198510746344,1.303507966056615,0.7916011894688487,1,-0.4701061335009649,1.303507966056615,0.936730894761015,1,2.1422480378370707,1610551800,TIME_EXIT,1.3595366622195035,STRONG_PERSIST,1.859166436893658,STRONG_PERSIST,1.0437435165734728,STRONG_PERSIST,1.2040421853762682,STRONG_PERSIST,285.0,300.0,300.0,historical
1.495694738938381,1610562600,1610562900,3607,1,-1.3278711777102992,-0.8939504070192656,5.0,1.8237743500615538,0.02907524078499094,62.726025239900586,0.9270403360127367,0.9390976899123736,0.0850170178868702,0,0.511043522340498,1.1919400391049344,0.0850170178868702,1,1.0728872474473299,1.3744297197479975,0.1212977043956834,1,0.8300745890361318,3.0479397494387532,0.1212977043956834,1,0.8939504070192656,1610569500,PROFIT_STOP,-0.7807872493172457,OPP_EXTREME,-0.4581224735901786,SIGN_FLIP,-1.5768827777555754,OPP_EXTREME,,NOT_ACTIVE,5.0,5.0,5.0,historical
0.044455888420387994,1610583000,1610583600,3676,-1,1.3846610584402188,1.0332614273667076,10.0,0.5715536446882472,0.2976808674411837,1.9200214232147594,0.099614250396917,0.21843352378439349,0.574954311235314,0,0.03754949303836536,0.21843352378439349,0.574954311235314,0,0.750234253305413,0.8690955048852118,0.574954311235314,0,1.1490480695278746,1.1713384896546242,0.574954311235314,0,1.0332614273667076,1610605200,TIME_EXIT,0.9840075343811775,STRONG_PERSIST,0.9761121143967619,STRONG_PERSIST,0.36727339995309205,WEAK_PERSIST,-0.40354334770136324,SIGN_FLIP,50.0,100.0,130.0,historical
-1.003499225346893,1610608500,1610609100,3761,1,-1.9669764617259913,-1.1152567421324446,10.0,0.5883544856233194,0.20266452610948046,2.903095544221644,-0.18171616055736362,0.4878950711332689,0.30170556168194984,0,-0.40549271132481046,0.4878950711332689,0.5022425194150288,0,0.024166994634320923,0.9925106475835034,0.9452131659854008,0,-0.702397605901066,0.9925106475835034,0.9452131659854008,0,1.1152567421324446,1610627100,INITIAL_STOP,0.798396543572447,STRONG_PERSIST,0.672265170994715,WEAK_PERSIST,0.7563388424698595,STRONG_PERSIST,2.702854134966431,STRONG_PERSIST,10.0,75.0,210.0,historical
0.8948479905753298,1610632200,1610633400,3842,1,-1.1605228780702255,-1.2957221832973271,20.0,1.1658343322032187,0.3282803880892301,3.5513371220183747,-0.05117674871149395,0.4926206543527748,0.2693412317274775,0,1.0726876291922731,1.178323440803076,0.2693412317274775,1,1.1865292262725837,1.2877339137298454,0.2693412317274775,1,1.769112641989393,2.5606974136145726,0.2693412317274775,1,1.2957221832973271,1610655000,TIME_EXIT,0.5132207277382237,WEAK_PERSIST,0.7757469843196197,STRONG_PERSIST,2.4996820754678706,STRONG_PERSIST,1.1344226346902173,STRONG_PERSIST,10.0,320.0,330.0,historical
0.4054652128186998,1610689200,1610689500,4029,-1,1.1778181207279481,0.8582040052479676,5.0,0.34689539112969126,0.04210412029748221,8.238988973994699,2.188421844412974,2.485472409491633,-0.11233829032754931,1,2.3020682953265843,2.877920585308416,-0.11233829032754931,1,1.5522306473993217,2.877920585308416,-0.11233829032754931,1,0.42979616054867426,2.877920585308416,0.0007194883223345757,1,0.8582040052479676,1610711100,TIME_EXIT,-2.9232187430144454,OPP_EXTREME,-3.2414034596414987,OPP_EXTREME,-0.40273593620872467,SIGN_FLIP,0.031752454949187235,WEAK_PERSIST,10.0,10.0,10.0,historical
-1.0038033679888794,1610714100,1610714400,4112,1,-3.400165916150832,-2.9120919866006396,5.0,0.5448278711518073,0.4385170236963969,1.242432654761839,0.9675139553645887,1.119247421492239,0.18668330944919997,1,1.1787656651277971,1.4183608453895642,0.18668330944919997,1,0.8945089690535575,1.4183608453895642,0.5088429279409544,1,-1.1102359636323325,1.4183608453895642,1.8844602367247303,1,2.9120919866006396,1610721600,INITIAL_STOP,0.678994016341182,WEAK_PERSIST,1.7759304413369394,STRONG_PERSIST,0.40529125963119284,WEAK_PERSIST,,NOT_ACTIVE,15.0,90.0,95.0,historical
2.197992985748837,1610724600,1610725200,4148,-1,1.2284108224881272,3.195953738848759,10.0,1.745092943720447,0.35829371113975667,4.870565361860866,1.539872438994648,2.040212516121575,0.26628359865765666,1,3.317956072301682,4.198441420110744,0.26628359865765666,1,0.7349580036831026,4.198441420110744,0.26628359865765666,1,1.152675380340978,4.198441420110744,0.26628359865765666,1,3.195953738848759,1610727000,PROFIT_STOP,-1.3235236575125757,OPP_EXTREME,,NOT_ACTIVE,,NOT_ACTIVE,,NOT_ACTIVE,15.0,15.0,15.0,historical
