match_id,rev_time,control_time,destination,event_count,control_change,winner_margin
0,2020-07-09 16:00:00+00:00,2020-01-02 20:00:00+00:00,EXPANSION,1.0,False,15.0
0,2020-07-09 16:00:00+00:00,2020-01-04 08:00:00+00:00,RANGE,1.0,False,8.333333333333332
0,2020-07-09 16:00:00+00:00,2020-01-07 04:00:00+00:00,EXPANSION,2.0,False,16.666666666666664
0,2020-07-09 16:00:00+00:00,2020-01-10 04:00:00+00:00,EXPANSION,1.0,False,15.0
0,2020-07-09 16:00:00+00:00,2020-01-12 00:00:00+00:00,PULLBACK,2.0,False,13.333333333333329
0,2020-07-09 16:00:00+00:00,2020-01-14 08:00:00+00:00,EXPANSION,0.0,False,18.333333333333336
0,2020-07-09 16:00:00+00:00,2020-01-16 08:00:00+00:00,PULLBACK,2.0,False,21.666666666666668
0,2020-07-09 16:00:00+00:00,2020-01-17 08:00:00+00:00,EXPANSION,2.0,False,16.666666666666664
0,2020-07-09 16:00:00+00:00,2020-01-18 04:00:00+00:00,PULLBACK,3.0,False,5.0000000000000036
0,2020-07-09 16:00:00+00:00,2020-01-19 00:00:00+00:00,RANGE,1.0,False,16.666666666666664
0,2020-07-09 16:00:00+00:00,2020-01-19 12:00:00+00:00,EXPANSION,2.0,False,8.333333333333329
0,2020-07-09 16:00:00+00:00,2020-01-20 00:00:00+00:00,PULLBACK,1.0,False,16.666666666666664
0,2020-07-09 16:00:00+00:00,2020-01-23 08:00:00+00:00,RANGE,0.0,False,13.333333333333336
0,2020-07-09 16:00:00+00:00,2020-01-28 08:00:00+00:00,EXPANSION,1.0,False,16.666666666666664
0,2020-07-09 16:00:00+00:00,2020-01-31 08:00:00+00:00,PULLBACK,1.0,False,6.666666666666664
0,2020-07-09 16:00:00+00:00,2020-02-04 16:00:00+00:00,RANGE,1.0,False,13.333333333333329
0,2020-07-09 16:00:00+00:00,2020-02-05 16:00:00+00:00,EXPANSION,1.0,False,16.666666666666664
0,2020-07-09 16:00:00+00:00,2020-02-08 00:00:00+00:00,PULLBACK,2.0,False,18.33333333333333
0,2020-07-09 16:00:00+00:00,2020-02-09 00:00:00+00:00,EXPANSION,0.0,False,16.666666666666664
0,2020-07-09 16:00:00+00:00,2020-02-10 20:00:00+00:00,PULLBACK,2.0,False,20.000000000000007
0,2020-07-09 16:00:00+00:00,2020-02-11 20:00:00+00:00,EXPANSION,1.0,False,31.666666666666664
0,2020-07-09 16:00:00+00:00,2020-02-13 16:00:00+00:00,PULLBACK,2.0,False,16.66666666666667
0,2020-07-09 16:00:00+00:00,2020-02-15 20:00:00+00:00,EXPANSION,1.0,False,18.333333333333336
0,2020-07-09 16:00:00+00:00,2020-02-16 08:00:00+00:00,PULLBACK,2.0,False,24.999999999999996
0,2020-07-09 16:00:00+00:00,2020-02-17 12:00:00+00:00,EXPANSION,3.0,False,8.333333333333336
0,2020-07-09 16:00:00+00:00,2020-02-18 04:00:00+00:00,PULLBACK,1.0,False,21.666666666666668
0,2020-07-09 16:00:00+00:00,2020-02-18 20:00:00+00:00,EXPANSION,2.0,False,16.66666666666667
0,2020-07-09 16:00:00+00:00,2020-02-19 16:00:00+00:00,PULLBACK,3.0,False,13.333333333333336
0,2020-07-09 16:00:00+00:00,2020-02-20 04:00:00+00:00,EXPANSION,0.0,False,40.0
0,2020-07-09 16:00:00+00:00,2020-02-21 00:00:00+00:00,PULLBACK,0.0,False,13.333333333333332
0,2020-07-09 16:00:00+00:00,2020-02-25 16:00:00+00:00,EXPANSION,1.0,False,11.666666666666668
0,2020-07-09 16:00:00+00:00,2020-02-29 04:00:00+00:00,PULLBACK,2.0,False,18.333333333333336
0,2020-07-09 16:00:00+00:00,2020-03-05 12:00:00+00:00,EXPANSION,2.0,False,1.6666666666666714
0,2020-07-09 16:00:00+00:00,2020-03-06 00:00:00+00:00,RANGE,2.0,False,15.0
0,2020-07-09 16:00:00+00:00,2020-03-08 08:00:00+00:00,EXPANSION,1.0,False,13.333333333333329
0,2020-07-09 16:00:00+00:00,2020-03-17 04:00:00+00:00,PULLBACK,3.0,False,20.000000000000007
0,2020-07-09 16:00:00+00:00,2020-03-21 00:00:00+00:00,PULLBACK,2.0,False,18.333333333333336
0,2020-07-09 16:00:00+00:00,2020-03-23 16:00:00+00:00,RANGE,2.0,False,23.333333333333336
0,2020-07-09 16:00:00+00:00,2020-04-02 20:00:00+00:00,EXPANSION,2.0,False,26.666666666666668
0,2020-07-09 16:00:00+00:00,2020-04-03 20:00:00+00:00,PULLBACK,1.0,False,18.333333333333336
0,2020-07-09 16:00:00+00:00,2020-04-06 08:00:00+00:00,RANGE,0.0,False,18.333333333333336
0,2020-07-09 16:00:00+00:00,2020-04-09 08:00:00+00:00,PULLBACK,2.0,False,24.999999999999993
0,2020-07-09 16:00:00+00:00,2020-04-10 12:00:00+00:00,EXPANSION,0.0,False,0.0
