transition_time,destination,origin,lag,event_count,control_change,d1_conflict,stack_break_change,bos_against_control,rev_rank,winner_margin,rev_vs_pullback,rev_vs_expansion,rev_vs_range,atr_ratio,adx14,range24_ratio,ema_spread_atr,relvol20
2021-06-24 00:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,3.0,18.33333333333333,-53.33333333333333,-35.0,30.0,1.1991357031879513,36.19286888682207,1.1050428981980658,3.463866588078905,0.6428831024286875
2021-06-25 20:00:00+00:00,EXPANSION,PULLBACK,-2,1.0,False,False,False,False,3.0,23.333333333333336,-51.66666666666667,-28.333333333333336,21.666666666666668,1.058249813078646,23.508960759892673,1.002862340523012,3.295884570922223,1.465982461808279
2021-06-25 20:00:00+00:00,EXPANSION,PULLBACK,-1,1.0,False,False,False,False,3.0,1.6666666666666714,-60.0,-58.33333333333333,15.0,1.0659884102283805,23.548271849644408,1.002862340523012,3.3264013169769795,1.3865973630998232
2021-06-25 20:00:00+00:00,EXPANSION,PULLBACK,0,0.0,False,False,False,False,3.0,16.666666666666664,-56.66666666666667,-73.33333333333333,6.666666666666667,1.0515053999376738,23.741268331204413,1.002862340523012,3.4592207903869214,0.8670853670143136
2021-06-27 04:00:00+00:00,PULLBACK,EXPANSION,-2,1.0,False,False,False,False,4.0,0.0,-66.66666666666667,-66.66666666666667,-15.0,1.086636872694423,26.854554231465578,0.8019174472195228,3.5646213635420025,0.6700815917824551
2021-06-27 04:00:00+00:00,PULLBACK,EXPANSION,-1,3.0,True,False,False,True,4.0,8.333333333333329,-60.0,-51.66666666666667,-5.0,1.0763908755607743,25.65122421816918,0.8019174472195228,3.514655503800367,0.9913429657912829
2021-06-27 04:00:00+00:00,PULLBACK,EXPANSION,0,2.0,True,False,False,True,4.0,16.666666666666657,-60.0,-43.33333333333334,-1.6666666666666679,1.0351715658437164,24.21704745442817,0.8019174472195228,3.564405637937257,0.7763264860356601
2021-06-28 12:00:00+00:00,RANGE,PULLBACK,-2,1.0,True,False,False,True,4.0,1.6666666666666643,-38.333333333333336,-40.0,-21.666666666666668,0.9831018148157873,20.12501149149835,0.8147848619636314,3.046659520579362,0.6619035619868177
2021-06-28 12:00:00+00:00,RANGE,PULLBACK,-1,1.0,True,False,False,True,4.0,1.6666666666666714,-31.666666666666664,-26.666666666666664,-33.333333333333336,0.9779677332476243,19.49009265342318,0.8311383350970564,2.963769130893014,0.9063748144859632
2021-06-28 12:00:00+00:00,RANGE,PULLBACK,0,1.0,True,False,False,True,4.0,13.333333333333329,-28.333333333333336,-23.333333333333336,-41.666666666666664,0.9657778255449532,18.81271621475063,0.8387770692692663,2.8482010870062355,0.8749451421301061
2021-06-30 04:00:00+00:00,PULLBACK,RANGE,-2,1.0,True,False,False,True,4.0,10.0,-11.666666666666664,-36.66666666666667,-26.666666666666668,0.8416016804133493,21.72271510177827,1.0138600894903418,2.466625208157733,0.6615370636248327
2021-06-30 04:00:00+00:00,PULLBACK,RANGE,-1,2.0,False,False,False,False,4.0,3.3333333333333286,-13.333333333333336,-16.666666666666664,-5.0,0.8478055999835449,20.952761828542663,1.0138600894903418,2.404866686525126,0.8354243292288612
2021-06-30 04:00:00+00:00,PULLBACK,RANGE,0,2.0,False,False,False,False,3.0,15.0,-21.666666666666668,3.3333333333333357,-6.666666666666668,0.8246243382449355,19.8312128823837,1.0138600894903418,2.4278338282194483,0.997779920828019
2021-07-01 00:00:00+00:00,RANGE,PULLBACK,-2,2.0,False,False,False,False,3.0,3.3333333333333357,-30.000000000000004,9.999999999999998,-26.666666666666668,0.8115094874056537,16.80216357467272,0.8941176470588236,2.397198378718054,0.7976791347360306
2021-07-01 00:00:00+00:00,RANGE,PULLBACK,-1,2.0,False,False,False,False,3.0,8.333333333333336,-26.666666666666668,13.333333333333332,-35.0,0.8059352476590579,15.618196287724986,0.7269920955395147,2.3845049896038915,0.797222804136211
2021-07-01 00:00:00+00:00,RANGE,PULLBACK,0,3.0,False,False,False,False,3.0,16.66666666666667,-21.666666666666668,20.0,-38.33333333333334,0.80688335063867,14.882639262663028,0.6688389641570915,2.381227442057438,0.7839770423304683
2021-07-02 12:00:00+00:00,PULLBACK,RANGE,-2,0.0,False,False,False,False,4.0,3.3333333333333286,-68.33333333333333,-45.0,-65.0,0.812772275688788,18.51070616909918,0.6221494370522005,2.6431676020288606,0.9078572803378716
2021-07-02 12:00:00+00:00,PULLBACK,RANGE,-1,1.0,False,False,False,False,4.0,6.666666666666671,-68.33333333333334,-38.33333333333333,-61.666666666666664,0.8118697460055935,18.47135772211168,0.6258450815776967,2.724461613430588,1.097981119769683
2021-07-02 12:00:00+00:00,PULLBACK,RANGE,0,1.0,False,False,False,False,4.0,18.33333333333333,-76.66666666666666,-33.333333333333336,-58.333333333333336,0.8111796192127222,18.2184537589667,0.6263659783599539,2.735132087663903,1.1230728545696005
2021-07-03 12:00:00+00:00,RANGE,PULLBACK,-2,2.0,True,False,False,True,4.0,11.666666666666671,-65.0,-23.333333333333336,-53.33333333333333,0.8131254935610084,16.312513598723548,0.6318503118503117,2.707401065862884,0.9731197632382904
2021-07-03 12:00:00+00:00,RANGE,PULLBACK,-1,1.0,True,False,False,True,4.0,5.0,-53.33333333333333,-21.666666666666664,-58.33333333333333,0.7855752492189721,16.271066883486313,0.6375117588306195,2.7196077157695187,0.9052997846585648
2021-07-03 12:00:00+00:00,RANGE,PULLBACK,0,1.0,True,False,False,True,4.0,21.66666666666667,-40.0,-21.666666666666664,-61.66666666666667,0.7564558042328817,16.27645519261811,0.6481265491792118,2.747508421012296,0.6833174555788352
2021-07-09 08:00:00+00:00,PULLBACK,RANGE,-2,1.0,False,False,False,False,4.0,1.6666666666666572,-60.00000000000001,-33.333333333333336,-61.666666666666664,0.8948762150129634,18.947536711528663,0.6218452147035649,2.8226489157344927,1.0317636529528913
2021-07-09 08:00:00+00:00,PULLBACK,RANGE,-1,2.0,False,False,False,False,4.0,10.0,-56.66666666666667,-11.666666666666668,-46.66666666666667,0.8873398009215722,19.048934886546554,0.6822294203060427,2.922100879095884,0.7467489168837591
2021-07-09 08:00:00+00:00,PULLBACK,RANGE,0,0.0,False,False,False,False,4.0,15.0,-63.33333333333333,-15.0,-48.33333333333333,0.8700602419767994,19.338320390976655,0.7118881118881119,3.065793047526273,0.7558584573409274
2021-07-11 20:00:00+00:00,RANGE,PULLBACK,-2,1.0,False,False,False,False,4.0,15.0,-65.0,-18.333333333333336,-50.0,0.8087671395387842,11.167031956221871,0.6843906291129246,2.9740455581713525,0.8173774217803891
2021-07-11 20:00:00+00:00,RANGE,PULLBACK,-1,2.0,False,False,False,False,4.0,1.6666666666666714,-51.66666666666667,-8.333333333333336,-50.0,0.7914821538306188,10.840808293824443,0.6440358798874193,2.993002087833555,0.6636524659413807
2021-07-11 20:00:00+00:00,RANGE,PULLBACK,0,0.0,True,False,False,True,4.0,18.333333333333336,-43.333333333333336,-18.333333333333332,-61.66666666666667,0.8321673154103979,11.59458711144363,0.6539421542731282,2.749307525594057,1.201541162350899
2021-07-14 04:00:00+00:00,EXPANSION,RANGE,-2,2.0,False,False,False,False,4.0,8.333333333333336,-26.666666666666664,-18.333333333333336,-35.0,0.8740656744340298,18.10018323971932,0.7567483303021502,3.1060320118805924,0.7323349911602021
2021-07-14 04:00:00+00:00,EXPANSION,RANGE,-1,0.0,False,False,False,False,4.0,5.0,-36.66666666666667,-41.66666666666667,-31.666666666666668,0.9374800246287293,20.085315962982378,0.9300576179486789,3.0675103407030884,1.4039690030276832
2021-07-14 04:00:00+00:00,EXPANSION,RANGE,0,2.0,False,False,False,False,4.0,1.6666666666666714,-29.999999999999996,-31.666666666666668,-5.0,0.9102152270736237,21.928653491726642,0.9380863559988286,3.303534386915433,1.012297585157024
2021-07-14 16:00:00+00:00,PULLBACK,EXPANSION,-2,2.0,False,False,False,False,3.0,19.999999999999993,-33.333333333333336,-53.33333333333333,10.0,0.9670007191324005,21.591148644287486,0.9678073550256227,3.1567526806349298,1.664648336500817
2021-07-14 16:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,0.0,-34.99999999999999,-34.99999999999999,28.333333333333336,0.9711984707452075,20.700859549428866,0.9844975488254326,3.1422901982518807,1.2188082708748667
2021-07-14 16:00:00+00:00,PULLBACK,EXPANSION,0,3.0,False,False,False,False,3.0,24.999999999999993,-43.33333333333333,-18.333333333333336,31.666666666666664,0.9709111571435143,19.363457711525488,1.0,3.15226576427739,0.8733363719537091
2021-07-20 04:00:00+00:00,EXPANSION,PULLBACK,-2,1.0,False,False,False,False,4.0,1.6666666666666643,-40.0,-46.66666666666667,-48.333333333333336,0.8965470893464396,19.119854141339573,0.6869914934712728,4.845934938743891,0.529441346499641
2021-07-20 04:00:00+00:00,EXPANSION,PULLBACK,-1,0.0,False,False,False,False,4.0,10.0,-40.0,-50.0,-31.66666666666667,1.0201836641955184,21.488002911087374,0.9867176441016563,4.470055489779821,2.1903036510667837
2021-07-20 04:00:00+00:00,EXPANSION,PULLBACK,0,1.0,False,False,False,False,4.0,19.999999999999993,-38.333333333333336,-58.33333333333333,-11.666666666666668,0.9995785449537556,23.68699819728176,0.9933144219372201,4.725744500969619,1.1104741912343654
2021-07-22 08:00:00+00:00,PULLBACK,EXPANSION,-2,0.0,True,False,False,True,4.0,10.0,-43.33333333333333,-53.33333333333333,-6.666666666666666,1.1090209307739114,28.853932245450515,1.2044278929473875,3.783558647352904,0.6328748139994459
2021-07-22 08:00:00+00:00,PULLBACK,EXPANSION,-1,0.0,False,False,False,False,4.0,1.6666666666666643,-46.666666666666664,-45.0,-10.0,1.079768655434814,29.082524988355924,1.2044278929473875,3.708748171279613,0.6007925509635241
2021-07-22 08:00:00+00:00,PULLBACK,EXPANSION,0,1.0,False,False,False,False,4.0,15.0,-50.0,-35.0,-6.666666666666666,1.0652834686694745,28.927535713107535,1.2044278929473875,3.630225135644753,0.797615934255708
2021-07-24 04:00:00+00:00,EXPANSION,PULLBACK,-2,0.0,True,False,False,True,3.0,11.666666666666664,-26.666666666666664,-15.0,0.0,1.0417048751103464,30.86811464593348,1.457804707034093,2.638170838861261,1.2905325382037045
2021-07-24 04:00:00+00:00,EXPANSION,PULLBACK,-1,1.0,True,False,False,True,4.0,6.666666666666664,-23.333333333333336,-30.0,-8.333333333333332,1.015857358701376,32.05552341418888,1.4993546302600098,2.5951385655346826,0.7933842435883772
2021-07-24 04:00:00+00:00,EXPANSION,PULLBACK,0,0.0,True,False,False,True,4.0,28.333333333333332,-13.333333333333334,-41.666666666666664,-8.333333333333332,0.9882859851945127,33.288834369668265,1.5408136771912033,2.5515392287165644,0.6617823843212448
2021-07-29 16:00:00+00:00,PULLBACK,EXPANSION,-2,2.0,False,False,False,False,3.0,1.6666666666666714,-43.333333333333336,-41.666666666666664,20.0,1.3753239668196349,61.77980539821078,4.367334984807251,3.0278868646920243,0.8495917622825918
2021-07-29 16:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,3.3333333333333357,-50.0,-46.66666666666667,16.666666666666668,1.313918772681056,61.32924613965762,4.282245578243683,3.178537136103637,0.7524869641448273
2021-07-29 16:00:00+00:00,PULLBACK,EXPANSION,0,1.0,False,False,False,False,3.0,13.333333333333329,-61.66666666666666,-48.33333333333333,16.666666666666668,1.2648004937091875,60.93286369351796,4.164675446003485,3.287342602013435,0.559574531519878
2021-07-31 04:00:00+00:00,EXPANSION,PULLBACK,-2,1.0,False,False,False,False,3.0,3.333333333333343,-46.66666666666667,-43.33333333333333,20.0,1.1399947570180757,53.48767677609535,1.629007101157165,3.598918197970253,2.126906206076348
2021-07-31 04:00:00+00:00,EXPANSION,PULLBACK,-1,2.0,False,False,False,False,3.0,8.333333333333336,-26.666666666666668,-35.0,28.333333333333336,1.104886524732791,53.45475014681739,1.5995123103200182,3.810205644615358,0.8384388886401082
2021-07-31 04:00:00+00:00,EXPANSION,PULLBACK,0,3.0,False,False,False,False,3.0,30.0,-18.333333333333332,-48.33333333333333,25.0,1.061146175815981,52.844934279785946,1.5199469472712988,4.028250024572887,0.6581114368777073
2021-07-31 20:00:00+00:00,PULLBACK,EXPANSION,-2,2.0,False,False,False,False,3.0,6.666666666666664,-26.666666666666668,-33.33333333333333,26.666666666666668,0.9795209571778033,51.53405171548656,1.4194076327828518,4.460493043358536,0.6743506409522128
2021-07-31 20:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,10.0,-41.666666666666664,-31.666666666666664,15.0,0.9385794394624805,50.68899834495361,1.2947254823349783,4.665046892710072,0.5472784350614593
2021-07-31 20:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,3.0,20.0,-45.0,-25.0,10.0,0.9202644187060318,50.16392206481044,1.138971432937395,4.770675625935699,0.805128091944793
2021-08-03 16:00:00+00:00,EXPANSION,PULLBACK,-2,1.0,False,False,False,False,4.0,1.6666666666666643,-28.333333333333332,-26.666666666666668,-8.333333333333332,0.8012058540363983,25.856790787382835,1.0931319819882745,3.73136073269118,0.8208711432129715
2021-08-03 16:00:00+00:00,EXPANSION,PULLBACK,-1,2.0,False,False,False,False,4.0,6.666666666666664,-21.666666666666668,-28.333333333333332,-8.333333333333332,0.8111102049717688,25.64401011422886,1.1539727775216642,3.5418767982813173,1.695600665046675
2021-08-03 16:00:00+00:00,EXPANSION,PULLBACK,0,2.0,False,False,False,False,4.0,14.999999999999996,-15.0,-29.999999999999996,-8.333333333333332,0.8130111867061484,25.506802252727013,1.1676375675788944,3.387772442108323,1.0617965618417762
2021-08-04 12:00:00+00:00,PULLBACK,EXPANSION,-2,1.0,False,False,False,False,4.0,3.333333333333332,-3.3333333333333357,-6.666666666666668,-1.6666666666666679,0.7802585153042123,24.81366985720523,1.1525059923656233,3.1535249136888095,0.8689492291854248
2021-08-04 12:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,2.0,3.333333333333332,-3.333333333333332,3.3333333333333357,1.6666666666666679,0.7783990097024094,24.996349217877615,1.147184452954601,3.076424962994546,0.9707328922956147
2021-08-04 12:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,2.0,11.666666666666668,-11.666666666666668,6.666666666666664,3.333333333333332,0.8101303351871381,23.290290491662,1.1342198687714677,2.981060103815117,1.6738396028865545
2021-08-06 16:00:00+00:00,EXPANSION,PULLBACK,-2,2.0,False,False,False,False,4.0,20.0,-43.33333333333333,-23.33333333333333,-11.666666666666666,1.0024966054691824,15.014857650336898,0.9000618667801995,2.860874864385342,0.9015420188562215
2021-08-06 16:00:00+00:00,EXPANSION,PULLBACK,-1,0.0,False,False,False,False,4.0,6.666666666666671,-38.333333333333336,-31.666666666666664,-15.0,1.084998456150039,15.166633579520138,1.1502133602724829,2.819541724728566,1.4481162778835857
2021-08-06 16:00:00+00:00,EXPANSION,PULLBACK,0,0.0,False,False,False,False,4.0,15.0,-35.0,-50.0,-18.333333333333332,1.092238723506615,16.006222972230415,1.331611328178217,3.0084073270288014,1.5831445394178176
2021-08-09 00:00:00+00:00,PULLBACK,EXPANSION,-2,1.0,False,False,False,False,3.0,16.66666666666667,-35.0,-51.66666666666667,20.0,1.1151725737301015,26.444394463356602,1.606985471527303,4.5891405845661675,0.8633673028903209
2021-08-09 00:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,1.6666666666666714,-46.66666666666667,-45.0,20.0,1.1050530614898009,26.257304523102597,1.606985471527303,4.648953743241354,0.7782076510954352
2021-08-09 00:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,3.0,24.999999999999993,-61.66666666666666,-36.66666666666667,16.666666666666668,1.1050679767749692,25.005603030952052,1.606985471527303,4.633899946850139,0.9381046413556289
2021-08-09 12:00:00+00:00,EXPANSION,PULLBACK,-2,1.0,False,False,False,False,3.0,30.000000000000007,-65.0,-35.0,16.666666666666668,1.0677553303045144,23.84330878824083,1.5911217813298364,4.801992986380113,0.5506716424460673
2021-08-09 12:00:00+00:00,EXPANSION,PULLBACK,-1,0.0,False,False,False,False,3.0,8.333333333333336,-60.0,-51.666666666666664,10.0,1.1587605524502766,24.6481080792727,1.7182862885094359,4.570335131847295,1.6284563397156682
2021-08-09 12:00:00+00:00,EXPANSION,PULLBACK,0,2.0,False,False,False,False,3.0,18.33333333333333,-41.666666666666664,-59.99999999999999,13.333333333333334,1.152076810455027,25.620684370948943,1.5132043527051908,4.71631686240583,1.1881588141993484
2021-08-10 20:00:00+00:00,PULLBACK,EXPANSION,-2,3.0,False,False,False,False,3.0,6.666666666666664,-30.0,-36.666666666666664,33.333333333333336,1.094155888660407,25.272362615276073,0.854712294061967,5.308827406561654,1.2047335895002025
2021-08-10 20:00:00+00:00,PULLBACK,EXPANSION,-1,3.0,False,False,False,False,3.0,10.0,-31.666666666666664,-21.666666666666664,35.0,1.0759794196618857,24.415212560865776,0.8204777864750342,5.406279788935845,0.7292516233605905
2021-08-10 20:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,3.0,23.33333333333333,-38.33333333333333,-15.0,23.333333333333332,1.0448524298920845,23.98626566990954,0.8199454027454999,5.576273261170683,0.6434899715653165
2021-08-14 04:00:00+00:00,EXPANSION,PULLBACK,-2,0.0,False,False,False,False,4.0,5.0,-50.0,-41.666666666666664,-45.0,0.8872050403183609,20.377083069792164,0.8885698405832991,6.20446002789588,1.3509533244560559
2021-08-14 04:00:00+00:00,EXPANSION,PULLBACK,-1,2.0,False,False,False,False,4.0,8.333333333333336,-35.0,-43.333333333333336,-20.0,0.8549937451838956,21.689514806689157,0.8904595972719798,6.564048095052398,0.47479909745377247
2021-08-14 04:00:00+00:00,EXPANSION,PULLBACK,0,0.0,False,False,False,False,4.0,25.0,-28.333333333333336,-53.333333333333336,-3.333333333333334,0.8155036668336375,22.90820141952208,0.9003752739176554,7.005521939706783,0.4205281083980049
2021-08-14 16:00:00+00:00,PULLBACK,EXPANSION,-2,3.0,False,False,False,False,3.0,3.3333333333333357,-23.333333333333332,-26.666666666666668,16.666666666666668,0.9098411923382654,21.709993840793864,0.9888740679861907,6.272271485006134,2.086682157237028
2021-08-14 16:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,13.333333333333336,-40.0,-26.666666666666668,11.666666666666668,0.9013449008618055,20.59737251768909,0.997851293547893,6.355708992491767,0.8834910361643208
2021-08-14 16:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,3.0,29.999999999999993,-44.99999999999999,-15.0,18.333333333333336,0.8926009472004844,20.102450076829843,0.997851293547893,6.442661728245432,0.6497442471913696
2021-08-20 00:00:00+00:00,EXPANSION,PULLBACK,-2,1.0,False,False,False,False,3.0,5.0,-8.333333333333332,-3.333333333333332,0.0,1.0718112653706715,16.687399198596985,0.9190777777777791,3.7524778968355132,1.2182250843306286
2021-08-20 00:00:00+00:00,EXPANSION,PULLBACK,-1,1.0,False,False,False,False,4.0,3.3333333333333357,-21.666666666666664,-25.0,-3.333333333333332,1.0490409938978882,16.968647312217126,0.9239438822241598,3.9037968267381165,0.7455674759430635
2021-08-20 00:00:00+00:00,EXPANSION,PULLBACK,0,2.0,False,False,False,False,4.0,15.0,-30.0,-45.0,-10.0,1.0357688427409424,17.622310357771134,0.8608993421645492,4.037818697376646,0.8126943736542018
2021-08-22 00:00:00+00:00,PULLBACK,EXPANSION,-2,3.0,False,False,False,False,3.0,1.6666666666666643,-35.0,-33.33333333333333,26.666666666666668,0.9943717662609721,33.10987177372652,1.3377921715389343,5.463719609686711,1.1870022598540508
2021-08-22 00:00:00+00:00,PULLBACK,EXPANSION,-1,1.0,False,False,False,False,3.0,5.0,-38.33333333333333,-33.33333333333333,23.333333333333332,0.9662667341069051,34.715037615909104,1.3377921715389343,5.682210153370639,0.5361785429530052
2021-08-22 00:00:00+00:00,PULLBACK,EXPANSION,0,1.0,False,False,False,False,3.0,13.333333333333336,-38.33333333333333,-24.999999999999996,21.666666666666668,0.9384952875592147,35.65529544726102,1.334732685283935,5.894923160285593,0.5745315463587133
2021-08-23 08:00:00+00:00,EXPANSION,PULLBACK,-2,0.0,False,False,False,False,3.0,8.333333333333336,-36.66666666666667,-28.333333333333336,20.0,0.9656127914281093,36.61957525363995,1.452804444444445,6.044498330977872,1.5546423512492848
2021-08-23 08:00:00+00:00,EXPANSION,PULLBACK,-1,1.0,False,False,False,False,3.0,11.666666666666671,-31.666666666666664,-43.333333333333336,10.0,0.9269992276489314,37.32665938212029,1.4055555555555554,6.405599187316552,0.6505289185729148
2021-08-23 08:00:00+00:00,EXPANSION,PULLBACK,0,0.0,False,False,False,False,4.0,25.0,-38.333333333333336,-63.333333333333336,-3.333333333333333,0.9063715528878912,38.10890640122893,1.433111111111111,6.66895685147603,0.8787627659103282
2021-08-23 20:00:00+00:00,PULLBACK,EXPANSION,-2,2.0,False,False,False,False,3.0,18.333333333333336,-36.66666666666667,-55.0,1.6666666666666679,0.9296298016647082,37.41579637795901,1.149553333333333,6.519209313819739,1.376519597784569
2021-08-23 20:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,1.6666666666666572,-45.0,-43.33333333333334,8.333333333333332,0.9186944548733128,36.413666889120904,0.9405044444444437,6.577306001669252,0.8824865554932391
2021-08-23 20:00:00+00:00,PULLBACK,EXPANSION,0,1.0,False,False,False,False,3.0,23.33333333333333,-56.66666666666666,-33.33333333333333,11.666666666666668,0.9044863723787893,35.39604611055452,0.8777777777777778,6.683763550784707,0.6636622838294366
2021-08-26 12:00:00+00:00,EXPANSION,PULLBACK,-2,0.0,True,False,False,True,4.0,16.666666666666664,-53.33333333333333,-36.666666666666664,-10.0,1.026020454228157,21.49579954821468,0.9619384984620999,4.778014434427796,1.9965456040073486
2021-08-26 12:00:00+00:00,EXPANSION,PULLBACK,-1,1.0,True,False,False,True,4.0,3.3333333333333357,-35.0,-38.333333333333336,-3.333333333333334,0.9925505907617532,22.17939284432537,0.9671530640617997,4.753357194828873,0.9645387677670441
2021-08-26 12:00:00+00:00,EXPANSION,PULLBACK,0,1.0,True,False,False,True,4.0,25.0,-18.333333333333332,-43.333333333333336,-3.333333333333333,1.0125712692439144,23.178020991697313,1.0445253091867437,4.484971731753812,1.7346825160994115
2021-08-27 08:00:00+00:00,PULLBACK,EXPANSION,-2,1.0,False,False,False,False,3.0,6.666666666666664,-23.333333333333336,-30.0,0.0,1.003383838546046,25.119825731095446,1.0445253091867437,4.101653040854877,1.2834625583447334
2021-08-27 08:00:00+00:00,PULLBACK,EXPANSION,-1,0.0,False,False,False,False,4.0,8.333333333333332,-33.333333333333336,-25.0,-3.333333333333333,1.0091301770396592,25.781138680681924,1.0445253091867437,4.012778288812407,0.8081019042943357
2021-08-27 08:00:00+00:00,PULLBACK,EXPANSION,0,1.0,True,False,True,False,4.0,26.666666666666664,-45.0,-18.333333333333332,-3.333333333333333,1.0000580362297369,25.973692152839643,1.0166592115284632,3.9955424331449554,0.8333243248558873
2021-08-30 20:00:00+00:00,RANGE,PULLBACK,-2,3.0,False,False,False,False,2.0,5.0,-5.0,31.666666666666668,0.0,0.9025477891589287,13.280919742908111,0.8370974395238505,4.383220055901802,1.2461897912431878
2021-08-30 20:00:00+00:00,RANGE,PULLBACK,-1,2.0,False,False,False,False,3.0,3.3333333333333357,-11.666666666666664,26.666666666666668,-15.0,0.8955181166677149,13.28952390893316,0.8421064331948841,4.423073431012616,0.9004576658321715
2021-08-30 20:00:00+00:00,RANGE,PULLBACK,0,3.0,True,False,False,True,3.0,18.333333333333336,-8.333333333333336,8.333333333333332,-26.66666666666667,0.9854729657336379,13.12322647813741,0.849733868545641,3.852510492635354,1.694610751472674
2021-09-02 04:00:00+00:00,EXPANSION,RANGE,-2,1.0,False,False,False,False,3.0,26.666666666666664,-6.666666666666668,11.666666666666668,-33.33333333333333,0.9854572041609484,11.713298329545289,0.8443155403739084,3.2255267754806516,0.742095484434923
2021-09-02 04:00:00+00:00,EXPANSION,RANGE,-1,0.0,False,False,False,False,4.0,11.666666666666671,-13.333333333333332,-13.333333333333332,-25.000000000000004,1.0238649892054954,13.929894504526958,0.9053759539897518,3.161880961285126,1.2401623974062426
2021-09-02 04:00:00+00:00,EXPANSION,RANGE,0,1.0,False,False,False,False,4.0,13.333333333333336,-23.333333333333336,-41.666666666666664,-28.33333333333333,1.0384499878241586,16.341403490247828,1.0320855329671657,3.261520838715968,1.239774512220754
2021-09-02 20:00:00+00:00,PULLBACK,EXPANSION,-2,1.0,False,False,False,False,4.0,15.0,-35.0,-50.0,-15.0,1.0211582540834765,19.81662933094431,1.0320855329671657,3.5467711229218346,1.4364160591960327
2021-09-02 20:00:00+00:00,PULLBACK,EXPANSION,-1,0.0,False,False,False,False,4.0,3.3333333333333357,-53.333333333333336,-50.0,-10.0,0.9936701171634342,20.791012114818336,1.0150565901112911,3.6976464709225474,0.6322633364239283
2021-09-02 20:00:00+00:00,PULLBACK,EXPANSION,0,1.0,False,False,False,False,3.0,16.66666666666667,-61.66666666666667,-45.0,1.666666666666666,0.9753912835495812,21.791716187322898,1.0137613356775468,3.8066050224003494,0.5186573773953401
2021-09-03 16:00:00+00:00,EXPANSION,PULLBACK,-2,1.0,False,False,False,False,3.0,21.666666666666664,-51.66666666666667,-30.000000000000004,23.333333333333332,1.02666863950284,21.123828233525014,1.0830848655154384,3.7915882429221526,1.7227341570578216
2021-09-03 16:00:00+00:00,EXPANSION,PULLBACK,-1,0.0,False,False,False,False,3.0,1.6666666666666643,-46.66666666666667,-48.33333333333333,16.666666666666668,1.0537010368448307,22.02513491798014,1.185369556345222,3.818517157516134,1.838095878272765
2021-09-03 16:00:00+00:00,EXPANSION,PULLBACK,0,2.0,False,False,False,False,3.0,21.666666666666664,-31.666666666666664,-53.33333333333333,20.0,1.0227415399735023,22.862062553545613,1.185369556345222,4.043908110605952,0.5641712401360203
2021-09-04 04:00:00+00:00,PULLBACK,EXPANSION,-2,3.0,False,False,False,False,3.0,13.333333333333336,-26.666666666666664,-40.0,30.0,1.0317487517949997,22.540064506395378,1.185369556345222,4.051098966487612,0.815774089018188
2021-09-04 04:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,8.333333333333336,-26.66666666666667,-18.333333333333336,36.666666666666664,1.0238145154003855,22.241066319755873,1.185369556345222,4.143054327672973,0.7747937599159161
2021-09-04 04:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,3.0,28.333333333333336,-41.666666666666664,-13.333333333333329,33.333333333333336,0.9830139768771863,22.095791422046602,1.185369556345222,4.362196797665641,0.5219237974400139
2021-09-06 00:00:00+00:00,EXPANSION,PULLBACK,-2,0.0,False,False,False,False,4.0,16.666666666666664,-60.0,-31.666666666666664,-43.333333333333336,0.895691362842797,14.890896963795095,0.7774414570912062,4.938525803176983,0.7150442022253309
2021-09-06 00:00:00+00:00,EXPANSION,PULLBACK,-1,0.0,False,False,False,False,4.0,5.0,-51.66666666666667,-45.0,-46.66666666666667,0.9432429057159715,16.311246445847562,0.9462616516804844,4.859312321365802,1.291088115751192
2021-09-06 00:00:00+00:00,EXPANSION,PULLBACK,0,1.0,False,False,False,False,4.0,5.0,-35.0,-50.0,-45.0,0.9211053722089582,17.64187362589523,0.9493367520473039,5.108828419913155,0.7384902149022589
2021-09-10 00:00:00+00:00,PULLBACK,EXPANSION,-2,2.0,False,False,False,False,4.0,5.0,-40.0,-35.0,-1.666666666666666,1.2723264513552326,46.27258961523865,2.9528982552291487,1.4579272405038963,0.5458672462112808
