decision_time,entry_time,split,impulse_dir,entry,cont_24h,rev_24h,tail_cont_24h,tail_rev_24h,paxg_z24h,paxg_corr30d,BTC_ONLY_side,BTC_ONLY_conf,BTC_ONLY_top20,BTC_ONLY_chosen_ret,BTC_ONLY_tail_hit,BTC_PLUS_PAXG_side,BTC_PLUS_PAXG_conf,BTC_PLUS_PAXG_top20,BTC_PLUS_PAXG_chosen_ret,BTC_PLUS_PAXG_tail_hit
2023-12-14 17:30:00+00:00,2023-12-14 17:45:00+00:00,DEV_2021_2024,1.0,43276.84,-0.030982622575955077,0.030982622575955077,0,1,2.9543480600170873,0.20468068746904844,CONT,0.23206831038541614,False,-0.030982622575955077,0,CONT,0.2505041592090973,False,-0.030982622575955077,0
2023-12-17 17:00:00+00:00,2023-12-17 17:15:00+00:00,DEV_2021_2024,1.0,42414.02,-0.02270287041879071,0.02270287041879071,0,1,0.06294245595743388,0.20605252393120527,CONT,0.2511638675443943,False,-0.02270287041879071,0,CONT,0.3109664643543375,False,-0.02270287041879071,0
2023-12-18 14:30:00+00:00,2023-12-18 14:45:00+00:00,DEV_2021_2024,1.0,41701.1,0.02240852159775164,-0.02240852159775164,1,0,0.9493813799493434,0.21415269620940142,CONT,0.27295480300329134,False,0.02240852159775164,1,CONT,0.26123678834542335,False,0.02240852159775164,1
2023-12-18 21:00:00+00:00,2023-12-18 21:15:00+00:00,DEV_2021_2024,1.0,42435.97,-0.003249130395746924,0.003249130395746924,0,0,1.1904070280097,0.2156597905788138,CONT,0.29054661798416687,False,-0.003249130395746924,0,CONT,0.32108386017002244,False,-0.003249130395746924,0
2023-12-19 01:45:00+00:00,2023-12-19 02:00:00+00:00,DEV_2021_2024,1.0,43314.99,-0.023233296371533263,0.023233296371533263,0,1,1.0496889218852998,0.2193959805323867,CONT,0.27897678101876006,False,-0.023233296371533263,0,CONT,0.29301180486340705,False,-0.023233296371533263,0
2023-12-19 17:00:00+00:00,2023-12-19 17:15:00+00:00,DEV_2021_2024,-1.0,42015.28,-0.038047110479806356,0.038047110479806356,0,1,0.7075359370073977,0.21829211212930838,REV,0.24697659312512105,False,0.038047110479806356,1,REV,0.2539920877839456,False,0.038047110479806356,1
2023-12-20 13:30:00+00:00,2023-12-20 13:45:00+00:00,DEV_2021_2024,1.0,43441.1,0.01593237740296627,-0.01593237740296627,0,0,-0.31927422020082485,0.2181083779370833,CONT,0.26278928188360234,False,0.01593237740296627,0,CONT,0.25528289938404336,False,0.01593237740296627,0
2023-12-21 14:45:00+00:00,2023-12-21 15:00:00+00:00,DEV_2021_2024,-1.0,43519.73,-0.002680623248351832,0.002680623248351832,0,0,0.08854851710231364,0.2254507322381429,REV,0.27549485905860466,False,0.002680623248351832,0,REV,0.2913818390923051,False,0.002680623248351832,0
2023-12-24 22:00:00+00:00,2023-12-24 22:15:00+00:00,DEV_2021_2024,-1.0,43049.99,-0.013246460684427586,0.013246460684427586,0,0,-0.15924376227307344,0.22306823632562378,REV,0.2642453374903293,False,0.013246460684427586,0,CONT,0.21812699605499053,False,-0.013246460684427586,0
2023-12-25 13:00:00+00:00,2023-12-25 13:15:00+00:00,DEV_2021_2024,1.0,43674.98,-0.021251984545842983,0.021251984545842983,0,1,-0.217277423955544,0.23003228518568047,CONT,0.2506382496374905,False,-0.021251984545842983,0,REV,0.27911904110291186,False,0.021251984545842983,1
