impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev
1.0,0.3894741669059671,2.583845344933805,0.6014295345918003,-1.4089663376429216,0.6178614263940088,0.6099481804148343,0.025741268752823038,-0.8968727415326883,-0.44228869021900136,5436,2021-02-26 16:15:00+00:00,DEV_2021_2024,47730.12,48219.08,47613.62,47862.29,46944.39,-0.019177732444003892,-0.019177732444003892,0.019177732444003892,0,0,0.23869942987507176,0.3074368028771253,0.3074368028771253,REV,False,False
-1.0,-0.3299167060160787,-2.6391872860325565,-0.6828693861480177,-0.11983262371666527,0.4510253515027905,0.1890128772509553,-0.031572085012952875,0.8660254037844386,0.5000000000000001,5963,2021-03-04 04:00:00+00:00,DEV_2021_2024,49574.89,49811.66,49338.54,49485.62,47138.01,-0.0474456360296569,0.0474456360296569,-0.0474456360296569,1,0,0.15395479761358094,0.3496071700162925,0.3496071700162925,REV,True,True
-1.0,-4.038228553008002,-3.1406277630106616,-0.5606857350239499,-1.2553148337773286,1.4105955080966215,3.287894132419971,-0.03574893665564601,0.659345815100069,-0.7518398074789773,5984,2021-03-04 09:15:00+00:00,DEV_2021_2024,49860.98,49922.74,48600.05,48697.36,46831.88,-0.03830762078272831,0.03830762078272831,-0.03830762078272831,1,0,0.18987200352088834,0.3078901453850992,0.3078901453850992,REV,False,False
-1.0,-1.4021255194501825,-3.0349999744259977,-1.152598382749214,-1.5816334413612454,1.181274298513089,1.2560330487328901,-0.04612247144630468,0.06540312923014306,0.9978589232386035,6044,2021-03-05 00:15:00+00:00,DEV_2021_2024,47300.08,47447.75,46710.93,46910.05,49127.13,0.04720990612290121,-0.04720990612290121,0.04720990612290121,0,1,0.18342367200144513,0.32049898820307826,0.32049898820307826,REV,False,False
1.0,0.8313856542942935,2.5991043280699753,1.4543572452985112,0.5572414406520857,1.5835945170817272,0.3453656228980943,-0.02114226615975391,0.44228869021900125,0.8968727415326884,6428,2021-03-09 01:45:00+00:00,DEV_2021_2024,53309.63,53760.0,53200.11,53575.35,54676.87,0.02056020165990513,0.02056020165990513,-0.02056020165990513,0,0,0.2722474980099748,0.23678666437402465,0.2722474980099748,CONT,False,False
-1.0,-2.910580142275415,-2.902061806009778,-0.6787348117308268,-0.08301621884339128,1.7254111734292878,3.0340190911764235,-0.003720314744998832,0.49999999999999994,0.8660254037844387,6525,2021-03-10 02:00:00+00:00,DEV_2021_2024,54676.86,54676.87,53300.0,53764.61,55943.34,0.04055059212424261,-0.04055059212424261,0.04055059212424261,0,1,0.2127432272020479,0.26992713159761006,0.26992713159761006,REV,False,False
1.0,4.786661263137509,3.0268643474355827,2.162487296608333,0.939673571186508,3.9208106879376383,4.648702697219637,0.005060614736493538,0.49999999999999994,-0.8660254037844387,6845,2021-03-13 10:00:00+00:00,DEV_2021_2024,57610.77,59377.65,57446.81,59144.3,60741.21,0.02743591677968693,0.02743591677968693,-0.02743591677968693,1,0,0.34394600305020745,0.19083189726952055,0.34394600305020745,CONT,True,False
-1.0,-4.700652497393003,-3.6404240431175077,-3.238341790391569,-1.9513862064690408,4.399882808679515,6.63617563744105,0.024816114873984507,0.659345815100069,-0.7518398074789773,7034,2021-03-15 09:15:00+00:00,DEV_2021_2024,57523.9,57741.77,55332.06,56079.61,55838.0,-0.004145855054515368,0.004145855054515368,-0.004145855054515368,0,0,0.3782851023490301,0.24392454976567465,0.3782851023490301,CONT,True,False
-1.0,-3.5428800360443926,-2.791270096063412,-1.7753392353885449,-1.9646952035795435,2.2889013866756116,2.3793944706279513,0.03563553868351754,0.06540312923014306,0.9978589232386035,7094,2021-03-16 00:15:00+00:00,DEV_2021_2024,55954.39,55962.85,54821.78,54880.31,56374.3,0.027222696081709463,-0.027222696081709463,0.027222696081709463,0,1,0.3004005161704631,0.2791028127814278,0.3004005161704631,CONT,False,False
1.0,2.4074911407199746,2.9774680371005653,2.099672596938408,0.6342439180794165,1.661884934495889,1.5703142051345989,0.02128906843096557,-0.9914448613738105,0.13052619222005127,7263,2021-03-17 18:30:00+00:00,DEV_2021_2024,56528.19,57460.0,56517.46,57283.7,58258.77,0.017221366080660827,0.017221366080660827,-0.017221366080660827,0,0,0.24902720263772382,0.21530042165600582,0.24902720263772382,CONT,False,False
1.0,1.6562677016304324,2.705971042702455,1.108156634693386,1.5328713762588069,2.3917047633783066,0.5215053956564815,0.03701663448355075,-0.8314696123025452,-0.5555702330196022,7348,2021-03-18 15:45:00+00:00,DEV_2021_2024,58991.77,59637.39,58991.77,59533.68,58971.5,-0.009442891728327796,-0.009442891728327796,0.009442891728327796,0,0,0.29047074326254185,0.18184766375696737,0.29047074326254185,CONT,False,False
1.0,2.7678032369440686,3.0425699924316287,1.066239527916322,0.753756979468124,2.099748493562424,1.8862919948567096,-0.029256672528520617,0.9659258262890683,-0.25881904510252063,7889,2021-03-24 07:00:00+00:00,DEV_2021_2024,54661.64,55600.0,54606.0,55493.46,53058.55,-0.043877594967479894,-0.043877594967479894,0.043877594967479894,0,1,0.2751341895553857,0.2599803198612172,0.2751341895553857,CONT,False,False
-1.0,-1.9237280954616436,-2.6367263396431184,-1.9705540392288021,-0.46959766924884455,1.988950434005944,1.5279517093991812,-0.03437374464150157,-0.8314696123025455,0.5555702330196018,7942,2021-03-24 20:15:00+00:00,DEV_2021_2024,54288.77,54446.05,53620.97,53735.87,52223.04,-0.028153256260063042,0.028153256260063042,-0.028153256260063042,1,0,0.20534968942478576,0.24887559695315398,0.24887559695315398,REV,False,False
-1.0,-3.476329308097749,-3.322873952800981,-1.1856065344976088,-2.344184263634537,3.1014175211368324,4.132834097243486,-0.033314660783008355,1.2246467991473532e-16,-1.0,8005,2021-03-25 12:00:00+00:00,DEV_2021_2024,52163.2,52408.64,51057.0,51242.16,53200.01,0.038207796080415024,-0.038207796080415024,0.038207796080415024,0,1,0.26749155115446466,0.2520624045964775,0.26749155115446466,CONT,False,False
1.0,3.7413330668058604,2.5105811956723065,1.840609431750349,0.22082536252223792,3.15009982612249,3.211597200117396,-0.036457254590528954,0.7518398074789774,-0.6593458151000688,8376,2021-03-29 08:45:00+00:00,DEV_2021_2024,56204.04,57230.0,56204.03,57126.15,57940.0,0.01418564603485617,0.01418564603485617,-0.01418564603485617,0,0,0.30089215244735773,0.22292696874432796,0.30089215244735773,CONT,False,False
-1.0,-5.035245757596669,-3.1789244194646673,-0.5337290629178061,-0.20340804165432724,3.180090791330238,7.824799162754062,-0.008712600587916404,0.8968727415326884,-0.44228869021900113,8564,2021-03-31 07:45:00+00:00,DEV_2021_2024,59397.99,59397.99,57500.18,58173.83,58817.77,0.011069412323275296,-0.011069412323275296,0.011069412323275296,0,0,0.25917659979377833,0.23265102553189052,0.25917659979377833,CONT,False,False
-1.0,-2.9111246986964376,-2.670814655746824,-1.9956246649956668,-1.3062826557839031,2.66573118512252,4.476775483634645,-0.05261366960143235,0.19509032201612816,-0.9807852804032304,9250,2021-04-07 11:15:00+00:00,DEV_2021_2024,56890.6,57195.0,56041.0,56279.92,56554.74,0.004890590712426368,-0.004890590712426368,0.004890590712426368,0,0,0.2314468764648209,0.2772545262900399,0.2772545262900399,REV,False,False
1.0,4.418253135230265,4.102452055163761,3.1158557872106285,1.3389455065049527,4.518737759633597,5.524080400871399,-0.0704558640291628,0.8968727415326884,0.44228869021900125,9510,2021-04-10 04:15:00+00:00,DEV_2021_2024,59801.67,61232.83,59800.0,60761.79,60083.53,-0.011162607289877391,-0.011162607289877391,0.011162607289877391,0,0,0.3785402825882668,0.1553436997104246,0.3785402825882668,CONT,True,False
1.0,4.650013647816005,4.08740759796609,2.4974103381621613,0.9969392878729374,4.767023474043012,4.16541629599653,-0.04318236438337504,0.8314696123025451,-0.5555702330196023,9814,2021-04-13 08:15:00+00:00,DEV_2021_2024,61555.79,62723.0,61555.79,62560.82,64474.27,0.030585601433229526,0.030585601433229526,-0.030585601433229526,1,0,0.4167220251870234,0.15710356945937298,0.4167220251870234,CONT,True,False
-1.0,-5.082378838700397,-3.56084957022973,-1.4503431966544544,-0.10873697939343488,2.770528720681989,4.742398725614599,-0.058955010114417145,-0.4999999999999997,-0.8660254037844388,9933,2021-04-14 14:00:00+00:00,DEV_2021_2024,63777.69,63782.09,62550.0,62690.27,62791.89,0.001620985202328784,-0.001620985202328784,0.001620985202328784,0,0,0.20292964852411344,0.20767981461486215,0.20767981461486215,REV,False,False
-1.0,-0.1724109989564184,-2.8941509138624624,-0.6150937711230355,-0.7590586224397412,3.2734124085591247,2.8099759833531843,-0.0590500876400252,-1.0,-1.8369701987210297e-16,9949,2021-04-14 18:00:00+00:00,DEV_2021_2024,62250.14,62425.32,61568.0,62216.17,62574.63,0.0058114788722885,-0.0058114788722885,0.0058114788722885,0,0,0.2255140414629062,0.19799333236827127,0.2255140414629062,CONT,False,False
-1.0,-1.796686043979971,-3.2024080517780527,-2.164631278769352,-0.9010570811508757,2.267441517996741,1.9298973632377137,-0.06592907635078865,0.9469301294951056,0.3214394653031617,10088,2021-04-16 04:45:00+00:00,DEV_2021_2024,62022.63,62168.53,61500.0,61658.05,62221.03,0.009130681233026294,-0.009130681233026294,0.009130681233026294,0,0,0.22155917341430295,0.2960812837097278,0.2960812837097278,REV,False,False
-1.0,-0.6065706499938499,-2.7744557137562627,-2.0381408014739057,-1.5391256679228893,1.3954745687594003,0.6461623082568745,-0.09632581723741604,0.25881904510252074,0.9659258262890683,10265,2021-04-18 01:00:00+00:00,DEV_2021_2024,59386.59,59665.43,59256.99,59271.37,57060.23,-0.03730552587100211,0.03730552587100211,-0.03730552587100211,1,0,0.1798524769227588,0.3291635627259275,0.3291635627259275,REV,True,True
-1.0,-4.903698486906298,-3.2473835901455725,0.18352543522512077,-4.5093453050083445,3.3863190407081842,5.771643436217727,-0.0077594645547208905,0.7518398074789774,-0.6593458151000688,10296,2021-04-18 08:45:00+00:00,DEV_2021_2024,55900.01,55948.56,54459.56,54953.65,56778.8,0.0331899732234735,-0.0331899732234735,0.0331899732234735,0,1,0.3525285558402381,0.27737965987192287,0.3525285558402381,CONT,True,False
1.0,1.8011549094646486,4.413643554091741,0.0207309977563969,-3.552247479712419,1.5143592037192306,0.5593766445272451,0.0037389715127916267,-0.19509032201612792,-0.9807852804032305,10312,2021-04-18 12:45:00+00:00,DEV_2021_2024,54602.73,54983.04,54577.88,54947.24,56515.7,0.028544836828928943,0.028544836828928943,-0.028544836828928943,1,0,0.35812184057579044,0.355118257206688,0.35812184057579044,CONT,True,False
1.0,1.4305534990907531,3.469797863449695,1.2973172384362888,-1.1569704019935916,1.0304033549923597,0.6833641431062502,0.004556778236842869,0.25881904510252074,0.9659258262890683,10361,2021-04-19 01:00:00+00:00,DEV_2021_2024,56771.94,57099.91,56650.0,57060.23,55077.52,-0.034747838424794564,-0.034747838424794564,0.034747838424794564,0,1,0.291758609169957,0.30465660705431846,0.30465660705431846,REV,False,False
-1.0,-1.4934284355231342,-3.2248509627306188,-1.1512219421880572,-0.021779589883100633,2.7345239928866607,2.4977848851508937,0.008063187975245068,-0.6087614290087207,-0.7933533402912352,10415,2021-04-19 14:30:00+00:00,DEV_2021_2024,55716.61,56011.0,55178.91,55419.0,55819.01,0.007217921651419212,-0.007217921651419212,0.007217921651419212,0,0,0.22293642397674082,0.21922715177483101,0.22293642397674082,CONT,False,False
-1.0,-1.3259668907325348,-3.07049837121688,-2.279339280733052,-1.1274391678447082,2.1059655333393885,1.7669967287113197,0.005260170014831658,0.13052619222005157,0.9914448613738104,10455,2021-04-20 00:30:00+00:00,DEV_2021_2024,54750.55,54997.76,54328.78,54488.44,56050.75,0.028699128709920307,-0.028699128709920307,0.028699128709920307,0,1,0.24292515121299058,0.29422150456504226,0.29422150456504226,REV,False,False
1.0,-0.5203329889957325,2.5996426077795154,2.6896567575931734,-0.4674656592437007,0.8159534233859748,0.7476960647065284,0.024963590474674634,0.32143946530316175,-0.9469301294951056,10486,2021-04-20 10:45:00+00:00,DEV_2021_2024,56014.64,56239.31,55774.0,55908.52,54916.83,-0.017737725842143504,-0.017737725842143504,0.017737725842143504,0,0,0.2523504829999016,0.2715400014431011,0.2715400014431011,REV,False,False
-1.0,-1.733561062777138,-2.663113518331985,-0.9991438341492422,-0.8039606196991222,1.0695122264081045,1.1685698586772895,0.01793731136280203,-0.7518398074789773,-0.6593458151000691,10504,2021-04-20 15:15:00+00:00,DEV_2021_2024,55346.93,55448.8,54900.51,55000.0,55995.58,0.018101639654843682,-0.018101639654843682,0.018101639654843682,0,0,0.17873283922653996,0.2943143624396703,0.2943143624396703,REV,False,False
1.0,2.2100842125658096,2.76475071497768,-0.4333916196912348,-0.6816907702395207,0.7823667534825468,0.9144169429351022,0.041190163873910515,0.25881904510252074,0.9659258262890683,10639,2021-04-22 01:00:00+00:00,DEV_2021_2024,54070.0,54524.84,54034.72,54504.74,51045.76,-0.06346200348813691,-0.06346200348813691,0.06346200348813691,0,1,0.26732226734244713,0.350671864901609,0.350671864901609,REV,True,True
-1.0,-1.3352783031297193,-2.561383552034437,-0.6939601075571005,-1.1771608344416766,1.218718665852519,0.8090916423079393,0.043324931739682306,0.7933533402912352,-0.6087614290087207,10669,2021-04-22 08:30:00+00:00,DEV_2021_2024,53659.74,53822.99,53364.21,53399.96,48287.71,-0.09573525977636321,0.09573525977636321,-0.09573525977636321,1,0,0.22460058861252122,0.3371165723726471,0.3371165723726471,REV,True,True
-1.0,-2.697457001732156,-3.772763240275476,-1.3106397798276361,-1.2273599787554204,2.070685490828867,2.2483603002714387,0.040130624265283285,-0.9978589232386035,-0.06540312923014273,10706,2021-04-22 17:45:00+00:00,DEV_2021_2024,53966.95,54147.17,53380.0,53437.4,49824.74,-0.06760545984647459,0.06760545984647459,-0.06760545984647459,1,0,0.22086013119498524,0.2499125261526463,0.2499125261526463,REV,False,False
-1.0,-4.955247360482854,-5.549053848664687,-3.4295929185512173,-2.5064915840597215,4.063337305425249,8.709140609216607,0.02333739467497668,0.5555702330196022,0.8314696123025452,10740,2021-04-23 02:15:00+00:00,DEV_2021_2024,50288.23,50593.46,48555.0,49380.73,49840.63,0.009078555286642143,-0.009078555286642143,0.009078555286642143,0,0,0.316106305252561,0.272270848971208,0.316106305252561,CONT,False,False
-1.0,-1.7056389153260807,-3.1001719922954836,-3.274155488269935,-3.722697115045594,2.9161921423807464,2.079391437715342,0.03599203133774062,0.8968727415326884,-0.44228869021900113,10762,2021-04-23 07:45:00+00:00,DEV_2021_2024,48251.59,48386.21,47700.0,47942.44,49805.2,0.0389936582109478,-0.0389936582109478,0.0389936582109478,0,1,0.3527043956649489,0.3569707909508048,0.3569707909508048,REV,True,True
-1.0,-1.076851959965524,-3.175743435954872,0.8617861330164616,-3.3795864343349744,1.0136391247336125,1.0273534629031522,0.03340704206183563,-0.38268343236508967,-0.9238795325112868,10785,2021-04-23 13:30:00+00:00,DEV_2021_2024,48925.09,49025.0,48541.0,48724.28,49578.29,0.017527401123218267,-0.017527401123218267,0.017527401123218267,0,0,0.20114967404616257,0.33653941693126477,0.33653941693126477,REV,True,True
-1.0,-1.32723935167623,-3.0301408437288186,-1.6793282322989456,-0.9553158883836786,1.119581332447724,1.443604176905674,0.038027793662533727,0.13052619222005157,0.9914448613738104,10829,2021-04-24 00:30:00+00:00,DEV_2021_2024,50068.74,50321.05,49736.31,49815.68,49999.99,0.0036996376041362744,-0.0036996376041362744,0.0036996376041362744,0,0,0.20699369293580414,0.33152735688897733,0.33152735688897733,REV,True,True
1.0,1.4968114603238691,2.547620509110669,1.6578940132426914,0.2923105350892343,1.090715294516199,0.9921127925286253,0.03892716724798349,-0.8314696123025452,-0.5555702330196022,10890,2021-04-24 15:45:00+00:00,DEV_2021_2024,49935.02,50360.63,49873.46,50212.03,49523.97,-0.01366341094136414,-0.01366341094136414,0.01366341094136414,0,0,0.23082614714922137,0.249039623846489,0.249039623846489,REV,False,False
-1.0,-7.064180002958904,-3.5371420990805986,-3.3271013948860366,-1.1499157785906935,3.3192932593561375,6.067544252359207,0.023197906893124717,-0.7518398074789772,0.6593458151000691,10988,2021-04-25 20:45:00+00:00,DEV_2021_2024,49370.09,49370.09,47900.0,48094.68,53180.0,0.10565950884849862,-0.10565950884849862,0.10565950884849862,0,1,0.3106936619398307,0.2161215747109007,0.3106936619398307,CONT,False,False
1.0,0.7270207711893115,4.991565160106919,4.056168466830164,0.09994478551216988,0.9326812004414057,0.3123141005407798,0.031009854995685288,0.19509032201612825,0.9807852804032304,11004,2021-04-26 00:45:00+00:00,DEV_2021_2024,50764.84,50920.01,50572.06,50900.0,53657.36,0.05417230926764427,0.05417230926764427,-0.05417230926764427,1,0,0.31831933910260196,0.23394784460133047,0.31831933910260196,CONT,False,False
