threshold,full_fills,retained_fill_frac,full_sum_r,full_ev_signal,full_ev_fill,full_pf,full_maxdd_r,train_fills,train_sum_r,train_ev_fill,train_pf,valid_fills,valid_sum_r,valid_ev_fill,valid_pf,loo_week_min_ev_signal
1.1,66,0.6407766990291263,30.73369184314482,0.11015660158833268,0.4656619976234063,1.8513656764271642,4.200000000000003,45,18.33609800157868,0.40746884447952614,1.7469096679648728,21,12.397593841566142,0.5903616115031496,2.0733847481875443,0.0910997390968588
1.13,72,0.6990291262135923,42.65594382387481,0.15288868754076992,0.5924436642204834,2.116668657075061,5.2499999999999964,49,28.35834998230867,0.5787418363736463,2.1077790038652586,23,14.29759384156614,0.6216345148507016,2.134729669965566,0.13711359348024288
1.1657688284518744,76,0.7378640776699029,42.455943823874804,0.1521718416626337,0.5586308397878266,2.0267636851587336,5.2499999999999964,52,29.20834998230867,0.5616990381213205,2.0544803021120592,24,13.24759384156614,0.5519830767319226,1.9705196953528301,0.14032114065005422
1.2,78,0.7572815533980582,40.35594382387481,0.1446449599422036,0.5173838951778824,1.9288057146412165,5.2500000000000036,54,27.10834998230867,0.5020064811538641,1.9096980130787211,24,13.24759384156614,0.5519830767319226,1.9705196953528301,0.1323966123481674
1.23,81,0.7864077669902912,37.205943823874804,0.13335463736155845,0.45933263980092354,1.7984230691857894,5.2500000000000036,55,26.05834998230867,0.47378818149652113,1.8446986803418473,26,11.147593841566138,0.4287536092910053,1.7077837359724526,0.12050981989533721
