gc_t0_ms,period,sl_atr,tp_atr,rr,reason,hold_ms
1786553460000,TRAIN,1.0,3.0,-1.0,SL,178203
1786553820000,TRAIN,1.0,3.0,2.027890238416385,TIME,299856
1786581240000,TRAIN,1.0,3.0,-1.0,SL,5553
1786587240000,TRAIN,1.0,3.0,-0.2708243106684125,TIME,298197
1786593510000,TRAIN,1.0,3.0,3.0,TP,202050
1786624980000,TRAIN,1.0,3.0,-0.7946964988605154,TIME,299702
1786632990000,TRAIN,1.0,3.0,-0.23927765237050413,TIME,299395
1786633320000,TRAIN,1.0,3.0,3.0,TP,217648
1786653840000,TRAIN,1.0,3.0,-1.0,SL,66455
1786670520000,TRAIN,1.0,3.0,1.196747967479714,TIME,299843
1786687980000,TRAIN,1.0,3.0,-0.39731142643773093,TIME,299701
1786693650000,TRAIN,1.0,3.0,1.680248007085877,TIME,298201
1786952010000,TRAIN,1.0,3.0,0.6463181991607115,TIME,299250
1786953810000,TRAIN,1.0,3.0,1.0370370370367405,TIME,299251
1786961190000,TRAIN,1.0,3.0,-1.0,SL,88349
1786974090000,TRAIN,1.0,3.0,0.07283856159145949,TIME,299706
1787014200000,TRAIN,1.0,3.0,-1.0,SL,68400
1787023770000,TRAIN,1.0,3.0,0.41574803149596457,TIME,299548
1787047590000,TRAIN,1.0,3.0,-1.0,SL,100048
1787049660000,TRAIN,1.0,3.0,-1.0,SL,69748
1787066490000,TRAIN,1.0,3.0,-1.0,SL,169656
1787082420000,TRAIN,1.0,3.0,-1.0,SL,57899
1787084850000,TRAIN,1.0,3.0,0.6252263126128913,TIME,299098
1787098590000,TRAIN,1.0,3.0,-0.716360116166281,TIME,299701
1787104830000,TRAIN,1.0,3.0,0.8113385826768749,TIME,299698
1787117580000,TRAIN,1.0,3.0,-1.0,SL,9900
1787140380000,TRAIN,1.0,3.0,0.9694915254234121,TIME,299695
1787141130000,TRAIN,1.0,3.0,-1.0,SL,10654
1787143260000,TRAIN,1.0,3.0,-1.0,SL,48900
1787149170000,TRAIN,1.0,3.0,1.053423626787021,TIME,299694
1787170380000,TRAIN,1.0,3.0,-1.0,SL,29548
1787184990000,VALID,1.0,3.0,-1.0,SL,45597
1787199990000,VALID,1.0,3.0,3.0,TP,169950
1787220390000,VALID,1.0,3.0,1.1729887453105952,TIME,298952
1787229570000,VALID,1.0,3.0,-1.0,SL,21445
1787232870000,VALID,1.0,3.0,-1.0,SL,45897
1787234520000,VALID,1.0,3.0,1.5766362012816029,TIME,299848
1787246430000,VALID,1.0,3.0,0.9765449724658811,TIME,299100
1787267280000,VALID,1.0,3.0,-1.0,SL,13496
1787288910000,VALID,1.0,3.0,-1.0,SL,115054
1787298090000,VALID,1.0,3.0,-0.5752089136487003,TIME,299698
1787312280000,VALID,1.0,3.0,3.0,TP,183597
1787325840000,VALID,1.0,3.0,-1.0,SL,65556
1787339850000,VALID,1.0,3.0,0.9898305084745311,TIME,298948
1787340270000,VALID,1.0,3.0,-1.0,SL,80100
1787527200000,VALID,1.0,3.0,-1.0,SL,32849
1787534100000,VALID,1.0,3.0,-1.0,SL,95547
1787579790000,VALID,1.0,3.0,0.31744395774290074,TIME,299862
1787583030000,VALID,1.0,3.0,-1.0,SL,44994
1787609970000,VALID,1.0,3.0,-0.41801272638261455,TIME,299399
1787630220000,VALID,1.0,3.0,2.0624362375025074,TIME,298354
1787647740000,VALID,1.0,3.0,-1.0,SL,145644
1787660070000,VALID,1.0,3.0,-1.0,SL,243453
1787661450000,VALID,1.0,3.0,-1.0,SL,123749
1787664090000,VALID,1.0,3.0,-1.0,SL,33601
1787666490000,VALID,1.0,3.0,-1.0,SL,81157
1787687220000,VALID,1.0,3.0,1.2647342995167343,TIME,299553
1787709300000,VALID,1.0,3.0,3.0,TP,182402
1787723070000,VALID,1.0,3.0,-1.0,SL,37205
1787740170000,VALID,1.0,3.0,2.118811881188321,TIME,299845
1787749530000,VALID,1.0,3.0,-0.2140929535231397,TIME,299859
1787753850000,VALID,1.0,3.0,-1.0,SL,221552
1787788590000,VALID,1.0,3.0,-1.0,SL,28646
1787790000000,VALID,1.0,3.0,-1.0,SL,9449
1787794950000,VALID,1.0,3.0,-1.0,SL,23996
1787798520000,VALID,1.0,3.0,-1.0,SL,164403
1787811390000,VALID,1.0,3.0,1.9358429764173624,TIME,299544
1787823090000,VALID,1.0,3.0,-1.0,SL,111152
1787827440000,VALID,1.0,3.0,-1.0,SL,111748
1787834550000,VALID,1.0,3.0,1.1133046016961303,TIME,299699
1787844150000,VALID,1.0,3.0,-1.0,SL,30455
1787854650000,VALID,1.0,3.0,-1.0,SL,93304
1787883540000,VALID,1.0,3.0,-1.0,SL,155705
1787917320000,VALID,1.0,3.0,-1.0,SL,41405
1787924280000,VALID,1.0,3.0,1.60429447852743,TIME,299850
1787925720000,VALID,1.0,3.0,-1.0,SL,25953
1787934900000,VALID,1.0,3.0,1.480319740969303,TIME,299849
1788141930000,VALID,1.0,3.0,-1.0,SL,167547
1788144150000,VALID,1.0,3.0,0.24379625598607188,TIME,299700
1788181080000,VALID,1.0,3.0,-1.0,SL,15001
1788221790000,VALID,1.0,3.0,3.0,TP,292499
1788228720000,VALID,1.0,3.0,-1.0,SL,40644
1788230910000,VALID,1.0,3.0,-1.0,SL,23099
1788258720000,VALID,1.0,3.0,-1.0,SL,12298
1788262410000,VALID,1.0,3.0,-1.0,SL,132604
1788271980000,VALID,1.0,3.0,1.776353063963053,TIME,299702
1788277740000,VALID,1.0,3.0,1.0037641154329557,TIME,299249
1788303150000,VALID,1.0,3.0,0.2323192414066036,TIME,295504
1788321570000,VALID,1.0,3.0,-0.44826423997336523,TIME,297897
1788333960000,VALID,1.0,3.0,0.2521260630314939,TIME,299252
1788353280000,VALID,1.0,3.0,1.5031622297399374,TIME,299551
1788356520000,VALID,1.0,3.0,-1.0,SL,62996
1788377820000,VALID,1.0,3.0,2.120638355422761,TIME,299245
1788409740000,VALID,1.0,3.0,0.9081567116250799,TIME,299093
1788416880000,VALID,1.0,3.0,0.618921308576509,TIME,299099
1788417360000,VALID,1.0,3.0,0.00914136467535621,TIME,299848
1788439920000,VALID,1.0,3.0,2.42041841004175,TIME,299849
1788460260000,VALID,1.0,3.0,-1.0,SL,15150
1788461400000,VALID,1.0,3.0,2.1094369547980527,TIME,299704
1788486750000,VALID,1.0,3.0,-1.0,SL,70801
1788488160000,VALID,1.0,3.0,-1.0,SL,124801
1788491310000,VALID,1.0,3.0,1.65328850598901,TIME,299703
1788518280000,VALID,1.0,3.0,-1.0,SL,98997
1788535440000,VALID,1.0,3.0,-0.31190531445810854,TIME,299700
1788551280000,VALID,1.0,3.0,0.21981591770433323,TIME,299849
1788767580000,POST_CHECK,1.0,3.0,-1.0,SL,167699
1788796560000,POST_CHECK,1.0,3.0,-1.0,SL,9895
1788852930000,POST_CHECK,1.0,3.0,-1.0,SL,129744
1788853320000,POST_CHECK,1.0,3.0,-1.0,SL,237299
1788855180000,POST_CHECK,1.0,3.0,-0.26864369821185125,TIME,299099
1788864030000,POST_CHECK,1.0,3.0,-1.0,SL,37952
1788865590000,POST_CHECK,1.0,3.0,-1.0,SL,164253
1788872040000,POST_CHECK,1.0,3.0,2.462962962962952,TIME,299403
1788873690000,POST_CHECK,1.0,3.0,-1.0,SL,205203
1788891840000,POST_CHECK,1.0,3.0,-1.0,SL,24299
1788893880000,POST_CHECK,1.0,3.0,0.10961449140736892,TIME,299698
1788894780000,POST_CHECK,1.0,3.0,-1.0,SL,77395
1788912420000,POST_CHECK,1.0,3.0,3.0,TP,291458
1788921270000,POST_CHECK,1.0,3.0,-1.0,SL,50248
1788927510000,POST_CHECK,1.0,3.0,-1.0,SL,11550
1788928650000,POST_CHECK,1.0,3.0,2.6393442622963517,TIME,298646
1788936060000,POST_CHECK,1.0,3.0,-1.0,SL,104398
1788946920000,POST_CHECK,1.0,3.0,-1.0,SL,30601
1788947610000,POST_CHECK,1.0,3.0,3.0,TP,165146
1788948900000,POST_CHECK,1.0,3.0,-1.0,SL,61049
1788999030000,POST_CHECK,1.0,3.0,-1.0,SL,50999
1789004220000,POST_CHECK,1.0,3.0,0.18443113772476136,TIME,299696
1789006830000,POST_CHECK,1.0,3.0,-1.0,SL,128253
1789007910000,POST_CHECK,1.0,3.0,1.361379310344815,TIME,299707
1789019610000,POST_CHECK,1.0,3.0,-0.49358974358995283,TIME,299846
1789031820000,POST_CHECK,1.0,3.0,0.4579780755179438,TIME,298500
1789047570000,POST_CHECK,1.0,3.0,0.6331074540174741,TIME,299852
1789053690000,POST_CHECK,1.0,3.0,1.0019815829350114,TIME,299395
1789088850000,POST_CHECK,1.0,3.0,-1.0,SL,37198
1789089270000,POST_CHECK,1.0,3.0,-1.0,SL,35850
1789102410000,POST_CHECK,1.0,3.0,-1.0,SL,7498
1789120140000,POST_CHECK,1.0,3.0,-1.0,SL,61805
1789142100000,POST_CHECK,1.0,3.0,-1.0,SL,99904
1789347690000,POST_CHECK,1.0,3.0,-1.0,SL,15746
1789383480000,POST_CHECK,1.0,3.0,-1.0,SL,40500
1789388280000,POST_CHECK,1.0,3.0,3.0,TP,173543
1789394400000,POST_CHECK,1.0,3.0,1.1624313506469786,TIME,299703
1789394850000,POST_CHECK,1.0,3.0,-1.0,SL,151948
1789396470000,POST_CHECK,1.0,3.0,-1.0,SL,110547
1789403580000,POST_CHECK,1.0,3.0,-0.32004942848350837,TIME,299552
1789411020000,POST_CHECK,1.0,3.0,-1.0,SL,178205
1789428060000,POST_CHECK,1.0,3.0,-1.0,SL,50696
1789445400000,POST_CHECK,1.0,3.0,-1.0,SL,68401
1789458150000,POST_CHECK,1.0,3.0,3.0,TP,157952
1789468860000,POST_CHECK,1.0,3.0,3.0,TP,95250
1786060200000,TRAIN,1.0,3.25,2.315852562181728,TIME,298803
1786061580000,TRAIN,1.0,3.25,-1.0,SL,29402
1786072020000,TRAIN,1.0,3.25,-1.0,SL,248999
1786096110000,TRAIN,1.0,3.25,-1.0,SL,42895
1786105620000,TRAIN,1.0,3.25,-1.0,SL,166353
1786332630000,TRAIN,1.0,3.25,-1.0,SL,105152
1786340220000,TRAIN,1.0,3.25,0.8131609870738293,TIME,299702
1786341540000,TRAIN,1.0,3.25,0.6687054026500479,TIME,299704
1786352040000,TRAIN,1.0,3.25,-1.0,SL,263551
1786358100000,TRAIN,1.0,3.25,-1.0,SL,34202
1786381140000,TRAIN,1.0,3.25,-1.0,SL,55051
1786430640000,TRAIN,1.0,3.25,-1.0,SL,23701
1786438140000,TRAIN,1.0,3.25,-1.0,SL,261899
1786438500000,TRAIN,1.0,3.25,-1.0,SL,243002
1786440810000,TRAIN,1.0,3.25,-0.10119927714813617,TIME,299698
1786451070000,TRAIN,1.0,3.25,0.8958162428221793,TIME,299701
1786454340000,TRAIN,1.0,3.25,-1.0,SL,94798
1786463010000,TRAIN,1.0,3.25,-1.0,SL,160052
1786471950000,TRAIN,1.0,3.25,-1.0,SL,179846
1786493160000,TRAIN,1.0,3.25,-1.0,SL,142655
1786504530000,TRAIN,1.0,3.25,-1.0,SL,81896
1786526850000,TRAIN,1.0,3.25,-1.0,SL,134398
1786550940000,TRAIN,1.0,3.25,-1.0,SL,118503
1786553460000,TRAIN,1.0,3.25,-1.0,SL,178203
1786553820000,TRAIN,1.0,3.25,2.027890238416385,TIME,299856
1786581240000,TRAIN,1.0,3.25,-1.0,SL,5553
1786587240000,TRAIN,1.0,3.25,-0.2708243106684125,TIME,298197
1786593510000,TRAIN,1.0,3.25,3.25,TP,202050
1786624980000,TRAIN,1.0,3.25,-0.7946964988605154,TIME,299702
1786632990000,TRAIN,1.0,3.25,-0.23927765237050413,TIME,299395
1786633320000,TRAIN,1.0,3.25,3.25,TP,217947
1786653840000,TRAIN,1.0,3.25,-1.0,SL,66455
1786670520000,TRAIN,1.0,3.25,1.196747967479714,TIME,299843
1786687980000,TRAIN,1.0,3.25,-0.39731142643773093,TIME,299701
1786693650000,TRAIN,1.0,3.25,1.680248007085877,TIME,298201
1786952010000,TRAIN,1.0,3.25,0.6463181991607115,TIME,299250
1786953810000,TRAIN,1.0,3.25,1.0370370370367405,TIME,299251
1786961190000,TRAIN,1.0,3.25,-1.0,SL,88349
1786974090000,TRAIN,1.0,3.25,0.07283856159145949,TIME,299706
1787014200000,TRAIN,1.0,3.25,-1.0,SL,68400
1787023770000,TRAIN,1.0,3.25,0.41574803149596457,TIME,299548
1787047590000,TRAIN,1.0,3.25,-1.0,SL,100048
1787049660000,TRAIN,1.0,3.25,-1.0,SL,69748
1787066490000,TRAIN,1.0,3.25,-1.0,SL,169656
1787082420000,TRAIN,1.0,3.25,-1.0,SL,57899
1787084850000,TRAIN,1.0,3.25,0.6252263126128913,TIME,299098
1787098590000,TRAIN,1.0,3.25,-0.716360116166281,TIME,299701
1787104830000,TRAIN,1.0,3.25,0.8113385826768749,TIME,299698
1787117580000,TRAIN,1.0,3.25,-1.0,SL,9900
1787140380000,TRAIN,1.0,3.25,0.9694915254234121,TIME,299695
1787141130000,TRAIN,1.0,3.25,-1.0,SL,10654
1787143260000,TRAIN,1.0,3.25,-1.0,SL,48900
1787149170000,TRAIN,1.0,3.25,1.053423626787021,TIME,299694
1787170380000,TRAIN,1.0,3.25,-1.0,SL,29548
1787184990000,VALID,1.0,3.25,-1.0,SL,45597
1787199990000,VALID,1.0,3.25,3.25,TP,189450
1787220390000,VALID,1.0,3.25,1.1729887453105952,TIME,298952
1787229570000,VALID,1.0,3.25,-1.0,SL,21445
1787232870000,VALID,1.0,3.25,-1.0,SL,45897
1787234520000,VALID,1.0,3.25,1.5766362012816029,TIME,299848
1787246430000,VALID,1.0,3.25,0.9765449724658811,TIME,299100
1787267280000,VALID,1.0,3.25,-1.0,SL,13496
1787288910000,VALID,1.0,3.25,-1.0,SL,115054
1787298090000,VALID,1.0,3.25,-0.5752089136487003,TIME,299698
1787312280000,VALID,1.0,3.25,3.25,TP,200696
1787325840000,VALID,1.0,3.25,-1.0,SL,65556
1787339850000,VALID,1.0,3.25,0.9898305084745311,TIME,298948
1787340270000,VALID,1.0,3.25,-1.0,SL,80100
1787527200000,VALID,1.0,3.25,-1.0,SL,32849
1787534100000,VALID,1.0,3.25,-1.0,SL,95547
1787579790000,VALID,1.0,3.25,0.31744395774290074,TIME,299862
1787583030000,VALID,1.0,3.25,-1.0,SL,44994
1787609970000,VALID,1.0,3.25,-0.41801272638261455,TIME,299399
1787630220000,VALID,1.0,3.25,2.0624362375025074,TIME,298354
1787647740000,VALID,1.0,3.25,-1.0,SL,145644
1787660070000,VALID,1.0,3.25,-1.0,SL,243453
1787661450000,VALID,1.0,3.25,-1.0,SL,123749
1787664090000,VALID,1.0,3.25,-1.0,SL,33601
1787666490000,VALID,1.0,3.25,-1.0,SL,81157
1787687220000,VALID,1.0,3.25,1.2647342995167343,TIME,299553
1787709300000,VALID,1.0,3.25,3.25,TP,211354
1787723070000,VALID,1.0,3.25,-1.0,SL,37205
1787740170000,VALID,1.0,3.25,2.118811881188321,TIME,299845
1787749530000,VALID,1.0,3.25,-0.2140929535231397,TIME,299859
1787753850000,VALID,1.0,3.25,-1.0,SL,221552
1787788590000,VALID,1.0,3.25,-1.0,SL,28646
1787790000000,VALID,1.0,3.25,-1.0,SL,9449
1787794950000,VALID,1.0,3.25,-1.0,SL,23996
1787798520000,VALID,1.0,3.25,-1.0,SL,164403
1787811390000,VALID,1.0,3.25,1.9358429764173624,TIME,299544
1787823090000,VALID,1.0,3.25,-1.0,SL,111152
1787827440000,VALID,1.0,3.25,-1.0,SL,111748
1787834550000,VALID,1.0,3.25,1.1133046016961303,TIME,299699
1787844150000,VALID,1.0,3.25,-1.0,SL,30455
1787854650000,VALID,1.0,3.25,-1.0,SL,93304
1787883540000,VALID,1.0,3.25,-1.0,SL,155705
1787917320000,VALID,1.0,3.25,-1.0,SL,41405
1787924280000,VALID,1.0,3.25,1.60429447852743,TIME,299850
1787925720000,VALID,1.0,3.25,-1.0,SL,25953
1787934900000,VALID,1.0,3.25,1.480319740969303,TIME,299849
1788141930000,VALID,1.0,3.25,-1.0,SL,167547
1788144150000,VALID,1.0,3.25,0.24379625598607188,TIME,299700
1788181080000,VALID,1.0,3.25,-1.0,SL,15001
1788221790000,VALID,1.0,3.25,3.1720650971718287,TIME,299099
1788228720000,VALID,1.0,3.25,-1.0,SL,40644
1788230910000,VALID,1.0,3.25,-1.0,SL,23099
1788258720000,VALID,1.0,3.25,-1.0,SL,12298
1788262410000,VALID,1.0,3.25,-1.0,SL,132604
1788271980000,VALID,1.0,3.25,1.776353063963053,TIME,299702
1788277740000,VALID,1.0,3.25,1.0037641154329557,TIME,299249
1788303150000,VALID,1.0,3.25,0.2323192414066036,TIME,295504
1788321570000,VALID,1.0,3.25,-0.44826423997336523,TIME,297897
1788333960000,VALID,1.0,3.25,0.2521260630314939,TIME,299252
1788353280000,VALID,1.0,3.25,1.5031622297399374,TIME,299551
1788356520000,VALID,1.0,3.25,-1.0,SL,62996
1788377820000,VALID,1.0,3.25,2.120638355422761,TIME,299245
1788409740000,VALID,1.0,3.25,0.9081567116250799,TIME,299093
1788416880000,VALID,1.0,3.25,0.618921308576509,TIME,299099
1788417360000,VALID,1.0,3.25,0.00914136467535621,TIME,299848
1788439920000,VALID,1.0,3.25,2.42041841004175,TIME,299849
1788460260000,VALID,1.0,3.25,-1.0,SL,15150
1788461400000,VALID,1.0,3.25,2.1094369547980527,TIME,299704
1788486750000,VALID,1.0,3.25,-1.0,SL,70801
1788488160000,VALID,1.0,3.25,-1.0,SL,124801
1788491310000,VALID,1.0,3.25,1.65328850598901,TIME,299703
1788518280000,VALID,1.0,3.25,-1.0,SL,98997
1788535440000,VALID,1.0,3.25,-0.31190531445810854,TIME,299700
1788551280000,VALID,1.0,3.25,0.21981591770433323,TIME,299849
1788767580000,POST_CHECK,1.0,3.25,-1.0,SL,167699
1788796560000,POST_CHECK,1.0,3.25,-1.0,SL,9895
1788852930000,POST_CHECK,1.0,3.25,-1.0,SL,129744
1788853320000,POST_CHECK,1.0,3.25,-1.0,SL,237299
1788855180000,POST_CHECK,1.0,3.25,-0.26864369821185125,TIME,299099
1788864030000,POST_CHECK,1.0,3.25,-1.0,SL,37952
1788865590000,POST_CHECK,1.0,3.25,-1.0,SL,164253
1788872040000,POST_CHECK,1.0,3.25,2.462962962962952,TIME,299403
1788873690000,POST_CHECK,1.0,3.25,-1.0,SL,205203
1788891840000,POST_CHECK,1.0,3.25,-1.0,SL,24299
1788893880000,POST_CHECK,1.0,3.25,0.10961449140736892,TIME,299698
1788894780000,POST_CHECK,1.0,3.25,-1.0,SL,77395
1788912420000,POST_CHECK,1.0,3.25,3.0813397129185938,TIME,299404
1788921270000,POST_CHECK,1.0,3.25,-1.0,SL,50248
1788927510000,POST_CHECK,1.0,3.25,-1.0,SL,11550
1788928650000,POST_CHECK,1.0,3.25,2.6393442622963517,TIME,298646
1788936060000,POST_CHECK,1.0,3.25,-1.0,SL,104398
1788946920000,POST_CHECK,1.0,3.25,-1.0,SL,30601
1788947610000,POST_CHECK,1.0,3.25,3.25,TP,266845
1788948900000,POST_CHECK,1.0,3.25,-1.0,SL,61049
1788999030000,POST_CHECK,1.0,3.25,-1.0,SL,50999
1789004220000,POST_CHECK,1.0,3.25,0.18443113772476136,TIME,299696
1789006830000,POST_CHECK,1.0,3.25,-1.0,SL,128253
1789007910000,POST_CHECK,1.0,3.25,1.361379310344815,TIME,299707
1789019610000,POST_CHECK,1.0,3.25,-0.49358974358995283,TIME,299846
1789031820000,POST_CHECK,1.0,3.25,0.4579780755179438,TIME,298500
1789047570000,POST_CHECK,1.0,3.25,0.6331074540174741,TIME,299852
1789053690000,POST_CHECK,1.0,3.25,1.0019815829350114,TIME,299395
1789088850000,POST_CHECK,1.0,3.25,-1.0,SL,37198
1789089270000,POST_CHECK,1.0,3.25,-1.0,SL,35850
1789102410000,POST_CHECK,1.0,3.25,-1.0,SL,7498
1789120140000,POST_CHECK,1.0,3.25,-1.0,SL,61805
1789142100000,POST_CHECK,1.0,3.25,-1.0,SL,99904
1789347690000,POST_CHECK,1.0,3.25,-1.0,SL,15746
1789383480000,POST_CHECK,1.0,3.25,-1.0,SL,40500
1789388280000,POST_CHECK,1.0,3.25,3.25,TP,177302
1789394400000,POST_CHECK,1.0,3.25,1.1624313506469786,TIME,299703
1789394850000,POST_CHECK,1.0,3.25,-1.0,SL,151948
1789396470000,POST_CHECK,1.0,3.25,-1.0,SL,110547
1789403580000,POST_CHECK,1.0,3.25,-0.32004942848350837,TIME,299552
1789411020000,POST_CHECK,1.0,3.25,-1.0,SL,178205
1789428060000,POST_CHECK,1.0,3.25,-1.0,SL,50696
1789445400000,POST_CHECK,1.0,3.25,-1.0,SL,68401
1789458150000,POST_CHECK,1.0,3.25,3.25,TP,271801
1789468860000,POST_CHECK,1.0,3.25,2.5327136217373805,TIME,299697
1786060200000,TRAIN,1.0,3.5,2.315852562181728,TIME,298803
1786061580000,TRAIN,1.0,3.5,-1.0,SL,29402
1786072020000,TRAIN,1.0,3.5,-1.0,SL,248999
1786096110000,TRAIN,1.0,3.5,-1.0,SL,42895
1786105620000,TRAIN,1.0,3.5,-1.0,SL,166353
1786332630000,TRAIN,1.0,3.5,-1.0,SL,105152
1786340220000,TRAIN,1.0,3.5,0.8131609870738293,TIME,299702
1786341540000,TRAIN,1.0,3.5,0.6687054026500479,TIME,299704
1786352040000,TRAIN,1.0,3.5,-1.0,SL,263551
1786358100000,TRAIN,1.0,3.5,-1.0,SL,34202
1786381140000,TRAIN,1.0,3.5,-1.0,SL,55051
1786430640000,TRAIN,1.0,3.5,-1.0,SL,23701
1786438140000,TRAIN,1.0,3.5,-1.0,SL,261899
1786438500000,TRAIN,1.0,3.5,-1.0,SL,243002
1786440810000,TRAIN,1.0,3.5,-0.10119927714813617,TIME,299698
1786451070000,TRAIN,1.0,3.5,0.8958162428221793,TIME,299701
1786454340000,TRAIN,1.0,3.5,-1.0,SL,94798
1786463010000,TRAIN,1.0,3.5,-1.0,SL,160052
1786471950000,TRAIN,1.0,3.5,-1.0,SL,179846
1786493160000,TRAIN,1.0,3.5,-1.0,SL,142655
1786504530000,TRAIN,1.0,3.5,-1.0,SL,81896
1786526850000,TRAIN,1.0,3.5,-1.0,SL,134398
1786550940000,TRAIN,1.0,3.5,-1.0,SL,118503
1786553460000,TRAIN,1.0,3.5,-1.0,SL,178203
1786553820000,TRAIN,1.0,3.5,2.027890238416385,TIME,299856
1786581240000,TRAIN,1.0,3.5,-1.0,SL,5553
1786587240000,TRAIN,1.0,3.5,-0.2708243106684125,TIME,298197
1786593510000,TRAIN,1.0,3.5,0.38328037154757416,TIME,298656
1786624980000,TRAIN,1.0,3.5,-0.7946964988605154,TIME,299702
1786632990000,TRAIN,1.0,3.5,-0.23927765237050413,TIME,299395
1786633320000,TRAIN,1.0,3.5,3.5,TP,220647
1786653840000,TRAIN,1.0,3.5,-1.0,SL,66455
1786670520000,TRAIN,1.0,3.5,1.196747967479714,TIME,299843
1786687980000,TRAIN,1.0,3.5,-0.39731142643773093,TIME,299701
1786693650000,TRAIN,1.0,3.5,1.680248007085877,TIME,298201
1786952010000,TRAIN,1.0,3.5,0.6463181991607115,TIME,299250
1786953810000,TRAIN,1.0,3.5,1.0370370370367405,TIME,299251
1786961190000,TRAIN,1.0,3.5,-1.0,SL,88349
1786974090000,TRAIN,1.0,3.5,0.07283856159145949,TIME,299706
1787014200000,TRAIN,1.0,3.5,-1.0,SL,68400
1787023770000,TRAIN,1.0,3.5,0.41574803149596457,TIME,299548
1787047590000,TRAIN,1.0,3.5,-1.0,SL,100048
1787049660000,TRAIN,1.0,3.5,-1.0,SL,69748
1787066490000,TRAIN,1.0,3.5,-1.0,SL,169656
1787082420000,TRAIN,1.0,3.5,-1.0,SL,57899
1787084850000,TRAIN,1.0,3.5,0.6252263126128913,TIME,299098
1787098590000,TRAIN,1.0,3.5,-0.716360116166281,TIME,299701
1787104830000,TRAIN,1.0,3.5,0.8113385826768749,TIME,299698
1787117580000,TRAIN,1.0,3.5,-1.0,SL,9900
1787140380000,TRAIN,1.0,3.5,0.9694915254234121,TIME,299695
1787141130000,TRAIN,1.0,3.5,-1.0,SL,10654
1787143260000,TRAIN,1.0,3.5,-1.0,SL,48900
1787149170000,TRAIN,1.0,3.5,1.053423626787021,TIME,299694
1787170380000,TRAIN,1.0,3.5,-1.0,SL,29548
1787184990000,VALID,1.0,3.5,-1.0,SL,45597
1787199990000,VALID,1.0,3.5,3.5,TP,189450
1787220390000,VALID,1.0,3.5,1.1729887453105952,TIME,298952
1787229570000,VALID,1.0,3.5,-1.0,SL,21445
1787232870000,VALID,1.0,3.5,-1.0,SL,45897
1787234520000,VALID,1.0,3.5,1.5766362012816029,TIME,299848
1787246430000,VALID,1.0,3.5,0.9765449724658811,TIME,299100
1787267280000,VALID,1.0,3.5,-1.0,SL,13496
1787288910000,VALID,1.0,3.5,-1.0,SL,115054
1787298090000,VALID,1.0,3.5,-0.5752089136487003,TIME,299698
1787312280000,VALID,1.0,3.5,3.162777930277051,TIME,299850
1787325840000,VALID,1.0,3.5,-1.0,SL,65556
1787339850000,VALID,1.0,3.5,0.9898305084745311,TIME,298948
1787340270000,VALID,1.0,3.5,-1.0,SL,80100
1787527200000,VALID,1.0,3.5,-1.0,SL,32849
1787534100000,VALID,1.0,3.5,-1.0,SL,95547
1787579790000,VALID,1.0,3.5,0.31744395774290074,TIME,299862
1787583030000,VALID,1.0,3.5,-1.0,SL,44994
1787609970000,VALID,1.0,3.5,-0.41801272638261455,TIME,299399
1787630220000,VALID,1.0,3.5,2.0624362375025074,TIME,298354
1787647740000,VALID,1.0,3.5,-1.0,SL,145644
1787660070000,VALID,1.0,3.5,-1.0,SL,243453
1787661450000,VALID,1.0,3.5,-1.0,SL,123749
1787664090000,VALID,1.0,3.5,-1.0,SL,33601
1787666490000,VALID,1.0,3.5,-1.0,SL,81157
1787687220000,VALID,1.0,3.5,1.2647342995167343,TIME,299553
1787709300000,VALID,1.0,3.5,1.8400664084117153,TIME,299097
1787723070000,VALID,1.0,3.5,-1.0,SL,37205
1787740170000,VALID,1.0,3.5,2.118811881188321,TIME,299845
1787749530000,VALID,1.0,3.5,-0.2140929535231397,TIME,299859
1787753850000,VALID,1.0,3.5,-1.0,SL,221552
1787788590000,VALID,1.0,3.5,-1.0,SL,28646
1787790000000,VALID,1.0,3.5,-1.0,SL,9449
1787794950000,VALID,1.0,3.5,-1.0,SL,23996
1787798520000,VALID,1.0,3.5,-1.0,SL,164403
1787811390000,VALID,1.0,3.5,1.9358429764173624,TIME,299544
1787823090000,VALID,1.0,3.5,-1.0,SL,111152
1787827440000,VALID,1.0,3.5,-1.0,SL,111748
1787834550000,VALID,1.0,3.5,1.1133046016961303,TIME,299699
1787844150000,VALID,1.0,3.5,-1.0,SL,30455
1787854650000,VALID,1.0,3.5,-1.0,SL,93304
1787883540000,VALID,1.0,3.5,-1.0,SL,155705
1787917320000,VALID,1.0,3.5,-1.0,SL,41405
1787924280000,VALID,1.0,3.5,1.60429447852743,TIME,299850
1787925720000,VALID,1.0,3.5,-1.0,SL,25953
1787934900000,VALID,1.0,3.5,1.480319740969303,TIME,299849
1788141930000,VALID,1.0,3.5,-1.0,SL,167547
1788144150000,VALID,1.0,3.5,0.24379625598607188,TIME,299700
1788181080000,VALID,1.0,3.5,-1.0,SL,15001
1788221790000,VALID,1.0,3.5,3.1720650971718287,TIME,299099
1788228720000,VALID,1.0,3.5,-1.0,SL,40644
1788230910000,VALID,1.0,3.5,-1.0,SL,23099
1788258720000,VALID,1.0,3.5,-1.0,SL,12298
1788262410000,VALID,1.0,3.5,-1.0,SL,132604
