feed,seed_time,confirm_time,confirm_lag_m1,entry_time,entry,seed_atr14,seed_delta_frac,seed_buy_vol,seed_buy_loc,seed_impact,seed_impact_q20,seed_close_pos,fwd_15m_atr,fwd_30m_atr,fwd_1m_atr,fwd_3m_atr,fwd_5m_atr,fwd_10m_atr
AMP_CQG_RAW_EXCLUSIVE,2026-08-13 19:09:00+00:00,2026-08-13 19:10:00+00:00,1,2026-08-13 19:11:00+00:00,4409.4,1.107142857142987,0.4432989690721649,70.0,0.3714285714285714,-0.180645161290137,0.2418831889853375,0.4444444444442199,3.522580645160548,-0.27096774193561635,0.2709677419347949,3.974193548386302,4.245161290321918,4.696774193547672
AMP_CQG_RAW_EXCLUSIVE,2026-08-14 11:42:00+00:00,2026-08-14 11:44:00+00:00,2,2026-08-14 11:45:00+00:00,4418.9,1.750000000000065,0.4754098360655737,90.0,0.6888888888888889,0.0571428571430629,0.2779220779222482,0.4000000000002425,-3.9428571428573083,-5.200000000000014,0.3428571428568183,0.6857142857141563,0.5714285714285502,-2.5714285714284757
AMP_CQG_RAW_EXCLUSIVE,2026-08-17 09:51:00+00:00,2026-08-17 09:52:00+00:00,1,2026-08-17 09:53:00+00:00,4450.4,1.3428571428572855,0.4098360655737705,43.0,0.5581395348837209,-0.2234042553192606,0.2950281785723538,0.6666666666664982,-1.8617021276593766,-1.787234042553408,-0.22340425531926067,0.0744680851059687,-0.07446808510664599,0.29787234042522936
AMP_CQG_RAW_EXCLUSIVE,2026-08-17 11:42:00+00:00,2026-08-17 11:43:00+00:00,1,2026-08-17 11:44:00+00:00,4457.5,1.3357142857143376,0.5137254901960784,193.0,0.5803108808290155,-0.2245989304814108,0.2946977073556644,0.4000000000002425,3.1443850267377096,5.6898395721925645,0.8235294117649462,0.2994652406414272,1.1978609625670709,3.2941176470584232
AMP_CQG_RAW_EXCLUSIVE,2026-08-20 14:01:00+00:00,2026-08-20 14:02:00+00:00,1,2026-08-20 14:03:00+00:00,4542.6,3.49999999999987,0.4297029702970297,361.0,0.5318559556786704,0.1999999999999554,0.2977550894890463,0.6562499999998668,-0.2285714285712292,-2.20000000000003,0.8000000000000818,1.4571428571430152,0.9142857142859562,-0.17142857142842188
AMP_CQG_RAW_EXCLUSIVE,2026-08-21 15:25:00+00:00,2026-08-21 15:26:00+00:00,1,2026-08-21 15:27:00+00:00,4658.2,2.742857142857052,0.2602040816326531,741.0,0.3171390013495276,-0.3281250000002098,0.2832055749129792,0.1199999999999514,-2.9166666666667633,-5.177083333333439,-0.3645833333333454,-0.765625000000158,0.1822916666666727,-2.0781250000000027
AMP_CQG_RAW_EXCLUSIVE,2026-08-24 00:38:00+00:00,2026-08-24 00:39:00+00:00,1,2026-08-24 00:40:00+00:00,4658.6,5.721428571428662,0.4083601286173633,219.0,0.6301369863013698,0.0349563046193525,0.2866894197953939,0.2187500000000666,-2.6916354556802933,-3.7403245942570558,-0.5593008739075748,-0.6991260923845083,-0.9612983770286989,-2.1847690387015883
AMP_CQG_RAW_EXCLUSIVE,2026-08-25 15:41:00+00:00,2026-08-25 15:43:00+00:00,2,2026-08-25 15:44:00+00:00,4711.6,3.778571428571208,0.2364864864864864,183.0,0.3005464480874317,-0.1587901701324307,0.2806968641115046,0.3902439024389432,0.9792060491495881,2.672967863894392,-0.449905482041566,-0.13232514177694535,0.6086956521739967,0.9792060491495881
AMP_CQG_RAW_EXCLUSIVE,2026-08-26 18:06:00+00:00,2026-08-26 18:07:00+00:00,1,2026-08-26 18:08:00+00:00,4656.9,1.6428571428571428,0.4151624548736462,196.0,0.8010204081632653,-0.6695652173915259,0.272904656319299,0.0,4.260869565217392,3.7739130434781503,0.1217391304346719,-1.4000000000001107,-0.9739130434784824,1.339130434782498
AMP_CQG_RAW_EXCLUSIVE,2026-08-31 15:01:00+00:00,2026-08-31 15:02:00+00:00,1,2026-08-31 15:03:00+00:00,4479.4,3.2714285714287143,0.2923076923076923,126.0,0.365079365079365,-0.4585152838427747,0.2910301543554307,0.1538461538460283,-0.5807860262010148,-1.1921397379913812,-0.7641921397379579,0.1528384279475916,-0.36681222707444217,-1.956331877729339
AMP_CQG_RAW_EXCLUSIVE,2026-09-01 07:50:00+00:00,2026-09-01 07:51:00+00:00,1,2026-09-01 07:52:00+00:00,4469.3,2.835714285714402,0.4571428571428571,51.0,0.5686274509803921,-0.0352644836273308,0.2923682240305136,0.4444444444442199,5.219143576826046,8.287153652392607,0.3173803526450157,0.5642317380353696,-0.10579345088167189,1.5163727959697753
AMP_CQG_RAW_EXCLUSIVE,2026-09-02 06:02:00+00:00,2026-09-02 06:03:00+00:00,1,2026-09-02 06:04:00+00:00,4365.1,1.878571428571572,0.391304347826087,64.0,0.34375,0.0532319391636877,0.2868200300093093,0.5333333333334546,-4.311787072242726,-0.2661596958174702,0.053231939163687694,-0.42585551330756494,-1.1178707224330842,-4.7908745247144635
AMP_CQG_RAW_EXCLUSIVE,2026-09-02 20:06:00+00:00,2026-09-02 20:07:00+00:00,1,2026-09-02 20:08:00+00:00,4435.4,1.6857142857143768,0.6,52.0,0.7307692307692307,0.0593220338985176,0.2806968641115047,0.8333333333328281,2.135593220338544,0.7711864406774929,0.41525423728800526,0.47457627118598344,0.8305084745760105,1.7203389830505387
AMP_CQG_RAW_EXCLUSIVE,2026-09-04 19:45:00+00:00,2026-09-04 19:46:00+00:00,1,2026-09-04 19:47:00+00:00,4481.7,1.4428571428571948,0.5838926174496645,118.0,0.9152542372881356,-0.6930693069306681,0.2724754469908039,0.0,0.9009900990099946,2.91089108910868,0.13861386138600756,-0.5544554455446605,-0.415841584158653,0.7623762376233567
AMP_CQG_RAW_EXCLUSIVE,2026-09-07 16:12:00+00:00,2026-09-07 16:14:00+00:00,2,2026-09-07 16:15:00+00:00,4461.1,0.8785714285714415,0.4375,46.0,0.4347826086956521,0.0,0.2832055749129792,0.2499999999997157,1.5934959349599471,1.5934959349599471,0.0,1.821138211382501,2.2764227642276085,2.5040650406511977
AMP_CQG_RAW_EXCLUSIVE,2026-09-10 02:35:00+00:00,2026-09-10 02:36:00+00:00,1,2026-09-10 02:37:00+00:00,4458.1,2.1714285714284807,0.4430379746835443,57.0,0.6842105263157895,-0.4144736842103761,0.2925782036887543,0.0,-2.3026315789474645,-0.27631578947344443,-0.04605263157869799,-1.6578947368419232,-1.3815789473684787,-1.4736842105262937
AMP_CQG_RAW_EXCLUSIVE,2026-09-11 06:30:00+00:00,2026-09-11 06:32:00+00:00,2,2026-09-11 06:33:00+00:00,4391.4,1.950000000000013,0.4517133956386293,233.0,0.5064377682403434,-0.3076923076924922,0.2956914482678219,0.3793103448274456,-1.4358974358975196,-1.4358974358975196,1.3333333333330446,0.769230769230764,0.30769230769202577,0.051282051281771095
AMP_CQG_RAW_EXCLUSIVE,2026-09-11 10:27:00+00:00,2026-09-11 10:28:00+00:00,1,2026-09-11 10:29:00+00:00,4389.6,1.757142857142688,0.4716981132075472,39.0,0.6923076923076923,-0.4552845528456757,0.2925782036887543,0.0,0.8536585365854481,5.804878048781461,-1.0813008130080273,-0.05691056910538598,0.17073170731719314,1.3089430894311238
AMP_CQG_RAW_EXCLUSIVE,2026-09-13 22:21:00+00:00,2026-09-13 22:22:00+00:00,1,2026-09-13 22:23:00+00:00,4371.5,2.650000000000026,0.4864864864864865,55.0,0.4,0.2641509433961552,0.2891939336382283,0.642857142857282,-2.1132075471699276,-1.9622641509433083,0.6037735849057917,0.0,-1.8490566037734295,-1.9245283018869108
AMP_CQG_RAW_EXCLUSIVE,2026-09-14 12:16:00+00:00,2026-09-14 12:18:00+00:00,2,2026-09-14 12:19:00+00:00,4331.6,2.564285714285753,0.3639191290824261,877.0,0.8574686431014823,-1.013927576601798,0.2892376368836391,0.358208955223836,2.261838440111457,5.537604456824712,0.5849582172701862,2.1448467966573492,1.9108635097494875,2.0278551532035958
AMP_CQG_RAW_EXCLUSIVE,2026-09-14 16:19:00+00:00,2026-09-14 16:20:00+00:00,1,2026-09-14 16:21:00+00:00,4339.0,2.357142857143117,0.3267326732673267,134.0,0.4850746268656716,0.1696969696967966,0.2922313091800809,0.687500000000071,-1.442424242423929,-6.406060606060054,-0.16969696969679665,-2.5454545454542647,-2.2484848484846776,-0.6787878787879583
