episode_id,rule,gc_t0_ms,event_utc,period,prediction,source_signal_direction,quiet_start,signal_index,elapsed_s,directional_balance,run_length_same_direction,direction_flips_so_far,hit1,hit2,hit3,fixed5m_ev_atr,mfe5_atr,mae5_atr
930,R3_RUN3_BEFORE240,1786631190000,2026-08-13T14:26:30+00:00,TRAIN,1,1,False,3,180.0,1.0,3,0,,False,False,-1.649460484106308,0.4137260620196604,-4.654418197725512
932,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786632060000,2026-08-13T14:41:00+00:00,TRAIN,1,1,False,4,300.0,0.0,1,3,,False,False,0.5680079813766655,0.9916860658461472,-0.3934153641504145
949,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786638750000,2026-08-13T16:32:30+00:00,TRAIN,1,1,False,4,240.0,0.0,1,2,,False,False,0.0297279362972514,0.9903118779034144,-0.0092899800927643
954,R1_EARLY_DOMINANCE_3,1786640820000,2026-08-13T17:07:00+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-2.044444444444259,0.08888888888834,-1.976068376068565
954,R3_RUN3_BEFORE240,1786640820000,2026-08-13T17:07:00+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-2.044444444444259,0.08888888888834,-1.976068376068565
958,R3_RUN3_BEFORE240,1786642500000,2026-08-13T17:35:00+00:00,TRAIN,-1,-1,True,3,240.0,1.0,3,0,,False,False,-0.4236352484153017,0.7213248824372029,-0.6841136781842049
963,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786644780000,2026-08-13T18:13:00+00:00,TRAIN,-1,-1,True,4,240.0,0.5,1,2,,False,False,-0.6989079563188247,0.3369734789391698,-0.8361934477380871
972,R3_RUN3_BEFORE240,1786649070000,2026-08-13T19:24:30+00:00,TRAIN,-1,-1,True,3,240.0,1.0,3,0,,False,False,-1.349576271186515,0.2793079096047385,-1.2803672316383383
972,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786649130000,2026-08-13T19:25:30+00:00,TRAIN,1,1,True,4,300.0,0.5,1,1,,False,False,1.0681737901799584,1.5305545743553082,-0.1162133521726522
973,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786649580000,2026-08-13T19:33:00+00:00,TRAIN,-1,-1,True,4,210.0,0.0,1,2,,False,False,-1.1703470031546543,-0.0,-1.4574132492110017
974,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786650060000,2026-08-13T19:41:00+00:00,TRAIN,1,1,False,4,270.0,0.0,1,2,,False,False,-3.61511280239169,0.0076107637946749,-3.2726284316382395
979,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786652250000,2026-08-13T20:17:30+00:00,TRAIN,1,1,True,4,300.0,0.0,1,3,,False,False,-1.257861635220627,0.1698113207550592,-0.949685534591711
982,R1_EARLY_DOMINANCE_3,1786653690000,2026-08-13T20:41:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,True,False,0.9165514061780644,2.7109266943298174,-0.0774550484087524
982,R2_EARLY_QUIET_DOMINANCE_3,1786653690000,2026-08-13T20:41:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,True,False,0.9165514061780644,2.7109266943298174,-0.0774550484087524
982,R3_RUN3_BEFORE240,1786653690000,2026-08-13T20:41:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,True,False,0.9165514061780644,2.7109266943298174,-0.0774550484087524
982,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786653750000,2026-08-13T20:42:30+00:00,TRAIN,-1,-1,False,4,210.0,0.5,1,1,,False,False,-0.758773878275907,0.4104842292313582,-1.131941359395632
983,R1_EARLY_DOMINANCE_3,1786658940000,2026-08-13T22:09:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,0.3591989987491147,1.423654568210302,-0.3723404255320844
983,R2_EARLY_QUIET_DOMINANCE_3,1786658940000,2026-08-13T22:09:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,0.3591989987491147,1.423654568210302,-0.3723404255320844
983,R3_RUN3_BEFORE240,1786658940000,2026-08-13T22:09:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,0.3591989987491147,1.423654568210302,-0.3723404255320844
983,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786659060000,2026-08-13T22:11:00+00:00,TRAIN,1,1,False,5,300.0,0.6,1,1,,False,False,-2.5321580150175897,0.0685602350626671,-2.3904668625529157
985,R1_EARLY_DOMINANCE_3,1786659840000,2026-08-13T22:24:00+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-2.038926174496281,0.3006711409393863,-1.7664429530206034
985,R3_RUN3_BEFORE240,1786659840000,2026-08-13T22:24:00+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-2.038926174496281,0.3006711409393863,-1.7664429530206034
987,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786660710000,2026-08-13T22:38:30+00:00,TRAIN,-1,-1,False,4,210.0,0.0,1,3,,False,False,-0.7900894700626,0.0963523743981559,-2.3124569855469783
988,R1_EARLY_DOMINANCE_3,1786661070000,2026-08-13T22:44:30+00:00,TRAIN,1,1,True,3,180.0,1.0,3,0,,False,False,-3.8705161854769496,0.6246719160108164,-4.025663458734145
988,R2_EARLY_QUIET_DOMINANCE_3,1786661070000,2026-08-13T22:44:30+00:00,TRAIN,1,1,True,3,180.0,1.0,3,0,,False,False,-3.8705161854769496,0.6246719160108164,-4.025663458734145
988,R3_RUN3_BEFORE240,1786661070000,2026-08-13T22:44:30+00:00,TRAIN,1,1,True,3,180.0,1.0,3,0,,False,False,-3.8705161854769496,0.6246719160108164,-4.025663458734145
990,R1_EARLY_DOMINANCE_3,1786661820000,2026-08-13T22:57:00+00:00,TRAIN,1,1,False,3,150.0,1.0,3,0,,False,False,-1.0932400932398425,0.4188034188037042,-1.0279720279723237
990,R3_RUN3_BEFORE240,1786661820000,2026-08-13T22:57:00+00:00,TRAIN,1,1,False,3,150.0,1.0,3,0,,False,False,-1.0932400932398425,0.4188034188037042,-1.0279720279723237
999,R3_RUN3_BEFORE240,1786665900000,2026-08-14T00:05:00+00:00,TRAIN,-1,-1,True,3,210.0,1.0,3,0,,True,True,0.9375675091813778,3.623244761288027,-0.1209764527974729
999,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786665990000,2026-08-14T00:06:30+00:00,TRAIN,1,1,False,4,300.0,0.5,1,1,,False,False,-1.4640169785838535,1.1830985915495726,-1.2641327416554922
1004,R1_EARLY_DOMINANCE_3,1786667970000,2026-08-14T00:39:30+00:00,TRAIN,1,1,True,3,180.0,1.0,3,0,,False,False,0.5382194244604593,0.7380845323742031,-0.6106115107912594
1004,R2_EARLY_QUIET_DOMINANCE_3,1786667970000,2026-08-14T00:39:30+00:00,TRAIN,1,1,True,3,180.0,1.0,3,0,,False,False,0.5382194244604593,0.7380845323742031,-0.6106115107912594
1004,R3_RUN3_BEFORE240,1786667970000,2026-08-14T00:39:30+00:00,TRAIN,1,1,True,3,180.0,1.0,3,0,,False,False,0.5382194244604593,0.7380845323742031,-0.6106115107912594
1004,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786668060000,2026-08-14T00:41:00+00:00,TRAIN,-1,-1,False,4,270.0,0.5,1,1,,False,False,-2.596137699412506,0.0335852225019169,-2.6784214945426146
1007,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786669260000,2026-08-14T01:01:00+00:00,TRAIN,1,1,True,4,300.0,0.0,1,3,,False,False,-2.7435328898744085,0.2424242424241679,-3.1840354767186843
1017,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786673340000,2026-08-14T02:09:00+00:00,TRAIN,1,1,True,4,300.0,0.0,1,3,,False,False,-1.7199017199017217,0.2462175093755097,-1.8900814690289316
1021,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786675140000,2026-08-14T02:39:00+00:00,TRAIN,-1,-1,False,4,300.0,0.0,1,3,,False,False,-0.4124592376024639,0.2896660294614079,-0.8249184752052143
1030,R1_EARLY_DOMINANCE_3,1786679010000,2026-08-14T03:43:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,False,False,-0.0564516129023976,0.9653225806445552,-0.536290322580993
1030,R2_EARLY_QUIET_DOMINANCE_3,1786679010000,2026-08-14T03:43:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,False,False,-0.0564516129023976,0.9653225806445552,-0.536290322580993
1030,R3_RUN3_BEFORE240,1786679010000,2026-08-14T03:43:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,False,False,-0.0564516129023976,0.9653225806445552,-0.536290322580993
1033,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786680750000,2026-08-14T04:12:30+00:00,TRAIN,-1,-1,False,4,300.0,0.0,1,2,,False,False,-2.3225347098615274,0.3090067639724949,-1.8939124243512049
1034,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786681110000,2026-08-14T04:18:30+00:00,TRAIN,1,1,False,4,180.0,0.0,1,2,,False,False,-0.5809493869851392,1.029864822383038,-0.6073561773032278
1039,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786683570000,2026-08-14T04:59:30+00:00,TRAIN,1,1,True,4,240.0,0.0,1,2,,True,False,-2.002118644067072,2.105932203390028,-2.699152542372564
1047,R3_RUN3_BEFORE240,1786686870000,2026-08-14T05:54:30+00:00,TRAIN,-1,-1,True,3,210.0,1.0,3,0,,False,False,-2.025085518813916,0.1596351197265025,-1.8358038768531195
1048,R1_EARLY_DOMINANCE_3,1786687200000,2026-08-14T06:00:00+00:00,TRAIN,1,1,False,3,180.0,1.0,3,0,,False,False,0.9496831904582927,1.2966828177416416,-0.887066716361714
1048,R3_RUN3_BEFORE240,1786687200000,2026-08-14T06:00:00+00:00,TRAIN,1,1,False,3,180.0,1.0,3,0,,False,False,0.9496831904582927,1.2966828177416416,-0.887066716361714
1060,R1_EARLY_DOMINANCE_3,1786691790000,2026-08-14T07:16:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,False,False,-1.6406249999999378,0.8276041666667945,-1.5640624999995958
1060,R2_EARLY_QUIET_DOMINANCE_3,1786691790000,2026-08-14T07:16:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,False,False,-1.6406249999999378,0.8276041666667945,-1.5640624999995958
1060,R3_RUN3_BEFORE240,1786691790000,2026-08-14T07:16:30+00:00,TRAIN,1,1,True,3,150.0,1.0,3,0,,False,False,-1.6406249999999378,0.8276041666667945,-1.5640624999995958
1060,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786691880000,2026-08-14T07:18:00+00:00,TRAIN,-1,-1,True,4,240.0,0.5,1,1,,True,False,-1.2397660818715264,2.7212475633528053,-1.0838206627676366
1066,R1_EARLY_DOMINANCE_3,1786694190000,2026-08-14T07:56:30+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-2.4267487901451767,0.6159260888693968,-3.0057193136821634
1066,R3_RUN3_BEFORE240,1786694190000,2026-08-14T07:56:30+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-2.4267487901451767,0.6159260888693968,-3.0057193136821634
1068,R1_EARLY_DOMINANCE_3,1786695270000,2026-08-14T08:14:30+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,0.141579152081021,0.585375340333905,-1.187086736678492
1068,R3_RUN3_BEFORE240,1786695270000,2026-08-14T08:14:30+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,0.141579152081021,0.585375340333905,-1.187086736678492
1069,R1_EARLY_DOMINANCE_3,1786695690000,2026-08-14T08:21:30+00:00,TRAIN,1,1,False,3,150.0,1.0,3,0,,False,False,-0.1858672376870651,0.1678800856529561,-0.6085653104932612
1069,R3_RUN3_BEFORE240,1786695690000,2026-08-14T08:21:30+00:00,TRAIN,1,1,False,3,150.0,1.0,3,0,,False,False,-0.1858672376870651,0.1678800856529561,-0.6085653104932612
1070,R3_RUN3_BEFORE240,1786696080000,2026-08-14T08:28:00+00:00,TRAIN,-1,-1,True,3,210.0,1.0,3,0,,False,False,-0.0468899521535169,0.4555023923440119,-0.9511961722487036
1070,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786696140000,2026-08-14T08:29:00+00:00,TRAIN,1,1,False,4,270.0,0.5,1,1,,False,False,-0.7344716654288667,0.9042316258346011,-0.7032912645385833
1072,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786696980000,2026-08-14T08:43:00+00:00,TRAIN,1,1,False,4,240.0,0.0,1,2,,False,False,-1.494440326167455,0.2110205090192312,-2.151717321471875
1072,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786697040000,2026-08-14T08:44:00+00:00,TRAIN,-1,-1,False,5,300.0,0.2,1,3,,False,False,0.6211242752710615,1.8069069826061408,-0.2470380640284892
1075,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786698360000,2026-08-14T09:06:00+00:00,TRAIN,1,1,True,4,300.0,0.5,1,2,,True,False,1.3282051282058314,2.05512820512942,-0.825641025640448
1076,R3_RUN3_BEFORE240,1786698690000,2026-08-14T09:11:30+00:00,TRAIN,-1,-1,False,4,240.0,0.5,3,1,,False,False,-3.211631663974618,0.3347334410330356,-3.229725363491185
1086,R3_RUN3_BEFORE240,1786702980000,2026-08-14T10:23:00+00:00,TRAIN,-1,-1,True,3,210.0,1.0,3,0,,True,False,2.0360674810937063,2.51657940663194,-0.1547411285635365
1088,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786703910000,2026-08-14T10:38:30+00:00,TRAIN,1,1,True,4,240.0,0.0,1,3,,False,False,0.7184399589462095,1.2596647280195084,-0.5699623674300323
1091,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786705050000,2026-08-14T10:57:30+00:00,TRAIN,1,1,True,4,300.0,0.5,1,2,,False,False,0.7648686030428878,1.3264177040110394,-1.2005532503456426
1097,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786707990000,2026-08-14T11:46:30+00:00,TRAIN,-1,-1,True,5,270.0,0.2,1,2,,False,False,-2.174314417594477,0.8134672821066378,-2.729296768938077
1098,R1_EARLY_DOMINANCE_3,1786708260000,2026-08-14T11:51:00+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-1.7381489841982984,0.5530474040622784,-2.626975169300493
1098,R3_RUN3_BEFORE240,1786708260000,2026-08-14T11:51:00+00:00,TRAIN,-1,-1,False,3,150.0,1.0,3,0,,False,False,-1.7381489841982984,0.5530474040622784,-2.626975169300493
1101,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786709670000,2026-08-14T12:14:30+00:00,TRAIN,1,1,False,4,300.0,0.0,1,2,,False,False,0.3098958333329939,0.8066406249996345,-0.6038411458331382
1106,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786712190000,2026-08-14T12:56:30+00:00,TRAIN,1,1,True,4,240.0,0.0,1,2,,False,False,-1.2220403709764012,0.4684488088743952,-2.225131842153609
1110,R3_RUN3_BEFORE240,1786713750000,2026-08-14T13:22:30+00:00,TRAIN,-1,-1,False,3,210.0,1.0,3,0,,False,False,-2.012364760433037,0.2336939721792772,-2.105409582689276
1117,R3_RUN3_BEFORE240,1786716390000,2026-08-14T14:06:30+00:00,TRAIN,-1,-1,True,3,210.0,1.0,3,0,,False,False,0.2639216172641122,1.0226962668983557,-0.6476497581544345
1118,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786716840000,2026-08-14T14:14:00+00:00,TRAIN,1,1,True,4,270.0,0.5,1,2,,False,False,-1.252128042201058,0.3021220477159861,-1.3528353914395164
1125,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786719660000,2026-08-14T15:01:00+00:00,TRAIN,-1,-1,True,4,240.0,0.0,1,3,,False,False,-2.0439077936334,-0.0,-3.8060739114530286
1129,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786721070000,2026-08-14T15:24:30+00:00,TRAIN,-1,-1,False,4,180.0,0.0,1,2,,False,False,-0.3275096239265251,1.797157240153878,-0.1824104234525906
1130,R3_RUN3_BEFORE240,1786721460000,2026-08-14T15:31:00+00:00,TRAIN,-1,-1,True,3,210.0,1.0,3,0,,False,False,-0.8724637681161175,0.9576811594197376,-0.969855072464219
1132,R3_RUN3_BEFORE240,1786722240000,2026-08-14T15:44:00+00:00,TRAIN,-1,-1,True,3,240.0,1.0,3,0,,False,False,-3.269358503757832,0.0048942492572297,-3.3354308687290986
1139,R1_EARLY_DOMINANCE_3,1786725240000,2026-08-14T16:34:00+00:00,TRAIN,1,1,False,3,120.0,1.0,3,0,,True,True,2.880878491287386,3.221771305801177,-0.1136309381714663
1139,R3_RUN3_BEFORE240,1786725240000,2026-08-14T16:34:00+00:00,TRAIN,1,1,False,3,120.0,1.0,3,0,,True,True,2.880878491287386,3.221771305801177,-0.1136309381714663
1139,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786725300000,2026-08-14T16:35:00+00:00,TRAIN,-1,-1,True,4,180.0,0.5,1,1,,False,False,-3.1569933396769705,0.2997145575635562,-3.4333967649868358
1140,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786725750000,2026-08-14T16:42:30+00:00,TRAIN,-1,-1,True,4,300.0,0.0,1,3,,False,False,0.494117647058787,0.7354969574037304,-0.1107505070992319
1143,R1_EARLY_DOMINANCE_3,1786726980000,2026-08-14T17:03:00+00:00,TRAIN,1,1,False,3,120.0,1.0,3,0,,False,False,-1.3396226415099,1.0943396226416966,-1.5943396226424629
1143,R3_RUN3_BEFORE240,1786726980000,2026-08-14T17:03:00+00:00,TRAIN,1,1,False,3,120.0,1.0,3,0,,False,False,-1.3396226415099,1.0943396226416966,-1.5943396226424629
1143,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786727040000,2026-08-14T17:04:00+00:00,TRAIN,-1,-1,True,4,180.0,0.5,1,1,,False,False,0.5704896483733805,1.9415050936578355,-0.6809069996722099
1147,R1_EARLY_DOMINANCE_3,1786729080000,2026-08-14T17:38:00+00:00,TRAIN,1,1,True,3,120.0,1.0,3,0,,False,False,-1.5662888122230036,0.4622966978807597,-1.2557910300644437
1147,R2_EARLY_QUIET_DOMINANCE_3,1786729080000,2026-08-14T17:38:00+00:00,TRAIN,1,1,True,3,120.0,1.0,3,0,,False,False,-1.5662888122230036,0.4622966978807597,-1.2557910300644437
1147,R3_RUN3_BEFORE240,1786729080000,2026-08-14T17:38:00+00:00,TRAIN,1,1,True,3,120.0,1.0,3,0,,False,False,-1.5662888122230036,0.4622966978807597,-1.2557910300644437
1147,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786729260000,2026-08-14T17:41:00+00:00,TRAIN,-1,-1,False,5,300.0,0.6,1,1,,True,False,2.3905026521842103,2.775953523617066,-0.0601161909566919
1148,R3_RUN3_BEFORE240,1786729590000,2026-08-14T17:46:30+00:00,TRAIN,1,1,True,3,210.0,1.0,3,0,,False,False,-0.1365070260969796,0.4577000286776786,-0.5259535417268988
1152,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786731180000,2026-08-14T18:13:00+00:00,TRAIN,1,1,True,4,300.0,0.5,1,2,,False,False,-0.2389970658839966,0.2800746865830633,-1.041877834089321
1155,R3_RUN3_BEFORE240,1786732320000,2026-08-14T18:32:00+00:00,TRAIN,1,1,False,3,210.0,1.0,3,0,,True,False,1.5100645651335245,2.116217242689104,-0.6912267375621078
1162,R3_RUN3_BEFORE240,1786735110000,2026-08-14T19:18:30+00:00,TRAIN,1,1,True,3,210.0,1.0,3,0,,False,False,0.5314009661836253,1.169082125603624,-0.599033816424874
1166,R1_EARLY_DOMINANCE_3,1786736910000,2026-08-14T19:48:30+00:00,TRAIN,1,1,False,3,180.0,1.0,3,0,,True,True,4.525373134327824,5.134328358208615,-0.3582089552240589
1166,R3_RUN3_BEFORE240,1786736910000,2026-08-14T19:48:30+00:00,TRAIN,1,1,False,3,180.0,1.0,3,0,,True,True,4.525373134327824,5.134328358208615,-0.3582089552240589
1170,R1_EARLY_DOMINANCE_3,1786738620000,2026-08-14T20:17:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,-0.8370526315788621,0.4715789473689922,-0.4538947368412208
1170,R2_EARLY_QUIET_DOMINANCE_3,1786738620000,2026-08-14T20:17:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,-0.8370526315788621,0.4715789473689922,-0.4538947368412208
1170,R3_RUN3_BEFORE240,1786738620000,2026-08-14T20:17:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,-0.8370526315788621,0.4715789473689922,-0.4538947368412208
1171,R3_RUN3_BEFORE240,1786739040000,2026-08-14T20:24:00+00:00,TRAIN,1,1,False,3,240.0,1.0,3,0,,True,False,0.8084855627586329,2.953447259869147,-0.5939893930457807
1187,R3_RUN3_BEFORE240,1786925340000,2026-08-17T00:09:00+00:00,TRAIN,-1,-1,True,3,240.0,1.0,3,0,,False,False,-1.449227735786871,1.430824843904296,-1.959907985540248
1187,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786925400000,2026-08-17T00:10:00+00:00,TRAIN,1,1,False,4,300.0,0.5,1,1,,True,True,2.610316967060262,3.1215040397763096,-0.0739589807334057
1188,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786925730000,2026-08-17T00:15:30+00:00,TRAIN,-1,-1,True,4,270.0,0.0,1,2,,False,False,-3.5920318725096805,-0.0,-3.5808764940233817
1190,R1_EARLY_DOMINANCE_3,1786926570000,2026-08-17T00:29:30+00:00,TRAIN,-1,-1,True,3,120.0,1.0,3,0,,False,False,-1.4152943094735086,0.3241480515241411,-1.9152127833033097
1190,R2_EARLY_QUIET_DOMINANCE_3,1786926570000,2026-08-17T00:29:30+00:00,TRAIN,-1,-1,True,3,120.0,1.0,3,0,,False,False,-1.4152943094735086,0.3241480515241411,-1.9152127833033097
1190,R3_RUN3_BEFORE240,1786926570000,2026-08-17T00:29:30+00:00,TRAIN,-1,-1,True,3,120.0,1.0,3,0,,False,False,-1.4152943094735086,0.3241480515241411,-1.9152127833033097
1196,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786929330000,2026-08-17T01:15:30+00:00,TRAIN,1,1,True,4,300.0,0.5,1,2,,False,False,-0.0804996530187277,0.2664816099930732,-0.9090909090910696
1197,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786929660000,2026-08-17T01:21:00+00:00,TRAIN,-1,-1,True,4,270.0,0.0,1,3,,False,False,-1.6384414153930242,0.1696268759467682,-2.768002202946445
1209,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786934250000,2026-08-17T02:37:30+00:00,TRAIN,1,1,False,4,210.0,0.0,1,2,,False,False,-0.2917714696375135,0.3370463528562205,-2.467481135465742
1209,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786934310000,2026-08-17T02:38:30+00:00,TRAIN,-1,-1,False,5,270.0,0.2,1,3,,False,False,-1.1164851393760369,1.7496769429575845,-0.8942218940371232
1210,R3_RUN3_BEFORE240,1786934910000,2026-08-17T02:48:30+00:00,TRAIN,1,1,False,3,240.0,1.0,3,0,,False,False,-0.4742579238639647,0.448431997316786,-0.7466040583600099
1220,R1_EARLY_DOMINANCE_3,1786939200000,2026-08-17T04:00:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,-0.9668246445503268,0.5876777251193332,-2.151658767772397
1220,R2_EARLY_QUIET_DOMINANCE_3,1786939200000,2026-08-17T04:00:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,-0.9668246445503268,0.5876777251193332,-2.151658767772397
1220,R3_RUN3_BEFORE240,1786939200000,2026-08-17T04:00:00+00:00,TRAIN,-1,-1,True,3,180.0,1.0,3,0,,False,False,-0.9668246445503268,0.5876777251193332,-2.151658767772397
1223,R1_EARLY_DOMINANCE_3,1786940460000,2026-08-17T04:21:00+00:00,TRAIN,1,1,False,3,150.0,1.0,3,0,,False,False,-2.446444121916075,0.0,-2.7999999999998524
1223,R3_RUN3_BEFORE240,1786940460000,2026-08-17T04:21:00+00:00,TRAIN,1,1,False,3,150.0,1.0,3,0,,False,False,-2.446444121916075,0.0,-2.7999999999998524
1238,R3_RUN3_BEFORE240,1786947900000,2026-08-17T06:25:00+00:00,TRAIN,-1,-1,False,3,240.0,1.0,3,0,,False,False,-2.218043608721856,0.1736347269451109,-2.839767953590671
1246,R3_RUN3_BEFORE240,1786951590000,2026-08-17T07:26:30+00:00,TRAIN,1,1,False,3,210.0,1.0,3,0,,True,True,5.011594202898497,6.776811594202639,-0.324637681159743
1250,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786953420000,2026-08-17T07:57:00+00:00,TRAIN,1,1,False,4,270.0,0.5,1,2,,False,False,-2.374606251514497,0.7937969469348954,-2.49672885873544
1254,R3_RUN3_BEFORE240,1786954830000,2026-08-17T08:20:30+00:00,TRAIN,1,1,False,3,210.0,1.0,3,0,,False,False,1.1564027370482448,1.666177908113663,0.0
1254,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786954890000,2026-08-17T08:21:30+00:00,TRAIN,-1,-1,True,4,270.0,0.5,1,1,,False,False,-0.3475562451516382,0.4054822860101348,-0.6009826739073962
1257,R1_EARLY_DOMINANCE_3,1786956060000,2026-08-17T08:41:00+00:00,TRAIN,1,1,False,3,120.0,1.0,3,0,,False,False,-2.9598470363293297,0.2065009560233162,-3.14340344168362
1257,R3_RUN3_BEFORE240,1786956060000,2026-08-17T08:41:00+00:00,TRAIN,1,1,False,3,120.0,1.0,3,0,,False,False,-2.9598470363293297,0.2065009560233162,-3.14340344168362
1257,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786956120000,2026-08-17T08:42:00+00:00,TRAIN,-1,-1,False,4,180.0,0.5,1,1,,True,True,2.597302504817267,3.02504816955674,-0.088631984585587
1257,R5_DOMINANCE_REASSERT_AFTER_FLIP,1786956210000,2026-08-17T08:43:30+00:00,TRAIN,1,1,False,5,270.0,0.6,1,2,,False,False,-1.531845400109276,0.0,-2.0119760479040587
1258,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786956750000,2026-08-17T08:52:30+00:00,TRAIN,1,1,False,4,270.0,0.0,1,3,,False,False,0.0149652592199974,0.5163014430790229,-0.8380545163008014
1261,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786957800000,2026-08-17T09:10:00+00:00,TRAIN,-1,-1,True,4,240.0,0.0,1,3,,False,False,-0.0148896570057609,0.5174155809628873,-0.8077638925809805
1272,R3_RUN3_BEFORE240,1786962450000,2026-08-17T10:27:30+00:00,TRAIN,1,1,False,3,210.0,1.0,3,0,,True,True,4.13850801766217,8.86916105043121,-0.032535440389954
1273,R3_RUN3_BEFORE240,1786962900000,2026-08-17T10:35:00+00:00,TRAIN,1,1,True,3,240.0,1.0,3,0,,False,False,-0.5019206145966706,0.3617739494819176,-0.5182167384472715
1275,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786963830000,2026-08-17T10:50:30+00:00,TRAIN,-1,-1,False,4,240.0,0.0,1,2,,False,False,-0.9095697980682108,0.6104770266314574,-0.8726953467951049
1278,R3_RUN3_BEFORE240,1786965390000,2026-08-17T11:16:30+00:00,TRAIN,1,1,True,4,210.0,0.5,3,1,,True,True,2.560788608981333,3.465498357064743,-1.0810514786416616
1279,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1786965960000,2026-08-17T11:26:00+00:00,TRAIN,1,1,True,5,300.0,0.2,1,3,,False,False,-0.2583151250303953,0.6933721777132641,-0.571012381646072
