cohort,signal_time_utc,geometry,fill_delay_ms,mfe30_atr,mae30_atr,stop_atr,rr,status,r,filled_trade_r,exit_time_msc,exit_price
COMMON_CLOCK,2026-08-07T01:07:00+00:00,MARKET,8.0,1.5564525429595049,-1.9956175758272912,1.0,1.5,SL,-1.0,-1.0,1786075762202.0,4242.143214285714
COMMON_CLOCK,2026-08-07T01:07:00+00:00,MARKET,8.0,1.5564525429595049,-1.9956175758272912,1.0,2.0,SL,-1.0,-1.0,1786075762202.0,4242.143214285714
COMMON_CLOCK,2026-08-07T01:07:00+00:00,MARKET,8.0,1.5564525429595049,-1.9956175758272912,1.0,3.0,SL,-1.0,-1.0,1786075762202.0,4242.143214285714
COMMON_CLOCK,2026-08-07T01:07:00+00:00,MARKET,8.0,1.5564525429595049,-1.9956175758272912,1.5,1.5,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,MARKET,8.0,1.5564525429595049,-1.9956175758272912,1.5,2.0,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,MARKET,8.0,1.5564525429595049,-1.9956175758272912,1.5,3.0,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_025ATR_5M,55657.0,1.806452542959526,-1.7456175758272703,1.0,1.5,SL,-1.0,-1.0,1786075775107.0,4241.369017857142
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_025ATR_5M,55657.0,1.806452542959526,-1.7456175758272703,1.0,2.0,SL,-1.0,-1.0,1786075775107.0,4241.369017857142
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_025ATR_5M,55657.0,1.806452542959526,-1.7456175758272703,1.0,3.0,SL,-1.0,-1.0,1786075775107.0,4241.369017857142
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_025ATR_5M,55657.0,1.806452542959526,-1.7456175758272703,1.5,1.5,SL,-1.0,-1.0,1786077058503.0,4239.820624999999
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_025ATR_5M,55657.0,1.806452542959526,-1.7456175758272703,1.5,2.0,SL,-1.0,-1.0,1786077058503.0,4239.820624999999
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_025ATR_5M,55657.0,1.806452542959526,-1.7456175758272703,1.5,3.0,SL,-1.0,-1.0,1786077058503.0,4239.820624999999
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_5M,67207.0,2.056452542959547,-1.4956175758272492,1.0,1.5,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_5M,67207.0,2.056452542959547,-1.4956175758272492,1.0,2.0,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_5M,67207.0,2.056452542959547,-1.4956175758272492,1.0,3.0,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_5M,67207.0,2.056452542959547,-1.4956175758272492,1.5,1.5,TIMEOUT,0.07715373082700579,0.07715373082700579,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_5M,67207.0,2.056452542959547,-1.4956175758272492,1.5,2.0,TIMEOUT,0.07715373082700579,0.07715373082700579,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_5M,67207.0,2.056452542959547,-1.4956175758272492,1.5,3.0,TIMEOUT,0.07715373082700579,0.07715373082700579,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_10M,67207.0,2.056452542959547,-1.4956175758272492,1.0,1.5,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_10M,67207.0,2.056452542959547,-1.4956175758272492,1.0,2.0,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_10M,67207.0,2.056452542959547,-1.4956175758272492,1.0,3.0,SL,-1.0,-1.0,1786075925703.0,4240.594821428571
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_10M,67207.0,2.056452542959547,-1.4956175758272492,1.5,1.5,TIMEOUT,0.07715373082700579,0.07715373082700579,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_10M,67207.0,2.056452542959547,-1.4956175758272492,1.5,2.0,TIMEOUT,0.07715373082700579,0.07715373082700579,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_050ATR_10M,67207.0,2.056452542959547,-1.4956175758272492,1.5,3.0,TIMEOUT,0.07715373082700579,0.07715373082700579,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_075ATR_10M,76656.0,2.3064525429595677,-1.2456175758272283,1.0,1.5,TP,1.5,1.5,1786076482505.0,4247.562589285714
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_075ATR_10M,76656.0,2.3064525429595677,-1.2456175758272283,1.0,2.0,TP,2.0,2.0,1786076508454.0,4249.110982142856
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_075ATR_10M,76656.0,2.3064525429595677,-1.2456175758272283,1.0,3.0,SL,-1.0,-1.0,1786077058503.0,4239.820624999999
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_075ATR_10M,76656.0,2.3064525429595677,-1.2456175758272283,1.5,1.5,TP,1.5,1.5,1786076512056.0,4249.885178571428
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_075ATR_10M,76656.0,2.3064525429595677,-1.2456175758272283,1.5,2.0,TIMEOUT,0.24382039749368645,0.24382039749368645,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_075ATR_10M,76656.0,2.3064525429595677,-1.2456175758272283,1.5,3.0,TIMEOUT,0.24382039749368645,0.24382039749368645,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_100ATR_10M,93604.0,2.556452542959589,-0.9956175758272073,1.0,1.5,TP,1.5,1.5,1786076471257.0,4246.788392857143
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_100ATR_10M,93604.0,2.556452542959589,-0.9956175758272073,1.0,2.0,TP,2.0,2.0,1786076508005.0,4248.336785714285
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_100ATR_10M,93604.0,2.556452542959589,-0.9956175758272073,1.0,3.0,TIMEOUT,0.6157305962405506,0.6157305962405506,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_100ATR_10M,93604.0,2.556452542959589,-0.9956175758272073,1.5,1.5,TP,1.5,1.5,1786076508454.0,4249.110982142856
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_100ATR_10M,93604.0,2.556452542959589,-0.9956175758272073,1.5,2.0,TIMEOUT,0.4104870641603671,0.4104870641603671,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T01:07:00+00:00,LIM_100ATR_10M,93604.0,2.556452542959589,-0.9956175758272073,1.5,3.0,TIMEOUT,0.4104870641603671,0.4104870641603671,1786077480309.0,4244.05
COMMON_CLOCK,2026-08-07T03:03:00+00:00,MARKET,8.0,1.3769736842105247,-2.9243421052635354,1.0,1.5,SL,-1.0,-1.0,1786083064810.0,4255.878571428571
COMMON_CLOCK,2026-08-07T03:03:00+00:00,MARKET,8.0,1.3769736842105247,-2.9243421052635354,1.0,2.0,SL,-1.0,-1.0,1786083064810.0,4255.878571428571
COMMON_CLOCK,2026-08-07T03:03:00+00:00,MARKET,8.0,1.3769736842105247,-2.9243421052635354,1.0,3.0,SL,-1.0,-1.0,1786083064810.0,4255.878571428571
COMMON_CLOCK,2026-08-07T03:03:00+00:00,MARKET,8.0,1.3769736842105247,-2.9243421052635354,1.5,1.5,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,MARKET,8.0,1.3769736842105247,-2.9243421052635354,1.5,2.0,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,MARKET,8.0,1.3769736842105247,-2.9243421052635354,1.5,3.0,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_025ATR_5M,131256.0,1.6269736842106743,-2.674342105263386,1.0,1.5,SL,-1.0,-1.0,1786083067956.0,4255.335714285714
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_025ATR_5M,131256.0,1.6269736842106743,-2.674342105263386,1.0,2.0,SL,-1.0,-1.0,1786083067956.0,4255.335714285714
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_025ATR_5M,131256.0,1.6269736842106743,-2.674342105263386,1.0,3.0,SL,-1.0,-1.0,1786083067956.0,4255.335714285714
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_025ATR_5M,131256.0,1.6269736842106743,-2.674342105263386,1.5,1.5,SL,-1.0,-1.0,1786083076057.0,4254.25
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_025ATR_5M,131256.0,1.6269736842106743,-2.674342105263386,1.5,2.0,SL,-1.0,-1.0,1786083076057.0,4254.25
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_025ATR_5M,131256.0,1.6269736842106743,-2.674342105263386,1.5,3.0,SL,-1.0,-1.0,1786083076057.0,4254.25
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_5M,157953.0,1.876973684210405,-2.4243421052636553,1.0,1.5,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_5M,157953.0,1.876973684210405,-2.4243421052636553,1.0,2.0,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_5M,157953.0,1.876973684210405,-2.4243421052636553,1.0,3.0,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_5M,157953.0,1.876973684210405,-2.4243421052636553,1.5,1.5,SL,-1.0,-1.0,1786083079508.0,4253.7071428571435
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_5M,157953.0,1.876973684210405,-2.4243421052636553,1.5,2.0,SL,-1.0,-1.0,1786083079508.0,4253.7071428571435
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_5M,157953.0,1.876973684210405,-2.4243421052636553,1.5,3.0,SL,-1.0,-1.0,1786083079508.0,4253.7071428571435
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_10M,157953.0,1.876973684210405,-2.4243421052636553,1.0,1.5,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_10M,157953.0,1.876973684210405,-2.4243421052636553,1.0,2.0,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_10M,157953.0,1.876973684210405,-2.4243421052636553,1.0,3.0,SL,-1.0,-1.0,1786083073357.0,4254.792857142857
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_10M,157953.0,1.876973684210405,-2.4243421052636553,1.5,1.5,SL,-1.0,-1.0,1786083079508.0,4253.7071428571435
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_10M,157953.0,1.876973684210405,-2.4243421052636553,1.5,2.0,SL,-1.0,-1.0,1786083079508.0,4253.7071428571435
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_050ATR_10M,157953.0,1.876973684210405,-2.4243421052636553,1.5,3.0,SL,-1.0,-1.0,1786083079508.0,4253.7071428571435
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_075ATR_10M,424205.0,2.126973684210555,-2.1743421052635057,1.0,1.5,SL,-1.0,-1.0,1786083076057.0,4254.25
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_075ATR_10M,424205.0,2.126973684210555,-2.1743421052635057,1.0,2.0,SL,-1.0,-1.0,1786083076057.0,4254.25
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_075ATR_10M,424205.0,2.126973684210555,-2.1743421052635057,1.0,3.0,SL,-1.0,-1.0,1786083076057.0,4254.25
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_075ATR_10M,424205.0,2.126973684210555,-2.1743421052635057,1.5,1.5,SL,-1.0,-1.0,1786083086407.0,4253.164285714286
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_075ATR_10M,424205.0,2.126973684210555,-2.1743421052635057,1.5,2.0,SL,-1.0,-1.0,1786083086407.0,4253.164285714286
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_075ATR_10M,424205.0,2.126973684210555,-2.1743421052635057,1.5,3.0,SL,-1.0,-1.0,1786083086407.0,4253.164285714286
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_100ATR_10M,427808.0,2.376973684210704,-1.924342105263356,1.0,1.5,SL,-1.0,-1.0,1786083079508.0,4253.707142857143
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_100ATR_10M,427808.0,2.376973684210704,-1.924342105263356,1.0,2.0,SL,-1.0,-1.0,1786083079508.0,4253.707142857143
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_100ATR_10M,427808.0,2.376973684210704,-1.924342105263356,1.0,3.0,SL,-1.0,-1.0,1786083079508.0,4253.707142857143
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_100ATR_10M,427808.0,2.376973684210704,-1.924342105263356,1.5,1.5,SL,-1.0,-1.0,1786083747754.0,4252.621428571429
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_100ATR_10M,427808.0,2.376973684210704,-1.924342105263356,1.5,2.0,SL,-1.0,-1.0,1786083747754.0,4252.621428571429
COMMON_CLOCK,2026-08-07T03:03:00+00:00,LIM_100ATR_10M,427808.0,2.376973684210704,-1.924342105263356,1.5,3.0,SL,-1.0,-1.0,1786083747754.0,4252.621428571429
COMMON_CLOCK,2026-08-07T07:55:00+00:00,MARKET,157.0,5.323762193999892,-0.7009018958216383,1.0,1.5,TP,1.5,1.5,1786100581207.0,4293.140535714286
COMMON_CLOCK,2026-08-07T07:55:00+00:00,MARKET,157.0,5.323762193999892,-0.7009018958216383,1.0,2.0,TP,2.0,2.0,1786100781154.0,4294.110714285714
COMMON_CLOCK,2026-08-07T07:55:00+00:00,MARKET,157.0,5.323762193999892,-0.7009018958216383,1.0,3.0,TP,3.0,3.0,1786100879407.0,4296.051071428571
COMMON_CLOCK,2026-08-07T07:55:00+00:00,MARKET,157.0,5.323762193999892,-0.7009018958216383,1.5,1.5,TP,1.5,1.5,1786100781454.0,4294.595803571428
COMMON_CLOCK,2026-08-07T07:55:00+00:00,MARKET,157.0,5.323762193999892,-0.7009018958216383,1.5,2.0,TP,2.0,2.0,1786100879407.0,4296.051071428571
COMMON_CLOCK,2026-08-07T07:55:00+00:00,MARKET,157.0,5.323762193999892,-0.7009018958216383,1.5,3.0,TP,3.0,3.0,1786101193355.0,4298.961607142857
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_025ATR_5M,15007.0,5.573762193999691,-0.45090189582183915,1.0,1.5,TP,1.5,1.5,1786100480259.0,4292.655446428572
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_025ATR_5M,15007.0,5.573762193999691,-0.45090189582183915,1.0,2.0,TP,2.0,2.0,1786100728508.0,4293.625625
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_025ATR_5M,15007.0,5.573762193999691,-0.45090189582183915,1.0,3.0,TP,3.0,3.0,1786100875808.0,4295.565982142857
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_025ATR_5M,15007.0,5.573762193999691,-0.45090189582183915,1.5,1.5,TP,1.5,1.5,1786100781154.0,4294.1107142857145
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_025ATR_5M,15007.0,5.573762193999691,-0.45090189582183915,1.5,2.0,TP,2.0,2.0,1786100875808.0,4295.565982142857
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_025ATR_5M,15007.0,5.573762193999691,-0.45090189582183915,1.5,3.0,TP,3.0,3.0,1786101192607.0,4298.476517857143
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_5M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_5M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_5M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_5M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_5M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_5M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_050ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_075ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_075ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_075ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_075ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_075ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_075ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_100ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_100ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_100ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_100ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_100ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T07:55:00+00:00,LIM_100ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-07T08:33:00+00:00,MARKET,6.0,1.6574753351882563,-3.839109537060537,1.0,1.5,TP,1.5,1.5,1786102517556.0,4316.045357142858
COMMON_CLOCK,2026-08-07T08:33:00+00:00,MARKET,6.0,1.6574753351882563,-3.839109537060537,1.0,2.0,SL,-1.0,-1.0,1786102553705.0,4308.986428571429
COMMON_CLOCK,2026-08-07T08:33:00+00:00,MARKET,6.0,1.6574753351882563,-3.839109537060537,1.0,3.0,SL,-1.0,-1.0,1786102553705.0,4308.986428571429
COMMON_CLOCK,2026-08-07T08:33:00+00:00,MARKET,6.0,1.6574753351882563,-3.839109537060537,1.5,1.5,SL,-1.0,-1.0,1786102566159.0,4307.574642857143
COMMON_CLOCK,2026-08-07T08:33:00+00:00,MARKET,6.0,1.6574753351882563,-3.839109537060537,1.5,2.0,SL,-1.0,-1.0,1786102566159.0,4307.574642857143
COMMON_CLOCK,2026-08-07T08:33:00+00:00,MARKET,6.0,1.6574753351882563,-3.839109537060537,1.5,3.0,SL,-1.0,-1.0,1786102566159.0,4307.574642857143
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_025ATR_5M,162.0,1.9074753351883886,-3.5891095370604047,1.0,1.5,TP,1.5,1.5,1786102503611.0,4315.339464285715
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_025ATR_5M,162.0,1.9074753351883886,-3.5891095370604047,1.0,2.0,SL,-1.0,-1.0,1786102554757.0,4308.280535714286
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_025ATR_5M,162.0,1.9074753351883886,-3.5891095370604047,1.0,3.0,SL,-1.0,-1.0,1786102554757.0,4308.280535714286
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_025ATR_5M,162.0,1.9074753351883886,-3.5891095370604047,1.5,1.5,SL,-1.0,-1.0,1786102575008.0,4306.86875
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_025ATR_5M,162.0,1.9074753351883886,-3.5891095370604047,1.5,2.0,SL,-1.0,-1.0,1786102575008.0,4306.86875
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_025ATR_5M,162.0,1.9074753351883886,-3.5891095370604047,1.5,3.0,SL,-1.0,-1.0,1786102575008.0,4306.86875
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_5M,108308.0,0.3016696180114362,-3.3391095370605943,1.0,1.5,SL,-1.0,-1.0,1786102566159.0,4307.574642857144
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_5M,108308.0,0.3016696180114362,-3.3391095370605943,1.0,2.0,SL,-1.0,-1.0,1786102566159.0,4307.574642857144
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_5M,108308.0,0.3016696180114362,-3.3391095370605943,1.0,3.0,SL,-1.0,-1.0,1786102566159.0,4307.574642857144
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_5M,108308.0,0.3016696180114362,-3.3391095370605943,1.5,1.5,SL,-1.0,-1.0,1786102575456.0,4306.162857142857
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_5M,108308.0,0.3016696180114362,-3.3391095370605943,1.5,2.0,SL,-1.0,-1.0,1786102575456.0,4306.162857142857
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_5M,108308.0,0.3016696180114362,-3.3391095370605943,1.5,3.0,SL,-1.0,-1.0,1786102575456.0,4306.162857142857
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_10M,108308.0,0.3016696180114362,-3.3391095370605943,1.0,1.5,SL,-1.0,-1.0,1786102566159.0,4307.574642857144
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_10M,108308.0,0.3016696180114362,-3.3391095370605943,1.0,2.0,SL,-1.0,-1.0,1786102566159.0,4307.574642857144
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_10M,108308.0,0.3016696180114362,-3.3391095370605943,1.0,3.0,SL,-1.0,-1.0,1786102566159.0,4307.574642857144
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_10M,108308.0,0.3016696180114362,-3.3391095370605943,1.5,1.5,SL,-1.0,-1.0,1786102575456.0,4306.162857142857
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_10M,108308.0,0.3016696180114362,-3.3391095370605943,1.5,2.0,SL,-1.0,-1.0,1786102575456.0,4306.162857142857
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_050ATR_10M,108308.0,0.3016696180114362,-3.3391095370605943,1.5,3.0,SL,-1.0,-1.0,1786102575456.0,4306.162857142857
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_075ATR_10M,113254.0,0.5516696180115686,-3.089109537060462,1.0,1.5,SL,-1.0,-1.0,1786102575008.0,4306.868750000001
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_075ATR_10M,113254.0,0.5516696180115686,-3.089109537060462,1.0,2.0,SL,-1.0,-1.0,1786102575008.0,4306.868750000001
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_075ATR_10M,113254.0,0.5516696180115686,-3.089109537060462,1.0,3.0,SL,-1.0,-1.0,1786102575008.0,4306.868750000001
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_075ATR_10M,113254.0,0.5516696180115686,-3.089109537060462,1.5,1.5,SL,-1.0,-1.0,1786102578458.0,4305.456964285714
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_075ATR_10M,113254.0,0.5516696180115686,-3.089109537060462,1.5,2.0,SL,-1.0,-1.0,1786102578458.0,4305.456964285714
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_075ATR_10M,113254.0,0.5516696180115686,-3.089109537060462,1.5,3.0,SL,-1.0,-1.0,1786102578458.0,4305.456964285714
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_100ATR_10M,114325.0,0.8016696180113787,-2.839109537060652,1.0,1.5,SL,-1.0,-1.0,1786102575456.0,4306.162857142858
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_100ATR_10M,114325.0,0.8016696180113787,-2.839109537060652,1.0,2.0,SL,-1.0,-1.0,1786102575456.0,4306.162857142858
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_100ATR_10M,114325.0,0.8016696180113787,-2.839109537060652,1.0,3.0,SL,-1.0,-1.0,1786102575456.0,4306.162857142858
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_100ATR_10M,114325.0,0.8016696180113787,-2.839109537060652,1.5,1.5,SL,-1.0,-1.0,1786102579056.0,4304.751071428572
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_100ATR_10M,114325.0,0.8016696180113787,-2.839109537060652,1.5,2.0,SL,-1.0,-1.0,1786102579056.0,4304.751071428572
COMMON_CLOCK,2026-08-07T08:33:00+00:00,LIM_100ATR_10M,114325.0,0.8016696180113787,-2.839109537060652,1.5,3.0,SL,-1.0,-1.0,1786102579056.0,4304.751071428572
COMMON_CLOCK,2026-08-07T10:31:00+00:00,MARKET,154.0,2.0367534456357053,-1.5490045941809403,1.0,1.5,SL,-1.0,-1.0,1786109560052.0,4314.894285714286
COMMON_CLOCK,2026-08-07T10:31:00+00:00,MARKET,154.0,2.0367534456357053,-1.5490045941809403,1.0,2.0,SL,-1.0,-1.0,1786109560052.0,4314.894285714286
COMMON_CLOCK,2026-08-07T10:31:00+00:00,MARKET,154.0,2.0367534456357053,-1.5490045941809403,1.0,3.0,SL,-1.0,-1.0,1786109560052.0,4314.894285714286
COMMON_CLOCK,2026-08-07T10:31:00+00:00,MARKET,154.0,2.0367534456357053,-1.5490045941809403,1.5,1.5,SL,-1.0,-1.0,1786109573104.0,4313.961428571429
COMMON_CLOCK,2026-08-07T10:31:00+00:00,MARKET,154.0,2.0367534456357053,-1.5490045941809403,1.5,2.0,SL,-1.0,-1.0,1786109573104.0,4313.961428571429
