feed,seed_time,gc_entry_time,checkpoint_time_utc,selected,cp10_dist_seed_high,threshold_q50,prior_history_n,clock_offset_min,broker_target_msc,entry_tick_msc,entry_lag_ms,entry_bid,entry_ask,entry_spread_bps,xau_atr14_m1,executable,reject_reason,exit_5m_ask,exit_5m_lag_ms,ret_5m_bps,ret_5m_atr,exit_10m_ask,exit_10m_lag_ms,ret_10m_bps,ret_10m_atr,exit_20m_ask,exit_20m_lag_ms,ret_20m_bps,ret_20m_atr,exit_30m_ask,exit_30m_lag_ms,ret_30m_bps,ret_30m_atr
AMP_CQG_RAW_EXCLUSIVE,2026-09-11T06:30:00+00:00,2026-09-11T06:33:00+00:00,2026-09-11T06:43:00+00:00,False,1.1282051282050274,2.1103498016588604,18,180,1789119780000,1789119780156,156,4350.55,4351.0,1.0343519784850608,2.0007142857141065,True,,4353.46,158,-6.688809460872429,-1.454480542663392,4351.59,607,-2.390502350277467,-0.5198143520171651,4353.59,155,-6.987622254657373,-1.5194573366655946,4354.52,155,-9.125283010194698,-1.9842913245272598
AMP_CQG_RAW_EXCLUSIVE,2026-09-11T10:27:00+00:00,2026-09-11T10:29:00+00:00,2026-09-11T10:39:00+00:00,True,2.105691056910668,2.085106382978637,19,180,1789133940000,1789133940308,308,4345.66,4346.09,0.9894929653960297,1.8278571428571533,True,,4346.54,6,-2.025008859414011,-0.48143806174292525,4342.79,458,6.604290257405989,1.5701445877295133,4337.74,158,18.225079734724005,4.33294255568583,4338.46,158,16.56825430429398,3.9390386869869825
AMP_CQG_RAW_EXCLUSIVE,2026-09-13T22:21:00+00:00,2026-09-13T22:23:00+00:00,2026-09-13T22:33:00+00:00,False,-0.8679245283019469,2.0953987199446527,20,180,1789349580000,1789349580310,310,4335.66,4336.19,1.2224205772586996,1.7485714285716571,True,,4336.46,456,-1.8451631354861358,-0.4575163398693253,4335.4,159,0.5996780190333613,0.14869281045762173,4336.32,159,-1.52225958677538,-0.3774509803920243,4341.53,156,-13.538884506626191,-3.3570261437903484
AMP_CQG_RAW_EXCLUSIVE,2026-09-14T12:16:00+00:00,2026-09-14T12:19:00+00:00,2026-09-14T12:29:00+00:00,True,4.406685236768807,2.085106382978637,21,180,1789399740000,1789399740153,153,4286.0,4286.45,1.0499300046659312,2.929285714285665,True,,4286.02,9,-0.046663555763967704,-0.006827603023801914,4277.02,7,20.951936537563142,3.0655937576199954,4277.68,6,19.412039197386164,2.8402828578394996,4271.16,10,34.624358376108596,5.066081443550488
AMP_CQG_RAW_EXCLUSIVE,2026-09-14T16:19:00+00:00,2026-09-14T16:21:00+00:00,2026-09-14T16:31:00+00:00,False,-0.2545454545455808,2.0953987199446527,22,180,1789414260000,1789414260468,468,4299.61,4300.06,1.0466065526890291,1.9967857142853842,True,,4302.04,310,-5.651675384512296,-1.216955821856902,4304.98,11,-12.489504862068632,-2.6893221248438883,4313.92,13,-33.282088375458244,-7.166517617601099,4316.54,307,-39.3756643044376,-8.47862636380051
RITHMIC_RAW,2026-08-17T11:42:00+00:00,2026-08-17T11:44:00+00:00,2026-08-17T11:54:00+00:00,True,4.566844919785511,1.5144265697977937,8,180,1786978440000,1786978440153,153,4396.27,4396.64,0.8416225573040118,1.4378571428570857,True,,4397.3,304,-2.3428952270896586,-0.7163437655239447,4396.4,9,-0.2957052228348114,-0.09041231991996361,4394.03,4,5.0952284550327684,1.5578738201694449,4394.01,2,5.140721566237328,1.571783407849196
RITHMIC_RAW,2026-08-20T14:01:00+00:00,2026-08-20T14:03:00+00:00,2026-08-20T14:13:00+00:00,False,0.6571428571429335,1.9361702127660223,9,180,1787245980000,1787245980159,159,4487.68,4488.13,1.0027452937816825,3.4500000000001427,True,,4487.71,2,-0.06684968625157173,-0.00869565217383887,4487.76,11,-0.17826583000554239,-0.0231884057970794,4495.09,12,-16.511872504278053,-2.1478260869563908,4498.3,7,-23.66478893325703,-3.0782608695650584
RITHMIC_RAW,2026-08-21T15:25:00+00:00,2026-08-21T15:27:00+00:00,2026-08-21T15:37:00+00:00,False,0.5833333333334854,1.5144265697977937,10,180,1787337420000,1787337420006,6,4606.36,4606.73,0.8032372632618616,2.9146428571428777,True,,4608.69,15,-5.058223847028732,-0.7994118367846772,4609.96,5,-7.815281480388776,-1.2351427521138276,4614.98,7,-18.71325732248433,-2.9574807008944397,4614.73,608,-18.17052944190183,-2.8717068986643217
RITHMIC_RAW,2026-08-24T00:38:00+00:00,2026-08-24T00:40:00+00:00,2026-08-24T00:50:00+00:00,False,-0.9262086513994436,1.0926829268295652,11,180,1787543400000,1787543400006,6,4614.18,4614.66,1.0402715108633893,3.406428571428868,True,,4617.41,159,-7.000160375190312,-0.9482071713145304,4622.18,155,-17.337858514405593,-2.348500733906275,4623.43,156,-20.046898907281467,-2.7154539735791303,4622.04,7,-17.034445990402784,-2.307401971062819
RITHMIC_RAW,2026-08-25T15:41:00+00:00,2026-08-25T15:44:00+00:00,2026-08-25T15:54:00+00:00,True,2.21886792452832,0.8779204107830776,12,180,1787684040000,1787684040159,159,4650.79,4651.21,0.9030723812515138,2.5703571428569245,True,,4651.5,9,-1.5266223587821346,-0.27622620536338344,4649.49,156,2.795224037206973,0.5057662915104653,4645.02,302,12.406494380523583,2.2448242323190284,4640.33,7,22.4908026378315,4.069473391691342
RITHMIC_RAW,2026-08-26T18:06:00+00:00,2026-08-26T18:08:00+00:00,2026-08-26T18:18:00+00:00,True,3.4235807860263416,1.0926829268295652,13,180,1787779080000,1787779080157,157,4598.77,4599.14,0.8045629592258164,1.4607142857143376,True,,4594.85,158,8.52401837882754,2.683618581907045,4594.3,7,9.719990345245042,3.060146699266569,4595.63,7,6.827912681000196,2.1496332518338885,4597.5,306,2.761607995182269,0.8694376528120039
RITHMIC_RAW,2026-08-31T15:01:00+00:00,2026-08-31T15:03:00+00:00,2026-08-31T15:13:00+00:00,False,0.2139737991265726,1.5144265697977937,14,180,1788199980000,1788199980008,8,4435.79,4436.24,1.0144754372948632,3.5839285714284546,True,,4431.77,10,9.062647239836709,1.1216741405081259,4433.2,7,5.838869739099789,0.72267065271556,4433.48,7,5.207640578116639,0.6445440956653046,4430.43,158,12.083529653116294,1.4955655206775857
RITHMIC_RAW,2026-09-01T07:50:00+00:00,2026-09-01T07:52:00+00:00,2026-09-01T08:02:00+00:00,True,2.4747474747473954,1.0926829268295652,15,180,1788260520000,1788260520309,309,4416.11,4416.56,1.018996356523564,2.295714285714439,True,,4406.13,12,22.599074751307292,4.347230864965295,4392.71,157,52.98781053913883,10.192906036091259,4397.36,7,42.45818152174652,8.167392657124532,4377.9,3,86.52411285044991,16.644057249532196
RITHMIC_RAW,2026-09-02T06:02:00+00:00,2026-09-02T06:04:00+00:00,2026-09-02T06:14:00+00:00,False,-2.71482889733839,1.5144265697977937,16,180,1788340440000,1788340440009,9,4327.35,4327.76,0.9474620726307196,2.280357142857091,True,,4326.87,27,1.1092238899106217,0.2104933437746836,4324.64,8,6.262493211780965,1.1884103367267462,4319.43,2,18.302194183507392,3.4731401722788893,4325.72,157,3.766739459484694,0.7148003132342067
RITHMIC_RAW,2026-09-02T20:06:00+00:00,2026-09-02T20:08:00+00:00,2026-09-02T20:18:00+00:00,True,2.1355932203390835,1.0926829268295652,17,180,1788391080000,1788391080013,13,4385.73,4386.14,0.9348500705715218,1.0810714285714442,True,,4385.24,9,1.1172598404365561,0.45325404691092464,4387.5,158,-4.035816158314435,-1.6372646184344732,4387.25,1651,-3.4657856274792036,-1.4060125536838985,4389.09,322,-7.66121033442684,-3.1080277502482634
RITHMIC_RAW,2026-09-04T19:45:00+00:00,2026-09-04T19:47:00+00:00,2026-09-04T19:57:00+00:00,True,2.950980392156777,1.5144265697977937,18,180,1788562620000,1788562620308,308,4433.35,4433.72,0.8345833286338565,1.3817857142858625,True,,4433.92,756,-1.2857094522194479,-0.41250969242672886,4432.3,157,2.3684121488269185,0.7598862755234412,4430.72,307,5.9323085251561665,1.9033341948822733,4430.43,608,6.586441404355787,2.113207547169637
RITHMIC_RAW,2026-09-07T13:42:00+00:00,2026-09-07T13:44:00+00:00,2026-09-07T13:54:00+00:00,False,0.0,1.9361702127660223,19,180,1788800040000,1788800040158,158,4403.52,4403.89,0.8402369013877325,1.3317857142856806,True,,4401.86,7,3.769711503526188,1.2464467685712675,4407.54,157,-9.12906038805212,-3.018503620273253,4407.82,154,-9.764915340453255,-3.22874765352595,4406.95,305,-7.789223166919603,-2.575489407347415
RITHMIC_RAW,2026-09-11T06:30:00+00:00,2026-09-11T06:33:00+00:00,2026-09-11T06:43:00+00:00,False,1.1199999999999075,1.5144265697977937,20,180,1789119780000,1789119780156,156,4350.55,4351.0,1.0343519784850608,2.0007142857141065,True,,4353.46,158,-6.688809460872429,-1.454480542663392,4351.59,607,-2.390502350277467,-0.5198143520171651,4353.59,155,-6.987622254657373,-1.5194573366655946,4354.52,155,-9.125283010194698,-1.9842913245272598
RITHMIC_RAW,2026-09-11T10:27:00+00:00,2026-09-11T10:29:00+00:00,2026-09-11T10:39:00+00:00,True,2.105691056910668,1.1199999999999075,21,180,1789133940000,1789133940308,308,4345.66,4346.09,0.9894929653960297,1.8278571428571533,True,,4346.54,6,-2.025008859414011,-0.48143806174292525,4342.79,458,6.604290257405989,1.5701445877295133,4337.74,158,18.225079734724005,4.33294255568583,4338.46,158,16.56825430429398,3.9390386869869825
