sl_atr,tp_atr,rr_nominal,period,n,ev_r,pf,wr_pct,tp_rate_pct,sl_rate_pct,timeout_rate_pct,cum_r,maxdd_r,max_consec_losses
0.75,2.25,3.0,FULL,173,-0.0720354870592742,0.894650103176052,29.47976878612717,12.138728323699421,66.47398843930635,21.38728323699422,-12.462139261254437,21.462139261254432,10
0.75,2.5,3.3333333333333335,TRAIN,54,-0.21449626125454702,0.6991170863245294,25.925925925925924,7.4074074074074066,70.37037037037037,22.22222222222222,-11.582798107745539,18.048903508901212,8
0.75,2.5,3.3333333333333335,VALID,74,0.14116024311787903,1.2232951113857824,35.13513513513514,10.81081081081081,60.810810810810814,28.37837837837838,10.445857990723049,7.934469895848677,6
0.75,2.5,3.3333333333333335,POST_CHECK,45,-0.13753670982005606,0.8125425976886707,24.444444444444443,13.333333333333334,71.11111111111111,15.555555555555555,-6.189151941902523,12.927730283447154,7
0.75,2.5,3.3333333333333335,FULL,173,-0.042347352941763075,0.9380681738222841,29.47976878612717,10.404624277456648,66.47398843930635,23.121387283236995,-7.3260920589250125,18.048903508901212,10
0.75,2.75,3.6666666666666665,TRAIN,54,-0.23887649509006698,0.6649179084478799,25.925925925925924,3.7037037037037033,70.37037037037037,25.925925925925924,-12.899330734863616,18.048903508901212,8
0.75,2.75,3.6666666666666665,VALID,74,0.13930372748738584,1.2203583718666087,35.13513513513514,8.108108108108109,60.810810810810814,31.08108108108108,10.308475834066552,7.934469895848677,6
0.75,2.75,3.6666666666666665,POST_CHECK,45,-0.0930922653756117,0.8731187167017405,24.444444444444443,13.333333333333334,71.11111111111111,15.555555555555555,-4.1891519419025265,12.594396950113822,7
0.75,2.75,3.6666666666666665,FULL,173,-0.03919079099826353,0.9426845578941024,29.47976878612717,8.092485549132949,66.47398843930635,25.43352601156069,-6.78000684269959,18.048903508901212,10
0.75,3.0,4.0,TRAIN,54,-0.2265308160777213,0.6822357108692865,25.925925925925924,3.7037037037037033,70.37037037037037,25.925925925925924,-12.23266406819695,18.048903508901212,8
0.75,3.0,4.0,VALID,74,0.11918744245504453,1.1885373151175511,35.13513513513514,5.405405405405405,60.810810810810814,33.78378378378378,8.819870741673295,7.934469895848677,6
0.75,3.0,4.0,POST_CHECK,45,-0.059333916863127216,0.9191300857882216,24.444444444444443,11.11111111111111,71.11111111111111,17.77777777777778,-2.670026258840725,12.261063616780486,7
0.75,3.0,4.0,FULL,173,-0.03516080685181721,0.9485782976515765,29.47976878612717,6.358381502890173,66.47398843930635,27.167630057803464,-6.082819585364377,18.048903508901212,10
0.75,3.25,4.333333333333333,TRAIN,54,-0.21418513706537562,0.6995535132906933,25.925925925925924,3.7037037037037033,70.37037037037037,25.925925925925924,-11.565997401530284,18.048903508901212,8
0.75,3.25,4.333333333333333,VALID,74,0.13580122798967206,1.2148179236625238,35.13513513513514,4.054054054054054,60.810810810810814,35.13513513513514,10.049290871235733,7.934469895848677,6
0.75,3.25,4.333333333333333,POST_CHECK,45,-0.048547151391839086,0.9338320445397051,24.444444444444443,6.666666666666667,71.11111111111111,22.22222222222222,-2.184621812632759,11.927730283447154,7
0.75,3.25,4.333333333333333,FULL,173,-0.021394961519811045,0.968710463680078,29.47976878612717,4.624277456647398,66.47398843930635,28.901734104046245,-3.7013283429273107,18.048903508901212,10
0.75,3.5,4.666666666666667,TRAIN,54,-0.2787954982617318,0.6089218462551816,25.925925925925924,1.8518518518518516,70.37037037037037,27.77777777777778,-15.054956906133517,18.547325158091848,8
0.75,3.5,4.666666666666667,VALID,74,0.11332995481289311,1.179271615890873,35.13513513513514,1.3513513513513513,60.810810810810814,37.83783783783784,8.38641665615409,8.796479516699106,6
0.75,3.5,4.666666666666667,POST_CHECK,45,-0.02632492916961682,0.96412010404624,24.444444444444443,6.666666666666667,71.11111111111111,22.22222222222222,-1.184621812632757,11.594396950113818,7
0.75,3.5,4.666666666666667,FULL,173,-0.045394000361920143,0.9336125366845998,29.47976878612717,2.8901734104046244,66.47398843930635,30.63583815028902,-7.853162062612185,19.14276032237582,10
0.75,3.75,5.0,TRAIN,54,-0.27262265875555897,0.6175807474658851,25.925925925925924,1.8518518518518516,70.37037037037037,27.77777777777778,-14.721623572800185,18.213991824758516,8
0.75,3.75,5.0,VALID,74,0.1178344593173976,1.1863970912574118,35.13513513513514,1.3513513513513513,60.810810810810814,37.83783783783784,8.719749989487422,8.796479516699106,6
0.75,3.75,5.0,POST_CHECK,45,-0.03364029423753366,0.9541495344842308,24.444444444444443,4.444444444444445,71.11111111111111,24.444444444444443,-1.5138132406890148,11.261063616780486,7
0.75,3.75,5.0,FULL,173,-0.04344327643931664,0.9364654161800794,29.47976878612717,2.312138728323699,66.47398843930635,31.213872832369944,-7.515686824001779,18.98044173589392,10
