signal_time_utc,status,net_r,sl_label,warning_available,fill_time_msc,warning_time_msc,warning_lead_to_fill_sec,gc_delta_excess,gc_buy_strength,gc_body_atr,gc_range_atr,gc_close_pos,gc_breakout_atr,gc_buy_loc_excess,xau_spread_start_atr,warning_delay_sec,xau_spread_warning_atr,xau_prefill_range_warning_atr,xau_mom_10s_warning_atr,xau_mom_30s_warning_atr,xau_approach_velocity_atr_per_sec,xau_remaining_to_d1_atr,gc_post_delta_to_warning
2026-08-07T01:07:00+00:00,TIMEOUT,0.3604870641603671,0,True,1786075773604,1786075756656.0,16.948,0.0125404007756948,3.207920792079208,1.1161731207289385,1.307517084282587,0.8536585365852901,0.7015945330295605,-0.2253086419753086,0.1614577326721271,76.648,0.15499942336539474,1.351401222465833,-0.3535924345520406,-0.9719755506862756,0.009900471552540379,0.2379195017877497,0.0379746835443038
2026-08-07T08:33:00+00:00,SL,-1.05,1,True,1786102554325,1786102553254.0,1.071,0.0690932266705195,9.652173913043478,3.837037037037077,4.977777777777541,0.847222222222231,4.390123456789962,-0.1574431574431574,0.1593726283837649,113.248,0.15937262838344282,2.624335947381701,-0.5241588666833803,-2.202883885656246,0.0071302626431343575,0.19251201618988312,-0.04090909090909091
2026-08-07T10:31:00+00:00,TIMEOUT,1.574298111281221,0,True,1786109564707,1786109560052.0,4.655,0.1812456866804692,1.2,1.5797665369647378,1.5797665369647378,1.0,1.0894941634240938,-0.2564102564102564,0.2411944869830665,39.898,0.24119448698306656,0.9111791730469238,-0.4127105666148953,-0.771822358345423,0.020822622956524067,0.16921898928032403,-0.36
2026-08-07T13:41:00+00:00,SL,-1.05,1,True,1786121004764,1786121000411.0,4.353,0.0537951002511873,1.044834307992203,0.920777279521603,1.0881913303437645,0.98076923076916,0.2301943198804959,0.1222269335142469,0.0918678228263561,80.401,0.09842981017103902,0.9777361143659064,-0.4833997343955517,-0.39700023435659704,0.009889107514467163,0.20818686040148235,0.027576197387518143
2026-08-10T03:21:00+00:00,TIMEOUT,1.1394839046979168,0,True,1786343096556,1786342990802.0,105.754,0.1551381812567546,1.588235294117647,0.8387096774195143,0.8387096774195143,1.0,0.4516129032257118,-0.2487789987789987,0.3074165359622382,70.645,0.2885951153927024,0.8532377324673657,-0.6524759130635481,-0.6367913959216976,0.010967728031171457,0.21577414295312447,-0.21739130434782608
2026-08-10T04:59:00+00:00,SL,-1.05,1,True,1786348837653,1786348820854.0,16.799,0.2354584681769148,4.410256410256411,1.0818181818181556,1.272727272727378,0.849999999999909,0.5727272727276673,-0.1267441860465116,0.3300457060378201,20.845,0.3367813326918032,0.9665624248251322,-0.8857349049797856,-0.8183786384411799,0.03926018893937059,0.18498917488559288,0.47058823529411764
2026-08-10T11:25:00+00:00,TIMEOUT,0.4839848956017104,0,True,1786372102659,1786372051057.0,51.602,0.1979389808503733,1.5,1.394636015325749,1.555555555555718,0.8965517241378878,0.0536398467434856,-0.1329604847032191,0.2798756108401105,90.449,0.2736561528213157,1.240781874722416,-0.2270102176809202,-0.438471790315419,0.008285826169978356,0.24744557974227058,-0.31958762886597936
2026-08-10T16:02:00+00:00,SL,-1.05,1,True,1786388611803,1786388611504.0,0.299,0.0379707883256055,2.690690690690691,1.8480000000000347,2.0160000000001306,0.9166666666666246,1.568000000000045,-0.0876693349753694,0.2710260271024944,31.502,0.2710260271024944,1.4605291460524832,-0.6745536674547564,-0.8311464831141702,0.028295806270623777,0.1086255108626142,-0.21393034825870647
2026-08-10T19:21:00+00:00,TP,2.95,0,False,1786400565904,,,0.0411722105683748,2.6220095693779903,1.641379310345736,2.22068965517199,0.8695652173915794,1.8344827586205688,-0.2602710340251241,0.4613694617354194,,,,,,,,
2026-08-10T19:51:00+00:00,SL,-1.05,1,True,1786402358253,1786402339208.0,19.045,0.0564404969908756,1.2222222222222223,0.63878326996236,0.958174904943056,0.8888888888890012,0.0,-0.1818181818181818,0.2038166437142529,19.049,0.21483375959094275,0.864843596301114,-0.48199881959465923,-0.864843596301114,0.04540099723350906,0.14066496163726677,-0.1694915254237288
2026-08-11T04:33:00+00:00,SL,-1.05,1,True,1786433659058,1786433655454.0,3.604,0.1707317073170731,2.9272727272727272,0.7854785478546731,1.2013201320133262,0.8076923076923346,0.9240924092408908,-0.1784308151947117,0.2274609748328772,15.445,0.2230009557184116,0.8741637464161898,-0.5307422746100467,-0.827333545715518,0.05356643222502544,0.17043644472719116,0.2839506172839506
2026-08-11T06:08:00+00:00,SL,-1.05,1,True,1786439463755,1786439434207.0,29.548,0.1345864661654136,1.1402714932126696,0.4031413612563656,0.5863874345548046,1.0,0.0,-0.2215367965367965,0.1468082317471344,93.454,0.15781884912841984,1.1230829728664127,-0.7120199239741025,-0.7083497181803408,0.008109845446905685,0.24760781229563808,0.1111111111111111
2026-08-11T07:26:00+00:00,SL,-1.05,1,True,1786444167759,1786444150654.0,17.105,0.0641572456320658,1.7166666666666666,1.5799373040754128,1.8871473354232988,0.8604651162792025,0.5705329153605879,-0.2549463077375699,0.1939851991814552,130.644,0.1631239174932595,0.789167060305846,-0.17635018107408665,-0.43205794363113137,0.005686255302759813,0.24169422138214935,-0.16831683168316833
2026-08-11T10:59:00+00:00,TP,2.95,0,True,1786456844553,1786456827156.0,17.397,0.2783761391880696,1.4285714285714286,2.191919191918786,2.191919191918786,1.0,0.2121212121213388,-0.1071428571428571,0.3545347467610683,26.999,0.3710247349821122,0.8244994110716938,-0.51118963486511,-0.7585394581867682,0.02809509456597534,0.2497055359242359,0.48148148148148145
2026-08-12T02:42:00+00:00,TP,2.95,0,False,1786513483958,,,0.0186668117361188,4.25531914893617,1.8378378378376024,2.378378378378132,0.8181818181817618,1.9459459459461017,-0.1809239130434782,0.2767892447607654,,,,,,,,
2026-08-12T06:51:00+00:00,SL,-1.05,1,True,1786528411509,1786528399953.0,11.556,0.0514243433222345,3.361111111111111,0.9427609427609196,1.3670033670035908,0.8275862068965841,0.9898989898991372,-0.1851239669421487,0.2192829794638896,79.945,0.1949182039682466,0.7772363383228903,-0.1486251305257271,-0.34597981204362666,0.009295461287482008,0.2446919596244294,0.27450980392156865
2026-08-12T07:42:00+00:00,SL,-1.05,1,True,1786531549202,1786531461761.0,87.441,0.0283687943262411,1.906040268456376,1.3571428571433477,1.3571428571433477,1.0,0.5714285714287438,-0.0747562296858072,0.304584304584324,81.759,0.2900802900806541,0.8593628593623961,-0.14866614866607966,-0.6490546490542352,0.009490878997596352,0.2167832167830725,-0.35537190082644626
2026-08-12T09:15:00+00:00,SL,-1.05,1,True,1786536968255,1786536966906.0,1.349,0.0465850455014542,4.808988764044944,2.2596491228067497,2.7508771929821885,0.9642857142857432,2.308771929824472,-0.0486760124610592,0.2345931856264138,6.899,0.2345931856264138,0.7611245578109432,-0.7611245578109432,-0.7611245578109432,0.11032389589954243,0.2388754421895647,-0.6
2026-08-12T22:57:00+00:00,TP,2.95,0,False,1786586302660,,,0.2226170582818947,1.25,0.9882352941167484,0.9882352941167484,1.0,0.6588235294111655,0.1333333333333333,0.978891820580014,,,,,,,,
2026-08-13T08:48:00+00:00,SL,-1.05,1,True,1786621845756,1786621844405.0,1.351,0.2342342342342342,1.16,2.010256410256165,2.297435897435991,0.8749999999998579,2.010256410256165,-0.0147036637931033,0.3267634854770506,104.248,0.32676348547705064,1.582987551867452,-0.6607883817426417,-0.8532157676349981,0.009124825543680944,0.04875518672154703,-0.007194244604316547
2026-08-13T10:43:00+00:00,TIMEOUT,1.5368973772993448,0,True,1786628738405,1786628732105.0,6.3,0.1785150354115871,2.718954248366013,1.680000000000068,2.146666666666706,0.8260869565219111,1.1199999999997623,0.0964452214452214,0.4113614103818962,92.098,0.3747959516813017,1.160953313745331,-0.6810316682990926,-1.1335292197192615,0.008536095920259173,0.19555990858620792,0.17857142857142858
2026-08-13T19:38:00+00:00,SL,-1.05,1,True,1786660827457,1786660781253.0,46.204,0.1955266955266955,1.392156862745098,1.6551724137927637,1.862068965517016,0.9629629629628256,1.2413793103448862,-0.0197376567094876,0.3326293558604691,41.248,0.33262935586114134,1.175290390706901,-0.09609292502647725,-0.986800422386484,0.018457904304388466,0.23864836325239255,0.17647058823529413
2026-08-13T23:09:00+00:00,TIMEOUT,1.1820360970106112,0,True,1786673449056,1786673439607.0,9.449,0.0869848002827854,3.317829457364341,1.8432601880877155,2.0626959247648338,0.8936170212765916,0.8777429467084739,-0.1878129172229639,0.2368866328256885,39.603,0.2368866328256885,0.7959390862940204,-0.16108291032110625,-0.5874788494076041,0.01902127344861065,0.24670050761464177,-0.35294117647058826
2026-08-14T03:13:00+00:00,TIMEOUT,1.0708666553229147,0,True,1786688046156,1786688042855.0,3.301,0.0053882550087483,1.8392857142857144,1.9657534246575985,2.013698630136786,0.9761904761906052,0.1438356164384353,-0.1100323624595469,0.2382167772673336,2.1,0.23821677726733362,0.9433384379784331,-0.909988089161145,-0.909988089161145,0.43332766150530716,0.09001191083894781,-0.7837837837837838
2026-08-14T07:41:00+00:00,TP,2.95,0,False,1786704200260,,,0.0122282806252271,3.4444444444444446,1.2795698924728938,1.4301075268813486,1.0,1.6559139784943733,-0.325911920563873,0.3234323432343743,,,,,,,,
2026-08-14T14:12:00+00:00,SL,-1.05,1,True,1786727669255,1786727668057.0,1.198,0.0723010239957809,2.753387533875338,0.9655172413792498,1.2873563218389996,0.9500000000000456,0.0643678160918914,0.3496906636670416,0.1494484640018414,87.899,0.14612738702394895,0.9315620922786184,-0.6060965484517952,-0.4666113153836313,0.00999357058252706,0.11991460087742137,-0.2721518987341772
2026-08-17T03:29:00+00:00,TIMEOUT,2.244650594815641,0,True,1786948235855,1786948234504.0,1.351,0.3737055500166168,1.4565217391304348,1.610000000000127,2.0299999999997453,0.7931034482760243,0.769999999999618,-0.1329334908529453,0.330891042306773,34.197,0.330891042306773,0.8007563223824149,-0.1985346253841842,-0.33750886315305295,0.02206133802554783,0.2455684235400829,0.25
2026-08-17T05:19:00+00:00,TP,2.95,0,True,1786954838556,1786954838105.0,0.451,0.0666960158485582,1.3666666666666667,0.5000000000001421,0.5624999999998046,0.8888888888894503,0.0624999999996624,0.022230378937696,0.3076923076920514,38.096,0.3205128205128451,1.6698717948722261,-0.9230769230767374,-1.1282051282053547,0.022379360105106084,0.15384615384602573,-0.15217391304347827
2026-08-17T13:38:00+00:00,SL,-1.05,1,True,1786984774803,1786984772558.0,2.245,0.0990755862323976,2.4,0.8122866894197285,1.0989761092151311,0.8695652173912356,0.8122866894197285,-0.0790835181079083,0.2131258457378182,32.55,0.20838971583243768,0.8880243572399042,-0.5115020297703331,-0.7554127198918328,0.023207764051976432,0.2422192151553539,-0.5952380952380952
2026-08-17T23:16:00+00:00,TP,2.95,0,True,1787019433357,1787019420457.0,12.9,0.1626422933111757,2.75,1.8181818181817535,2.636363636363212,0.8275862068965301,2.181818181817774,-0.0711722488038277,0.4857737682164292,0.452,0.4857737682164292,0.7869535045110041,-0.7869535045110041,-0.7869535045110041,1.741047576351779,0.2130464954889327,-1.0
2026-08-18T07:29:00+00:00,SL,-1.05,1,True,1787049088658,1787049080408.0,8.25,0.0659351488619782,2.617647058823529,0.7865168539325762,1.3370786516852364,0.76470588235313,0.1573033707863722,-0.2169694552555939,0.3869778869777149,80.251,0.3869778869784971,1.2211302211294524,-0.9459459459454386,-0.8169533169531277,0.009537030882562412,0.2346437346443777,-0.20388349514563106
2026-08-18T12:04:00+00:00,SL,-1.05,1,True,1787065613561,1787065601109.0,12.452,0.0188208616780046,2.427350427350427,1.8749999999999545,2.0625000000000635,0.9393939393939978,0.0,-0.0901408450704225,0.2756508422663234,101.098,0.2756508422663234,1.0290964777948683,-0.42879019908156657,-0.7228177641654963,0.007573807435096937,0.23430321592629133,0.1111111111111111
