gc_t0_ms,event_utc,period,direction,quiet_start,big2,big3,attack1_impact,attack2_impact,impact_deterioration,attack1_delta_frac,attack2_delta_frac,abs_delta_frac_1,abs_delta_frac_2,attack1_volume,attack2_volume,volume_ratio_2_to_1,persistence_abs_delta,efficiency1,efficiency2,efficiency_deterioration,prior30_abs_move_atr,prior30_signed_pred_move_atr,prior60_signed_pred_move_atr,prior60_range_atr,gc_pred_60_atr,gc_minus_xau_signed_context,utc_hour
1786494690000,2026-08-12T00:31:30+00:00,TRAIN,1,True,True,False,0.5943396226419004,0.33018867924530004,0.2641509433966004,-0.4857142857142857,-0.012987012987012988,0.4857142857142857,0.012987012987012988,70.0,77.0,1.1,0.012987012987012988,1.2236403995568539,25.424528301888103,-24.20088790233125,0.184731385485213,-0.184731385485213,-0.9302544769084298,1.6757775683316465,-0.8584905660379002,0.07176391087052958,0
1786494780000,2026-08-12T00:33:00+00:00,TRAIN,-1,False,False,False,0.4516129032256929,0.43749999999987566,0.014112903225817264,0.02040816326530612,0.2727272727272727,0.02040816326530612,0.2727272727272727,49.0,44.0,0.8979591836734694,0.02040816326530612,22.129032258058956,1.6041666666662109,20.524865591392746,0.4514106583073528,-0.4514106583073528,-1.2978056426329978,1.648902821316621,-1.1874999999997438,0.11030564263325404,0
1786494840000,2026-08-12T00:34:00+00:00,TRAIN,1,True,False,False,0.24999999999976655,-0.13658536585352826,0.38658536585329484,-0.4782608695652174,-0.3333333333333333,0.4782608695652174,0.3333333333333333,23.0,6.0,0.2608695652173913,0.3333333333333333,0.5227272727267845,-0.4097560975605848,0.9324833702873694,0.21559520899569543,0.21559520899569543,-0.7289171351744702,0.9582009288685817,-0.5463414634147341,0.1825756717597361,0
1786495050000,2026-08-12T00:37:30+00:00,TRAIN,-1,True,False,False,0.3608247422680649,0.1443298969070947,0.2164948453609702,0.8823529411764706,0.2,0.8823529411764706,0.2,17.0,5.0,0.29411764705882354,0.2,0.40893470790380687,0.7216494845354734,-0.3127147766316665,0.08739076154806254,0.08739076154806254,-0.16779026217276333,0.8948813982519824,-0.07216494845387551,0.09562531371888781,0
1786495110000,2026-08-12T00:38:30+00:00,TRAIN,1,True,False,False,0.49999999999990724,0.2857142857140471,0.21428571428586013,-0.4444444444444444,-0.2413793103448276,0.4444444444444444,0.2413793103448276,18.0,29.0,1.6111111111111112,0.2413793103448276,1.1249999999997913,1.1836734693867665,-0.05867346938697526,0.16783216783265517,-0.16783216783265517,-0.6993006993013519,1.0349650349647541,-0.8571428571427909,-0.15784215784143907,0
1786495170000,2026-08-12T00:39:30+00:00,TRAIN,1,False,False,False,0.14213197969531008,-0.4263959390865766,0.5685279187818867,-0.7142857142857143,-0.05555555555555555,0.7142857142857143,0.05555555555555555,7.0,36.0,5.142857142857143,0.05555555555555555,0.1989847715734341,-7.675126903558379,7.874111675131813,0.5266567015447016,0.5266567015447016,0.2790234180372683,0.9417040358741151,0.4263959390865766,0.14737252104930826,0
1786495260000,2026-08-12T00:41:00+00:00,TRAIN,-1,True,False,False,0.875000000000153,-0.12962962962950955,1.0046296296296626,0.9,0.2,0.9,0.2,20.0,10.0,0.5,0.2,0.9722222222223922,-0.6481481481475477,1.62037037036994,0.10650069156291518,-0.10650069156291518,-0.9391424619640485,1.1230982019368903,-0.6481481481481373,0.29099431381591123,0
1786495350000,2026-08-12T00:42:30+00:00,TRAIN,-1,False,False,False,0.0,-0.33653846153844386,0.33653846153844386,0.2,0.5,0.2,0.5,10.0,8.0,0.8,0.2,0.0,-0.6730769230768877,0.6730769230768877,0.2734883720930938,0.2734883720930938,0.035813953488564636,0.6739534883720554,0.13461538461525513,0.09880143112669049,0
1786495530000,2026-08-12T00:45:30+00:00,TRAIN,-1,True,False,False,0.499999999999884,0.1428571428570169,0.3571428571428671,0.5555555555555556,0.6,0.5555555555555556,0.6,18.0,10.0,0.5555555555555556,0.5555555555555556,0.8999999999997911,0.23809523809502817,0.6619047619047629,0.12746585735984495,-0.12746585735984495,-0.8426909458779731,0.9807789580173758,-0.5714285714287173,0.2712623744492558,0
1786495650000,2026-08-12T00:47:30+00:00,TRAIN,-1,True,False,False,0.9230769230768384,0.15384615384602315,0.7692307692308152,0.1111111111111111,0.6,0.1111111111111111,0.6,18.0,5.0,0.2777777777777778,0.1111111111111111,8.307692307691546,0.2564102564100386,8.051282051281508,0.03045133224575902,-0.03045133224575902,-0.5595432300160816,0.9820554649272862,-0.5384615384614309,0.021081691554650783,0
1786495890000,2026-08-12T00:51:30+00:00,TRAIN,1,True,False,False,0.16279069767428087,-0.08139534883677028,0.24418604651105114,-1.0,-0.2,1.0,0.2,4.0,25.0,6.25,0.2,0.16279069767428087,-0.4069767441838514,0.5697674418581322,0.18000000000029104,-0.18000000000029104,-0.5640000000006694,1.1880000000004656,-0.08139534883751058,0.4826046511631588,0
1786495980000,2026-08-12T00:53:00+00:00,TRAIN,-1,True,True,False,0.419161676646734,0.25149700598819286,0.16766467065854113,1.0,1.0,1.0,1.0,4.0,2.0,0.5,1.0,0.419161676646734,0.25149700598819286,0.16766467065854113,0.0040126110634293765,-0.0040126110634293765,0.05617655488655149,0.6339925480079736,-0.419161676646734,-0.47533823153328547,0
1786496250000,2026-08-12T00:57:30+00:00,TRAIN,-1,False,False,False,0.6706586826349634,-0.08383233532965635,0.7544910179646198,0.8181818181818182,0.5,0.8181818181818182,0.5,11.0,16.0,1.4545454545454546,0.5,0.819693945442733,-0.1676646706593127,0.9873586161020457,0.3351824817516881,-0.3351824817516881,-1.1240875912408161,1.5941605839413726,-0.7544910179638573,0.36959657327695883,0
1786496370000,2026-08-12T00:59:30+00:00,TRAIN,1,False,True,True,0.3435582822090922,-1.5460122699381806,1.8895705521472728,-0.3333333333333333,-0.4117647058823529,0.3333333333333333,0.4117647058823529,12.0,34.0,2.8333333333333335,0.3333333333333333,1.0306748466272766,-3.7546012269927247,4.785276073620001,1.1897555296857536,1.1897555296857536,0.4481955762508784,1.7438882421423554,0.6871165644166219,0.23892098816574353,0
1786496520000,2026-08-12T01:02:00+00:00,TRAIN,-1,True,False,False,0.19534883720942903,0.0,0.19534883720942903,0.16981132075471697,0.21951219512195122,0.16981132075471697,0.21951219512195122,53.0,41.0,0.7735849056603774,0.16981132075471697,1.150387596899971,0.0,1.150387596899971,0.188149053145969,-0.188149053145969,-0.7411932396662056,1.944206882508692,-0.7615062761507747,-0.020313036484569058,1
1786496610000,2026-08-12T01:03:30+00:00,TRAIN,-1,False,False,False,0.49822064056942084,0.34875444839850395,0.1494661921709169,0.2459016393442623,0.2631578947368421,0.2459016393442623,0.2631578947368421,61.0,19.0,0.3114754098360656,0.2459016393442623,2.026097271648978,1.325266903914315,0.700830367734663,0.9813314547375275,-0.9813314547375275,-1.3807678760123943,1.8837618879886837,-0.9964412811388417,0.3843265948735526,1
1786496670000,2026-08-12T01:04:30+00:00,TRAIN,-1,True,False,False,0.6978193146415382,0.26168224299082476,0.43613707165071347,0.5121951219512195,0.16129032258064516,0.5121951219512195,0.16129032258064516,82.0,31.0,0.3780487804878049,0.16129032258064516,1.36240913810967,1.6224299065431136,-0.2600207684334437,0.09163160355308055,-0.09163160355308055,-0.9643135421536965,1.4159264453798486,-0.8286604361369506,0.13565310601674585,1
1786496880000,2026-08-12T01:08:00+00:00,TRAIN,1,False,False,False,1.0453333333330617,-0.07124681933835726,1.116580152671419,-0.03571428571428571,-0.12,0.03571428571428571,0.12,56.0,25.0,0.44642857142857145,0.03571428571428571,29.26933333332573,-0.5937234944863106,29.86305682781204,0.37474747474763,0.37474747474763,-0.6434343434342641,1.1277777777776776,-0.7124681933842206,-0.06903384994995654,1
1786497000000,2026-08-12T01:10:00+00:00,TRAIN,-1,True,False,False,0.5357142857142758,0.06982543640922936,0.4658888493050465,0.25,0.043478260869565216,0.25,0.043478260869565216,16.0,23.0,1.4375,0.043478260869565216,2.1428571428571033,1.6059850374122755,0.5368721054448278,0.07097811302087503,-0.07097811302087503,-0.5262767404478016,0.6232224557933332,-0.5935162094765444,-0.06723946902874278,1
1786497090000,2026-08-12T01:11:30+00:00,TRAIN,1,True,False,False,0.23844282238436415,0.1362530413627151,0.10218978102164905,-0.30120481927710846,-0.3793103448275862,0.30120481927710846,0.3793103448275862,83.0,29.0,0.3493975903614458,0.30120481927710846,0.791630170316089,0.35921256359261255,0.4324176067234764,0.18254255704454095,-0.18254255704454095,-0.3819872027040724,0.5577689243029861,-0.44282238442828187,-0.060835181724209486,1
1786497150000,2026-08-12T01:12:30+00:00,TRAIN,-1,True,False,False,0.46555819477421173,0.03325415676971617,0.43230403800449557,0.08108108108108109,0.045454545454545456,0.08108108108108109,0.045454545454545456,37.0,44.0,1.1891891891891893,0.045454545454545456,5.741884402215278,0.7315914489337558,5.010292953281522,0.14731615039037121,-0.14731615039037121,-0.6637502955782019,0.7580988413336536,-0.5320665083136441,0.13168378726455776,1
1786497210000,2026-08-12T01:13:30+00:00,TRAIN,-1,True,False,False,0.0988235294115229,-0.26352941176476014,0.362352941176283,0.21839080459770116,0.23684210526315788,0.21839080459770116,0.23684210526315788,87.0,76.0,0.8735632183908046,0.21839080459770116,0.4525077399369733,-1.1126797385623206,1.5651874784992938,0.12684787792057334,0.12684787792057334,0.07510729613746121,0.4289461134954252,0.06588235294141473,-0.009224943196046484,1
1786497270000,2026-08-12T01:14:30+00:00,TRAIN,1,True,False,False,0.13592233009696436,-0.03398058252408657,0.16990291262105092,-0.21739130434782608,-0.14285714285714285,0.21739130434782608,0.14285714285714285,23.0,14.0,0.6086956521739131,0.14285714285714285,0.6252427184460361,-0.23786407766860598,0.863106796114642,0.09541195083324291,0.09541195083324291,0.032371911889761726,0.23001095290289597,0.0,-0.032371911889761726,1
1786497360000,2026-08-12T01:16:00+00:00,TRAIN,1,False,True,False,0.5429362880885098,0.3442622950818332,0.1986739930066766,-0.35714285714285715,-0.19696969696969696,0.35714285714285715,0.19696969696969696,84.0,132.0,1.5714285714285714,0.19696969696969696,1.5202216066478274,1.7477931904154609,-0.22757158376763353,0.26595599289315724,-0.26595599289315724,-0.8801421347544234,1.4943282766160375,-0.9945355191254892,-0.11439338437106583,1
1786497510000,2026-08-12T01:18:30+00:00,TRAIN,1,True,False,False,0.5384615384614443,0.1346153846154631,0.4038461538459812,-0.5652173913043478,-0.25,0.5652173913043478,0.25,23.0,24.0,1.0434782608695652,0.25,0.9526627218933246,0.5384615384618524,0.41420118343147216,0.19928825622799548,-0.19928825622799548,-0.7858298285347453,0.978324166936234,-0.7628205128204134,0.023009315714331846,1
1786497570000,2026-08-12T01:19:30+00:00,TRAIN,1,False,True,False,0.2709677419356402,-0.2709677419356402,0.5419354838712804,-0.15789473684210525,-0.3333333333333333,0.15789473684210525,0.3333333333333333,19.0,24.0,1.263157894736842,0.15789473684210525,1.7161290322590548,-0.8129032258069206,2.5290322580659756,0.409128221967,0.409128221967,-0.28041372516813956,0.827450336561833,0.045161290322743616,0.3255750154908832,1
1786497630000,2026-08-12T01:20:30+00:00,TRAIN,-1,False,False,False,0.8372093023256306,0.37209302325588284,0.4651162790697478,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.14285714285714285,30.0,70.0,2.3333333333333335,0.14285714285714285,2.511627906976892,2.60465116279118,-0.09302325581428805,0.34982508745629987,-0.34982508745629987,-1.4809262035650874,1.5975345660505207,-1.2558139534882344,0.22511225007685298,1
1786497720000,2026-08-12T01:22:00+00:00,TRAIN,1,False,False,False,0.7133757961780676,0.5233644859811936,0.190011310196874,-0.5,-0.5087719298245614,0.5,0.5087719298245614,44.0,57.0,1.2954545454545454,0.5,1.4267515923561351,1.0286819207216562,0.3980696716344789,0.30783728600630544,-0.30783728600630544,-0.993874666247992,1.5413852677871611,-1.2211838006226527,-0.22730913437466072,1
1786497780000,2026-08-12T01:23:00+00:00,TRAIN,1,False,False,False,0.34890965732092794,0.3456790123457324,0.00323064497519554,-0.4166666666666667,-0.5555555555555556,0.4166666666666667,0.5555555555555556,24.0,9.0,0.375,0.4166666666666667,0.837383177570227,0.6222222222223183,0.2151609553479087,0.30645669291326627,-0.30645669291326627,-0.7055118110234017,0.8532283464568938,-0.7777777777777996,-0.07226596675439789,1
1786497840000,2026-08-12T01:24:00+00:00,TRAIN,-1,True,False,False,0.4320987654320672,-0.043343653250928996,0.4754424186829962,0.25,0.058823529411764705,0.25,0.058823529411764705,32.0,17.0,0.53125,0.058823529411764705,1.7283950617282688,-0.736842105265793,2.465237166994062,0.19845644983454577,0.19845644983454577,-0.2690187431090153,0.7916207276737068,-0.3034055727553203,-0.03438682964630502,1
1786497930000,2026-08-12T01:25:30+00:00,TRAIN,-1,True,False,False,0.49358974358986657,0.0,0.49358974358986657,0.25,0.7142857142857143,0.25,0.7142857142857143,8.0,7.0,0.875,0.25,1.9743589743594663,0.0,1.9743589743594663,0.0642728316118921,0.0642728316118921,-0.32595507460242146,0.557796360058694,-0.31410256410286497,0.01185251049955649,1
1786498020000,2026-08-12T01:27:00+00:00,TRAIN,1,True,False,False,-0.0,-0.23728813559320572,0.23728813559320572,-0.2,-0.38461538461538464,0.2,0.38461538461538464,10.0,13.0,1.3,0.2,-0.0,-0.6169491525423348,0.6169491525423348,0.07179487179469991,-0.07179487179469991,-0.15316239316225863,0.41401709401700243,-0.09491525423719596,0.05824713892506267,1
1786498140000,2026-08-12T01:29:00+00:00,TRAIN,1,True,False,False,0.04651162790671956,0.045161290322330225,0.0013503375843893356,-0.8,-0.07692307692307693,0.8,0.07692307692307693,10.0,13.0,1.3,0.07692307692307693,0.05813953488339945,0.5870967741902929,-0.5289572393068935,0.11406717658833515,-0.11406717658833515,-0.25606917193224543,0.5819753907549108,-0.18064516129014238,0.07542401064210305,1
1786498290000,2026-08-12T01:31:30+00:00,TRAIN,1,True,False,False,0.49822064056934023,0.049822064056662146,0.4483985765126781,-0.14285714285714285,-0.4,0.14285714285714285,0.4,14.0,30.0,2.142857142857143,0.14285714285714285,3.4875444839853817,0.12455516014165537,3.3629893238437263,0.12896094325718774,-0.12896094325718774,-0.7299189388356637,1.0265291083271018,-0.5480427046260024,0.18187623420966137,1
1786498470000,2026-08-12T01:34:30+00:00,TRAIN,1,True,True,False,0.6842105263153504,-0.0,0.6842105263153504,-0.18518518518518517,-0.13636363636363635,0.18518518518518517,0.13636363636363635,27.0,44.0,1.6296296296296295,0.13636363636363635,3.6947368421028925,-0.0,3.6947368421028925,0.15199034981879353,0.15199034981879353,0.028146361077706055,0.7543224768793481,-0.36842105263145297,-0.39656741370915904,1
1786498620000,2026-08-12T01:37:00+00:00,TRAIN,-1,False,True,False,0.6113537117903541,0.4117647058822271,0.19958900590812706,0.2,0.5454545454545454,0.2,0.5454545454545454,25.0,44.0,1.76,0.2,3.0567685589517706,0.754901960784083,2.3018665981676873,0.6044483209767453,-0.6044483209767453,-1.9232446576534823,2.0453554295684473,-1.1764705882352402,0.7467740694182421,1
1786498710000,2026-08-12T01:38:30+00:00,TRAIN,1,False,True,False,1.2915129151290905,0.30996309963069985,0.9815498154983906,-0.32558139534883723,-0.8,0.32558139534883723,0.8,86.0,10.0,0.11627906976744186,0.32558139534883723,3.966789667896492,0.38745387453837477,3.579335793358117,0.2856592877770573,-0.2856592877770573,-1.8433108758421692,1.8810394610200676,-1.7047970479700236,0.1385138278721456,1
1786498860000,2026-08-12T01:41:00+00:00,TRAIN,-1,True,False,False,0.0,-0.20437956204407037,0.20437956204407037,0.7142857142857143,0.25,0.7142857142857143,0.25,7.0,8.0,1.1428571428571428,0.25,0.0,-0.8175182481762815,0.8175182481762815,0.03738317756993782,0.03738317756993782,-0.10680907877159786,0.41922563417882514,-0.15328467153247188,-0.04647559276087403,1
1786499070000,2026-08-12T01:44:30+00:00,TRAIN,-1,False,False,False,1.143790849673189,0.4575163398692756,0.6862745098039134,0.7837837837837838,0.22807017543859648,0.7837837837837838,0.22807017543859648,37.0,57.0,1.5405405405405406,0.22807017543859648,1.4593193599278618,2.0060331825037467,-0.546713822575885,0.5795724465559176,-0.5795724465559176,-1.5795724465561027,1.6223277909737905,-1.5555555555553706,0.02401689100073212,1
1786499190000,2026-08-12T01:46:30+00:00,TRAIN,1,False,True,False,0.6182965299682971,-0.0,0.6182965299682971,-0.7931034482758621,-1.0,0.7931034482758621,1.0,29.0,7.0,0.2413793103448276,0.7931034482758621,0.7795912769165485,-0.0,0.7795912769165485,0.255686534949424,-0.255686534949424,-0.8809563340529271,0.890254026233106,-0.6624605678233476,0.21849576622957945,1
1786499310000,2026-08-12T01:48:30+00:00,TRAIN,-1,False,False,False,0.7933333333332725,0.6533333333336078,0.13999999999966473,0.375,0.25,0.375,0.25,48.0,88.0,1.8333333333333333,0.25,2.1155555555553933,2.613333333334431,-0.49777777777903776,0.8416881998276136,-0.8416881998276136,-1.731610680447819,1.7653746770023702,-1.6333333333333828,0.09827734711443625,1
1786499400000,2026-08-12T01:50:00+00:00,TRAIN,-1,True,False,False,-0.13375796178352214,-0.1872909698995032,0.05353300811598105,0.03225806451612903,0.15789473684210525,0.03225806451612903,0.15789473684210525,31.0,19.0,0.6129032258064516,0.03225806451612903,-4.146496815289186,-1.1861761426968536,-2.960320672592333,0.1351491122218988,0.1351491122218988,0.14721599724198553,0.5164626788482996,0.23411371237459191,0.08689771513260638,1
1786499460000,2026-08-12T01:51:00+00:00,TRAIN,-1,True,False,False,0.5150501672242725,0.09756097560967415,0.4174891916145984,0.34146341463414637,0.1282051282051282,0.34146341463414637,0.1282051282051282,82.0,39.0,0.47560975609756095,0.1282051282051282,1.508361204013941,0.7609756097554584,0.7473855942584825,0.2238778847899008,-0.2238778847899008,-0.9234962747589771,0.9463928766125476,-0.6341463414635475,0.2893499332954296,1
1786499670000,2026-08-12T01:54:30+00:00,TRAIN,1,True,False,False,0.5789473684207971,-0.05263157894708409,0.6315789473678812,-0.6666666666666666,-0.52,0.6666666666666666,0.52,18.0,50.0,2.7777777777777777,0.52,0.8684210526311956,-0.10121457489823864,0.9696356275294342,0.06621994481715222,0.06621994481715222,-0.7008277493099258,0.8332676389432265,-0.526315789473713,0.1745119598362127,1
1786499760000,2026-08-12T01:56:00+00:00,TRAIN,1,False,False,False,0.3146067415732373,0.21789883268463597,0.09670790888860134,-0.19148936170212766,-0.631578947368421,0.19148936170212766,0.631578947368421,47.0,38.0,0.8085106382978723,0.19148936170212766,1.6429463171046839,0.345006485084007,1.2979398320206768,0.27767658368789494,-0.27767658368789494,-0.47318356607974554,0.7140255009103309,-0.43579766536976744,0.037385900709978104,1
1786499910000,2026-08-12T01:58:30+00:00,TRAIN,1,True,False,False,-0.1157024793387473,-0.1157024793387473,0.0,-0.043478260869565216,-0.23076923076923078,0.043478260869565216,0.23076923076923078,23.0,13.0,0.5652173913043478,0.043478260869565216,-2.661157024791188,-0.501377410467905,-2.1597796143232832,0.07227360722729251,0.07227360722729251,0.051193805119400665,0.4908582490861148,0.28925619834713134,0.23806239322773068,1
1786500060000,2026-08-12T02:01:00+00:00,TRAIN,1,True,False,False,0.9251101321587089,-0.05622489959809169,0.9813350317568006,-0.13333333333333333,-0.2558139534883721,0.13333333333333333,0.2558139534883721,30.0,43.0,1.4333333333333333,0.13333333333333333,6.938325991190316,-0.2197882438834493,7.158114235073766,0.08909630886698565,0.08909630886698565,-0.7840475180312024,1.5146372507425376,-1.0682730923698784,-0.284225574338676,2
1786500150000,2026-08-12T02:02:30+00:00,TRAIN,-1,True,False,False,0.2916666666666888,0.2333333333331388,0.05833333333354998,0.11538461538461539,0.16666666666666666,0.11538461538461539,0.16666666666666666,52.0,12.0,0.23076923076923078,0.11538461538461539,2.527777777777969,1.3999999999988328,1.1277777777791362,0.20334507042247996,-0.20334507042247996,-0.5853873239435199,0.6223591549296801,-0.40833333333325816,0.17705399061026172,2
1786500240000,2026-08-12T02:04:00+00:00,TRAIN,1,False,False,False,0.950226244343954,0.4725738396625765,0.4776524046813775,-0.12195121951219512,-0.06666666666666667,0.12195121951219512,0.06666666666666667,41.0,30.0,0.7317073170731707,0.06666666666666667,7.791855203620423,7.088607594938647,0.7032476086817754,0.35865448875073697,-0.35865448875073697,-1.3410559144579208,1.5344174649137101,-1.3586497890297058,-0.017593874571784962,2
1786500420000,2026-08-12T02:07:00+00:00,TRAIN,-1,True,False,False,0.35593220338951503,0.18103448275873898,0.17489772063077605,0.1111111111111111,0.1724137931034483,0.1111111111111111,0.1724137931034483,9.0,29.0,3.2222222222222223,0.1111111111111111,3.2033898305056354,1.050000000000686,2.1533898305049495,0.05157725074886976,-0.05157725074886976,-0.20308542482129258,0.9090490444392278,-0.4827586206897877,-0.27967319586849515,2
1786500690000,2026-08-12T02:11:30+00:00,TRAIN,1,True,True,True,0.34426229508165923,-0.05737704918053746,0.4016393442621967,-0.2682926829268293,-0.1111111111111111,0.2682926829268293,0.1111111111111111,41.0,18.0,0.43902439024390244,0.1111111111111111,1.2831594634861843,-0.5163934426248372,1.7995529061110216,0.19883795997469944,-0.19883795997469944,-0.5362599526578754,1.0363675489560171,-0.4590163934422123,0.07724355921566312,2
1786500750000,2026-08-12T02:12:30+00:00,TRAIN,-1,True,False,False,0.06008583691008937,-0.06008583690954289,0.12017167381963226,0.2,0.11764705882352941,0.2,0.11764705882352941,5.0,34.0,6.8,0.11764705882352941,0.3004291845504468,-0.5107296137311146,0.8111587982815613,0.11979283945091042,-0.11979283945091042,-0.11979283945091042,0.6620130601217924,-0.06008583691008937,0.05970700254082105,2
1786500810000,2026-08-12T02:13:30+00:00,TRAIN,-1,True,False,False,0.7808764940236901,0.055776892429973704,0.7250996015937163,0.17575757575757575,0.02631578947368421,0.17575757575757575,0.02631578947368421,165.0,76.0,0.46060606060606063,0.02631578947368421,4.442917983238237,2.119521912339001,2.323396070899236,0.0,-0.0,-0.8899044453676411,1.5704196094724634,-0.7808764940236901,0.10902795134395105,2
1786500960000,2026-08-12T02:16:00+00:00,TRAIN,1,False,False,False,0.7567567567565442,-0.0,0.7567567567565442,-0.4725274725274725,-0.15789473684210525,0.4725274725274725,0.15789473684210525,91.0,57.0,0.6263736263736264,0.15789473684210525,1.6015084852289656,-0.0,1.6015084852289656,0.4861111111114727,-0.4861111111114727,-1.0316358024696903,1.253086419753593,-0.7396226415092418,0.2920131609604485,2
1786501050000,2026-08-12T02:17:30+00:00,TRAIN,-1,False,False,False,0.9300699300697697,0.2447552447552494,0.6853146853145202,0.10526315789473684,0.39622641509433965,0.10526315789473684,0.39622641509433965,38.0,53.0,1.394736842105263,0.10526315789473684,8.835664335662813,0.6177156177156294,8.217948717947182,0.29600430030470953,-0.29600430030470953,-1.189034223257553,1.515140655796377,-1.1748251748250191,0.0142090484325339,2
1786501110000,2026-08-12T02:18:30+00:00,TRAIN,1,True,False,False,0.5579710144929492,0.2028985507249185,0.3550724637680307,-0.3103448275862069,-0.6842105263157895,0.3103448275862069,0.6842105263157895,29.0,19.0,0.6551724137931034,0.3103448275862069,1.7979066022550583,0.29654403567488086,1.5013625665801773,0.10604101237758051,0.10604101237758051,-0.3646776279327467,0.7397007204879259,-0.6086956521742941,-0.2440180242415474,2
1786501470000,2026-08-12T02:24:30+00:00,TRAIN,-1,False,False,False,1.3284671532844543,-0.25547445255475637,1.5839416058392106,0.3191489361702128,0.23076923076923078,0.3191489361702128,0.23076923076923078,47.0,13.0,0.2765957446808511,0.23076923076923078,4.162530413624623,-1.1070559610706108,5.269586374695233,0.2960802187784673,0.2960802187784673,-0.9954421148586721,1.4497721057430961,-0.9708029197078883,0.02463919515078372,2
1786501530000,2026-08-12T02:25:30+00:00,TRAIN,1,True,False,False,0.15909090909101323,0.05303030303049851,0.10606060606051472,-0.2,-0.16279069767441862,0.2,0.16279069767441862,30.0,43.0,1.4333333333333333,0.16279069767441862,0.7954545454550661,0.3257575757587765,0.4696969696962896,0.024091778202230074,-0.024091778202230074,-0.41223709369001543,0.6049713193117514,-0.2651515151515279,0.14708557853848753,2
1786501650000,2026-08-12T02:27:30+00:00,TRAIN,1,True,False,False,-0.11522633744845832,-0.2880658436214078,0.17283950617294946,-0.05263157894736842,-0.23076923076923078,0.05263157894736842,0.23076923076923078,19.0,13.0,0.6842105263157895,0.05263157894736842,-2.1893004115207084,-1.2482853223594337,-0.9410150891612747,0.06289565039801895,0.06289565039801895,0.06861343679798068,0.5889319991830575,0.2880658436214078,0.21945240682342712,2
1786501740000,2026-08-12T02:29:00+00:00,TRAIN,1,True,False,False,-0.0,-0.20000000000012993,0.20000000000012993,-0.2,-0.3076923076923077,0.2,0.3076923076923077,5.0,26.0,5.2,0.2,-0.0,-0.6500000000004222,0.6500000000004222,0.12931453573138893,0.12931453573138893,0.10209042294580079,0.41516771998037394,0.13333333333321784,0.031242910387417056,2
1786501830000,2026-08-12T02:30:30+00:00,TRAIN,-1,False,False,False,0.7700000000002897,-1.2600000000001847,2.0300000000004745,0.125,0.1267605633802817,0.125,0.1267605633802817,16.0,71.0,4.4375,0.125,6.160000000002317,-9.940000000001458,16.100000000003774,1.2178571428572378,1.2178571428572378,0.6035714285716832,2.2821428571435742,0.629999999999774,0.02642857142809074,2
1786501980000,2026-08-12T02:33:00+00:00,TRAIN,1,True,False,False,0.8275862068970832,-0.0,0.8275862068970832,-0.11475409836065574,-0.24324324324324326,0.11475409836065574,0.24324324324324326,122.0,37.0,0.30327868852459017,0.11475409836065574,7.211822660103153,-0.0,7.211822660103153,0.10132689987912966,0.10132689987912966,-0.6957780458382058,1.1483715319661318,-0.7333333333336076,-0.03755528749540182,2
1786502100000,2026-08-12T02:35:00+00:00,TRAIN,-1,True,False,False,0.2692307692305338,-0.5384615384616562,0.80769230769219,0.034482758620689655,0.04,0.034482758620689655,0.04,29.0,25.0,0.8620689655172413,0.034482758620689655,7.80769230768548,-13.461538461541405,21.269230769226887,0.13096996553394116,0.13096996553394116,0.11373707533169435,0.916789758739469,0.134615384615261,0.020878309283566668,2
1786502280000,2026-08-12T02:38:00+00:00,TRAIN,1,True,True,True,0.13930348258692915,-0.0,0.13930348258692915,-0.631578947368421,-0.2727272727272727,0.631578947368421,0.2727272727272727,38.0,11.0,0.2894736842105263,0.2727272727272727,0.2205638474293045,-0.0,0.2205638474293045,0.20675944334013896,0.20675944334013896,-0.003976143140516715,0.43737574552627123,-0.07692307692334985,-0.07294693378283314,2
1786502340000,2026-08-12T02:39:00+00:00,TRAIN,1,False,True,True,-0.0,-0.29946524064141267,0.29946524064141267,-0.2727272727272727,-0.10344827586206896,0.2727272727272727,0.10344827586206896,55.0,29.0,0.5272727272727272,0.10344827586206896,-0.0,-2.894830659533656,2.894830659533656,0.579122709605712,0.579122709605712,0.8706274292059453,1.3681288173239314,0.8983957219249189,0.02776829271897363,2
1786502610000,2026-08-12T02:43:30+00:00,TRAIN,-1,True,False,False,0.9729729729730509,-0.10810810810849912,1.0810810810815499,0.45871559633027525,0.041666666666666664,0.45871559633027525,0.041666666666666664,218.0,96.0,0.44036697247706424,0.041666666666666664,2.121081081081251,-2.5945945946039792,4.71567567568523,0.02767892447617724,-0.02767892447617724,-1.3728746540136585,2.474495848161384,-1.0810810810810583,0.2917935729326002,2
1786502790000,2026-08-12T02:46:30+00:00,TRAIN,-1,False,False,False,0.24822695035459555,0.09929078014174791,0.14893617021284764,0.3898305084745763,0.5142857142857142,0.3898305084745763,0.5142857142857142,59.0,70.0,1.1864406779661016,0.3898305084745763,0.6367560900400494,0.1930654058311765,0.4436906842088729,0.4578488372095727,-0.4578488372095727,-0.7376453488371051,0.859738372092806,-0.34751773049634344,0.39012761834076165,2
