cohort,signal_time_utc,depth_atr,expiry_min,filled,fill_time_msc,fill_delay_sec,fill_price,status,r,exit_time_msc,exit_price
COMMON_CLOCK,2026-08-14T18:38:00+00:00,0.75,15,True,1786743823804.0,283.804,4381.087142857143,SL,-1.0,1786743836108.0,4379.561428571428
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.0,5,True,1786743823804.0,283.804,4380.832857142857,SL,-1.0,1786743836108.0,4379.307142857143
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.0,10,True,1786743823804.0,283.804,4380.832857142857,SL,-1.0,1786743836108.0,4379.307142857143
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.0,15,True,1786743823804.0,283.804,4380.832857142857,SL,-1.0,1786743836108.0,4379.307142857143
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.25,5,True,1786743823957.0,283.957,4380.578571428571,SL,-1.0,1786743836108.0,4379.052857142857
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.25,10,True,1786743823957.0,283.957,4380.578571428571,SL,-1.0,1786743836108.0,4379.052857142857
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.25,15,True,1786743823957.0,283.957,4380.578571428571,SL,-1.0,1786743836108.0,4379.052857142857
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.5,5,True,1786743824257.0,284.257,4380.324285714286,SL,-1.0,1786743836108.0,4378.798571428571
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.5,10,True,1786743824257.0,284.257,4380.324285714286,SL,-1.0,1786743836108.0,4378.798571428571
COMMON_CLOCK,2026-08-14T18:38:00+00:00,1.5,15,True,1786743824257.0,284.257,4380.324285714286,SL,-1.0,1786743836108.0,4378.798571428571
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.5,3,True,1786745439158.0,39.158,4376.115535714285,SL,-1.0,1786745782055.0,4374.632142857142
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.5,5,True,1786745439158.0,39.158,4376.115535714285,SL,-1.0,1786745782055.0,4374.632142857142
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.5,10,True,1786745439158.0,39.158,4376.115535714285,SL,-1.0,1786745782055.0,4374.632142857142
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.5,15,True,1786745439158.0,39.158,4376.115535714285,SL,-1.0,1786745782055.0,4374.632142857142
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.75,10,True,1786745773352.0,373.352,4375.868303571428,TIMEOUT,0.37865655471311976,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-14T19:09:00+00:00,0.75,15,True,1786745773352.0,373.352,4375.868303571428,TIMEOUT,0.37865655471311976,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.0,10,True,1786745773352.0,373.352,4375.621071428571,TIMEOUT,0.5453232213801258,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.0,15,True,1786745773352.0,373.352,4375.621071428571,TIMEOUT,0.5453232213801258,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.25,10,True,1786745775604.0,375.604,4375.373839285714,TIMEOUT,0.7119898880465187,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.25,15,True,1786745775604.0,375.604,4375.373839285714,TIMEOUT,0.7119898880465187,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.5,10,True,1786745777105.0,377.105,4375.126607142856,TIMEOUT,0.8786565547135249,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-14T19:09:00+00:00,1.5,15,True,1786745777105.0,377.105,4375.126607142856,TIMEOUT,0.8786565547135249,1786747200014.0,4376.43
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.5,10,True,1786932048004.0,528.004,4381.773214285714,SL,-1.0,1786932884106.0,4380.222857142857
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.5,15,True,1786932048004.0,528.004,4381.773214285714,SL,-1.0,1786932884106.0,4380.222857142857
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.75,10,True,1786932057906.0,537.906,4381.514821428571,SL,-1.0,1786932885454.0,4379.964464285714
COMMON_CLOCK,2026-08-16T22:51:00+00:00,0.75,15,True,1786932057906.0,537.906,4381.514821428571,SL,-1.0,1786932885454.0,4379.964464285714
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.0,10,True,1786932058655.0,538.655,4381.256428571429,SL,-1.0,1786932892205.0,4379.706071428572
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.0,15,True,1786932058655.0,538.655,4381.256428571429,SL,-1.0,1786932892205.0,4379.706071428572
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:51:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.5,10,True,1786932044705.0,464.705,4382.226071428571,SL,-1.0,1786932058806.0,4380.624285714285
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.5,15,True,1786932044705.0,464.705,4382.226071428571,SL,-1.0,1786932058806.0,4380.624285714285
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.75,10,True,1786932045905.0,465.905,4381.959107142858,SL,-1.0,1786932884106.0,4380.357321428572
COMMON_CLOCK,2026-08-16T22:52:00+00:00,0.75,15,True,1786932045905.0,465.905,4381.959107142858,SL,-1.0,1786932884106.0,4380.357321428572
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.0,10,True,1786932048004.0,468.004,4381.692142857143,SL,-1.0,1786932884405.0,4380.090357142857
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.0,15,True,1786932048004.0,468.004,4381.692142857143,SL,-1.0,1786932884405.0,4380.090357142857
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.25,10,True,1786932057906.0,477.906,4381.425178571429,SL,-1.0,1786932891003.0,4379.823392857143
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.25,15,True,1786932057906.0,477.906,4381.425178571429,SL,-1.0,1786932891003.0,4379.823392857143
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.5,10,True,1786932058655.0,478.655,4381.158214285714,SL,-1.0,1786932892205.0,4379.556428571428
COMMON_CLOCK,2026-08-16T22:52:00+00:00,1.5,15,True,1786932058655.0,478.655,4381.158214285714,SL,-1.0,1786932892205.0,4379.556428571428
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.5,3,True,1786948207053.0,7.053,4392.594464285715,TIMEOUT,1.9613172614823944,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.5,5,True,1786948207053.0,7.053,4392.594464285715,TIMEOUT,1.9613172614823944,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.5,10,True,1786948207053.0,7.053,4392.594464285715,TIMEOUT,1.9613172614823944,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.5,15,True,1786948207053.0,7.053,4392.594464285715,TIMEOUT,1.9613172614823944,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.75,3,True,1786948234504.0,34.504,4392.216696428572,TIMEOUT,2.1279839281492188,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.75,5,True,1786948234504.0,34.504,4392.216696428572,TIMEOUT,2.1279839281492188,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.75,10,True,1786948234504.0,34.504,4392.216696428572,TIMEOUT,2.1279839281492188,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,0.75,15,True,1786948234504.0,34.504,4392.216696428572,TIMEOUT,2.1279839281492188,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.0,3,True,1786948235855.0,35.855,4391.838928571429,TIMEOUT,2.2946505948156415,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.0,5,True,1786948235855.0,35.855,4391.838928571429,TIMEOUT,2.2946505948156415,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.0,10,True,1786948235855.0,35.855,4391.838928571429,TIMEOUT,2.2946505948156415,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.0,15,True,1786948235855.0,35.855,4391.838928571429,TIMEOUT,2.2946505948156415,1786950000159.0,4397.04
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T03:29:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.5,3,True,1786954838105.0,38.105,4392.42,TP,3.0,1786955400161.0,4399.44
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.5,5,True,1786954838105.0,38.105,4392.42,TP,3.0,1786955400161.0,4399.44
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.5,10,True,1786954838105.0,38.105,4392.42,TP,3.0,1786955400161.0,4399.44
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.5,15,True,1786954838105.0,38.105,4392.42,TP,3.0,1786955400161.0,4399.44
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.75,3,True,1786954838105.0,38.105,4392.03,TP,3.0,1786955399105.0,4399.049999999999
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.75,5,True,1786954838105.0,38.105,4392.03,TP,3.0,1786955399105.0,4399.049999999999
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.75,10,True,1786954838105.0,38.105,4392.03,TP,3.0,1786955399105.0,4399.049999999999
COMMON_CLOCK,2026-08-17T05:19:00+00:00,0.75,15,True,1786954838105.0,38.105,4392.03,TP,3.0,1786955399105.0,4399.049999999999
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.0,3,True,1786954838556.0,38.556,4391.64,TP,3.0,1786955396857.0,4398.66
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.0,5,True,1786954838556.0,38.556,4391.64,TP,3.0,1786955396857.0,4398.66
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.0,10,True,1786954838556.0,38.556,4391.64,TP,3.0,1786955396857.0,4398.66
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.0,15,True,1786954838556.0,38.556,4391.64,TP,3.0,1786955396857.0,4398.66
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.25,3,True,1786954839908.0,39.908,4391.25,TP,3.0,1786955329203.0,4398.2699999999995
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.25,5,True,1786954839908.0,39.908,4391.25,TP,3.0,1786955329203.0,4398.2699999999995
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.25,10,True,1786954839908.0,39.908,4391.25,TP,3.0,1786955329203.0,4398.2699999999995
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.25,15,True,1786954839908.0,39.908,4391.25,TP,3.0,1786955329203.0,4398.2699999999995
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:19:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.5,3,True,1786955347356.0,7.356,4397.287321428571,SL,-1.0,1786955703904.0,4394.459285714285
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.5,5,True,1786955347356.0,7.356,4397.287321428571,SL,-1.0,1786955703904.0,4394.459285714285
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.5,10,True,1786955347356.0,7.356,4397.287321428571,SL,-1.0,1786955703904.0,4394.459285714285
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.5,15,True,1786955347356.0,7.356,4397.287321428571,SL,-1.0,1786955703904.0,4394.459285714285
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.75,3,True,1786955414860.0,74.86,4396.815982142857,SL,-1.0,1786955704360.0,4393.987946428571
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.75,5,True,1786955414860.0,74.86,4396.815982142857,SL,-1.0,1786955704360.0,4393.987946428571
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.75,10,True,1786955414860.0,74.86,4396.815982142857,SL,-1.0,1786955704360.0,4393.987946428571
COMMON_CLOCK,2026-08-17T05:28:00+00:00,0.75,15,True,1786955414860.0,74.86,4396.815982142857,SL,-1.0,1786955704360.0,4393.987946428571
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.0,10,True,1786955684257.0,344.257,4396.344642857142,SL,-1.0,1786955704658.0,4393.516607142857
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.0,15,True,1786955684257.0,344.257,4396.344642857142,SL,-1.0,1786955704658.0,4393.516607142857
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.25,10,True,1786955703158.0,363.158,4395.873303571429,SL,-1.0,1786955704805.0,4393.045267857143
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.25,15,True,1786955703158.0,363.158,4395.873303571429,SL,-1.0,1786955704805.0,4393.045267857143
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.5,10,True,1786955703759.0,363.759,4395.401964285714,SL,-1.0,1786955763154.0,4392.573928571428
COMMON_CLOCK,2026-08-17T05:28:00+00:00,1.5,15,True,1786955703759.0,363.759,4395.401964285714,SL,-1.0,1786955763154.0,4392.573928571428
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.5,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.5,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.75,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,0.75,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.0,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.0,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T06:50:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.5,3,True,1786968450907.0,30.907,4397.12875,SL,-1.0,1786969871556.0,4395.264999999999
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.5,5,True,1786968450907.0,30.907,4397.12875,SL,-1.0,1786969871556.0,4395.264999999999
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.5,10,True,1786968450907.0,30.907,4397.12875,SL,-1.0,1786969871556.0,4395.264999999999
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.5,15,True,1786968450907.0,30.907,4397.12875,SL,-1.0,1786969871556.0,4395.264999999999
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.75,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,0.75,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.0,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.0,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:06:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.5,5,True,1786968895807.0,295.807,4399.128392857143,SL,-1.0,1786968979204.0,4397.113571428571
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.5,10,True,1786968895807.0,295.807,4399.128392857143,SL,-1.0,1786968979204.0,4397.113571428571
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.5,15,True,1786968895807.0,295.807,4399.128392857143,SL,-1.0,1786968979204.0,4397.113571428571
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.75,10,True,1786968969454.0,369.454,4398.792589285715,SL,-1.0,1786969399508.0,4396.777767857143
COMMON_CLOCK,2026-08-17T09:09:00+00:00,0.75,15,True,1786968969454.0,369.454,4398.792589285715,SL,-1.0,1786969399508.0,4396.777767857143
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.0,10,True,1786968972909.0,372.909,4398.456785714286,SL,-1.0,1786969411205.0,4396.441964285714
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.0,15,True,1786968972909.0,372.909,4398.456785714286,SL,-1.0,1786969411205.0,4396.441964285714
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.25,10,True,1786968975459.0,375.459,4398.120982142857,SL,-1.0,1786969686754.0,4396.106160714286
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.25,15,True,1786968975459.0,375.459,4398.120982142857,SL,-1.0,1786969686754.0,4396.106160714286
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.5,10,True,1786968977404.0,377.404,4397.785178571428,SL,-1.0,1786969697104.0,4395.7703571428565
COMMON_CLOCK,2026-08-17T09:09:00+00:00,1.5,15,True,1786968977404.0,377.404,4397.785178571428,SL,-1.0,1786969697104.0,4395.7703571428565
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.5,3,True,1786984770458.0,30.458,4390.714285714286,SL,-1.0,1786984782005.0,4387.547142857144
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.5,5,True,1786984770458.0,30.458,4390.714285714286,SL,-1.0,1786984782005.0,4387.547142857144
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.5,10,True,1786984770458.0,30.458,4390.714285714286,SL,-1.0,1786984782005.0,4387.547142857144
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.5,15,True,1786984770458.0,30.458,4390.714285714286,SL,-1.0,1786984782005.0,4387.547142857144
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.75,3,True,1786984772558.0,32.558,4390.186428571429,SL,-1.0,1786984782005.0,4387.0192857142865
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.75,5,True,1786984772558.0,32.558,4390.186428571429,SL,-1.0,1786984782005.0,4387.0192857142865
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.75,10,True,1786984772558.0,32.558,4390.186428571429,SL,-1.0,1786984782005.0,4387.0192857142865
COMMON_CLOCK,2026-08-17T13:38:00+00:00,0.75,15,True,1786984772558.0,32.558,4390.186428571429,SL,-1.0,1786984782005.0,4387.0192857142865
COMMON_CLOCK,2026-08-17T13:38:00+00:00,1.0,3,True,1786984774803.0,34.803,4389.658571428572,SL,-1.0,1786984803606.0,4386.491428571429
COMMON_CLOCK,2026-08-17T13:38:00+00:00,1.0,5,True,1786984774803.0,34.803,4389.658571428572,SL,-1.0,1786984803606.0,4386.491428571429
COMMON_CLOCK,2026-08-17T13:38:00+00:00,1.0,10,True,1786984774803.0,34.803,4389.658571428572,SL,-1.0,1786984803606.0,4386.491428571429
COMMON_CLOCK,2026-08-17T13:38:00+00:00,1.0,15,True,1786984774803.0,34.803,4389.658571428572,SL,-1.0,1786984803606.0,4386.491428571429
COMMON_CLOCK,2026-08-17T13:38:00+00:00,1.25,3,True,1786984781406.0,41.406,4389.130714285715,SL,-1.0,1786984863451.0,4385.963571428572
COMMON_CLOCK,2026-08-17T13:38:00+00:00,1.25,5,True,1786984781406.0,41.406,4389.130714285715,SL,-1.0,1786984863451.0,4385.963571428572
COMMON_CLOCK,2026-08-17T13:38:00+00:00,1.25,10,True,1786984781406.0,41.406,4389.130714285715,SL,-1.0,1786984863451.0,4385.963571428572
