feed,seed_time,confirm_time,confirm_lag_m1,entry_time,entry,seed_atr14,seed_delta_frac,seed_buy_vol,seed_buy_loc,seed_impact,seed_impact_q20,seed_close_pos,fwd_15m_atr,fwd_30m_atr
RITHMIC_RAW,2026-08-21 15:25:00+00:00,2026-08-21 15:26:00+00:00,1,2026-08-21 15:27:00+00:00,4658.2,2.742857142857052,0.2619047619047619,742.0,0.316711590296496,-0.32812500000020983,0.28629936616301777,0.11999999999995149,-2.8437500000001608,-5.177083333333439
RITHMIC_RAW,2026-08-24 00:38:00+00:00,2026-08-24 00:39:00+00:00,1,2026-08-24 00:40:00+00:00,4658.6,5.614285714285805,0.40836012861736337,219.0,0.6301369863013698,0.03562340966934022,0.2870159453301825,0.2187500000000666,-2.796437659033001,-3.811704834605471
RITHMIC_RAW,2026-08-25 15:41:00+00:00,2026-08-25 15:43:00+00:00,2,2026-08-25 15:44:00+00:00,4711.6,3.7857142857140906,0.24324324324324326,184.0,0.29891304347826086,0.0,0.28682003000930933,0.4878048780488454,0.9773584905662803,2.6679245283021205
RITHMIC_RAW,2026-08-26 18:06:00+00:00,2026-08-26 18:07:00+00:00,1,2026-08-26 18:08:00+00:00,4656.9,1.6357142857143248,0.4151624548736462,196.0,0.8010204081632653,-0.6724890829696387,0.28649439297920587,0.0,4.279475982532649,3.790393013100235
RITHMIC_RAW,2026-08-31 15:01:00+00:00,2026-08-31 15:02:00+00:00,1,2026-08-31 15:03:00+00:00,4479.4,3.2714285714287143,0.2923076923076923,126.0,0.36507936507936506,-0.45851528384277473,0.30441575003988236,0.1538461538460283,-0.5807860262010148,-1.1921397379913812
RITHMIC_RAW,2026-09-01 07:50:00+00:00,2026-09-01 07:51:00+00:00,1,2026-09-01 07:52:00+00:00,4469.3,2.8285714285715193,0.4647887323943662,52.0,0.5769230769230769,-0.035353535353662834,0.3056768558951649,0.4444444444442199,5.232323232323129,8.308080808080542
RITHMIC_RAW,2026-09-02 06:02:00+00:00,2026-09-02 06:03:00+00:00,1,2026-09-02 06:04:00+00:00,4365.1,1.8785714285715716,0.391304347826087,64.0,0.34375,0.0532319391636877,0.3051440857759751,0.5333333333334546,-4.311787072242727,-0.26615969581747023
RITHMIC_RAW,2026-09-02 20:06:00+00:00,2026-09-02 20:07:00+00:00,1,2026-09-02 20:08:00+00:00,4435.4,1.6857142857143768,0.5522388059701493,52.0,0.7307692307692307,0.0,0.3033259423503877,0.5,2.135593220338544,0.7711864406774929
RITHMIC_RAW,2026-09-04 19:45:00+00:00,2026-09-04 19:46:00+00:00,1,2026-09-04 19:47:00+00:00,4482.0,1.457142857142961,0.5838926174496645,118.0,0.9152542372881356,-0.6862745098038726,0.2937062937055963,0.0,1.098039215686446,3.088235294117427
RITHMIC_RAW,2026-09-07 13:42:00+00:00,2026-09-07 13:43:00+00:00,1,2026-09-07 13:44:00+00:00,4447.6,1.357142857142987,0.5517241379310345,45.0,0.6444444444444445,0.0736842105265768,0.2946977073556644,0.18181818181878315,0.7368421052630874,-3.536842105262283
RITHMIC_RAW,2026-09-11 06:30:00+00:00,2026-09-11 06:32:00+00:00,2,2026-09-11 06:33:00+00:00,4391.4,1.9642857142857142,0.4517133956386293,233.0,0.5064377682403434,-0.30545454545473066,0.3112199902008547,0.37931034482744563,-1.4254545454546381,-1.4254545454546381
RITHMIC_RAW,2026-09-11 10:27:00+00:00,2026-09-11 10:28:00+00:00,1,2026-09-11 10:29:00+00:00,4389.6,1.7571428571426881,0.4716981132075472,39.0,0.6923076923076923,-0.45528455284567576,0.30471332164303006,0.0,0.853658536585448,5.80487804878146
AMP_CQG_RAW_EXCLUSIVE,2026-08-07 13:14:00+00:00,2026-08-07 13:15:00+00:00,1,2026-08-07 13:16:00+00:00,4405.6,4.271428571428585,0.42995169082125606,148.0,0.6351351351351351,-0.3043478260869982,0.3111111111111237,0.3333333333330807,-2.3645484949831426,-2.9498327759195955
AMP_CQG_RAW_EXCLUSIVE,2026-08-13 11:32:00+00:00,2026-08-13 11:33:00+00:00,1,2026-08-13 11:34:00+00:00,4444.5,1.200000000000078,0.43478260869565216,66.0,0.45454545454545453,-0.08333333333287318,0.24561403508787605,0.4000000000014552,3.3333333333331168,1.33333333333355
AMP_CQG_RAW_EXCLUSIVE,2026-08-13 19:09:00+00:00,2026-08-13 19:10:00+00:00,1,2026-08-13 19:11:00+00:00,4409.4,1.107142857142987,0.44329896907216493,70.0,0.37142857142857144,-0.18064516129013708,0.2418831889853375,0.4444444444442199,3.522580645160548,-0.27096774193561635
AMP_CQG_RAW_EXCLUSIVE,2026-08-14 11:42:00+00:00,2026-08-14 11:44:00+00:00,2,2026-08-14 11:45:00+00:00,4418.9,1.750000000000065,0.47540983606557374,90.0,0.6888888888888889,0.0571428571430629,0.2779220779222482,0.40000000000024255,-3.9428571428573083,-5.200000000000014
AMP_CQG_RAW_EXCLUSIVE,2026-08-17 09:51:00+00:00,2026-08-17 09:52:00+00:00,1,2026-08-17 09:53:00+00:00,4450.4,1.3428571428572857,0.4098360655737705,43.0,0.5581395348837209,-0.22340425531926061,0.2950281785723538,0.6666666666664982,-1.8617021276593764,-1.7872340425534077
AMP_CQG_RAW_EXCLUSIVE,2026-08-17 11:42:00+00:00,2026-08-17 11:43:00+00:00,1,2026-08-17 11:44:00+00:00,4457.5,1.3357142857143376,0.5137254901960784,193.0,0.5803108808290155,-0.22459893048141089,0.2946977073556644,0.40000000000024255,3.1443850267377096,5.6898395721925645
AMP_CQG_RAW_EXCLUSIVE,2026-08-20 14:01:00+00:00,2026-08-20 14:02:00+00:00,1,2026-08-20 14:03:00+00:00,4542.6,3.49999999999987,0.4297029702970297,361.0,0.5318559556786704,0.19999999999995546,0.2977550894890463,0.6562499999998668,-0.2285714285712292,-2.20000000000003
AMP_CQG_RAW_EXCLUSIVE,2026-08-21 15:25:00+00:00,2026-08-21 15:26:00+00:00,1,2026-08-21 15:27:00+00:00,4658.2,2.742857142857052,0.2602040816326531,741.0,0.31713900134952766,-0.32812500000020983,0.2832055749129792,0.11999999999995149,-2.9166666666667633,-5.177083333333439
AMP_CQG_RAW_EXCLUSIVE,2026-08-24 00:38:00+00:00,2026-08-24 00:39:00+00:00,1,2026-08-24 00:40:00+00:00,4658.6,5.721428571428662,0.40836012861736337,219.0,0.6301369863013698,0.034956304619352584,0.2866894197953939,0.2187500000000666,-2.6916354556802933,-3.7403245942570558
AMP_CQG_RAW_EXCLUSIVE,2026-08-25 15:41:00+00:00,2026-08-25 15:43:00+00:00,2,2026-08-25 15:44:00+00:00,4711.6,3.7785714285712078,0.23648648648648649,183.0,0.3005464480874317,-0.1587901701324307,0.2806968641115046,0.39024390243894325,0.9792060491495882,2.6729678638943923
AMP_CQG_RAW_EXCLUSIVE,2026-08-26 18:06:00+00:00,2026-08-26 18:07:00+00:00,1,2026-08-26 18:08:00+00:00,4656.9,1.6428571428571428,0.4151624548736462,196.0,0.8010204081632653,-0.6695652173915259,0.272904656319299,0.0,4.260869565217392,3.7739130434781503
AMP_CQG_RAW_EXCLUSIVE,2026-08-31 15:01:00+00:00,2026-08-31 15:02:00+00:00,1,2026-08-31 15:03:00+00:00,4479.4,3.2714285714287143,0.2923076923076923,126.0,0.36507936507936506,-0.45851528384277473,0.2910301543554307,0.1538461538460283,-0.5807860262010148,-1.1921397379913812
AMP_CQG_RAW_EXCLUSIVE,2026-09-01 07:50:00+00:00,2026-09-01 07:51:00+00:00,1,2026-09-01 07:52:00+00:00,4469.3,2.8357142857144026,0.45714285714285713,51.0,0.5686274509803921,-0.03526448362733087,0.2923682240305136,0.4444444444442199,5.2191435768260455,8.287153652392606
AMP_CQG_RAW_EXCLUSIVE,2026-09-02 06:02:00+00:00,2026-09-02 06:03:00+00:00,1,2026-09-02 06:04:00+00:00,4365.1,1.8785714285715716,0.391304347826087,64.0,0.34375,0.0532319391636877,0.28682003000930933,0.5333333333334546,-4.311787072242727,-0.26615969581747023
AMP_CQG_RAW_EXCLUSIVE,2026-09-02 20:06:00+00:00,2026-09-02 20:07:00+00:00,1,2026-09-02 20:08:00+00:00,4435.4,1.6857142857143768,0.6,52.0,0.7307692307692307,0.059322033898517694,0.28069686411150474,0.8333333333328281,2.135593220338544,0.7711864406774929
AMP_CQG_RAW_EXCLUSIVE,2026-09-04 19:45:00+00:00,2026-09-04 19:46:00+00:00,1,2026-09-04 19:47:00+00:00,4481.7,1.4428571428571948,0.5838926174496645,118.0,0.9152542372881356,-0.6930693069306681,0.2724754469908039,0.0,0.9009900990099946,2.91089108910868
AMP_CQG_RAW_EXCLUSIVE,2026-09-07 16:12:00+00:00,2026-09-07 16:14:00+00:00,2,2026-09-07 16:15:00+00:00,4461.1,0.8785714285714415,0.4375,46.0,0.43478260869565216,0.0,0.2832055749129792,0.24999999999971578,1.5934959349599471,1.5934959349599471
AMP_CQG_RAW_EXCLUSIVE,2026-09-10 02:35:00+00:00,2026-09-10 02:36:00+00:00,1,2026-09-10 02:37:00+00:00,4458.1,2.1714285714284807,0.4430379746835443,57.0,0.6842105263157895,-0.4144736842103761,0.29257820368875437,0.0,-2.3026315789474645,-0.27631578947344443
AMP_CQG_RAW_EXCLUSIVE,2026-09-11 06:30:00+00:00,2026-09-11 06:32:00+00:00,2,2026-09-11 06:33:00+00:00,4391.4,1.950000000000013,0.4517133956386293,233.0,0.5064377682403434,-0.3076923076924922,0.2956914482678219,0.37931034482744563,-1.4358974358975196,-1.4358974358975196
AMP_CQG_RAW_EXCLUSIVE,2026-09-11 10:27:00+00:00,2026-09-11 10:28:00+00:00,1,2026-09-11 10:29:00+00:00,4389.6,1.7571428571426881,0.4716981132075472,39.0,0.6923076923076923,-0.45528455284567576,0.29257820368875437,0.0,0.853658536585448,5.80487804878146
AMP_CQG_RAW_EXCLUSIVE,2026-09-13 22:21:00+00:00,2026-09-13 22:22:00+00:00,1,2026-09-13 22:23:00+00:00,4371.5,2.650000000000026,0.4864864864864865,55.0,0.4,0.2641509433961552,0.2891939336382283,0.642857142857282,-2.1132075471699276,-1.9622641509433083
AMP_CQG_RAW_EXCLUSIVE,2026-09-14 12:16:00+00:00,2026-09-14 12:18:00+00:00,2,2026-09-14 12:19:00+00:00,4331.6,2.564285714285753,0.36391912908242613,877.0,0.8574686431014823,-1.0139275766017979,0.2892376368836391,0.358208955223836,2.261838440111457,5.537604456824712
AMP_CQG_RAW_EXCLUSIVE,2026-09-14 16:19:00+00:00,2026-09-14 16:20:00+00:00,1,2026-09-14 16:21:00+00:00,4339.0,2.357142857143117,0.32673267326732675,134.0,0.48507462686567165,0.16969696969679665,0.29223130918008094,0.687500000000071,-1.442424242423929,-6.406060606060054
