signal_time_utc,status,raw_r,net_r,sl_label,negative_net_label,gc_delta_excess,gc_buy_strength,gc_body_atr,gc_range_atr,gc_close_pos,gc_breakout_atr,gc_buy_loc_excess,xau_spread_start_atr,fill_delay_sec,xau_spread_fill_atr,xau_prefill_range_atr,xau_fill_overshoot_atr,xau_mom_10s_atr,xau_mom_30s_atr,gc_post_delta_frac,xau_atr14_m1,fill_time_msc
2026-08-07T01:07:00+00:00,TIMEOUT,0.4104870641603671,0.3604870641603671,0,0,0.012540400775694849,3.207920792079208,1.1161731207289385,1.307517084282587,0.8536585365852901,0.7015945330295605,-0.22530864197530864,0.1614577326721271,93.604,0.15177026871158802,1.611348172067758,0.023642025141225407,-0.21796793910743031,-0.5715603736591772,0.0,3.096785714285683,1786075773604
2026-08-07T08:33:00+00:00,SL,-1.0,-1.05,1,1,0.06909322667051954,9.652173913043478,3.837037037037077,4.977777777777541,0.847222222222231,4.390123456789962,-0.15744315744315746,0.15937262838376492,114.325,0.15937262838344282,2.8262079433340404,0.009359979762456304,-0.6268656716413055,-2.4082974955727408,-0.04751381215469613,2.82357142857141,1786102554325
2026-08-07T10:31:00+00:00,TIMEOUT,1.6242981112812214,1.574298111281221,0,0,0.18124568668046925,1.2,1.5797665369647378,1.5797665369647378,1.0,1.0894941634240938,-0.2564102564102564,0.24119448698306656,44.707,0.24119448698355406,1.0826952526797273,0.002297090351992192,-0.4984686064315409,-0.9379785604900824,-0.3148148148148148,1.865714285714213,1786109564707
2026-08-07T13:41:00+00:00,SL,-1.0,-1.05,1,1,0.05379510025118733,1.0448343079922027,0.920777279521603,1.0881913303437645,0.9807692307691601,0.2301943198804959,0.1222269335142469,0.09186782282635614,84.764,0.09842981017123796,1.1920943676274702,0.006171392859882701,-0.47902507616582934,-0.8858682915397491,0.034106412005457026,4.571785714285787,1786121004764
2026-08-10T03:21:00+00:00,TIMEOUT,1.1894839046979169,1.1394839046979168,0,0,0.15513818125675466,1.588235294117647,0.8387096774195143,0.8387096774195143,1.0,0.4516129032257118,-0.24877899877899878,0.3074165359622382,176.556,0.31369034281875013,1.9574277391889325,0.010082903876170245,-1.0571364552994391,-1.1355590410041267,-0.18181818181818182,1.593928571428478,1786343096556
2026-08-10T04:59:00+00:00,SL,-1.0,-1.05,1,1,0.23545846817691485,4.410256410256411,1.0818181818181556,1.272727272727378,0.849999999999909,0.5727272727276673,-0.12674418604651166,0.33004570603782013,37.653,0.3367813326918032,1.357228770747575,0.20567717103684985,-0.44455135915308225,-1.2797690642286073,0.39805825242718446,1.4846428571430417,1786348837653
2026-08-10T11:25:00+00:00,TIMEOUT,0.5339848956017104,0.4839848956017104,0,0,0.19793898085037331,1.5,1.394636015325749,1.5555555555557181,0.8965517241378878,0.053639846743485674,-0.13296048470321914,0.27987561084011053,142.659,0.2798756108395449,1.5051088405149737,0.013771657041455495,-0.3296312749882065,-0.8302976454904424,-0.24571428571428572,1.6078571428569637,1786372102659
2026-08-10T16:02:00+00:00,SL,-1.0,-1.05,1,1,0.03797078832560552,2.690690690690691,1.8480000000000347,2.0160000000001306,0.9166666666666246,1.568000000000045,-0.08766933497536947,0.2710260271024944,31.803,0.2710260271030422,1.5809851580985232,0.011830501182878017,-0.831146483114718,-1.0419445041941924,-0.23076923076923078,1.660357142857135,1786388611803
2026-08-10T19:21:00+00:00,TP,3.0,2.95,0,0,0.04117221056837486,2.6220095693779903,1.6413793103457361,2.22068965517199,0.8695652173915794,1.8344827586205688,-0.26027103402512414,0.4613694617354194,45.904,0.4613694617354194,1.435371658732623,0.17905529110159765,-1.2303185646271635,-1.179055291101731,-0.21621621621621623,0.9753571428571896,1786400565904
2026-08-10T19:51:00+00:00,SL,-1.0,-1.05,1,1,0.05644049699087561,1.2222222222222223,0.63878326996236,0.9581749049430559,0.8888888888890012,0.0,-0.18181818181818182,0.20381664371425293,38.253,0.24788510722051127,1.063151682077523,0.04111745032410749,-0.5095416092858829,-0.5536100727916402,-0.17006802721088435,1.8153571428574,1786402358253
2026-08-11T04:33:00+00:00,SL,-1.0,-1.05,1,1,0.1707317073170731,2.9272727272727272,0.7854785478546731,1.2013201320133262,0.8076923076923346,0.9240924092408908,-0.17843081519471177,0.2274609748328772,19.058,0.2230009557184116,1.1640649888499626,0.11946479770658168,-0.6377827333543814,-1.1172347881492908,0.23529411764705882,2.242142857142556,1786433659058
2026-08-11T06:08:00+00:00,SL,-1.0,-1.05,1,1,0.1345864661654136,1.1402714932126696,0.4031413612563656,0.5863874345548046,1.0,0.0,-0.22153679653679653,0.1468082317471344,123.755,0.1541486433343242,1.3781622755275178,0.009306593262347831,-0.3688556822653845,-0.34866955040002834,0.08713692946058091,2.7246428571430834,1786439463755
2026-08-11T07:26:00+00:00,SL,-1.0,-1.05,1,1,0.06415724563206582,1.7166666666666666,1.5799373040754128,1.8871473354232988,0.8604651162792025,0.5705329153605879,-0.2549463077375699,0.1939851991814552,147.759,0.16312391749366048,1.0536923319163747,0.02283105022837917,-0.23366398992273377,-0.5114155251144904,-0.1559633027522936,2.268214285714293,1786444167759
2026-08-11T10:59:00+00:00,TP,3.0,2.95,0,0,0.2783761391880696,1.4285714285714286,2.191919191918786,2.191919191918786,1.0,0.2121212121213388,-0.10714285714285715,0.3545347467610683,44.553,0.3710247349821122,1.1130742049455868,0.03886925795040701,-0.4782096584215224,-0.7420494699642244,0.28888888888888886,1.2128571428573716,1786456844553
2026-08-12T02:42:00+00:00,TP,3.0,2.95,0,0,0.018666811736118838,4.25531914893617,1.8378378378376026,2.3783783783781316,0.8181818181817618,1.9459459459461017,-0.18092391304347827,0.27678924476076544,103.958,0.27678924476076544,1.9928825622777127,0.10162119414801336,-1.0241202056150336,-0.6255436931593903,-0.21296296296296297,1.806428571428634,1786513483958
2026-08-12T06:51:00+00:00,SL,-1.0,-1.05,1,1,0.051424343322234556,3.361111111111111,0.9427609427609197,1.3670033670035908,0.8275862068965841,0.9898989898991372,-0.18512396694214878,0.21928297946388964,91.509,0.21441002436458376,1.0403759136792032,0.008701705534158225,-0.29481378350135806,-0.3654716324399638,0.08270676691729323,2.052142857142826,1786528411509
