core_bar_utc,side,open,high,low,close,atr14_wilder,delta_frac,q10_prior240,q90_prior240,sell_loc,q75_sell_loc_prior240,buy_loc,q75_buy_loc_prior240,directional_impact_atr,cooldown30_keep
2026-08-19T10:20:00+00:00,SHORT,4423.0,4423.8,4421.2,4423.1,3.489272088779095,0.25252525252525254,-0.20800078375024492,0.17142829287315978,0.1027027027027027,0.2785485933503836,0.3935483870967742,0.2504855715871254,0.02865927260930633,1
2026-08-19T16:05:00+00:00,LONG,4551.7,4556.0,4549.5,4555.7,6.994798277849617,-0.34763948497854075,-0.20661172105471245,0.17677224736048264,0.6356687898089172,0.2656272927366104,0.2131578947368421,0.25282519426421246,0.0,1
2026-08-19T18:55:00+00:00,SHORT,4552.8,4554.2,4552.4,4553.3,5.513791393884087,0.29333333333333333,-0.20061068702290077,0.1808109882341059,0.1698113207547169,0.2607894736842105,0.2731958762886597,0.247605083088954,0.09068170416359993,1
2026-08-20T03:40:00+00:00,SHORT,4555.2,4556.7,4553.8,4555.6,4.672186521358286,0.375,-0.195460058915266,0.16535185543967754,0.2363636363636363,0.253522982097124,0.3388429752066115,0.24718614718614712,0.08561302040746839,1
2026-08-20T06:30:00+00:00,LONG,4551.3,4552.8,4549.6,4552.5,3.8637079334604394,-0.32142857142857145,-0.19668202764976958,0.18327207125944295,0.555984555984556,0.253522982097124,0.1353383458646616,0.2505699088145896,0.0,1
2026-08-20T06:45:00+00:00,SHORT,4550.4,4553.0,4550.1,4550.8,3.6019556595526545,0.18269230769230768,-0.20061068702290077,0.17877258473943555,0.1058823529411764,0.25474179657509094,0.5365853658536586,0.25282519426421246,0.1110507840205406,0
2026-08-20T20:25:00+00:00,SHORT,4577.8,4578.2,4576.7,4577.1,3.790436711870083,0.18787878787878787,-0.21401920224806806,0.1787648396059611,0.1641791044776119,0.25682382133995035,0.2959183673469387,0.2612607164933215,0.0,1
2026-08-24T08:20:00+00:00,SHORT,4692.0,4694.3,4690.3,4691.8,6.539813807015965,0.18134715025906736,-0.13585615622767325,0.16615819209039548,0.0632911392405063,0.24062071069086466,0.2894736842105263,0.27528765690376567,0.0,1
2026-08-24T16:35:00+00:00,SHORT,4717.8,4719.6,4716.6,4717.0,7.415556670766112,0.17472118959107807,-0.13897969002872262,0.15410182878096934,0.1531531531531531,0.24062071069086466,0.3670886075949367,0.28339180908341277,0.0,1
2026-08-24T17:50:00+00:00,LONG,4690.3,4695.4,4689.3,4690.7,7.474900391585824,-0.29850746268656714,-0.13117304361517873,0.15145336621905542,0.6183908045977011,0.2389842977093427,0.1659574468085106,0.28339180908341277,0.0,1
2026-08-24T19:05:00+00:00,LONG,4695.2,4696.9,4692.6,4694.8,6.485915278202279,-0.2,-0.13275274282526497,0.15924206764295676,0.2905982905982906,0.2378777269764062,0.2435897435897435,0.27698782480278783,0.06167209759028881,1
2026-08-24T20:35:00+00:00,LONG,4704.8,4705.6,4704.2,4705.0,4.13130452031981,-0.14285714285714285,-0.13924671272565187,0.16149123651771957,0.3333333333333333,0.24062071069086466,0.074074074074074,0.27193905070118657,0.0,1
2026-08-25T07:30:00+00:00,SHORT,4691.1,4695.3,4690.5,4691.4,4.995175086511865,0.1976401179941003,-0.2190838908903757,0.16415587455141206,0.125,0.2405516283766725,0.3152709359605911,0.2735531770877401,0.06005795488717547,1
2026-08-25T14:10:00+00:00,SHORT,4679.3,4682.4,4677.5,4678.2,8.123258304572472,0.24333619948409285,-0.23320189037054873,0.1619879390043037,0.1,0.2416063199473337,0.4301521438450899,0.2636160263742179,0.0,1
2026-08-25T20:00:00+00:00,SHORT,4723.3,4724.4,4721.2,4721.8,4.33624567248091,0.15824915824915825,-0.2028423710993811,0.14031360796066678,0.064,0.23105250164581956,0.3255813953488372,0.25943025875605924,0.0,1
2026-08-25T20:20:00+00:00,SHORT,4723.1,4724.9,4722.9,4723.3,3.9945104292931894,0.33858267716535434,-0.2028423710993811,0.14127463332303228,0.1904761904761904,0.23105250164581956,0.2705882352941176,0.25943025875605924,0.050068713936292614,0
2026-08-26T01:25:00+00:00,LONG,4700.9,4704.2,4700.0,4700.3,5.052699561009463,-0.40611353711790393,-0.20091243248354196,0.14127463332303228,0.3602484472049689,0.24079651941097718,0.1323529411764706,0.2631761844086644,0.11874840226589331,1
2026-08-26T04:25:00+00:00,LONG,4699.2,4699.8,4698.2,4699.2,3.280916975720211,-0.21100917431192662,-0.20378148587292863,0.14069854243030366,0.4545454545454545,0.24079651941097718,0.1395348837209302,0.2580809074219774,0.0,1
2026-08-26T04:45:00+00:00,SHORT,4697.9,4698.2,4695.7,4696.7,3.0511784085679747,0.15517241379310345,-0.21437129100884558,0.13750664012749042,0.3469387755102041,0.2410677191524719,0.3283582089552239,0.2580809074219774,0.0,0
2026-08-26T18:05:00+00:00,SHORT,4658.3,4660.3,4656.2,4658.1,4.831881710668225,0.16666666666666666,-0.19499287260440312,0.13994987076055454,0.1932203389830508,0.25,0.4527845036319612,0.24620958751393532,0.0,1
2026-08-26T23:30:00+00:00,LONG,4674.1,4674.9,4672.0,4674.9,3.793221378141622,-0.21951219512195122,-0.19565902328023807,0.14583306183618946,0.4666666666666667,0.2540007806401249,0.1875,0.24620958751393532,0.0,1
2026-08-27T05:05:00+00:00,SHORT,4674.2,4675.7,4673.2,4674.4,3.2344301602371472,0.20588235294117646,-0.21209206458261765,0.14827904206969847,0.0493827160493827,0.2502853881278539,0.3089430894308943,0.24168537033258516,0.061834694240284406,1
2026-08-27T20:15:00+00:00,SHORT,4658.5,4658.9,4658.2,4658.8,3.5064283055769168,0.3,-0.2119025031015106,0.16993253968253966,0.2857142857142857,0.23187386569872953,0.6153846153846154,0.26588541666666665,0.08555714643389024,1
2026-08-27T20:35:00+00:00,LONG,4657.1,4657.3,4655.5,4657.2,2.9807892241665663,-0.2328767123287671,-0.2119025031015106,0.17435344827586202,0.2444444444444444,0.23303670745272517,0.1785714285714285,0.26814451239137427,0.0,0
2026-08-27T22:00:00+00:00,SHORT,4656.0,4660.9,4653.9,4655.0,3.1844749832816945,0.4146341463414634,-0.21793284435771482,0.17435344827586202,0.15625,0.23664902170999724,0.6508620689655172,0.2707061457061457,0.0,1
2026-08-28T04:05:00+00:00,LONG,4631.5,4631.7,4630.2,4631.5,3.295493475041312,-0.24,-0.2060853530031612,0.18641340411413404,0.3870967741935484,0.25294631165429937,0.2368421052631578,0.25729748761982646,0.0,1
2026-08-30T22:50:00+00:00,LONG,4509.0,4509.5,4507.9,4508.2,6.4448509049359055,-0.3442622950819672,-0.186131221719457,0.18370531070759902,0.3902439024390244,0.2340425531914893,0.2,0.24468448316458669,0.1241301019682996,1
2026-08-31T02:05:00+00:00,SHORT,4476.4,4483.6,4474.6,4477.9,10.746902069296109,0.18877551020408162,-0.16749999999999998,0.18696791839990878,0.2169811320754717,0.23416023347768777,0.3927038626609442,0.2572704081632653,0.13957510641931864,1
2026-08-31T12:10:00+00:00,SHORT,4508.2,4510.7,4505.8,4508.2,4.493647217135735,0.40406976744186046,-0.1758896633108382,0.20530421799178797,0.1707317073170731,0.25354664217187184,0.660455486542443,0.2732852564102564,0.0,1
2026-09-01T03:05:00+00:00,SHORT,4490.4,4491.6,4488.8,4490.2,4.896123963492565,0.21153846153846154,-0.18420718025430066,0.19419354838709674,0.2926829268292683,0.25308502972437397,0.365079365079365,0.26705567323448304,0.0,1
2026-09-01T04:55:00+00:00,SHORT,4477.6,4478.0,4474.1,4475.2,3.7532843626286194,0.2765957446808511,-0.1931245011971269,0.20284585689918302,0.0392156862745098,0.25674068199841393,0.4833333333333333,0.25794168096054887,0.0,1
2026-09-01T20:25:00+00:00,SHORT,4375.0,4376.0,4372.1,4372.9,4.309126980161831,0.2830188679245283,-0.15796950611579894,0.15947365787762044,0.1654135338345864,0.23792186777623667,0.4453781512605042,0.23916377700720193,0.0,1
2026-09-01T22:35:00+00:00,SHORT,4373.7,4375.9,4373.7,4373.7,2.9144159168548063,0.22413793103448276,-0.15403570941801828,0.1678020926665553,0.2666666666666666,0.23705587142593232,0.380281690140845,0.23916377700720193,0.0,1
2026-09-02T03:25:00+00:00,LONG,4340.8,4345.8,4340.1,4340.7,6.61361595868788,-0.19808306709265175,-0.15749855237679583,0.15851452530697813,0.288,0.23069828722002633,0.2549800796812749,0.24858895984020815,0.01512032156463519,1
2026-09-02T05:55:00+00:00,SHORT,4366.8,4369.3,4365.9,4366.7,5.074934509424146,0.16996047430830039,-0.15749855237679583,0.15319246479109813,0.0666666666666666,0.23223170545009186,0.2905405405405405,0.24032396993807176,0.0,1
2026-09-02T09:40:00+00:00,SHORT,4356.5,4359.1,4356.3,4357.1,4.610083141549348,0.15577889447236182,-0.17793851717902348,0.15319246479109813,0.0952380952380952,0.22504248088360232,0.2956521739130435,0.24940274890633238,0.13014949656606778,1
2026-09-02T19:35:00+00:00,LONG,4430.1,4430.6,4427.7,4430.5,3.6379764522680342,-0.16541353383458646,-0.16351020408163264,0.15320532225539188,0.2645161290322581,0.23693445994277534,0.063063063063063,0.24811872909698995,0.0,1
2026-09-02T23:20:00+00:00,LONG,4427.8,4428.4,4427.6,4428.3,2.1794993392461106,-0.3333333333333333,-0.17663934426229508,0.1560500616288992,0.3125,0.24523863636363635,0.375,0.24196842353310816,0.0,1
2026-09-02T23:35:00+00:00,LONG,4428.3,4428.9,4426.7,4428.7,2.1291035161528833,-0.2,-0.18136122982713526,0.15320532225539188,0.2692307692307692,0.2534049611576034,0.1923076923076923,0.24382544437070652,0.0,0
2026-09-03T20:35:00+00:00,LONG,4519.4,4520.1,4518.4,4519.0,2.8274196028714726,-0.21311475409836064,-0.15211923861698856,0.17377055334484565,0.2567567567567567,0.24249336429993362,0.3541666666666667,0.24246879289978604,0.14147175028191922,1
2026-09-03T20:40:00+00:00,LONG,4518.8,4520.2,4518.5,4519.6,2.7468896312377833,-0.2222222222222222,-0.15432377411931314,0.17009124431405268,0.2954545454545454,0.24416427576895489,0.3571428571428571,0.2455773164633684,0.0,0
2026-09-03T22:45:00+00:00,SHORT,4521.4,4522.3,4518.5,4521.4,2.774962670191992,0.32701421800947866,-0.17875498526096756,0.15723016605166046,0.1690140845070422,0.25448769665187576,0.3285714285714285,0.2463898042256251,0.0,1
2026-09-04T04:05:00+00:00,SHORT,4515.2,4516.7,4513.6,4514.2,3.797631326317858,0.20207253886010362,-0.18621828236824983,0.16284533731166081,0.3766233766233766,0.26393307411334976,0.3448275862068966,0.25349206349206344,0.0,1
2026-09-06T22:30:00+00:00,LONG,4474.7,4476.9,4473.9,4474.4,3.444862685120529,-0.27049180327868855,-0.16167780683909716,0.1316953889147648,0.3096774193548387,0.26852720450281425,0.1910112359550561,0.25797948871418863,0.08708619977683828,1
2026-09-07T00:20:00+00:00,SHORT,4473.7,4474.0,4471.3,4473.4,3.881285611045046,0.1935483870967742,-0.18294394048162888,0.14705092805645031,0.08,0.2718275989641139,0.3243243243243243,0.2596618357487922,0.0,1
2026-09-07T13:25:00+00:00,SHORT,4448.8,4450.1,4447.9,4449.0,3.511147915789716,0.27956989247311825,-0.23888888888888887,0.21611764705882353,0.1044776119402985,0.28665413533834583,0.2941176470588235,0.2696083838940982,0.05696142822705171,1
2026-09-08T00:50:00+00:00,LONG,4465.6,4466.7,4460.0,4466.7,5.472837143731236,-0.33269961977186313,-0.2602564102564102,0.2603084415584415,0.2853067047075606,0.2762384884090187,0.074074074074074,0.29939312798921897,0.0,1
2026-09-08T03:35:00+00:00,LONG,4476.7,4477.5,4475.9,4476.1,4.669874241726129,-0.3170731707317073,-0.27030769230769225,0.2728288471305231,0.3703703703703703,0.2729005395261553,0.4285714285714285,0.29636432298819004,0.12848311730503387,1
2026-09-08T20:35:00+00:00,LONG,4402.8,4403.4,4401.7,4402.6,4.552026607726804,-0.2558139534883721,-0.20540746382330538,0.1833000369959304,0.2716049382716049,0.25381481481481477,0.2916666666666667,0.2591002747252747,0.04393647428605307,1
2026-09-08T22:15:00+00:00,SHORT,4399.7,4401.4,4398.4,4399.5,5.258696211413101,0.1836734693877551,-0.20838306827198397,0.1833000369959304,0.25,0.2515,0.3333333333333333,0.25971153846153844,0.0,1
2026-09-09T03:35:00+00:00,LONG,4420.2,4421.9,4420.0,4421.8,3.987201337302759,-0.2,-0.17153657153657154,0.19459841628959276,0.4666666666666667,0.27188552188552184,0.15,0.253880266075388,0.0,1
2026-09-09T04:00:00+00:00,LONG,4418.7,4419.7,4418.2,4418.3,3.4637017800082095,-0.37349397590361444,-0.17195288673887893,0.19583096752214393,0.631578947368421,0.27188552188552184,0.1538461538461538,0.253880266075388,0.11548338321398101,0
2026-09-09T20:45:00+00:00,LONG,4445.7,4446.6,4445.0,4445.6,2.9480014412665554,-0.27631578947368424,-0.20784508440913604,0.17860172205223082,0.3298969072164948,0.2580446896853147,0.4,0.2545538925629423,0.03392128599383965,1
2026-09-09T22:05:00+00:00,SHORT,4448.9,4449.3,4447.1,4449.1,2.790766065285651,0.22857142857142856,-0.21102540834845732,0.18178949202885372,0.1481481481481481,0.26555272430930976,0.3953488372093023,0.2550062578222778,0.07166491039450719,1
2026-09-09T23:55:00+00:00,LONG,4437.8,4438.3,4436.7,4437.5,2.924851902857733,-0.3230769230769231,-0.21684869666521042,0.172111801242236,0.5348837209302325,0.2563835616438356,0.1363636363636363,0.2580645161290322,0.1025692958016323,1
2026-09-10T04:05:00+00:00,LONG,4455.8,4457.2,4454.9,4455.9,3.6974258947078056,-0.3411764705882353,-0.20492460115101624,0.18973727422003284,0.3157894736842105,0.2646200503547722,0.25,0.25446476600322754,0.0,1
2026-09-10T23:20:00+00:00,SHORT,4360.3,4361.0,4358.1,4358.7,3.070123037927319,0.22807017543859648,-0.18032909849514792,0.18057664926435688,0.1136363636363636,0.2689205955334987,0.3428571428571428,0.24287317246589338,0.0,1
2026-09-10T23:25:00+00:00,SHORT,4358.7,4359.3,4358.0,4358.7,2.943685678075381,0.25925925925925924,-0.18032909849514792,0.1853061224489795,0.2,0.268520090548953,0.4117647058823529,0.24409581646423742,0.0,0
2026-09-11T01:35:00+00:00,SHORT,4373.0,4375.1,4369.5,4369.5,5.94892318556968,0.20710059171597633,-0.17756503315415703,0.20068965517241377,0.1492537313432835,0.264703606252902,0.4705882352941176,0.2550293253313824,0.0,1
2026-09-11T02:55:00+00:00,SHORT,4362.7,4364.2,4361.3,4363.2,5.749341102952956,0.2248062015503876,-0.17845149509602234,0.20068965517241377,0.06,0.26777739608382,0.3417721518987341,0.24409581646423742,0.08696648729768214,1
2026-09-11T08:15:00+00:00,LONG,4388.5,4391.8,4387.4,4388.3,4.5497642079093135,-0.19672131147540983,-0.16483855127922925,0.2007100591715976,0.3287671232876712,0.2642698295033358,0.4387755102040816,0.2462334270791482,0.04395832198339816,1
2026-09-11T10:10:00+00:00,SHORT,4387.8,4389.9,4385.3,4388.1,4.357118799988977,0.24093816631130063,-0.16943916641127796,0.20726965342349957,0.0730337078651685,0.268520090548953,0.3333333333333333,0.25271232086178697,0.06885283917458043,1
2026-09-11T11:45:00+00:00,LONG,4376.6,4378.3,4374.9,4377.6,4.095023075113539,-0.28413284132841327,-0.16943916641127796,0.20934065934065932,0.4051724137931034,0.27068998470948014,0.1958762886597938,0.24409581646423742,0.0,1
2026-09-13T22:30:00+00:00,SHORT,4376.9,4378.7,4375.2,4377.2,5.3249961687553,0.1724137931034483,-0.17962515810049443,0.15738947368421052,0.0972222222222222,0.2554674782362517,0.3431372549019608,0.24353777752843656,0.05633806870330686,1
2026-09-14T04:15:00+00:00,SHORT,4369.4,4370.3,4369.0,4369.5,4.124107339321336,0.3150684931506849,-0.17962515810049443,0.15522609340252036,0.16,0.2696650124069479,0.25,0.24151835372636263,0.024247671501396912,1
2026-09-14T10:35:00+00:00,LONG,4331.0,4333.7,4330.7,4333.3,5.519106584821803,-0.1875,-0.18531073446327684,0.18754248966467615,0.2727272727272727,0.25,0.2167832167832167,0.2380325303594648,0.0,1
2026-09-14T12:15:00+00:00,SHORT,4334.9,4337.7,4329.5,4330.1,4.821687693706634,0.2737603305785124,-0.18654661016949153,0.19038764368087047,0.0568990042674253,0.2509920634920635,0.6382806163828062,0.24097309983751578,0.0,1
2026-09-15T00:10:00+00:00,SHORT,4327.1,4327.5,4324.5,4327.5,3.22933210077321,0.3181818181818182,-0.17657000828500416,0.1769712409326639,0.4,0.25671792482137307,0.2528735632183908,0.2310406327543424,0.12386462200770954,1
2026-09-15T03:25:00+00:00,LONG,4351.3,4352.6,4350.5,4351.5,4.2072503006312125,-0.2936802973977695,-0.17181372549019608,0.1769712409326639,0.2701149425287356,0.24863138686131386,0.1263157894736842,0.21878353004291845,0.0,1
2026-09-15T04:25:00+00:00,LONG,4343.5,4344.7,4343.2,4344.0,3.5710454172119808,-0.37777777777777777,-0.17657000828500416,0.17293416495387917,0.3655913978494624,0.2652560083594566,0.0714285714285714,0.2173722789531613,0.0,1
2026-09-15T15:55:00+00:00,SHORT,4330.2,4335.2,4328.3,4329.9,5.340244539705586,0.2247557003257329,-0.16582656255709988,0.15198863636363635,0.0588235294117647,0.26213002114164907,0.4592198581560284,0.21187484702618908,0.0,1
