flow_id,signal_time,entry_time,exit_time,exit_reason,period,entry_price,exit_price,atr14,risk_dist,level,parent_net_r_5bps,covered,fp_state,fp_time,fp_price,fp_minutes,fp_residual_r,mfe60_r,mae60_r,mfe120_r,mae120_r,reclaim1,reclaim1_time,reclaim1_price,reclaim1_residual_r,reclaim2,reclaim2_time,reclaim2_price,reclaim2_residual_r
195,2021-04-14 17:00:00+00:00,2021-04-14 17:45:00+00:00,2021-04-15 05:00:00+00:00,TIME,2021,62369.31,63070.56,518.7142857142857,1296.7857142857142,62400.0,-0.5648077758193335,True,FAVORABLE_FIRST,2021-04-14 18:00:00+00:00,61720.91714285714,15.0,-1.0407601211787372,0.561141283393005,0.33212117873864133,0.744386670338748,0.33212117873864133,True,2021-04-14 18:15:00+00:00,62681.95,-0.2996717157807771,True,2021-04-14 18:30:00+00:00,62429.53,-0.49432222528229053
200,2021-04-17 10:45:00+00:00,2021-04-17 11:30:00+00:00,2021-04-17 17:45:00+00:00,TP,2021,61030.0,59983.455357142855,279.0785714285718,697.6964285714296,61201.19,1.456263213124825,True,FAVORABLE_FIRST,2021-04-17 12:00:00+00:00,60681.15178571428,30.0,0.9999999999999971,0.6652893450385161,0.33275216912800226,0.9029715133986831,0.33275216912800226,True,2021-04-17 13:30:00+00:00,61239.23,1.7998868726165236,False,,,
201,2021-04-17 23:45:00+00:00,2021-04-18 00:45:00+00:00,2021-04-18 03:00:00+00:00,TP,2021,59496.64,58572.67214285714,246.3914285714288,615.978571428572,59620.0,1.4517055927270222,True,FAVORABLE_FIRST,2021-04-18 01:15:00+00:00,59188.650714285715,30.0,1.0000000000000056,0.7461298514558686,0.49248466435520766,1.383067592796598,0.49248466435520766,True,2021-04-18 01:30:00+00:00,59691.93,1.8170402495448625,False,,,
210,2021-04-22 14:45:00+00:00,2021-04-22 19:00:00+00:00,2021-04-22 21:00:00+00:00,TP,2021,52692.25,51194.66875,399.3550000000006,998.3875000000014,53080.29,1.4736113232587558,True,ADVERSE_FIRST,2021-04-22 19:30:00+00:00,53191.44375,30.0,1.9999999999999987,0.4649998121971673,0.8591353557611636,2.161395249840368,0.8591353557611636,True,2021-04-22 19:30:00+00:00,53273.2,2.0818882948754838,False,,,
220,2021-04-28 18:00:00+00:00,2021-04-29 04:30:00+00:00,2021-04-29 06:00:00+00:00,SL,2021,53711.75,54300.86964285714,235.6478571428566,589.1196428571415,53852.0,-1.04558645315195,True,ADVERSE_FIRST,2021-04-29 06:00:00+00:00,54006.30982142857,90.0,-0.5000000000000004,0.42733255129475983,0.31783017638303857,0.42733255129475983,1.0314882679058033,True,2021-04-29 05:45:00+00:00,53894.88,-0.6891463351793128,False,,,
229,2021-05-03 23:30:00+00:00,2021-05-04 00:45:00+00:00,2021-05-04 05:00:00+00:00,SL,2021,55318.69,56246.25964285714,371.0278571428571,927.5696428571428,56500.65,-1.029819157206136,True,ADVERSE_FIRST,2021-05-04 01:45:00+00:00,55782.47482142857,60.0,-0.49999999999999806,0.20986025308073128,0.6045583793284645,0.20986025308073128,0.7884151940843848,False,,,,False,,,
230,2021-05-04 11:30:00+00:00,2021-05-04 15:00:00+00:00,2021-05-04 23:30:00+00:00,TIME,2021,54209.99,53825.54,304.1371428571438,760.3428571428594,54450.31,0.4699787755523771,True,FAVORABLE_FIRST,2021-05-04 15:15:00+00:00,53829.818571428565,15.0,0.005627160679382622,0.9074327371110739,0.5129396512851356,1.3042668720877695,0.5129396512851356,True,2021-05-04 15:30:00+00:00,54520.8,0.9144032767172703,False,,,
272,2021-05-27 00:00:00+00:00,2021-05-27 01:45:00+00:00,2021-05-27 06:45:00+00:00,SL,2021,37627.69,38280.97214285714,261.31285714285644,653.2821428571411,37900.0,-1.028798958008735,True,ADVERSE_FIRST,2021-05-27 02:15:00+00:00,37954.331071428576,30.0,-0.499999999999994,0.23372749687020355,0.5696925961764485,0.7569011420355496,0.5696925961764485,True,2021-05-27 02:00:00+00:00,37921.58,-0.5501331190308267,False,,,
275,2021-05-28 12:15:00+00:00,2021-05-28 21:00:00+00:00,2021-05-29 00:15:00+00:00,TIME,2021,35016.43,35920.0,525.6207142857145,1314.0517857142863,35122.0,-0.7009451415944953,True,NONE_120,,,,,0.24874209947694528,0.44409969709282454,0.24874209947694528,0.44409969709282454,True,2021-05-28 22:00:00+00:00,35437.75,-0.36699466888807636,False,,,
286,2021-06-03 21:45:00+00:00,2021-06-04 01:00:00+00:00,2021-06-04 01:15:00+00:00,TP,2021,38260.0,37646.47589285714,163.60642857142895,409.0160714285724,38360.0,1.4532292216949267,True,FAVORABLE_FIRST,2021-06-04 01:15:00+00:00,38055.49196428571,15.0,1.0000000000000038,1.5855122703002378,0.11791712690298464,1.5855122703002378,0.11791712690298464,False,,,,False,,,
305,2021-06-16 09:15:00+00:00,2021-06-16 11:00:00+00:00,2021-06-16 15:00:00+00:00,TP,2021,39252.73,38610.068392857145,171.3764285714283,428.44107142857075,39605.5,1.4541912148278475,True,FAVORABLE_FIRST,2021-06-16 11:30:00+00:00,39038.509464285715,30.0,0.9999999999999972,0.8699679485843699,0.06883093607638525,0.9166488140142716,0.06883093607638525,False,,,,False,,,
306,2021-06-16 22:45:00+00:00,2021-06-16 23:15:00+00:00,2021-06-17 01:15:00+00:00,SL,2021,38212.43,38760.96035714285,219.4121428571421,548.5303571428552,38270.0,-1.0348316455984603,True,ADVERSE_FIRST,2021-06-17 00:00:00+00:00,38486.69517857143,45.0,-0.4999999999999972,0.19585060079368044,0.7657734791341879,0.19585060079368044,1.0438255468345643,True,2021-06-16 23:45:00+00:00,38344.97,-0.7583725344019817,True,2021-06-17 00:00:00+00:00,38537.15,-0.4080181784443399
307,2021-06-17 14:30:00+00:00,2021-06-17 17:00:00+00:00,2021-06-17 20:00:00+00:00,TP,2021,38248.82,37384.4075,230.51,576.275,38334.0,1.46681374343846,True,FAVORABLE_FIRST,2021-06-17 17:15:00+00:00,37960.6825,15.0,1.0000000000000027,1.2039737972322238,0.15822307058262167,1.290894104377244,0.15822307058262167,False,,,,False,,,
309,2021-06-18 14:30:00+00:00,2021-06-18 15:15:00+00:00,2021-06-18 18:30:00+00:00,TP,2021,36463.91,35324.118928571435,303.9442857142858,759.8607142857145,36516.0,1.4760061881641793,True,NONE_120,,,,,0.2815121192323826,0.17778258233416375,0.2815121192323826,0.32163789416292626,True,2021-06-18 16:15:00+00:00,36566.99,1.6356564407950585,True,2021-06-18 16:30:00+00:00,36617.52,1.7021554702224426
321,2021-06-26 05:00:00+00:00,2021-06-26 07:15:00+00:00,2021-06-26 08:00:00+00:00,TP,2021,31219.91,30297.043035714287,246.09785714285707,615.2446428571427,31250.0,1.4746280521395363,True,FAVORABLE_FIRST,2021-06-26 07:30:00+00:00,30912.28767857143,15.0,0.9999999999999989,1.7599178027323612,0.09766846521563748,1.7599178027323612,0.09766846521563748,False,,,,False,,,
340,2021-07-07 23:15:00+00:00,2021-07-08 00:00:00+00:00,2021-07-08 00:30:00+00:00,TP,2021,33726.1,33123.78303571429,160.61785714285674,401.54464285714187,33839.84,1.458004544949185,True,FAVORABLE_FIRST,2021-07-08 00:15:00+00:00,33525.327678571426,15.0,0.9999999999999896,1.6712961109999338,0.03461632535076972,1.6712961109999338,0.03461632535076972,False,,,,False,,,
345,2021-07-12 02:45:00+00:00,2021-07-12 11:00:00+00:00,2021-07-12 14:45:00+00:00,TIME,2021,33680.01,33405.94,112.98500000000006,282.46250000000015,33690.55,0.9106695402044503,True,FAVORABLE_FIRST,2021-07-12 11:45:00+00:00,33538.778750000005,45.0,0.4702880913395674,0.814302783555346,0.3327521352391837,0.9736159667212528,0.3327521352391837,False,,,,False,,,
371,2021-07-28 16:30:00+00:00,2021-07-28 17:30:00+00:00,2021-07-28 18:30:00+00:00,SL,2021,39186.55,39831.15535714286,257.8421428571419,644.6053571428547,39222.39,-1.030395768174883,True,FAVORABLE_FIRST,2021-07-28 17:45:00+00:00,38864.24732142858,15.0,-1.4999999999999987,0.6725820615603748,1.9410946343139117,0.6725820615603748,1.9410946343139117,True,2021-07-28 18:00:00+00:00,39361.69,-0.7282988761119095,True,2021-07-28 18:15:00+00:00,39526.81,-0.4721421467730899
375,2021-08-01 07:30:00+00:00,2021-08-01 16:15:00+00:00,2021-08-01 16:45:00+00:00,SL,2021,40882.99,41364.98107142857,192.79642857142863,481.99107142857156,41091.77,-1.0424105262767926,True,ADVERSE_FIRST,2021-08-01 16:45:00+00:00,41123.98553571428,30.0,-0.5000000000000084,0.2757727432710261,1.0524676286979207,0.2757727432710261,1.0524676286979207,False,,,,False,,,
376,2021-08-01 23:00:00+00:00,2021-08-01 23:15:00+00:00,2021-08-02 11:00:00+00:00,TIME,2021,39708.86,39500.46,299.9492857142853,749.8732142857132,39957.23,0.2514365980915844,True,ADVERSE_FIRST,2021-08-01 23:45:00+00:00,40083.79660714286,30.0,0.7779136473070509,0.261284169466744,0.588286115033732,0.6397614834888737,0.588286115033732,True,2021-08-02 00:00:00+00:00,40018.23,0.6904767234461128,False,,,
389,2021-08-12 01:15:00+00:00,2021-08-12 05:15:00+00:00,2021-08-12 13:15:00+00:00,TIME,2021,45192.04,44715.04,254.98142857142892,637.4535714285723,45363.45,0.7128424725610258,True,FAVORABLE_FIRST,2021-08-12 05:30:00+00:00,44873.313214285714,15.0,0.24828979141337792,0.5836346624684156,0.1489677119342009,0.5836346624684156,0.3105481071450564,False,,,,False,,,
396,2021-08-16 14:00:00+00:00,2021-08-16 14:30:00+00:00,2021-08-17 00:15:00+00:00,TP,2021,46242.9,45252.830357142855,264.0185714285721,660.0464285714303,46331.92,1.4649699642341194,True,NONE_120,,,,,0.4855870528588375,0.23801355965218615,0.4855870528588375,0.47284552493601295,True,2021-08-16 15:30:00+00:00,46359.42,1.6765330360959418,True,2021-08-16 15:45:00+00:00,46350.8,1.6634733487362934
401,2021-08-19 03:30:00+00:00,2021-08-19 03:45:00+00:00,2021-08-19 07:45:00+00:00,SL,2021,44058.62,44642.31464285715,233.47785714285783,583.6946428571446,44125.0,-1.037741155019292,True,ADVERSE_FIRST,2021-08-19 05:15:00+00:00,44350.46732142857,90.0,-0.5000000000000078,0.20599812157164715,0.4820671278096059,0.20599812157164715,0.7560631323251761,True,2021-08-19 04:15:00+00:00,44308.99,-0.5710599659190808,True,2021-08-19 04:30:00+00:00,44286.05,-0.6103613374165223
406,2021-08-22 13:30:00+00:00,2021-08-22 14:45:00+00:00,2021-08-22 16:30:00+00:00,SL,2021,48290.01,48754.05642857143,185.6185714285712,464.04642857142795,48616.41,-1.0520314423587502,True,ADVERSE_FIRST,2021-08-22 15:30:00+00:00,48522.033214285715,45.0,-0.499999999999998,0.46159174343701215,0.5602672146413885,0.46159174343701215,1.234768688477905,True,2021-08-22 16:15:00+00:00,48717.64,-0.07847582985076962,False,,,
408,2021-08-23 15:00:00+00:00,2021-08-23 15:30:00+00:00,2021-08-24 01:00:00+00:00,TP,2021,49607.01,48913.67785714286,184.88857142857108,462.22142857142774,49730.0,1.4463384787748643,True,ADVERSE_FIRST,2021-08-23 17:00:00+00:00,49838.12071428572,90.0,2.0000000000000053,0.2803201928574739,0.2228152864273422,0.42622428953346936,0.5386812133949371,True,2021-08-23 16:45:00+00:00,49756.91,1.8243034414550927,False,,,
410,2021-08-24 21:30:00+00:00,2021-08-24 23:45:00+00:00,2021-08-25 02:00:00+00:00,SL,2021,47719.36,48287.26357142857,227.16142857142768,567.9035714285692,47750.05,-1.0420136114657326,True,ADVERSE_FIRST,2021-08-25 00:00:00+00:00,48003.311785714286,15.0,-0.5000000000000016,0.034090294504224086,0.7935149956292903,0.034090294504224086,0.8350889549911047,True,2021-08-25 00:00:00+00:00,47980.52,-0.5401331966568852,True,2021-08-25 00:15:00+00:00,47860.01,-0.7523347147717478
417,2021-08-28 20:45:00+00:00,2021-08-29 03:15:00+00:00,2021-08-29 07:15:00+00:00,SL,2021,48247.36,48589.74214285714,136.95285714285637,342.38214285714093,48395.65,-1.0704583475022638,True,FAVORABLE_FIRST,2021-08-29 04:00:00+00:00,48076.16892857143,45.0,-1.499999999999992,1.478026849698036,0.41076908633836523,1.478026849698036,0.41076908633836523,False,,,,False,,,
426,2021-09-02 21:45:00+00:00,2021-09-03 00:30:00+00:00,2021-09-03 02:45:00+00:00,SL,2021,48650.01,49014.58321428572,145.82928571428576,364.5732142857144,49251.0,-1.0667218655864776,True,FAVORABLE_FIRST,2021-09-03 01:15:00+00:00,48467.723392857144,45.0,-1.5000000000000062,0.8695372769529983,0.3323063660542454,0.8695372769529983,0.8310813524620216,False,,,,False,,,
429,2021-09-04 11:30:00+00:00,2021-09-04 17:15:00+00:00,2021-09-04 20:00:00+00:00,SL,2021,49603.24,50094.63642857142,196.5585714285709,491.39642857142724,49615.0,-1.0504717139929158,True,ADVERSE_FIRST,2021-09-04 17:45:00+00:00,49848.938214285714,30.0,-0.49999999999998995,0.10698083450225639,0.9408900291443477,0.10698083450225639,0.9408900291443477,True,2021-09-04 17:30:00+00:00,49700.0,-0.8030917719908905,True,2021-09-04 17:45:00+00:00,49980.0,-0.23328706092693863
433,2021-09-07 08:45:00+00:00,2021-09-07 09:30:00+00:00,2021-09-07 14:15:00+00:00,TP,2021,50823.57,49861.558392857136,256.5364285714303,641.3410714285758,51222.0,1.4603771126907628,True,ADVERSE_FIRST,2021-09-07 10:00:00+00:00,51144.240535714285,30.0,1.9999999999999964,0.095923998540998,0.7943199378534328,0.095923998540998,0.7943199378534328,True,2021-09-07 10:30:00+00:00,51259.99,2.1804803550595637,False,,,
439,2021-09-10 17:30:00+00:00,2021-09-10 21:30:00+00:00,2021-09-11 01:15:00+00:00,SL,2021,44608.96,45397.84214285714,315.552857142857,788.8821428571425,44758.15,-1.028273526282665,True,FAVORABLE_FIRST,2021-09-10 21:45:00+00:00,44214.51892857143,15.0,-1.4999999999999936,0.6198137509224165,0.3484931209170279,0.6198137509224165,0.3484931209170279,True,2021-09-10 22:15:00+00:00,44778.0,-0.7857221113057753,False,,,
450,2021-09-18 21:15:00+00:00,2021-09-19 01:15:00+00:00,2021-09-19 06:00:00+00:00,SL,2021,47722.53,48112.260357142855,155.89214285714272,389.7303571428568,47813.66,-1.0612250612832126,True,ADVERSE_FIRST,2021-09-19 02:15:00+00:00,47917.39517857143,60.0,-0.4999999999999903,0.33920888526407195,0.7093879009754949,0.33920888526407195,0.840247607090987,True,2021-09-19 01:45:00+00:00,47869.39,-0.6231753639191907,True,2021-09-19 02:00:00+00:00,47853.71,-0.663408308858229
473,2021-10-03 17:45:00+00:00,2021-10-04 03:00:00+00:00,2021-10-04 05:45:00+00:00,TIME,2021,47532.47,47758.2,204.26571428571384,510.6642857142846,47601.26,-0.4885719287202874,True,FAVORABLE_FIRST,2021-10-04 04:00:00+00:00,47277.13785714286,60.0,-0.9420320870574695,0.6225029023820516,0.4705635516763804,0.6225029023820516,0.618155623627486,True,2021-10-04 03:15:00+00:00,47696.09,-0.12162589344411483,True,2021-10-04 04:45:00+00:00,47740.01,-0.035620270515984966
485,2021-10-12 10:30:00+00:00,2021-10-12 14:45:00+00:00,2021-10-12 19:45:00+00:00,TP,2021,56419.19,55456.76321428572,256.6471428571432,641.6178571428579,56440.01,1.456033650426095,True,FAVORABLE_FIRST,2021-10-12 15:00:00+00:00,56098.38107142857,15.0,0.9999999999999932,0.5598192070268826,0.38130173167160186,0.9327982276944988,0.38130173167160186,True,2021-10-12 15:00:00+00:00,56451.3,1.55004536523186,False,,,
492,2021-10-16 10:15:00+00:00,2021-10-16 12:45:00+00:00,2021-10-16 14:00:00+00:00,SL,2021,60723.66,61309.776071428576,234.44642857142856,586.1160714285713,60947.51,-1.0518017360042673,True,ADVERSE_FIRST,2021-10-16 13:30:00+00:00,61016.718035714286,45.0,-0.5000000000000072,0.2631390052555467,0.7283369639728836,0.2631390052555467,1.0166928174270602,True,2021-10-16 13:30:00+00:00,61115.02,-0.3322824282123676,True,2021-10-16 13:45:00+00:00,61070.0,-0.4090931525630362
501,2021-10-22 03:30:00+00:00,2021-10-22 14:15:00+00:00,2021-10-22 15:15:00+00:00,TP,2021,61875.13,60707.098750000005,311.47499999999906,778.6874999999976,62020.82,1.4602696010915757,True,FAVORABLE_FIRST,2021-10-22 14:30:00+00:00,61485.78625,15.0,0.9999999999999937,1.5517264627979792,0.14428124247532698,1.5517264627979792,0.14428124247532698,False,,,,False,,,
528,2021-11-05 14:15:00+00:00,2021-11-05 15:00:00+00:00,2021-11-06 02:15:00+00:00,TIME,2021,61002.34,61032.2,282.2478571428568,705.619642857142,61200.0,-0.0855434944463715,True,NONE_120,,,,,0.34060843179879435,0.2503615110326083,0.34060843179879435,0.2503615110326083,False,,,,False,,,
540,2021-11-12 04:45:00+00:00,2021-11-12 09:45:00+00:00,2021-11-12 16:00:00+00:00,TP,2021,63867.68,62866.33625,267.02500000000043,667.5625000000011,64105.0,1.452163520269635,True,ADVERSE_FIRST,2021-11-12 10:15:00+00:00,64201.46125,30.0,1.9999999999999967,0.4474187810130134,0.6114483662578404,0.46298286677277284,0.6114483662578404,False,,,,False,,,
544,2021-11-14 09:00:00+00:00,2021-11-14 15:00:00+00:00,2021-11-14 21:00:00+00:00,TIME,2021,64049.11,64338.31,250.80857142857192,627.0214285714299,64103.0,-0.5123023558092057,True,FAVORABLE_FIRST,2021-11-14 16:30:00+00:00,63735.599285714285,90.0,-0.9612282560404595,0.2569449665652807,0.3609605504482665,0.6524657393800618,0.3609605504482665,True,2021-11-14 15:15:00+00:00,64170.83,-0.26710410899604003,True,2021-11-14 15:30:00+00:00,64206.38,-0.2104074820865088
547,2021-11-15 21:30:00+00:00,2021-11-16 00:00:00+00:00,2021-11-16 01:00:00+00:00,TP,2021,62843.22,61730.704821428575,296.67071428571427,741.6767857142856,63351.58,1.457634362292004,True,FAVORABLE_FIRST,2021-11-16 01:00:00+00:00,62472.38160714286,60.0,0.9999999999999979,2.864077777430005,0.26531772840980344,2.864077777430005,0.26531772840980344,False,,,,False,,,
567,2021-11-26 03:30:00+00:00,2021-11-26 03:45:00+00:00,2021-11-26 07:30:00+00:00,TP,2021,57963.99,57013.29535714285,253.5185714285721,633.7964285714303,58060.0,1.454272391428074,True,FAVORABLE_FIRST,2021-11-26 05:15:00+00:00,57647.091785714285,90.0,1.0000000000000049,0.3833880865307092,0.16410632075418816,0.7005246163989062,0.16410632075418816,False,,,,False,,,
575,2021-11-30 04:15:00+00:00,2021-11-30 05:30:00+00:00,2021-11-30 08:45:00+00:00,SL,2021,56657.27,57288.93428571429,252.6657142857153,631.6642857142882,56800.16,-1.044847612316667,True,FAVORABLE_FIRST,2021-11-30 05:45:00+00:00,56341.43785714285,15.0,-1.5000000000000087,1.1988488460190103,0.13831714405256315,1.1988488460190103,0.1919848925175048,False,,,,False,,,
581,2021-12-03 04:15:00+00:00,2021-12-03 15:45:00+00:00,2021-12-03 16:00:00+00:00,TP,2021,56030.73,55185.76660714286,225.3235714285713,563.3089285714283,56039.96,1.450266428279331,True,FAVORABLE_FIRST,2021-12-03 16:00:00+00:00,55749.07553571429,15.0,1.0000000000000038,1.8297774945871559,0.0,1.8297774945871559,0.0,False,,,,False,,,
582,2021-12-03 16:15:00+00:00,2021-12-03 17:00:00+00:00,2021-12-03 20:00:00+00:00,TP,2021,54923.19,53498.50875,379.9149999999999,949.7874999999998,55000.0,1.471086590421543,True,FAVORABLE_FIRST,2021-12-03 18:45:00+00:00,54448.29625,105.0,0.9999999999999987,0.16534224760801855,0.22430280457470847,0.5618204071963473,0.28761170261768904,True,2021-12-03 17:45:00+00:00,55030.06,1.6125199057683925,True,2021-12-03 18:00:00+00:00,55011.67,1.5931576800073677
583,2021-12-04 04:15:00+00:00,2021-12-04 04:45:00+00:00,2021-12-04 05:00:00+00:00,TP,2021,50278.8,48915.95089285715,363.4264285714276,908.566071428569,50604.0,1.47233068591206,True,FAVORABLE_FIRST,2021-12-04 05:00:00+00:00,49824.51696428572,15.0,1.0000000000000007,3.976375646869001,0.30948767386599696,3.976375646869001,0.30948767386599696,False,,,,False,,,
593,2021-12-09 18:15:00+00:00,2021-12-09 18:15:00+00:00,2021-12-10 00:30:00+00:00,SL,2021,47869.55,48747.73392857143,351.2735714285716,878.183928571429,48062.5,-1.0272548542751596,True,FAVORABLE_FIRST,2021-12-09 20:00:00+00:00,47430.45803571429,105.0,-1.4999999999999984,0.41967290451276584,0.14854519168006688,0.5783981959522821,0.14854519168006688,False,,,,False,,,
599,2021-12-13 01:15:00+00:00,2021-12-13 01:15:00+00:00,2021-12-13 13:15:00+00:00,TIME,2021,48987.13,48363.45,274.12714285714327,685.3178571428582,49001.0,0.8743190167232088,True,FAVORABLE_FIRST,2021-12-13 01:45:00+00:00,48644.47107142857,30.0,0.4100594614594888,0.7108088530348226,0.14051873739506054,0.8399897857615533,0.14051873739506054,False,,,,False,,,
600,2021-12-13 14:45:00+00:00,2021-12-13 15:00:00+00:00,2021-12-13 16:15:00+00:00,TP,2021,47674.15,46756.45803571429,244.71785714285733,611.7946428571433,47699.7,1.461037457129935,True,FAVORABLE_FIRST,2021-12-13 15:15:00+00:00,47368.25267857143,15.0,0.9999999999999907,1.2849900030647552,0.17348958713387028,1.801486843449451,0.17348958713387028,False,,,,False,,,
606,2021-12-17 01:00:00+00:00,2021-12-17 07:00:00+00:00,2021-12-17 13:00:00+00:00,TIME,2021,47010.5,47008.0,251.40999999999983,628.5249999999995,47358.66,-0.0334199116980231,True,NONE_120,,,,,0.4940137623801762,0.22194821208384727,0.4940137623801762,0.26843800962571307,False,,,,False,,,
607,2021-12-17 14:45:00+00:00,2021-12-17 15:00:00+00:00,2021-12-17 15:30:00+00:00,SL,2021,45674.73,46430.83535714286,302.44214285714145,756.1053571428536,45750.0,-1.0302039455007963,True,ADVERSE_FIRST,2021-12-17 15:30:00+00:00,46052.78267857143,30.0,-0.5000000000000068,0.39891266098120837,1.028414879823532,0.39891266098120837,1.028414879823532,True,2021-12-17 15:15:00+00:00,45899.82,-0.7023033921482102,False,,,
616,2021-12-22 14:45:00+00:00,2021-12-23 00:00:00+00:00,2021-12-23 02:45:00+00:00,TIME,2021,48382.22,48338.85,203.24571428571497,508.1142857142874,48420.02,0.0377452288574049,True,FAVORABLE_FIRST,2021-12-23 00:15:00+00:00,48128.16285714286,15.0,-0.4146451866846522,0.7128711201079622,0.09850146198829518,0.7128711201079622,0.5151793747188403,True,2021-12-23 01:45:00+00:00,48437.64,0.19442476383265964,True,2021-12-23 02:00:00+00:00,48588.87,0.4920546558704517
