left_out,bps,n,ev_r,pf,win_rate,cum_r,max_dd_r,recovery_factor,tp_rate,sl_rate,time_rate,cum_return_proxy_pct_at_025,max_dd_proxy_pct_at_025,median_hold_hours,positive
2023,2.0,317,0.13283344167772118,1.240768222263749,0.47003154574132494,42.108201011837615,13.051059689376281,3.226420077299485,0.47003154574132494,0.5299684542586751,0.0,10.527050252959404,3.2627649223440702,7.1,True
2024,2.0,257,0.1444297040835732,1.2641786275947244,0.47470817120622566,37.11843394947831,13.051059689376281,2.844093493779142,0.47470817120622566,0.5252918287937743,0.0,9.279608487369577,3.2627649223440702,7.1,True
2025,2.0,226,0.049377427845065415,1.0841259537695664,0.43805309734513276,11.159298692984784,12.945530390246395,0.8620194272914906,0.43805309734513276,0.5619469026548672,0.0,2.789824673246196,3.2363825975615987,6.375,True
2026,2.0,355,0.1092526386924278,1.1944062968654285,0.4619718309859155,38.78468673581187,12.945530390246395,2.9959905516913836,0.4619718309859155,0.5380281690140845,0.0,9.696171683952967,3.2363825975615987,6.733333333333333,True
