entry_time,exit_time,hold_hours,state,gross_r,samebar,entry_price,signal_atr,stop_distance,dir,year,cost_r_1bps,net_r_1bps,cost_r_2bps,net_r_2bps,cost_r_3bps,net_r_3bps,cost_r_5bps,net_r_5bps
2023-04-13 16:00:00,2023-04-13 17:40:00,1.6666666666666667,SL,-1.0,False,2044.97,5.537792755189715,8.306689132784573,1,2023,0.02461835235808908,-1.0246183523580892,0.04923670471617816,-1.0492367047161781,0.07385505707426723,-1.0738550570742673,0.1230917617904454,-1.1230917617904455
2023-04-13 19:00:00,2023-04-14 15:34:00,20.566666666666666,SL,-1.0,False,2038.95,6.48258406820401,9.723876102306015,1,2023,0.02096849012212798,-1.020968490122128,0.04193698024425596,-1.041936980244256,0.06290547036638393,-1.0629054703663838,0.10484245061063992,-1.10484245061064
2023-04-14 18:00:00,2023-04-17 17:40:00,71.66666666666667,SL,-1.0,False,1998.49,7.6344266695935215,11.451640004390281,1,2023,0.017451561516375187,-1.0174515615163753,0.03490312303275037,-1.0349031230327503,0.052354684549125556,-1.0523546845491256,0.08725780758187593,-1.087257807581876
2023-05-03 17:00:00,2023-05-03 18:17:00,1.2833333333333334,TP,1.5,False,2013.55,4.318889219769986,6.478333829654979,1,2023,0.03108129424857436,1.4689187057514257,0.06216258849714872,1.4378374115028514,0.09324388274572308,1.4067561172542768,0.1554064712428718,1.3445935287571282
2023-05-03 21:00:00,2023-05-03 21:02:00,0.03333333333333333,TP,1.5,False,2023.56,4.800187812522151,7.200281718783227,1,2023,0.02810390036158142,1.4718960996384185,0.05620780072316284,1.4437921992768372,0.08431170108474424,1.4156882989152557,0.14051950180790707,1.359480498192093
2023-05-03 23:00:00,2023-05-04 01:05:00,2.0833333333333335,TP,1.5,False,2035.03,6.599651736307378,9.899477604461067,1,2023,0.02055694331873574,1.4794430566812642,0.04111388663747148,1.4588861133625286,0.06167082995620721,1.4383291700437928,0.10278471659367869,1.3972152834063214
2023-05-04 02:00:00,2023-05-04 04:48:00,2.8,SL,-1.0,False,2056.55,8.082148690999738,12.123223036499606,1,2023,0.01696372320964737,-1.0169637232096473,0.03392744641929474,-1.0339274464192947,0.0508911696289421,-1.050891169628942,0.08481861604823684,-1.084818616048237
2023-05-04 08:00:00,2023-05-04 10:31:00,2.5166666666666666,SL,-1.0,False,2044.28,7.489109084684064,11.233663627026097,1,2023,0.01819780320893572,-1.0181978032089358,0.03639560641787144,-1.0363956064178714,0.05459340962680716,-1.0545934096268073,0.09098901604467861,-1.0909890160446787
2023-05-04 17:00:00,2023-05-05 15:29:00,22.483333333333334,SL,-1.0,False,2044.29,7.31869718570215,10.978045778553225,1,2023,0.01862162028868323,-1.0186216202886833,0.03724324057736646,-1.0372432405773664,0.05586486086604968,-1.0558648608660497,0.09310810144341615,-1.093108101443416
2023-05-05 18:00:00,2023-05-08 18:29:00,72.48333333333333,TP,1.5,False,2010.68,7.545002489457092,11.317503734185639,1,2023,0.017766108562673077,1.482233891437327,0.035532217125346155,1.464467782874654,0.053298325688019225,1.4467016743119807,0.0888305428133654,1.4111694571866347
2023-05-08 19:00:00,2023-05-09 03:04:00,8.066666666666666,SL,-1.0,False,2027.1,4.7043222558196085,7.056483383729413,1,2023,0.028726773518294037,-1.0287267735182941,0.057453547036588073,-1.057453547036588,0.0861803205548821,-1.0861803205548821,0.14363386759147018,-1.1436338675914701
2023-05-25 16:00:00,2023-05-25 16:19:00,0.31666666666666665,SL,-1.0,False,1943.62,5.442556435099632,8.163834652649447,-1,2023,0.023807684534243086,-1.023807684534243,0.04761536906848617,-1.0476153690684862,0.07142305360272924,-1.0714230536027292,0.11903842267121542,-1.1190384226712153
2023-05-25 17:00:00,2023-05-26 10:40:00,17.666666666666668,SL,-1.0,False,1946.6,5.812373832592508,8.718560748888763,-1,2023,0.022327079618595383,-1.0223270796185955,0.044654159237190766,-1.0446541592371907,0.06698123885578615,-1.0669812388557862,0.11163539809297691,-1.111635398092977
2023-05-26 13:00:00,2023-05-26 17:35:00,4.583333333333333,TP,1.5,False,1953.57,4.504713213448478,6.757069820172717,-1,2023,0.028911496432488616,1.4710885035675114,0.05782299286497723,1.4421770071350228,0.08673448929746583,1.4132655107025343,0.14455748216244307,1.3554425178375569
2023-05-26 18:00:00,2023-05-30 12:55:00,90.91666666666667,SL,-1.0,False,1942.06,5.181845832764859,7.772768749147288,-1,2023,0.024985433925498606,-1.0249854339254987,0.04997086785099721,-1.0499708678509971,0.0749563017764958,-1.0749563017764958,0.124927169627493,-1.124927169627493
2023-05-30 18:00:00,2023-05-31 16:42:00,22.7,SL,-1.0,False,1958.48,4.982049745263473,7.473074617895209,-1,2023,0.026207151676368595,-1.0262071516763687,0.05241430335273719,-1.0524143033527371,0.07862145502910577,-1.0786214550291058,0.13103575838184295,-1.131035758381843
2023-06-05 15:00:00,2023-06-05 16:58:00,1.9666666666666666,SL,-1.0,False,1942.27,4.305371580869602,6.458057371304403,-1,2023,0.03007514316348817,-1.0300751431634882,0.06015028632697634,-1.0601502863269763,0.09022542949046448,-1.0902254294904645,0.15037571581744083,-1.1503757158174408
2023-06-26 14:00:00,2023-06-26 16:47:00,2.783333333333333,TP,1.5,False,1931.94,3.819444428944967,5.72916664341745,-1,2023,0.03372113468229643,1.4662788653177037,0.06744226936459286,1.4325577306354071,0.10116340404688928,1.3988365959531106,0.16860567341148214,1.331394326588518
2023-06-29 16:00:00,2023-06-29 17:09:00,1.15,SL,-1.0,False,1896.12,4.279650039857498,6.419475059786247,-1,2023,0.029536994572623765,-1.0295369945726238,0.05907398914524753,-1.0590739891452476,0.08861098371787128,-1.0886109837178712,0.14768497286311882,-1.1476849728631189
2023-06-29 18:00:00,2023-06-30 17:26:00,23.433333333333334,SL,-1.0,False,1910.95,5.132045187428138,7.698067781142207,-1,2023,0.0248237616805767,-1.0248237616805767,0.0496475233611534,-1.0496475233611533,0.07447128504173009,-1.0744712850417302,0.1241188084028835,-1.1241188084028835
2023-06-30 18:00:00,2023-06-30 20:07:00,2.1166666666666667,SL,-1.0,False,1915.42,4.0196407527425775,6.029461129113866,-1,2023,0.03176768137290412,-1.0317676813729042,0.06353536274580825,-1.0635353627458082,0.09530304411871236,-1.0953030441187124,0.1588384068645206,-1.1588384068645206
2023-07-03 05:00:00,2023-07-03 16:13:00,11.216666666666667,SL,-1.0,False,1917.31,3.2659144717836153,4.898871707675423,-1,2023,0.03913778752352321,-1.0391377875235233,0.07827557504704642,-1.0782755750470465,0.11741336257056961,-1.1174133625705696,0.19568893761761605,-1.195688937617616
2023-07-03 17:00:00,2023-07-05 16:17:00,47.28333333333333,SL,-1.0,False,1925.92,4.037074736377188,6.055612104565782,-1,2023,0.03180388648982163,-1.0318038864898216,0.06360777297964326,-1.0636077729796432,0.09541165946946488,-1.095411659469465,0.15901943244910816,-1.159019432449108
2023-07-07 00:00:00,2023-07-07 13:40:00,13.666666666666666,SL,-1.0,False,1910.81,4.236738465027539,6.3551076975413086,-1,2023,0.03006731106601486,-1.0300673110660148,0.06013462213202972,-1.0601346221320298,0.09020193319804456,-1.0902019331980446,0.15033655533007428,-1.1503365553300742
2023-07-17 21:00:00,2023-07-18 10:32:00,13.533333333333333,TP,1.5,False,1955.24,3.858201223339422,5.787301835009133,1,2023,0.03378500129666927,1.4662149987033308,0.06757000259333854,1.4324299974066614,0.1013550038900078,1.3986449961099923,0.16892500648334635,1.3310749935166537
2023-07-18 16:00:00,2023-07-18 17:10:00,1.1666666666666667,TP,1.5,False,1968.73,3.9656506893597046,5.948476034039556,1,2023,0.033096376092534296,1.4669036239074658,0.06619275218506859,1.4338072478149315,0.09928912827760289,1.400710871722397,0.16548188046267148,1.3345181195373286
2023-07-18 18:00:00,2023-07-18 20:27:00,2.45,SL,-1.0,False,1982.84,4.8654335025601485,7.298150253840223,1,2023,0.027169076149900405,-1.0271690761499004,0.05433815229980081,-1.0543381522998008,0.08150722844970121,-1.0815072284497012,0.13584538074950203,-1.135845380749502
2023-07-20 23:00:00,2023-07-21 11:20:00,12.333333333333334,SL,-1.0,False,1968.79,4.133335076964917,6.200002615447375,1,2023,0.0317546640237657,-1.0317546640237656,0.0635093280475314,-1.0635093280475314,0.09526399207129709,-1.095263992071297,0.1587733201188285,-1.1587733201188284
2023-07-21 12:00:00,2023-07-24 21:12:00,81.2,SL,-1.0,False,1961.44,3.3947280683338077,5.092092102500711,1,2023,0.03851933469618004,-1.03851933469618,0.07703866939236008,-1.0770386693923601,0.11555800408854011,-1.1155580040885402,0.1925966734809002,-1.1925966734809001
2023-08-11 16:00:00,2023-08-14 15:12:00,71.2,TP,1.5,False,1916.04,3.1642683236738893,4.746402485510834,-1,2023,0.0403682579774687,1.4596317420225313,0.0807365159549374,1.4192634840450626,0.12110477393240611,1.378895226067594,0.2018412898873435,1.2981587101126566
2023-08-16 12:00:00,2023-08-16 16:15:00,4.25,TP,1.5,False,1905.4,2.733784166103553,4.100676249155329,-1,2023,0.04646550676592625,1.4535344932340737,0.0929310135318525,1.4070689864681476,0.13939652029777874,1.3606034797022213,0.23232753382963123,1.2676724661703687
2023-08-17 00:00:00,2023-08-17 09:59:00,9.983333333333333,SL,-1.0,False,1892.53,3.1574717214120738,4.73620758211811,-1,2023,0.039958763782765395,-1.0399587637827654,0.07991752756553079,-1.0799175275655308,0.11987629134829615,-1.1198762913482962,0.19979381891382697,-1.199793818913827
2023-08-17 20:00:00,2023-08-18 03:52:00,7.866666666666666,SL,-1.0,False,1888.34,3.652349719373008,5.478524579059512,-1,2023,0.03446803920927499,-1.0344680392092749,0.06893607841854998,-1.06893607841855,0.10340411762782496,-1.1034041176278249,0.17234019604637493,-1.1723401960463748
2023-08-21 14:00:00,2023-08-21 15:00:00,1.0,SL,-1.0,False,1888.69,3.0724362629226247,4.608654394383937,-1,2023,0.04098137630588096,-1.040981376305881,0.08196275261176192,-1.081962752611762,0.12294412891764285,-1.122944128917643,0.20490688152940478,-1.2049068815294048
2023-08-21 15:00:00,2023-08-21 16:01:00,1.0166666666666666,SL,-1.0,False,1892.96,3.2251193869995824,4.837679080499374,-1,2023,0.03912950752832074,-1.0391295075283207,0.07825901505664148,-1.0782590150566416,0.1173885225849622,-1.1173885225849622,0.1956475376416037,-1.1956475376416038
2023-09-04 05:00:00,2023-09-04 16:22:00,11.366666666666667,SL,-1.0,False,1943.03,2.82812651212144,4.24218976818216,1,2023,0.045802524313583844,-1.0458025243135838,0.09160504862716769,-1.0916050486271678,0.1374075729407515,-1.1374075729407516,0.2290126215679192,-1.2290126215679191
2023-09-14 16:00:00,2023-09-14 17:47:00,1.7833333333333334,SL,-1.0,False,1904.45,2.8802434579380005,4.320365186907001,-1,2023,0.044080764417125995,-1.044080764417126,0.08816152883425199,-1.0881615288342519,0.13224229325137796,-1.132242293251378,0.22040382208562995,-1.22040382208563
2023-09-14 18:00:00,2023-09-15 04:37:00,10.616666666666667,SL,-1.0,False,1908.44,3.5327609407730667,5.2991414111596,-1,2023,0.036014136101009994,-1.03601413610101,0.07202827220201999,-1.07202827220202,0.10804240830302997,-1.10804240830303,0.18007068050504998,-1.18007068050505
2023-09-15 05:00:00,2023-09-15 14:42:00,9.7,SL,-1.0,False,1915.28,2.989353928091128,4.484030892136692,-1,2023,0.042713354258077985,-1.042713354258078,0.08542670851615597,-1.085426708516156,0.12814006277423395,-1.128140062774234,0.21356677129038992,-1.21356677129039
2023-09-15 15:00:00,2023-09-15 16:16:00,1.2666666666666666,SL,-1.0,False,1919.21,2.5062832761468847,3.759424914220327,-1,2023,0.05105062725792006,-1.05105062725792,0.10210125451584012,-1.1021012545158402,0.15315188177376016,-1.15315188177376,0.2552531362896003,-1.2552531362896002
2023-09-15 17:00:00,2023-09-15 17:07:00,0.11666666666666667,SL,-1.0,False,1924.59,3.1656728248409274,4.748509237261391,-1,2023,0.040530404466686244,-1.0405304044666863,0.08106080893337249,-1.0810608089333724,0.12159121340005873,-1.1215912134000587,0.20265202233343124,-1.2026520223334312
2023-09-26 22:00:00,2023-09-27 14:14:00,16.233333333333334,TP,1.5,False,1899.9,2.9883674048101914,4.482551107215287,-1,2023,0.04238434664898405,1.457615653351016,0.0847686932979681,1.415231306702032,0.12715303994695215,1.3728469600530477,0.21192173324492025,1.2880782667550799
2023-09-27 16:00:00,2023-09-27 16:44:00,0.7333333333333333,TP,1.5,False,1891.71,2.613213565987502,3.9198203489812533,-1,2023,0.048260119892781526,1.4517398801072185,0.09652023978556305,1.4034797602144369,0.14478035967834454,1.3552196403216554,0.2413005994639076,1.2586994005360923
2023-09-27 17:00:00,2023-09-27 18:20:00,1.3333333333333333,TP,1.5,False,1887.81,2.9744125969884,4.4616188954826,-1,2023,0.042312219941317994,1.457687780058682,0.08462443988263599,1.415375560117364,0.12693665982395394,1.3730633401760461,0.21156109970658996,1.28843890029341
2023-09-28 11:00:00,2023-09-28 17:38:00,6.633333333333334,TP,1.5,False,1875.72,2.954388608452516,4.431582912678774,-1,2023,0.04232618540507408,1.457673814594926,0.08465237081014816,1.415347629189852,0.12697855621522222,1.3730214437847779,0.2116309270253704,1.2883690729746295
2023-09-28 18:00:00,2023-09-29 10:08:00,16.133333333333333,SL,-1.0,False,1865.28,3.9624998395090545,5.943749759263582,-1,2023,0.031382209472949014,-1.031382209472949,0.06276441894589803,-1.062764418945898,0.09414662841884704,-1.094146628418847,0.15691104736474507,-1.156911047364745
2023-09-29 21:00:00,2023-10-02 08:52:00,59.86666666666667,TP,1.5,False,1850.01,4.735331436152725,7.1029971542290875,-1,2023,0.02604548417844309,1.473954515821557,0.05209096835688618,1.4479090316431138,0.07813645253532926,1.4218635474646708,0.13022742089221545,1.3697725791077846
2023-10-02 09:00:00,2023-10-02 09:35:00,0.5833333333333334,SL,-1.0,False,1839.62,3.685692752618012,5.528539128927018,-1,2023,0.033274974764572834,-1.0332749747645729,0.06654994952914567,-1.0665499495291457,0.09982492429371848,-1.0998249242937184,0.16637487382286417,-1.166374873822864
2023-10-02 11:00:00,2023-10-02 17:12:00,6.2,TP,1.5,False,1839.73,4.1032248734308565,6.154837310146284,-1,2023,0.029890798201395098,1.4701092017986048,0.059781596402790196,1.4402184035972099,0.08967239460418529,1.4103276053958147,0.1494539910069755,1.3505460089930246
2023-10-02 18:00:00,2023-10-03 05:22:00,11.366666666666667,TP,1.5,False,1828.83,5.000142471929394,7.5002137078940905,-1,2023,0.02438370520129484,1.4756162947987053,0.04876741040258968,1.4512325895974103,0.07315111560388451,1.4268488843961156,0.12191852600647421,1.3780814739935259
2023-10-03 06:00:00,2023-10-03 09:50:00,3.8333333333333335,SL,-1.0,False,1817.38,4.450462914517376,6.675694371776064,-1,2023,0.027223834687274448,-1.0272238346872744,0.054447669374548896,-1.0544476693745488,0.08167150406182333,-1.0816715040618234,0.13611917343637225,-1.1361191734363723
2023-10-03 17:00:00,2023-10-04 09:15:00,16.25,TP,1.5,False,1829.01,4.446105363644048,6.669158045466073,-1,2023,0.027424901127413304,1.4725750988725868,0.05484980225482661,1.4451501977451735,0.0822747033822399,1.41772529661776,0.13712450563706652,1.3628754943629335
2023-10-04 21:00:00,2023-10-05 03:57:00,6.95,SL,-1.0,False,1818.36,4.559810020618658,6.839715030927986,-1,2023,0.026585318127695327,-1.0265853181276954,0.05317063625539065,-1.0531706362553908,0.07975595438308597,-1.079755954383086,0.13292659063847664,-1.1329265906384767
2023-10-05 12:00:00,2023-10-06 15:30:00,27.5,TP,1.5,False,1819.82,3.470786519807029,5.206179779710544,-1,2023,0.034954997272514075,1.465045002727486,0.06990999454502815,1.430090005454972,0.10486499181754222,1.3951350081824578,0.17477498636257038,1.3252250136374295
2023-10-18 17:00:00,2023-10-18 17:45:00,0.75,SL,-1.0,False,1957.06,5.130824519824094,7.69623677973614,1,2023,0.025428791447176555,-1.0254287914471765,0.05085758289435311,-1.0508575828943532,0.07628637434152966,-1.0762863743415296,0.1271439572358828,-1.1271439572358828
2023-10-18 19:00:00,2023-10-19 18:35:00,23.583333333333332,TP,1.5,False,1945.21,6.08530277474628,9.12795416211942,1,2023,0.021310470730369464,1.4786895292696305,0.04262094146073893,1.457379058539261,0.06393141219110839,1.4360685878088917,0.10655235365184733,1.3934476463481527
2023-10-19 19:00:00,2023-10-19 20:21:00,1.35,TP,1.5,False,1956.12,5.122298886956215,7.683448330434322,1,2023,0.02545888142764964,1.4745411185723503,0.05091776285529928,1.4490822371447007,0.07637664428294891,1.423623355717051,0.1272944071382482,1.3727055928617518
2023-10-20 03:00:00,2023-10-20 17:06:00,14.1,TP,1.5,False,1977.16,5.715081110644529,8.572621665966793,1,2023,0.023063656335719353,1.4769363436642806,0.04612731267143871,1.4538726873285612,0.06919096900715806,1.4308090309928418,0.11531828167859676,1.3846817183214033
2023-10-23 11:00:00,2023-10-23 16:44:00,5.733333333333333,SL,-1.0,False,1979.48,5.570190399566947,8.35528559935042,1,2023,0.02369135054047577,-1.0236913505404757,0.04738270108095154,-1.0473827010809516,0.0710740516214273,-1.0710740516214272,0.11845675270237886,-1.1184567527023788
2023-10-24 00:00:00,2023-10-24 13:21:00,13.35,SL,-1.0,False,1972.47,5.181545751045076,7.772318626567614,1,2023,0.02537814125707139,-1.0253781412570715,0.05075628251414278,-1.0507562825141428,0.07613442377121415,-1.0761344237712143,0.12689070628535695,-1.126890706285357
2023-10-24 15:00:00,2023-10-24 19:32:00,4.533333333333333,TP,1.5,False,1963.68,5.07028757296553,7.6054313594482945,1,2023,0.025819442805969227,1.4741805571940307,0.051638885611938454,1.4483611143880615,0.07745832841790766,1.4225416715820924,0.1290972140298461,1.370902785970154
2023-10-24 20:00:00,2023-10-25 16:54:00,20.9,TP,1.5,False,1974.35,5.576193222744027,8.36428983411604,1,2023,0.02360451441970691,1.476395485580293,0.04720902883941382,1.4527909711605862,0.07081354325912073,1.4291864567408792,0.11802257209853456,1.3819774279014654
2023-10-30 12:00:00,2023-10-31 16:58:00,28.966666666666665,TP,1.5,False,1993.7,4.590576286861732,6.885864430292598,1,2023,0.028953518039495918,1.471046481960504,0.057907036078991836,1.442092963921008,0.08686055411848774,1.4131394458815123,0.1447675901974796,1.3552324098025204
2023-11-16 20:00:00,2023-11-17 12:18:00,16.3,TP,1.5,False,1983.38,4.3297966530201,6.49469497953015,1,2023,0.03053846264145087,1.4694615373585491,0.06107692528290174,1.4389230747170982,0.09161538792435259,1.4083846120756474,0.15269231320725435,1.3473076867927456
2023-11-20 02:00:00,2023-11-20 03:19:00,1.3166666666666667,TP,1.5,False,1974.54,3.637009423510987,5.455514135266481,1,2023,0.03619347234820337,1.4638065276517966,0.07238694469640675,1.4276130553035933,0.1085804170446101,1.39141958295539,0.18096736174101685,1.3190326382589832
2023-11-20 05:00:00,2023-11-20 10:27:00,5.45,SL,-1.0,False,1982.84,3.9582834196259826,5.937425129438974,1,2023,0.03339562111139173,-1.0333956211113917,0.06679124222278346,-1.0667912422227834,0.10018686333417519,-1.1001868633341751,0.16697810555695866,-1.1669781055569586
2023-11-20 12:00:00,2023-11-20 13:42:00,1.7,SL,-1.0,False,1979.28,3.7271306315481136,5.59069594732217,1,2023,0.03540310577877223,-1.0354031057787723,0.07080621155754446,-1.0708062115575445,0.10620931733631668,-1.1062093173363168,0.17701552889386113,-1.177015528893861
2023-11-20 14:00:00,2023-11-20 15:34:00,1.5666666666666667,SL,-1.0,False,1973.37,3.795076922100162,5.692615383150243,1,2023,0.03466543701232727,-1.0346654370123272,0.06933087402465454,-1.0693308740246545,0.10399631103698179,-1.1039963110369817,0.17332718506163633,-1.1733271850616362
2023-11-20 21:00:00,2023-11-21 03:16:00,6.266666666666667,TP,1.5,False,1977.36,4.294320712389097,6.441481068583645,1,2023,0.030697288076246453,1.4693027119237536,0.061394576152492907,1.438605423847507,0.09209186422873936,1.4079081357712606,0.15348644038123227,1.3465135596187676
2023-11-21 16:00:00,2023-11-22 17:27:00,25.45,SL,-1.0,False,1997.62,4.4953160663592415,6.742974099538863,1,2023,0.02962520648176022,-1.0296252064817601,0.05925041296352044,-1.0592504129635205,0.08887561944528065,-1.0888756194452807,0.1481260324088011,-1.1481260324088012
2023-11-22 22:00:00,2023-11-24 15:35:00,41.583333333333336,TP,1.5,False,1990.73,4.476141754108357,6.714212631162535,1,2023,0.02964949293920878,1.4703505070607912,0.05929898587841756,1.4407010141215824,0.08894847881762634,1.4110515211823738,0.1482474646960439,1.3517525353039561
2023-11-28 22:00:00,2023-11-29 03:00:00,5.0,TP,1.5,False,2041.79,4.22631475610206,6.339472134153091,1,2023,0.0322075711793119,1.467792428820688,0.0644151423586238,1.435584857641376,0.09662271353793568,1.4033772864620644,0.16103785589655953,1.3389621441034405
2023-11-29 07:00:00,2023-11-29 11:22:00,4.366666666666666,SL,-1.0,False,2046.15,4.079468107092457,6.119202160638686,1,2023,0.03343818272848883,-1.0334381827284889,0.06687636545697766,-1.0668763654569777,0.10031454818546647,-1.1003145481854664,0.16719091364244412,-1.167190913642444
2023-11-29 21:00:00,2023-11-30 10:43:00,13.716666666666667,SL,-1.0,False,2047.76,4.499320722137252,6.748981083205878,1,2023,0.030341765293958715,-1.0303417652939588,0.06068353058791743,-1.0606835305879174,0.09102529588187613,-1.091025295881876,0.15170882646979358,-1.1517088264697937
2023-11-30 20:00:00,2023-12-01 11:29:00,15.483333333333333,TP,1.5,False,2037.04,4.530038441379722,6.795057662069583,1,2023,0.02997825921876835,1.4700217407812317,0.0599565184375367,1.4400434815624632,0.08993477765630506,1.410065222343695,0.14989129609384177,1.3501087039061583
2023-12-01 17:00:00,2023-12-01 17:22:00,0.36666666666666664,TP,1.5,False,2042.47,4.417463884531661,6.626195826797492,1,2023,0.030824172019485074,1.469175827980515,0.06164834403897015,1.4383516559610299,0.09247251605845522,1.4075274839415448,0.15412086009742537,1.3458791399025747
2023-12-01 18:00:00,2023-12-01 18:53:00,0.8833333333333333,TP,1.5,False,2049.31,4.8962164642079795,7.344324696311969,1,2023,0.027903314256096042,1.472096685743904,0.055806628512192084,1.444193371487808,0.08370994276828811,1.4162900572317119,0.13951657128048023,1.3604834287195198
2023-12-01 19:00:00,2023-12-01 20:33:00,1.55,TP,1.5,False,2058.79,5.684343859621683,8.526515789432525,1,2023,0.024145736087788576,1.4758542639122114,0.04829147217557715,1.4517085278244228,0.07243720826336571,1.4275627917366343,0.12072868043894289,1.379271319561057
2023-12-01 23:00:00,2023-12-04 01:16:00,50.266666666666666,TP,1.5,False,2070.77,6.1655623952169485,9.248343592825423,1,2023,0.02239071223096035,1.4776092877690397,0.0447814244619207,1.4552185755380793,0.06717213669288105,1.432827863307119,0.11195356115480176,1.3880464388451983
