branch,bps,n,ev_r,pf,win_rate,cum_r,max_dd_r,recovery_factor,tp_rate,sl_rate,time_rate,cum_return_proxy_pct_at_025,max_dd_proxy_pct_at_025,median_hold_hours
BUY_ONLY,1.0,385,0.13384009540697514,1.2437198459169527,0.4623376623376623,51.52843673168543,12.525529844688137,4.113872815810483,0.4623376623376623,0.5376623376623376,0.0,12.882109182921358,3.1313824611720342,6.783333333333333
SELL_ONLY,1.0,103,-0.12495418776323652,0.8094441716083531,0.3592233009708738,-12.870281339613362,15.447791236629675,-0.8331470268121864,0.3592233009708738,0.6407766990291263,0.0,-3.2175703349033404,3.8619478091574186,7.083333333333333
BUY_ONLY,2.0,385,0.11183603496979445,1.1994761424128582,0.4623376623376623,43.05687346337086,13.051059689376281,3.2991093817783756,0.4623376623376623,0.5376623376623376,0.0,10.764218365842716,3.2627649223440702,6.783333333333333
SELL_ONLY,2.0,103,-0.1479666279536576,0.7793827893795148,0.3592233009708738,-15.240562679226732,17.39558247325935,-0.8761168361366839,0.3592233009708738,0.6407766990291263,0.0,-3.810140669806683,4.348895618314837,7.083333333333333
BUY_ONLY,3.0,385,0.08983197453261375,1.1570099713715931,0.4623376623376623,34.585310195056294,13.918295585369602,2.484881139570789,0.4623376623376623,0.5376623376623376,0.0,8.646327548764074,3.4795738963424006,6.783333333333333
SELL_ONLY,3.0,103,-0.17097906814407854,0.7506330829005976,0.3592233009708738,-17.61084401884009,19.34337370988903,-0.9104329101513865,0.3592233009708738,0.6407766990291263,0.0,-4.402711004710023,4.835843427472257,7.083333333333333
BUY_ONLY,5.0,385,0.04582385365825234,1.0769982922837844,0.4623376623376623,17.64218365842715,15.863825975616006,1.1121014366612836,0.4623376623376623,0.5376623376623376,0.0,4.410545914606788,3.9659564939040015,6.783333333333333
SELL_ONLY,5.0,103,-0.21700394852492055,0.6967396581921056,0.3592233009708738,-22.351406698066818,23.23895618314838,-0.9618076871402181,0.3592233009708738,0.6407766990291263,0.0,-5.587851674516704,5.809739045787095,7.083333333333333
