year,bps,n,ev_r,pf,win_rate,cum_r,max_dd_r,recovery_factor,tp_rate,sl_rate,time_rate,cum_return_proxy_pct_at_025,max_dd_proxy_pct_at_025,median_hold_hours,eligible,positive
2023,2.0,37,-0.19023688539084377,0.7250897721773724,0.35135135135135137,-7.03876475946122,15.665866569617801,-0.449305803045209,0.35135135135135137,0.6486486486486487,0.0,-1.759691189865305,3.9164666424044503,6.95,True,False
2024,2.0,17,-0.464029626189222,0.4243067997474431,0.23529411764705882,-7.888503645216774,8.273826743854531,-0.9534286720562575,0.23529411764705882,0.7647058823529411,0.0,-1.9721259113041936,2.068456685963633,5.966666666666667,False,False
2025,2.0,3,-0.21640403687962464,0.6909428198775873,0.3333333333333333,-0.649212110638874,2.1006213490388133,-0.3090571801224127,0.3333333333333333,0.6666666666666666,0.0,-0.1623030276597185,0.5251553372597033,9.883333333333333,False,False
2026,2.0,46,0.007302561654133513,1.012138228201657,0.41304347826086957,0.3359178360901416,7.427048186411786,0.045228982990136335,0.41304347826086957,0.5869565217391305,0.0,0.0839794590225354,1.8567620466029464,7.091666666666667,True,True
