n,resid_n,mean_residual,cum_residual,t_residual,pf_residual,mean_total,t_total,median_mae,stop15_touch,median_delay_h,long_n,short_n,side_name,state
736,736,0.49822413884107536,366.69296618703146,2.312267985003036,1.2882346095293025,0.9982241388410751,4.632777776421038,2.087139899706117,0.5964673913043478,0.25,736,0,LONG,ACCEPT_FIRST
687,687,0.22448494665789534,154.2211583539741,0.9261212869150363,1.110339166844345,-0.2755150533421043,-1.136647955974113,3.2059965780397146,0.7918486171761281,0.25,687,0,LONG,ADVERSE_FIRST
760,760,0.5546579613931837,421.5400506588196,2.8909220766286317,1.3569681866847967,1.0546579613931835,5.496962445514028,1.9158077943899896,0.5736842105263158,0.25,0,760,SHORT,ACCEPT_FIRST
716,716,0.007108721511055309,5.089844601915601,0.03183546167285245,1.0038346740333375,-0.49289127848894576,-2.2073478867916205,3.103030099384661,0.8086592178770949,0.25,0,716,SHORT,ADVERSE_FIRST
