signal_ts,entry_ts,entry_k,side,entry_price,atr,R,exit_ts,exit_reason,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,anchor_high,anchor_low,rejection_minute,rejection_close,class_1m,reclaim_minute_1m,class_3m,reclaim_minute_3m,class_5m,reclaim_minute_5m,period
1609746300,1609746600,886,1,32290.18,366.59428571428595,-1.0029360504930813,1609750200,INITIAL_STOP,0.5314321788197139,1.0086354708981562,0.39815132337811876,0.9616080057361979,1.0086354708981562,0.23137294634784955,0.9616080057361979,2.029982542008292,-0.8789826043582611,0.9616080057361979,5.156054182124261,-2.5684797518471165,32300.0,32012.82,3.0,32004.53,RECLAIMED_1M,1.0,RECLAIMED_3M,1.0,RECLAIMED_5M,1.0,historical
1609764600,1609765500,949,-1,30967.43,861.209285714286,-0.26920933720275475,1609787100,TIME_EXIT,0.4034211030502792,0.16371165794277406,0.30745139931972587,0.4034211030502792,0.3745547166650212,-0.267043103012126,0.4034211030502792,0.9667452660005484,-0.9626347668933949,0.4034211030502792,1.4138491307488705,-1.2297010930643189,31237.0,30850.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1609806000,1609806300,1085,-1,32352.42,327.08071428571463,-1.0032970883115309,1609807200,INITIAL_STOP,0.07655602701822418,1.5548761445951498,-1.2005293581968672,0.07655602701822418,1.6741433416391358,-0.7559907668050486,0.10550912509581013,1.6741433416391358,-0.6237909821298001,0.10550912509581013,1.6741433416391358,-0.6558320030224137,32499.84,32257.91,8.0,32568.02,NO_RECLAIM_1M,,NO_RECLAIM_3M,,NO_RECLAIM_5M,,historical
1609807500,1609807800,1090,-1,32741.08,345.9500000000002,2.396488791251151,1609818900,PROFIT_STOP,1.0568579274461696,0.0,0.396300043358873,1.2232114467408632,0.0,0.8473767885532628,1.2232114467408632,0.08032952738835339,0.19630004335887685,1.248937707761246,0.4037577684636514,1.0243965891024795,32895.98,32703.4,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1609832700,1609834200,1178,1,31337.35,557.9514285714286,-0.13066473997565595,1609855800,TIME_EXIT,0.38094713825576737,0.11160469677339492,-0.06851850903560396,0.38094713825576737,0.17447755308961604,-0.15323914524049714,0.38094713825576737,0.5150089869573875,-0.17745272245919738,0.9188075766963869,0.5150089869573875,0.36209245044371946,31356.16,30910.9,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1609892700,1609893000,1374,1,33678.61,344.30357142857093,3.1707566997562457,1609907400,PROFIT_STOP,0.7523012291893492,0.036624656397491503,0.5227654167314921,1.1823868056636042,0.036624656397491503,0.8251148799336044,1.1823868056636042,0.036624656397491503,0.28286084746641643,1.4782013381048638,0.3563715574918234,0.8035641304911532,33725.0,33467.5,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1609907700,1609908300,1425,-1,35314.15,398.7850000000009,1.4970481880378292,1609922400,PROFIT_STOP,0.5323169126220855,0.8421831312612004,-0.39264265205562243,0.5323169126220855,1.0083127499780524,-0.11497423423648945,1.3946111313113587,1.0083127499780524,1.301854382687419,1.7626039093747254,1.0083127499780524,0.8141228983036042,35523.13,35276.0,9.0,35575.95,RECLAIMED_1M,1.0,RECLAIMED_3M,1.0,RECLAIMED_5M,1.0,historical
1609935000,1609936500,1519,-1,34713.78,423.5364285714287,-0.7514752085754136,1609958100,TIME_EXIT,0.5152095198422781,0.15309190810034096,-0.08624995994609733,0.5152095198422781,1.1374464331791325,-0.6941315555585488,0.8589107700298982,1.1374464331791325,0.46990054827463895,1.4173515180849574,1.1374464331791325,0.8937601926634765,34960.39,34629.7,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1609977600,1609979400,1662,1,37085.12,487.9021428571437,-0.2769192674760663,1610001000,TIME_EXIT,0.7273589698168331,0.010063493411303024,0.3938289733157723,0.7273589698168331,0.32348699900302325,0.2869222897448651,0.7273589698168331,0.46048168324152705,-0.17460468507297724,0.7273589698168331,1.1335674747424442,-0.7033992472143893,37140.16,36696.74,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610021400,1610022000,1804,-1,37807.52,321.1757142857142,-1.0039238666269323,1610024700,INITIAL_STOP,0.02341397454885737,0.962837432113279,-0.6036570991402271,0.02341397454885737,0.962837432113279,-0.443184193788014,0.02341397454885737,1.9817189522424412,-1.8157661805064442,0.02341397454885737,2.8447979076873824,-1.8328284917468523,37944.98,37558.8,1.0,37965.32,RECLAIMED_1M,1.0,RECLAIMED_3M,1.0,RECLAIMED_5M,1.0,historical
1610025000,1610026800,1820,-1,38246.0,345.8385714285713,-1.003686305611901,1610034600,INITIAL_STOP,0.5514422501001682,0.1788695799444019,0.06346891819882096,0.5514422501001682,1.1392598528628142,-0.7948506115570009,0.5514422501001682,1.3740514773614365,-0.7344756224002177,0.5514422501001682,1.3740514773614365,-0.936853280019167,38340.0,38150.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610104500,1610105700,2083,-1,41016.45,602.6421428571427,-1.0022687012785378,1610118300,INITIAL_STOP,0.26607830517755504,0.516790940845021,-0.16132293626044555,0.3568120858268155,0.8215157301359876,-0.7977039204740134,0.3568120858268155,1.466790881582183,-1.0613097799096662,0.39109445430182227,1.466790881582183,-0.5213375860348305,41271.7,40574.61,8.0,41286.15,NO_RECLAIM_1M,,RECLAIMED_3M,2.0,RECLAIMED_5M,2.0,historical
1610132100,1610132400,2172,-1,39956.48,636.3528571428573,-1.0020929939289438,1610148300,INITIAL_STOP,-0.003755777903992152,1.1622011148352098,-0.8685589980401693,-0.003755777903992152,1.1622011148352098,-0.5230117163209086,-0.003755777903992152,1.3038992293134726,-0.7385210810713717,1.675108374284717,1.3038992293134726,1.3273139116438197,40386.13,39800.0,6.0,40393.63,RECLAIMED_1M,1.0,RECLAIMED_3M,1.0,RECLAIMED_5M,1.0,historical
1610148600,1610150400,2232,-1,40637.23,646.5464285714287,1.3343492762093103,1610172000,TIME_EXIT,-0.0025829544889578748,0.603607077162719,-0.3046339617638759,-0.0025829544889578748,0.6321278440947184,-0.27105555340738974,0.9629161534084939,0.6321278440947184,0.4570128098192091,1.2843625195406383,0.6321278440947184,0.600467318113277,40851.99,40601.0,3.0,40873.86,NO_RECLAIM_1M,,NO_RECLAIM_3M,,NO_RECLAIM_5M,,historical
1610172600,1610173200,2308,-1,39217.13,430.355714285715,-1.0030375747858686,1610181300,INITIAL_STOP,0.7369020312100548,0.14204528479763648,0.44646787209251937,0.7369020312100548,0.667494331931396,-0.5085328084076755,1.124302487311156,0.667494331931396,-0.4365690840467621,1.124302487311156,1.479589973742649,-1.2726681250394272,39562.74,39114.33,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610181900,1610182500,2339,1,40242.67,483.14214285714326,1.0170062473973727,1610204100,TIME_EXIT,1.0672635530212176,0.17110906432445563,0.8194068885376807,1.284942763073284,0.17110906432445563,0.8928221360469195,1.284942763073284,0.17110906432445563,0.23349236175690205,1.284942763073284,0.18145798559725465,0.3773837631338932,40333.0,40100.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610242500,1610243100,2541,1,41366.0,316.0978571428573,-1.00436215126268,1610248200,INITIAL_STOP,0.14590418428290433,0.6757401076068166,-0.3631470362930131,0.14590418428290433,1.0898523739257955,-0.5958281454431945,0.14590418428290433,1.3635018088882955,-0.703358137285701,0.14590418428290433,3.4045153286617933,-2.5577522331466054,41390.0,41255.9,9.0,41239.8,NO_RECLAIM_1M,,NO_RECLAIM_3M,,RECLAIMED_5M,4.0,historical
1610251800,1610253000,2574,-1,40411.86,318.850714285714,-1.0042247419862809,1610261100,INITIAL_STOP,0.9780752748151311,0.3428563747925019,0.5076356826190516,0.9780752748151311,0.3605135408195866,0.045758091000950546,0.9780752748151311,0.9036830939691874,-0.6235833607756489,0.9780752748151311,1.2173094887665739,-0.9652479552679062,40563.39,40400.41,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610268000,1610268600,2626,1,40882.17,262.4364285714281,-1.0051926442049997,1610274600,INITIAL_STOP,0.4412116131525771,0.3321566311297097,0.26112990629022687,1.0205519159742171,0.3321566311297097,0.6736869609238822,1.0205519159742171,0.3321566311297097,0.3550574152651952,1.0205519159742171,3.361461687320194,-1.3800294493088079,40966.0,40651.13,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610336700,1610337000,2854,1,35216.11,835.5614285714281,-1.0014048881305382,1610345700,INITIAL_STOP,0.938159629197135,0.4300222433846849,0.5580678859210184,0.9417859334955266,0.4300222433846849,0.38688956783548084,0.9417859334955266,1.054500566770331,0.2230596023546157,0.9417859334955266,1.054500566770331,-0.6330234760887896,35260.0,34196.52,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610346000,1610346300,2885,1,34138.73,1037.3221428571435,0.25758186837766545,1610367900,TIME_EXIT,0.5255744358241052,0.35873137632544466,-0.18792619182221468,0.5255744358241052,1.4178141381896128,-0.8552309483691188,0.5255744358241052,1.4833675445911232,-0.6475808933855094,1.4812563392967122,1.4833675445911232,1.1038133215263695,34324.18,33701.47,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610380200,1610380500,2999,1,32156.5,1105.0314285714296,-1.000970002576957,1610383200,INITIAL_STOP,0.1754701223753182,1.001328986118041,-0.931394323626219,0.1754701223753182,1.4085572226775696,-0.3063261290564454,0.1754701223753182,1.5461098714710104,-0.5768071237792838,1.2796740105646642,1.5461098714710104,0.3108508872404402,32201.73,31450.0,7.0,31313.34,NO_RECLAIM_1M,,RECLAIMED_3M,2.0,RECLAIMED_5M,2.0,historical
1610409600,1610409900,3097,-1,35173.58,659.519285714286,-0.9248136724403516,1610431500,TIME_EXIT,1.1229087852949193,0.4813354315426666,0.8954704021435549,1.3131382489627195,0.4813354315426666,0.3697541607686125,1.3131382489627195,0.4813354315426666,0.1327482029660175,1.8506661237026574,0.49493624685512,1.225468333537307,35536.55,35140.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610433000,1610433300,3175,-1,36047.27,459.27999999999986,1.3483389021947356,1610454900,TIME_EXIT,0.07897143354815539,0.570741160076652,-0.246494513151033,0.4948397491726112,0.570741160076652,0.30944086396097237,0.839357254833653,0.570741160076652,0.2924795331823605,0.839357254833653,1.4069195262149576,0.09477878418393758,36400.0,36009.02,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610455200,1610457000,3254,1,35395.64,462.1478571428587,-1.002552980931172,1610457900,INITIAL_STOP,0.08858636768999882,1.774215734914757,-1.696751348903487,0.08858636768999882,2.58713738800352,-2.5381920133785107,0.08858636768999882,4.487827797844523,-3.065966828797824,0.08858636768999882,6.049232852194777,-3.384046849570396,35450.0,35179.53,6.0,35157.78,NO_RECLAIM_1M,,NO_RECLAIM_3M,,NO_RECLAIM_5M,,historical
1610496000,1610496300,3385,-1,33615.35,530.3257142857152,-1.0021128744778556,1610508000,INITIAL_STOP,0.2600665898046446,0.654107448791576,-0.0029981574665775387,1.3479451980992763,0.654107448791576,0.767924294503646,2.253992155764106,0.654107448791576,1.2496094044630177,2.253992155764106,0.654107448791576,0.14223334446755123,34078.34,33610.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610529600,1610530200,3498,-1,34751.56,420.884285714286,0.13183737957610964,1610551800,TIME_EXIT,1.2810409376177316,0.2338885136396552,0.9777034067728143,1.2810409376177316,0.2338885136396552,0.8591197444835444,1.2810409376177316,0.6785000288508197,-0.14096511087201163,1.2810409376177316,0.9205855698376519,-0.3826942593654846,35065.56,34751.56,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610562600,1610562900,3607,1,35670.81,276.1800000000013,1.495694738938381,1610569500,PROFIT_STOP,0.8298573394163272,0.4487652979940418,0.8031356361793175,1.1919400391049344,0.4487652979940418,0.6191252081975683,1.3744297197479975,0.4487652979940418,0.9721558403939603,3.0479397494387532,0.4487652979940418,0.9022376710840724,35690.0,35178.28,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610583000,1610583600,3676,-1,37814.07,438.9264285714281,0.044455888420387994,1610605200,TIME_EXIT,0.2371012388994572,0.6240909231452729,0.08365866717006215,0.2371012388994572,0.6240909231452729,-0.06037458278885013,0.7155413289243072,0.6240909231452729,0.6643938050145145,1.2714431478103236,0.6240909231452729,1.0582639134121088,38032.88,37767.97,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610608500,1610609100,3761,1,38486.13,366.615714285714,-1.003499225346893,1610627100,INITIAL_STOP,0.4878950711332689,0.30170556168194984,-0.2349053699669829,0.4878950711332689,0.5022425194150288,-0.3501213805035264,0.9925106475835034,0.9452131659854008,0.10599654757219677,0.9925106475835034,0.9452131659854008,-0.6406708464682689,38590.0,38346.94,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610632200,1610633400,3842,1,39253.21,347.4164285714287,0.8948479905753298,1610655000,TIME_EXIT,0.5183980525635103,0.2834350707158794,0.07279448500461819,1.1996841994888823,0.2834350707158794,1.194790936360862,1.3551172635556772,0.2834350707158794,1.0457478982612398,2.6946912207046707,0.2834350707158794,1.7131602050236132,39352.08,38833.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610689200,1610689500,4029,-1,38509.99,328.94642857142804,0.4054652128186998,1610711100,TIME_EXIT,2.015799359426734,0.010944031268656361,1.9896856848162454,2.675177243363551,0.010944031268656361,1.961413604038863,2.675177243363551,0.010944031268656361,1.4349144997557,2.675177243363551,0.010944031268656361,0.4863709896313935,38633.1,38505.14,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610714100,1610714400,4112,1,37478.85,328.47071428571405,-1.0038033679888794,1610721600,INITIAL_STOP,1.119247421492239,0.2060153220878522,0.6124138051011399,1.4183608453895642,0.2060153220878522,0.9630386705490221,1.4183608453895642,0.5088429279409544,0.9210866809174212,1.4183608453895642,1.8844602367247303,-1.4943189107965607,37555.0,37232.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610724600,1610725200,4148,-1,36347.47,445.2771428571437,2.197992985748837,1610727000,PROFIT_STOP,1.6741708213825093,0.26628359865765666,1.5213895679737202,4.198441420110744,0.26628359865765666,3.0870437031190874,4.198441420110744,0.26628359865765666,0.7864764801375791,4.198441420110744,0.26628359865765666,1.4327706019365192,36913.84,36100.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610755500,1610757600,4256,-1,37107.5,352.66357142857254,-1.0035073559246686,1610760300,INITIAL_STOP,0.07216509461667395,0.5135489306886977,-0.4517052877185731,0.07216509461667395,1.0846030919796048,-1.0622304948666155,0.07216509461667395,1.643209128894591,-0.4558735662681244,1.722604910791137,1.643209128894591,1.5685770939118382,37335.87,37082.05,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610764800,1610765400,4282,1,36724.65,366.7692857142865,-1.003337670431201,1610766000,INITIAL_STOP,0.037271387033883725,1.8928793305250242,-1.0337016068879528,0.037271387033883725,1.8928793305250242,-0.7644860431918047,0.037271387033883725,1.8928793305250242,-0.9074369445953734,0.0485864021173286,1.8928793305250242,-0.4759667911123557,36738.1,36536.0,3.0,36355.8,NO_RECLAIM_1M,,NO_RECLAIM_3M,,NO_RECLAIM_5M,,historical
1610775900,1610777400,4322,1,36023.97,436.86500000000007,2.0021842010689785,1610787000,PROFIT_STOP,0.39836104975220904,0.015702791480206885,0.17211266638435746,0.8556876838382559,0.10080917445893094,0.6598148169342931,1.5174252915660356,0.10080917445893094,1.23086079223559,2.2524120723793386,0.10080917445893094,1.623545031073665,36067.01,35864.19,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610865000,1610865300,4615,1,35305.42,330.029285714287,-1.0035658875871776,1610868900,INITIAL_STOP,0.7094218911308849,0.27991455303749196,0.5436790241558637,0.7094218911308849,0.4563534404955404,-0.3679067442066762,0.7410857478016044,2.068180096571501,-1.6096753318428325,0.7410857478016044,2.979796165275359,-1.7018489701130237,35327.08,35150.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610871000,1610871300,4635,1,34619.02,382.59642857143,-1.0030161476876327,1610877300,INITIAL_STOP,0.57415590840779,0.28233405210636897,0.37922465858281207,0.6505288115974648,0.42870238128575366,-0.24427828651973504,1.518519140832846,0.7763271630867922,0.9634956640249509,1.518519140832846,1.9747178582430043,-0.45429070169050906,34625.0,34432.33,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610886300,1610886900,4687,-1,35195.21,408.4121428571426,-1.0028725239618481,1610897100,INITIAL_STOP,0.03699694111515648,0.3495978327214954,-0.16245844096561773,0.47797305592914535,0.3495978327214954,0.24147176259276562,0.47797305592914535,0.7707655257206945,-0.10966862955313218,1.1877952418512834,0.7707655257206945,0.1311420361434559,35460.35,35194.6,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610928000,1610928300,4825,-1,35684.82,302.0421428571416,-1.003938172298571,1610931900,INITIAL_STOP,0.09664214312573087,0.9507944728621174,-0.7345332604958205,0.09664214312573087,1.2612147311515316,-1.2510174786394592,0.09664214312573087,1.5169737430207373,-0.8615685133815433,0.11528192612667532,1.904303798665758,-1.3728878893437293,36033.52,35603.55,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1610941200,1610942700,4873,1,35211.2,303.07214285714247,2.0534238916869656,1610955900,PROFIT_STOP,0.08714096832202832,0.5937200242280678,-0.2349605586600053,0.4726927346388604,0.5937200242280678,-0.33434283680687166,0.4726927346388604,0.9008416195106682,0.1853684059193839,1.0518947633873232,1.328825527161131,0.333583941588656,35253.99,35078.5,6.0,35074.62,RECLAIMED_1M,1.0,RECLAIMED_3M,1.0,RECLAIMED_5M,1.0,historical
1610956200,1610957100,4921,1,36146.78,314.02999999999935,2.6374075958772654,1610972700,PROFIT_STOP,1.1184281756520138,0.12785402668535342,0.752666942648795,1.1184281756520138,0.12785402668535342,0.11938349839186715,1.3714931694424202,0.12785402668535342,1.0531159443365277,1.796707320956604,0.12785402668535342,1.4273158615418975,36220.0,36133.83,2.0,36127.89,NO_RECLAIM_1M,,RECLAIMED_3M,2.0,RECLAIMED_5M,2.0,historical
1611014400,1611014700,5113,1,36928.23,223.427857142857,-1.005509344339343,1611015900,INITIAL_STOP,-4.4757176342802196e-05,1.3787895741354903,-1.0632514809830182,-4.4757176342802196e-05,1.8110543831662178,-1.4843717531066352,-4.4757176342802196e-05,2.2195978887400796,-0.4311011224460426,2.2010236605615616,2.2195978887400796,0.5191384882943911,36998.0,36668.37,7.0,36662.11,RECLAIMED_1M,1.0,RECLAIMED_3M,1.0,RECLAIMED_5M,1.0,historical
1611020400,1611021000,5134,1,37318.34,266.04857142857145,-1.0046756299422546,1611021600,INITIAL_STOP,0.19203260414318893,1.6851810088383299,-1.0303381767024105,0.19203260414318893,1.7678726763104349,-1.6281613454041624,0.19203260414318893,2.437073788889237,-1.8668395674259197,0.19203260414318893,2.799037769687571,-2.221286123908608,37420.0,37101.28,5.0,37017.82,NO_RECLAIM_1M,,NO_RECLAIM_3M,,NO_RECLAIM_5M,,historical
1611027300,1611027600,5156,1,36753.5,289.9850000000006,-1.0042247587518895,1611032400,INITIAL_STOP,0.16035312171319174,0.41015914616273974,-0.1774574546959292,0.16035312171319174,0.8190078797179148,-0.26328948049036466,0.16035312171319174,0.9370484680242173,-0.5689949480145513,0.16035312171319174,1.5519078573029568,-1.2017862992913402,36770.31,36600.55,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1611101100,1611102000,5404,1,36082.09,273.9678571428563,-1.0043900636588432,1611113100,INITIAL_STOP,0.6411336053499571,-7.300126450106096e-05,0.5607592131506751,1.1229419509588021,-7.300126450106096e-05,0.8032329131415518,1.1229419509588021,-7.300126450106096e-05,1.0034388809949188,1.1229419509588021,1.2121494961609065,-0.704827208614146,36234.61,35976.16,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1611120600,1611121500,5453,-1,35332.28,343.8935714285711,-1.0034247301040682,1611127500,INITIAL_STOP,0.19273404770163208,0.5836689507343467,-0.4818932767820648,0.19273404770163208,0.6621816134975355,-0.2968941803007951,0.19273404770163208,0.9325850398067492,-0.5291753470239022,0.5300477099434805,1.5200051510953396,-1.2778953621448483,35462.24,35305.15,13.0,35491.76,NO_RECLAIM_1M,,NO_RECLAIM_3M,,RECLAIMED_5M,4.0,historical
1611137400,1611137700,5507,1,34721.21,346.13142857142833,-1.003343740472926,1611141600,INITIAL_STOP,0.5760528618361304,0.1730845426179873,0.19677496574381506,0.6299341290674092,0.3562808512043314,0.3429044293662262,0.7707765836263712,0.7553200270747765,-0.7385056048074305,0.7707765836263712,2.0258489756161975,-0.4513314513066915,34750.52,34485.27,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1611187800,1611189300,5679,-1,35260.25,277.2585714285711,1.4957608464163537,1611197400,PROFIT_STOP,0.18030100834187074,0.2790896584415694,0.05200921264832101,0.47699156537734305,0.5497756091528812,0.22920842328719498,1.2485096428810794,0.5497756091528812,1.134933352569283,2.7420252368856337,0.5497756091528812,2.716489506958432,35352.1,35200.0,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1611198900,1611199500,5713,-1,34461.72,271.50999999999993,-1.004230871791093,1611203700,INITIAL_STOP,0.7569150307539394,0.5218960627601087,0.33291591469927234,0.7569150307539394,0.5608633199513788,-0.5453942764539125,0.7569150307539394,1.491436779492477,-1.0438289565761714,1.7005635151559841,1.8352178556959189,0.40075871975248684,34792.67,34415.44,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1611213900,1611214200,5762,1,34936.81,275.6664285714292,-1.0042245272279626,1611216600,INITIAL_STOP,0.49509111685189927,0.39856140832733433,-0.10864580121418958,0.49509111685189927,1.1359018275192723,-0.9246682714356923,0.49509111685189927,2.6655766674526262,-2.2374505419334425,0.49509111685189927,8.259293711602764,-7.812376759696615,34983.32,34794.3,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1611275700,1611276000,5968,1,29700.0,574.3535714285717,2.2423797353961095,1611295800,PROFIT_STOP,0.9629260224227254,0.2424987097295696,0.2855732220695322,0.9629260224227254,0.6384046661153188,-0.6215161143894706,0.9629260224227254,1.4276920015669783,0.027456954713063256,1.982158824517001,1.4276920015669783,1.5888819107195067,29757.49,29360.62,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
1611297000,1611297300,6039,-1,31733.12,373.2607142857144,1.497166134484067,1611303600,PROFIT_STOP,0.6238802828356251,0.11755858122913208,0.5324964358500812,0.6238802828356251,0.2684718647441061,-0.20862093710830926,1.696187077205703,0.3626687589103817,1.6742453091959855,3.2619827198530307,0.3626687589103817,1.7633787184369423,32000.0,31727.13,,,NO_REJECTION,,NO_REJECTION,,NO_REJECTION,,historical
