flow_id,signal_time,side,state,touch_time,class_time,atr14,lab035_residual_atr,high_volume,high_volume_resolved,fut_vol15_logexp,fut_vol30_logexp,fut_vol60_logexp,spot_vol15_logexp,spot_vol30_logexp,spot_vol60_logexp,fut_imb60_pre,spot_imb60_pre,fut_taker_aligned_60,spot_taker_aligned_60,fut_minus_spot_vol60,activation_state,oi_state,oi_logchg_1h,oi_post1h_residual_atr
15,2021-01-08 13:45:00+00:00,1,REJECT,2021-01-08 15:00:00+00:00,2021-01-08 15:45:00+00:00,706.8350000000007,-0.8918630231949476,True,True,0.5981859350889894,0.6700537972944444,0.7417665331355419,0.8497916339263605,0.8614551485508545,0.8639757503543986,-0.026314628975093943,-0.059933356304375074,-0.026314628975093943,-0.059933356304375074,-0.12220921721885669,ABSORPTION,OI_FLUSH,-0.004884442639928821,-1.575502062008816
21,2021-01-11 14:15:00+00:00,-1,REJECT,2021-01-11 14:15:00+00:00,2021-01-11 15:00:00+00:00,1054.7757142857142,-1.0436815951393852,True,True,2.723892560964161,2.3422818359339868,2.1631782842023974,2.806459190771575,2.408870817853384,2.178433172720757,-0.09428427304196862,-0.10259105804596526,0.09428427304196862,0.10259105804596526,-0.015254888518359433,ABSORPTION,OI_PERSIST,0.03969851951695169,-2.9717597376828904
22,2021-01-12 02:15:00+00:00,1,ACCEPT,2021-01-12 05:45:00+00:00,2021-01-12 05:45:00+00:00,589.6692857142859,-5.004347473220453,False,True,0.22538877963697548,0.2746359253725717,0.6867882939259217,0.3366696137641,0.47701497138626686,0.7523515815859014,0.047636715460632494,0.0023024669594112557,0.047636715460632494,0.0023024669594112557,-0.06556328765997976,LOWVOL_ACCEPT,OI_PERSIST,0.006119547883240983,-5.147156335815357
25,2021-01-13 16:15:00+00:00,1,ACCEPT,2021-01-13 18:30:00+00:00,2021-01-13 18:30:00+00:00,343.4864285714289,4.369896086557793,False,True,0.3252318785843504,0.05841962386384451,0.05257238396297153,0.7033665697990416,0.40450573723217836,0.34218091451157556,0.11374065069779961,0.1830075453022359,0.11374065069779961,0.1830075453022359,-0.289608530548604,LOWVOL_ACCEPT,OI_PERSIST,0.0009776054390702171,3.4990902115076237
26,2021-01-14 04:15:00+00:00,1,ACCEPT,2021-01-14 07:00:00+00:00,2021-01-14 07:00:00+00:00,352.41285714285704,3.875284264803045,False,True,-0.053790654702337584,0.13430180853746004,0.40687410504013133,0.17326117338341038,0.34995120752672143,0.6014058772503479,0.10480864542544649,-0.005810399272511093,0.10480864542544649,-0.005810399272511093,-0.19453177221021656,LOWVOL_ACCEPT,OI_PERSIST,0.008618700820978376,2.9073286607834214
28,2021-01-15 05:30:00+00:00,-1,ACCEPT,2021-01-15 05:45:00+00:00,2021-01-15 05:45:00+00:00,305.7728571428571,6.960101102125292,False,True,-0.16029739001329105,-0.05863889529111452,-0.07925596096215198,-0.11176646173837258,0.05118128347632875,0.014939201982036214,0.09089977396605257,-0.0885752314150814,-0.09089977396605257,0.0885752314150814,-0.0941951629441882,LOWVOL_ACCEPT,OI_PERSIST,0.007526071984914395,7.740418891707657
30,2021-01-16 05:30:00+00:00,1,REJECT,2021-01-16 09:00:00+00:00,2021-01-16 09:45:00+00:00,436.86500000000007,-0.9316150298146976,False,True,0.5347029235216906,1.0127704231437415,0.6361049264074357,0.5828783816681483,0.969110134239513,0.6563588421990404,0.07512069403250424,0.12125328065895831,0.07512069403250424,0.12125328065895831,-0.020253915791604737,LOWVOL_REJECT,OI_FLUSH,-0.0006257342044921899,-0.8681400432627974
31,2021-01-16 17:30:00+00:00,-1,REJECT,2021-01-16 22:00:00+00:00,2021-01-16 22:45:00+00:00,378.02499999999935,1.2015342900601809,False,True,0.8386501710693491,0.9671548034925656,0.5323111583770337,1.0413612068216447,1.4153785812104778,0.9369832184947237,-0.13102171826847656,-0.2896418749571607,0.13102171826847656,0.2896418749571607,-0.40467206011768997,LOWVOL_REJECT,OI_PERSIST,0.004245198547968343,0.8643608226969131
34,2021-01-18 05:30:00+00:00,1,ACCEPT,2021-01-18 12:00:00+00:00,2021-01-18 12:00:00+00:00,319.7699999999999,-5.175501141445419,False,True,1.0216249375764954,0.4828311994605765,0.5517976717357284,0.7660514407452486,0.31245419241098155,0.4020261958554876,-0.04155560030136834,0.0034785658182243245,-0.04155560030136834,0.0034785658182243245,0.14977147588024076,LOWVOL_ACCEPT,OI_PERSIST,0.007713120884066171,-3.980517246771113
36,2021-01-19 05:30:00+00:00,1,ACCEPT,2021-01-19 08:15:00+00:00,2021-01-19 08:15:00+00:00,225.52714285714268,-1.0121176418422646,False,True,0.9239643042773237,0.9065628199877741,0.41713506606826384,0.9240946724596741,1.1016087347559138,0.7006149763891812,-8.121988149478359e-05,0.055259563114059794,-8.121988149478359e-05,0.055259563114059794,-0.2834799103209174,LOWVOL_ACCEPT,OI_FLUSH,-0.001933296649614391,-0.5926559362509259
37,2021-01-19 18:00:00+00:00,-1,ACCEPT,2021-01-19 19:30:00+00:00,2021-01-19 19:30:00+00:00,304.1257142857129,2.6455178309721656,False,True,0.5981191736589629,0.43235239225212535,0.4144080915019139,0.58860324244195,0.5090647133358396,0.5151554422014506,-0.12282032944124022,-0.08875763343425061,0.12282032944124022,0.08875763343425061,-0.10074735069953672,LOWVOL_ACCEPT,OI_FLUSH,-0.02252355313530785,3.3302675585284423
38,2021-01-20 06:00:00+00:00,-1,ACCEPT,2021-01-20 09:30:00+00:00,2021-01-20 10:00:00+00:00,327.8178571428569,-0.5454248330410054,False,True,-0.3688112042948893,0.10618154293296321,0.05461184210713324,-0.20188129188906154,0.06235604132484204,-0.014219051313379888,-0.02280248626530948,-0.1004493127899489,0.02280248626530948,0.1004493127899489,0.06883089342051313,LOWVOL_ACCEPT,OI_PERSIST,0.003330277336223375,-1.3251871139243443
41,2021-01-21 19:15:00+00:00,-1,ACCEPT,2021-01-21 22:00:00+00:00,2021-01-21 22:00:00+00:00,535.3664285714286,-1.1503336166283946,False,True,1.14238592332625,0.770391886166059,0.45272299346383593,0.9849067675974298,0.6213951758029183,0.39613115456606357,-0.0504134686348123,-0.10793740421092003,0.0504134686348123,0.10793740421092003,0.05659183889777236,LOWVOL_ACCEPT,OI_FLUSH,-0.03852765815965853,-0.7217673342557097
42,2021-01-22 07:15:00+00:00,1,ACCEPT,2021-01-22 18:30:00+00:00,2021-01-22 18:30:00+00:00,383.2050000000002,1.66827155178038,False,True,0.04423822353705414,0.03799574922327159,-0.0623235910342435,0.19051581031888223,0.1772020199874047,0.17093207199398208,-0.04802639045579167,-0.089005732341563,-0.04802639045579167,-0.089005732341563,-0.2332556630282256,LOWVOL_ACCEPT,UNRESOLVED,,
44,2021-01-23 07:15:00+00:00,-1,ACCEPT,2021-01-23 11:15:00+00:00,2021-01-23 11:15:00+00:00,304.45071428571435,-1.9712550236843445,False,True,0.22013168476078238,0.014718941878597663,-5.731477033833706e-05,0.04888634868952765,-0.12782790131650243,-0.06331324620600313,-0.011965173940829778,0.010059515881326206,0.011965173940829778,-0.010059515881326206,0.0632559314356648,LOWVOL_ACCEPT,OI_FLUSH,-0.010445794156096255,-1.9370294511661499
46,2021-01-24 08:30:00+00:00,-1,REJECT,2021-01-24 16:30:00+00:00,2021-01-24 17:15:00+00:00,187.5864285714285,0.8396662871590537,False,True,0.4340590117429953,0.6492220146711911,0.3550093742678355,0.32655873562112653,0.37376893719614146,0.13477047167756256,-0.04653506649513023,-0.03998159679664842,0.04653506649513023,0.03998159679664842,0.22023890259027296,LOWVOL_REJECT,OI_PERSIST,0.004470278421775831,0.7701516634237235
47,2021-01-24 20:30:00+00:00,1,REJECT,2021-01-25 02:00:00+00:00,2021-01-25 02:45:00+00:00,222.34142857142905,3.058944094989027,False,True,0.2882994098223482,0.003906429069786159,-0.01519446859337505,0.46623201836581635,0.14339756405852686,0.06897557921470616,0.03588777595218489,0.032213581961327745,0.03588777595218489,0.032213581961327745,-0.08417004780808121,LOWVOL_REJECT,OI_PERSIST,0.001257114722092112,-0.5585553749381674
48,2021-01-25 08:45:00+00:00,1,ACCEPT,2021-01-25 12:30:00+00:00,2021-01-25 12:30:00+00:00,212.05714285714308,-2.494799245486393,False,True,0.5165917020956505,0.364548570105496,-0.019377063579131167,0.6686469996288995,0.4386349779273333,0.0899864234990577,-0.017372549976825063,0.053004703582992904,-0.017372549976825063,0.053004703582992904,-0.10936348707818885,LOWVOL_ACCEPT,OI_FLUSH,-0.017474602819289586,-4.847419832929126
49,2021-01-25 21:45:00+00:00,-1,ACCEPT,2021-01-25 22:15:00+00:00,2021-01-25 22:15:00+00:00,348.5264285714288,0.750674779735911,True,True,0.5056550303286744,0.46335400235745694,0.8639041752198667,0.34218114975707065,0.35921314693843676,0.7141078807726483,-0.05320480192510125,-0.1582491388285459,0.05320480192510125,0.1582491388285459,0.14979629444721843,IGNITION,OI_FLUSH,-0.03119867955683553,1.8904448730061525
50,2021-01-26 12:15:00+00:00,-1,ACCEPT,2021-01-26 14:30:00+00:00,2021-01-26 14:30:00+00:00,325.71999999999986,-3.880664374309231,False,True,0.337347475519054,0.28989587493874863,0.2698452960754069,0.1487230766799201,0.06747887688934806,0.08139644447222574,0.02110030449702524,-0.04427283076488653,-0.02110030449702524,0.04427283076488653,0.18844885160318117,LOWVOL_ACCEPT,OI_FLUSH,-0.005853122560738555,-1.7180093331695947
51,2021-01-27 00:15:00+00:00,-1,REJECT,2021-01-27 09:15:00+00:00,2021-01-27 10:00:00+00:00,259.6707142857153,2.619047750035062,False,True,0.9844220210390666,0.7838403421059257,0.4389315597877133,0.755732152803904,0.6437881820630486,0.3092833304573239,-0.13051646485136573,-0.17682937210907956,0.13051646485136573,0.17682937210907956,0.1296482293303894,LOWVOL_REJECT,OI_FLUSH,-0.0010433006829035918,3.6880554768539144
59,2021-01-31 01:15:00+00:00,-1,REJECT,2021-01-31 07:45:00+00:00,2021-01-31 08:30:00+00:00,209.71714285714395,-0.8615413958937858,False,True,-0.8224249460272551,-0.786658558179561,-0.5014216134992682,-0.612413583970054,-0.523744610155548,-0.47629063355949713,-0.03794208012785397,0.012772911596513304,0.03794208012785397,-0.012772911596513304,-0.025130979939771037,LOWVOL_REJECT,OI_FLUSH,-0.009328901427791081,-1.606640236509042
60,2021-01-31 13:45:00+00:00,-1,ACCEPT,2021-01-31 15:00:00+00:00,2021-01-31 15:00:00+00:00,221.92142857142764,-1.052084070938864,False,True,0.5327582479377658,0.31659259274007273,0.030284616991246894,0.3805094375253901,0.24613896933828164,0.05973360860564333,-0.034697819923239746,-0.09964838644378178,0.034697819923239746,0.09964838644378178,-0.029448991614396434,LOWVOL_ACCEPT,OI_PERSIST,0.034281199433786824,-2.121201197334964
61,2021-02-01 01:45:00+00:00,1,REJECT,2021-02-01 02:15:00+00:00,2021-02-01 03:00:00+00:00,290.93285714285804,0.4230185658939447,False,True,0.11957747120851205,0.3546298765636169,0.3776280214415289,0.09995665352684503,0.3249424560050222,0.33362391603608427,0.04446765954876638,0.07310160565373165,0.04446765954876638,0.07310160565373165,0.04400410540544464,LOWVOL_REJECT,OI_PERSIST,0.0034238779696345034,0.1057632345214541
62,2021-02-01 13:45:00+00:00,-1,ACCEPT,2021-02-01 15:45:00+00:00,2021-02-01 15:45:00+00:00,265.7449999999995,-2.2451974637340406,False,True,-0.570347796991639,-0.43465366032225783,-0.2361498163324001,-0.2806502188922678,-0.3482193722675025,-0.23949609436837038,0.032073086249165404,-0.08839417154974553,-0.032073086249165404,0.08839417154974553,0.0033462780359702904,LOWVOL_ACCEPT,OI_PERSIST,0.0008726739522497695,-1.060226909255115
65,2021-02-03 01:45:00+00:00,1,ACCEPT,2021-02-03 03:45:00+00:00,2021-02-03 03:45:00+00:00,232.5121428571422,0.5641855878494854,False,True,-0.753099917568239,-0.46354404952621686,-0.4496902202608347,-0.08459285757390692,0.036960262949125286,0.01765377738974895,0.14189925222468616,-0.07769562699303509,0.14189925222468616,-0.07769562699303509,-0.46734399765058365,LOWVOL_ACCEPT,OI_PERSIST,0.013687006983255756,-0.42621429909958114
66,2021-02-03 13:45:00+00:00,1,REJECT,2021-02-03 15:15:00+00:00,2021-02-03 16:00:00+00:00,256.3864285714283,5.152846846696269,False,True,-0.4613393308552527,-0.31420799872215055,-0.2521937875312128,0.22408130213697786,0.2776367854804275,0.2701255700405206,-0.04570508958104932,-0.1027764852386975,-0.04570508958104932,-0.1027764852386975,-0.5223193575717334,LOWVOL_REJECT,OI_PERSIST,0.003630252399046796,4.493763599031598
67,2021-02-04 01:45:00+00:00,1,REJECT,2021-02-04 01:45:00+00:00,2021-02-04 02:30:00+00:00,267.42000000000087,-0.8917059307456374,False,True,-0.22080770845170794,0.13233734354811785,0.20435068767468031,0.29210076287660086,0.38309096995186204,0.48585255294224394,0.03627034030463082,0.012249902077783013,0.03627034030463082,0.012249902077783013,-0.2815018652675636,LOWVOL_REJECT,OI_FLUSH,-0.001071195751148224,-0.11760526512600773
69,2021-02-05 03:45:00+00:00,1,REJECT,2021-02-05 08:00:00+00:00,2021-02-05 08:45:00+00:00,245.70285714285745,0.9531024698823202,False,True,-0.33049107422107316,-0.46836365319189094,-0.22830378523621875,0.08694148239026873,-0.0349111228057343,0.0709008238661122,0.07160024369100751,0.03247658240459964,0.07160024369100751,0.03247658240459964,-0.29920460910233093,LOWVOL_REJECT,OI_PERSIST,0.007330535105433356,2.8298002232661985
71,2021-02-06 03:45:00+00:00,1,ACCEPT,2021-02-06 09:00:00+00:00,2021-02-06 09:00:00+00:00,448.6642857142844,2.371661917119079,False,True,-0.2714694732957608,-0.04565896433967271,0.17083363904427076,0.03523969785927441,0.19604821942897663,0.31029010424038905,-0.018310397767234525,0.062217226168089744,-0.018310397767234525,0.062217226168089744,-0.1394564651961183,LOWVOL_ACCEPT,OI_PERSIST,0.018894716453347726,2.269870886599922
72,2021-02-06 16:00:00+00:00,1,REJECT,2021-02-06 16:00:00+00:00,2021-02-06 16:45:00+00:00,263.52428571428544,-7.291472187437339,True,True,0.9883919222966298,0.9052032383529505,0.6384898243517563,0.999504515477018,0.9135106233522129,0.7186731343718328,0.06823810534819802,0.0868524152412431,0.06823810534819802,0.0868524152412431,-0.0801833100200765,ABSORPTION,OI_PERSIST,0.01070154206468743,-5.734386096158132
75,2021-02-08 06:45:00+00:00,1,ACCEPT,2021-02-08 07:30:00+00:00,2021-02-08 07:30:00+00:00,258.0878571428574,13.41899629970966,False,True,-0.5148405335354376,-0.4623777922888943,-0.31558236129714706,-0.21927543184579265,-0.23432834969333813,-0.15441423502492185,-0.06432278999767746,0.03034365189505797,-0.06432278999767746,0.03034365189505797,-0.1611681262722252,LOWVOL_ACCEPT,OI_FLUSH,-0.00018925863315999436,14.07253343960941
76,2021-02-08 18:45:00+00:00,1,REJECT,2021-02-08 22:00:00+00:00,2021-02-08 22:45:00+00:00,521.7378571428562,6.608318627444277,True,True,1.0921254583997724,1.1427105304264147,0.994160332476132,1.0626349749505601,1.2182929911408407,1.0271728575836556,0.032123156520671915,-0.0024476269829566744,0.032123156520671915,-0.0024476269829566744,-0.033012525107523616,ABSORPTION,OI_FLUSH,-0.027065338557047625,3.3707540595783683
79,2021-02-10 08:00:00+00:00,-1,ACCEPT,2021-02-10 12:30:00+00:00,2021-02-10 12:30:00+00:00,316.06785714285746,0.214479259652654,True,True,0.7011220008289445,1.0303495128655802,0.5730611774755378,0.6874772391361735,0.8469097582205095,0.47656477771663575,-0.10570642503310779,-0.06046635538639871,0.10570642503310779,0.06046635538639871,0.09649639975890201,IGNITION,OI_FLUSH,-0.0381566012634007,2.230470400795497
81,2021-02-11 08:45:00+00:00,1,ACCEPT,2021-02-11 10:30:00+00:00,2021-02-11 10:30:00+00:00,301.86857142857065,3.699225774698555,True,True,0.4364532163570338,0.7026514583270016,0.5994208064739064,0.40406670628194047,0.5996322890578196,0.5786184366660908,0.04508123350482794,0.046177480946317885,0.04508123350482794,0.046177480946317885,0.02080236980781558,IGNITION,OI_PERSIST,0.0027446602644989326,2.7734255210403815
83,2021-02-12 09:00:00+00:00,-1,REJECT,2021-02-12 14:30:00+00:00,2021-02-12 15:15:00+00:00,374.553571428572,-1.840991656734193,False,True,0.5973389793183067,0.599453905653258,0.29274746209709684,0.6898885058027624,0.6343303926548981,0.569540292155987,-0.12609732196410758,-0.11026663367724716,0.12609732196410758,0.11026663367724716,-0.27679283005889016,LOWVOL_REJECT,OI_FLUSH,-0.007295995741717576,0.4550750893921444
85,2021-02-13 09:00:00+00:00,-1,ACCEPT,2021-02-13 11:00:00+00:00,2021-02-13 11:00:00+00:00,301.56785714285746,-0.9829960089532156,False,True,1.1657411712180095,0.8160517458351677,0.5373405123104297,1.2052827495652096,1.0630685679554102,0.8263710378819162,-0.12066260666730189,-0.03437921824951253,0.12066260666730189,0.03437921824951253,-0.28903052557148656,LOWVOL_ACCEPT,OI_FLUSH,-0.01114738272193705,-0.43890619263610564
87,2021-02-14 10:30:00+00:00,1,ACCEPT,2021-02-14 12:00:00+00:00,2021-02-14 12:00:00+00:00,256.2857142857143,-2.202151616499461,False,True,-0.0806660722422606,-0.03005215573973117,0.0940568755477204,0.17686046729434385,0.06270261271628438,0.1282212297739702,-0.011131363339770948,0.058605407586540835,-0.011131363339770948,0.058605407586540835,-0.03416435422624982,LOWVOL_ACCEPT,OI_PERSIST,0.02132034530823468,-1.185005574136026
88,2021-02-14 23:15:00+00:00,-1,ACCEPT,2021-02-15 01:15:00+00:00,2021-02-15 01:30:00+00:00,225.45500000000015,0.235257590206475,False,True,0.5174570700084362,0.09600301160888454,-0.056523332229396164,0.4099755848147675,0.06756921488499075,-0.05214280910125357,-0.08143929192765864,-0.08104487884369241,0.08143929192765864,0.08104487884369241,-0.004380523128142591,LOWVOL_ACCEPT,OI_FLUSH,-0.07605916920823574,-5.004147169058119
90,2021-02-15 23:15:00+00:00,1,ACCEPT,2021-02-16 03:15:00+00:00,2021-02-16 03:15:00+00:00,305.4892857142856,-1.2448881770462006,False,True,-0.338090474932334,-0.06409889405569962,-0.11819843004407897,-0.38145608232435446,-0.1715109284996319,-0.16604985129489816,-0.01950538033653569,0.04054797599092246,-0.01950538033653569,0.04054797599092246,0.04785142125081919,LOWVOL_ACCEPT,OI_PERSIST,0.057590801681211445,-1.8472660953739315
91,2021-02-16 12:15:00+00:00,1,REJECT,2021-02-16 12:15:00+00:00,2021-02-16 13:00:00+00:00,394.9514285714275,-0.1301425853450374,True,True,1.9225262384740203,1.2890573842030195,0.7840313255876503,1.5667416990192582,1.0012116568811804,0.5689543840217596,0.0010528462137058265,0.052580237434305614,0.0010528462137058265,0.052580237434305614,0.21507694156589074,ABSORPTION,OI_PERSIST,0.011832543794760397,1.5014504496032102
92,2021-02-17 00:15:00+00:00,1,ACCEPT,2021-02-17 07:00:00+00:00,2021-02-17 07:45:00+00:00,260.5371428571431,1.0117559327981689,True,True,1.5596112529140163,1.4668512255939665,1.2670035303864209,1.5568668054876145,1.4013190211881743,1.1241066661354713,0.03777891499600475,0.12315291840912558,0.03777891499600475,0.12315291840912558,0.1428968642509496,IGNITION,OI_PERSIST,0.022377488533319223,1.2554064131245393
94,2021-02-18 07:30:00+00:00,-1,REJECT,2021-02-18 07:30:00+00:00,2021-02-18 08:15:00+00:00,226.65285714285605,-0.7063665643495056,False,True,1.2410120749069544,0.7944203727110235,0.34140890901324167,1.177241613597491,0.8349869391999478,0.4785569368469242,-0.20611238856803155,-0.10193180658724278,0.20611238856803155,0.10193180658724278,-0.13714802783368252,LOWVOL_REJECT,OI_PERSIST,0.008496117507759138,-1.5427116357929278
95,2021-02-18 21:00:00+00:00,1,ACCEPT,2021-02-19 08:45:00+00:00,2021-02-19 09:00:00+00:00,229.31571428571365,0.0,False,True,-0.5990640794768517,-0.3434052646954473,-0.36127697356789895,-0.3355824067321556,-0.06769012060642471,-0.06418061567876107,-0.019108939730531127,-0.008213627491290487,-0.019108939730531127,-0.008213627491290487,-0.2970963578891379,LOWVOL_ACCEPT,UNRESOLVED,,
96,2021-02-19 09:00:00+00:00,1,ACCEPT,2021-02-19 09:00:00+00:00,2021-02-19 09:00:00+00:00,248.55928571428635,12.98885290373377,False,True,1.0155101754057991,0.45472570802954365,0.17455639326007288,1.0208475250884592,0.5180144516023408,0.3083606660804093,0.07719900946508546,0.15310551719745513,0.07719900946508546,0.15310551719745513,-0.1338042728203364,LOWVOL_ACCEPT,OI_PERSIST,0.002119407224709491,12.372581419207227
98,2021-02-20 13:15:00+00:00,-1,ACCEPT,2021-02-20 22:30:00+00:00,2021-02-20 22:30:00+00:00,379.8928571428577,-2.803790542446173,False,True,0.8295904193014657,0.6831845057946656,0.44271982617552114,0.9476879980621346,0.7417576263113659,0.45571533551414894,-0.07701880199260026,-0.05299575222071038,0.07701880199260026,0.05299575222071038,-0.012995509338627809,LOWVOL_ACCEPT,OI_FLUSH,-0.026292061063552197,-0.47447588605809843
99,2021-02-21 01:15:00+00:00,1,ACCEPT,2021-02-21 10:15:00+00:00,2021-02-21 10:30:00+00:00,575.952142857143,-0.8769825865988342,False,True,1.2642538384244786,0.9176538531995383,0.42053694838095207,0.9742475529054367,0.6866396927945833,0.3263454974820613,0.10011558094806987,0.15049025145809442,0.10011558094806987,0.15049025145809442,0.09419145089889075,LOWVOL_ACCEPT,OI_PERSIST,0.008448331282069788,-0.3731907288923968
101,2021-02-22 01:15:00+00:00,-1,ACCEPT,2021-02-22 03:30:00+00:00,2021-02-22 03:45:00+00:00,400.0364285714287,7.043908501190067,False,True,0.3893712159830216,0.21390893667855743,0.21196030762604706,0.174382198191631,0.10098663876006023,0.07673313409510808,-0.09291558206573437,-0.0265535082225386,0.09291558206573437,0.0265535082225386,0.135227173530939,LOWVOL_ACCEPT,OI_PERSIST,0.02023924635299501,6.823153605653774
107,2021-02-25 02:15:00+00:00,1,ACCEPT,2021-02-25 12:45:00+00:00,2021-02-25 12:45:00+00:00,462.7328571428557,-1.389332938165498,True,True,0.2247522326770128,0.3613904749288918,0.7015448092101645,0.2885690191194437,0.1934503912150374,0.5003353314272481,0.031546012311434474,0.08163969683638349,0.031546012311434474,0.08163969683638349,0.20120947778291642,IGNITION,OI_PERSIST,0.005041992764301284,-1.0920988043085647
111,2021-02-27 03:00:00+00:00,1,REJECT,2021-02-27 06:30:00+00:00,2021-02-27 07:15:00+00:00,450.16071428571377,-0.3685794755841133,False,True,-0.507933719749036,-0.42807793659113774,-0.38319917940505754,-0.7293329072064587,-0.4503055607441055,-0.36981662482405103,0.0045932516305373546,0.11254955732773714,0.0045932516305373546,0.11254955732773714,-0.013382554581006512,LOWVOL_REJECT,OI_PERSIST,0.016366582700552357,1.3817287476694846
