time,ratio_arc,delta_ls_12_arc,q20,q80,ratio_rest,delta_ls_12_rest,side_arc,side_rest,decision_match,short_arc,short_rest,buy_arc,buy_rest,short_match,buy_match,ratio_abs_err,delta_abs_err,band_width,normalized_delta_err,dist_q20,dist_q80,nearest_threshold_dist,margin_error_ratio,q80_signed_margin_arc,q80_signed_margin_rest
2026-08-10 10:30:00+00:00,1.16194536,0.047016549999999935,-0.04066196999999998,0.041940241999999905,1.1622,0.04709999999999992,-1,-1,True,True,True,False,False,True,True,0.00025463999999986164,8.344999999998493e-05,0.08260221199999988,0.0010102635023864137,0.08767851999999991,0.005076308000000029,0.005076308000000029,60.830533253456515,0.005076308000000029,0.005159758000000014
2026-08-10 10:45:00+00:00,1.16493211,0.05606228000000013,-0.04066196999999998,0.04195678000000004,1.165,0.05620000000000003,-1,-1,True,True,True,False,False,True,True,6.788999999995937e-05,0.00013771999999989681,0.08261875000000002,0.0016669339586945673,0.09672425000000011,0.01410550000000009,0.01410550000000009,102.42158001750406,0.01410550000000009,0.014243219999999987
2026-08-10 11:00:00+00:00,1.16433896,0.05763362000000005,-0.04066196999999998,0.04202929399999998,1.1645,0.05790000000000006,-1,-1,True,True,True,False,False,True,True,0.0001610400000000567,0.0002663800000000105,0.08269126399999996,0.003221380193196837,0.09829559000000003,0.015604326000000071,0.015604326000000071,58.579195134767836,0.015604326000000071,0.01587070600000008
2026-08-10 11:15:00+00:00,1.1711923,0.06535983999999995,-0.04066196999999998,0.04202929399999998,1.1711,0.06540000000000012,-1,-1,True,True,True,False,False,True,True,9.22999999999341e-05,4.016000000017783e-05,0.08269126399999996,0.0004856619436870363,0.10602180999999992,0.023330545999999966,0.023330545999999966,580.9398904356738,0.023330545999999966,0.023370706000000144
2026-08-10 11:30:00+00:00,1.17473044,0.07247406999999995,-0.04066196999999998,0.042078411999999954,1.1749,0.07269999999999999,-1,-1,True,True,True,False,False,True,True,0.00016956000000001303,0.00022593000000004082,0.08274038199999993,0.0027305892786431783,0.11313603999999992,0.030395657999999992,0.030395657999999992,134.53573230644227,0.030395657999999992,0.030621588000000033
2026-08-10 11:45:00+00:00,1.1731146,0.07235073999999986,-0.04066196999999998,0.04213518399999998,1.173,0.07220000000000004,-1,-1,True,True,True,False,False,True,True,0.00011459999999985371,0.00015073999999981602,0.08279715399999996,0.001820593978385007,0.11301270999999984,0.03021555599999988,0.03021555599999988,200.44816239907627,0.03021555599999988,0.030064816000000064
2026-08-10 12:00:00+00:00,1.16975722,0.05865429999999994,-0.04066196999999998,0.04213518399999998,1.1697,0.058699999999999974,-1,-1,True,True,True,False,False,True,True,5.721999999996896e-05,4.570000000003738e-05,0.08279715399999996,0.000551951338810962,0.09931626999999991,0.01651911599999996,0.01651911599999996,361.4686214439048,0.01651911599999996,0.016564815999999996
2026-08-10 12:15:00+00:00,1.1645831,0.0522811299999999,-0.04066196999999998,0.04213518399999998,1.1645,0.052100000000000035,-1,-1,True,True,True,False,False,True,True,8.30999999998916e-05,0.0001811299999998628,0.08279715399999996,0.002187635579839651,0.09294309999999988,0.01014594599999992,0.01014594599999992,56.01471871036055,0.01014594599999992,0.009964816000000057
2026-08-10 12:30:00+00:00,1.17073109,0.04173161000000003,-0.04066196999999998,0.04213518399999998,1.1706,0.04160000000000008,0,0,True,False,False,False,False,True,True,0.00013109000000000037,0.0001316099999999487,0.08279715399999996,0.0015895473895147264,0.08239358000000001,0.00040357399999994825,0.00040357399999994825,3.0664387204627728,-0.00040357399999994825,-0.000535183999999897
2026-08-10 12:45:00+00:00,1.17986886,0.034738590000000125,-0.04066196999999998,0.04213518399999998,1.1801,0.03509999999999991,0,0,True,False,False,False,False,True,True,0.00023113999999990753,0.0003614099999997844,0.08279715399999996,0.0043650051063323335,0.0754005600000001,0.007396593999999854,0.007396593999999854,20.46593619436171,-0.007396593999999854,-0.007035184000000069
2026-08-10 13:00:00+00:00,1.19045564,0.03568298000000003,-0.04066196999999998,0.042078411999999954,1.1906,0.03590000000000004,0,0,True,False,False,False,False,True,True,0.00014436000000017657,0.0002170200000000122,0.08274038199999993,0.0026229030463022565,0.07634495000000001,0.006395431999999923,0.006395431999999923,29.46932079992426,-0.006395431999999923,-0.006178411999999911
2026-08-10 13:15:00+00:00,1.19942193,0.03958076999999993,-0.04066196999999998,0.042078411999999954,1.1993,0.03950000000000009,0,0,True,False,False,False,False,True,True,0.00012192999999993681,8.076999999984125e-05,0.08274038199999993,0.0009761859692627635,0.08024273999999991,0.002497642000000022,0.002497642000000022,30.922892162992834,-0.002497642000000022,-0.0025784119999998634
2026-08-10 13:30:00+00:00,1.2063447,0.04439934000000001,-0.04066196999999998,0.042078411999999954,1.2065,0.044300000000000006,-1,-1,True,True,True,False,False,True,True,0.00015529999999985833,9.934000000000331e-05,0.08274038199999993,0.0012006229316176397,0.08506130999999999,0.0023209280000000554,0.0023209280000000554,23.363478961143326,0.0023209280000000554,0.002221588000000052
2026-08-10 13:45:00+00:00,1.23234588,0.06741376999999993,-0.04066196999999998,0.04213905000000001,1.2321,0.06709999999999994,-1,-1,True,True,True,False,False,True,True,0.00024588000000003163,0.000313769999999991,0.08280101999999999,0.0037894460720410334,0.1080757399999999,0.025274719999999917,0.025274719999999917,80.55174172164529,0.025274719999999917,0.024960949999999926
2026-08-10 14:00:00+00:00,1.25197496,0.08763600000000005,-0.04066196999999998,0.04218424600000012,1.2517,0.08719999999999994,-1,-1,True,True,True,False,False,True,True,0.0002749600000000463,0.00043600000000010297,0.0828462160000001,0.005262762996925562,0.12829797000000004,0.04545175399999993,0.04545175399999993,104.24714220181008,0.04545175399999993,0.045015753999999825
2026-08-10 14:15:00+00:00,1.25011905,0.07892674999999993,-0.04066196999999998,0.042208444000000005,1.2502,0.07909999999999995,-1,-1,True,True,True,False,False,True,True,8.095000000007957e-05,0.00017325000000001367,0.08287041399999998,0.0020906134244727402,0.11958871999999991,0.03671830599999993,0.03671830599999993,211.93827417025705,0.03671830599999993,0.03689155599999994
2026-08-10 14:30:00+00:00,1.24602536,0.07129491999999993,-0.04066196999999998,0.042229933999999976,1.2462,0.07129999999999992,-1,-1,True,True,True,False,False,True,True,0.00017464000000000368,5.0799999999906476e-06,0.08289190399999996,6.12846340215644e-05,0.1119568899999999,0.029064985999999952,0.029064985999999952,5721.453937018398,0.029064985999999952,0.029070065999999943
2026-08-10 14:45:00+00:00,1.23939792,0.06628332000000015,-0.04066196999999998,0.04226467400000003,1.2396,0.06659999999999999,-1,-1,True,True,True,False,False,True,True,0.00020207999999999338,0.0003166799999998471,0.08292664400000001,0.0038187967669335208,0.10694529000000012,0.024018646000000116,0.024018646000000116,75.8451623089924,0.024018646000000116,0.024335325999999963
2026-08-10 15:00:00+00:00,1.25335885,0.08360162999999998,-0.04066196999999998,0.04227718000000012,1.2533,0.08360000000000012,-1,-1,True,True,True,False,False,True,True,5.884999999983265e-05,1.629999999863685e-06,0.0829391500000001,1.9652962441304053e-05,0.12426359999999996,0.04132444999999986,0.04132444999999986,25352.423315003543,0.04132444999999986,0.041322819999999996
2026-08-10 15:15:00+00:00,1.27092842,0.10634531999999997,-0.04066196999999998,0.042317194000000016,1.2712,0.10670000000000002,-1,-1,True,True,True,False,False,True,True,0.00027158000000016,0.0003546800000000516,0.082979164,0.004274326022374143,0.14700728999999996,0.06402812599999995,0.06402812599999995,180.52364384794922,0.06402812599999995,0.064382806
2026-08-10 15:30:00+00:00,1.30720247,0.13647137999999992,-0.04066196999999998,0.042336492000000024,1.3073,0.13669999999999982,-1,-1,True,True,True,False,False,True,True,9.75299999999013e-05,0.00022861999999990168,0.082998462,0.0027545088727053964,0.1771333499999999,0.09413488799999989,0.09413488799999989,411.7526375646941,0.09413488799999989,0.09436350799999979
2026-08-10 15:45:00+00:00,1.33919852,0.15932966000000004,-0.04066196999999998,0.042364374000000087,1.3392,0.15910000000000002,-1,-1,True,True,True,False,False,True,True,1.4799999998871272e-06,0.0002296600000000204,0.08302634400000006,0.002766109995160334,0.19999163000000003,0.11696528599999995,0.11696528599999995,509.29759644687607,0.11696528599999995,0.11673562599999993
2026-08-10 16:00:00+00:00,1.38848667,0.1980310300000001,-0.04066196999999998,0.04239155799999983,1.3883,0.1977,-1,-1,True,True,True,False,False,True,True,0.00018666999999994438,0.00033103000000012095,0.08305352799999981,0.0039857427850641305,0.2386930000000001,0.15563947200000028,0.15563947200000028,470.167271848302,0.15563947200000028,0.15530844200000016
2026-08-10 16:15:00+00:00,1.41246999,0.21304805999999998,-0.04066196999999998,0.04240936000000001,1.4125,0.21320000000000006,-1,-1,True,True,True,False,False,True,True,3.001000000013576e-05,0.00015194000000007257,0.08307132999999998,0.0018290305451961898,0.25371003,0.17063869999999998,0.17063869999999998,1123.0663419765597,0.17063869999999998,0.17079064000000005
2026-08-10 16:30:00+00:00,1.43069422,0.22434951999999986,-0.04066196999999998,0.04247568800000015,1.4307,0.22420000000000018,-1,-1,True,True,True,False,False,True,True,5.78000000017731e-06,0.00014951999999968102,0.08313765800000013,0.001798462978108919,0.26501148999999985,0.1818738319999997,0.1818738319999997,1216.3846441973496,0.1818738319999997,0.18172431200000003
2026-08-10 16:45:00+00:00,1.44642936,0.21408348,-0.04066196999999998,0.04251322000000013,1.4462,0.21409999999999996,-1,-1,True,True,True,False,False,True,True,0.0002293600000000673,1.651999999996434e-05,0.08317519000000011,0.00019861691929966518,0.25474545,0.17157025999999986,0.17157025999999986,10385.608958860183,0.17157025999999986,0.17158677999999983
2026-08-10 17:00:00+00:00,1.47423446,0.22225949999999983,-0.04066196999999998,0.04254110000000033,1.474,0.22229999999999994,-1,-1,True,True,True,False,False,True,True,0.00023445999999993639,4.050000000010989e-05,0.08320307000000031,0.0004867608851465426,0.2629214699999998,0.1797183999999995,0.1797183999999995,4437.491358012639,0.1797183999999995,0.1797588999999996
2026-08-10 17:15:00+00:00,1.48707128,0.2369522300000002,-0.04066196999999998,0.0425884360000003,1.4869,0.23670000000000013,-1,-1,True,True,True,False,False,True,True,0.00017127999999999588,0.00025223000000007545,0.08325040600000028,0.003029775013950978,0.2776142000000002,0.19436379399999992,0.19436379399999992,770.5815882327312,0.19436379399999992,0.19411156399999985
2026-08-10 17:30:00+00:00,1.5032718,0.2572464400000001,-0.04066196999999998,0.042677848000000046,1.5031,0.25690000000000013,-1,-1,True,True,True,False,False,True,True,0.00017179999999994422,0.0003464399999999479,0.08333981800000002,0.004156956522270636,0.29790841000000007,0.21456859200000003,0.21456859200000003,619.3528229997469,0.21456859200000003,0.21422215200000008
2026-08-10 17:45:00+00:00,1.51323253,0.27383461,-0.04066196999999998,0.042696677999999946,1.5132,0.27360000000000007,-1,-1,True,True,True,False,False,True,True,3.252999999991957e-05,0.00023460999999991294,0.08335864799999992,0.002814465033069072,0.31449657999999997,0.23113793200000005,0.23113793200000005,985.200681983231,0.23113793200000005,0.23090332200000013
2026-08-10 18:00:00+00:00,1.52490821,0.2715493600000001,-0.04066196999999998,0.04270222999999995,1.5246,0.2712999999999999,-1,-1,True,True,True,False,False,True,True,0.00030821000000003096,0.0002493600000001983,0.08336419999999993,0.002991212055057189,0.31221133000000006,0.22884713000000012,0.22884713000000012,917.7379290977627,0.22884713000000012,0.22859776999999992
2026-08-10 18:15:00+00:00,1.53125804,0.26032962000000004,-0.04066196999999998,0.04271189599999999,1.531,0.2597999999999998,-1,-1,True,True,True,False,False,True,True,0.00025804000000007044,0.0005296200000002305,0.08337386599999996,0.006352350267651385,0.30099159000000003,0.21761772400000004,0.21761772400000004,410.8940825495739,0.21761772400000004,0.2170881039999998
2026-08-10 18:30:00+00:00,1.540032,0.23282953000000006,-0.04066196999999998,0.042750678000000146,1.54,0.23270000000000013,-1,-1,True,True,True,False,False,True,True,3.2000000000032e-05,0.0001295299999999333,0.08341264800000012,0.0015528820041767902,0.27349150000000005,0.1900788519999999,0.1900788519999999,1467.450413032485,0.1900788519999999,0.18994932199999998
2026-08-10 18:45:00+00:00,1.54694245,0.2077439299999999,-0.04066196999999998,0.04278168600000001,1.5471,0.20789999999999997,-1,-1,True,True,True,False,False,True,True,0.00015754999999995078,0.00015607000000006366,0.08344365599999999,0.001870363877633354,0.2484058999999999,0.1649622439999999,0.1649622439999999,1056.9759979492062,0.1649622439999999,0.16511831399999996
2026-08-10 19:00:00+00:00,1.55429664,0.16580996999999997,-0.04066196999999998,0.04279890600000001,1.5543,0.16599999999999993,-1,-1,True,True,True,False,False,True,True,3.360000000007801e-06,0.00019002999999995218,0.08346087599999999,0.0022768752151601213,0.20647193999999996,0.12301106399999996,0.12301106399999996,647.3244435090824,0.12301106399999996,0.12320109399999991
2026-08-10 19:15:00+00:00,1.56424461,0.15177462000000008,-0.04066196999999998,0.042837036000000044,1.5641,0.15159999999999996,-1,-1,True,True,True,False,False,True,True,0.00014460999999998947,0.00017462000000012523,0.08349900600000001,0.0020912823800576163,0.19243659000000007,0.10893758400000003,0.10893758400000003,623.8551368681818,0.10893758400000003,0.1087629639999999
2026-08-10 19:30:00+00:00,1.57006178,0.13936756000000017,-0.04066196999999998,0.042866416000000074,1.57,0.13929999999999998,-1,-1,True,True,True,False,False,True,True,6.178000000001127e-05,6.756000000018858e-05,0.08352838600000005,0.0008088268340320684,0.18002953000000016,0.0965011440000001,0.0965011440000001,1428.3769094098686,0.0965011440000001,0.0964335839999999
2026-08-10 19:45:00+00:00,1.57371513,0.12728577000000008,-0.04066196999999998,0.04286798599999986,1.574,0.12780000000000014,-1,-1,True,True,True,False,False,True,True,0.00028486999999999263,0.0005142300000000599,0.08352995599999984,0.006156234536985282,0.16794774000000007,0.08441778400000022,0.08441778400000022,164.16347548760356,0.08441778400000022,0.08493201400000028
2026-08-10 20:00:00+00:00,1.5799249,0.10569044000000005,-0.04066196999999998,0.042874219999999956,1.58,0.1060000000000001,-1,-1,True,True,True,False,False,True,True,7.510000000010564e-05,0.000309560000000042,0.08353618999999993,0.003705699290332038,0.14635241000000004,0.06281622000000009,0.06281622000000009,202.9209846233091,0.06281622000000009,0.06312578000000013
2026-08-10 20:15:00+00:00,1.58547015,0.0983988699999998,-0.04066196999999998,0.04289548400000012,1.5853,0.09839999999999982,-1,-1,True,True,True,False,False,True,True,0.00017014999999998004,1.1300000000158406e-06,0.0835574540000001,1.3523628903482857e-05,0.1390608399999998,0.05550338599999968,0.05550338599999968,49118.04070727577,0.05550338599999968,0.0555045159999997
2026-08-10 20:30:00+00:00,1.59002925,0.0867574499999999,-0.04066196999999998,0.04290465999999992,1.59,0.08689999999999998,-1,-1,True,True,True,False,False,True,True,2.9249999999869658e-05,0.00014255000000007456,0.08356662999999989,0.0017058244421256994,0.1274194199999999,0.04385278999999998,0.04385278999999998,307.630936513343,0.04385278999999998,0.043995340000000056
2026-08-10 20:45:00+00:00,1.58844389,0.07521135999999995,-0.04066196999999998,0.04292262000000013,1.5887,0.0754999999999999,-1,-1,True,True,True,False,False,True,True,0.0002561100000000316,0.00028863999999995116,0.08358459000000011,0.003453268120355089,0.11587332999999993,0.032288739999999816,0.032288739999999816,111.86509146343293,0.032288739999999816,0.03257737999999977
2026-08-10 21:00:00+00:00,1.58755209,0.06264387999999999,-0.04066196999999998,0.04292788000000015,1.5873,0.06269999999999998,-1,-1,True,True,True,False,False,True,True,0.0002520900000000381,5.611999999999284e-05,0.08358985000000013,0.000671373378466318,0.10330584999999996,0.019715999999999838,0.019715999999999838,351.3186029936271,0.019715999999999838,0.01977211999999983
2026-08-10 21:15:00+00:00,1.58962682,0.05836878000000012,-0.04066196999999998,0.04293674800000007,1.5893,0.05830000000000002,-1,-1,True,True,True,False,False,True,True,0.000326820000000172,6.878000000010154e-05,0.08359871800000004,0.0008227398893856422,0.0990307500000001,0.015432032000000047,0.015432032000000047,224.36801395721525,0.015432032000000047,0.015363251999999945
2026-08-10 21:30:00+00:00,1.58912283,0.04909082999999992,-0.04066196999999998,0.04294553999999985,1.5893,0.0492999999999999,-1,-1,True,True,True,False,False,True,True,0.00017716999999994876,0.00020916999999998076,0.08360750999999983,0.0025018087489985194,0.0897527999999999,0.006145290000000067,0.006145290000000067,29.379404312284898,0.006145290000000067,0.006354460000000048
