time,ratio_arc,delta_ls_12_arc,q20,q80,ratio_rest,delta_ls_12_rest,side_arc,side_rest,decision_match,short_arc,short_rest,buy_arc,buy_rest,short_match,buy_match,ratio_abs_err,delta_abs_err,band_width,normalized_delta_err,dist_q20,dist_q80,nearest_threshold_dist,margin_error_ratio,q80_signed_margin_arc,q80_signed_margin_rest
2026-08-16 22:15:00+00:00,2.18460531,0.043035749999999595,-0.041552028,0.043035229999999876,2.1847,0.042999999999999705,-1,0,False,True,False,False,False,False,True,9.469000000006389e-05,3.5749999999890036e-05,0.08458725799999987,0.00042264048800222474,0.08458777799999959,5.199999997193561e-07,5.199999997193561e-07,0.014545454537649105,5.199999997193561e-07,-3.523000000017068e-05
2026-08-28 05:15:00+00:00,0.92699687,0.04020902999999998,-0.04290646399999991,0.040383488,0.9272,0.04039999999999999,0,-1,False,False,True,False,False,False,True,0.00020313000000005133,0.00019097000000001252,0.08328995199999992,0.0022928335941412564,0.08311549399999989,0.00017445800000002315,0.00017445800000002315,0.9135361575117124,-0.00017445800000002315,1.651199999998937e-05
2026-08-28 15:00:00+00:00,1.02943244,0.040431389999999845,-0.0428763500000001,0.040535078000000065,1.0296,0.04070000000000007,0,-1,False,False,True,False,False,False,True,0.00016756000000017757,0.0002686100000002245,0.08341142800000016,0.0032203021389374123,0.08330773999999994,0.00010368800000021966,0.00010368800000021966,0.38601690182842413,-0.00010368800000021966,0.00016492200000000484
