variant,verdict,positive_historical_years,historical_years_total,positive_2026_months,forward_months_total,hist_N,hist_EV,hist_PF,hist_SumR,hist_DD,fwd_N,fwd_EV,fwd_PF,fwd_SumR,fwd_DD
BASE_LAB045,FAILED,3,5,2,6,5402,0.0001912575886450288,1.0007140025166503,1.0331734938604455,59.969347500187965,550,-0.0329981253866293,0.8823351991089308,-18.148968962646116,42.653293020237896
SKIP_RAPID_REPEAT_30,FAILED,5,5,3,6,3805,0.03241954482111921,1.1312307094223404,123.35636804435859,22.70436552202112,399,-0.007371680139745556,0.9719385955991082,-2.941300375758477,14.519919363260463
SKIP_HIGH_VOL,FAILED,3,5,3,6,5127,-0.0016562633109498,0.9940296421471276,-8.491661995239625,63.80905274424981,520,-0.004164110570990974,0.9848276238056387,-2.1653374969153063,29.634761650204844
SKIP_RAPID_REPEAT_30_AND_HIGH_VOL,SUPPORTED,4,5,4,6,2967,0.026906407582232342,1.105187942912335,79.83131129648336,20.46918397243448,316,0.04636874568363749,1.188897611414058,14.652523636029446,9.587359830977178
Z100_125_ONLY,FAILED,2,5,4,6,5096,-0.011049309763678586,0.9589043316342702,-56.307282555706074,93.00153970625249,537,0.01310785809698963,1.0513035611954602,7.038919798083431,11.31000821517268
Z100_125_SKIP_RAPID_REPEAT_30_AND_HIGH_VOL,MIXED,4,5,3,6,2034,0.03232771228666522,1.1283556317213514,65.75456679107705,21.857488239836513,210,0.022507015079746177,1.0819610518336285,4.726473166746697,13.477556034791405
