R,signal_ts,entry_ts,exit_ts,side,exit_reason,confirm_age_min,confirm_z,max_adverse_atr,response_ratio,signal_z,signal_abs_z,signal_atr,signal_px,atr_pct,h1_state,h4_state,trend_relation,vol_regime,mins_since_prior_same_extreme,episode_role,z_bucket,confirm_speed,adverse_bucket,response_bucket,prior_extreme_gap,z_persistence,z_persistence_bucket,is_rapid30,is_highvol,is_z100_125,is_z125_200,is_z200_plus,toxic_any,risk_mult
0.08426516549257186,1777947600,1777947878,1777948035,1,PROTECTED_STOP,4.633333333333334,-1.139733748739342,0.133260650788308,2.3392070309050843,-1.139733748739342,1.139733748739342,170.34285714285838,80356.9,0.002119828628815427,1,1,ALIGNED_WITH,LOW_VOL,140.0,REPEAT_WITHIN_3H,1.00-1.25,<=5m,<=0.15,2.00+,90-180m,0.9999999999991225,0.75-1.00,False,False,True,False,False,False,1.0
0.08749520742272503,1778037900,1778038846,1778051347,-1,PROTECTED_STOP,15.766666666666667,0.6892539328345431,0.4982746721877348,0.6537396108763683,1.0297891477882377,1.0297891477882377,217.3499999999975,81608.0,0.0026633418292323977,1,1,ALIGNED_COUNTER,MID_VOL,5.0,REPEAT_WITHIN_3H,1.00-1.25,15-30m,0.30-0.50,<0.75,<=30m,0.6693155917541379,0.50-0.75,True,False,True,False,False,True,1.0
0.08274750500818248,1778113500,1778113550,1778113832,-1,PROTECTED_STOP,0.8333333333333334,1.1175541198752645,0.0,312966672.73714525,1.1175541198752645,1.1175541198752645,156.885714285717,81249.2,0.0019309201110376103,1,1,ALIGNED_COUNTER,LOW_VOL,5.0,REPEAT_WITHIN_3H,1.00-1.25,<=5m,<=0.15,2.00+,<=30m,0.9999999999991052,0.75-1.00,True,False,True,False,False,True,1.0
0.08542543352598866,1778116500,1778116581,1778116758,-1,PROTECTED_STOP,1.35,1.0067978246777902,0.07283236994219613,4.237036978862709,1.0067978246777902,1.0067978246777902,185.35714285714388,81102.1,0.002285478956243351,0,1,MIXED,MID_VOL,15.0,REPEAT_WITHIN_3H,1.00-1.25,<=5m,<=0.15,2.00+,<=30m,0.9999999999990067,0.75-1.00,True,False,True,False,False,True,1.0
0.08648537138833985,1778211900,1778212120,1778220732,-1,PROTECTED_STOP,3.6666666666666665,1.2099189281650178,0.12384870217337417,2.4814814614449094,1.2099189281650178,1.2099189281650178,196.20714285714243,79610.3,0.002464594943834434,-1,1,MIXED,MID_VOL,100.0,REPEAT_WITHIN_3H,1.00-1.25,<=5m,<=0.15,2.00+,90-180m,0.9999999999991734,0.75-1.00,False,False,True,False,False,False,1.0
-1.0190239106950167,1778224500,1778225053,1778225546,-1,SL,9.216666666666667,1.126593453661414,0.5415916456607536,0.5598404244983192,1.1039571596781108,1.1039571596781108,138.8500000000027,79286.1,0.0017512527416533627,-1,1,MIXED,LOW_VOL,5.0,REPEAT_WITHIN_3H,1.00-1.25,5-15m,0.50-0.75,<0.75,<=30m,1.0205046851536184,1.00-1.50,True,False,True,False,False,True,1.0
0.0712050003823218,1778379900,1778380043,1778381571,1,PROTECTED_STOP,2.3833333333333333,-1.0587928136620464,0.04388714733548619,7.317073003996584,-1.0587928136620464,1.0587928136620464,93.42142857142711,80672.1,0.0011580388829772264,1,1,ALIGNED_WITH,LOW_VOL,5.0,REPEAT_WITHIN_3H,1.00-1.25,<=5m,<=0.15,2.00+,<=30m,0.9999999999990554,0.75-1.00,True,False,True,False,False,True,1.0
-1.0164880754825512,1778544000,1778544185,1778545399,1,SL,3.0833333333333335,-1.2412720964517745,0.5535868625756301,0.6360655726214703,-1.2412720964517745,1.2412720964517745,165.28571428571325,81699.1,0.0020231032445365157,1,1,ALIGNED_WITH,LOW_VOL,5.0,REPEAT_WITHIN_3H,1.00-1.25,<=5m,0.50-0.75,<0.75,<=30m,0.9999999999991943,0.75-1.00,True,False,True,False,False,True,1.0
0.082821925307376,1778727300,1778727658,1778727931,1,PROTECTED_STOP,5.966666666666667,-1.243124973680516,0.055857109719266704,5.54651152861405,-1.103022129695124,1.103022129695124,153.96428571428365,79296.7,0.0019416228634266451,-1,-1,ALIGNED_COUNTER,LOW_VOL,250.0,FIRST_OR_RESET,1.00-1.25,5-15m,<=0.15,2.00+,>180m,1.1270172557852394,1.00-1.50,False,False,True,False,False,False,1.0
0.07038464993186508,1778897700,1778897859,1778900391,-1,PROTECTED_STOP,2.65,1.187093056155801,0.20883791803679988,1.5806451537207498,1.187093056155801,1.187093056155801,89.06428571428425,79159.4,0.0011251258310988241,-1,-1,ALIGNED_WITH,LOW_VOL,5.0,REPEAT_WITHIN_3H,1.00-1.25,<=5m,0.15-0.30,1.00-2.00,<=30m,0.9999999999991576,0.75-1.00,True,False,True,False,False,True,1.0
