flow_id,signal_time,side,signal_close,entry,atr14,failure_time,failure_close,origin_reclaim,origin_reclaim_time,full_reaccept,full_reaccept_time,origin_reclaim_h,full_reaccept_h,failure_to_end_atr,origin_reclaim_residual_atr,reaccept_residual_atr,reentry_net_atr,post_failure_mae_atr,post_failure_mfe_atr,extra_bad_closes_before_reaccept,frozen_time_only_net_atr,frozen_close2_net_atr,terminal_failure_at_horizon
816,2022-05-15 02:30:00+00:00,1,29765.0,29849.617857142857,169.23571428571475,2022-05-15 03:30:00+00:00,29665.7,True,2022-05-15 04:00:00+00:00,True,2022-05-15 06:45:00+00:00,0.5,3.25,1.672223863588397,1.062423500611988,-0.01536318743931943,-0.10385307896846281,1.286371502131432,5.2548009960747715,8,0.4972788059764511,-1.174945057611946,False
820,2022-05-17 06:30:00+00:00,1,30421.9,30490.032142857144,136.26428571428576,2022-05-17 07:15:00+00:00,30352.4,True,2022-05-17 07:30:00+00:00,True,2022-05-17 08:00:00+00:00,0.25,0.75,-4.297531058342521,-4.932326885778701,-5.559784033128913,-5.671788436336964,6.842585312156007,3.24076112596319,1,-5.419447620170899,-1.1219165618283786,False
821,2022-05-17 18:30:00+00:00,-1,29766.8,29661.10714285714,211.38571428571413,2022-05-17 19:00:00+00:00,30093.4,False,,False,,,,0.6850037169696703,,,,2.869635736973706,1.8610529161316565,46,-1.4301979286341842,-2.1152016456038543,False
822,2022-05-18 06:30:00+00:00,-1,29948.6,29880.175,136.8499999999996,2022-05-18 10:15:00+00:00,30023.2,True,2022-05-18 10:30:00+00:00,True,2022-05-18 11:00:00+00:00,0.25,0.75,6.398976982097211,5.621483375959091,4.998903909389847,4.889910120569971,0.04968944099378365,9.473876507124617,0,5.244683321154558,-1.154293660942652,False
828,2022-05-21 16:30:00+00:00,1,29513.7,29573.63928571429,119.87857142857165,2022-05-21 17:30:00+00:00,29400.1,False,,False,,,,-0.7632723589346349,,,,1.4723231841744595,1.4965143299767716,44,-2.33424624620152,-1.5709738872668848,False
832,2022-05-24 06:30:00+00:00,1,29266.9,29304.96071428572,76.12142857142862,2022-05-24 08:45:00+00:00,29146.4,True,2022-05-24 09:45:00+00:00,True,2022-05-24 09:45:00+00:00,1.0,1.0,1.5449000656845064,-0.8880547996621742,-0.8880547996621742,-1.0807180257107807,6.6840574270432915,6.904757436426738,3,-0.7305852725908164,-2.275485338275322,False
835,2022-05-25 21:15:00+00:00,-1,29823.0,29743.132142857143,159.73571428571424,2022-05-26 04:00:00+00:00,29848.0,True,2022-05-26 04:15:00+00:00,True,2022-05-26 05:15:00+00:00,0.25,1.25,4.703393999016229,4.459240710101504,4.027903233018813,3.9348116531771105,0.09202700889863177,6.310423467334438,0,3.953784409515714,-0.749609589500515,False
837,2022-05-26 21:15:00+00:00,1,29554.0,29623.239285714284,138.47857142857174,2022-05-26 22:45:00+00:00,29496.9,False,,False,,,,-3.6056120080466423,,,,6.348274617011401,0.35962242739979794,42,-4.624909823593118,-1.0192978155464754,False
838,2022-05-27 09:15:00+00:00,-1,28997.6,28903.89642857143,187.4071428571429,2022-05-27 12:45:00+00:00,29242.5,True,2022-05-27 14:30:00+00:00,True,2022-05-27 14:45:00+00:00,1.75,2.0,2.4662880664710176,0.7411670541601632,-0.011205549414940588,-0.08798544040857552,0.6792697335823416,5.244730723787025,6,0.5823923181003947,-1.883895748370623,False
841,2022-05-28 22:45:00+00:00,1,28981.4,29006.33571428572,49.87142857142914,2022-05-29 01:15:00+00:00,28979.2,True,2022-05-29 05:15:00+00:00,True,2022-05-29 05:45:00+00:00,4.0,4.5,3.306502434832345,3.150100257805721,2.227728444571701,1.9366499570323175,3.091950730449707,4.980807791463663,15,2.471577843024816,-0.8349245918075288,False
842,2022-05-29 12:30:00+00:00,1,29335.2,29385.985714285714,101.5714285714291,2022-05-29 14:00:00+00:00,29325.0,True,2022-05-29 14:15:00+00:00,True,2022-05-29 22:15:00+00:00,0.25,8.25,-0.06891701828410654,-0.21659634317862053,-0.908720112517569,-1.0534965541490733,2.5312236286919556,2.6601969057665196,31,-0.8139957102672271,-0.7450786919831205,False
844,2022-05-30 12:30:00+00:00,1,30424.7,30491.464285714286,133.52857142857152,2022-05-30 13:15:00+00:00,30351.1,True,2022-05-30 13:45:00+00:00,True,2022-05-30 13:45:00+00:00,0.5,0.5,9.236974430298496,8.056702685353578,8.056702685353578,7.942462340858018,0.3242751685032574,14.652294853963829,1,8.071605729110935,-1.1653687011875606,False
846,2022-05-31 16:00:00+00:00,1,31825.7,31948.63571428572,245.87142857142865,2022-05-31 18:45:00+00:00,31671.7,True,2022-05-31 22:45:00+00:00,False,,4.0,,-0.8073325199000636,-1.5581314275753815,,,1.2758700830864007,1.2787170995293615,26,-1.9986463453605283,-1.191313825460465,False
849,2022-06-02 15:00:00+00:00,1,30186.6,30311.10714285714,249.01428571428525,2022-06-02 19:00:00+00:00,30115.4,True,2022-06-02 19:30:00+00:00,True,2022-06-02 21:45:00+00:00,0.5,2.75,1.557741953990012,1.1617807354712861,0.6232574149503799,0.5623209511789381,0.2533991165165602,2.5484481670586874,1,0.7109523980265091,-0.8467895559635028,False
851,2022-06-03 19:00:00+00:00,-1,29532.3,29482.796428571422,99.00714285714328,2022-06-03 19:30:00+00:00,29566.9,True,2022-06-04 02:15:00+00:00,False,,6.75,,-0.7140898925041159,-1.5433229925690648,,,3.1432075607820074,1.029218671091562,44,-1.7124518974100025,-0.9983620049058866,False
872,2022-06-15 11:45:00+00:00,1,21163.8,21298.50357142857,269.4071428571427,2022-06-15 16:45:00+00:00,20714.6,True,2022-06-15 18:30:00+00:00,True,2022-06-15 18:30:00+00:00,1.75,1.75,6.877694408356985,2.3663069703316824,2.3663069703316824,2.3256064904419773,1.9847283718217155,7.740700479889716,6,4.670801091019975,-2.20689331733701,False
873,2022-06-16 00:30:00+00:00,1,22555.0,22681.182142857146,252.3642857142856,2022-06-16 01:45:00+00:00,22359.0,False,,False,,,,-4.323511930033112,,,,5.971526421556144,0.7013670714103765,43,-5.645104377175845,-1.3215924471427332,False
882,2022-06-20 18:15:00+00:00,-1,20018.5,19901.585714285717,233.8285714285716,2022-06-20 19:45:00+00:00,20064.3,False,,False,,,,-4.3232526881720466,,,,5.073374877810355,0.28995601173020197,42,-5.061678610703817,-0.738425922531771,False
883,2022-06-21 15:45:00+00:00,1,21382.8,21480.546428571422,195.492857142857,2022-06-21 17:45:00+00:00,21232.1,False,,False,,,,-4.721911651868899,,,,5.0416164273448025,0.3401658811063615,40,-6.047723272680762,-1.325811620811863,False
889,2022-06-25 23:00:00+00:00,1,21464.3,21507.967857142856,87.3357142857146,2022-06-26 00:15:00+00:00,21427.7,True,2022-06-26 01:00:00+00:00,True,2022-06-26 01:00:00+00:00,0.75,0.75,-0.06526539625419964,-1.2434775496851018,-1.2434775496851018,-1.3667409830702326,1.8778114009977849,1.2583626400588566,2,-1.107471804203792,-1.042206407949592,False
890,2022-06-26 13:00:00+00:00,-1,21376.4,21307.975,136.8500000000001,2022-06-26 14:00:00+00:00,21393.7,True,2022-06-26 15:00:00+00:00,True,2022-06-26 15:00:00+00:00,1.0,1.0,3.2510047497259853,2.3339422725612073,2.3339422725612073,2.2562360248447293,0.6591158202411447,3.5432955791012137,3,2.5467373949580026,-0.704267354767983,False
891,2022-06-27 09:30:00+00:00,1,21439.5,21480.95357142857,82.90714285714292,2022-06-27 11:00:00+00:00,21422.9,False,,False,,,,-7.404669595933501,,,,11.131730852072035,0.2653571120875332,42,-8.234441866976805,-0.829772271043304,False
892,2022-06-28 07:45:00+00:00,1,20868.2,20900.42857142857,64.4571428571427,2022-06-28 14:30:00+00:00,20776.6,False,,False,,,,-8.222517730496474,,,,8.804299645390092,1.3947251773049905,21,-10.3057435726951,-2.083225842198625,False
894,2022-06-29 09:30:00+00:00,-1,20103.5,20042.910714285717,121.17857142857144,2022-06-29 14:15:00+00:00,20108.2,True,2022-06-29 15:00:00+00:00,True,2022-06-29 16:15:00+00:00,0.75,2.0,-1.7758915414087886,-2.1852048334807193,-2.559858532272331,-2.6424358384910165,2.6555850279988147,1.5530798703212554,2,-2.397377173592707,-0.6214856321839182,False
896,2022-06-30 09:30:00+00:00,1,18994.4,19085.132142857143,181.464285714286,2022-06-30 13:45:00+00:00,18855.4,True,2022-06-30 14:30:00+00:00,True,2022-06-30 14:45:00+00:00,0.75,1.0,-0.02204290493997241,-0.8425900413304334,-1.419012005510724,-1.471663963786654,1.6113363511119914,2.4500688840779254,2,-1.3406203208029808,-1.3185774158630084,False
897,2022-06-30 21:30:00+00:00,-1,18851.4,18782.175000000003,138.45000000000022,2022-06-30 22:45:00+00:00,18885.0,False,,False,,,,-3.982665222101846,,,,14.744673167208367,0.10545323221378491,43,-4.793182286023817,-0.8105170639219712,False
898,2022-07-01 09:30:00+00:00,-1,19436.4,19368.807142857146,135.18571428571445,2022-07-01 13:45:00+00:00,19440.4,True,2022-07-01 14:00:00+00:00,True,2022-07-01 14:00:00+00:00,0.25,0.25,-0.22561555532072253,-0.9320511465708538,-0.9320511465708538,-1.0036004966712446,1.8226777977385422,1.8641022931417075,0,-0.8268422540420475,-0.601226698721325,False
899,2022-07-02 05:15:00+00:00,-1,19242.8,19207.15,71.30000000000005,2022-07-02 12:45:00+00:00,19335.6,True,2022-07-02 13:00:00+00:00,True,2022-07-02 15:15:00+00:00,0.25,2.5,0.23702664796630862,-1.1065918653576634,-1.8527349228611794,-1.9872833099579534,0.26227208976158084,2.490883590462811,6,-1.6992086255259862,-1.936235273492295,False
900,2022-07-03 06:15:00+00:00,-1,19131.9,19074.80357142857,114.19285714285694,2022-07-03 17:00:00+00:00,19134.9,True,2022-07-03 17:15:00+00:00,False,,0.25,,-0.4974041408644469,-0.5578282354413034,,,1.445799712266206,0.2478263589166457,3,-1.107195612059798,-0.609791471195351,False
909,2022-07-10 17:00:00+00:00,-1,20892.1,20829.27142857143,125.65714285714265,2022-07-10 20:30:00+00:00,20933.5,True,2022-07-10 22:00:00+00:00,True,2022-07-10 22:00:00+00:00,1.5,1.5,3.621759890859476,2.743974533879035,2.743974533879035,2.6611173260572976,1.88210550250114,4.232150977717145,5,2.709410584356516,-0.91234930650296,False
910,2022-07-11 09:15:00+00:00,-1,20551.7,20513.664285714287,76.0714285714291,2022-07-11 10:30:00+00:00,20579.9,True,2022-07-11 10:45:00+00:00,True,2022-07-11 11:30:00+00:00,0.25,1.0,3.0747417840375566,2.318873239436623,1.6839436619718002,1.5493721126760265,2.605446009389615,4.205258215962432,0,2.0692059624413166,-1.00553582159624,False
911,2022-07-12 01:30:00+00:00,-1,19928.2,19875.83571428572,104.7285714285712,2022-07-12 02:30:00+00:00,19934.3,True,2022-07-12 03:00:00+00:00,True,2022-07-12 06:15:00+00:00,0.5,3.75,0.41917882962758884,0.23298322193423146,-0.16041467739738186,-0.25529613968083587,1.094257263674829,3.646569362979117,11,-0.2339591119901702,-0.6531379416177592,False
915,2022-07-14 05:00:00+00:00,1,20106.7,20148.685714285715,83.97142857142846,2022-07-14 06:15:00+00:00,19992.0,True,2022-07-14 15:15:00+00:00,True,2022-07-14 15:30:00+00:00,9.0,9.25,3.246342293297027,1.5755358965634503,-0.523987750935693,-0.6449134059203818,4.668254508336175,5.730520585233089,35,1.260428036747166,-1.9859142565498609,False
917,2022-07-16 17:00:00+00:00,1,21430.0,21503.7,147.40000000000015,2022-07-16 18:00:00+00:00,21295.0,False,,False,,,,0.28493894165535927,,,,2.679782903663498,1.1478968792401667,44,-1.203879579375852,-1.488818521031211,False
919,2022-07-18 18:15:00+00:00,-1,21931.4,21825.92142857143,210.95714285714297,2022-07-18 23:15:00+00:00,22158.4,True,2022-07-19 03:45:00+00:00,True,2022-07-19 04:00:00+00:00,4.5,4.75,0.3924967833683348,-0.8423511884607429,-1.3841674002844173,-1.4357977923748892,3.7524209385792555,2.235525157445665,17,-1.2352818615832468,-1.627778644951582,False
924,2022-07-23 13:45:00+00:00,-1,22329.4,22263.60357142857,131.5928571428571,2022-07-23 22:30:00+00:00,22425.7,False,,False,,,,0.051674537263198095,,,,1.8040492862182982,0.45975139770938517,13,-1.2647208516528343,-1.3163953889160325,False
927,2022-07-25 03:45:00+00:00,-1,21858.0,21798.310714285715,119.3785714285719,2022-07-25 05:00:00+00:00,21893.7,True,2022-07-25 05:15:00+00:00,True,2022-07-25 14:00:00+00:00,0.25,9.0,0.07874109974272712,-0.6625979776221954,-0.7714952432238225,-0.8627687428947369,1.6862322742774958,2.0414048943935836,33,-0.8116066385448282,-0.8903477382875553,False
931,2022-07-28 04:00:00+00:00,-1,23113.7,23054.042857142857,119.3142857142853,2022-07-28 05:45:00+00:00,23230.6,True,2022-07-28 07:00:00+00:00,True,2022-07-28 07:00:00+00:00,1.25,1.25,-4.538433908045993,-6.199592911877391,-6.199592911877391,-6.296112787356319,6.445162835249064,5.42684386973182,4,-6.114809806034497,-1.576375897988504,False
937,2022-08-02 05:30:00+00:00,-1,22884.5,22841.425,86.15000000000016,2022-08-02 06:30:00+00:00,22894.9,True,2022-08-02 06:45:00+00:00,True,2022-08-02 07:00:00+00:00,0.25,0.5,-3.284968078932089,-3.613464886825332,-4.203134068485218,-4.33555310504935,6.4283226929773445,3.3882762623331506,0,-4.03825551363902,-0.7532874347069305,False
940,2022-08-03 22:45:00+00:00,-1,22920.1,22869.842857142856,100.51428571428576,2022-08-04 00:30:00+00:00,22970.0,True,2022-08-04 06:15:00+00:00,True,2022-08-04 06:15:00+00:00,5.75,5.75,1.1719727117680423,-0.06864695849916169,-0.06864695849916169,-0.18228901364413036,2.400653780557126,2.188743604320636,22,0.0617617254121452,-1.1102109863558969,False
941,2022-08-04 10:45:00+00:00,-1,22852.2,22812.128571428573,80.14285714285741,2022-08-04 11:30:00+00:00,22895.6,True,2022-08-04 12:00:00+00:00,True,2022-08-04 15:30:00+00:00,0.5,4.0,3.5998217468805587,2.6128342245989398,2.4057040998217754,2.263458734402881,2.962210338680935,6.558288770053436,11,2.415967112299497,-1.183854634581061,False
946,2022-08-07 13:30:00+00:00,1,23127.5,23152.15357142857,49.307142857143326,2022-08-07 14:30:00+00:00,23105.1,True,2022-08-07 17:00:00+00:00,True,2022-08-07 17:00:00+00:00,2.5,2.5,1.6812979863827457,-0.7321454440098143,-0.7321454440098143,-0.9676498623786371,2.4560336085759285,5.980877879182937,9,0.4922279081558779,-1.1890700782268675,False
952,2022-08-10 22:00:00+00:00,-1,23938.6,23864.360714285714,148.47857142857123,2022-08-11 00:00:00+00:00,24006.4,True,2022-08-11 00:15:00+00:00,False,,0.25,,-2.7370952999470712,-3.2375042093616293,,,5.075479867224705,0.6654158849281006,39,-3.774089827776975,-1.0369945278299035,False
953,2022-08-11 10:30:00+00:00,1,24465.3,24517.47142857143,104.34285714285735,2022-08-11 15:45:00+00:00,24336.6,False,,False,,,,-2.150602409638529,,,,2.982475355969298,0.7389101861993622,27,-4.00152128970426,-1.850918880065732,False
955,2022-08-12 10:30:00+00:00,-1,23834.9,23796.82142857143,76.15714285714292,2022-08-12 15:15:00+00:00,23933.4,False,,False,,,,-3.567623335209113,,,,4.418495591821419,0.31251172387923515,29,-5.517236681673174,-1.9496133464640617,False
957,2022-08-13 10:45:00+00:00,-1,24486.9,24437.41071428572,98.97857142857174,2022-08-13 15:45:00+00:00,24501.8,True,2022-08-13 16:15:00+00:00,True,2022-08-13 18:30:00+00:00,0.5,2.75,1.2972504871183979,1.057804719636252,0.3152197445334184,0.19193750451032576,0.8355343869524475,1.9408241322075277,6,0.5232648661326557,-0.7739856209857421,False
960,2022-08-15 07:45:00+00:00,-1,24010.8,23932.15714285714,157.28571428571453,2022-08-15 08:45:00+00:00,24029.0,True,2022-08-15 09:15:00+00:00,False,,0.5,,0.36112624886466327,0.12524977293370107,,,1.7026339691189754,0.8831062670299806,39,-0.3306653496821258,-0.6917915985467891,False
962,2022-08-16 13:45:00+00:00,-1,23890.0,23851.475,77.05000000000005,2022-08-16 18:15:00+00:00,23953.9,True,2022-08-16 18:30:00+00:00,True,2022-08-16 18:30:00+00:00,0.25,0.25,0.3114860480207655,-1.8286826735885964,-1.8286826735885964,-1.9830564568462212,1.247242050616463,3.2446463335496407,0,-1.172624756651562,-1.4841108046723277,False
967,2022-08-19 06:45:00+00:00,1,21898.9,21979.089285714286,160.37857142857163,2022-08-19 08:00:00+00:00,21827.4,False,,False,,,,-2.882554669754613,,,,3.6887721017236093,0.08479935866030347,43,-3.8968973522469232,-1.0143426824923103,False
968,2022-08-19 18:45:00+00:00,-1,21365.1,21319.72142857143,90.7571428571425,2022-08-19 19:30:00+00:00,21388.9,True,2022-08-19 19:45:00+00:00,True,2022-08-19 19:45:00+00:00,0.25,0.25,0.9784353848575835,0.2126554383756035,0.2126554383756035,0.09520242405166157,0.20604438847785322,6.929482134424725,0,0.0987422871084737,-0.8796930977491099,False
976,2022-08-23 19:45:00+00:00,1,21512.5,21550.2,75.39999999999964,2022-08-23 20:45:00+00:00,21470.0,True,2022-08-23 22:00:00+00:00,False,,1.25,,-2.180371352785176,-2.957559681697627,,,4.478779840848838,1.6432360742705843,37,-3.3869376657825385,-1.206566312997363,False
979,2022-08-25 15:30:00+00:00,-1,21562.1,21519.792857142857,84.61428571428483,2022-08-25 19:30:00+00:00,21634.8,True,2022-08-25 20:15:00+00:00,True,2022-08-26 00:00:00+00:00,0.75,4.5,0.9041026506837845,0.014182002363675807,-0.7776464629410766,-0.9046492486915423,0.4987337497889721,2.526760087793366,14,-0.5822543896674031,-1.4863570403511877,False
981,2022-08-27 00:00:00+00:00,1,20183.6,20239.18571428571,111.17142857142817,2022-08-27 04:15:00+00:00,20171.2,True,2022-08-27 07:15:00+00:00,True,2022-08-27 07:45:00+00:00,3.0,3.5,0.42996658956565936,0.3112310460035861,-0.3238242097147275,-0.4149222564893359,2.4304805962477665,0.8320483166281192,11,-0.2725997815471367,-0.7025663711127961,False
986,2022-08-29 16:15:00+00:00,1,20283.0,20343.76428571429,121.52857142857154,2022-08-29 17:15:00+00:00,20252.9,True,2022-08-29 23:30:00+00:00,True,2022-08-30 04:15:00+00:00,6.25,11.0,1.4597390384389133,1.0614787821793807,0.0,-0.08405554249441628,1.51075584812509,1.9822499118372907,41,0.6283611437639542,-0.8313778946749592,False
989,2022-08-31 04:45:00+00:00,1,20333.7,20378.332142857143,89.26428571428603,2022-08-31 06:30:00+00:00,20212.0,True,2022-08-31 13:30:00+00:00,False,,7.0,,-2.044490677762656,-3.743938545250855,,,4.055373289589487,2.318956549571889,40,-4.02200394094582,-1.977513263183164,False
991,2022-09-01 06:15:00+00:00,-1,20022.9,19988.66071428572,68.47857142857174,2022-09-01 11:45:00+00:00,20060.9,True,2022-09-01 12:00:00+00:00,True,2022-09-01 12:15:00+00:00,0.25,0.5,2.904558255971636,2.143736309585877,1.5450088661729249,1.3992128924585205,0.33879211432143297,7.387712527380816,0,1.7036918483363264,-1.20086640763531,False
993,2022-09-02 08:15:00+00:00,-1,20093.1,20069.60357142857,46.99285714285698,2022-09-02 09:30:00+00:00,20119.6,True,2022-09-02 10:15:00+00:00,True,2022-09-02 10:30:00+00:00,0.75,1.0,4.279373765009864,3.643106855145187,3.0728074175407016,2.859339869281087,6.696762425900632,8.162942696458426,2,3.001919402644796,-1.2774543623650678,False
995,2022-09-03 08:15:00+00:00,-1,19833.8,19810.65357142857,46.29285714285704,2022-09-03 11:00:00+00:00,19840.2,True,2022-09-03 11:15:00+00:00,True,2022-09-03 11:45:00+00:00,0.25,0.75,2.959419842616887,2.6526770560098654,1.8750192871470337,1.661271408733208,1.162166332356105,4.568739392069135,0,2.107198619040252,-0.8522212235766352,False
996,2022-09-03 20:15:00+00:00,-1,19703.2,19676.37142857143,53.65714285714239,2022-09-03 20:45:00+00:00,19735.9,True,2022-09-04 06:45:00+00:00,True,2022-09-04 07:45:00+00:00,10.0,11.0,1.6493610223642317,0.8498402555910346,-0.5386048988285728,-0.7214183972311303,2.087326943556994,3.0918530351438243,40,0.3565833333333441,-1.2927776890308875,False
999,2022-09-05 09:15:00+00:00,1,19738.8,19760.275,42.94999999999891,2022-09-05 10:45:00+00:00,19686.3,True,2022-09-05 13:00:00+00:00,True,2022-09-05 14:00:00+00:00,2.25,3.25,0.9080325960419323,-0.42374854481958535,-1.1711292200232957,-1.4013457508731268,1.5389988358556512,6.00000000000017,10,-1.0443571012805517,-1.952389697322484,False
1000,2022-09-05 21:15:00+00:00,-1,19725.3,19698.2,54.20000000000021,2022-09-05 21:45:00+00:00,19743.3,True,2022-09-06 02:15:00+00:00,False,,4.5,,-2.791512915129127,-3.4409594095940825,,,7.959409594095937,1.444649446494446,44,-3.805333948339429,-1.0138210332103013,False
1001,2022-09-06 09:15:00+00:00,1,19894.6,19927.06785714285,64.9357142857147,2022-09-06 13:00:00+00:00,19867.2,False,,False,,,,-13.75514244857544,,,,19.514684853151355,0.45891541084587745,33,-14.830535117148692,-1.075392668573253,False
1004,2022-09-07 21:30:00+00:00,1,19305.0,19360.92857142857,111.85714285714286,2022-09-07 23:15:00+00:00,19302.1,True,2022-09-08 00:00:00+00:00,False,,0.75,,-1.043295019157062,-1.3713920817368899,,,2.2725415070242394,0.640996168582382,35,-1.655764048531286,-0.6124690293742241,False
1005,2022-09-08 11:30:00+00:00,1,19282.0,19311.492857142857,58.98571428571476,2022-09-08 12:30:00+00:00,19118.6,True,2022-09-08 13:30:00+00:00,True,2022-09-08 13:30:00+00:00,1.0,1.0,3.0176798256236137,-0.7578106078953805,-0.7578106078953805,-0.9217596270283411,1.9462339549527452,5.618309518043089,3,-0.4161787963187444,-3.433858621942358,False
1008,2022-09-12 01:45:00+00:00,-1,22036.5,21960.360714285714,152.27857142857178,2022-09-12 07:45:00+00:00,22180.9,True,2022-09-12 10:00:00+00:00,False,,2.25,,-1.3311130916084022,-2.320090060509395,,,1.7671560579764394,1.4434072892724956,23,-2.851481084947682,-1.5203679933392795,False
1010,2022-09-13 21:00:00+00:00,-1,20204.8,20127.842857142856,153.9142857142854,2022-09-14 01:15:00+00:00,20296.4,True,2022-09-14 08:00:00+00:00,False,,6.75,,-0.25273807313902474,-0.9108966029329935,,,1.5079821793205803,1.1162056803415843,30,-1.4132610451086016,-1.1605229719695769,False
1014,2022-09-15 23:30:00+00:00,-1,19706.6,19666.27142857143,80.65714285714292,2022-09-16 00:30:00+00:00,19722.0,True,2022-09-16 02:00:00+00:00,False,,1.5,,-1.7456606447042051,-1.9725469358837922,,,1.9341126461211464,1.475380800566772,37,-2.5585050478214595,-0.8128444031172545,False
1019,2022-09-18 22:00:00+00:00,-1,19398.7,19351.85357142857,93.69285714285668,2022-09-18 22:45:00+00:00,19435.4,True,2022-09-18 23:30:00+00:00,True,2022-09-19 02:15:00+00:00,0.75,3.5,10.504536098193244,10.098955553861458,3.639551726766809,3.5392655332774434,0.8613249980940496,13.025539376381875,12,9.509557844781623,-0.9949782534116204,False
1024,2022-09-21 13:45:00+00:00,1,19263.6,19302.38928571429,77.57857142857107,2022-09-21 15:00:00+00:00,19160.0,True,2022-09-21 15:30:00+00:00,True,2022-09-21 17:30:00+00:00,0.5,2.5,-8.49203572415066,-10.229628947610745,-12.68778197219414,-12.813367553632313,13.865942362581789,12.814105515145975,6,-10.45186145382565,-1.9598257296749904,False
1026,2022-09-22 13:45:00+00:00,1,18893.2,18951.492857142857,116.58571428571408,2022-09-22 15:00:00+00:00,18869.8,True,2022-09-22 15:15:00+00:00,True,2022-09-22 15:45:00+00:00,0.25,0.75,4.093983580443574,3.5536086263938245,3.18735449087121,3.105974451660329,0.8766082587918226,5.446636441612557,0,3.311995803210384,-0.7819877772331908,False
1028,2022-09-23 13:45:00+00:00,-1,18627.3,18570.55,113.50000000000026,2022-09-23 14:30:00+00:00,18696.5,True,2022-09-23 16:15:00+00:00,True,2022-09-23 16:15:00+00:00,1.75,1.75,-3.6440528634361025,-4.755066079295118,-4.755066079295118,-4.836874008810536,6.180616740088092,1.1929515418502303,6,-4.835553083700424,-1.1915002202643208,False
1029,2022-09-24 01:45:00+00:00,1,19110.1,19159.057142857146,97.9142857142867,2022-09-24 03:15:00+00:00,19099.0,True,2022-09-24 03:45:00+00:00,True,2022-09-24 12:30:00+00:00,0.5,9.25,0.0990662386927406,-0.04697986577179674,-0.6219725707615704,-0.7198622702071487,1.8853224394513812,1.20513568718995,30,-0.6121340822876931,-0.7112003209804336,False
1030,2022-09-24 15:15:00+00:00,1,19042.3,19075.55,66.5,2022-09-24 21:30:00+00:00,18967.3,False,,False,,,,0.625563909774469,,,,2.5458646616541243,0.9142857142857034,23,-1.1456808270676364,-1.7712447368421054,False
1031,2022-09-25 06:15:00+00:00,1,19017.1,19038.085714285717,41.971428571428206,2022-09-25 13:30:00+00:00,18902.1,True,2022-09-25 16:00:00+00:00,True,2022-09-25 16:00:00+00:00,2.5,2.5,1.710687542546034,-1.9894486044928696,-1.9894486044928696,-2.216476855003423,1.622532334921695,5.093941456773429,9,-1.7560697753573369,-3.4667573179033706,False
1033,2022-09-26 06:15:00+00:00,-1,18744.0,18711.65357142857,64.69285714285745,2022-09-26 07:15:00+00:00,18850.8,False,,False,,,,-3.906149939273483,,,,7.121342607927548,0.8517169040520879,44,-6.201646875345014,-2.2954969360715314,False
1034,2022-09-26 18:15:00+00:00,-1,19103.5,19058.92857142857,89.14285714285741,2022-09-26 19:00:00+00:00,19152.4,True,2022-09-26 20:30:00+00:00,False,,1.5,,-12.684134615384545,-13.265224358974319,,,13.636538461538404,1.0163461538461753,41,-13.839593349358903,-1.1554587339743605,False
1038,2022-09-28 21:00:00+00:00,1,19523.4,19582.42142857143,118.04285714285676,2022-09-28 23:45:00+00:00,19407.3,True,2022-09-29 01:30:00+00:00,False,,1.75,,0.06523054580661415,-1.1385695268062608,,,1.252934769454179,1.801887934164359,31,-1.5012567771995788,-1.5664873230061929,False
1042,2022-09-30 21:00:00+00:00,-1,19381.3,19323.14642857143,116.30714285714306,2022-09-30 21:30:00+00:00,19395.9,True,2022-09-30 21:45:00+00:00,True,2022-10-01 05:15:00+00:00,0.25,7.75,0.5674629982190004,0.19001412516119823,-0.36455198673464306,-0.4474682183872868,0.6714978812258047,1.4874408892710163,19,-0.1411361696247769,-0.7085991678437774,False
1043,2022-10-01 09:00:00+00:00,-1,19329.9,19314.089285714286,31.621428571428105,2022-10-01 13:30:00+00:00,19334.1,True,2022-10-01 13:45:00+00:00,True,2022-10-01 14:30:00+00:00,0.25,1.0,2.4730065507114873,2.1377908290038254,1.3977863112716702,1.0926119268126642,0.7716286424215618,4.544386717867606,0,1.5347896430991572,-0.93821690761233,False
1049,2022-10-04 21:45:00+00:00,1,20281.2,20332.46785714286,102.53571428571428,2022-10-05 00:15:00+00:00,20208.4,False,,False,,,,-1.1966562173458797,,,,2.005154998258468,0.7958202716823265,38,-2.5058009578544214,-1.309144740508542,False
1050,2022-10-05 14:00:00+00:00,-1,19853.6,19810.15,86.89999999999964,2022-10-05 14:45:00+00:00,19872.5,False,,False,,,,-5.913693901035715,,,,6.484464902186448,0.2439585730725065,45,-6.745167721519057,-0.8314738204833427,False
1054,2022-10-07 18:45:00+00:00,-1,19446.4,19404.52857142857,83.7428571428575,2022-10-07 20:00:00+00:00,19449.3,True,2022-10-08 04:45:00+00:00,False,,8.75,,-0.6639372227908795,-0.8108154213579122,,,2.2258614807233106,0.3940634595701109,42,-1.3144248549983109,-0.6504876322074311,False
