flow_id,signal_time,touch_time,class_time,side,state,activation_state,high_volume,atr14,residual_atr,fut_netdelta_norm_15,fut_disp_atr_15,fut_response_eff_15,fut_absorption_gap_15,fut_netdelta_norm_30,fut_disp_atr_30,fut_response_eff_30,fut_absorption_gap_30,fut_netdelta_norm_60,fut_disp_atr_60,fut_response_eff_60,fut_absorption_gap_60,spot_netdelta_norm_15,spot_disp_atr_15,spot_response_eff_15,spot_absorption_gap_15,spot_netdelta_norm_30,spot_disp_atr_30,spot_response_eff_30,spot_absorption_gap_30,spot_netdelta_norm_60,spot_disp_atr_60,spot_response_eff_60,spot_absorption_gap_60,fut_minus_spot_netdelta_60,fut_minus_spot_absorption_gap_60,mechanism_cell
327,2021-06-29 16:15:00+00:00,2021-06-29 16:30:00+00:00,2021-06-29 17:15:00+00:00,1,REJECT,ABSORPTION,True,241.3385714285718,-5.133783599803482,1.504797504518723,0.5217566311701914,0.3467287987941368,0.9830408733485315,0.21682252344567932,0.24819903277553734,0.9927961311021494,-0.03137650932985803,-0.2540165085538414,0.7088382059584318,2.7905202303345034,-0.9628547145122732,3.1169570470430714,0.5550708252188641,0.17808099914159448,2.5618862218242073,1.9631161850083412,0.2948140431048316,0.15017656385099742,1.6683021419035096,0.6319713621363678,0.7387546836986594,1.1689686083263526,-0.10678332156229153,-0.8859878706902092,-0.8560713929499817,WEAK
328,2021-06-30 06:15:00+00:00,2021-06-30 08:45:00+00:00,2021-06-30 08:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,268.69071428571414,-0.0861585412861895,1.1317652271307197,0.2994893225615264,0.2646214209291439,0.8322759045691933,-0.023134131499893813,0.16424088237406936,0.6569635294962775,-0.1873750138739632,0.13182906027884334,0.3516682749949023,1.406673099979609,-0.21983921471605894,-0.02249230479964811,0.3322035159915753,1.3288140639663013,-0.3546958207912234,1.1057254944705932,0.16219391919015352,0.14668552005107727,0.9435315752804396,0.9363255168629571,0.3922353635486347,0.41890918968306107,0.5440901533143223,-0.8044964565841137,-0.7639293680303813,WEAK
339,2021-07-07 07:00:00+00:00,2021-07-07 07:45:00+00:00,2021-07-07 08:30:00+00:00,1,REJECT,LOWVOL_REJECT,False,153.1114285714284,-0.7713989811341926,0.865068438028849,0.14878053331839747,0.17198700909422823,0.7162879047104516,1.3884551237912366,0.3052678721379258,0.21986153308605227,1.0831872516533108,0.8093229146314332,0.3120603108846892,0.3855819540545221,0.497262603746744,-2.310281549711781,0.15465860531079345,0.06694361790236687,-2.4649401550225742,-1.7914616338269218,0.2571983056224057,0.14356897226594714,-2.0486599394493274,-1.2963976637986612,0.3330907462352352,0.25693562672677445,-1.6294884100338964,2.1057205784300943,2.1267510137806402,WEAK
340,2021-07-07 23:15:00+00:00,2021-07-07 23:30:00+00:00,2021-07-08 00:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,160.61785714285674,7.780143641740604,-3.0342742757618373,-0.3801569830787226,-0.12528761361998952,-2.6541172926831145,2.4069624688987012,1.1973139439218972,0.49743772883576565,1.209648524976804,1.3264464159558487,1.7369799657572238,1.3094987817548145,-0.41053354980137513,-0.23193974838573322,-0.35288728792831525,-1.411549151713261,0.12094753954258203,2.347778943172101,1.1699197296155266,0.4983091500236559,1.1778592135565742,1.7098649797250165,1.8096991528250221,1.0583871675739338,-0.09983417310000564,-0.38341856376916783,-0.3106993767013695,THIN_LIQUIDITY
342,2021-07-09 02:15:00+00:00,2021-07-09 05:15:00+00:00,2021-07-09 06:00:00+00:00,1,REJECT,LOWVOL_REJECT,False,208.5892857142857,2.551329509459808,0.9926165723367222,0.4576457495077435,0.4610498779306072,0.5349708228289787,1.0911977044993306,0.7465388237308157,0.6841462556717408,0.3446588807685149,0.38085590291978094,0.24651314099819385,0.6472609170773874,0.1343427619215871,0.09644963564017699,0.4976286276859649,1.9905145107438595,-0.4011789920457879,-0.4822217943058021,0.7713243729132753,1.599522008381351,-1.2535461672190773,-0.2396485680283493,0.291433952572523,1.165735810290092,-0.5310825206008724,0.6205044709481302,0.6654252825224595,WEAK
343,2021-07-09 14:15:00+00:00,2021-07-09 14:15:00+00:00,2021-07-09 14:45:00+00:00,1,ACCEPT,IGNITION,True,189.0699999999992,1.452848151478307,0.07697919990766157,-0.08906754112235603,-0.3562701644894241,0.1660467410300176,-0.4427582558279075,0.046332046332018824,0.10464411611113422,-0.4890903021599263,4.4762891274474095,1.0716665785158734,0.2394095975491619,3.404622548931536,-0.4780695142140144,-0.08589411329140163,-0.17966866896463504,-0.39217540092261277,-0.7514565512729107,0.006928650764254918,0.009220294576603673,-0.7583852020371655,-0.9458779957079445,0.9893690167662689,1.0459795251138848,-1.9352470124742134,5.422167123155354,5.33986956140575,ABSORPTION
344,2021-07-10 18:45:00+00:00,2021-07-10 20:00:00+00:00,2021-07-10 20:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,164.71214285714242,-1.9616647224378547,-0.7451954494258662,-0.09003586343275281,-0.12082181057616588,-0.6551595859931134,0.5447015293465614,0.20356726236680656,0.37372258273445885,0.3411342669797548,-0.05007641184465197,0.2786679792018205,1.114671916807282,-0.32874439104647246,-0.2053871973376753,-0.10102473145790815,-0.4040989258316326,-0.10436246587976715,-0.4009574951937597,0.29044610294151907,0.7243812783725695,-0.6914035981352789,0.1220304582561277,0.3447833232869527,1.3791332931478109,-0.22275286503082503,-0.17210687010077966,-0.10599152601564743,WEAK
345,2021-07-12 02:45:00+00:00,2021-07-12 10:45:00+00:00,2021-07-12 11:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,112.98500000000006,2.425720228348892,2.5698901687958795,0.593441607293029,0.23092099985389092,1.9764485615028504,0.041887178701456695,0.37810328804709603,1.5124131521883841,-0.33621610934563934,4.869896482724262,3.5516218967120055,0.7293013125250657,1.3182745860122567,0.7208032566221036,0.5835287870071271,0.8095534830706993,0.13727446961497658,-0.025598305459353873,0.3854493959375394,1.5417975837501576,-0.4110477013968933,0.6651770595603592,3.55047130150021,5.337633417254124,-2.885294241939851,4.204719423163903,4.2035688279521075,EFFICIENT_IGNITION
346,2021-07-12 14:45:00+00:00,2021-07-12 15:00:00+00:00,2021-07-12 15:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,147.04357142857148,1.8593128373028496,0.1441145515567832,0.34812810585780235,1.3925124234312094,-0.20401355430101914,-0.8375335115116773,0.1095593628710674,0.13081191542213277,-0.9470928743827447,-0.17298735434720366,1.0877048105274578,4.350819242109831,-1.2606921648746614,-0.649796958429011,0.38736817561368564,0.5961372557824997,-1.0371651340426966,0.1677327475337408,0.18001467009293462,0.7200586803717385,-0.01228192255919383,0.3742696506395883,1.1657089006660066,3.1146231030860507,-0.7914392500264184,-0.547257004986792,-0.46925291484824305,WEAK
347,2021-07-13 07:15:00+00:00,2021-07-13 07:15:00+00:00,2021-07-13 08:00:00+00:00,1,REJECT,LOWVOL_REJECT,False,132.54214285714338,-6.466169789662541,8.072385311904698,1.9098076622530038,0.23658529523318558,6.162577649651695,4.78277515885455,1.6848980647664535,0.3522846064898392,3.0978770940880964,5.026089802853635,2.6411222306652062,0.5254824991717559,2.3849675721884287,2.362796777359283,1.9701658232691763,0.8338278781093817,0.39263095409010673,1.37005621199678,1.735448024617531,1.2666984094676035,-0.36539181262075093,1.0564189685325691,2.7029138980054754,2.5585624439894232,-1.6464949294729063,3.969670834321066,4.031462501661335,EFFICIENT_IGNITION
348,2021-07-13 20:15:00+00:00,2021-07-14 03:15:00+00:00,2021-07-14 03:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,163.43142857142837,-1.0018268911382875,1.6223437218671484,0.5366164927186639,0.33076621525127503,1.0857272291484845,0.3982771438364911,0.24407790073599786,0.6128343152832333,0.15419924310049324,-0.07991198826514545,-0.014011992797334078,-0.05604797118933631,-0.06589999546781138,1.1770312543228292,0.559378332546646,0.47524509692690203,0.6176529217761831,1.0439270962145828,0.2725302005209756,0.26106248368224755,0.7713968956936073,0.712331482479439,0.009851226377164813,0.013829553542790609,0.7024802561022742,-0.7922434707445845,-0.7683802515700855,WEAK
352,2021-07-16 05:15:00+00:00,2021-07-16 15:30:00+00:00,2021-07-16 15:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,122.58642857142851,-0.9532050273567806,2.0545727767458724,0.7509803578816223,0.3655165523370069,1.30359241886425,1.6624006009304937,0.7750450119740762,0.4662203632146554,0.8873555889564175,1.0649750761822763,0.24293064368581632,0.22810922914428602,0.82204443249646,0.3006395814982101,0.8229295948631082,2.737262973697985,-0.5222900133648982,1.2599572588857848,0.8324738814014546,0.6607159691572668,0.4274833774843302,0.08875296119971403,0.26813734915889426,1.072549396635577,-0.1793843879591802,0.9762221149825623,1.00142882045564,WEAK
354,2021-07-17 08:45:00+00:00,2021-07-17 08:45:00+00:00,2021-07-17 09:30:00+00:00,1,REJECT,LOWVOL_REJECT,False,132.63714285714272,0.5744243155332668,7.63055449374514,2.9548284255649038,0.3872363965144359,4.675726068180236,5.399518124288497,3.371076836912721,0.624329201109392,2.0284412873757764,2.925124784691707,2.284201796523259,0.7808903772165063,0.6409229881684482,1.8871566347495343,3.04771341791783,1.6149763945388276,-1.1605567831682957,1.3336199901585393,3.4705210779139666,2.602331326408353,-2.1369010877554273,0.36005292116560395,2.351302156258746,6.530434883424484,-1.9912492350931421,2.565071863526103,2.6321722232615903,THIN_LIQUIDITY
360,2021-07-21 03:45:00+00:00,2021-07-21 04:00:00+00:00,2021-07-21 04:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,106.03999999999932,11.838834402112482,-0.07776850962021369,-0.19605809128631654,-0.7842323651452662,0.11828958166610286,0.8145839418634718,0.07440588457185467,0.0913421941533012,0.7401780572916171,0.49534320245067975,0.11222180309315252,0.22655363501092196,0.3831213993575272,-0.27995633672608206,-0.19473783477934353,-0.6956007392319934,-0.08521850194673852,-0.026393676050935386,0.08034703885323324,0.321388155412933,-0.10674071490416863,-0.08041650746958245,0.17964918898528284,0.7185967559411314,-0.2600656964548653,0.5757597099202623,0.6431870958123925,WEAK
361,2021-07-21 17:00:00+00:00,2021-07-21 18:00:00+00:00,2021-07-21 18:00:00+00:00,1,ACCEPT,IGNITION,True,211.22214285714315,-3.507539455752397,0.7845753227700518,0.3292268464818556,0.4196242692409374,0.45534847628819625,2.2499898727667667,0.868753614170591,0.38611445530743765,1.3812362585961755,-1.722551430280818,0.38144675037451914,0.22144288040928564,-2.103998180655337,0.3956062438132148,0.30588649052620837,0.7732094609473162,0.08971975328700643,0.23605975905379342,0.8479224648389733,3.391689859355893,-0.6118627057851799,-0.4494198710527606,0.3375119626932917,0.7509947477459642,-0.7869318337460522,-1.2731315592280574,-1.317066346909285,WEAK
362,2021-07-22 11:30:00+00:00,2021-07-22 15:15:00+00:00,2021-07-22 15:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,147.67499999999927,-0.4973082783138831,-0.12964332866790207,-0.4509226341628608,-1.8036905366514433,0.32127930549495876,1.8277891788988094,0.425325884543748,0.23269964033816778,1.4024632943550615,1.8118256867461093,0.7354663958015742,0.4059255816835292,1.0763592909445352,3.972010113085323,-0.36844421872354916,-0.09276014114610452,4.340454331808872,3.426177526469598,0.5193160656847745,0.15157301735613454,2.9068614607848238,2.214084444892285,0.8866768241069872,0.4004710959206996,1.3274076207852978,-0.4022587581461756,-0.25104832984076264,WEAK
363,2021-07-23 17:00:00+00:00,2021-07-23 22:30:00+00:00,2021-07-23 22:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,122.39214285714296,3.935056522068952,2.837427858779617,0.04240468284030402,0.014944761576614092,2.795023175939313,2.629296060473635,0.8395963793194167,0.3193236364444154,1.7896996811542185,2.1771888865725595,0.7766838440843059,0.3567370056288505,1.4005050424882537,4.371381341221709,0.09199936970745577,0.021045834834840533,4.279381971514253,2.7612774555947492,0.8283211457318181,0.29997751368791975,1.9329563098629312,1.4407254809125976,0.7651634967230736,0.531095969954246,0.675561984189524,0.7364634056599619,0.7249430582987297,WEAK
364,2021-07-24 19:45:00+00:00,2021-07-25 05:15:00+00:00,2021-07-25 06:00:00+00:00,1,REJECT,LOWVOL_REJECT,False,158.9721428571429,1.7425694528691262,1.1134210920704743,0.28464106469686956,0.2556454756641642,0.8287800273736048,0.2923752297290916,-0.032961749812398154,-0.11273783296532947,0.3253369795414897,1.1429295575247047,1.3993017644600618,1.2243114680580964,-0.2563722069353571,0.04797718142924973,0.25935361541332247,1.0374144616532899,-0.21137643398407274,-0.6376678278391461,-0.08391407299569603,-0.13159527473740396,-0.5537537548434501,0.3380526809616658,1.429369925548521,4.228246087214458,-1.0913172445868553,0.804876876563039,0.8349450376514982,WEAK
365,2021-07-25 14:30:00+00:00,2021-07-25 23:00:00+00:00,2021-07-25 23:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,151.16571428571427,23.64266273531417,1.932454860307315,0.6726392984047801,0.34807503772575127,1.2598155619025349,1.4622642212124224,1.1339872987071784,0.7755009541072841,0.328276922505244,0.5821357326622768,0.7280751493157781,1.250696544577461,-0.1459394166535013,1.1276874505087195,0.6619887351629224,0.5870321026134393,0.4656987153457971,0.9209114569577809,1.103490965449444,1.19825956894359,-0.18257950849166316,0.7106563227177164,0.6997618507598018,0.9846698444668,0.010894471957914598,-0.1285205900554396,-0.1568338886114159,WEAK
367,2021-07-26 16:00:00+00:00,2021-07-26 16:15:00+00:00,2021-07-26 16:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,262.80214285714254,-8.567890564058237,3.3343819228532823,1.0811555678769655,0.32424467049407585,2.2532263549763165,1.490367203237769,0.83682727092353,0.5614906642507651,0.653539932314239,2.779593990377232,2.0416119677215128,0.7345000654014351,0.7379820226557192,4.045619996345913,1.060912201737856,0.2622372350087487,2.984707794608057,4.032413957722536,0.8448561247869765,0.2095162187326973,3.1875578329355596,1.7092266209013083,2.0437428483677262,1.1957120392204172,-0.33451622746641796,1.0703673694759237,1.0724982501221372,THIN_LIQUIDITY
369,2021-07-27 16:00:00+00:00,2021-07-27 22:30:00+00:00,2021-07-27 22:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,377.46928571428674,2.0462062192382606,0.5813857803674026,0.21387170573952846,0.3678653881152266,0.36751407462787417,-0.1169576218107477,-0.11306880219204257,-0.4522752087681703,-0.0038888196187051305,0.08099346647964745,-0.07017789526869213,-0.2807115810747685,0.15117136174833956,-0.18466804378575014,0.20711618920744754,0.8284647568297901,-0.39178423299319765,-2.2094053423364493,-0.16213239677021157,-0.0733828210077361,-2.0472729455662377,-1.757874000959673,-0.07775467067329575,-0.044232220643144665,-1.6801193302863773,1.8388674674393204,1.8312906920347167,WEAK
370,2021-07-28 04:00:00+00:00,2021-07-28 10:45:00+00:00,2021-07-28 11:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,394.59571428571456,-1.6349898811441803,0.52390437656465,0.03484579153346823,0.06651173972235035,0.4890585850311818,-1.2148229960171972,-0.13390920906387924,-0.11022939926466752,-1.080913786953318,4.152669576427266,0.9975779912170482,0.24022570851286237,3.155091585210218,0.40402896771050384,0.04158686829558802,0.10293041246831088,0.36244209941491584,2.7107848138588575,-0.10408121151123854,-0.038395231882340675,2.814866025370096,3.5174062539106754,1.0448668981272038,0.2970560756141017,2.4725393557834714,0.6352633225165909,0.6825522294267468,ABSORPTION
371,2021-07-28 16:30:00+00:00,2021-07-28 17:30:00+00:00,2021-07-28 17:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,257.8421428571419,-3.222979730122805,9.260498921609148,2.249515899816883,0.24291519483552798,7.010983021792265,5.144443621014894,2.0923654838647203,0.4067233772992422,3.0520781371501733,1.39719772544561,1.2523166167561097,0.8963059371977626,0.14488110868950033,5.90362920949481,2.1912632036766766,0.3711722274414637,3.712366005818134,3.350748440947552,2.0744087606204418,0.6190881819925054,1.2763396803271103,-0.46479679017901854,1.2705060405176118,2.7334656076869006,-1.7353028306966305,1.8619945156246285,1.8801839393861308,WEAK
373,2021-07-30 05:30:00+00:00,2021-07-30 08:30:00+00:00,2021-07-30 08:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,141.68428571428427,-0.2748364069006223,0.23834460287646395,0.047005918591611115,0.18802367436644446,0.19133868428485284,0.5938445272294424,0.1835771685537918,0.30913338447398625,0.41026735867565056,0.18591695433712802,0.9246614706742079,3.6986458826968316,-0.7387445163370798,0.19759850647857652,-0.005081720928833927,-0.020326883715335708,0.20268022740741046,-0.22431255294015237,0.1525927867794794,0.6103711471179176,-0.3769053397196318,0.3552634443281667,0.9936881799574669,2.797045955112594,-0.6384247356293002,-0.16934648999103868,-0.10031978070777958,WEAK
374,2021-07-30 22:45:00+00:00,2021-07-30 23:30:00+00:00,2021-07-30 23:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,464.3742857142856,-0.2064929151977149,-1.25871259655821,-0.2695670364422794,-0.21416091106053622,-0.9891455601159306,0.5392542561760739,0.15689929921061344,0.2909560701907259,0.3823549569654605,-0.44497423795774127,0.3581593665208478,0.8048991064396447,-0.8031336044785891,-0.4579215472383731,-0.23730857497955182,-0.5182297631782323,-0.22061297225882126,0.30805023862806385,0.1808024315361359,0.5869251468246209,0.12724780709192796,-0.3116425096483973,0.4117583722489846,1.32125226662287,-0.7234008818973818,-0.13333172830934398,-0.07973272258120723,WEAK
375,2021-08-01 07:30:00+00:00,2021-08-01 16:15:00+00:00,2021-08-01 16:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,192.79642857142863,-2.7558601782042467,3.0463847119726792,0.7324824481781359,0.2404431867384926,2.3139022637945432,2.920722646908759,1.4715002871274134,0.5038137697479845,1.4492223597813456,1.6289753505247726,1.097167626845482,0.6735323689778551,0.5318077236792906,0.1994644601226352,0.7747031472871116,3.0988125891484466,-0.5752386871644765,1.1335669912331194,1.5212937406220246,1.342041319469904,-0.38772674938890517,0.2662899589376342,1.154170757460665,4.334263154589974,-0.8878807985230308,1.3626853915871384,1.4196885222023214,WEAK
376,2021-08-01 23:00:00+00:00,2021-08-01 23:15:00+00:00,2021-08-01 23:15:00+00:00,-1,ACCEPT,IGNITION,True,299.9492857142853,0.6947841182676178,0.21444343188155918,0.05610948517485644,0.22443794069942577,0.15833394670670273,-0.11657994537283649,-0.1008503818502653,-0.4034015274010612,-0.015729563522571183,4.741870601922167,2.866251199607543,0.6044558024096394,1.8756194023146238,0.4395209987634279,0.051575385362743406,0.11734453076837827,0.38794561340068445,5.889215634047194,-0.11048534395102372,-0.018760621246788317,5.999700977998218,8.034641254310545,2.8316786885401872,0.35243374270394534,5.202962565770358,-3.292770652388378,-3.327343163455734,EFFICIENT_IGNITION
377,2021-08-02 11:00:00+00:00,2021-08-02 12:00:00+00:00,2021-08-02 12:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,231.2192857142857,-1.3994939868461145,0.42446555028373717,0.04683865347364209,0.1103473613873551,0.3776268968100951,0.4865392718167151,0.05531545502565913,0.11369165498010836,0.4312238167910559,0.43450401990958687,0.7143002777202678,1.6439440027940408,-0.27979625781068096,0.27631878610377986,-0.00960127522729391,-0.034747095420750225,0.2859200613310738,0.9219118494757004,0.03191775278262911,0.0346212631942859,0.8899940966930713,0.4772749130218639,0.65760085509428,1.3778240530822858,-0.1803259420724161,-0.04277089311227705,-0.09947031573826487,WEAK
378,2021-08-03 02:15:00+00:00,2021-08-03 03:15:00+00:00,2021-08-03 03:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,306.94571428571464,0.1451396710446561,0.5083377742939238,-0.16090793160260797,-0.31653742794563616,0.6692457058965318,1.06089850424962,0.08822406940269197,0.08315976415207918,0.972674434846928,0.8764676333431817,0.1958000949446572,0.2233968346301631,0.6806675383985245,1.0861982476465604,-0.17827256564679084,-0.16412525617036275,1.264470813293351,0.9024190509789344,0.05492827954687378,0.06086781909943964,0.8474907714320606,0.718723260927466,0.16139661736370586,0.22456016959216535,0.55732664356376,0.1577443724157157,0.1233408948347644,WEAK
379,2021-08-03 15:30:00+00:00,2021-08-03 18:00:00+00:00,2021-08-03 18:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,235.59142857142848,0.8236717319329893,1.8588595789438473,0.7910304764907798,0.4255461173351359,1.0678291024530675,0.9359511798739774,0.9909953066446807,1.0588108952201063,-0.05504412677070336,0.28213601793203447,1.64365063002533,5.825738387011897,-1.3615146120932955,2.85250447440626,0.785852019840642,0.27549545562210365,2.0666524545656184,2.4030904870458,0.9825060334477108,0.40885103525815986,1.4205844535980892,0.749652869112187,1.6643220102598875,2.2201235783049054,-0.9146691411477005,-0.4675168511801525,-0.446845470945595,WEAK
380,2021-08-04 03:30:00+00:00,2021-08-04 08:45:00+00:00,2021-08-04 09:30:00+00:00,-1,REJECT,LOWVOL_REJECT,False,181.0364285714272,-7.89056661839969,-0.2914604055198518,0.036125325999902515,0.1239459127749068,-0.32758573151975434,2.590909149024598,1.2231239963543359,0.4720829353722444,1.367785152670262,0.43447875209987513,0.2673495073998625,0.6153339055310257,0.1671292447000126,0.4166163372417873,0.03330821342191759,0.07994936934647102,0.38330812381986973,0.7285876413347337,1.272340610216601,1.7463109968290718,-0.5437529688818673,-0.22690972155979713,0.2771817826719995,1.108727130687998,-0.5040915042317966,0.6613884736596722,0.6712207489318092,WEAK
381,2021-08-04 18:00:00+00:00,2021-08-04 18:00:00+00:00,2021-08-04 18:00:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,216.8614285714289,-1.4939955073351865,-0.885291474380667,0.0977582788218806,0.11042496358645092,-0.9830497532025476,-0.30297816445023856,0.04495958577893711,0.14839216502785738,-0.34793775022917567,-1.6987944869406832,-0.39213981278367704,-0.23083416846370386,-1.3066546741570062,-0.5414666892212432,0.1285613591299127,0.23743170482899745,-0.6700280483511559,0.2838135156072397,0.05325981699964383,0.1876577896076956,0.2305536986075959,-0.07839882301724554,-0.44046560344659036,-1.7618624137863614,0.3620667804293448,-1.6203956639234378,-1.668721454586351,WEAK
382,2021-08-05 10:00:00+00:00,2021-08-05 10:30:00+00:00,2021-08-05 11:15:00+00:00,-1,REJECT,ABSORPTION,True,244.98000000000064,-11.032247530410618,1.6921500232039475,0.479590170626164,0.2834205974941272,1.2125598525777834,-3.546600213062082,-0.30614744060739574,-0.08632138448530476,-3.2404527724546863,-1.462546966459531,0.4401175606171909,0.30092542031836966,-1.902664527076722,3.617169955129769,0.4872642664707417,0.13470870114347744,3.1299056886590275,0.6715771947177465,-0.32427136909133336,-0.48285047741625536,0.9958485638090798,0.6598985358038412,0.44387296922199754,0.672638208965418,0.21602556658184363,-2.122445502263372,-2.1186900936585658,WEAK
384,2021-08-06 19:00:00+00:00,2021-08-07 03:45:00+00:00,2021-08-07 03:45:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,411.8585714285717,-1.4352014040881016,-0.20950599016351232,0.12327047079267063,0.4930818831706825,-0.33277646095618296,-1.2439191860171286,0.22595134945767906,0.18164471775786867,-1.4698705354748076,-1.0420323518142027,0.36014790097849525,0.3456206521337551,-1.4021802527926979,-0.6162913532520599,0.09882033014107838,0.16034677368037223,-0.7151116833931382,-5.719068434081458,0.22714107824808794,0.03971644698190592,-5.9462095123295455,-3.5066056555083125,0.3884343099746521,0.11077216776984444,-3.8950399654829644,2.4645733036941095,2.4928597126902665,WEAK
385,2021-08-08 06:15:00+00:00,2021-08-08 06:15:00+00:00,2021-08-08 06:30:00+00:00,1,ACCEPT,IGNITION,True,265.86785714285776,-5.209091519686192,6.974551978068209,-0.07420979810057203,-0.010640081016519493,7.048761776168781,4.577946986209665,0.166812191878344,0.036438209612483306,4.411134794331321,3.726277725047046,1.1257848286608432,0.30212048369170597,2.6004928963862026,-4.8918615818431235,-0.08726139462409101,-0.017838075171213906,-4.804600187219032,-2.145782537089496,0.13935494270782683,0.06494364657140214,-2.285137479797323,-0.1822693773627084,1.1384602984833745,4.553841193933498,-1.320729675846083,3.9085471024097544,3.9212225722322858,ABSORPTION
387,2021-08-10 11:00:00+00:00,2021-08-10 11:00:00+00:00,2021-08-10 11:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,275.6749999999993,0.0058402103926746,2.7400028930342835,0.393688219824065,0.1436816803459992,2.3463146732102187,4.092272620333397,1.4494966899428587,0.3542033545714187,2.642775930390538,2.9096690286634153,2.211263262900147,0.7599707187026397,0.6984057657632681,-0.6974652207871699,0.39811372086696395,0.5708008213193007,-1.095578941654134,2.1548115414246274,1.4530878752153642,0.674345689764903,0.7017236662092632,2.7936618053160753,2.2638977056316323,0.8103692799621086,0.529764099684443,0.11600722334733993,0.16864166607882503,THIN_LIQUIDITY
388,2021-08-11 06:15:00+00:00,2021-08-11 06:15:00+00:00,2021-08-11 06:45:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,170.39642857142775,1.4078933579258606,0.36258278502570596,0.43164050219028977,1.190460551401214,-0.06905771716458381,-0.2329192084362681,0.4401500702144181,1.7606002808576724,-0.6730692786506862,-0.03494332856416494,1.5317809310222155,6.127123724088862,-1.5667242595863804,1.6207076824663509,0.413447632621393,0.25510314851609706,1.207260049844958,1.1996444318646797,0.41573641298650454,0.346549695846377,0.7839080188781752,1.537583534922885,1.514761794973916,0.9851573983262552,0.022821739948968967,-1.57252686348705,-1.5895459995353494,WEAK
389,2021-08-12 01:15:00+00:00,2021-08-12 05:00:00+00:00,2021-08-12 05:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,254.9814285714289,1.870724478533448,1.651389908937863,0.5741202440513845,0.34765880604214533,1.0772696648864786,-0.6691393750441819,0.2784908704835437,0.4161926212534654,-0.9476302455277256,0.1539202450588424,1.353980962198918,5.415923848795672,-1.2000607171400757,2.2112655392332923,0.5452946152941138,0.2465984322638984,1.6659709239391784,1.1837312167559904,0.275118075826256,0.23241600114273894,0.9086131409297343,1.3996294984020552,1.3257828301220915,0.9472384167636694,0.07384666827996367,-1.2457092533432128,-1.2739073854200393,WEAK
393,2021-08-14 09:45:00+00:00,2021-08-14 09:45:00+00:00,2021-08-14 09:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,245.9357142857137,0.0276495019023673,-11.86313405568812,-1.1024019052597787,-0.09292670048950517,-10.76073215042834,-7.683272344596234,-1.072841334843597,-0.1396333862352469,-6.610431009752637,-6.760153279053387,-1.487014608928001,-0.21996758764857843,-5.273138670125387,-12.875236959824592,-1.016525805233658,-0.07895200751687811,-11.858711154590935,-8.232755005343765,-1.032708896052991,-0.12543904141234305,-7.200046109290774,-5.759325051666826,-1.4322848595742244,-0.2486897069926105,-4.327040192092602,-1.0008282273865614,-0.946098478032785,WEAK
394,2021-08-15 09:45:00+00:00,2021-08-15 13:45:00+00:00,2021-08-15 14:30:00+00:00,-1,REJECT,LOWVOL_REJECT,False,245.7799999999999,-2.634591911465535,4.068409103498563,1.12238587354545,0.2758783212288735,2.9460232299531137,3.4465345593000793,1.278338351371155,0.3709054209021944,2.1681962079289243,1.5288720678223555,0.7394417771991132,0.4836518324599487,0.7894302906232423,1.2733070388758776,1.1308894132964622,0.88815138750419,0.1424176255794154,0.8229648181767729,1.277972170233537,1.5528879752901277,-0.455007352056764,0.4719126818637728,0.7082756937098292,1.500861750340262,-0.23636301184605646,1.0569593859585829,1.0257933024692987,WEAK
