impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,p_cont,p_rev,router_conf,router_side,breadth_cell,source_row,filled,fill_time,signal_net_R,gross_R,cost_R,outcome,stop_frac,episode_7d,prior_virtual_fills,vf1_mature,real_R,real_fill,cell
-1.0,-0.9471970750851574,-2.8042354876342572,-1.5067104578898916,-0.7557621849139232,1.4103731008139824,0.24043531913824645,0.025365114134107532,1.2246467991473532e-16,-1.0,182570,2026-03-18 12:00:00+00:00,OOS_2026,72952.85,72981.79,72643.08,72751.48,69799.83,-0.04057168321524174,0.04057168321524174,-0.04057168321524174,0.20274085713263576,0.3087079827332965,0.3087079827332965,REV,P975_T30,1527,True,2026-03-18 12:30:00+00:00,-1.1071449396238695,-1.0,0.1071449396238696,SL,0.004666575964812161,75,0,False,0.0,False,P975_T30
-1.0,0.28297204057901454,-2.5738550829801214,-0.561640676282732,-0.6757078892106206,0.5763989717432353,-0.10420022997804673,-0.006901571579369203,0.9807852804032304,-0.1950903220161282,183029,2026-03-23 06:45:00+00:00,OOS_2026,67818.27,67947.49,67698.86,67874.19,70541.38,0.03929593276974175,-0.03929593276974175,0.03929593276974175,0.16883506723355582,0.3664878257875485,0.3664878257875485,REV,P975_T30,1529,True,2026-03-23 07:00:00+00:00,1.3637536198367077,1.5,0.1362463801632923,TP,0.0036698222690448455,75,1,True,1.3637536198367077,True,P975_T30
-1.0,-2.2254577036404464,-3.851190546848102,-1.7048525135175894,-0.47351478870352465,0.8385458288927716,1.2070386040616696,-0.10205030089502938,0.3826834323650898,0.9238795325112867,183968,2026-04-02 01:30:00+00:00,OOS_2026,67586.77,67586.77,67132.0,67174.37,66574.33,-0.008932573539580546,0.008932573539580546,-0.008932573539580546,0.135286315191563,0.3197161471097313,0.3197161471097313,REV,P975_T30,1536,True,2026-04-02 02:00:00+00:00,-1.0736053224706987,-1.0,0.0736053224706988,SL,0.0067929870180114035,76,0,False,0.0,False,P975_T30
-1.0,-1.3728212173493441,-2.7880802170412418,-0.5458387778055039,-1.0705879077371634,0.7961241695465201,0.3345442120243682,-0.06519172591561248,0.32143946530316175,-0.9469301294951056,184485,2026-04-07 10:45:00+00:00,OOS_2026,68474.2,68484.21,68200.0,68237.93,71476.98,0.04746700258932246,-0.04746700258932246,0.04746700258932246,0.15196624279285673,0.32799794897508777,0.32799794897508777,REV,P975_T30,1540,True,2026-04-07 11:00:00+00:00,1.3802015675029056,1.5,0.1197984324970945,TP,0.004173677314284781,76,1,True,1.3802015675029056,True,P975_T30
-1.0,-3.683451401235773,-2.7369913472732375,-3.2181091520431644,-0.35429376995120326,1.0878000508427832,2.610832986661271,-0.0006297354315036039,0.7071067811865475,0.7071067811865476,187718,2026-05-11 03:00:00+00:00,OOS_2026,81169.09,81188.97,80610.0,80615.01,81217.48,0.0074734221331733686,-0.0074734221331733686,0.0074734221331733686,0.20487143239803104,0.3502780534221948,0.3502780534221948,REV,P975_T30,1560,False,,0.0,0.0,0.0,NO_FILL,,77,0,False,0.0,False,P975_T30
1.0,0.19974165856553644,2.6407289989533567,1.0188081974642926,-1.3238103233893936,0.1559845347590548,-0.1751484259903924,-0.0227450417353413,-0.8968727415326885,0.442288690219001,188457,2026-05-18 19:45:00+00:00,OOS_2026,76900.96,76995.0,76839.65,76928.0,76818.74,-0.001420289101497385,-0.001420289101497385,0.001420289101497385,0.20764728181450007,0.3058915674098194,0.3058915674098194,REV,P975_T30,1566,True,2026-05-18 20:00:00+00:00,-1.2478457515287966,-1.0,0.24784575152879662,SL,0.0020173837837277036,78,0,False,0.0,False,P975_T30
1.0,0.17314015359608775,2.693364053820088,0.29825348408028785,0.23949909890594986,-0.3275525362543625,0.4040457527588072,-0.06761286347010563,-0.32143946530316186,0.9469301294951056,189045,2026-05-24 22:45:00+00:00,OOS_2026,76782.63,76995.87,76782.62,76803.99,77116.21,0.004065153385911291,0.004065153385911291,-0.004065153385911291,0.1611178602037083,0.32506988125227293,0.32506988125227293,REV,P975_T30,1571,True,2026-05-24 23:00:00+00:00,-1.180329695193435,-1.0,0.18032969519343495,SL,0.0027726991911324592,78,1,True,-1.180329695193435,True,P975_T30
-1.0,-1.9243854052936549,-3.0655650367568326,-1.2879438163128922,-1.428741672550572,1.1679702749758771,1.0275557996177243,-0.06293230516408758,-0.32143946530316153,-0.9469301294951057,189295,2026-05-27 13:15:00+00:00,OOS_2026,75440.56,75485.02,75200.0,75200.01,73160.52,-0.027120874053075172,0.027120874053075172,-0.027120874053075172,0.15956687126216368,0.3105426639939038,0.3105426639939038,REV,P975_T30,1574,True,2026-05-27 13:30:00+00:00,-1.1316705845203827,-1.0,0.13167058452038266,SL,0.0037973553608900384,78,2,True,-1.1316705845203827,True,P975_T30
-1.0,-2.590549392130188,-3.5167168524740617,-2.0370017349118856,-2.1538443978885047,2.355790412887053,2.294564791392161,-0.042198077732787886,0.7933533402912352,0.6087614290087207,189352,2026-05-28 03:30:00+00:00,OOS_2026,73746.58,73786.37,73360.36,73430.01,73365.51,-0.000878251395887264,0.000878251395887264,-0.000878251395887264,0.2523306104240953,0.3065832730505777,0.3065832730505777,REV,P975_T30,1576,True,2026-05-28 03:45:00+00:00,-1.0859334346611593,-1.0,0.08593343466115926,SL,0.0058184570647214365,78,3,True,-1.0859334346611593,True,P975_T30
-1.0,-2.589447614380488,-2.7215567490537365,-0.7850023439142507,-2.373181813270619,0.8995798099408786,1.766573497807465,-0.021380879989545715,0.44228869021900125,0.8968727415326884,189825,2026-06-02 01:45:00+00:00,OOS_2026,70960.01,70960.01,70607.57,70652.47,66920.0,-0.0528285847614387,0.0528285847614387,-0.0528285847614387,0.2049267483579516,0.3532603854614464,0.3532603854614464,REV,P975_T30,1581,True,2026-06-02 02:00:00+00:00,-1.0999833304959745,-1.0,0.09998333049597441,SL,0.005000833614160626,78,4,True,-1.0999833304959745,True,P975_T30
-1.0,-1.316124598529927,-2.660696147557552,-2.6385995019557256,-3.216443416394906,1.550313968703474,1.3473907705705854,-0.032189089172335296,0.659345815100069,-0.7518398074789773,189855,2026-06-02 09:15:00+00:00,OOS_2026,69555.97,69628.53,69324.65,69399.1,66832.01,-0.03699024915308713,0.03699024915308713,-0.03699024915308713,0.2309169951462935,0.3965895733260812,0.3965895733260812,REV,P975_T30,1582,False,,0.0,0.0,0.0,NO_FILL,,78,5,True,0.0,False,P975_T30
1.0,3.5866609714238002,4.151185308279036,0.4652824243658044,-2.669667764318577,0.5206231957349527,2.6029801042039686,-0.0034746842758396493,-0.6593458151000687,0.7518398074789775,189903,2026-06-02 21:15:00+00:00,OOS_2026,67470.96,67918.0,67470.96,67887.99,65522.01,-0.03485123068159779,-0.03485123068159779,0.03485123068159779,0.2490307347532866,0.3922030179662895,0.3922030179662895,REV,P975_T30,1584,False,,0.0,0.0,0.0,NO_FILL,,78,5,True,0.0,False,P975_T30
-1.0,-3.3801758974317204,-4.373093655719023,-2.088320273945129,-4.272436419412498,2.818005052227941,3.4081546957809623,-0.05075037679969306,0.7933533402912352,0.6087614290087207,189928,2026-06-03 03:30:00+00:00,OOS_2026,66147.81,66261.74,65737.61,65755.01,64389.18,-0.020771348186449656,0.020771348186449656,-0.020771348186449656,0.28644421070296,0.327456562260273,0.327456562260273,REV,P975_T30,1585,True,2026-06-03 03:45:00+00:00,1.437522232079828,1.5,0.062477767920171914,TP,0.008002846718833681,78,5,True,1.437522232079828,True,P975_T30
-1.0,-5.707919012105792,-5.266754931005215,-8.226709545795044,-3.863496930176037,3.28625389121546,5.79382780945514,-0.07872888594134472,0.44228869021900125,0.8968727415326884,190017,2026-06-04 01:45:00+00:00,OOS_2026,62825.0,62873.78,62100.01,62178.1,63374.67,0.01924423551057375,-0.01924423551057375,0.01924423551057375,0.28390902430815834,0.38843533778207634,0.38843533778207634,REV,P975_T30,1588,True,2026-06-04 02:00:00+00:00,1.4600713293355905,1.5,0.03992867066440948,TP,0.012522330237396965,78,6,True,1.4600713293355905,True,P975_T30
-1.0,-2.5342862842805345,-3.6207664002883204,-3.428383913944299,-3.789384708673119,3.076284478749764,3.0118677722326055,-0.0956536915470991,0.32143946530316175,-0.9469301294951056,190053,2026-06-04 10:45:00+00:00,OOS_2026,62723.47,62800.53,62301.21,62420.0,62536.87,0.0018721560602121823,-0.0018721560602121823,0.0018721560602121823,0.2624617863432072,0.3239762025324304,0.3239762025324304,REV,P975_T30,1589,False,,0.0,0.0,0.0,NO_FILL,,78,7,True,0.0,False,P975_T30
-1.0,0.3418612081369533,-2.842411995355165,-1.4836955926222557,-0.13550093097358548,0.8604860062168377,1.6997184364953377,-0.10116010465035752,0.6087614290087207,0.7933533402912352,190116,2026-06-05 02:30:00+00:00,OOS_2026,62705.49,62954.0,62588.77,62742.01,60938.01,-0.028752510280195098,0.028752510280195098,-0.028752510280195098,0.13332105954347429,0.345109632909108,0.345109632909108,REV,P975_T30,1592,True,2026-06-05 03:00:00+00:00,1.4143561659776038,1.5,0.0856438340223961,TP,0.005838131906486678,78,7,True,1.4143561659776038,True,P975_T30
-1.0,3.802626281930446,-2.983451566930965,-1.1144518269199022,-1.4472937571970015,2.8972124307300096,3.125637315329259,-0.08755165844856197,0.9914448613738104,-0.1305261922200516,190132,2026-06-05 06:30:00+00:00,OOS_2026,61681.2,62192.0,61644.0,62146.11,60804.0,-0.021596041972699487,0.021596041972699487,-0.021596041972699487,0.2017490300427431,0.31999881793238644,0.31999881793238644,REV,P975_T30,1593,True,2026-06-05 06:45:00+00:00,1.443547344890511,1.5,0.05645265510948905,TP,0.008856979340125947,78,8,True,1.443547344890511,True,P975_T30
-1.0,-4.210855860082261,-2.8025557960103455,-2.567204145670188,-1.8666134410053365,1.2895820378424299,4.526491939885285,-0.0549369059374094,0.8660254037844386,0.5000000000000001,190218,2026-06-06 04:00:00+00:00,OOS_2026,60687.05,60866.0,60087.2,60131.47,61552.0,0.02362356622521178,-0.02362356622521178,0.02362356622521178,0.20119023107655012,0.3718799658094906,0.3718799658094906,REV,P975_T30,1597,True,2026-06-06 04:30:00+00:00,1.4616447932717003,1.5,0.038355206728299805,TP,0.013036039762264732,78,9,True,1.4616447932717003,True,P975_T30
-1.0,-0.6576876712319758,-2.903030456522637,-0.8476489967933514,-1.2619276121853582,0.975944927998404,0.7074626280305472,-0.05532519120545028,0.4422886902190017,-0.8968727415326881,190243,2026-06-06 10:15:00+00:00,OOS_2026,60620.83,60751.91,60488.0,60527.28,62510.96,0.03276956755193927,-0.03276956755193927,0.03276956755193927,0.15877024746598575,0.3421359204076524,0.3421359204076524,REV,P975_T30,1598,True,2026-06-06 10:30:00+00:00,1.3855759065590558,1.5,0.11442409344094426,TP,0.004369709079303796,78,10,True,1.3855759065590558,True,P975_T30
-1.0,-0.23951904998819598,-2.655954224189891,-1.2165250267878687,-0.9561520015437911,1.9958091793390944,0.7915501223841903,0.07177275732975354,0.7933533402912352,-0.6087614290087207,193308,2026-07-08 08:30:00+00:00,OOS_2026,62084.0,62158.26,61855.26,62048.25,63040.0,0.015983365206373223,-0.015983365206373223,0.015983365206373223,0.267331542879928,0.31356402332447,0.31356402332447,REV,P975_T30,1622,True,2026-07-08 09:00:00+00:00,1.3978601485148514,1.5,0.10213985148514852,TP,0.004895248942795865,79,0,False,0.0,False,P975_T30
1.0,0.549342690331711,2.6706140715264266,0.6543507445524944,0.346123968547606,0.19902297490013715,-0.02159027707578022,0.03731031406777038,0.49999999999999994,0.8660254037844387,195394,2026-07-30 02:00:00+00:00,OOS_2026,64266.01,64390.13,64237.63,64330.32,64484.93,0.0024035326426998793,0.0024035326426998793,-0.0024035326426998793,0.23657406541647427,0.32282704127623607,0.32282704127623607,REV,P975_T30,1629,True,2026-07-30 02:15:00+00:00,1.2888309180327868,1.5,0.2111690819672131,TP,0.002367770865612002,80,0,False,0.0,False,P975_T30
-1.0,-0.7169637707091351,-3.078972816037825,-1.0950126199111039,-0.04050906590551104,0.2441790638000952,-0.05250067893689823,0.04095413287909721,0.49999999999999994,0.8660254037844387,195490,2026-07-31 02:00:00+00:00,OOS_2026,64564.0,64614.0,64467.0,64484.93,63018.0,-0.022748415792651078,0.022748415792651078,-0.022748415792651078,0.16540878097891704,0.3541337251810079,0.3541337251810079,REV,P975_T30,1630,True,2026-07-31 02:15:00+00:00,-1.2190864965986394,-1.0,0.21908649659863944,SL,0.0022822036399440288,80,1,True,-1.2190864965986394,True,P975_T30
-1.0,-1.8830110943653526,-2.740443523169735,-1.0988327997786065,-1.0796397507339555,1.8864869709941114,1.4248140483401583,-0.051774432865708236,0.7518398074789774,-0.6593458151000688,1955,2021-01-21 08:45:00+00:00,DEV_2021_2024,33736.56,33938.79,33195.0,33239.0,31526.3,-0.05149086550409265,0.05149086550409265,-0.05149086550409265,0.21068970669732404,0.2971483021331869,0.2971483021331869,REV,P975_T40,0,True,2021-01-21 09:00:00+00:00,-1.0220943445058417,-1.0,0.022094344505841676,SL,0.02263022557052107,1,0,False,0.0,False,P975_T40
-1.0,-1.618767154801823,-2.796993473669985,-1.798497304587235,-1.743518230998881,1.875730860744237,2.100068234499684,-0.00855186664013477,-0.6087614290087207,-0.7933533402912352,1978,2021-01-21 14:30:00+00:00,DEV_2021_2024,31620.89,31900.62,31037.0,31212.28,32287.78,0.03445759169147533,-0.03445759169147533,0.03445759169147533,0.21011289291948473,0.2969716840303403,0.2969716840303403,REV,P975_T40,1,False,,0.0,0.0,0.0,NO_FILL,,1,1,True,0.0,False,P975_T40
1.0,1.5980422492329682,2.9700658884122317,-0.16436493427990956,-1.9449879983046288,1.4621848596811813,1.9013823412752104,0.033209496367439376,0.49999999999999994,0.8660254037844387,2024,2021-01-22 02:00:00+00:00,DEV_2021_2024,30068.29,30585.52,29781.2,30462.5,32609.96,0.07049519901518253,0.07049519901518253,-0.07049519901518253,0.33103226068994956,0.3458768216979167,0.3458768216979167,REV,P975_T40,3,False,,0.0,0.0,0.0,NO_FILL,,1,1,True,0.0,False,P975_T40
1.0,5.27672559097134,2.7057841278881805,0.3484817926556553,0.9535096559026175,1.9293316916170984,4.336409613019387,0.009325034310145653,0.7933533402912352,-0.6087614290087207,2722,2021-01-29 08:30:00+00:00,DEV_2021_2024,32018.34,33400.0,32006.91,33329.35,34023.63,0.020622351224615976,0.020622351224615976,-0.020622351224615976,0.23115705071610487,0.31634753292995743,0.31634753292995743,REV,P975_T40,4,True,2021-01-29 08:45:00+00:00,-1.0122123821863627,-1.0,0.012212382186362688,SL,0.040942053103966855,2,0,False,0.0,False,P975_T40
-1.0,-4.136650494495078,-3.295530270509442,-2.6304159706678822,-0.5522575383732315,2.335220228061167,6.346953845371207,-0.029627697117645273,0.5555702330196022,0.8314696123025452,4324,2021-02-15 02:15:00+00:00,DEV_2021_2024,47550.0,47589.17,45570.79,46359.53,48483.65,0.04569051788841638,-0.04569051788841638,0.04569051788841638,0.2216347244302943,0.29376869224135604,0.29376869224135604,REV,P975_T40,11,False,,0.0,0.0,0.0,NO_FILL,,3,0,False,0.0,False,P975_T40
-1.0,-0.4072688730613747,-2.409900166862128,-2.0992503263870628,-1.7004122014533702,1.1635174896138538,0.06893059862305231,-0.03545270603314512,-0.13052619222005177,-0.9914448613738104,5037,2021-02-22 12:30:00+00:00,DEV_2021_2024,53647.3,53979.4,53534.05,53534.06,47684.37,-0.10927043456072627,0.10927043456072627,-0.10927043456072627,0.18301976230896236,0.34844099545540214,0.34844099545540214,REV,P975_T40,14,True,2021-02-22 12:45:00+00:00,1.4401466430897045,1.5,0.05985335691029547,TP,0.008353750329315185,4,0,False,0.0,False,P975_T40
1.0,0.9209966603500361,2.7219069656574955,-0.00815171628328924,-2.0895034963985415,0.26732943991530783,0.6971774370632007,0.0006046222563460848,-0.9659258262890684,0.2588190451025203,5063,2021-02-22 19:00:00+00:00,DEV_2021_2024,53227.23,53579.37,52942.33,53517.68,47057.34,-0.12071429091950725,-0.12071429091950725,0.12071429091950725,0.22380200099049297,0.35029707149793404,0.35029707149793404,REV,P975_T40,15,True,2021-02-22 20:00:00+00:00,-1.0422549604420444,-1.0,0.042254960442044395,SL,0.011832930258822148,4,1,True,-1.0422549604420444,True,P975_T40
-1.0,-1.437095219824221,-2.4209265779115015,-2.3828287053229134,-2.3662488392173726,0.9603095241792543,1.3413861679257093,-0.012722366870438604,0.6087614290087207,0.7933533402912352,5093,2021-02-23 02:30:00+00:00,DEV_2021_2024,51993.13,52300.0,51500.0,51573.92,50055.72,-0.02944225191752925,0.02944225191752925,-0.02944225191752925,0.21661618234833468,0.396353758637867,0.396353758637867,REV,P975_T40,16,True,2021-02-23 02:45:00+00:00,1.4680163,1.5,0.031983700000000004,TP,0.01563296304054878,4,2,True,1.4680163,True,P975_T40
-1.0,-4.28066194023785,-2.4332336118788604,-3.378170330638474,-3.261767765144086,1.786006116802977,4.79384958526938,-0.01452484769578558,0.8660254037844387,-0.4999999999999998,5115,2021-02-23 08:00:00+00:00,DEV_2021_2024,49642.92,50027.01,48320.0,48424.18,50491.91,0.042398991869636804,-0.042398991869636804,0.042398991869636804,0.26406611889783393,0.40372629202636334,0.40372629202636334,REV,P975_T40,17,True,2021-02-23 08:15:00+00:00,-1.0139339180789801,-1.0,0.01393391807898019,SL,0.035883661520464065,4,3,True,-1.0139339180789801,True,P975_T40
-1.0,0.7238680548849589,-2.49592435134515,-1.8163528398325968,-2.9964413242013834,1.5098390313659853,1.4918972023351282,-0.010811371842690239,1.2246467991473532e-16,-1.0,5131,2021-02-23 12:00:00+00:00,DEV_2021_2024,46359.14,46818.47,46018.38,46576.69,50818.7,0.09107253542158178,-0.09107253542158178,0.09107253542158178,0.20876778788282715,0.3827090868068494,0.3827090868068494,REV,P975_T40,18,True,2021-02-23 12:30:00+00:00,1.4711428433051283,1.5,0.02885715669487169,TP,0.01732672436466538,4,4,True,1.4711428433051283,True,P975_T40
-1.0,-2.6148232930118733,-2.7028459506602776,-0.3345841158442429,-2.569035731892931,0.7844639383638082,2.68196482878316,0.03758785374430034,-0.9238795325112868,-0.3826834323650895,5149,2021-02-23 16:30:00+00:00,DEV_2021_2024,48194.59,48485.28,47300.0,47429.07,49577.25,0.04531583762422242,-0.04531583762422242,0.04531583762422242,0.1901167294605111,0.33312398255088405,0.33312398255088405,REV,P975_T40,19,False,,0.0,0.0,0.0,NO_FILL,,4,5,True,0.0,False,P975_T40
1.0,1.3445835277446345,2.8345788722641747,-0.24192998957480444,-2.7826754444363067,0.5509288489211841,1.073840128917164,0.037826139297689076,-0.7933533402912357,0.6087614290087199,5165,2021-02-23 20:30:00+00:00,DEV_2021_2024,46871.85,47479.97,46760.09,47269.48,48629.66,0.02889081282730932,0.02889081282730932,-0.02889081282730932,0.2705601942434961,0.36933592975369817,0.36933592975369817,REV,P975_T40,20,True,2021-02-23 20:45:00+00:00,-1.0330814996943933,-1.0,0.0330814996943933,SL,0.015114187827607487,4,5,True,-1.0330814996943933,True,P975_T40
1.0,1.4321141270475415,3.309642059582226,0.9058267369304316,-1.532688641143578,0.6627228790407865,0.7156954285243006,0.04450267335355621,0.3214394653031616,0.9469301294951057,5184,2021-02-24 01:15:00+00:00,DEV_2021_2024,48723.21,49359.55,48717.38,49166.12,50832.65,0.033791400597383614,0.033791400597383614,-0.033791400597383614,0.294878027939946,0.34493052690017395,0.34493052690017395,REV,P975_T40,21,True,2021-02-24 01:30:00+00:00,-1.0385312339411679,-1.0,0.0385312339411679,SL,0.012976485538029587,4,6,True,-1.0385312339411679,True,P975_T40
-1.0,-2.5181844514401845,-2.657964037751314,-2.213055579361085,-1.6342015412159059,0.7753518765574821,1.6851461315351886,0.03427987787026371,0.06540312923014306,0.9978589232386035,5372,2021-02-26 00:15:00+00:00,DEV_2021_2024,47494.54,47613.5,46713.44,46752.35,46720.95,-0.0006716239932325063,0.0006716239932325063,-0.0006716239932325063,0.21207474409693788,0.3639233791608365,0.3639233791608365,REV,P975_T40,23,True,2021-02-26 00:30:00+00:00,1.4742782036753104,1.5,0.025721796324689534,TP,0.019438766783176256,4,7,True,1.4742782036753104,True,P975_T40
-1.0,-2.4590044519388776,-2.71026016487471,-0.9921662635935519,-2.128505002597663,1.2187967502991717,1.795306574826616,0.02992584214375842,0.9978589232386035,0.06540312923014327,5394,2021-02-26 05:45:00+00:00,DEV_2021_2024,46223.69,46414.31,45502.69,45517.53,47803.71,0.0500690289921768,-0.0500690289921768,0.0500690289921768,0.2409916265054947,0.36193050883433875,0.36193050883433875,REV,P975_T40,24,False,,0.0,0.0,0.0,NO_FILL,,4,8,True,0.0,False,P975_T40
1.0,0.3894741669059671,2.583845344933805,0.6014295345918003,-1.4089663376429216,0.6178614263940089,0.6099481804148343,0.025741268752823038,-0.8968727415326883,-0.44228869021900136,5436,2021-02-26 16:15:00+00:00,DEV_2021_2024,47730.12,48219.08,47613.62,47862.29,46944.39,-0.019177732444003892,-0.019177732444003892,0.019177732444003892,0.23869942987508672,0.30743680287712605,0.30743680287712605,REV,P975_T40,25,True,2021-02-26 16:45:00+00:00,1.4602244409209526,1.5,0.039775559079047396,TP,0.012570533553188582,4,8,True,1.4602244409209526,True,P975_T40
-1.0,-0.3299167060160787,-2.6391872860325565,-0.6828693861480178,-0.11983262371666527,0.4510253515027906,0.1890128772509553,-0.031572085012952875,0.8660254037844386,0.5000000000000001,5963,2021-03-04 04:00:00+00:00,DEV_2021_2024,49574.89,49811.66,49338.54,49485.62,47138.01,-0.0474456360296569,0.0474456360296569,-0.0474456360296569,0.15395479761358424,0.34960717001629343,0.34960717001629343,REV,P975_T40,26,True,2021-03-04 04:45:00+00:00,1.447952887216774,1.5,0.052047112783225956,TP,0.00960668081786744,4,9,True,1.447952887216774,True,P975_T40
-1.0,-4.038228553008002,-3.1406277630106616,-0.56068573502395,-1.2553148337773286,1.410595508096622,3.287894132419971,-0.03574893665564601,0.659345815100069,-0.7518398074789773,5984,2021-03-04 09:15:00+00:00,DEV_2021_2024,49860.98,49922.74,48600.05,48697.36,46831.88,-0.03830762078272831,0.03830762078272831,-0.03830762078272831,0.18987200352087358,0.30789014538510007,0.30789014538510007,REV,P975_T40,27,False,,0.0,0.0,0.0,NO_FILL,,4,10,True,0.0,False,P975_T40
-1.0,-1.4021255194501825,-3.0349999744259977,-1.152598382749214,-1.5816334413612454,1.1812742985130893,1.2560330487328901,-0.04612247144630468,0.06540312923014306,0.9978589232386035,6044,2021-03-05 00:15:00+00:00,DEV_2021_2024,47300.08,47447.75,46710.93,46910.05,49127.13,0.04720990612290121,-0.04720990612290121,0.04720990612290121,0.1834236720014128,0.3204989882030789,0.3204989882030789,REV,P975_T40,28,True,2021-03-05 00:45:00+00:00,1.468417225373904,1.5,0.03158277462609594,TP,0.015831414621401387,4,10,True,1.468417225373904,True,P975_T40
-1.0,-1.796686043979971,-3.2024080517780527,-2.164631278769352,-0.9010570811508758,2.267441517996742,1.9298973632377137,-0.06592907635078865,0.9469301294951056,0.3214394653031617,10088,2021-04-16 04:45:00+00:00,DEV_2021_2024,62022.63,62168.53,61500.0,61658.05,62221.03,0.009130681233026294,-0.009130681233026294,0.009130681233026294,0.22155917341428036,0.2960812837097279,0.2960812837097279,REV,P975_T40,46,False,,0.0,0.0,0.0,NO_FILL,,5,0,False,0.0,False,P975_T40
-1.0,-0.6065706499938499,-2.7744557137562627,-2.0381408014739057,-1.5391256679228895,1.3954745687594012,0.6461623082568745,-0.09632581723741604,0.25881904510252074,0.9659258262890683,10265,2021-04-18 01:00:00+00:00,DEV_2021_2024,59386.59,59665.43,59256.99,59271.37,57060.23,-0.03730552587100211,0.03730552587100211,-0.03730552587100211,0.17985247692273282,0.32916356272592795,0.32916356272592795,REV,P975_T40,47,True,2021-04-18 01:15:00+00:00,1.4276917662324948,1.5,0.07230823376750523,TP,0.0069148418367908785,5,0,False,0.0,False,P975_T40
1.0,1.4305534990907531,3.469797863449695,1.2973172384362885,-1.1569704019935918,1.0304033549923604,0.6833641431062502,0.004556778236842869,0.25881904510252074,0.9659258262890683,10361,2021-04-19 01:00:00+00:00,DEV_2021_2024,56771.94,57099.91,56650.0,57060.23,55077.52,-0.034747838424794564,-0.034747838424794564,0.034747838424794564,0.29175860916997837,0.30465660705431913,0.30465660705431913,REV,P975_T40,50,False,,0.0,0.0,0.0,NO_FILL,,5,1,True,0.0,False,P975_T40
-1.0,-1.3259668907325348,-3.07049837121688,-2.279339280733052,-1.1274391678447082,2.1059655333393894,1.7669967287113197,0.005260170014831658,0.13052619222005157,0.9914448613738104,10455,2021-04-20 00:30:00+00:00,DEV_2021_2024,54750.55,54997.76,54328.78,54488.44,56050.75,0.028699128709920307,-0.028699128709920307,0.028699128709920307,0.24292515121295033,0.2942215045650425,0.2942215045650425,REV,P975_T40,52,False,,0.0,0.0,0.0,NO_FILL,,5,1,True,0.0,False,P975_T40
-1.0,-1.733561062777138,-2.663113518331985,-0.9991438341492422,-0.8039606196991222,1.0695122264081052,1.1685698586772895,0.01793731136280203,-0.7518398074789773,-0.6593458151000691,10504,2021-04-20 15:15:00+00:00,DEV_2021_2024,55346.93,55448.8,54900.51,55000.0,55995.58,0.018101639654843682,-0.018101639654843682,0.018101639654843682,0.17873283922652014,0.2943143624396709,0.2943143624396709,REV,P975_T40,54,True,2021-04-20 15:30:00+00:00,1.4500940606248518,1.5,0.0499059393751481,TP,0.010018847581275815,5,1,True,1.4500940606248518,True,P975_T40
1.0,2.2100842125658096,2.76475071497768,-0.4333916196912349,-0.6816907702395207,0.7823667534825471,0.9144169429351022,0.041190163873910515,0.25881904510252074,0.9659258262890683,10639,2021-04-22 01:00:00+00:00,DEV_2021_2024,54070.0,54524.84,54034.72,54504.74,51045.76,-0.06346200348813691,-0.06346200348813691,0.06346200348813691,0.26732226734249337,0.3506718649016098,0.3506718649016098,REV,P975_T40,55,False,,0.0,0.0,0.0,NO_FILL,,5,2,True,0.0,False,P975_T40
-1.0,-1.3352783031297193,-2.561383552034437,-0.6939601075571005,-1.1771608344416769,1.21871866585252,0.8090916423079393,0.043324931739682306,0.7933533402912352,-0.6087614290087207,10669,2021-04-22 08:30:00+00:00,DEV_2021_2024,53659.74,53822.99,53364.21,53399.96,48287.71,-0.09573525977636321,0.09573525977636321,-0.09573525977636321,0.2246005886124924,0.33711657237264747,0.33711657237264747,REV,P975_T40,56,True,2021-04-22 08:45:00+00:00,1.4420522145690744,1.5,0.05794778543092565,TP,0.00862845743425355,5,2,True,1.4420522145690744,True,P975_T40
-1.0,-1.7056389153260807,-3.100171992295483,-3.274155488269935,-3.722697115045594,2.916192142380748,2.079391437715342,0.03599203133774062,0.8968727415326884,-0.44228869021900113,10762,2021-04-23 07:45:00+00:00,DEV_2021_2024,48251.59,48386.21,47700.0,47942.44,49805.2,0.0389936582109478,-0.0389936582109478,0.0389936582109478,0.35270439566483675,0.35697079095080425,0.35697079095080425,REV,P975_T40,59,True,2021-04-23 08:00:00+00:00,1.465317224319086,1.5,0.03468277568091406,TP,0.014416377875867362,5,3,True,1.465317224319086,True,P975_T40
-1.0,-1.076851959965524,-3.1757434359548724,0.8617861330164616,-3.3795864343349744,1.0136391247336132,1.0273534629031522,0.03340704206183563,-0.38268343236508967,-0.9238795325112868,10785,2021-04-23 13:30:00+00:00,DEV_2021_2024,48925.09,49025.0,48541.0,48724.28,49578.29,0.017527401123218267,-0.017527401123218267,0.017527401123218267,0.20114967404608394,0.33653941693126516,0.33653941693126516,REV,P975_T40,60,False,,0.0,0.0,0.0,NO_FILL,,5,4,True,0.0,False,P975_T40
