bps,n,ev_r,pf,win_rate,cum_r,max_dd_r,recovery_factor,tp_rate,sl_rate,time_rate,cum_return_proxy_pct_at_025,max_dd_proxy_pct_at_025,median_hold_hours
1.0,488,0.07921753154113129,1.1385767788011631,0.4405737704918033,38.65815539207207,25.131971622238268,1.5382062328076571,0.4405737704918033,0.5594262295081968,0.0,9.664538848018017,6.282992905559567,7.041666666666666
2.0,488,0.05700063685275437,1.0976246517300505,0.4405737704918033,27.816310784144132,26.763943244476536,1.0393203471571695,0.4405737704918033,0.5594262295081968,0.0,6.954077696036033,6.690985811119134,7.041666666666666
3.0,488,0.034783742164377456,1.0583521878767328,0.4405737704918033,16.974466176216197,28.395914866714808,0.5977784570735337,0.4405737704918033,0.5594262295081968,0.0,4.243616544054049,7.098978716678702,7.041666666666666
5.0,488,-0.009650047212376367,0.9844491843698243,0.4405737704918033,-4.709223039639667,31.65985811119134,-0.14874428758020933,0.4405737704918033,0.5594262295081968,0.0,-1.1773057599099168,7.914964527797835,7.041666666666666
