left_out,bps,n,ev_r,pf,win_rate,cum_r,max_dd_r,recovery_factor,tp_rate,sl_rate,time_rate,cum_return_proxy_pct_at_025,max_dd_proxy_pct_at_025,median_hold_hours,positive
2023,2.0,383,0.08852846760332143,1.155271397710693,0.4516971279373368,33.90640309207211,15.061116342010317,2.2512543109102876,0.4516971279373368,0.5483028720626631,0.0,8.476600773018028,3.7652790855025793,7.1,True
2024,2.0,343,0.08678243415588441,1.151959257358588,0.4518950437317784,29.766374915468354,26.763943244476536,1.1121819622604174,0.4518950437317784,0.5481049562682215,0.0,7.441593728867089,6.690985811119134,7.1,True
2025,2.0,326,-0.010527766489579959,0.9828079996687734,0.41411042944785276,-3.432051875603067,26.763943244476536,-0.12823416356300052,0.41411042944785276,0.5858895705521472,0.0,-0.8580129689007667,6.690985811119134,6.683333333333334,False
2026,2.0,412,0.056330597622560666,1.0963354474857911,0.441747572815534,23.208206220494993,26.763943244476536,0.8671445014099196,0.441747572815534,0.558252427184466,0.0,5.802051555123748,6.690985811119134,6.758333333333333,True
