R,signal_ts,entry_ts,exit_ts,side,regime,exit_reason,confirm_age_min,max_adverse_atr,response_ratio,confirm_z
0.0880812386692348,1773282000,1773282016,1773285850,-1,MIXED,STOP,0.26666666666666666,0.0,323092753.197136,1.8995249679089692
0.09006553790620385,1773360900,1773360912,1773361163,1,ALIGNED_WITH,STOP,0.2,0.0,334619641.6285052,-1.2184492764014982
0.09000985172554235,1773361500,1773361518,1773362511,1,ALIGNED_WITH,STOP,0.3,0.030991055670263338,9.918918598848968,-1.8469085188341288
0.09184620618759068,1773363000,1773363052,1773365729,1,ALIGNED_WITH,STOP,0.8666666666666667,0.08738006657528963,3.4862744699064403,-3.093818049021583
0.08834327431754893,1773446400,1773446427,1773446651,-1,MIXED,STOP,0.45,0.0,350074063.62415016,1.9985173117227413
0.08948291592126867,1773449700,1773452211,1773452342,-1,MIXED,STOP,41.85,0.7195885509838718,0.5500310744376399,1.979761556758909
0.08774421319483378,1773453000,1773453598,1773456091,-1,MIXED,STOP,9.966666666666667,0.1267297347430601,2.3688524403249183,1.750261120774897
0.1331515285511273,1773532800,1773532805,1773533105,-1,ALIGNED_COUNTER,STOP,0.08333333333333333,0.0,317174364.0135406,2.348275889190304
0.12563124140635784,1773535800,1773537037,1773538336,-1,ALIGNED_COUNTER,STOP,20.616666666666667,0.41249263406011016,0.7799999981091057,0.9704451167837364
-1.0221555772907256,1773540600,1773541385,1773542685,-1,ALIGNED_COUNTER,STOP,13.083333333333334,0.3796736762548368,0.8180327847305824,1.962990554978462
-1.0060734473361543,1773619200,1773619257,1773623589,1,ALIGNED_WITH,STOP,0.95,0.011995287565570141,28.437497629346513,-2.4690028472781145
0.0939916293346675,1773623700,1773623975,1773624737,1,ALIGNED_WITH,STOP,4.583333333333333,0.0,339970134.39519995,-1.9261739305650938
0.09058390685593591,1773632400,1773632410,1773632428,1,ALIGNED_WITH,STOP,0.16666666666666666,0.07628804184944003,5.189999931967787,-1.8910344544499023
0.09206956159484755,1773705900,1773705982,1773706155,1,ALIGNED_WITH,STOP,1.3666666666666667,0.0,342937647.7004272,-1.4617900960892711
0.0938107042781998,1773709200,1773709819,1773711769,1,ALIGNED_WITH,STOP,10.316666666666666,0.6288206535119959,0.5328895841173533,-1.733547416918361
0.7909778843319343,1773720300,1773721318,1773722393,-1,ALIGNED_COUNTER,TP,16.966666666666665,0.47148183473510086,0.7028836236379469,1.6299969717549647
-1.010711258031477,1773792000,1773792083,1773794256,1,ALIGNED_WITH,STOP,1.3833333333333333,0.09733991371012826,3.3169642516391815,-1.7333365092325763
1.5320779973943728,1773794400,1773794629,1773801370,1,ALIGNED_WITH,STOP,3.816666666666667,0.2610831937465217,1.149700594398809,-1.3205148992459794
-1.0131668423913531,1773807600,1773807631,1773809730,1,ALIGNED_WITH,STOP,0.5166666666666667,0.0,311677475.6324849,-2.351081910129481
0.08828162064177067,1773878400,1773879025,1773881281,-1,ALIGNED_WITH,STOP,10.416666666666666,0.351507874849949,1.3628691944348346,2.1259337695076903
0.08652269532195206,1773890400,1773890410,1773890840,-1,ALIGNED_WITH,STOP,0.16666666666666666,0.0,305970752.201698,2.2544346225484486
0.08797282940546185,1773891600,1773891914,1773893019,-1,ALIGNED_WITH,STOP,5.233333333333333,0.1454584947326362,2.397212527073963,1.9700714752752948
0.7844962265345311,1773964800,1773965316,1773965899,1,ALIGNED_COUNTER,TP,8.6,0.381588527651991,0.8908246201976489,-2.1034863751000286
0.08869981537198479,1773979800,1773980129,1773983010,-1,ALIGNED_WITH,STOP,5.483333333333333,0.26948851203495494,1.163410297636954,1.3031002996428864
-0.602886687563936,1773984600,1773985040,1773986840,1,ALIGNED_COUNTER,TIME,7.333333333333333,0.2780834186284823,1.1095008011629686,-1.8772857598271109
0.7591804629337247,1774058100,1774059318,1774080918,1,MIXED,TIME,20.3,0.23309118801611614,1.333333327612717,-1.7817150800098052
-1.0230427912824345,1774083900,1774084006,1774088379,1,MIXED,STOP,1.7666666666666666,0.23176865046100265,1.569620246392269,-1.6092194475304387
2.008372249008986,1774088400,1774089094,1774102326,1,MIXED,STOP,11.566666666666666,0.31591128254586354,0.9829059797944842,-1.8024774191667587
1.4952734908136296,1774137600,1774137604,1774137715,-1,ALIGNED_WITH,STOP,0.06666666666666667,0.0,338090551.181086,5.846732138988626
-1.0112102526246751,1774137900,1774137915,1774137979,-1,ALIGNED_WITH,STOP,0.25,0.1500984251968495,2.327868836950067,4.729453605914275
0.08872247375326693,1774138200,1774138309,1774138409,-1,ALIGNED_WITH,STOP,1.8166666666666667,0.40944881889762097,0.7560096135383386,4.967834858060565
0.09336861455080943,1774224300,1774224341,1774227021,-1,ALIGNED_WITH,STOP,0.6833333333333333,0.015253420495727685,20.538460191991327,1.1823746313801984
-1.0070990555716774,1774233000,1774234538,1774242035,-1,ALIGNED_WITH,STOP,25.633333333333333,0.43729487150865864,0.7591136508730074,0.9129791025241121
0.08997283680176096,1774242900,1774243505,1774245061,-1,ALIGNED_WITH,STOP,10.083333333333334,0.5055859802848137,0.614384747484883,1.4117439963089131
0.7817565446181939,1774310700,1774310974,1774311346,-1,ALIGNED_COUNTER,TP,4.566666666666666,0.2421343146274149,1.304255313762503,2.1768414730166774
0.7832003333900305,1774312500,1774312727,1774312774,-1,ALIGNED_COUNTER,TP,3.783333333333333,0.25575778193575754,1.50837988237014,1.5721199875799434
0.785911909843785,1774315800,1774315952,1774316375,-1,ALIGNED_COUNTER,TP,2.533333333333333,0.17052278095564452,1.7943925128412015,1.7049814331065574
1.8297928855501477,1774408200,1774409409,1774415343,1,MIXED,STOP,20.15,0.40874944763588383,0.7643243224543836,-1.641721273495614
-1.0124799754837452,1774415400,1774415432,1774418786,1,MIXED,STOP,0.5333333333333333,0.06829524560021066,7.069230665720471,-1.8153980932551494
0.08857188508680326,1774419000,1774419307,1774421717,1,MIXED,STOP,5.116666666666666,0.0,338674661.4287759,-2.088830185168651
0.782375363803326,1774486200,1774486336,1774486507,-1,ALIGNED_COUNTER,TP,2.2666666666666666,0.037086747668833235,9.933333065492832,1.035331287054763
-1.0128086408292607,1774491600,1774491686,1774492381,1,ALIGNED_WITH,STOP,1.4333333333333333,0.0205770867177384,14.973683482826074,-2.383316160723391
-1.0187197306703089,1774492500,1774492628,1774493988,-1,ALIGNED_COUNTER,STOP,2.1333333333333333,0.1551671962475563,2.539249130392628,1.6762228077837138
0.08871031391185266,1774569600,1774569639,1774572041,-1,ALIGNED_WITH,STOP,0.65,0.08132371061432887,5.096969634294975,1.4929748992614802
0.08755825207657103,1774578300,1774579186,1774582928,-1,ALIGNED_WITH,STOP,14.766666666666667,0.45124593716144945,0.6914765891039283,2.0180630461841083
-1.0132112974744756,1774587000,1774587524,1774588454,-1,ALIGNED_WITH,STOP,8.733333333333333,0.08212839791785458,3.9999999512968,1.0548620058462985
0.08320473554737048,1774656000,1774656018,1774657018,-1,ALIGNED_WITH,STOP,0.3,0.0,319839374.86427003,2.7423509381958184
0.0846054951269315,1774661400,1774661734,1774662098,-1,ALIGNED_WITH,STOP,5.566666666666666,0.5001496856601587,0.8687150820618612,1.0492066850212158
0.7663824924100375,1774683300,1774684054,1774684625,1,ALIGNED_COUNTER,TP,12.566666666666666,0.15787190978754137,1.9551281927432067,-1.086563332348417
0.19851164396521087,1774742400,1774742488,1774744288,1,ALIGNED_COUNTER,TIME,1.4666666666666666,0.1132236095346586,2.7251461747602614,-1.9011030050311148
0.1288708004713562,1774749600,1774750495,1774751166,1,ALIGNED_COUNTER,STOP,14.916666666666666,0.22654337775367764,1.5994397688494058,-1.0600278460318635
1.504212839099983,1774754400,1774754413,1774761531,-1,ALIGNED_WITH,STOP,0.21666666666666667,0.008637088067430507,37.749995629408474,1.3777744837538202
0.7901445637583829,1774828800,1774829905,1774829954,1,ALIGNED_COUNTER,TP,18.416666666666668,0.6672632363907465,0.5122932491205231,-2.53241555951592
-1.0044055805546528,1774834500,1774834920,1774838769,-1,ALIGNED_WITH,STOP,7.0,0.06518375516346217,4.923780412267516,1.710728300278487
0.09420089775130654,1774839000,1774839030,1774841016,-1,ALIGNED_WITH,STOP,0.5,0.027191505891492912,11.085713878024794,1.3219379072583777
0.08785904056162297,1774915200,1774915229,1774916719,-1,ALIGNED_WITH,STOP,0.48333333333333334,0.15288611544461606,2.4892856980036497,1.1871705737185592
0.0891421176633746,1774918200,1774918218,1774918452,-1,ALIGNED_WITH,STOP,0.3,0.051417088212832245,7.415094195414711,2.6410779775984485
-1.0102191064536457,1774920300,1774920361,1774920817,-1,MIXED,STOP,1.0166666666666666,0.17478491493630846,2.1062176045297285,3.053657566805329
0.08937825849519605,1775002500,1775002547,1775005588,1,MIXED,STOP,0.7833333333333333,0.0,361362800.49482137,-1.741197945572241
-1.0100382267840848,1775008200,1775008430,1775010409,1,MIXED,STOP,3.8333333333333335,0.06918836723059119,4.576923010769369,-1.553176871521528
1.8134567733690707,1775010600,1775011107,1775019259,1,MIXED,STOP,8.45,0.29266066212273883,1.2765647700191813,-1.203178147567654
-1.0185929095736548,1775088000,1775088158,1775089123,-1,ALIGNED_COUNTER,STOP,2.6333333333333333,0.0,319771981.8834961,1.4080783929603717
-1.0178540178904214,1775090700,1775090735,1775091422,-1,ALIGNED_COUNTER,STOP,0.5833333333333334,0.36056653000368555,0.903039071301818,2.4795812544507263
0.7821478985289918,1775091900,1775091901,1775091904,-1,ALIGNED_COUNTER,TP,0.016666666666666666,0.0,562143500.4503238,2.2342085993596674
-1.0237432278994547,1775174400,1775174484,1775175065,1,ALIGNED_COUNTER,STOP,1.4,0.0,331407137.0640551,-1.9645848311218894
-0.8080484231239465,1775180400,1775180404,1775182204,1,ALIGNED_COUNTER,TIME,0.06666666666666667,0.0,364090836.5685887,-1.8197265466679982
0.0868320756581214,1775194500,1775195416,1775196184,-1,ALIGNED_WITH,STOP,15.266666666666667,0.3604488672454166,0.9029605238105503,1.8763278146423064
0.10645070226026727,1775261100,1775261309,1775262596,1,ALIGNED_COUNTER,STOP,3.4833333333333334,0.29429820481823066,1.0619468990461893,-1.1890333927676413
0.7496782463689788,1775267100,1775267245,1775268284,1,ALIGNED_COUNTER,TP,2.4166666666666665,0.0015061861214392062,218.99985461894792,-1.359887512113132
-1.0442742398488867,1775286600,1775286902,1775287796,1,MIXED,STOP,5.033333333333333,0.16062322946158322,2.1481481347777094,-4.779320303900856
-1.02941693230826,1775348700,1775348995,1775351257,1,MIXED,STOP,4.916666666666667,0.17194824676530732,2.8320610522341947,-1.5969553494945201
-1.0285168668850695,1775351400,1775351529,1775354528,1,MIXED,STOP,2.15,0.08026938478343801,3.8095237620628124,-1.7917616802154455
0.06889832587434612,1775355000,1775355487,1775366485,1,MIXED,STOP,8.116666666666667,0.47200397812045974,0.8525073728247327,-1.999961093181811
0.09178471231573375,1775433600,1775433605,1775434804,1,ALIGNED_WITH,STOP,0.08333333333333333,0.0,389087018.54495597,-3.2086321051410605
0.093331743925712,1775438100,1775438614,1775448630,1,ALIGNED_WITH,STOP,8.566666666666666,0.03598971722367579,9.05645136125594,-2.105602210295661
1.6883031635538408,1775466600,1775466610,1775467209,1,ALIGNED_WITH,STOP,0.16666666666666666,0.0,583666172.1632944,-1.6622772761620752
0.5678250850612544,1775520600,1775520769,1775522569,-1,ALIGNED_COUNTER,TIME,2.816666666666667,0.011234512422160847,26.91999760381372,2.930034059979339
0.18671201539448212,1775526000,1775526610,1775526849,-1,ALIGNED_COUNTER,STOP,10.166666666666666,0.22522129570236285,1.6267942511501887,1.452070492277653
0.783658308978421,1775533500,1775534671,1775535746,-1,ALIGNED_COUNTER,TP,19.516666666666666,0.016651940460816767,21.485712995430617,1.2623173554536025
-0.5313196597924967,1775606400,1775606580,1775628180,1,ALIGNED_WITH,TIME,3.0,0.04895455413405117,6.215016937891172,-2.6631388875312205
0.08492164783852463,1775644500,1775644539,1775647281,1,ALIGNED_WITH,STOP,0.65,0.12842295526436545,2.4827586013563425,-1.5477382013554732
3.1657664147129565,1775649300,1775650377,1775653660,1,ALIGNED_WITH,STOP,17.95,0.26724174744841617,1.8590603957280147,-0.9284537974647175
0.13382222222219087,1775692800,1775692883,1775694180,-1,ALIGNED_COUNTER,STOP,1.3833333333333333,0.00045590725539851155,685.9984953712541,1.3563360270814857
-1.0163941381716484,1775697000,1775697798,1775698280,-1,ALIGNED_COUNTER,STOP,13.3,0.4610374505699244,0.7961654876776364,3.2755076230620004
-1.0149388543489894,1775698500,1775698709,1775700049,-1,ALIGNED_COUNTER,STOP,3.4833333333333334,0.06802680026561234,4.465838443666573,3.7544749112036904
0.08940566027807324,1775790900,1775791086,1775802012,1,ALIGNED_WITH,STOP,3.1,0.08398850683590613,3.989473636710446,-1.258272289253606
0.186273629116987,1775807100,1775807445,1775807497,-1,ALIGNED_COUNTER,STOP,5.75,0.19989488437284478,1.9110429352247849,1.2082827150246735
-0.07913329840734172,1775812800,1775813054,1775814854,-1,ALIGNED_COUNTER,TIME,4.233333333333333,0.14492875104784614,2.2429149642798087,2.2710151721155007
-1.0142402885930455,1775866500,1775867990,1775870157,1,ALIGNED_WITH,STOP,24.833333333333332,0.31650339110776693,1.1092592557544203,-1.0602040421943604
0.08158503209472673,1775870400,1775870912,1775880929,1,ALIGNED_WITH,STOP,8.533333333333333,0.19820992676967145,1.7586206807835796,-1.221489284264928
0.7628549242423915,1775909100,1775909580,1775910284,-1,ALIGNED_COUNTER,TP,8.0,0.1896853146853676,1.8655913880135306,1.6616870825391363
-1.0129458208293542,1775952600,1775952682,1775957629,1,ALIGNED_WITH,STOP,1.3666666666666667,0.0,331320037.98672014,-1.7001310979619004
0.7795210325667885,1775958000,1775958024,1775958091,-1,ALIGNED_COUNTER,TP,0.4,0.02044044287621265,16.83333250984506,2.464543763122044
0.7866901460823296,1775958300,1775958307,1775958549,-1,ALIGNED_COUNTER,TP,0.11666666666666667,0.0,375192563.08098763,5.015004673419973
-1.0086241020810465,1776038400,1776038423,1776040063,-1,MIXED,STOP,0.38333333333333336,0.030770840964969324,9.928571105917673,2.7256319021455577
0.09108735947502754,1776041400,1776043830,1776052627,-1,MIXED,STOP,40.5,0.4902372115539691,0.7619047603506013,1.3782282832053299
0.08339058219178917,1776068700,1776069390,1776069697,-1,MIXED,STOP,11.5,0.5513698630136765,0.5959079273080663,1.6336802672521853
0.09295306151441243,1776125400,1776125859,1776133142,1,ALIGNED_WITH,STOP,7.65,0.20855235118627397,1.6158038069658722,-2.186775150117685
0.13322062881483204,1776175200,1776175250,1776175752,-1,ALIGNED_COUNTER,STOP,0.8333333333333334,0.2999745676500878,1.0311572665920576,2.1179533772860473
-1.008464573839659,1776178200,1776178504,1776179153,1,ALIGNED_WITH,STOP,5.066666666666666,0.24337552742617916,1.2981969433480285,-3.116377970054982
-0.1920231372175672,1776211500,1776211507,1776213307,-1,ALIGNED_COUNTER,TIME,0.11666666666666667,0.0,308771261.7415576,2.3198790469090214
-0.4979317181755155,1776215400,1776216096,1776217896,-1,ALIGNED_COUNTER,TIME,11.6,0.2613740808823525,1.6015384554109466,2.1893282911889074
-0.6828729741585116,1776226500,1776227588,1776229388,-1,ALIGNED_COUNTER,TIME,18.133333333333333,0.3411229861222222,0.9181669367517038,1.1238758273683729
0.08961280362412032,1776297900,1776297997,1776300302,1,ALIGNED_WITH,STOP,1.6166666666666667,0.03087652370873523,10.243242911503113,-1.5465229195769477
0.0881421593511116,1776307200,1776307229,1776307561,1,ALIGNED_WITH,STOP,0.48333333333333334,0.0,334495245.1859905,-1.4057260191752132
0.08845406815479746,1776308100,1776308176,1776308993,1,ALIGNED_WITH,STOP,1.2666666666666666,0.07674019284113164,4.204819222314215,-1.6283382996240439
0.0839760473169931,1776389100,1776389186,1776390071,1,ALIGNED_WITH,STOP,1.4333333333333333,0.000643559805130765,491.9992354748064,-1.6062670204526668
0.08031498453755061,1776411900,1776412482,1776413396,1,ALIGNED_WITH,STOP,9.7,0.5557492268766226,0.6260623218195633,-1.179221812528458
-1.0182473082576717,1776414900,1776414917,1776415163,1,ALIGNED_WITH,STOP,0.2833333333333333,0.15252918287937858,2.057142843655838,-2.648868984762569
-0.1177715763239551,1776470700,1776470945,1776472745,-1,ALIGNED_COUNTER,TIME,4.083333333333333,0.1657320872274163,2.856140333643511,1.2044526368676245
0.662918650635113,1776474900,1776475898,1776477698,-1,ALIGNED_COUNTER,TIME,16.633333333333333,0.11408484461129764,2.6470588003276214,2.7323256015664943
-0.2680599101827049,1776484500,1776484686,1776486486,-1,ALIGNED_COUNTER,TIME,3.1,0.4076092441214875,0.9844020773077405,1.1220228276533275
-1.0219177758427305,1776558300,1776558905,1776560439,-1,MIXED,STOP,10.083333333333334,0.4536633909690799,0.7735124743026108,1.5077811668737617
1.445383346605426,1776560700,1776560885,1776565529,-1,MIXED,STOP,3.0833333333333335,0.17151607963246707,1.9099999888646,1.2126060151213698
0.08274667841868583,1776567000,1776567468,1776568429,-1,MIXED,STOP,7.8,0.06101263343449201,5.033707782669445,1.6700106862736106
0.09120079589807069,1776643500,1776643541,1776643543,-1,MIXED,STOP,0.6833333333333333,0.07428381929028227,9.903846020527292,2.581299684710315
-1.0085779150030245,1776644700,1776645420,1776648758,-1,MIXED,STOP,12.0,0.11943555787017743,2.5232557928274963,2.4564174095801485
0.09047443381662558,1776648900,1776650490,1776652207,-1,MIXED,STOP,26.5,0.5283525639269253,0.6027596212265861,1.2200709581970974
0.08660479109898928,1776729600,1776729730,1776731784,1,ALIGNED_WITH,STOP,2.1666666666666665,0.07735392067820152,3.9383561134685268,-1.141903087183408
-1.0202525682767078,1776742200,1776742638,1776744085,-1,ALIGNED_COUNTER,STOP,7.3,0.45688895698470927,0.6607981206194853,2.569049800841579
0.03253745389752763,1776748200,1776748324,1776750124,-1,ALIGNED_COUNTER,TIME,2.066666666666667,0.0,313289958.97394073,2.4023142529171784
1.4153146424642404,1776818100,1776818289,1776824015,1,ALIGNED_WITH,STOP,3.15,0.188976897689743,1.9168704055049968,-1.1319662713030012
0.08933698611111189,1776824100,1776824113,1776824550,1,ALIGNED_WITH,STOP,0.21666666666666667,0.0,322499999.9999785,-2.8559823289026176
0.09034380985532972,1776825000,1776825002,1776826421,1,ALIGNED_WITH,STOP,0.03333333333333333,0.0,307387474.22818696,-3.5443243991255224
0.08434590590592922,1776902400,1776902411,1776902920,1,ALIGNED_WITH,STOP,0.18333333333333332,0.0,314714714.7146797,-1.3691015615920943
-0.06391239232026376,1776904200,1776904318,1776906118,-1,ALIGNED_COUNTER,TIME,1.9666666666666666,0.5064467090816962,0.6101167303127637,1.4449677359831772
0.7869934628217488,1776910800,1776911109,1776912159,-1,ALIGNED_COUNTER,TP,5.15,0.38903717826498646,0.8096054867698582,2.245288967499874
-1.0215630488717533,1776989400,1776989618,1776990041,-1,ALIGNED_COUNTER,STOP,3.6333333333333333,0.0308746504942624,11.14285678193819,1.0338130098328502
0.7772624632093466,1776991200,1776991322,1776992479,-1,ALIGNED_COUNTER,TP,2.033333333333333,0.0,326742113.33583707,1.2497275248259225
1.368342240825807,1776993900,1776994678,1776996256,1,ALIGNED_WITH,STOP,12.966666666666667,0.46154985923840225,0.6741573019101483,-1.483566946037734
0.07693355909101084,1777075200,1777076233,1777077565,-1,MIXED,STOP,17.216666666666665,0.575170915596466,0.5520995324771013,1.428988258539379
-1.0246104142549146,1777080000,1777080129,1777084086,-1,MIXED,STOP,2.15,0.0,336533878.1069328,2.228522101925765
0.0728509927482196,1777084200,1777085942,1777088088,-1,MIXED,STOP,29.033333333333335,0.19429857464365455,2.1891891779220494,1.7504291332695259
0.06636169737576703,1777163400,1777163605,1777164952,1,MIXED,STOP,3.4166666666666665,0.3934487251069658,0.9105960241757584,-1.4158222854891414
0.06951117648710979,1777179000,1777179080,1777179329,1,MIXED,STOP,1.3333333333333333,0.6013280658988501,0.5107632085441557,-1.1514909922382475
-1.0203390862943864,1777180500,1777180508,1777183182,1,MIXED,STOP,0.13333333333333333,0.0,337368215.5408904,-3.1477974896221017
0.09221701550716783,1777248000,1777248046,1777253276,1,ALIGNED_WITH,STOP,0.7666666666666667,0.042115074993635766,8.021126570107242,-2.7512765913147637
-1.007076899319781,1777255800,1777256290,1777266541,1,ALIGNED_WITH,STOP,8.166666666666666,0.17259466288906886,1.7608695550153455,-2.3150706010956275
0.783406226369089,1777268100,1777268108,1777268206,-1,ALIGNED_COUNTER,TP,0.13333333333333333,0.0,304793267.4716161,1.1518947830317618
0.08018590193927855,1777335000,1777335060,1777336984,1,MIXED,STOP,1.0,0.19978046103183472,1.534615376933652,-1.2269828747222609
-1.016179463201915,1777340100,1777340121,1777343672,1,MIXED,STOP,0.35,0.03902351301540414,7.75806431730819,-3.1821924229850334
0.08537587812446894,1777344000,1777344098,1777345533,1,MIXED,STOP,1.6333333333333333,0.11150138866198427,2.912820486697037,-2.133843404035981
-1.0380780644241423,1777420800,1777420947,1777421920,1,ALIGNED_COUNTER,STOP,2.45,0.40607183580399386,0.7886977867550868,-1.38433005197061
-1.030115881394957,1777427400,1777427422,1777428162,1,ALIGNED_COUNTER,STOP,0.36666666666666664,0.20834503285224776,2.320754705842135,-1.0026536143490432
0.7745506055444731,1777432800,1777432821,1777433808,1,ALIGNED_COUNTER,TP,0.35,0.040401173242443494,8.901639123944308,-1.25134145673623
0.08424418012899687,1777509600,1777509733,1777509842,-1,ALIGNED_WITH,STOP,2.216666666666667,0.04970708325936484,6.31249987300603,1.3136645830567641
0.08499425694677135,1777510500,1777510582,1777511388,-1,ALIGNED_WITH,STOP,1.3666666666666667,0.004724940938255473,64.2499864017083,2.5474860065432368
0.25479568114515583,1777516800,1777516817,1777518006,1,ALIGNED_COUNTER,STOP,0.2833333333333333,0.0,327245804.54090893,-3.096484307147156
0.07973750355096233,1777594800,1777594946,1777597196,-1,ALIGNED_WITH,STOP,2.433333333333333,0.11135730924379351,2.7285714040694105,1.078265294242201
-1.0192659294024222,1777598400,1777598616,1777600456,-1,MIXED,STOP,3.6,0.12159464854080049,2.5962732705719325,1.5715140292012322
0.07984077852301498,1777600500,1777600730,1777601060,-1,MIXED,STOP,3.8333333333333335,0.4063574367356167,0.7766990272148445,2.694548907303109
-1.0300475451204518,1777683300,1777683854,1777685601,-1,ALIGNED_COUNTER,STOP,9.233333333333333,0.09600087772230861,3.767999960749661,0.9332793151714215
0.11797495912175876,1777685700,1777685716,1777686292,-1,ALIGNED_COUNTER,STOP,0.26666666666666666,0.0008175659891834529,384.9995291241908,1.3041737398552007
