month,trades,net40_r,expectancy_net40,variant
2025-11,1,0.9217958797931157,0.9217958797931157,E50_OR_ROUTER
2025-12,16,-3.4968127646334093,-0.21855079778958808,E50_OR_ROUTER
2026-01,6,2.5687232457901277,0.4281205409650213,E50_OR_ROUTER
2026-02,16,6.805074591694581,0.4253171619809113,E50_OR_ROUTER
2026-03,6,-1.2304686137010798,-0.2050781022835133,E50_OR_ROUTER
2026-04,0,0.0,,E50_OR_ROUTER
2026-05,0,0.0,,E50_OR_ROUTER
2026-06,0,0.0,,E50_OR_ROUTER
2023-01,0,0.0,,E75_SWEEP_RECLAIM
2023-02,0,0.0,,E75_SWEEP_RECLAIM
2023-03,3,3.763716125884298,1.2545720419614328,E75_SWEEP_RECLAIM
2023-04,0,0.0,,E75_SWEEP_RECLAIM
2023-05,0,0.0,,E75_SWEEP_RECLAIM
2023-06,0,0.0,,E75_SWEEP_RECLAIM
2023-07,2,-0.01630582134497427,-0.008152910672487135,E75_SWEEP_RECLAIM
2023-08,0,0.0,,E75_SWEEP_RECLAIM
2023-09,0,0.0,,E75_SWEEP_RECLAIM
2023-10,0,0.0,,E75_SWEEP_RECLAIM
2023-11,0,0.0,,E75_SWEEP_RECLAIM
2023-12,3,1.373310785387946,0.457770261795982,E75_SWEEP_RECLAIM
2024-01,0,0.0,,E75_SWEEP_RECLAIM
2024-02,0,0.0,,E75_SWEEP_RECLAIM
2024-03,2,-2.525906083506073,-1.2629530417530366,E75_SWEEP_RECLAIM
2024-04,0,0.0,,E75_SWEEP_RECLAIM
2024-05,0,0.0,,E75_SWEEP_RECLAIM
2024-06,0,0.0,,E75_SWEEP_RECLAIM
2024-07,0,0.0,,E75_SWEEP_RECLAIM
2024-08,5,-3.4800572746738405,-0.6960114549347681,E75_SWEEP_RECLAIM
2024-09,3,1.6085196965811253,0.5361732321937084,E75_SWEEP_RECLAIM
2024-10,2,2.7443770261101568,1.3721885130550784,E75_SWEEP_RECLAIM
2024-11,0,0.0,,E75_SWEEP_RECLAIM
2024-12,0,0.0,,E75_SWEEP_RECLAIM
2025-01,0,0.0,,E75_SWEEP_RECLAIM
2025-02,2,0.3310332892621888,0.1655166446310944,E75_SWEEP_RECLAIM
2025-03,4,0.5918727430603214,0.14796818576508036,E75_SWEEP_RECLAIM
2025-04,2,0.3313528799948544,0.1656764399974272,E75_SWEEP_RECLAIM
2025-05,0,0.0,,E75_SWEEP_RECLAIM
2025-06,3,-3.2792754498823404,-1.0930918166274468,E75_SWEEP_RECLAIM
2025-07,0,0.0,,E75_SWEEP_RECLAIM
2025-08,0,0.0,,E75_SWEEP_RECLAIM
2025-09,3,1.6730292243883695,0.5576764081294565,E75_SWEEP_RECLAIM
2025-10,0,0.0,,E75_SWEEP_RECLAIM
2025-11,0,0.0,,E75_SWEEP_RECLAIM
2025-12,7,-3.7598531401722717,-0.5371218771674674,E75_SWEEP_RECLAIM
2026-01,3,-0.7124519525536313,-0.23748398418454375,E75_SWEEP_RECLAIM
2026-02,6,1.2112369879796112,0.2018728313299352,E75_SWEEP_RECLAIM
2026-03,4,-4.181288035319241,-1.0453220088298103,E75_SWEEP_RECLAIM
2026-04,0,0.0,,E75_SWEEP_RECLAIM
2026-05,0,0.0,,E75_SWEEP_RECLAIM
2026-06,0,0.0,,E75_SWEEP_RECLAIM
2023-01,0,0.0,,E75_OB_RETEST
2023-02,0,0.0,,E75_OB_RETEST
2023-03,3,-0.980361370620545,-0.32678712354018163,E75_OB_RETEST
2023-04,2,-0.08656909733311724,-0.04328454866655862,E75_OB_RETEST
2023-05,0,0.0,,E75_OB_RETEST
2023-06,0,0.0,,E75_OB_RETEST
2023-07,1,-1.5399035365194018,-1.5399035365194018,E75_OB_RETEST
2023-08,0,0.0,,E75_OB_RETEST
2023-09,0,0.0,,E75_OB_RETEST
2023-10,0,0.0,,E75_OB_RETEST
2023-11,3,1.4832179096274456,0.4944059698758152,E75_OB_RETEST
2023-12,2,0.31460752133004743,0.15730376066502372,E75_OB_RETEST
2024-01,0,0.0,,E75_OB_RETEST
2024-02,0,0.0,,E75_OB_RETEST
2024-03,1,-1.188932989651932,-1.188932989651932,E75_OB_RETEST
2024-04,0,0.0,,E75_OB_RETEST
2024-05,0,0.0,,E75_OB_RETEST
2024-06,0,0.0,,E75_OB_RETEST
2024-07,0,0.0,,E75_OB_RETEST
2024-08,4,-2.1599834274528966,-0.5399958568632242,E75_OB_RETEST
2024-09,2,0.0665529708992687,0.03327648544963435,E75_OB_RETEST
2024-10,0,0.0,,E75_OB_RETEST
2024-11,0,0.0,,E75_OB_RETEST
2024-12,0,0.0,,E75_OB_RETEST
2025-01,0,0.0,,E75_OB_RETEST
2025-02,2,-2.1955701372490037,-1.0977850686245019,E75_OB_RETEST
2025-03,4,3.1178568826811386,0.7794642206702846,E75_OB_RETEST
2025-04,1,-1.090681321242021,-1.090681321242021,E75_OB_RETEST
2025-05,0,0.0,,E75_OB_RETEST
2025-06,1,1.366358023052225,1.366358023052225,E75_OB_RETEST
2025-07,0,0.0,,E75_OB_RETEST
2025-08,0,0.0,,E75_OB_RETEST
2025-09,1,1.3771247325039533,1.3771247325039533,E75_OB_RETEST
2025-10,0,0.0,,E75_OB_RETEST
2025-11,0,0.0,,E75_OB_RETEST
2025-12,5,-5.388642408737508,-1.0777284817475015,E75_OB_RETEST
2026-01,3,1.7431973933336415,0.5810657977778805,E75_OB_RETEST
2026-02,2,-2.0961267274485493,-1.0480633637242747,E75_OB_RETEST
2026-03,2,-2.071768744795468,-1.035884372397734,E75_OB_RETEST
2026-04,0,0.0,,E75_OB_RETEST
2026-05,0,0.0,,E75_OB_RETEST
2026-06,0,0.0,,E75_OB_RETEST
2023-01,0,0.0,,E75_FVG_RETEST
2023-02,0,0.0,,E75_FVG_RETEST
2023-03,4,1.6866037616172567,0.42165094040431417,E75_FVG_RETEST
2023-04,2,1.5149188327715826,0.7574594163857913,E75_FVG_RETEST
2023-05,0,0.0,,E75_FVG_RETEST
2023-06,0,0.0,,E75_FVG_RETEST
2023-07,3,-1.3393656125008375,-0.44645520416694584,E75_FVG_RETEST
2023-08,0,0.0,,E75_FVG_RETEST
2023-09,0,0.0,,E75_FVG_RETEST
2023-10,0,0.0,,E75_FVG_RETEST
2023-11,5,-3.0654322786734305,-0.6130864557346861,E75_FVG_RETEST
2023-12,5,-0.49414349375928346,-0.0988286987518567,E75_FVG_RETEST
2024-01,0,0.0,,E75_FVG_RETEST
2024-02,0,0.0,,E75_FVG_RETEST
2024-03,2,0.23091685489306735,0.11545842744653367,E75_FVG_RETEST
2024-04,0,0.0,,E75_FVG_RETEST
2024-05,0,0.0,,E75_FVG_RETEST
2024-06,0,0.0,,E75_FVG_RETEST
2024-07,0,0.0,,E75_FVG_RETEST
2024-08,9,-3.7745305374629927,-0.4193922819403325,E75_FVG_RETEST
2024-09,6,2.9948085181446764,0.49913475302411275,E75_FVG_RETEST
2024-10,3,2.303693327934983,0.7678977759783278,E75_FVG_RETEST
2024-11,0,0.0,,E75_FVG_RETEST
2024-12,0,0.0,,E75_FVG_RETEST
2025-01,0,0.0,,E75_FVG_RETEST
2025-02,3,1.7349893716530511,0.5783297905510171,E75_FVG_RETEST
2025-03,9,-1.2019493544381081,-0.1335499282709009,E75_FVG_RETEST
2025-04,3,-3.349624449778966,-1.1165414832596554,E75_FVG_RETEST
2025-05,0,0.0,,E75_FVG_RETEST
2025-06,4,0.7125823596478156,0.1781455899119539,E75_FVG_RETEST
2025-07,0,0.0,,E75_FVG_RETEST
2025-08,0,0.0,,E75_FVG_RETEST
2025-09,6,0.9760988314236769,0.1626831385706128,E75_FVG_RETEST
2025-10,0,0.0,,E75_FVG_RETEST
2025-11,1,0.572084728546824,0.572084728546824,E75_FVG_RETEST
2025-12,8,-3.473093833935428,-0.4341367292419285,E75_FVG_RETEST
2026-01,4,2.0963422306761075,0.5240855576690269,E75_FVG_RETEST
2026-02,7,-1.8174121982257965,-0.2596303140322566,E75_FVG_RETEST
2026-03,3,-3.0776709522644112,-1.0258903174214704,E75_FVG_RETEST
