fill_time,entry,family,gate,episode,activation,evidence,atr15,sl,tp,stop_dist,exit_time,exit_price,reason,holding_hours,gross_r,commission_r,net_comm_r,net20_r,net40_r,prio,variant
2023-07-24 17:00:00,1959.52,SWEEP_RECLAIM,50,16,2023-07-24 17:00:00,50,2.4685714285714573,1957.0514285714285,1963.2228571428573,2.468571428571522,2023-07-24 17:30:00,1957.0514285714285,SL,0.5,-1.0,0.011113018518518097,-1.0111130185185182,-1.0921315370370337,-1.1731500555555492,0,E50_SWEEP_RECLAIM
2023-07-24 21:30:00,1955.42,SWEEP_RECLAIM,50,16,2023-07-24 21:30:00,50,1.8942857142857454,1953.5257142857142,1958.261428571429,1.894285714285843,2023-07-24 22:17:00,1953.5257142857142,SL,0.7833333333333333,-1.0,0.014451822021115158,-1.0144518220211152,-1.1200325158370958,-1.2256132096530767,0,E50_SWEEP_RECLAIM
2023-07-25 02:30:00,1953.96,SWEEP_RECLAIM,50,16,2023-07-25 02:30:00,50,0.7971428571428792,1953.1102857142857,1955.2345714285716,0.849714285714299,2023-07-25 03:36:00,1955.2345714285716,TP,1.1,1.500000000000134,0.03219369199730952,1.4678063080028243,1.2324330733020883,0.997059838601352,0,E50_SWEEP_RECLAIM
2023-07-25 10:30:00,1961.37,SWEEP_RECLAIM,50,16,2023-07-25 10:30:00,50,1.5971428571428337,1959.4902857142858,1964.189571428571,1.8797142857140443,2023-07-25 11:11:00,1959.4902857142858,SL,0.6833333333333333,-1.0,0.014608166894666718,-1.0146081668946667,-1.12100731570149,-1.2274064645083131,0,E50_SWEEP_RECLAIM
2023-10-27 13:00:00,1985.83,SWEEP_RECLAIM,50,17,2023-10-27 13:00:00,50,1.7535714285713928,1984.0764285714286,1988.460357142857,1.7535714285713766,2023-10-27 13:31:00,1984.0764285714286,SL,0.5166666666666667,-1.0,0.01585428431771941,-1.0158542843177194,-1.1299072374745456,-1.2439601906313718,0,E50_SWEEP_RECLAIM
2023-10-27 14:45:00,1982.21,SWEEP_RECLAIM,50,17,2023-10-27 14:45:00,50,1.7449999999999721,1979.8255,1985.7867500000002,2.3845000000001164,2023-10-27 15:40:00,1985.7867500000002,TP,0.9166666666666666,1.5,0.011638054099391339,1.4883619459006086,1.404486919689667,1.3206118934787254,0,E50_SWEEP_RECLAIM
2023-10-31 06:30:00,1993.96,SWEEP_RECLAIM,50,18,2023-10-31 06:30:00,50,1.369285714285687,1992.5907142857143,1996.0139285714286,1.369285714285752,2023-10-31 06:47:00,1992.5907142857143,SL,0.2833333333333333,-1.0,0.02038686280646788,-1.0203868628064678,-1.1664484173187226,-1.3125099718309774,0,E50_SWEEP_RECLAIM
2023-10-31 08:00:00,1992.76,SWEEP_RECLAIM,50,18,2023-10-31 08:00:00,50,1.5907142857142358,1990.3409285714285,1996.3886071428572,2.419071428571442,2023-10-31 10:05:00,1996.3886071428572,TP,2.0833333333333335,1.5,0.011532788850503375,1.4884672111494965,1.4057908595387845,1.3231145079280724,0,E50_SWEEP_RECLAIM
2023-11-01 04:00:00,1979.93,SWEEP_RECLAIM,50,18,2023-11-01 04:00:00,50,1.3271428571428519,1978.5772857142858,1981.9590714285714,1.352714285714228,2023-11-01 04:54:00,1978.5772857142858,SL,0.9,-1.0,0.020491407751611394,-1.0204914077516114,-1.16834228957652,-1.3161931714014288,0,E50_SWEEP_RECLAIM
2023-11-01 07:30:00,1976.54,SWEEP_RECLAIM,50,18,2023-11-01 07:30:00,50,1.644999999999998,1974.895,1979.0075,1.6449999999999818,2023-11-01 08:53:00,1979.0075,TP,1.3833333333333333,1.5,0.01682161702127678,1.4831783829787233,1.36159783586626,1.2400172887537966,0,E50_SWEEP_RECLAIM
2023-11-02 16:30:00,1985.78,SWEEP_RECLAIM,50,19,2023-11-02 16:30:00,50,2.282857142857129,1983.4971428571428,1989.2042857142858,2.2828571428572104,2023-11-02 16:32:00,1983.4971428571428,SL,0.03333333333333333,-1.0,0.012178125156445197,-1.0121781251564452,-1.0997876370463049,-1.1873971489361648,0,E50_SWEEP_RECLAIM
2023-11-02 18:45:00,1981.84,SWEEP_RECLAIM,50,19,2023-11-02 18:45:00,50,3.144999999999982,1978.5055,1986.8417499999998,3.3344999999999345,2023-11-03 02:45:00,1984.64,TIME,8.0,0.8397061028640687,0.008320815714500088,0.8313852871495686,0.771406279802139,0.7114272724547095,0,E50_SWEEP_RECLAIM
2023-11-03 04:30:00,1983.69,SWEEP_RECLAIM,50,19,2023-11-03 04:30:00,50,0.9042857142856552,1982.7857142857144,1985.0464285714284,0.9042857142856064,2023-11-03 05:15:00,1985.0464285714284,TP,0.75,1.4999999999998743,0.03071115639810793,1.4692888436017664,1.248119807266827,1.0269507709318875,0,E50_SWEEP_RECLAIM
2023-11-03 11:00:00,1986.29,SWEEP_RECLAIM,50,19,2023-11-03 11:00:00,50,1.3299999999999759,1984.387,1989.1444999999999,1.90300000000002,2023-11-03 12:01:00,1989.1444999999999,TP,1.0166666666666666,1.4999999999999403,0.014612748292170104,1.4853872517077702,1.3802900367839668,1.2751928218601634,0,E50_SWEEP_RECLAIM
2023-11-06 05:00:00,1987.05,SWEEP_RECLAIM,50,20,2023-11-06 05:00:00,50,1.7671428571429229,1985.282857142857,1989.7007142857144,1.7671428571429715,2023-11-06 05:23:00,1985.282857142857,SL,0.38333333333333336,-1.0,0.015742190784154196,-1.0157421907841542,-1.1289192320129262,-1.2420962732416982,0,E50_SWEEP_RECLAIM
2023-11-06 17:45:00,1983.68,SWEEP_RECLAIM,50,20,2023-11-06 17:45:00,50,2.2707142857142992,1981.4092857142857,1987.0860714285716,2.270714285714348,2023-11-06 17:59:00,1981.4092857142857,SL,0.23333333333333334,-1.0,0.012230301352626276,-1.0122303013526264,-1.1003083133060685,-1.1883863252595104,0,E50_SWEEP_RECLAIM
2023-11-07 01:30:00,1977.83,SWEEP_RECLAIM,50,20,2023-11-07 01:30:00,50,0.9907142857142455,1976.8392857142858,1979.3160714285711,0.990714285714148,2023-11-07 01:35:00,1976.8392857142858,SL,0.08333333333333333,-1.0,0.027949147801013256,-1.0279491478010132,-1.2298236971882077,-1.4316982465754025,0,E50_SWEEP_RECLAIM
2023-11-07 03:30:00,1976.25,SWEEP_RECLAIM,50,20,2023-11-07 03:30:00,50,1.1492857142857085,1974.6350714285713,1978.672392857143,1.6149285714286634,2023-11-07 04:13:00,1974.6350714285713,SL,0.7166666666666667,-1.0,0.017132336680082176,-1.0171323366800822,-1.140976823388908,-1.2648213100977337,0,E50_SWEEP_RECLAIM
2023-11-27 15:45:00,2012.14,SWEEP_RECLAIM,50,22,2023-11-27 15:45:00,50,2.0278571428571177,2009.5772142857143,2015.9841785714289,2.5627857142858375,2023-11-27 17:06:00,2009.5772142857143,SL,1.35,-1.0,0.010991929540956577,-1.0109919295409566,-1.0890320086958902,-1.167072087850824,0,E50_SWEEP_RECLAIM
2023-11-27 18:15:00,2008.9,SWEEP_RECLAIM,50,22,2023-11-27 18:15:00,50,2.865000000000009,2006.035,2013.1975000000002,2.865000000000009,2023-11-27 18:40:00,2006.035,SL,0.4166666666666667,-1.0,0.009816614310645693,-1.0098166143106457,-1.0796246422338567,-1.1494326701570676,0,E50_SWEEP_RECLAIM
2023-11-28 15:15:00,2012.54,SWEEP_RECLAIM,50,22,2023-11-28 15:15:00,50,1.1792857142857625,2011.3607142857143,2014.3089285714286,1.1792857142856974,2023-11-28 15:22:00,2014.3089285714286,TP,0.11666666666666667,1.5000000000000964,0.023892055723804095,1.4761079442762923,1.306513758934073,1.1369195735918538,0,E50_SWEEP_RECLAIM
2023-12-20 03:15:00,2039.13,SWEEP_RECLAIM,50,23,2023-12-20 03:15:00,50,1.1792857142857298,2037.9507142857144,2040.8989285714288,1.1792857142856974,2023-12-20 03:36:00,2037.9507142857144,SL,0.35,-1.0,0.02420772138098157,-1.0242077213809815,-1.1938019067232009,-1.36339609206542,0,E50_SWEEP_RECLAIM
2023-12-20 12:45:00,2036.55,SWEEP_RECLAIM,50,23,2023-12-20 12:45:00,50,1.5657142857143072,2034.9842857142858,2038.8985714285714,1.5657142857141935,2023-12-20 13:01:00,2034.9842857142858,SL,0.26666666666666666,-1.0,0.018210027372263845,-1.0182100273722638,-1.1459472536496436,-1.2736844799270235,0,E50_SWEEP_RECLAIM
2023-12-21 09:30:00,2035.5,SWEEP_RECLAIM,50,23,2023-12-21 09:30:00,50,1.323571428571378,2033.8276428571428,2038.0085357142857,1.6723571428572086,2023-12-21 12:35:00,2033.8276428571428,SL,3.0833333333333335,-1.0,0.017040020501430157,-1.01704002050143,-1.136631700337414,-1.2562233801733977,0,E50_SWEEP_RECLAIM
2023-12-22 08:45:00,2047.15,SWEEP_RECLAIM,50,23,2023-12-22 08:45:00,50,1.4550000000000247,2045.6950000000002,2049.3325,1.4549999999999272,2023-12-22 09:29:00,2049.3325,TP,0.7333333333333333,1.5,0.019697663230241535,1.4803023367697585,1.3428452920962122,1.2053882474226656,0,E50_SWEEP_RECLAIM
2023-12-26 16:15:00,2060.19,SWEEP_RECLAIM,50,24,2023-12-26 16:15:00,50,1.3657142857142455,2058.1534285714283,2063.2448571428577,2.036571428571733,2023-12-26 16:37:00,2058.1534285714283,SL,0.36666666666666664,-1.0,0.014162361111108994,-1.014162361111109,-1.112366625982026,-1.2105708908529427,0,E50_SWEEP_RECLAIM
2023-12-27 12:45:00,2064.36,SWEEP_RECLAIM,50,24,2023-12-27 12:45:00,75,1.5528571428571272,2061.2747142857143,2068.9879285714287,3.085285714285874,2023-12-27 14:28:00,2068.9879285714287,TP,1.7166666666666666,1.4999999999999263,0.00936737880261099,1.4906326211973153,1.4258088030744311,1.3609849849515472,0,E50_SWEEP_RECLAIM
2023-12-28 10:00:00,2086.1,SWEEP_RECLAIM,50,24,2023-12-28 10:00:00,50,1.5314285714286402,2083.8768571428573,2089.434714285714,2.2231428571426477,2023-12-28 10:12:00,2083.8768571428573,SL,0.2,-1.0,0.01313698753373726,-1.0131369875337373,-1.103099717260002,-1.1930624469862667,0,E50_SWEEP_RECLAIM
2023-12-28 14:15:00,2073.88,SWEEP_RECLAIM,50,24,2023-12-28 14:15:00,50,2.5271428571428975,2071.047285714286,2078.1290714285715,2.832714285714246,2023-12-28 15:20:00,2078.1290714285715,TP,1.0833333333333333,1.5,0.010249646477381757,1.4897503535226182,1.4191466922184668,1.3485430309143152,0,E50_SWEEP_RECLAIM
2024-02-29 12:00:00,2034.57,SWEEP_RECLAIM,50,25,2024-02-29 12:00:00,50,1.2285714285713993,2033.3414285714284,2036.4128571428573,1.228571428571513,2024-02-29 12:16:00,2033.3414285714284,SL,0.26666666666666666,-1.0,0.023184634883719336,-1.0231846348837192,-1.1859753325581266,-1.3487660302325342,0,E50_SWEEP_RECLAIM
2024-02-29 14:00:00,2030.26,SWEEP_RECLAIM,50,25,2024-02-29 14:00:00,50,1.3200000000000014,2028.6879999999999,2032.6180000000002,1.5720000000001164,2024-02-29 14:21:00,2028.6879999999999,SL,0.35,-1.0,0.01808119592875184,-1.018081195928752,-1.1453076590330682,-1.2725341221373845,0,E50_SWEEP_RECLAIM
2024-03-01 02:15:00,2043.81,SWEEP_RECLAIM,50,25,2024-03-01 02:15:00,50,0.8200000000000175,2042.7379999999998,2045.4180000000001,1.0720000000001164,2024-03-01 04:32:00,2045.4180000000001,TP,2.283333333333333,1.5,0.026691548507459785,1.4733084514925403,1.286741287313456,1.1001741231343718,0,E50_SWEEP_RECLAIM
2024-03-01 10:15:00,2043.74,SWEEP_RECLAIM,50,25,2024-03-01 10:15:00,50,1.4378571428571831,2042.3021428571428,2045.8967857142857,1.4378571428571831,2024-03-01 10:25:00,2042.3021428571428,SL,0.16666666666666666,-1.0,0.01989930650769939,-1.0198993065076993,-1.1589951833084902,-1.2980910601092812,0,E50_SWEEP_RECLAIM
2024-03-15 15:30:00,2164.38,SWEEP_RECLAIM,50,26,2024-03-15 15:30:00,75,2.487142857142804,2161.8412857142857,2168.1880714285717,2.538714285714377,2024-03-15 15:33:00,2161.8412857142857,SL,0.05,-1.0,0.01193569523380746,-1.0119356952338074,-1.0907157301221058,-1.169495765010404,0,E50_SWEEP_RECLAIM
2024-03-15 20:45:00,2157.13,SWEEP_RECLAIM,50,26,2024-03-15 20:45:00,75,3.000714285714269,2154.1292857142857,2161.631071428572,3.0007142857143663,2024-03-18 01:05:00,2153.49,TIME,52.333333333333336,-1.2130445132112166,0.010064210426088757,-1.2231087236373055,-1.2897595210664872,-1.356410318495669,0,E50_SWEEP_RECLAIM
2024-04-19 09:15:00,2383.46,SWEEP_RECLAIM,50,27,2024-04-19 09:15:00,50,6.332857142857165,2377.1271428571426,2392.959285714286,6.332857142857392,2024-04-19 10:13:00,2392.959285714286,TP,0.9666666666666667,1.5,0.005269097225355082,1.494730902774645,1.4631495808707435,1.4315682589668424,0,E50_SWEEP_RECLAIM
2024-04-19 11:30:00,2380.96,SWEEP_RECLAIM,50,27,2024-04-19 11:30:00,50,5.012857142857131,2375.947142857143,2388.4792857142857,5.012857142857229,2024-04-19 14:04:00,2375.947142857143,SL,2.566666666666667,-1.0,0.0066495890567112,-1.006649589056711,-1.0465469957252769,-1.0864444023938429,0,E50_SWEEP_RECLAIM
2024-08-09 16:45:00,2422.7,SWEEP_RECLAIM,50,28,2024-08-09 16:45:00,50,3.5857142857142725,2419.1142857142854,2428.078571428571,3.5857142857144026,2024-08-09 17:02:00,2428.078571428571,TP,0.2833333333333333,1.4999999999999365,0.009459147410358257,1.4905408525895782,1.4347639601593012,1.3789870677290241,0,E50_SWEEP_RECLAIM
2024-08-13 04:00:00,2472.06,SWEEP_RECLAIM,50,29,2024-08-13 04:00:00,75,2.07071428571427,2468.2229285714284,2477.8156071428575,3.837071428571562,2024-08-13 04:11:00,2468.2229285714284,SL,0.18333333333333332,-1.0,0.009019597535322384,-1.0090195975353224,-1.0611426824773338,-1.113265767419345,0,E50_SWEEP_RECLAIM
2024-08-13 08:00:00,2461.96,SWEEP_RECLAIM,50,29,2024-08-13 08:00:00,75,2.420000000000008,2459.54,2465.59,2.4200000000000728,2024-08-13 08:10:00,2459.54,SL,0.16666666666666666,-1.0,0.014242743801652465,-1.0142427438016524,-1.0968873719008234,-1.1795319999999945,0,E50_SWEEP_RECLAIM
2024-08-16 05:30:00,2454.88,SWEEP_RECLAIM,50,30,2024-08-16 05:30:00,50,2.038571428571426,2452.841428571429,2457.937857142857,2.038571428571231,2024-08-16 06:12:00,2452.841428571429,SL,0.7,-1.0,0.01685902172389792,-1.016859021723898,-1.114966940434489,-1.2130748591450802,0,E50_SWEEP_RECLAIM
2024-08-23 16:45:00,2496.74,SWEEP_RECLAIM,50,31,2024-08-23 16:45:00,50,2.767857142857143,2493.9721428571424,2500.891785714286,2.7678571428573377,2024-08-23 17:00:00,2500.891785714286,TP,0.25,1.5000000000000822,0.012628671999999109,1.487371328000083,1.4151132634839592,1.3428551989678352,0,E50_SWEEP_RECLAIM
2024-08-26 08:00:00,2509.57,SWEEP_RECLAIM,50,32,2024-08-26 08:00:00,50,1.9128571428571246,2507.657142857143,2512.439285714286,1.9128571428573196,2024-08-26 09:28:00,2512.439285714286,TP,1.4666666666666666,1.5,0.018367278566092403,1.4816327214339076,1.3770770828976961,1.2725214443614847,0,E50_SWEEP_RECLAIM
2024-08-27 03:30:00,2516.13,SWEEP_RECLAIM,50,32,2024-08-27 03:30:00,50,0.9314285714285039,2514.596857142857,2518.429714285715,1.5331428571430479,2024-08-27 03:41:00,2514.596857142857,SL,0.18333333333333332,-1.0,0.02297621505776829,-1.0229762150577684,-1.1534272027580876,-1.283878190458407,0,E50_SWEEP_RECLAIM
2024-08-27 05:00:00,2509.65,SWEEP_RECLAIM,50,32,2024-08-27 05:00:00,50,1.7671428571427765,2507.882857142857,2512.3007142857145,1.7671428571429715,2024-08-27 05:04:00,2507.882857142857,SL,0.06666666666666667,-1.0,0.019882433306385134,-1.0198824333063852,-1.1330594745351572,-1.2462365157639292,0,E50_SWEEP_RECLAIM
2024-08-28 05:45:00,2517.59,SWEEP_RECLAIM,50,32,2024-08-28 05:45:00,50,2.225000000000039,2513.1375000000003,2524.26875,4.452499999999873,2024-08-28 07:28:00,2513.1375000000003,SL,1.7166666666666666,-1.0,0.007916060640090063,-1.00791606064009,-1.0528346457046618,-1.0977532307692337,0,E50_SWEEP_RECLAIM
2024-08-28 09:15:00,2506.22,SWEEP_RECLAIM,50,32,2024-08-28 09:15:00,50,2.525000000000026,2503.0375,2510.9937499999996,3.182499999999891,2024-08-28 10:32:00,2510.9937499999996,TP,1.2833333333333334,1.5,0.01102500549882206,1.4889749945011779,1.4261313181461088,1.36328764179104,0,E50_SWEEP_RECLAIM
2024-08-29 15:30:00,2515.96,SWEEP_RECLAIM,50,33,2024-08-29 15:30:00,50,2.7978571428571155,2513.162142857143,2520.1567857142854,2.797857142857083,2024-08-29 15:30:00,2513.162142857143,SL,0.0,-1.0,0.012589434771509077,-1.012589434771509,-1.0840727127904026,-1.155555990809296,0,E50_SWEEP_RECLAIM
2024-08-30 04:00:00,2517.72,SWEEP_RECLAIM,50,33,2024-08-30 04:00:00,50,1.0064285714285819,2516.5893571428574,2519.4159642857135,1.1306428571424476,2024-08-30 04:06:00,2516.5893571428574,SL,0.1,-1.0,0.03117525554363375,-1.0311752555436338,-1.2080657729484612,-1.3849562903532888,0,E50_SWEEP_RECLAIM
2024-08-30 05:15:00,2514.67,SWEEP_RECLAIM,50,33,2024-08-30 05:15:00,50,1.7700000000000793,2512.9,2517.325,1.7699999999999818,2024-08-30 05:40:00,2517.325,TP,0.4166666666666667,1.4999999999998714,0.01989004519774032,1.480109954802131,1.367115604519644,1.254121254237157,0,E50_SWEEP_RECLAIM
2024-09-10 17:45:00,2504.76,SWEEP_RECLAIM,50,34,2024-09-10 17:45:00,50,3.6442857142856804,2500.4855714285713,2511.1716428571435,4.274428571428871,2024-09-10 18:10:00,2511.1716428571435,TP,0.4166666666666667,1.5,0.008203819391062558,1.4917961806089375,1.4450063005915617,1.3982164205741858,0,E50_SWEEP_RECLAIM
2024-09-11 13:30:00,2520.79,SWEEP_RECLAIM,50,34,2024-09-11 13:30:00,50,2.7428571428571167,2518.0471428571427,2524.904285714286,2.742857142857247,2024-09-11 15:20:00,2518.0471428571427,SL,1.8333333333333333,-1.0,0.012866532291666179,-1.0128665322916661,-1.08578319895833,-1.1586998656249938,0,E50_SWEEP_RECLAIM
2024-09-11 17:15:00,2504.41,SWEEP_RECLAIM,50,34,2024-09-11 17:15:00,50,5.429999999999966,2498.98,2512.5549999999994,5.429999999999836,2024-09-11 18:09:00,2512.5549999999994,TP,0.9,1.499999999999958,0.006457042357274595,1.4935429576426835,1.4567105451196622,1.4198781325966408,0,E50_SWEEP_RECLAIM
2024-09-12 06:00:00,2512.22,SWEEP_RECLAIM,50,34,2024-09-12 06:00:00,50,1.4914285714286117,2510.7285714285713,2514.4571428571426,1.4914285714285143,2024-09-12 06:37:00,2514.4571428571426,TP,0.6166666666666667,1.5,0.023582141762453008,1.476417858237547,1.3423182413793042,1.2082186245210615,0,E50_SWEEP_RECLAIM
2024-09-12 14:15:00,2515.62,SWEEP_RECLAIM,50,34,2024-09-12 14:15:00,75,2.3092857142858065,2512.7690714285714,2519.896392857143,2.8509285714285397,2024-09-12 14:49:00,2519.896392857143,TP,0.5666666666666667,1.5000000000000797,0.012353406659484515,1.4876465933405951,1.4174940114750367,1.3473414296094783,0,E50_SWEEP_RECLAIM
2024-10-03 08:45:00,2652.85,SWEEP_RECLAIM,50,35,2024-10-03 08:45:00,50,1.9100000000000494,2650.94,2655.7149999999997,1.9099999999998545,2024-10-03 09:22:00,2655.7149999999997,TP,0.6166666666666667,1.5,0.019444973821991007,1.480555026178009,1.3758429842931843,1.2711309424083594,0,E50_SWEEP_RECLAIM
2024-10-03 11:00:00,2645.24,SWEEP_RECLAIM,50,35,2024-10-03 11:00:00,50,2.92928571428573,2642.310714285714,2649.6339285714284,2.9292857142859248,2024-10-03 11:23:00,2642.310714285714,SL,0.38333333333333336,-1.0,0.012642454035600163,-1.0126424540356003,-1.0809184842721231,-1.1491945145086457,0,E50_SWEEP_RECLAIM
2024-10-04 02:45:00,2654.82,SWEEP_RECLAIM,50,35,2024-10-04 02:45:00,50,1.0557142857143,2653.764285714286,2656.4035714285715,1.0557142857142026,2024-10-04 03:06:00,2656.4035714285715,TP,0.35,1.5,0.03520600270636272,1.4647939972936372,1.2753488010825262,1.0859036048714152,0,E50_SWEEP_RECLAIM
2024-10-04 12:45:00,2658.41,SWEEP_RECLAIM,50,35,2024-10-04 12:45:00,50,2.3871428571427975,2656.022857142857,2661.990714285714,2.3871428571428623,2024-10-04 14:46:00,2661.990714285714,TP,2.0166666666666666,1.5,0.015590914422501462,1.4844090855774985,1.400626919210054,1.3168447528426095,0,E50_SWEEP_RECLAIM
2024-10-29 11:30:00,2750.05,SWEEP_RECLAIM,50,37,2024-10-29 11:30:00,75,2.8592857142858583,2745.9840714285715,2756.1488928571434,4.065928571428685,2024-10-29 12:21:00,2756.1488928571434,TP,0.85,1.500000000000056,0.009469103877167137,1.490530896122889,1.441341640461734,1.392152384800579,0,E50_SWEEP_RECLAIM
2024-10-29 14:30:00,2747.9,SWEEP_RECLAIM,50,37,2024-10-29 14:30:00,75,2.9671428571427896,2744.9328571428573,2752.3507142857143,2.9671428571427896,2024-10-29 14:54:00,2752.3507142857143,TP,0.4,1.5,0.012965536831969483,1.4870344631680306,1.4196295522388043,1.3522246413095778,0,E50_SWEEP_RECLAIM
2025-02-19 05:00:00,2929.15,SWEEP_RECLAIM,50,38,2025-02-19 05:00:00,75,3.3714285714284933,2923.6628571428573,2937.380714285714,5.487142857142771,2025-02-19 10:15:00,2937.380714285714,TP,5.25,1.4999999999999585,0.007473488674824381,1.492526511325134,1.4560776698775937,1.4196288284300536,0,E50_SWEEP_RECLAIM
2025-02-19 16:30:00,2934.23,SWEEP_RECLAIM,50,38,2025-02-19 16:30:00,50,4.97857142857148,2929.2514285714287,2941.697857142857,4.978571428571286,2025-02-19 17:58:00,2929.2514285714287,SL,1.4666666666666666,-1.0,0.008251206312769247,-1.0082512063127693,-1.0484233727403172,-1.0885955391678648,0,E50_SWEEP_RECLAIM
2025-03-10 11:00:00,2908.31,SWEEP_RECLAIM,50,39,2025-03-10 11:00:00,50,3.277857142857069,2904.0322142857144,2914.7266785714282,4.277785714285528,2025-03-10 11:27:00,2904.0322142857144,SL,0.45,-1.0,0.009518087795755895,-1.009518087795756,-1.0562712478084482,-1.1030244078211402,0,E50_SWEEP_RECLAIM
2025-03-10 14:45:00,2897.43,SWEEP_RECLAIM,50,39,2025-03-10 14:45:00,50,5.199999999999981,2892.23,2905.2299999999996,5.199999999999818,2025-03-10 15:01:00,2905.2299999999996,TP,0.26666666666666666,1.5,0.00780077307692335,1.4921992269230766,1.4537376884615367,1.415276149999997,0,E50_SWEEP_RECLAIM
