time,decision_time,entry_time,split,impulse_dir,entry,cont_24h,rev_24h,tail_cont_24h,tail_rev_24h,core_side,core_conf,core_top20,core_chosen_ret,core_tail_hit
2021-02-23 16:30:00+00:00,2021-02-23 16:30:00+00:00,2021-02-23 16:45:00+00:00,DEV_2021_2024,-1.0,47428.01,-0.04531583762422242,0.04531583762422242,0,1,REV,0.33312398255088405,True,0.04531583762422242,1
2021-02-23 20:30:00+00:00,2021-02-23 20:30:00+00:00,2021-02-23 20:45:00+00:00,DEV_2021_2024,1.0,47264.16,0.02889081282730932,-0.02889081282730932,1,0,REV,0.36933592975369817,True,-0.02889081282730932,0
2021-02-24 01:15:00+00:00,2021-02-24 01:15:00+00:00,2021-02-24 01:30:00+00:00,DEV_2021_2024,1.0,49171.09,0.033791400597383614,-0.033791400597383614,1,0,REV,0.34493052690017395,True,-0.033791400597383614,0
2021-02-24 13:15:00+00:00,2021-02-24 13:15:00+00:00,2021-02-24 13:30:00+00:00,DEV_2021_2024,-1.0,49599.98,-0.03689678907128591,0.03689678907128591,0,1,REV,0.2712721349362633,False,0.03689678907128591,1
2021-02-26 00:15:00+00:00,2021-02-26 00:15:00+00:00,2021-02-26 00:30:00+00:00,DEV_2021_2024,-1.0,46752.35,0.0006716239932325063,-0.0006716239932325063,0,0,REV,0.3639233791608365,True,-0.0006716239932325063,0
2021-02-26 05:45:00+00:00,2021-02-26 05:45:00+00:00,2021-02-26 06:00:00+00:00,DEV_2021_2024,-1.0,45524.35,-0.0500690289921768,0.0500690289921768,0,1,REV,0.36193050883433875,True,0.0500690289921768,1
2021-02-26 16:15:00+00:00,2021-02-26 16:15:00+00:00,2021-02-26 16:30:00+00:00,DEV_2021_2024,1.0,47862.28,-0.019177732444003892,0.019177732444003892,0,0,REV,0.30743680287712605,False,0.019177732444003892,0
2021-03-04 04:00:00+00:00,2021-03-04 04:00:00+00:00,2021-03-04 04:15:00+00:00,DEV_2021_2024,-1.0,49485.9,0.0474456360296569,-0.0474456360296569,1,0,REV,0.34960717001629343,True,-0.0474456360296569,0
2021-03-04 09:15:00+00:00,2021-03-04 09:15:00+00:00,2021-03-04 09:30:00+00:00,DEV_2021_2024,-1.0,48697.36,0.03830762078272831,-0.03830762078272831,1,0,REV,0.30789014538510007,False,-0.03830762078272831,0
2021-03-05 00:15:00+00:00,2021-03-05 00:15:00+00:00,2021-03-05 00:30:00+00:00,DEV_2021_2024,-1.0,46912.4,-0.04720990612290121,0.04720990612290121,0,1,REV,0.3204989882030789,False,0.04720990612290121,1
2021-03-09 01:45:00+00:00,2021-03-09 01:45:00+00:00,2021-03-09 02:00:00+00:00,DEV_2021_2024,1.0,53575.35,0.02056020165990513,-0.02056020165990513,0,0,CONT,0.2722474980100127,False,0.02056020165990513,0
2021-03-10 02:00:00+00:00,2021-03-10 02:00:00+00:00,2021-03-10 02:15:00+00:00,DEV_2021_2024,-1.0,53763.21,-0.04055059212424261,0.04055059212424261,0,1,REV,0.26992713159761084,False,0.04055059212424261,1
2021-03-13 10:00:00+00:00,2021-03-13 10:00:00+00:00,2021-03-13 10:15:00+00:00,DEV_2021_2024,1.0,59119.22,0.02743591677968693,-0.02743591677968693,1,0,CONT,0.34394600305027423,True,0.02743591677968693,1
2021-03-15 09:15:00+00:00,2021-03-15 09:15:00+00:00,2021-03-15 09:30:00+00:00,DEV_2021_2024,-1.0,56070.46,0.004145855054515368,-0.004145855054515368,0,0,CONT,0.3782851023489641,True,0.004145855054515368,0
2021-03-16 00:15:00+00:00,2021-03-16 00:15:00+00:00,2021-03-16 00:30:00+00:00,DEV_2021_2024,-1.0,54880.31,-0.027222696081709463,0.027222696081709463,0,1,CONT,0.3004005161703863,False,-0.027222696081709463,0
2021-03-17 18:30:00+00:00,2021-03-17 18:30:00+00:00,2021-03-17 18:45:00+00:00,DEV_2021_2024,1.0,57272.46,0.017221366080660827,-0.017221366080660827,0,0,CONT,0.2490272026377637,False,0.017221366080660827,0
2021-03-18 15:45:00+00:00,2021-03-18 15:45:00+00:00,2021-03-18 16:00:00+00:00,DEV_2021_2024,1.0,59533.67,-0.009442891728327796,0.009442891728327796,0,0,CONT,0.2904707432625859,False,-0.009442891728327796,0
2021-03-24 07:00:00+00:00,2021-03-24 07:00:00+00:00,2021-03-24 07:15:00+00:00,DEV_2021_2024,1.0,55493.47,-0.043877594967479894,0.043877594967479894,0,1,CONT,0.2751341895554576,False,-0.043877594967479894,0
2021-03-24 20:15:00+00:00,2021-03-24 20:15:00+00:00,2021-03-24 20:30:00+00:00,DEV_2021_2024,-1.0,53735.88,0.028153256260063042,-0.028153256260063042,1,0,REV,0.24887559695315425,False,-0.028153256260063042,0
2021-03-25 12:00:00+00:00,2021-03-25 12:00:00+00:00,2021-03-25 12:15:00+00:00,DEV_2021_2024,-1.0,51242.16,-0.038207796080415024,0.038207796080415024,0,1,CONT,0.2674915511543952,False,-0.038207796080415024,0
2021-03-29 08:45:00+00:00,2021-03-29 08:45:00+00:00,2021-03-29 09:00:00+00:00,DEV_2021_2024,1.0,57129.58,0.01418564603485617,-0.01418564603485617,0,0,CONT,0.30089215244740575,False,0.01418564603485617,0
2021-03-31 07:45:00+00:00,2021-03-31 07:45:00+00:00,2021-03-31 08:00:00+00:00,DEV_2021_2024,-1.0,58173.82,-0.011069412323275296,0.011069412323275296,0,0,CONT,0.25917659979378477,False,-0.011069412323275296,0
2021-04-07 11:15:00+00:00,2021-04-07 11:15:00+00:00,2021-04-07 11:30:00+00:00,DEV_2021_2024,-1.0,56279.5,-0.004890590712426368,0.004890590712426368,0,0,REV,0.2772545262900402,False,0.004890590712426368,0
2021-04-10 04:15:00+00:00,2021-04-10 04:15:00+00:00,2021-04-10 04:30:00+00:00,DEV_2021_2024,1.0,60761.79,-0.011162607289877391,0.011162607289877391,0,0,CONT,0.3785402825883437,True,-0.011162607289877391,0
2021-04-13 08:15:00+00:00,2021-04-13 08:15:00+00:00,2021-04-13 08:30:00+00:00,DEV_2021_2024,1.0,62560.81,0.030585601433229526,-0.030585601433229526,1,0,CONT,0.4167220251870795,True,0.030585601433229526,1
2021-04-14 14:00:00+00:00,2021-04-14 14:00:00+00:00,2021-04-14 14:15:00+00:00,DEV_2021_2024,-1.0,62690.27,-0.001620985202328784,0.001620985202328784,0,0,REV,0.2076798146148625,False,0.001620985202328784,0
2021-04-14 18:00:00+00:00,2021-04-14 18:00:00+00:00,2021-04-14 18:15:00+00:00,DEV_2021_2024,-1.0,62213.08,-0.0058114788722885,0.0058114788722885,0,0,CONT,0.22551404146285764,False,-0.0058114788722885,0
2021-04-16 04:45:00+00:00,2021-04-16 04:45:00+00:00,2021-04-16 05:00:00+00:00,DEV_2021_2024,-1.0,61658.05,-0.009130681233026294,0.009130681233026294,0,0,REV,0.2960812837097279,False,0.009130681233026294,0
2021-04-18 01:00:00+00:00,2021-04-18 01:00:00+00:00,2021-04-18 01:15:00+00:00,DEV_2021_2024,-1.0,59271.38,0.03730552587100211,-0.03730552587100211,1,0,REV,0.32916356272592795,True,-0.03730552587100211,0
2021-04-18 08:45:00+00:00,2021-04-18 08:45:00+00:00,2021-04-18 09:00:00+00:00,DEV_2021_2024,-1.0,54954.85,-0.0331899732234735,0.0331899732234735,0,1,CONT,0.35252855584009923,True,-0.0331899732234735,0
2021-04-18 12:45:00+00:00,2021-04-18 12:45:00+00:00,2021-04-18 13:00:00+00:00,DEV_2021_2024,1.0,54947.24,0.028544836828928943,-0.028544836828928943,1,0,CONT,0.35812184057576857,True,0.028544836828928943,1
2021-04-19 01:00:00+00:00,2021-04-19 01:00:00+00:00,2021-04-19 01:15:00+00:00,DEV_2021_2024,1.0,57060.24,-0.034747838424794564,0.034747838424794564,0,1,REV,0.30465660705431913,False,0.034747838424794564,1
2021-04-19 14:30:00+00:00,2021-04-19 14:30:00+00:00,2021-04-19 14:45:00+00:00,DEV_2021_2024,-1.0,55419.0,-0.007217921651419212,0.007217921651419212,0,0,CONT,0.22293642397671354,False,-0.007217921651419212,0
2021-04-20 00:30:00+00:00,2021-04-20 00:30:00+00:00,2021-04-20 00:45:00+00:00,DEV_2021_2024,-1.0,54487.02,-0.028699128709920307,0.028699128709920307,0,1,REV,0.2942215045650425,False,0.028699128709920307,1
2021-04-20 10:45:00+00:00,2021-04-20 10:45:00+00:00,2021-04-20 11:00:00+00:00,DEV_2021_2024,1.0,55908.52,-0.017737725842143504,0.017737725842143504,0,0,REV,0.2715400014431018,False,0.017737725842143504,0
2021-04-20 15:15:00+00:00,2021-04-20 15:15:00+00:00,2021-04-20 15:30:00+00:00,DEV_2021_2024,-1.0,54999.99,-0.018101639654843682,0.018101639654843682,0,0,REV,0.2943143624396709,False,0.018101639654843682,0
2021-04-22 01:00:00+00:00,2021-04-22 01:00:00+00:00,2021-04-22 01:15:00+00:00,DEV_2021_2024,1.0,54504.74,-0.06346200348813691,0.06346200348813691,0,1,REV,0.3506718649016098,True,0.06346200348813691,1
2021-04-22 08:30:00+00:00,2021-04-22 08:30:00+00:00,2021-04-22 08:45:00+00:00,DEV_2021_2024,-1.0,53399.97,0.09573525977636321,-0.09573525977636321,1,0,REV,0.33711657237264747,True,-0.09573525977636321,0
2021-04-22 17:45:00+00:00,2021-04-22 17:45:00+00:00,2021-04-22 18:00:00+00:00,DEV_2021_2024,-1.0,53437.4,0.06760545984647459,-0.06760545984647459,1,0,REV,0.24991252615264659,False,-0.06760545984647459,0
2021-04-23 02:15:00+00:00,2021-04-23 02:15:00+00:00,2021-04-23 02:30:00+00:00,DEV_2021_2024,-1.0,49392.22,-0.009078555286642143,0.009078555286642143,0,0,CONT,0.31610630525249445,False,-0.009078555286642143,0
2021-04-23 07:45:00+00:00,2021-04-23 07:45:00+00:00,2021-04-23 08:00:00+00:00,DEV_2021_2024,-1.0,47936.0,-0.0389936582109478,0.0389936582109478,0,1,REV,0.35697079095080425,True,0.0389936582109478,1
2021-04-23 13:30:00+00:00,2021-04-23 13:30:00+00:00,2021-04-23 13:45:00+00:00,DEV_2021_2024,-1.0,48724.28,-0.017527401123218267,0.017527401123218267,0,0,REV,0.33653941693126516,True,0.017527401123218267,0
2021-04-24 00:30:00+00:00,2021-04-24 00:30:00+00:00,2021-04-24 00:45:00+00:00,DEV_2021_2024,-1.0,49815.69,-0.0036996376041362744,0.0036996376041362744,0,0,REV,0.33152735688897805,True,0.0036996376041362744,0
2021-04-24 15:45:00+00:00,2021-04-24 15:45:00+00:00,2021-04-24 16:00:00+00:00,DEV_2021_2024,1.0,50210.01,-0.01366341094136414,0.01366341094136414,0,0,REV,0.2490396238464896,False,0.01366341094136414,0
2021-04-25 20:45:00+00:00,2021-04-25 20:45:00+00:00,2021-04-25 21:00:00+00:00,DEV_2021_2024,-1.0,48097.99,-0.10565950884849862,0.10565950884849862,0,1,CONT,0.31069366193978093,False,-0.10565950884849862,0
2021-04-26 00:45:00+00:00,2021-04-26 00:45:00+00:00,2021-04-26 01:00:00+00:00,DEV_2021_2024,1.0,50899.99,0.05417230926764427,-0.05417230926764427,1,0,CONT,0.3183193391026343,False,0.05417230926764427,1
2021-04-26 10:15:00+00:00,2021-04-26 10:15:00+00:00,2021-04-26 10:30:00+00:00,DEV_2021_2024,1.0,53422.93,0.02111583920986737,-0.02111583920986737,1,0,REV,0.26338198502869287,False,-0.02111583920986737,0
2021-04-26 17:15:00+00:00,2021-04-26 17:15:00+00:00,2021-04-26 17:30:00+00:00,DEV_2021_2024,1.0,54289.56,0.009653237196985964,-0.009653237196985964,0,0,CONT,0.23101634054678355,False,0.009653237196985964,0
2021-04-26 22:15:00+00:00,2021-04-26 22:15:00+00:00,2021-04-26 22:30:00+00:00,DEV_2021_2024,1.0,53726.1,0.026143345599252577,-0.026143345599252577,1,0,CONT,0.2217706622222535,False,0.026143345599252577,1
2021-04-28 21:00:00+00:00,2021-04-28 21:00:00+00:00,2021-04-28 21:15:00+00:00,DEV_2021_2024,-1.0,54360.09,0.02588222352096914,-0.02588222352096914,1,0,REV,0.31333513806937624,False,-0.02588222352096914,0
2021-04-30 13:45:00+00:00,2021-04-30 13:45:00+00:00,2021-04-30 14:00:00+00:00,DEV_2021_2024,1.0,55989.31,0.028964279073987464,-0.028964279073987464,1,0,CONT,0.3008568482084357,False,0.028964279073987464,1
2021-05-02 03:45:00+00:00,2021-05-02 03:45:00+00:00,2021-05-02 04:00:00+00:00,DEV_2021_2024,-1.0,56450.19,-0.02614003602113657,0.02614003602113657,0,1,REV,0.3327211388314244,True,0.02614003602113657,1
2021-05-04 00:45:00+00:00,2021-05-04 00:45:00+00:00,2021-05-04 01:00:00+00:00,DEV_2021_2024,-1.0,55294.47,0.01316388420035497,-0.01316388420035497,0,0,CONT,0.26359172109302637,False,0.01316388420035497,0
2021-05-04 15:00:00+00:00,2021-05-04 15:00:00+00:00,2021-05-04 15:15:00+00:00,DEV_2021_2024,-1.0,54134.68,-0.05674938874673319,0.05674938874673319,0,1,REV,0.26568314996352355,False,0.05674938874673319,1
2021-05-05 00:45:00+00:00,2021-05-05 00:45:00+00:00,2021-05-05 01:00:00+00:00,DEV_2021_2024,1.0,54566.53,0.04386186917144985,-0.04386186917144985,1,0,REV,0.2980288225890473,False,-0.04386186917144985,0
2021-05-05 15:00:00+00:00,2021-05-05 15:00:00+00:00,2021-05-05 15:15:00+00:00,DEV_2021_2024,1.0,57206.79,-0.0026472382037168174,0.0026472382037168174,0,0,CONT,0.2491761420823917,False,-0.0026472382037168174,0
2021-05-06 18:30:00+00:00,2021-05-06 18:30:00+00:00,2021-05-06 18:45:00+00:00,DEV_2021_2024,-1.0,55616.68,-0.04105476989996526,0.04105476989996526,0,1,CONT,0.24279732829263106,False,-0.04105476989996526,0
2021-05-08 08:00:00+00:00,2021-05-08 08:00:00+00:00,2021-05-08 08:15:00+00:00,DEV_2021_2024,1.0,58968.22,-0.017989181291210743,0.017989181291210743,0,0,CONT,0.279053072182058,False,-0.017989181291210743,0
2021-05-08 15:45:00+00:00,2021-05-08 15:45:00+00:00,2021-05-08 16:00:00+00:00,DEV_2021_2024,-1.0,57599.86,0.003824314850765287,-0.003824314850765287,0,0,CONT,0.23246942280274377,False,0.003824314850765287,0
2021-05-09 12:45:00+00:00,2021-05-09 12:45:00+00:00,2021-05-09 13:00:00+00:00,DEV_2021_2024,-1.0,56433.54,-0.021636601212683182,0.021636601212683182,0,1,REV,0.2906681154708206,False,0.021636601212683182,1
2021-05-10 15:45:00+00:00,2021-05-10 15:45:00+00:00,2021-05-10 16:00:00+00:00,DEV_2021_2024,1.0,58296.35,-0.03848491372101337,0.03848491372101337,0,1,REV,0.25000955328351304,False,0.03848491372101337,1
2021-05-10 20:00:00+00:00,2021-05-10 20:00:00+00:00,2021-05-10 20:15:00+00:00,DEV_2021_2024,-1.0,54970.42,-0.030534967715364125,0.030534967715364125,0,1,CONT,0.23484710549730026,False,-0.030534967715364125,0
2021-05-12 16:30:00+00:00,2021-05-12 16:30:00+00:00,2021-05-12 16:45:00+00:00,DEV_2021_2024,-1.0,54601.0,0.0925744949726196,-0.0925744949726196,1,0,REV,0.2653197106438533,False,-0.0925744949726196,0
2021-05-12 22:00:00+00:00,2021-05-12 22:00:00+00:00,2021-05-12 22:15:00+00:00,DEV_2021_2024,-1.0,52608.36,0.0677981598361933,-0.0677981598361933,1,0,CONT,0.2480062910745684,False,0.0677981598361933,1
2021-05-13 04:00:00+00:00,2021-05-13 04:00:00+00:00,2021-05-13 04:15:00+00:00,DEV_2021_2024,1.0,50910.08,-0.028679585653764494,0.028679585653764494,0,1,CONT,0.3221986567303541,False,-0.028679585653764494,0
2021-05-13 11:00:00+00:00,2021-05-13 11:00:00+00:00,2021-05-13 11:15:00+00:00,DEV_2021_2024,-1.0,48908.64,-0.03893851883838928,0.03893851883838928,0,1,REV,0.36372008030777164,True,0.03893851883838928,1
2021-05-13 17:00:00+00:00,2021-05-13 17:00:00+00:00,2021-05-13 17:15:00+00:00,DEV_2021_2024,-1.0,48185.51,-0.05544509127328934,0.05544509127328934,0,1,REV,0.2810741575353824,False,0.05544509127328934,1
2021-05-15 01:45:00+00:00,2021-05-15 01:45:00+00:00,2021-05-15 02:00:00+00:00,DEV_2021_2024,1.0,50619.18,-0.05055771349911242,0.05055771349911242,0,1,REV,0.3334107609954341,True,0.05055771349911242,1
2021-05-15 16:15:00+00:00,2021-05-15 16:15:00+00:00,2021-05-15 16:30:00+00:00,DEV_2021_2024,-1.0,47830.92,0.004309346339146258,-0.004309346339146258,0,0,REV,0.290868981796954,False,-0.004309346339146258,0
2021-05-15 20:15:00+00:00,2021-05-15 20:15:00+00:00,2021-05-15 20:30:00+00:00,DEV_2021_2024,1.0,48442.06,-0.07614209635180658,0.07614209635180658,0,1,REV,0.30026052555677435,False,0.07614209635180658,1
2021-05-16 06:00:00+00:00,2021-05-16 06:00:00+00:00,2021-05-16 06:15:00+00:00,DEV_2021_2024,1.0,49313.71,-0.0874184886920899,0.0874184886920899,0,1,REV,0.3450923297479774,True,0.0874184886920899,1
2021-05-16 17:00:00+00:00,2021-05-16 17:00:00+00:00,2021-05-16 17:15:00+00:00,DEV_2021_2024,-1.0,46663.88,0.09326078328677334,-0.09326078328677334,1,0,REV,0.2641888938562699,False,-0.09326078328677334,0
2021-05-16 21:30:00+00:00,2021-05-16 21:30:00+00:00,2021-05-16 21:45:00+00:00,DEV_2021_2024,1.0,45459.81,-0.03185451061058109,0.03185451061058109,0,1,REV,0.36403582949815294,True,0.03185451061058109,1
2021-05-17 01:30:00+00:00,2021-05-17 01:30:00+00:00,2021-05-17 01:45:00+00:00,DEV_2021_2024,-1.0,45025.19,0.002489495324728308,-0.002489495324728308,0,0,REV,0.34434552200928115,True,-0.002489495324728308,0
2021-05-17 06:00:00+00:00,2021-05-17 06:00:00+00:00,2021-05-17 06:15:00+00:00,DEV_2021_2024,1.0,45008.27,0.015443828434196671,-0.015443828434196671,0,0,CONT,0.39509114470325246,True,0.015443828434196671,0
2021-05-17 11:45:00+00:00,2021-05-17 11:45:00+00:00,2021-05-17 12:00:00+00:00,DEV_2021_2024,1.0,45733.55,-0.009020292542345931,0.009020292542345931,0,0,CONT,0.28872456462243734,False,-0.009020292542345931,0
2021-05-17 15:45:00+00:00,2021-05-17 15:45:00+00:00,2021-05-17 16:00:00+00:00,DEV_2021_2024,-1.0,43357.0,0.008938118412251783,-0.008938118412251783,0,0,REV,0.3457132282150012,True,-0.008938118412251783,0
2021-05-17 21:45:00+00:00,2021-05-17 21:45:00+00:00,2021-05-17 22:00:00+00:00,DEV_2021_2024,-1.0,43514.55,0.01229152088209573,-0.01229152088209573,0,0,REV,0.24564138119100645,False,-0.01229152088209573,0
2021-05-18 12:30:00+00:00,2021-05-18 12:30:00+00:00,2021-05-18 12:45:00+00:00,DEV_2021_2024,-1.0,44185.4,0.17545161976580503,-0.17545161976580503,1,0,REV,0.2918449880357434,False,-0.17545161976580503,0
2021-05-19 01:00:00+00:00,2021-05-19 01:00:00+00:00,2021-05-19 01:15:00+00:00,DEV_2021_2024,-1.0,42179.83,0.1456077466409893,-0.1456077466409893,1,0,REV,0.3444947760607996,True,-0.1456077466409893,0
2021-05-19 07:45:00+00:00,2021-05-19 07:45:00+00:00,2021-05-19 08:00:00+00:00,DEV_2021_2024,1.0,40354.98,-0.009795569220948708,0.009795569220948708,0,0,REV,0.3466425374755512,True,0.009795569220948708,0
2021-05-19 12:30:00+00:00,2021-05-19 12:30:00+00:00,2021-05-19 12:45:00+00:00,DEV_2021_2024,-1.0,36433.0,-0.1501526088985261,0.1501526088985261,0,1,REV,0.3239008057447962,False,0.1501526088985261,1
2021-05-19 16:30:00+00:00,2021-05-19 16:30:00+00:00,2021-05-19 16:45:00+00:00,DEV_2021_2024,1.0,39430.22,-0.021792422157421387,0.021792422157421387,0,1,CONT,0.32005466476312494,False,-0.021792422157421387,0
2021-05-19 20:45:00+00:00,2021-05-19 20:45:00+00:00,2021-05-19 21:00:00+00:00,DEV_2021_2024,-1.0,38222.2,-0.04632569553819521,0.04632569553819521,0,1,REV,0.33828514350167616,True,0.04632569553819521,1
2021-05-20 01:00:00+00:00,2021-05-20 01:00:00+00:00,2021-05-20 01:15:00+00:00,DEV_2021_2024,-1.0,36017.84,-0.15505260726351167,0.15505260726351167,0,1,REV,0.35147809170334604,True,0.15505260726351167,1
2021-05-20 07:15:00+00:00,2021-05-20 07:15:00+00:00,2021-05-20 07:30:00+00:00,DEV_2021_2024,1.0,40667.83,-0.026395802284016612,0.026395802284016612,0,1,REV,0.2608482182786511,False,0.026395802284016612,1
2021-05-20 12:15:00+00:00,2021-05-20 12:15:00+00:00,2021-05-20 12:30:00+00:00,DEV_2021_2024,1.0,41755.61,-0.0205586746307862,0.0205586746307862,0,1,CONT,0.26767161337251766,False,-0.0205586746307862,0
2021-05-20 16:15:00+00:00,2021-05-20 16:15:00+00:00,2021-05-20 16:30:00+00:00,DEV_2021_2024,-1.0,39836.31,0.06291119835145365,-0.06291119835145365,1,0,REV,0.23590958573541887,False,-0.06291119835145365,0
2021-05-21 09:30:00+00:00,2021-05-21 09:30:00+00:00,2021-05-21 09:45:00+00:00,DEV_2021_2024,1.0,41098.74,-0.09486057236791201,0.09486057236791201,0,1,REV,0.2789903523968943,False,0.09486057236791201,1
2021-05-21 14:15:00+00:00,2021-05-21 14:15:00+00:00,2021-05-21 14:30:00+00:00,DEV_2021_2024,-1.0,38435.11,0.0018170885942567772,-0.0018170885942567772,0,0,CONT,0.24967378564181789,False,0.0018170885942567772,0
2021-05-21 19:30:00+00:00,2021-05-21 19:30:00+00:00,2021-05-21 19:45:00+00:00,DEV_2021_2024,-1.0,35705.13,-0.05993144402499029,0.05993144402499029,0,1,REV,0.276100125934862,False,0.05993144402499029,1
2021-05-23 08:00:00+00:00,2021-05-23 08:00:00+00:00,2021-05-23 08:15:00+00:00,DEV_2021_2024,-1.0,35080.37,-0.045790851122721854,0.045790851122721854,0,1,REV,0.298862894654793,False,0.045790851122721854,1
2021-05-23 12:30:00+00:00,2021-05-23 12:30:00+00:00,2021-05-23 12:45:00+00:00,DEV_2021_2024,-1.0,33433.39,-0.14955288709879544,0.14955288709879544,0,1,REV,0.2675939686563344,False,0.14955288709879544,1
2021-05-23 16:30:00+00:00,2021-05-23 16:30:00+00:00,2021-05-23 16:45:00+00:00,DEV_2021_2024,-1.0,31332.5,-0.19787217745152796,0.19787217745152796,0,1,REV,0.2726972648361033,False,0.19787217745152796,1
2021-05-24 11:30:00+00:00,2021-05-24 11:30:00+00:00,2021-05-24 11:45:00+00:00,DEV_2021_2024,1.0,37672.58,-0.011836460364541113,0.011836460364541113,0,0,CONT,0.24798830723599263,False,-0.011836460364541113,0
2021-05-24 19:30:00+00:00,2021-05-24 19:30:00+00:00,2021-05-24 19:45:00+00:00,DEV_2021_2024,1.0,39375.84,-0.04186475767882025,0.04186475767882025,0,1,REV,0.19971599394619843,False,0.04186475767882025,1
