impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,parent_family,raw_24h,cont_24h,rev_24h
-1.0,-0.32289522296404244,-0.03964322478638953,0.19625998960348937,-0.7849144708615777,-0.6677775605160456,-0.5200343432037128,-0.028365635982749313,-0.0654031292301428,0.9978589232386035,56958,2022-08-17 23:45:00+00:00,DEV_2021_2024,23276.89,23417.44,23180.4,23342.66,23191.2,H4_7D_PIVOT_SWEEP_RECLAIM,-0.006488549291297496,0.006488549291297496,-0.006488549291297496
-1.0,-0.31194676551267564,-1.0675970227270102,-0.5505949593499423,-0.2590353475344098,0.47032572111406007,-0.6015516369160104,-0.013313374082874831,-0.0654031292301428,0.9978589232386035,57054,2022-08-18 23:45:00+00:00,DEV_2021_2024,23344.88,23448.0,23111.04,23191.2,20834.39,H4_7D_PIVOT_SWEEP_RECLAIM,-0.101634869747256,0.101634869747256,-0.101634869747256
-1.0,1.4057609701871137,-1.0766552245112833,-1.5816939016840876,-3.0622949296887203,1.5863760322606197,0.5219853147868324,0.04184652380221508,0.06540312923014312,-0.9978589232386035,57102,2022-08-19 11:45:00+00:00,DEV_2021_2024,21907.37,21915.88,21261.96,21467.91,21233.66,H4_7D_PIVOT_SWEEP_RECLAIM,-0.010911635086974014,0.010911635086974014,-0.010911635086974014
-1.0,-1.017687990570659,-0.3079629402903689,-0.38247764510893106,-2.8728011307875265,0.24146308342821382,-0.008769957628754559,0.032870519467000404,-0.8968727415326885,0.442288690219001,57134,2022-08-19 19:45:00+00:00,DEV_2021_2024,21443.36,21660.73,21149.95,21329.66,20988.36,H4_7D_PIVOT_SWEEP_RECLAIM,-0.016000731376276778,0.016000731376276778,-0.016000731376276778
-1.0,0.13347480129404368,-3.0485204876169965,-1.707884982956712,-1.2571616989480126,1.7801949972178286,0.707661872868905,0.00484680146958494,-0.8314696123025452,-0.5555702330196022,57790,2022-08-26 15:45:00+00:00,DEV_2021_2024,21191.27,21886.77,20635.12,20781.08,19977.36,H4_7D_PIVOT_SWEEP_RECLAIM,-0.03866538728426061,0.03866538728426061,-0.03866538728426061
-1.0,0.23212093240035458,-0.37955726037377335,-0.5476098285486641,-1.530042039949324,0.5634032992656394,-0.14113686127999678,-0.006745382391067287,-0.8968727415326885,0.442288690219001,57806,2022-08-26 19:45:00+00:00,DEV_2021_2024,20780.86,20832.23,20529.74,20644.47,20018.0,H4_7D_PIVOT_SWEEP_RECLAIM,-0.030277076841022654,0.030277076841022654,-0.030277076841022654
-1.0,0.9114834490226296,0.9929920286014055,0.3784430926215543,-1.8921222563529803,0.6267251178322171,-0.14998360394502955,0.02471787207861062,0.8968727415326884,-0.44228869021900113,57854,2022-08-27 07:45:00+00:00,DEV_2021_2024,20204.23,20277.38,19920.0,20272.25,20056.62,H4_7D_PIVOT_SWEEP_RECLAIM,-0.010522005535301249,0.010522005535301249,-0.010522005535301249
-1.0,1.359925687176701,-0.699846536748422,-0.9877638181641472,-1.2695084303793198,1.4483135381589722,2.310311641084187,0.02547834682347885,-0.8314696123025452,-0.5555702330196022,57886,2022-08-27 15:45:00+00:00,DEV_2021_2024,20211.21,20242.02,19800.0,19977.36,20022.03,H4_7D_PIVOT_SWEEP_RECLAIM,0.002300251100315842,-0.002300251100315842,0.002300251100315842
-1.0,-1.2833507877893804,-1.0989054492218913,-0.06032658332147742,-1.7855540580597824,0.8838673041260738,0.21400800928912841,0.058029947935353446,-0.0654031292301428,0.9978589232386035,58878,2022-09-06 23:45:00+00:00,DEV_2021_2024,18823.48,19120.0,18649.51,18790.61,19292.84,H4_7D_PIVOT_SWEEP_RECLAIM,0.026727711340930327,-0.026727711340930327,0.026727711340930327
-1.0,0.8756616162522678,1.3744614512931617,-0.10937184967356851,-1.830660844336965,0.3824269932605319,-0.24420531355748165,0.04987597357686218,0.8314696123025451,0.5555702330196024,58894,2022-09-07 03:45:00+00:00,DEV_2021_2024,18790.61,18873.17,18510.77,18745.85,19218.4,H4_7D_PIVOT_SWEEP_RECLAIM,0.02525418764780607,-0.02525418764780607,0.02525418764780607
1.0,0.36270692277273464,1.0809433713997774,0.16186712666777064,3.4290820800095876,1.5228005844371797,0.005697805510137341,0.13560812258469604,-0.8968727415326885,0.442288690219001,59150,2022-09-09 19:45:00+00:00,DEV_2021_2024,21266.76,21437.9,21129.0,21291.62,21579.1,H4_7D_PIVOT_SWEEP_RECLAIM,0.013502025679586582,0.013502025679586582,-0.013502025679586582
1.0,-0.3979031042842727,0.1399930429583191,0.34534270400211564,3.4819249968262183,1.6347370303813062,-0.0823872980309938,0.1302713686650087,-0.0654031292301428,0.9978589232386035,59166,2022-09-09 23:45:00+00:00,DEV_2021_2024,21291.62,21597.22,21186.07,21360.11,21648.34,H4_7D_PIVOT_SWEEP_RECLAIM,0.013422202997712684,0.013422202997712684,-0.013422202997712684
1.0,-1.540368712632813,-2.0373698306391854,-0.015141300966727127,1.1578714383143138,2.197330134793811,0.7102676912747222,0.13051561345613757,0.8968727415326884,-0.44228869021900113,59198,2022-09-10 07:45:00+00:00,DEV_2021_2024,21301.88,21672.24,21251.59,21283.87,21611.49,H4_7D_PIVOT_SWEEP_RECLAIM,0.01539192318697391,0.01539192318697391,-0.01539192318697391
1.0,-1.4007744665090354,-0.9045399513304795,0.345637023623811,0.5947155744399895,0.783410943315198,0.19577929945663883,0.12788493803560266,-0.0654031292301428,0.9978589232386035,59262,2022-09-10 23:45:00+00:00,DEV_2021_2024,21579.1,21810.8,21361.64,21648.34,21826.87,H4_7D_PIVOT_SWEEP_RECLAIM,0.008299452908711924,0.008299452908711924,-0.008299452908711924
1.0,0.2706575727523416,0.618369426523423,-0.05223525525773932,0.17654062606302132,-0.0637359296017006,-0.6412744345006439,0.1254032506712701,-0.8968727415326885,0.442288690219001,59342,2022-09-11 19:45:00+00:00,DEV_2021_2024,21642.07,21860.0,21530.0,21617.99,22426.08,H4_7D_PIVOT_SWEEP_RECLAIM,0.03738044101232352,0.03738044101232352,-0.03738044101232352
1.0,0.529793666645157,-0.9081780826079641,-0.6544107265242427,0.29769644278185037,0.6956466594757588,-0.1056612382040668,0.12365147684218995,0.8314696123025451,0.5555702330196024,59374,2022-09-12 03:45:00+00:00,DEV_2021_2024,21826.87,22374.0,21538.51,21656.87,22231.58,H4_7D_PIVOT_SWEEP_RECLAIM,0.026557932216898283,0.026557932216898283,-0.026557932216898283
1.0,-0.7399689947523372,1.3198727464404538,0.535861091341179,1.1981622055400856,2.812140536132671,1.588084627505469,0.12835091372845614,0.06540312923014312,-0.9978589232386035,59406,2022-09-12 11:45:00+00:00,DEV_2021_2024,22195.78,22472.68,21970.43,22312.75,22522.74,H4_7D_PIVOT_SWEEP_RECLAIM,0.009374116288877188,0.009374116288877188,-0.009374116288877188
1.0,-0.6452776320153276,-0.33777476167267323,0.21816323866971335,0.2247309156826054,1.3690201084984794,0.10478360053084283,0.07381251988852391,0.8968727415326884,-0.44228869021900113,59486,2022-09-13 07:45:00+00:00,DEV_2021_2024,22232.72,22627.0,22178.57,22273.09,20243.89,H4_7D_PIVOT_SWEEP_RECLAIM,-0.09104424066714589,-0.09104424066714589,0.09104424066714589
1.0,-0.7699430916563441,-0.04619184016160168,1.058649317009139,0.4177899116567466,1.5027696065882756,0.015654818742134723,0.07486940577482397,0.06540312923014312,-0.9978589232386035,59502,2022-09-13 11:45:00+00:00,DEV_2021_2024,22271.59,22713.92,22182.09,22522.74,20225.35,H4_7D_PIVOT_SWEEP_RECLAIM,-0.1020031310577666,-0.1020031310577666,0.1020031310577666
-1.0,1.2136663541467416,0.03605287724233757,-0.7878131500865493,0.07175360061987299,0.8049593064342766,0.26904288671564836,-0.006357664052915386,-0.8314696123025452,-0.5555702330196022,59806,2022-09-16 15:45:00+00:00,DEV_2021_2024,19868.75,19875.61,19442.76,19661.24,19963.34,H4_7D_PIVOT_SWEEP_RECLAIM,0.015365256718294473,-0.015365256718294473,0.015365256718294473
-1.0,-0.3912651622353279,0.5732764251345094,-0.09550207306043994,-0.06014989874016185,0.5815674580795477,-0.3697329820747874,-0.0058727656118092355,-0.8968727415326885,0.442288690219001,59822,2022-09-16 19:45:00+00:00,DEV_2021_2024,19661.24,19661.89,19320.01,19618.91,20009.21,H4_7D_PIVOT_SWEEP_RECLAIM,0.019975694971897218,-0.019975694971897218,0.019975694971897218
-1.0,-1.1690315757894199,-0.20646624770546793,-2.2219502384550833,-0.5706208423735537,0.24431677889295778,0.4628637422978468,-0.09309448499914275,-0.0654031292301428,0.9978589232386035,60318,2022-09-21 23:45:00+00:00,DEV_2021_2024,19002.76,19072.72,18125.98,18461.36,19401.63,H4_7D_PIVOT_SWEEP_RECLAIM,0.050931784007245406,-0.050931784007245406,0.050931784007245406
1.0,-0.5703277043489564,-0.08503606464955214,0.3193754959523303,2.0859025779959612,1.161579568304952,-0.11257389435068701,-0.0786460144617272,0.8968727415326884,-0.44228869021900113,60830,2022-09-27 07:45:00+00:00,DEV_2021_2024,20099.04,20350.0,19958.85,20183.74,18781.48,H4_7D_PIVOT_SWEEP_RECLAIM,-0.06947473560400608,-0.06947473560400608,0.06947473560400608
-1.0,-0.4680157108327668,0.0407727282120461,-0.2817217736638868,-0.44170791004587084,-0.6633020361444267,-0.6239828005312925,-0.10322298177842433,-0.0654031292301428,0.9978589232386035,62142,2022-10-10 23:45:00+00:00,DEV_2021_2024,19211.59,19282.14,19020.25,19131.87,19060.0,H4_7D_PIVOT_SWEEP_RECLAIM,-0.003756559081783406,0.003756559081783406,-0.003756559081783406
-1.0,0.11777654212829888,-0.06720855677202496,-0.3110569723112753,-0.6203944308215311,-1.7726368049512284,-0.8240655287391061,-0.10666833934885955,0.8314696123025451,0.5555702330196024,62158,2022-10-11 03:45:00+00:00,DEV_2021_2024,19131.87,19133.52,18950.01,19044.74,19048.73,H4_7D_PIVOT_SWEEP_RECLAIM,0.00023839291668492635,-0.00023839291668492635,0.00023839291668492635
-1.0,-0.11151003968186494,0.9643140181327297,0.028704072308824994,-0.08227411039035737,0.483767488821764,-0.3131100308256353,-0.11576881725752783,-0.8314696123025452,-0.5555702330196022,62206,2022-10-11 15:45:00+00:00,DEV_2021_2024,19153.68,19268.09,18860.0,19147.6,19137.32,H4_7D_PIVOT_SWEEP_RECLAIM,-0.0005368819068707342,0.0005368819068707342,-0.0005368819068707342
-1.0,0.23695897004071523,4.91484940375693,0.9949602598300249,-0.15235344300435516,1.795697643393347,0.34147602439031766,-0.02511604104338574,-0.8314696123025452,-0.5555702330196022,62398,2022-10-13 15:45:00+00:00,DEV_2021_2024,18754.09,19049.99,18190.0,18958.59,19358.59,H4_7D_PIVOT_SWEEP_RECLAIM,0.02109861545610725,-0.02109861545610725,0.02109861545610725
-1.0,2.087318093354732,1.8958129261223815,1.1267577981136139,-0.21339365899660115,1.489551530259044,1.0491349650647968,-0.04608876718714553,-0.8314696123025452,-0.5555702330196022,63166,2022-10-21 15:45:00+00:00,DEV_2021_2024,18944.99,19174.16,18650.0,19168.25,19235.65,H4_7D_PIVOT_SWEEP_RECLAIM,0.0035062842881321554,-0.0035062842881321554,0.0035062842881321554
1.0,0.21145157829584396,-0.8829442977811172,-0.4962587871818749,1.2988033791392075,-0.0217262591244905,-0.4396974621320768,-0.07512831692797958,0.06540312923014312,-0.9978589232386035,63918,2022-10-29 11:45:00+00:00,DEV_2021_2024,20772.27,21085.0,20650.21,20698.89,20769.84,H4_7D_PIVOT_SWEEP_RECLAIM,0.003467957866582605,0.003467957866582605,-0.003467957866582605
1.0,-4.152639840817023,-4.608983445713534,1.7276148492918413,1.6420001199712868,2.392529782725587,3.7066344966133875,-0.0030383217000942713,-0.8314696123025452,-0.5555702330196022,64510,2022-11-04 15:45:00+00:00,DEV_2021_2024,20558.03,21302.05,20350.0,20838.7,21299.22,H4_7D_PIVOT_SWEEP_RECLAIM,0.022156166226915408,0.022156166226915408,-0.022156166226915408
-1.0,4.168771981440024,1.3350957482996393,-1.1045097296085766,-3.194382741152762,1.5449860613394781,3.2701610872631637,0.05055104949123318,-0.8314696123025452,-0.5555702330196022,64894,2022-11-08 15:45:00+00:00,DEV_2021_2024,19699.04,19746.78,19229.0,19520.97,17116.08,H4_7D_PIVOT_SWEEP_RECLAIM,-0.12324147116074169,0.12324147116074169,-0.12324147116074169
-1.0,-0.3090070032328133,0.3825208147002883,0.3402799812359562,-0.7082363542879345,-0.9475603379183818,-0.3510997296676763,-0.018670852296871314,-0.0654031292301428,0.9978589232386035,66174,2022-11-21 23:45:00+00:00,DEV_2021_2024,15721.51,15894.74,15476.0,15781.29,16226.94,H4_7D_PIVOT_SWEEP_RECLAIM,0.028239136344367255,-0.028239136344367255,0.028239136344367255
1.0,0.540941961293122,-0.9543642085328197,-0.45124205333467027,0.36212921521203323,0.27967549039388295,-0.28375705701227805,0.0176267196971769,-0.8314696123025452,-0.5555702330196022,67102,2022-12-01 15:45:00+00:00,DEV_2021_2024,17102.47,17324.0,16895.02,16977.67,16938.94,H4_7D_PIVOT_SWEEP_RECLAIM,-0.00227711808500608,-0.00227711808500608,0.00227711808500608
1.0,-0.32982367995697265,0.07931013307111448,0.5790876503101381,0.7412233517121983,0.4002375961882846,-0.17318714494847431,-0.008785979509023984,0.8968727415326884,-0.44228869021900113,67454,2022-12-05 07:45:00+00:00,DEV_2021_2024,17197.22,17424.25,17191.74,17313.93,17001.17,H4_7D_PIVOT_SWEEP_RECLAIM,-0.018030605302038927,-0.018030605302038927,0.018030605302038927
-1.0,-0.23180039201714828,-0.22013623305134325,0.21515905825909326,-0.12167466518073865,0.417876716128455,-0.4501035906096311,-0.06822490407969736,0.06540312923014312,-0.9978589232386035,67662,2022-12-07 11:45:00+00:00,DEV_2021_2024,16763.03,16836.69,16678.83,16793.29,16851.02,H4_7D_PIVOT_SWEEP_RECLAIM,0.003437682550590182,-0.003437682550590182,0.003437682550590182
1.0,-1.0654144588356582,-6.2189052635572,-2.2293574158633294,0.012886797975306931,2.056364219383024,0.2629743937732092,0.1478552463827428,-0.8968727415326885,0.442288690219001,68366,2022-12-14 19:45:00+00:00,DEV_2021_2024,18061.83,18387.95,17709.62,17792.9,17442.25,H4_7D_PIVOT_SWEEP_RECLAIM,-0.019707298978806187,-0.019707298978806187,0.019707298978806187
-1.0,-0.06944933958310245,0.17260082192848333,-0.9859257526558831,-0.6517464348894795,-0.004358117847276929,0.11538967602303576,0.1548570600147612,-0.8968727415326885,0.442288690219001,68846,2022-12-19 19:45:00+00:00,DEV_2021_2024,16668.23,16702.83,16505.0,16555.74,16900.3,H4_7D_PIVOT_SWEEP_RECLAIM,0.020812117126748575,-0.020812117126748575,0.020812117126748575
-1.0,-0.519592975900816,-1.4459993932390283,-1.3652465014942181,-0.34229819607388445,0.12282929536982395,-0.08213420103903588,-0.021603731531848778,0.8968727415326884,-0.44228869021900113,69854,2022-12-30 07:45:00+00:00,DEV_2021_2024,16598.79,16615.35,16429.0,16474.93,16565.09,H4_7D_PIVOT_SWEEP_RECLAIM,0.005462182323627829,-0.005462182323627829,0.005462182323627829
-1.0,-0.12936843130541736,2.966270565721864,0.6790708424695358,-0.23771570315509416,1.2416155127815143,0.21987375224220942,0.011991767587827185,-0.8314696123025452,-0.5555702330196022,69886,2022-12-30 15:45:00+00:00,DEV_2021_2024,16495.96,16580.7,16333.0,16555.26,16590.1,H4_7D_PIVOT_SWEEP_RECLAIM,0.0021044670998824344,-0.0021044670998824344,0.0021044670998824344
1.0,-0.2810151702229159,-0.17477130350650366,0.11108226688358279,0.6717498564767429,0.3945588003466054,-0.2202005990271822,-0.0424374108097191,0.8968727415326884,-0.44228869021900113,70334,2023-01-04 07:45:00+00:00,DEV_2021_2024,16862.61,16910.98,16840.36,16869.44,16823.64,H4_7D_PIVOT_SWEEP_RECLAIM,-0.0027179244897149735,-0.0027179244897149735,0.0027179244897149735
1.0,0.34864050957767706,-2.2868811136500016,-0.12380090204229409,0.9418964478577828,0.8480211500163917,0.12497068425001343,-0.06472800339984679,-0.8968727415326885,0.442288690219001,70382,2023-01-04 19:45:00+00:00,DEV_2021_2024,16853.55,16991.87,16787.85,16842.36,16863.85,H4_7D_PIVOT_SWEEP_RECLAIM,0.0012783274513248344,0.0012783274513248344,-0.0012783274513248344
1.0,0.33943053516821947,-0.17181857849827578,0.11787865867965445,0.5410971633259438,-0.3634976288802457,-0.16534660937559814,-0.10089416676321948,-0.0654031292301428,0.9978589232386035,70590,2023-01-06 23:45:00+00:00,DEV_2021_2024,16940.41,17041.0,16886.21,16950.65,16943.57,H4_7D_PIVOT_SWEEP_RECLAIM,-0.0003976328456530842,-0.0003976328456530842,0.0003976328456530842
1.0,0.10445377547404358,0.2027112256482812,0.013380447460392042,1.1508933875785583,-0.1286511771580357,-0.6738648389548529,-0.10193262562410567,0.8968727415326884,-0.44228869021900113,70814,2023-01-09 07:45:00+00:00,DEV_2021_2024,17197.0,17262.56,17180.0,17198.48,17203.2,H4_7D_PIVOT_SWEEP_RECLAIM,0.0003017791011867832,0.0003017791011867832,-0.0003017791011867832
