impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,parent_family,raw_24h,cont_24h,rev_24h,p_cont,p_rev,router_conf,router_side
-1.0,1.279426500368355,-0.5062757843818755,-0.5091067424208368,-1.2239307897250338,0.944912303401295,0.3827005423020824,0.017819152868093303,-0.0654031292301428,0.9978589232386035,143353,2025-02-02 23:45:00+00:00,BRIDGE_2025,98273.17,98628.74,96150.0,97700.59,101328.52,H4_7D_PIVOT_SWEEP_RECLAIM,0.03713314320824468,-0.03713314320824468,0.03713314320824468,0.22663414174317176,0.3389049086897864,0.3389049086897864,REV
-1.0,0.5435865347448879,0.31077143900418014,-0.2634626079960323,-0.5328277779684805,0.13546144793621626,-0.09275003126308198,-0.10461650471539105,-0.8314696123025452,-0.5555702330196022,144281,2025-02-12 15:45:00+00:00,BRIDGE_2025,96094.65,96631.66,94088.23,95816.18,95998.0,H4_7D_PIVOT_SWEEP_RECLAIM,0.0018975918263492986,-0.0018975918263492986,0.0018975918263492986,0.1367863186067273,0.3269065290099921,0.3269065290099921,REV
-1.0,0.30560752122952844,0.3522004525224498,-1.2559396678715007,-0.5487686259443186,0.3917374857422039,0.30407384041757224,-0.10321783931580385,-0.8968727415326885,0.442288690219001,144873,2025-02-18 19:45:00+00:00,BRIDGE_2025,95546.49,95633.15,93388.09,94104.14,96206.54,H4_7D_PIVOT_SWEEP_RECLAIM,0.02234109760302805,-0.02234109760302805,0.02234109760302805,0.15386290636765407,0.32575433186972946,0.32575433186972946,REV
-1.0,-0.6152959729830887,-0.47237600915346456,0.7627372589300951,-1.548297711304468,0.42017988795271666,0.5178379119016695,-0.016099755137163805,0.8314696123025451,0.5555702330196024,145481,2025-02-25 03:45:00+00:00,BRIDGE_2025,91552.88,92540.69,90912.01,92153.93,88900.0,H4_7D_PIVOT_SWEEP_RECLAIM,-0.03530972580333791,0.03530972580333791,-0.03530972580333791,0.21086895190450017,0.35964670254262887,0.35964670254262887,REV
-1.0,1.134917493784421,0.2247880918252222,-2.209417602449525,-3.3592239256965533,2.217653669398809,2.548952010761276,0.07231813806751419,-0.8314696123025452,-0.5555702330196022,145529,2025-02-25 15:45:00+00:00,BRIDGE_2025,89239.39,89544.4,86050.99,87231.26,87567.53,H4_7D_PIVOT_SWEEP_RECLAIM,0.0038506674700449217,-0.0038506674700449217,0.0038506674700449217,0.33925418752201936,0.35593194420654284,0.35593194420654284,REV
-1.0,1.1659178669209527,-0.3860612180342803,0.5809878663934632,-2.0921272516714353,0.20431060010074012,0.2468522868023321,0.05294786659803531,-0.0654031292301428,0.9978589232386035,145657,2025-02-26 23:45:00+00:00,BRIDGE_2025,83856.98,85400.0,82256.01,84250.09,84708.58,H4_7D_PIVOT_SWEEP_RECLAIM,0.005442011990729023,-0.005442011990729023,0.005442011990729023,0.21907981403970475,0.3802357965602344,0.3802357965602344,REV
-1.0,-0.14668026604647763,0.34739336825788336,0.9171255489155051,-0.7348634917080968,-0.12425757198492374,-0.26251030597870567,0.033191775050137595,0.8314696123025451,0.5555702330196024,146825,2025-03-11 03:45:00+00:00,BRIDGE_2025,78595.86,79938.27,76606.0,79522.29,82127.72,H4_7D_PIVOT_SWEEP_RECLAIM,0.03276351825381285,-0.03276351825381285,0.03276351825381285,0.2122020804927859,0.3730929211876581,0.3730929211876581,REV
1.0,-0.3154640057152644,-0.26201957149932686,-0.7086250947059929,1.0504482486039477,-0.4978363081782307,-0.546304143905451,0.03370703601648813,0.8314696123025451,0.5555702330196024,147689,2025-03-20 03:45:00+00:00,BRIDGE_2025,86845.93,87453.67,85619.56,85891.02,84451.96,H4_7D_PIVOT_SWEEP_RECLAIM,-0.01675437278010805,-0.01675437278010805,0.01675437278010805,0.15440540080509987,0.36430282319414553,0.36430282319414553,REV
-1.0,1.4724985796050765,0.7406974837116851,0.3102387343393847,-0.3373340064438559,-0.4810957745250079,0.4190032801194923,-0.034840689740562446,-0.8968727415326885,0.442288690219001,148617,2025-03-29 19:45:00+00:00,BRIDGE_2025,82414.22,82758.41,81644.81,82758.4,82548.81,H4_7D_PIVOT_SWEEP_RECLAIM,-0.0025325525868068466,0.0025325525868068466,-0.0025325525868068466,0.13870556994704952,0.35860774755097635,0.35860774755097635,REV
1.0,-0.5670917765685788,-0.6034423991790114,-4.600259923021762,-1.0343771160015662,1.0123348642043404,-0.5650883979963913,-0.032274981287764785,-0.0654031292301428,0.9978589232386035,149017,2025-04-02 23:45:00+00:00,BRIDGE_2025,86900.01,88500.0,82320.0,82516.29,83213.09,H4_7D_PIVOT_SWEEP_RECLAIM,0.008444515433802868,0.008444515433802868,-0.008444515433802868,0.21356692777504244,0.3626907619892936,0.3626907619892936,REV
