impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,parent_family,raw_24h,cont_24h,rev_24h
1.0,2.3762917717655494,0.8412451333425071,2.910949432943624,-2.7286580892222254,1.5433279335142547,2.7032127153082754,0.004199013727143412,-0.8314696123025452,-0.5555702330196022,10324,2021-04-18 15:45:00+00:00,DEV_2021_2024,53299.32,55774.23,53200.0,55452.45,54585.22,H4_DISPLACEMENT_EXTREME,-0.015639164725814614,-0.015639164725814614,0.015639164725814614
-1.0,-0.10297219081272645,-2.1983928426915003,-3.24882126491863,-0.45245675447806943,2.044132396310626,1.9606801575952675,0.00928915360099327,-0.8314696123025452,-0.5555702330196022,10420,2021-04-19 15:45:00+00:00,DEV_2021_2024,57107.41,57142.2,54221.58,54585.22,56158.91,H4_DISPLACEMENT_EXTREME,0.028894053001530695,-0.028894053001530695,0.028894053001530695
-1.0,-1.7056389153260807,-3.100171992295483,-3.274155488269935,-3.722697115045594,2.916192142380748,2.079391437715342,0.03599203133774062,0.8968727415326884,-0.44228869021900113,10762,2021-04-23 07:45:00+00:00,DEV_2021_2024,50298.76,50572.08,47700.0,47942.44,49805.2,H4_DISPLACEMENT_EXTREME,0.0389936582109478,-0.0389936582109478,0.0389936582109478
1.0,-0.13575502321349522,1.704696636514452,3.0438999584995945,-2.7024397812101904,1.266914987445105,0.9504761466071553,0.04089353327541435,0.06540312923014312,-0.9978589232386035,10778,2021-04-23 11:45:00+00:00,DEV_2021_2024,47936.0,50269.17,47500.0,50070.36,49073.71,H4_DISPLACEMENT_EXTREME,-0.0199049896984963,-0.0199049896984963,0.0199049896984963
1.0,1.9544182148532243,1.111560853626384,4.453993429453153,1.297892432007567,0.7167508538516824,0.5695682644445411,0.04068842589006865,0.8314696123025451,0.5555702330196024,11016,2021-04-26 03:45:00+00:00,DEV_2021_2024,49066.76,52500.0,48753.44,52398.99,53460.3,H4_DISPLACEMENT_EXTREME,0.02025439803324458,0.02025439803324458,-0.02025439803324458
1.0,1.1300207087520415,2.9116237771188738,3.601322312732856,1.9536136239033524,2.03961125569711,0.7147816658919784,0.02119211709576802,-0.8314696123025452,-0.5555702330196022,11448,2021-04-30 15:45:00+00:00,DEV_2021_2024,54230.64,57258.15,54170.89,57180.06,57356.58,H4_DISPLACEMENT_EXTREME,0.003087265576018128,0.003087265576018128,-0.003087265576018128
-1.0,-7.227103757236284,-7.779488058112364,-5.715245459280371,-3.3675405204857425,3.7566495858359983,11.603810823574314,-0.044664446927424876,-0.0654031292301428,0.9978589232386035,12632,2021-05-12 23:45:00+00:00,DEV_2021_2024,54437.0,54751.92,48600.0,49631.32,49670.97,H4_DISPLACEMENT_EXTREME,0.0027014069238944227,-0.0027014069238944227,0.0027014069238944227
-1.0,-3.6960155661278344,-3.7300242455765287,-4.243716983847813,-2.5450456233237424,2.1212305490353236,3.814784536230352,-0.010566218287817555,0.8314696123025451,0.5555702330196024,13032,2021-05-17 03:45:00+00:00,DEV_2021_2024,46426.83,46686.0,42777.0,42915.46,44779.83,H4_DISPLACEMENT_EXTREME,0.04344285252913527,-0.04344285252913527,0.04344285252913527
-1.0,-1.2071091466392694,-2.5078488152669345,-2.759848113248109,-1.9087103956997276,1.184818949155659,1.2193179976290884,0.007433656644750799,-0.8314696123025452,-0.5555702330196022,13080,2021-05-17 15:45:00+00:00,DEV_2021_2024,45733.55,45791.04,43156.0,43362.75,42969.47,H4_DISPLACEMENT_EXTREME,-0.008938118412251783,0.008938118412251783,-0.008938118412251783
-1.0,-0.3853762521025655,-0.5762540027564981,-2.824697218856657,0.014820994377859156,1.073459147686107,0.6953025228568095,0.0009602643259422999,-0.8314696123025452,-0.5555702330196022,13176,2021-05-18 15:45:00+00:00,DEV_2021_2024,45318.76,45341.84,42507.0,42969.47,37318.52,H4_DISPLACEMENT_EXTREME,-0.13151061242100792,0.13151061242100792,-0.13151061242100792
-1.0,-0.0038487439845763987,0.7307723886652471,-2.8386917475435247,-2.075888217733175,1.3613997184299083,0.3378928728964798,-0.002029282818526875,0.8314696123025451,0.5555702330196024,13224,2021-05-19 03:45:00+00:00,DEV_2021_2024,42849.78,43584.9,40125.0,40591.15,38341.04,H4_DISPLACEMENT_EXTREME,-0.0554530585960431,0.0554530585960431,-0.0554530585960431
-1.0,-3.4781873997678114,-5.337378541001877,-3.1132416718892877,-3.000604322040157,1.7413679565551337,2.955212250240882,0.015312782209203301,-0.0654031292301428,0.9978589232386035,13304,2021-05-19 23:45:00+00:00,DEV_2021_2024,39337.45,40200.0,36600.01,36690.09,40526.64,H4_DISPLACEMENT_EXTREME,0.10513446099299095,-0.10513446099299095,0.10513446099299095
-1.0,-2.1952617631546785,-2.138082958475704,-4.655022058280735,-2.117527474008582,2.4906080171401457,2.6610247121193096,-0.026642302743071673,-0.8314696123025452,-0.5555702330196022,13464,2021-05-21 15:45:00+00:00,DEV_2021_2024,41124.3,41789.4,36444.44,36794.57,38162.4,H4_DISPLACEMENT_EXTREME,0.03692931716955661,-0.03692931716955661,0.03692931716955661
-1.0,0.5282164693995773,-1.2437381783275478,-2.33330700359629,-2.348195797025471,1.0429796354637695,0.48913096696828934,-0.040386047678241936,-0.8314696123025452,-0.5555702330196022,13656,2021-05-23 15:45:00+00:00,DEV_2021_2024,35386.8,35800.0,32600.0,33318.09,37539.63,H4_DISPLACEMENT_EXTREME,0.12676061833774455,-0.12676061833774455,0.12676061833774455
-1.0,-2.4603707360872202,-1.0832741514827096,-2.4404971567660203,-0.34069649283610554,0.8897434034859291,1.2269762171499006,-0.03708141867295751,0.06540312923014312,-0.9978589232386035,13832,2021-05-25 11:45:00+00:00,DEV_2021_2024,38993.91,39110.0,36486.0,36537.16,39850.65,H4_DISPLACEMENT_EXTREME,0.09068792136884185,-0.09068792136884185,0.09068792136884185
1.0,1.0037661680075596,0.8016862637555312,2.6496048789562137,1.5148060761125108,0.6870801999072591,0.2203565229871134,0.04383386229873192,-0.0654031292301428,0.9978589232386035,17048,2021-06-27 23:45:00+00:00,DEV_2021_2024,32815.18,34749.0,32357.13,34700.34,34494.89,H4_DISPLACEMENT_EXTREME,-0.005982279657742118,-0.005982279657742118,0.005982279657742118
1.0,1.7205316318273498,2.0681992350247933,3.0085389657286252,1.2003305828534983,1.4480355834522263,0.38150779772805465,-0.039281011148370244,-0.0654031292301428,0.9978589232386035,19544,2021-07-23 23:45:00+00:00,DEV_2021_2024,32248.64,33650.0,32193.06,33634.09,34258.14,H4_DISPLACEMENT_EXTREME,0.01855378916040573,0.01855378916040573,-0.01855378916040573
1.0,0.5614115018350595,0.8323962559204787,5.3072194840546345,3.2995535017022144,0.6684586603543565,0.38666051259600503,0.07693130450562283,0.8314696123025451,0.5555702330196024,19752,2021-07-26 03:45:00+00:00,DEV_2021_2024,35381.02,39799.97,35205.78,38283.98,36823.8,H4_DISPLACEMENT_EXTREME,-0.03814050632679944,-0.03814050632679944,0.03814050632679944
-1.0,-1.411239502769522,-1.374535645271023,-3.7567230795472497,1.211141989537861,0.7717220503887172,0.7028949816212341,0.09958545229453773,-0.0654031292301428,0.9978589232386035,19832,2021-07-26 23:45:00+00:00,DEV_2021_2024,39361.36,39510.96,36764.93,37237.6,39457.87,H4_DISPLACEMENT_EXTREME,0.05951828251031843,-0.05951828251031843,0.05951828251031843
1.0,2.9895246302543237,0.9695857001236454,2.8435020938146223,1.4719507641827458,1.7328231420797588,2.558896483364906,0.07763730469856414,-0.0654031292301428,0.9978589232386035,19928,2021-07-27 23:45:00+00:00,DEV_2021_2024,37800.49,39542.61,37798.02,39457.87,40019.56,H4_DISPLACEMENT_EXTREME,0.01426757139044632,0.01426757139044632,-0.01426757139044632
1.0,2.228276070127575,2.753512710768458,3.7634385708814517,1.3563733110669527,3.629223400632442,3.2721759495113054,0.12205515990729732,-0.0654031292301428,0.9978589232386035,20216,2021-07-30 23:45:00+00:00,DEV_2021_2024,39860.64,42316.71,39685.0,42206.37,41461.83,H4_DISPLACEMENT_EXTREME,-0.017640232419948054,-0.017640232419948054,0.017640232419948054
1.0,-1.245510935307546,-0.5299531571457965,3.1037441706539144,0.5065753930077884,1.5234547660996491,1.0512694278744181,0.033168579602119545,-0.8968727415326885,0.442288690219001,20776,2021-08-05 19:45:00+00:00,DEV_2021_2024,38750.0,41350.0,38737.31,40692.24,42901.17,H4_DISPLACEMENT_EXTREME,0.05428381430955875,0.05428381430955875,-0.05428381430955875
1.0,1.2350988182741467,0.7539354716801058,2.866707244753469,0.6324326000318656,2.1652287857104744,0.8485334998426122,0.012216007562859638,0.06540312923014312,-0.9978589232386035,21128,2021-08-09 11:45:00+00:00,DEV_2021_2024,43800.74,46048.5,43600.92,45930.01,45345.05,H4_DISPLACEMENT_EXTREME,-0.012735899687372099,-0.012735899687372099,0.012735899687372099
-1.0,-4.402627705685885,-2.334122214158352,-7.07443420647474,-4.013004869064557,4.001233473230993,7.199545032610239,0.2098197147222374,-0.8314696123025452,-0.5555702330196022,23910,2021-09-07 15:45:00+00:00,DEV_2021_2024,50943.75,51124.91,42843.05,46656.07,46087.35,H4_DISPLACEMENT_EXTREME,-0.012189625058432907,0.012189625058432907,-0.012189625058432907
-1.0,-1.9376327965575153,-1.1527493975409446,-2.395676323867114,-0.48169946712164385,1.2926882925769452,1.711473894434877,0.13623920784213278,0.8314696123025451,0.5555702330196024,24438,2021-09-13 03:45:00+00:00,DEV_2021_2024,46025.23,46285.71,44555.0,44617.79,45186.85,H4_DISPLACEMENT_EXTREME,0.012824702541853972,-0.012824702541853972,0.012824702541853972
-1.0,-0.24258171277839793,-1.3092544205496168,-3.0022299869846356,-1.6490109651692861,0.34389925666649174,-0.05768484952327152,0.010290579097926054,0.8314696123025451,0.5555702330196024,25110,2021-09-20 03:45:00+00:00,DEV_2021_2024,47241.75,47347.25,45100.0,45542.76,42683.01,H4_DISPLACEMENT_EXTREME,-0.06279243128708734,0.06279243128708734,-0.06279243128708734
-1.0,2.854914455267751,0.830791817647669,-2.308430126756323,-1.4970237209297406,1.4640669438010494,1.3295627961292693,0.03760978083838802,-0.0654031292301428,0.9978589232386035,25286,2021-09-21 23:45:00+00:00,DEV_2021_2024,42010.81,42331.87,39600.0,40734.38,43543.61,H4_DISPLACEMENT_EXTREME,0.06897220485347777,-0.06897220485347777,0.06897220485347777
1.0,-0.882655412049616,0.10766885116735615,2.513668724233558,-0.30165873969048085,0.25257191778189275,0.2598508007007737,0.05842691302975667,0.8314696123025451,0.5555702330196024,25302,2021-09-22 03:45:00+00:00,DEV_2021_2024,40734.09,42420.75,40565.39,42052.09,44074.57,H4_DISPLACEMENT_EXTREME,0.048008407927134344,0.048008407927134344,-0.048008407927134344
-1.0,0.17876931755241957,-1.9458043048511038,-5.5867619680701495,-1.3783560195131606,2.042216999867631,0.9542189567226423,0.03295856722034789,0.06540312923014312,-0.9978589232386035,25526,2021-09-24 11:45:00+00:00,DEV_2021_2024,44818.46,45075.0,40675.0,41527.5,42485.03,H4_DISPLACEMENT_EXTREME,0.02305773282764423,-0.02305773282764423,0.02305773282764423
1.0,0.3405318487269257,0.2011809234362667,3.16184678709746,0.49296256982909026,-0.11018510467416126,-0.27616294123231466,0.01008468982094917,0.06540312923014312,-0.9978589232386035,25718,2021-09-26 11:45:00+00:00,DEV_2021_2024,41227.07,43746.9,41037.13,43063.57,43747.69,H4_DISPLACEMENT_EXTREME,0.015886281606471542,0.015886281606471542,-0.015886281606471542
1.0,1.5197591864738016,0.5546050951459701,3.4260975389127566,1.4992461262221706,1.4001504137652643,0.9872706843747164,-0.010740896511442102,0.8314696123025451,0.5555702330196024,26062,2021-09-30 03:45:00+00:00,DEV_2021_2024,41524.29,43729.68,41410.17,43591.23,43635.79,H4_DISPLACEMENT_EXTREME,0.001021994327300657,0.001021994327300657,-0.001021994327300657
1.0,-0.1856015997355965,1.0689880468294284,3.95192803539687,2.779273540918108,1.526295107109935,0.29608881441155865,0.005532238103041292,0.06540312923014312,-0.9978589232386035,26190,2021-10-01 11:45:00+00:00,DEV_2021_2024,44788.42,47786.7,44700.0,47488.08,47683.45,H4_DISPLACEMENT_EXTREME,0.004114296495940861,0.004114296495940861,-0.004114296495940861
1.0,0.23939568028411404,1.0623065092419604,4.389951663993214,2.518235095207594,2.0510697243865845,0.42802195948539007,0.07011118441591022,-0.8314696123025452,-0.5555702330196022,26686,2021-10-06 15:45:00+00:00,DEV_2021_2024,51306.57,55555.0,51259.84,54984.19,53899.99,H4_DISPLACEMENT_EXTREME,-0.019718573699353592,-0.019718573699353592,0.019718573699353592
1.0,0.7484902147132454,0.29455559316904645,3.029381146370529,1.677641917916684,1.3929949053620436,-0.537768290339061,-0.051662037148566826,-0.8314696123025452,-0.5555702330196022,28030,2021-10-20 15:45:00+00:00,DEV_2021_2024,63788.0,67000.0,63760.0,66875.83,62971.2,H4_DISPLACEMENT_EXTREME,-0.05838640680999296,-0.05838640680999296,0.05838640680999296
1.0,1.0468187052555704,3.476344126842146,2.7549767423585028,0.16786846946303383,1.2486339187179285,-0.19360709095945564,-0.1035600228898666,0.8968727415326884,-0.44228869021900113,29150,2021-11-01 07:45:00+00:00,DEV_2021_2024,59915.12,62298.0,59405.0,62178.31,61521.13,H4_DISPLACEMENT_EXTREME,-0.010537135618738369,-0.010537135618738369,0.010537135618738369
-1.0,1.2856998998554945,-1.8749467917815679,-3.5714139146058272,-2.907747599654155,1.993767723700473,2.5673821831127057,-0.044366558379382894,0.8314696123025451,0.5555702330196024,30574,2021-11-16 03:45:00+00:00,DEV_2021_2024,63606.73,63617.31,60422.2,60907.41,59039.99,H4_DISPLACEMENT_EXTREME,-0.03065982130250189,0.03065982130250189,-0.03065982130250189
1.0,0.45786992349786043,0.06305815181222604,2.704767212671803,0.9275053165881079,-0.5762469045542379,-0.7342862542695121,-0.01876076299287097,-0.8968727415326885,0.442288690219001,31022,2021-11-20 19:45:00+00:00,DEV_2021_2024,57588.38,59625.0,57353.0,59430.04,59314.13,H4_DISPLACEMENT_EXTREME,-0.0019503604574387934,-0.0019503604574387934,0.0019503604574387934
-1.0,-1.2014717932247976,-1.2473114988647112,-3.2078569311816376,-1.9376265308981548,1.0384072072822264,1.8014499114519247,-0.026642565403501097,-0.8968727415326885,0.442288690219001,31214,2021-11-22 19:45:00+00:00,DEV_2021_2024,58194.78,58250.0,55800.0,55993.03,57778.2,H4_DISPLACEMENT_EXTREME,0.03188181959757852,-0.03188181959757852,0.03188181959757852
-1.0,-2.2568628364385366,-1.9328853526098202,-4.709427336725227,-2.6211488624144286,2.185763506768522,1.585535906739405,-0.04126959595864215,0.06540312923014312,-0.9978589232386035,31566,2021-11-26 11:45:00+00:00,DEV_2021_2024,56966.32,56966.32,53680.45,53719.3,54605.73,H4_DISPLACEMENT_EXTREME,0.01650095654616579,-0.01650095654616579,0.01650095654616579
1.0,0.947851231966,3.553857605018792,3.912485479799221,1.6845286939881279,0.01699374780525762,-0.10151710782802305,-0.0569871568934304,-0.0654031292301428,0.9978589232386035,31806,2021-11-28 23:45:00+00:00,DEV_2021_2024,54617.85,57445.05,54617.84,57274.88,57776.25,H4_DISPLACEMENT_EXTREME,0.008753574210269122,0.008753574210269122,-0.008753574210269122
-1.0,-1.5502867914201233,-2.9492111236879954,-2.9599336263769263,-1.5199490298879195,0.9406645583662396,0.7729650067138768,-0.014634340982948843,-0.8968727415326885,0.442288690219001,32270,2021-12-03 19:45:00+00:00,DEV_2021_2024,55975.33,55975.33,53750.0,53838.65,49250.0,H4_DISPLACEMENT_EXTREME,-0.08522983298618503,0.08522983298618503,-0.08522983298618503
-1.0,0.6683437824307478,-0.6140470085449268,-6.352862799755529,-5.3287979518247255,1.66575839434625,1.4487413887198564,0.07676305090128106,0.8968727415326884,-0.44228869021900113,32318,2021-12-04 07:45:00+00:00,DEV_2021_2024,52000.01,52606.98,42000.3,47242.74,49289.18,H4_DISPLACEMENT_EXTREME,0.043317334405808205,-0.043317334405808205,0.043317334405808205
1.0,1.0139677585268914,2.172310884089887,2.7983864482023204,1.1921723414093375,1.064895510781011,0.6494954827308688,-0.12636456674711347,-0.8968727415326885,0.442288690219001,33422,2021-12-15 19:45:00+00:00,DEV_2021_2024,46632.3,49259.98,46547.0,48674.9,47866.01,H4_DISPLACEMENT_EXTREME,-0.016618215959354754,-0.016618215959354754,0.016618215959354754
1.0,-0.164577366310901,1.2271419877978735,2.9825918339160857,1.2345417350875876,1.6665165390962353,0.07656416955780133,-0.018752126528653296,-0.8968727415326885,0.442288690219001,34190,2021-12-23 19:45:00+00:00,DEV_2021_2024,48819.33,51375.0,48677.52,51109.99,51126.4,H4_DISPLACEMENT_EXTREME,0.00032087654079449024,0.00032087654079449024,-0.00032087654079449024
-1.0,-1.6027973347573223,-2.6532983504106276,-3.209279421633935,-0.8726616589695978,1.9422818198604126,0.7669439595611948,0.004659390272529995,-0.8968727415326885,0.442288690219001,34958,2021-12-31 19:45:00+00:00,DEV_2021_2024,48005.37,48118.45,45678.96,45728.28,47329.78,H4_DISPLACEMENT_EXTREME,0.03502209136228163,-0.03502209136228163,0.03502209136228163
-1.0,-6.02203438420308,-4.365269845720252,-3.579072593646634,-1.0665173018573224,4.879406944123756,6.587047272331796,-0.040209944433927586,-0.8968727415326885,0.442288690219001,35438,2022-01-05 19:45:00+00:00,DEV_2021_2024,46622.53,46674.37,44500.0,44685.93,43438.1,H4_DISPLACEMENT_EXTREME,-0.027924449597446,0.027924449597446,-0.027924449597446
-1.0,-1.607124716468725,-1.9905893239995565,-4.684590329594672,-0.8004265248708934,1.5108592250579338,1.3582352585450723,0.03050262339454107,-0.0654031292301428,0.9978589232386035,36894,2022-01-20 23:45:00+00:00,DEV_2021_2024,42917.31,42996.64,40553.31,40680.91,36445.31,H4_DISPLACEMENT_EXTREME,-0.10411785180866118,0.10411785180866118,-0.10411785180866118
-1.0,-1.6321654872332017,-5.808757229381478,-4.711695956457535,-3.385572473670438,2.5540051539444852,3.026577411614596,0.07912537063593995,0.8314696123025451,0.5555702330196024,36910,2022-01-21 03:45:00+00:00,DEV_2021_2024,40680.92,41100.0,38220.0,38465.65,36341.64,H4_DISPLACEMENT_EXTREME,-0.05521835715761991,0.05521835715761991,-0.05521835715761991
-1.0,0.14895658092464203,1.5129777849070711,-3.237674843351437,-3.6074076174013188,0.7824511325668043,0.5181012729535674,0.07521001224980697,-0.0654031292301428,0.9978589232386035,36990,2022-01-21 23:45:00+00:00,DEV_2021_2024,37984.11,38470.0,35440.45,36445.31,35071.42,H4_DISPLACEMENT_EXTREME,-0.03769730590849685,0.03769730590849685,-0.03769730590849685
1.0,0.4181503225067145,3.220246704495101,3.461324497282818,1.4968710148733049,1.2193929698658266,-0.3878200559687058,-0.00446176900588271,-0.0654031292301428,0.9978589232386035,37182,2022-01-23 23:45:00+00:00,DEV_2021_2024,34775.45,36499.0,34707.58,36244.55,36660.35,H4_DISPLACEMENT_EXTREME,0.011472069593911227,0.011472069593911227,-0.011472069593911227
1.0,2.3623159352026444,-0.3857757246940191,3.982266305843726,1.6039718350147223,1.0036305943544699,1.939043172352816,0.0012755249220857824,-0.8968727415326885,0.442288690219001,37262,2022-01-24 19:45:00+00:00,DEV_2021_2024,34237.31,36436.0,33803.13,36066.4,37067.13,H4_DISPLACEMENT_EXTREME,0.02774687798061337,0.02774687798061337,-0.02774687798061337
1.0,0.7694035924316709,5.323439993156733,2.9981204015030096,2.1622514516766453,1.9292300146297718,0.5657823355573854,0.09948064755341676,-0.8314696123025452,-0.5555702330196022,38302,2022-02-04 15:45:00+00:00,DEV_2021_2024,37810.0,39819.91,37290.2,39490.87,41761.85,H4_DISPLACEMENT_EXTREME,0.05750618877067315,0.05750618877067315,-0.05750618877067315
-1.0,0.20928526920639348,-2.6379499796984756,-3.178177160184024,-0.6119288854109562,1.9810727798533592,0.6677879623610928,-0.023006247151433384,0.06540312923014312,-0.9978589232386035,39918,2022-02-21 11:45:00+00:00,DEV_2021_2024,39294.06,39362.15,37348.49,37577.33,37519.48,H4_DISPLACEMENT_EXTREME,-0.0015068088492418141,0.0015068088492418141,-0.0015068088492418141
-1.0,0.39096320775237975,-3.908665506286845,-4.754724521139008,-2.342045951434929,2.6678260944578693,2.8757192941733525,-0.018988637992336563,0.8314696123025451,0.5555702330196024,40174,2022-02-24 03:45:00+00:00,DEV_2021_2024,37250.02,37427.81,34720.53,34936.89,38923.36,H4_DISPLACEMENT_EXTREME,0.11410457138441021,-0.11410457138441021,0.11410457138441021
1.0,0.34381864144460744,3.382578639085633,2.6810256483845327,-0.22533581811481773,1.4562499915677245,1.226404728792097,-0.009767499391780222,-0.8968727415326885,0.442288690219001,40238,2022-02-24 19:45:00+00:00,DEV_2021_2024,35919.96,37366.36,35721.96,37300.0,38676.14,H4_DISPLACEMENT_EXTREME,0.036893833780160756,0.036893833780160756,-0.036893833780160756
-1.0,-5.315140658013401,-4.731457917129011,-3.207658457539696,-1.2029053897220592,2.531861093894507,4.708624581332688,-0.007947215042482117,-0.8968727415326885,0.442288690219001,40526,2022-02-27 19:45:00+00:00,DEV_2021_2024,39357.03,39450.94,37500.0,37606.49,41329.44,H4_DISPLACEMENT_EXTREME,0.09905862079969374,-0.09905862079969374,0.09905862079969374
1.0,2.1645056026711096,3.2900287063473725,4.3027747378628005,0.9678386803837551,2.1154607159008196,1.2529779806109804,0.01587646769085793,-0.8314696123025452,-0.5555702330196022,40606,2022-02-28 15:45:00+00:00,DEV_2021_2024,38333.65,40898.0,37934.89,40824.96,43643.69,H4_DISPLACEMENT_EXTREME,0.06904428075373503,0.06904428075373503,-0.06904428075373503
1.0,0.025368916107067502,0.3817127188191893,2.78384426859689,3.489710166470202,1.0375121360487358,-0.22107406535326093,-0.021667942815616372,-0.0654031292301428,0.9978589232386035,40638,2022-02-28 23:45:00+00:00,DEV_2021_2024,41329.44,44225.84,41248.41,43160.0,44421.2,H4_DISPLACEMENT_EXTREME,0.029221501390175986,0.029221501390175986,-0.029221501390175986
-1.0,-0.2622678968114327,-2.3023667420307903,-2.9771377877883087,-0.816002114701552,1.245026551274075,0.022986682637069305,-0.05410333867733022,-0.8968727415326885,0.442288690219001,41294,2022-03-07 19:45:00+00:00,DEV_2021_2024,39071.49,39547.57,37192.78,37308.94,38764.88,H4_DISPLACEMENT_EXTREME,0.03902389078864199,-0.03902389078864199,0.03902389078864199
1.0,3.002566760085725,5.771931730510536,4.004903480503972,1.5968583344017007,2.7565095828365145,3.379281451169429,0.023508181999460184,0.8314696123025451,0.5555702330196024,41422,2022-03-09 03:45:00+00:00,DEV_2021_2024,38730.63,41448.84,38656.45,41217.73,40768.51,H4_DISPLACEMENT_EXTREME,-0.010898707910406591,-0.010898707910406591,0.010898707910406591
1.0,0.11655957469217865,0.607347090428225,3.0152248847480028,1.2449320202738785,0.24312501910623763,-0.7535131941109002,0.02384629897469476,-0.0654031292301428,0.9978589232386035,43230,2022-03-27 23:45:00+00:00,DEV_2021_2024,44830.66,46999.0,44678.12,46827.76,47122.21,H4_DISPLACEMENT_EXTREME,0.00628793689896745,0.00628793689896745,-0.00628793689896745
1.0,-0.6793087221613482,1.3320171453073504,2.527122900762214,0.021558407177086285,0.6318417902992595,-0.23264560406647636,0.05069554184353605,-0.8314696123025452,-0.5555702330196022,43678,2022-04-01 15:45:00+00:00,DEV_2021_2024,45064.25,46720.09,44701.01,46532.0,46295.06,H4_DISPLACEMENT_EXTREME,-0.005091765901264922,-0.005091765901264922,0.005091765901264922
-1.0,-1.148365631927891,-2.2996415395604086,-3.017059486339498,-1.7916356884960816,1.158984784387725,0.7159129746666545,0.042020218066682935,0.06540312923014312,-0.9978589232386035,44622,2022-04-11 11:45:00+00:00,DEV_2021_2024,42305.74,42350.0,40968.11,41067.63,40378.0,H4_DISPLACEMENT_EXTREME,-0.016792783807396794,0.016792783807396794,-0.016792783807396794
1.0,-0.013058981330208748,2.211364586622736,3.4779339253173114,0.9060274514075294,0.5689653017925907,0.1138772539776264,-0.01136494745703775,-0.8314696123025452,-0.5555702330196022,44830,2022-04-13 15:45:00+00:00,DEV_2021_2024,39722.63,41411.0,39622.87,41158.18,39964.02,H4_DISPLACEMENT_EXTREME,-0.029013916553161545,-0.029013916553161545,0.029013916553161545
1.0,1.7391382120901369,0.1788408967025944,3.6810899632882874,0.3808002512381949,0.7706704836775745,1.400264028488322,-0.008698594619253321,-0.8968727415326885,0.442288690219001,45326,2022-04-18 19:45:00+00:00,DEV_2021_2024,39254.5,41116.73,39000.0,40680.68,41417.24,H4_DISPLACEMENT_EXTREME,0.01810589203523638,0.01810589203523638,-0.01810589203523638
-1.0,-0.6539997738149315,-2.190280194237373,-2.8552869493328816,-2.527672169288007,1.8582138246048152,1.110352317533122,-0.001993118481645843,-0.8314696123025452,-0.5555702330196022,45694,2022-04-22 15:45:00+00:00,DEV_2021_2024,40585.54,40640.0,39320.02,39433.6,39792.65,H4_DISPLACEMENT_EXTREME,0.009105179339446545,-0.009105179339446545,0.009105179339446545
1.0,-0.33469851155360375,1.7318642177584302,3.2114763371408026,0.6818260188021095,1.133569306072661,0.43017733113247264,-0.016874899118086782,-0.8968727415326885,0.442288690219001,45998,2022-04-25 19:45:00+00:00,DEV_2021_2024,38976.76,40384.61,38911.57,40225.97,38270.03,H4_DISPLACEMENT_EXTREME,-0.04862404843834767,-0.04862404843834767,0.04862404843834767
-1.0,-4.334817414607762,-3.6048270705939562,-4.658412040330412,-0.27607677228966315,2.1395891442319863,2.987339065035355,0.004353164170165962,-0.8314696123025452,-0.5555702330196022,46078,2022-04-26 15:45:00+00:00,DEV_2021_2024,40467.03,40625.0,38550.0,38563.94,39005.76,H4_DISPLACEMENT_EXTREME,0.011456816912379875,-0.011456816912379875,0.011456816912379875
-1.0,-1.2925908069345384,-6.6615653531514125,-6.447528315717013,-1.9177873056953287,3.1259421366261533,3.3300305757962256,0.06550861009489022,-0.8314696123025452,-0.5555702330196022,46942,2022-05-05 15:45:00+00:00,DEV_2021_2024,39492.84,39545.66,36514.29,36909.67,36004.34,H4_DISPLACEMENT_EXTREME,-0.024528260480248143,0.024528260480248143,-0.024528260480248143
-1.0,3.8049961544913686,1.0029575118277283,-3.6196775388400093,-3.481240204840852,2.752565926963489,6.337754520088016,0.010266832097948519,-0.8968727415326885,0.442288690219001,47342,2022-05-09 19:45:00+00:00,DEV_2021_2024,32341.53,32588.2,30334.07,30944.82,31330.03,H4_DISPLACEMENT_EXTREME,0.012585720648131904,-0.012585720648131904,0.012585720648131904
-1.0,0.6387557732810885,-2.478407178897128,-3.9905004367988366,-1.7265884616923897,1.0374616147823879,2.3428149509050495,0.12435996540759814,-0.8968727415326885,0.442288690219001,47534,2022-05-11 19:45:00+00:00,DEV_2021_2024,30977.61,31131.58,29190.0,29372.22,28641.15,H4_DISPLACEMENT_EXTREME,-0.02488951291033248,0.02488951291033248,-0.02488951291033248
1.0,0.21429340329801672,1.8289595564703292,3.6090367630799434,2.5157009465255036,0.9854198886377584,1.0695961635758522,0.06898960053781225,0.8314696123025451,0.5555702330196024,47662,2022-05-13 03:45:00+00:00,DEV_2021_2024,29029.74,30800.0,28751.67,30582.54,29569.89,H4_DISPLACEMENT_EXTREME,-0.03311203059000334,-0.03311203059000334,0.03311203059000334
-1.0,-0.242488588278871,-1.26584202049536,-2.5535453789428315,-0.8463776442728445,0.5800225181508315,0.03868572102074209,0.04647407682719868,-0.8314696123025452,-0.5555702330196022,48382,2022-05-20 15:45:00+00:00,DEV_2021_2024,30414.06,30449.98,29071.39,29152.9,29552.47,H4_DISPLACEMENT_EXTREME,0.01370601209485156,-0.01370601209485156,0.01370601209485156
