time,ratio,delta,q20,q80,ratio_reported,longAccount,shortAccount,p_lo,p_hi,r_lo,r_hi,cell_width,cell_valid,delta_lo,delta_hi,delta_mid,side_arc,recovered_side,recovered_label,certain,certain_correct,short_arc,buy_arc,short_pred,buy_pred,nearest_threshold_dist
2026-08-12 16:15:00+00:00,1.72990312,0.15998268999999987,-0.041392414000000065,0.04313714199999993,1.73,0.6337,0.3663,0.63365,0.63375,1.729630135116692,1.7303754266211606,0.0007452915044685593,True,0.1592664286522274,0.16067222734067754,0.15996932799645247,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.11684554799999994
2026-08-12 16:30:00+00:00,1.74072465,0.1558859800000001,-0.041386318000000075,0.04315565000000012,1.7405,0.6351,0.3649,0.63505,0.63515,1.7401013837511987,1.7408524050979854,0.0007510213467867288,True,0.15512012486532578,0.1565391863358716,0.1558296556005987,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.11273032999999996
2026-08-12 16:45:00+00:00,1.74826987,0.21757041999999993,-0.041364892000000084,0.04318508200000004,1.748,0.6361,0.3639,0.63605,0.63615,1.7476301689792555,1.7483853236223719,0.0007551546431163736,True,0.2163050202639032,0.2177007734515506,0.2170028968577269,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.1743853379999999
2026-08-12 17:00:00+00:00,1.75219757,0.2100769600000001,-0.041356537999999964,0.043218038000000084,1.7525,0.6367,0.3633,0.63665,0.6367499999999999,1.7521673317737723,1.7529249827942184,0.0007576510204461151,True,0.20990217351776663,0.21130597148401353,0.21060407250089008,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.16685892200000002
2026-08-12 17:15:00+00:00,1.75355252,0.20480407,-0.04132716600000003,0.04324764399999999,1.7533,0.6368,0.3632,0.63675,0.6368499999999999,1.752924982794219,1.75368305108082,0.0007580682866008548,True,0.20353046399243446,0.20493830786685252,0.2042343859296435,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.16155642600000003
2026-08-12 17:30:00+00:00,1.75982082,0.1858843000000001,-0.04131237400000005,0.043273025999999944,1.7601,0.6377,0.3623,0.63765,0.63775,1.759762660411205,1.7605244996549347,0.000761839243729634,True,0.18542876930552854,0.18685315748532938,0.18614096339542896,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.14261127400000018
2026-08-12 17:45:00+00:00,1.76358564,0.15860470000000015,-0.041300092,0.043355549999999854,1.764,0.6382,0.3618,0.63815,0.63825,1.763576067431256,1.7643400138217,0.0007639463904440813,True,0.1583917506408432,0.15983421879630622,0.1591129847185747,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.1152491500000003
2026-08-12 18:00:00+00:00,1.76857664,0.11087395999999994,-0.04123395599999998,0.04336661,1.7685,0.6388,0.3612,0.63875,0.6388499999999999,1.7681660899653981,1.7689325764917618,0.0007664865263636855,True,0.11035878099529839,0.11183147379480385,0.11109512739505112,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.06750734999999994
2026-08-12 18:15:00+00:00,1.77180005,0.09367535000000005,-0.041171062000000036,0.04337700200000009,1.7716,0.6392,0.3608,0.63915,0.63925,1.7712345850076208,1.7720027720027718,0.0007681869951510212,True,0.09278273017971173,0.09426813550524837,0.09352543284248005,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.05029834799999996
2026-08-12 18:30:00+00:00,1.77620172,0.07815762999999998,-0.04114807800000011,0.04339684200000013,1.7762,0.6398,0.3602,0.63975,0.63985,1.7758501040943793,1.776620852422602,0.000770748328222659,True,0.0771589692947574,0.07865781451622067,0.07790839190548904,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.03476078799999985
2026-08-12 18:45:00+00:00,1.77839953,0.07168416999999994,-0.04112280600000004,0.04342604399999999,1.7785,0.6401,0.3599,0.64005,0.64015,1.778163633838033,1.7789356676392942,0.0007720338012611183,True,0.07143741919464475,0.07294189142497975,0.07218965530981225,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.028258125999999946
2026-08-12 19:00:00+00:00,1.78292892,0.06802056000000012,-0.04110114200000003,0.043457849999999985,1.7832,0.6407,0.3593,0.64065,0.6407499999999999,1.7828022818978715,1.78357689631176,0.0007746144138884858,True,0.06725577816399486,0.06876761166400613,0.0680116949140005,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.024562710000000133
2026-08-12 19:15:00+00:00,1.78775835,0.057855230000000146,-0.04108773000000014,0.04347494999999999,1.7878,0.6413,0.3587,0.64125,0.64135,1.7874564459930313,1.7882336539802033,0.0007772079871719573,True,0.05708101937187071,0.05860351886351123,0.05784226911769097,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.014380280000000155
2026-08-12 19:30:00+00:00,1.79136235,0.05063770000000001,-0.04107438000000005,0.04350404199999996,1.7917,0.6418,0.3582,0.64175,0.64185,1.7913468248429871,1.7921262041044257,0.000779379261438562,True,0.050494419745001684,0.052024820353226975,0.05125962004911433,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.00713365800000005
2026-08-12 19:45:00+00:00,1.79382397,0.04555410000000015,-0.04106614199999998,0.043512780000000105,1.7941,0.6421,0.3579,0.64205,0.64215,1.7936862690319877,1.794466955428252,0.000780686396264274,True,0.04530094540961582,0.04683678644899647,0.046068865929306146,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.002041320000000048
2026-08-12 20:00:00+00:00,1.80073555,0.04853797999999987,-0.04103216200000007,0.043543018000000114,1.8011,0.643,0.357,0.64295,0.64305,1.8007281893292257,1.8015128169211374,0.0007846275919116685,True,0.04780320653500736,0.04934548514736514,0.04857434584118625,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.004994961999999756
2026-08-12 20:15:00+00:00,1.80792131,0.054368790000000056,-0.04103216200000007,0.04362228599999992,1.8082,0.6439,0.3561,0.64385,0.64395,1.807805699845571,1.8085942985535741,0.0007885987080031853,True,0.054122648764751036,0.055669315759355076,0.054895982262053056,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.010746504000000136
2026-08-12 20:30:00+00:00,1.81208437,0.052263549999999936,-0.04103216200000007,0.04364444399999998,1.8121,0.6444,0.3556,0.64435,0.64445,1.8117531280753547,1.812543945999156,0.0007908179238012014,True,0.051228628420419975,0.05278128558795081,0.05200495700418539,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.00861910599999996
2026-08-12 20:45:00+00:00,1.81548116,0.05189551999999997,-0.04103216200000007,0.04369104399999992,1.8153,0.6448,0.3552,0.64475,0.6448499999999999,1.814919071076707,1.8157116711248762,0.0007926000481692785,True,0.05057905725500689,0.05213560369362025,0.05135733047431357,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.00820447600000005
2026-08-12 21:00:00+00:00,1.82629363,0.05771698999999986,-0.04103216200000007,0.04369525000000018,1.8265,0.6462,0.3538,0.64615,0.64625,1.8260562385191466,1.8268551236749115,0.0007988851557649834,True,0.057123662027384725,0.058689033709513394,0.05790634786844906,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.014021739999999679
2026-08-12 21:15:00+00:00,1.825489,0.05368894999999996,-0.04103216200000007,0.04371390000000021,1.8257,0.6461,0.3539,0.64605,0.64615,1.8252578047746857,1.8260562385191466,0.0007984337444608691,True,0.0532550327719139,0.05482165351152579,0.05403834314171985,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.00997504999999975
2026-08-12 21:30:00+00:00,1.83028346,0.05408173999999999,-0.04103216200000007,0.04373694600000018,1.8305,0.6467,0.3533,0.6466500000000001,0.6467499999999999,1.830055186076129,1.8308563340410469,0.0008011479649179254,True,0.05343433365352701,0.055006229946667595,0.0542202818000973,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.01034479399999981
2026-08-12 21:45:00+00:00,1.83250128,0.05410175000000006,-0.04103216200000007,0.043768290000000154,1.8329,0.647,0.353,0.64695,0.64705,1.8324599915026203,1.833262501770789,0.000802510268168799,True,0.05352432386332606,0.05509886793275598,0.05431159589804102,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.010333459999999905
2026-08-12 22:00:00+00:00,1.83374252,0.0508135999999999,-0.04103216200000007,0.04379266800000009,1.8337,0.6471,0.3529,0.64705,0.64715,1.833262501770789,1.8340654669122858,0.0008029651414966921,True,0.049685605459029114,0.05126318501441429,0.0504743952367217,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.007020931999999813
2026-08-12 22:15:00+00:00,1.8372185,0.049460150000000036,-0.04103216200000007,0.04381384999999998,1.8369,0.6475,0.3525,0.6474500000000001,0.64755,1.836477095447455,1.8372818839551706,0.0008047885077155925,True,0.04824344146725168,0.04982543796213923,0.049034439714695455,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.0056463000000000554
2026-08-12 22:30:00+00:00,1.84174683,0.050384479999999954,-0.04103216200000007,0.04384825800000002,1.8417,0.6481,0.3519,0.64805,0.64815,1.841312686461145,1.8421202216853774,0.0008075352242322698,True,0.04918648235671941,0.05077339684239024,0.04997993959955482,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.006536221999999932
2026-08-12 22:45:00+00:00,1.84561549,0.05179151999999987,-0.04103216200000007,0.043896100000000146,1.8458,0.6486,0.3514,0.64855,0.64865,1.845354958031014,1.8461647929415108,0.0008098349104967983,True,0.05088800260276205,0.05247852390952312,0.051683263256142586,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.007895419999999723
2026-08-12 23:00:00+00:00,1.84175545,0.0410199,-0.04103216200000007,0.04401821200000003,1.8417,0.6481,0.3519,0.64805,0.64815,1.841312686461145,1.8421202216853774,0.0008075352242322698,True,0.03979986954000769,0.04139203235615163,0.04059595094807966,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.0029983120000000307
