time,ratio,ratio_reported,longAccount,shortAccount,p_lo,p_hi,r_lo,r_hi,cell_width,cell_valid,archive_inside_cell
2026-08-18 13:10:00+00:00,1.51732352,1.5176,0.6028,0.3972,0.60275,0.60285,1.5173064820641913,1.517940324814302,0.0006338427501106914,True,True
2026-08-18 13:15:00+00:00,1.52224523,1.5221,0.6035,0.3965,0.60345,0.60355,1.5217500945656288,1.5223861773237484,0.0006360827581195494,True,True
2026-08-18 13:20:00+00:00,1.52524978,1.5253,0.604,0.396,0.60395,0.60405,1.524933720489837,1.5255714105316327,0.0006376900417957021,True,True
2026-08-18 13:25:00+00:00,1.52765552,1.5278,0.6044,0.3956,0.60435,0.6044499999999999,1.527486414760521,1.5281253950195925,0.0006389802590716087,True,True
2026-08-18 13:30:00+00:00,1.55086602,1.551,0.608,0.392,0.60795,0.60805,1.5506950644050503,1.5513458349279243,0.0006507705228739891,True,True
2026-08-18 13:35:00+00:00,1.55478459,1.5549,0.6086,0.3914,0.60855,0.6086499999999999,1.5546046749265554,1.5552574421872998,0.0006527672607443691,True,True
2026-08-18 13:40:00+00:00,1.55923469,1.5595,0.6093,0.3907,0.6092500000000001,0.60935,1.5591810620601412,1.5598361704850887,0.000655108424947537,True,True
2026-08-18 13:45:00+00:00,1.56128903,1.5615,0.6096,0.3904,0.60955,0.60965,1.561147394032527,1.5618035096708085,0.0006561156382816069,True,True
2026-08-18 13:50:00+00:00,1.56260321,1.5628,0.6098,0.3902,0.60975,0.60985,1.5624599615631007,1.563116749967961,0.0006567884048602757,True,True
2026-08-18 13:55:00+00:00,1.56148438,1.5615,0.6096,0.3904,0.60955,0.60965,1.561147394032527,1.5618035096708085,0.0006561156382816069,True,True
2026-08-18 14:00:00+00:00,1.55867359,1.5589,0.6092,0.3908,0.6091500000000001,0.60925,1.5585262888576186,1.5591810620601405,0.000654773202521941,True,True
2026-08-18 14:05:00+00:00,1.55213001,1.5523,0.6082,0.3918,0.60815,0.60825,1.5519969376036746,1.5526483726866622,0.0006514350829875948,True,True
2026-08-18 14:10:00+00:00,1.55103668,1.551,0.608,0.392,0.60795,0.60805,1.5506950644050503,1.5513458349279243,0.0006507705228739891,True,True
2026-08-18 14:15:00+00:00,1.54268628,1.5426,0.6067,0.3933,0.60665,0.60675,1.5422651582560063,1.5429116338207247,0.0006464755647184184,True,True
2026-08-18 14:20:00+00:00,1.5221141,1.5221,0.6035,0.3965,0.60345,0.60355,1.5217500945656288,1.5223861773237484,0.0006360827581195494,True,True
2026-08-18 14:25:00+00:00,1.50022238,1.5,0.6,0.4,0.59995,0.60005,1.4996875390576176,1.5003125390673833,0.0006250000097656194,True,True
2026-08-18 14:30:00+00:00,1.43426645,1.4343,0.5892,0.4108,0.5891500000000001,0.5892499999999999,1.4339783375927957,1.4345709068776624,0.0005925692848667286,True,True
2026-08-18 14:35:00+00:00,1.41228973,1.4125,0.5855,0.4145,0.58545,0.58555,1.4122542515981187,1.4128362890577875,0.0005820374596687827,True,True
2026-08-18 14:40:00+00:00,1.40636762,1.4062,0.5844,0.4156,0.58435,0.5844499999999999,1.4058703235895587,1.4064492840813374,0.0005789604917787461,True,True
2026-08-18 14:45:00+00:00,1.40245933,1.4027,0.5838,0.4162,0.58375,0.58385,1.4024024024024024,1.4029796948215787,0.0005772924191762563,True,True
2026-08-18 14:50:00+00:00,1.39977806,1.3998,0.5833,0.4167,0.58325,0.58335,1.399520095980804,1.4000960038401538,0.0005759078593496891,True,True
2026-08-18 14:55:00+00:00,1.39629236,1.3964,0.5827,0.4173,0.58265,0.58275,1.3960704444710674,1.3966446974236069,0.0005742529525394335,True,True
2026-08-18 15:00:00+00:00,1.39456593,1.3946,0.5824,0.4176,0.58235,0.5824499999999999,1.3943493355680596,1.3949227637408688,0.0005734281728091428,True,True
2026-08-18 15:05:00+00:00,1.39363107,1.3935,0.5822,0.4178,0.5821500000000001,0.5822499999999999,1.393203302620558,1.3937761819269894,0.0005728793064314619,True,True
2026-08-18 15:10:00+00:00,1.39212473,1.3923,0.582,0.418,0.58195,0.58205,1.3920583662241357,1.392630697451848,0.000572331227712386,True,True
2026-08-18 15:15:00+00:00,1.39293841,1.3929,0.5821,0.4179,0.58205,0.58215,1.392630697451848,1.3932033026205572,0.0005726051687091616,True,True
2026-08-18 15:20:00+00:00,1.3920768,1.3923,0.582,0.418,0.58195,0.58205,1.3920583662241357,1.392630697451848,0.000572331227712386,True,True
2026-08-18 15:25:00+00:00,1.39311563,1.3929,0.5821,0.4179,0.58205,0.58215,1.392630697451848,1.3932033026205572,0.0005726051687091616,True,True
2026-08-18 15:30:00+00:00,1.39338235,1.3935,0.5822,0.4178,0.5821500000000001,0.5822499999999999,1.393203302620558,1.3937761819269894,0.0005728793064314619,True,True
2026-08-18 15:35:00+00:00,1.39216905,1.3923,0.582,0.418,0.58195,0.58205,1.3920583662241357,1.392630697451848,0.000572331227712386,True,True
2026-08-18 15:40:00+00:00,1.39118008,1.3912,0.5818,0.4182,0.58175,0.58185,1.3909145248057382,1.3914863087408824,0.0005717839351442322,True,True
2026-08-18 15:45:00+00:00,1.38871753,1.3889,0.5814,0.4186,0.58135,0.58145,1.3886301206258214,1.3892008123282764,0.0005706917024550506,True,True
2026-08-18 15:50:00+00:00,1.38559938,1.3855,0.5808,0.4192,0.58075,0.58085,1.3852116875372689,1.3857807467493737,0.0005690592121048166,True,True
2026-08-18 15:55:00+00:00,1.38348901,1.3832,0.5804,0.4196,0.58035,0.58045,1.3829381627546766,1.3835061375283042,0.0005679747736275775,True,True
2026-08-18 16:00:00+00:00,1.38172614,1.3815,0.5801,0.4199,0.58005,0.5801499999999999,1.3812358614120726,1.3818030248898412,0.0005671634777686396,True,True
2026-08-18 16:05:00+00:00,1.37772976,1.3776,0.5794,0.4206,0.57935,0.57945,1.3772732675621064,1.3778385447628108,0.0005652772007043172,True,True
2026-08-18 16:10:00+00:00,1.37148239,1.3714,0.5783,0.4217,0.57825,0.5783499999999999,1.3710729104919979,1.3716352424997031,0.0005623320077052796,True,True
2026-08-18 16:15:00+00:00,1.36640656,1.3663,0.5774,0.4226,0.57735,0.57745,1.3660238968413583,1.3665838362323985,0.000559939391040265,True,True
2026-08-18 16:20:00+00:00,1.3655611,1.3657,0.5773,0.4227,0.57725,0.57735,1.365464222353637,1.3660238968413583,0.0005596744877212068,True,True
2026-08-18 16:25:00+00:00,1.36358079,1.3635,0.5769,0.4231,0.5768500000000001,0.57695,1.363228169679783,1.3637867864318636,0.0005586167520805763,True,True
2026-08-18 16:30:00+00:00,1.36369063,1.3635,0.5769,0.4231,0.5768500000000001,0.57695,1.363228169679783,1.3637867864318636,0.0005586167520805763,True,True
2026-08-18 16:35:00+00:00,1.3645743,1.3646,0.5771,0.4229,0.5770500000000001,0.5771499999999999,1.364345667336565,1.3649048125812933,0.0005591452447282208,True,True
2026-08-18 16:40:00+00:00,1.36294423,1.3629,0.5768,0.4232,0.57675,0.57685,1.362669816893089,1.3632281696797823,0.0005583527866932503,True,True
2026-08-18 16:45:00+00:00,1.36114422,1.3613,0.5765,0.4235,0.57645,0.57655,1.3609963404556724,1.3615539024678238,0.0005575620121514024,True,True
2026-08-18 16:50:00+00:00,1.36024219,1.3602,0.5763,0.4237,0.57625,0.5763499999999999,1.3598820058997052,1.3604390416617487,0.0005570357620434674,True,True
2026-08-18 16:55:00+00:00,1.35869873,1.3585,0.576,0.424,0.57595,0.57605,1.3582124749439923,1.3587687227267364,0.0005562477827441015,True,True
2026-08-18 17:00:00+00:00,1.35632574,1.3563,0.5756,0.4244,0.57555,0.57565,1.3559901048415597,1.3565453045834805,0.0005551997419208643,True,True
2026-08-18 17:05:00+00:00,1.35435885,1.3546,0.5753,0.4247,0.57525,0.57535,1.3543260741612715,1.354880489815142,0.0005544156538705991,True,True
2026-08-18 17:10:00+00:00,1.35232627,1.3524,0.5749,0.4251,0.5748500000000001,0.57495,1.3521110196401274,1.3526643924244204,0.0005533727842930158,True,True
2026-08-18 17:15:00+00:00,1.3509734,1.3507,0.5746,0.4254,0.57455,0.57465,1.350452462098954,1.3510050546608674,0.0005525925619134231,True,True
2026-08-18 17:20:00+00:00,1.35054597,1.3507,0.5746,0.4254,0.57455,0.57465,1.350452462098954,1.3510050546608674,0.0005525925619134231,True,True
2026-08-18 17:25:00+00:00,1.34998028,1.3502,0.5745,0.4255,0.57445,0.57455,1.3499001292445072,1.350452462098954,0.0005523328544467798,True,True
2026-08-18 17:30:00+00:00,1.34959533,1.3496,0.5744,0.4256,0.57435,0.57445,1.349348055914484,1.3499001292445072,0.0005520733300232727,True,True
2026-08-18 17:35:00+00:00,1.35133499,1.3513,0.5747,0.4253,0.57465,0.57475,1.3510050546608674,1.3515579071134627,0.0005528524525952871,True,True
2026-08-18 17:40:00+00:00,1.35189096,1.3518,0.5748,0.4252,0.57475,0.57485,1.3515579071134627,1.352111019640127,0.0005531125266642345,True,True
2026-08-18 17:45:00+00:00,1.35129429,1.3513,0.5747,0.4253,0.57465,0.57475,1.3510050546608674,1.3515579071134627,0.0005528524525952871,True,True
2026-08-18 17:50:00+00:00,1.35128021,1.3513,0.5747,0.4253,0.57465,0.57475,1.3510050546608674,1.3515579071134627,0.0005528524525952871,True,True
2026-08-18 17:55:00+00:00,1.3496961,1.3496,0.5744,0.4256,0.57435,0.57445,1.349348055914484,1.3499001292445072,0.0005520733300232727,True,True
2026-08-18 18:00:00+00:00,1.34910252,1.3491,0.5743,0.4257,0.57425,0.5743499999999999,1.348796241926013,1.3493480559144833,0.0005518139884701512,True,True
2026-08-18 18:05:00+00:00,1.34988952,1.3496,0.5744,0.4256,0.57435,0.57445,1.349348055914484,1.3499001292445072,0.0005520733300232727,True,True
2026-08-18 18:10:00+00:00,1.35116449,1.3513,0.5747,0.4253,0.57465,0.57475,1.3510050546608674,1.3515579071134627,0.0005528524525952871,True,True
2026-08-18 18:15:00+00:00,1.35221765,1.3524,0.5749,0.4251,0.5748500000000001,0.57495,1.3521110196401274,1.3526643924244204,0.0005533727842930158,True,True
2026-08-18 18:20:00+00:00,1.35204879,1.3518,0.5748,0.4252,0.57475,0.57485,1.3515579071134627,1.352111019640127,0.0005531125266642345,True,True
2026-08-18 18:25:00+00:00,1.35264863,1.3524,0.5749,0.4251,0.5748500000000001,0.57495,1.3521110196401274,1.3526643924244204,0.0005533727842930158,True,True
2026-08-18 18:30:00+00:00,1.3489898,1.3491,0.5743,0.4257,0.57425,0.5743499999999999,1.348796241926013,1.3493480559144833,0.0005518139884701512,True,True
2026-08-18 18:35:00+00:00,1.34672972,1.3469,0.5739,0.4261,0.57385,0.57395,1.346591575736243,1.347142354183781,0.0005507784475380362,True,True
2026-08-18 18:40:00+00:00,1.34646034,1.3463,0.5738,0.4262,0.57375,0.57385,1.346041055718475,1.346591575736243,0.0005505200177680081,True,True
2026-08-18 18:45:00+00:00,1.34490251,1.3447,0.5735,0.4265,0.57345,0.57355,1.3443910444262104,1.3449407902450463,0.0005497458188359339,True,True
2026-08-18 18:50:00+00:00,1.34413001,1.3441,0.5734,0.4266,0.57335,0.57345,1.3438415563107935,1.3443910444262104,0.0005494881154168851,True,True
2026-08-18 18:55:00+00:00,1.34354737,1.3436,0.5733,0.4267,0.57325,0.57335,1.3432923257176335,1.3438415563107935,0.0005492305931600328,True,True
2026-08-18 19:00:00+00:00,1.34315716,1.343,0.5732,0.4268,0.57315,0.57325,1.3427433524657377,1.3432923257176335,0.0005489732518957346,True,True
2026-08-18 19:05:00+00:00,1.34293194,1.343,0.5732,0.4268,0.57315,0.57325,1.3427433524657377,1.3432923257176335,0.0005489732518957346,True,True
2026-08-18 19:10:00+00:00,1.34360604,1.3436,0.5733,0.4267,0.57325,0.57335,1.3432923257176335,1.3438415563107935,0.0005492305931600328,True,True
2026-08-18 19:15:00+00:00,1.34273279,1.3425,0.5731,0.4269,0.5730500000000001,0.57315,1.342194636374283,1.3427433524657377,0.0005487160914547928,True,True
2026-08-18 19:20:00+00:00,1.34305987,1.343,0.5732,0.4268,0.57315,0.57325,1.3427433524657377,1.3432923257176335,0.0005489732518957346,True,True
2026-08-18 19:25:00+00:00,1.34303066,1.343,0.5732,0.4268,0.57315,0.57325,1.3427433524657377,1.3432923257176335,0.0005489732518957346,True,True
2026-08-18 19:30:00+00:00,1.34321216,1.343,0.5732,0.4268,0.57315,0.57325,1.3427433524657377,1.3432923257176335,0.0005489732518957346,True,True
2026-08-18 19:35:00+00:00,1.34302065,1.343,0.5732,0.4268,0.57315,0.57325,1.3427433524657377,1.3432923257176335,0.0005489732518957346,True,True
2026-08-18 19:40:00+00:00,1.34416912,1.3441,0.5734,0.4266,0.57335,0.57345,1.3438415563107935,1.3443910444262104,0.0005494881154168851,True,True
2026-08-18 19:45:00+00:00,1.34388254,1.3441,0.5734,0.4266,0.57335,0.57345,1.3438415563107935,1.3443910444262104,0.0005494881154168851,True,True
2026-08-18 19:50:00+00:00,1.34409686,1.3441,0.5734,0.4266,0.57335,0.57345,1.3438415563107935,1.3443910444262104,0.0005494881154168851,True,True
2026-08-18 19:55:00+00:00,1.34911068,1.3491,0.5743,0.4257,0.57425,0.5743499999999999,1.348796241926013,1.3493480559144833,0.0005518139884701512,True,True
2026-08-18 20:00:00+00:00,1.35309028,1.3529,0.575,0.425,0.5749500000000001,0.57505,1.352664392424421,1.353218025650076,0.000553633225655048,True,True
2026-08-18 20:05:00+00:00,1.35258594,1.3524,0.5749,0.4251,0.5748500000000001,0.57495,1.3521110196401274,1.3526643924244204,0.0005533727842930158,True,True
2026-08-18 20:10:00+00:00,1.35449475,1.3546,0.5753,0.4247,0.57525,0.57535,1.3543260741612715,1.354880489815142,0.0005544156538705991,True,True
2026-08-18 20:15:00+00:00,1.35476284,1.3546,0.5753,0.4247,0.57525,0.57535,1.3543260741612715,1.354880489815142,0.0005544156538705991,True,True
2026-08-18 20:20:00+00:00,1.35298918,1.3529,0.575,0.425,0.5749500000000001,0.57505,1.352664392424421,1.353218025650076,0.000553633225655048,True,True
2026-08-18 20:25:00+00:00,1.35323915,1.3535,0.5751,0.4249,0.5750500000000001,0.5751499999999999,1.3532180256500768,1.353771919501,0.0005538938509233038,True,True
2026-08-18 20:30:00+00:00,1.35390657,1.354,0.5752,0.4248,0.57515,0.57525,1.3537719195010007,1.3543260741612715,0.0005541546602707559,True,True
2026-08-18 20:35:00+00:00,1.3540614,1.354,0.5752,0.4248,0.57515,0.57525,1.3537719195010007,1.3543260741612715,0.0005541546602707559,True,True
2026-08-18 20:40:00+00:00,1.35338727,1.3535,0.5751,0.4249,0.5750500000000001,0.5751499999999999,1.3532180256500768,1.353771919501,0.0005538938509233038,True,True
2026-08-18 20:45:00+00:00,1.35254056,1.3524,0.5749,0.4251,0.5748500000000001,0.57495,1.3521110196401274,1.3526643924244204,0.0005533727842930158,True,True
2026-08-18 20:50:00+00:00,1.3516601,1.3518,0.5748,0.4252,0.57475,0.57485,1.3515579071134627,1.352111019640127,0.0005531125266642345,True,True
2026-08-18 20:55:00+00:00,1.35345726,1.3535,0.5751,0.4249,0.5750500000000001,0.5751499999999999,1.3532180256500768,1.353771919501,0.0005538938509233038,True,True
2026-08-18 21:00:00+00:00,1.35376229,1.3535,0.5751,0.4249,0.5750500000000001,0.5751499999999999,1.3532180256500768,1.353771919501,0.0005538938509233038,True,True
2026-08-18 21:05:00+00:00,1.35475687,1.3546,0.5753,0.4247,0.57525,0.57535,1.3543260741612715,1.354880489815142,0.0005544156538705991,True,True
2026-08-18 21:10:00+00:00,1.35651009,1.3563,0.5756,0.4244,0.57555,0.57565,1.3559901048415597,1.3565453045834805,0.0005551997419208643,True,True
2026-08-18 21:15:00+00:00,1.35617482,1.3563,0.5756,0.4244,0.57555,0.57565,1.3559901048415597,1.3565453045834805,0.0005551997419208643,True,True
2026-08-18 21:20:00+00:00,1.35688388,1.3568,0.5757,0.4243,0.57565,0.57575,1.3565453045834805,1.357100766057749,0.0005554614742684372,True,True
2026-08-18 21:25:00+00:00,1.35677612,1.3568,0.5757,0.4243,0.57565,0.57575,1.3565453045834805,1.357100766057749,0.0005554614742684372,True,True
2026-08-18 21:30:00+00:00,1.37292256,1.373,0.5786,0.4214,0.57855,0.57865,1.3727607070826908,1.3733238400379733,0.0005631329552824305,True,True
2026-08-18 21:35:00+00:00,1.37343383,1.3736,0.5787,0.4213,0.57865,0.57875,1.3733238400379733,1.3738872403560831,0.0005634003181098635,True,True
2026-08-18 21:40:00+00:00,1.37634868,1.3764,0.5792,0.4208,0.57915,0.57925,1.376143519068552,1.3767082590612005,0.0005647399926484997,True,True
2026-08-18 21:45:00+00:00,1.38693041,1.3872,0.5811,0.4189,0.5810500000000001,0.5811499999999999,1.3869196801527632,1.3874895547331978,0.0005698745804345595,True,True
2026-08-18 21:50:00+00:00,1.3883403,1.3883,0.5813,0.4187,0.58125,0.58135,1.3880597014925375,1.3886301206258214,0.0005704191332838171,True,True
2026-08-18 21:55:00+00:00,1.38757562,1.3878,0.5812,0.4188,0.58115,0.58125,1.3874895547331985,1.3880597014925375,0.0005701467593390852,True,True
2026-08-18 22:00:00+00:00,1.38850472,1.3883,0.5813,0.4187,0.58125,0.58135,1.3880597014925375,1.3886301206258214,0.0005704191332838171,True,True
2026-08-18 22:05:00+00:00,1.38775276,1.3878,0.5812,0.4188,0.58115,0.58125,1.3874895547331985,1.3880597014925375,0.0005701467593390852,True,True
2026-08-18 22:10:00+00:00,1.38891365,1.3889,0.5814,0.4186,0.58135,0.58145,1.3886301206258214,1.3892008123282764,0.0005706917024550506,True,True
2026-08-18 22:15:00+00:00,1.38890726,1.3889,0.5814,0.4186,0.58135,0.58145,1.3886301206258214,1.3892008123282764,0.0005706917024550506,True,True
2026-08-18 22:20:00+00:00,1.38967129,1.3895,0.5815,0.4185,0.58145,0.58155,1.3892008123282764,1.3897717767953162,0.0005709644670397473,True,True
2026-08-18 22:25:00+00:00,1.38900634,1.3889,0.5814,0.4186,0.58135,0.58145,1.3886301206258214,1.3892008123282764,0.0005706917024550506,True,True
2026-08-18 22:30:00+00:00,1.38977369,1.3901,0.5816,0.4184,0.58155,0.58165,1.3897717767953162,1.390343014222541,0.0005712374272248688,True,True
2026-08-18 22:35:00+00:00,1.39174887,1.3918,0.5819,0.4181,0.58185,0.58195,1.3914863087408824,1.3920583662241357,0.0005720574832532854,True,True
2026-08-18 22:40:00+00:00,1.39229097,1.3923,0.582,0.418,0.58195,0.58205,1.3920583662241357,1.392630697451848,0.000572331227712386,True,True
2026-08-18 22:45:00+00:00,1.39251879,1.3923,0.582,0.418,0.58195,0.58205,1.3920583662241357,1.392630697451848,0.000572331227712386,True,True
2026-08-18 22:50:00+00:00,1.39214247,1.3923,0.582,0.418,0.58195,0.58205,1.3920583662241357,1.392630697451848,0.000572331227712386,True,True
2026-08-18 22:55:00+00:00,1.39185124,1.3918,0.5819,0.4181,0.58185,0.58195,1.3914863087408824,1.3920583662241357,0.0005720574832532854,True,True
2026-08-18 23:00:00+00:00,1.39671294,1.3969,0.5828,0.4172,0.58275,0.58285,1.3966446974236069,1.39721922569819,0.0005745282745830416,True,True
2026-08-18 23:05:00+00:00,1.39844303,1.3987,0.5831,0.4169,0.5830500000000001,0.58315,1.3983691090058763,1.398944464435648,0.0005753554297716068,True,True
2026-08-18 23:10:00+00:00,1.39882706,1.3987,0.5831,0.4169,0.5830500000000001,0.58315,1.3983691090058763,1.398944464435648,0.0005753554297716068,True,True
2026-08-18 23:15:00+00:00,1.40025723,1.4004,0.5834,0.4166,0.58335,0.58345,1.4000960038401538,1.4006721882126998,0.0005761843725460292,True,True
2026-08-18 23:20:00+00:00,1.40227973,1.4021,0.5837,0.4163,0.58365,0.58375,1.4018253872943438,1.4024024024024024,0.0005770151080586317,True,True
2026-08-18 23:25:00+00:00,1.40318356,1.4033,0.5839,0.4161,0.58385,0.58395,1.4029796948215787,1.4035572647518326,0.0005775699302539294,True,True
2026-08-18 23:30:00+00:00,1.38857315,1.3883,0.5813,0.4187,0.58125,0.58135,1.3880597014925375,1.3886301206258214,0.0005704191332838171,True,True
2026-08-18 23:35:00+00:00,1.39003882,1.3901,0.5816,0.4184,0.58155,0.58165,1.3897717767953162,1.390343014222541,0.0005712374272248688,True,True
2026-08-18 23:40:00+00:00,1.38681653,1.3866,0.581,0.419,0.5809500000000001,0.58105,1.386350077556378,1.3869196801527626,0.0005696025963846107,True,True
2026-08-18 23:45:00+00:00,1.38120496,1.381,0.58,0.42,0.57995,0.58005,1.3806689679800022,1.3812358614120726,0.0005668934320703922,True,True
2026-08-18 23:50:00+00:00,1.3793335,1.3793,0.5797,0.4203,0.57965,0.57975,1.3789699060306888,1.379535990481856,0.0005660844511672369,True,True
2026-08-18 23:55:00+00:00,1.37779554,1.3776,0.5794,0.4206,0.57935,0.57945,1.3772732675621064,1.3778385447628108,0.0005652772007043172,True,True
2026-08-19 00:00:00+00:00,1.37952272,1.3793,0.5797,0.4203,0.57965,0.57975,1.3789699060306888,1.379535990481856,0.0005660844511672369,True,True
2026-08-19 00:05:00+00:00,1.37858143,1.3787,0.5796,0.4204,0.57955,0.57965,1.3784040908550363,1.3789699060306888,0.0005658151756524621,True,True
2026-08-19 00:10:00+00:00,1.37848913,1.3787,0.5796,0.4204,0.57955,0.57965,1.3784040908550363,1.3789699060306888,0.0005658151756524621,True,True
2026-08-19 00:15:00+00:00,1.37691363,1.377,0.5793,0.4207,0.57925,0.57935,1.3767082590612005,1.3772732675621064,0.0005650085009059058,True,True
2026-08-19 00:20:00+00:00,1.37914428,1.3793,0.5797,0.4203,0.57965,0.57975,1.3789699060306888,1.379535990481856,0.0005660844511672369,True,True
2026-08-19 00:25:00+00:00,1.37950301,1.3793,0.5797,0.4203,0.57965,0.57975,1.3789699060306888,1.379535990481856,0.0005660844511672369,True,True
2026-08-19 00:30:00+00:00,1.38009832,1.3798,0.5798,0.4202,0.57975,0.57985,1.379535990481856,1.3801023444008091,0.0005663539189530997,True,True
2026-08-19 00:35:00+00:00,1.38134999,1.3815,0.5801,0.4199,0.58005,0.5801499999999999,1.3812358614120726,1.3818030248898412,0.0005671634777686396,True,True
2026-08-19 00:40:00+00:00,1.38046228,1.3804,0.5799,0.4201,0.57985,0.57995,1.3801023444008091,1.3806689679800022,0.0005666235791930152,True,True
2026-08-19 00:45:00+00:00,1.3955102,1.3958,0.5826,0.4174,0.58255,0.58265,1.3954964666427119,1.3960704444710674,0.0005739778283555541,True,True
2026-08-19 00:50:00+00:00,1.39702046,1.3969,0.5828,0.4172,0.58275,0.58285,1.3966446974236069,1.39721922569819,0.0005745282745830416,True,True
2026-08-19 00:55:00+00:00,1.41367236,1.4137,0.5857,0.4143,0.58565,0.58575,1.4134186074574635,1.4140012070006034,0.0005825995431398834,True,True
2026-08-19 01:00:00+00:00,1.42437195,1.4242,0.5875,0.4125,0.58745,0.58755,1.4239486122894196,1.4245363074312039,0.0005876951417842502,True,True
2026-08-19 01:05:00+00:00,1.42567332,1.4254,0.5877,0.4123,0.58765,0.58775,1.4251242876197405,1.4257125530624621,0.0005882654427216139,True,True
2026-08-19 01:10:00+00:00,1.42677891,1.4266,0.5879,0.4121,0.58785,0.58795,1.4263011039670022,1.4268899405411963,0.0005888365741941737,True,True
2026-08-19 01:15:00+00:00,1.42737292,1.4272,0.588,0.412,0.58795,0.58805,1.4268899405411963,1.4274790629930814,0.0005891224518850269,True,True
2026-08-19 01:20:00+00:00,1.42960452,1.4295,0.5884,0.4116,0.58835,0.5884499999999999,1.4292481476982877,1.4298384157453525,0.0005902680470648569,True,True
2026-08-19 01:25:00+00:00,1.42927368,1.4295,0.5884,0.4116,0.58835,0.5884499999999999,1.4292481476982877,1.4298384157453525,0.0005902680470648569,True,True
2026-08-19 01:30:00+00:00,1.43115647,1.4313,0.5887,0.4113,0.58865,0.58875,1.4310198128114744,1.43161094224924,0.0005911294377656251,True,True
2026-08-19 01:35:00+00:00,1.43060265,1.4307,0.5886,0.4114,0.58855,0.58865,1.430428970713331,1.4310198128114744,0.0005908420981433071,True,True
2026-08-19 01:40:00+00:00,1.43361256,1.4337,0.5891,0.4109,0.5890500000000001,0.58915,1.4333860566978955,1.433978337592795,0.0005922808948994884,True,True
2026-08-19 01:45:00+00:00,1.43359939,1.4337,0.5891,0.4109,0.5890500000000001,0.58915,1.4333860566978955,1.433978337592795,0.0005922808948994884,True,True
2026-08-19 01:50:00+00:00,1.43464868,1.4349,0.5893,0.4107,0.58925,0.58935,1.434570906877663,1.4351637647631805,0.0005928578855174393,True,True
2026-08-19 01:55:00+00:00,1.43471596,1.4349,0.5893,0.4107,0.58925,0.58935,1.434570906877663,1.4351637647631805,0.0005928578855174393,True,True
2026-08-19 02:00:00+00:00,1.43536908,1.4355,0.5894,0.4106,0.58935,0.58945,1.4351637647631805,1.4357569114602364,0.0005931466970559018,True,True
2026-08-19 02:05:00+00:00,1.43481437,1.4349,0.5893,0.4107,0.58925,0.58935,1.434570906877663,1.4351637647631805,0.0005928578855174393,True,True
2026-08-19 02:10:00+00:00,1.43930788,1.439,0.59,0.41,0.58995,0.59005,1.4387269845140835,1.439321868520551,0.0005948840064675665,True,True
2026-08-19 02:15:00+00:00,1.43943431,1.4396,0.5901,0.4099,0.59005,0.59015,1.439321868520551,1.439917042820544,0.0005951742999927845,True,True
2026-08-19 02:20:00+00:00,1.4413687,1.4414,0.5904,0.4096,0.59035,0.5904499999999999,1.4411082631514711,1.441704309608106,0.0005960464566348023,True,True
2026-08-19 02:25:00+00:00,1.44468247,1.4444,0.5909,0.4091,0.59085,0.59095,1.4440914090186971,1.4446889133357779,0.0005975043170807215,True,True
2026-08-19 02:30:00+00:00,1.44549137,1.4456,0.5911,0.4089,0.5910500000000001,0.59115,1.4452867098667324,1.445884798825975,0.0005980889592427374,True,True
2026-08-19 02:35:00+00:00,1.44780591,1.448,0.5915,0.4085,0.59145,0.59155,1.4476808224207565,1.448280083241523,0.0005992608207665562,True,True
2026-08-19 02:40:00+00:00,1.45015581,1.4504,0.5919,0.4081,0.59185,0.59195,1.4500796275878964,1.4506800637176815,0.0006004361297851091,True,True
2026-08-19 02:45:00+00:00,1.44997798,1.4498,0.5918,0.4082,0.59175,0.59185,1.449479485609308,1.4500796275878964,0.0006001419785883755,True,True
2026-08-19 02:50:00+00:00,1.4500925,1.4504,0.5919,0.4081,0.59185,0.59195,1.4500796275878964,1.4506800637176815,0.0006004361297851091,True,True
2026-08-19 02:55:00+00:00,1.45015123,1.4504,0.5919,0.4081,0.59185,0.59195,1.4500796275878964,1.4506800637176815,0.0006004361297851091,True,True
2026-08-19 03:00:00+00:00,1.45213634,1.4522,0.5922,0.4078,0.59215,0.5922499999999999,1.4518818192963097,1.4524831391784179,0.0006013198821082089,True,True
2026-08-19 03:05:00+00:00,1.45322861,1.4534,0.5924,0.4076,0.59235,0.5924499999999999,1.4530847540782537,1.4536866642129795,0.0006019101347258804,True,True
2026-08-19 03:10:00+00:00,1.4555031,1.4558,0.5928,0.4072,0.59275,0.59285,1.4554941682013505,1.4560972614515535,0.000603093250203024,True,True
2026-08-19 03:15:00+00:00,1.46263466,1.4624,0.5939,0.4061,0.59385,0.59395,1.4621445278837868,1.4627508927471984,0.0006063648634115903,True,True
2026-08-19 03:20:00+00:00,1.46582646,1.4661,0.5945,0.4055,0.59445,0.5945499999999999,1.465787202564419,1.4663953631767166,0.0006081606122976257,True,True
2026-08-19 03:25:00+00:00,1.46696786,1.4667,0.5946,0.4054,0.59455,0.59465,1.4663953631767173,1.467003823855927,0.0006084606792098324,True,True
2026-08-19 03:30:00+00:00,1.46855043,1.4685,0.5949,0.4051,0.59485,0.59495,1.468221646303838,1.468831008517467,0.00060936221362895,True,True
