period,bot,old_N,new_N,delta_N,old_EV,new_EV,delta_EV,old_PF,new_PF,delta_PF,old_SumR,new_SumR,delta_SumR,old_DD,new_DD,delta_DD,old_R_DD,new_R_DD
historical,CF191s,5402,5404,2,0.0001912575886450288,0.0028525907089058545,0.0026613331202608257,1.0007140025166503,1.010585479588327,0.009871477071676571,1.0331734938604455,15.415400190927237,14.382226697066791,59.969347500187965,53.893159581550876,-6.076187918637089,0.017228359769250568,0.2860363042474941
historical,CF191g,5297,5250,-47,0.1322202021482657,0.13395283104845324,0.0017326289001875494,1.2256575126182987,1.2287322109923993,0.0030746983741005707,700.3704107793633,703.2523630043795,2.881952225016221,31.976920699121933,34.416092768682404,2.4391720695604704,21.902371944106395,20.43382343635236
historical,CF200,1642,1642,0,0.07454306369074261,0.07454306369074261,0.0,1.150989525720721,1.150989525720721,0.0,122.39971058019937,122.39971058019937,0.0,19.82565683656125,19.82565683656125,0.0,6.173803551087265,6.173803551087265
forward_2026,CF191s,550,550,0,-0.0329981253866293,-0.03283229799829753,0.00016582738833176985,0.8823351991089308,0.8844513121098359,0.0021161130009050844,-18.148968962646116,-18.05776389906364,0.09120506358247482,42.653293020237896,37.718671645431286,-4.934621374806611,-0.42549983078762277,-0.47874867038831437
forward_2026,CF191g,544,539,-5,0.06525338378964178,0.0640750252506141,-0.001178358539027674,1.1054907878098506,1.1032874283693732,-0.002203359440477337,35.49784078156513,34.53643861008101,-0.9614021714841243,27.632952848676066,27.9629247077194,0.3299718590433329,1.2846198875653596,1.2350796267225557
forward_2026,CF200,176,176,0,0.09724566352430898,0.09724566352430898,0.0,1.1980013144084698,1.1980013144084698,0.0,17.11523678027838,17.11523678027838,0.0,8.343985928106411,8.343985928106411,0.0,2.051206333249716,2.051206333249716
