flow_id,signal_time,period,book_state,state,level,atr14,entry_time,entry_price,risk_dist,horizon,eligible,covered,traded,parent_exit_time,parent_exit_price,parent_exit_reason,fp_state,fp_time,persistent_failure,persistent_time,persistent_price,final_exit_time,final_exit_price,final_exit_reason,early_exit,net_r_0bps,net_r_5bps,net_r_10bps
1540,2023-08-28 05:30:00+00:00,2023,DRIVEN_MOVE,ACCEPT,25970.3,32.30714285714306,2023-08-28 05:30:00+00:00,25933.0,80.76785714285765,2023-08-28 17:30:00+00:00,True,True,True,2023-08-28 12:00:00+00:00,26013.76785714286,SL,ADVERSE_FIRST,2023-08-28 06:00:00+00:00,False,,,2023-08-28 12:00:00+00:00,26013.76785714286,SL,False,-1.000000000000013,-1.160540349325681,-1.3210806986513486
1562,2023-09-10 13:45:00+00:00,2023,DRIVEN_MOVE,REJECT,25727.8,24.757142857143272,,,61.892857142858176,2023-09-11 01:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1564,2023-09-11 14:00:00+00:00,2023,DRIVEN_MOVE,ACCEPT,25555.0,88.79285714285652,2023-09-11 14:00:00+00:00,25364.4,221.9821428571413,2023-09-12 02:00:00+00:00,True,True,True,2023-09-11 14:45:00+00:00,25031.42678571429,TP,FAVORABLE_FIRST,2023-09-11 14:30:00+00:00,False,,,2023-09-11 14:45:00+00:00,25031.42678571429,TP,False,1.4999999999999918,1.4428683774434794,1.385736754886967
1589,2023-09-29 07:00:00+00:00,2023,DRIVEN_MOVE,ACCEPT,26850.0,35.81428571428608,2023-09-29 14:00:00+00:00,26785.0,89.5357142857152,2023-09-29 19:00:00+00:00,True,True,True,2023-09-29 14:30:00+00:00,26874.535714285714,SL,FAVORABLE_FIRST,2023-09-29 14:15:00+00:00,False,,,2023-09-29 14:30:00+00:00,26874.535714285714,SL,False,-0.999999999999984,-1.149577183885104,-1.2991543677702242
1597,2023-10-05 09:15:00+00:00,2023,DRIVEN_MOVE,ACCEPT,27533.1,40.10000000000063,2023-10-05 16:00:00+00:00,27473.4,100.25000000000156,2023-10-05 21:15:00+00:00,True,True,True,2023-10-05 21:15:00+00:00,27473.3,TIME,FAVORABLE_FIRST,2023-10-05 16:15:00+00:00,False,,,2023-10-05 21:15:00+00:00,27473.3,TIME,False,0.000997506234435723,-0.1360269326683053,-0.2730513715710463
1598,2023-10-06 00:45:00+00:00,2023,DRIVEN_MOVE,ACCEPT,27333.5,40.60714285714312,2023-10-06 12:45:00+00:00,27238.6,101.51785714285779,2023-10-06 12:45:00+00:00,True,True,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1603,2023-10-10 13:00:00+00:00,2023,DRIVEN_MOVE,ACCEPT,27389.0,50.7071428571427,2023-10-10 13:30:00+00:00,27346.3,126.76785714285674,2023-10-11 01:00:00+00:00,True,True,True,2023-10-10 14:00:00+00:00,27473.067857142854,SL,ADVERSE_FIRST,2023-10-10 14:00:00+00:00,False,,,2023-10-10 14:00:00+00:00,27473.067857142854,SL,False,-0.9999999999999868,-1.1078597548950428,-1.2157195097900988
1604,2023-10-11 02:30:00+00:00,2023,DRIVEN_MOVE,ACCEPT,27281.0,55.807142857142544,2023-10-11 02:30:00+00:00,27136.5,139.51785714285637,2023-10-11 14:30:00+00:00,True,True,True,2023-10-11 09:45:00+00:00,27276.017857142855,SL,FAVORABLE_FIRST,2023-10-11 03:00:00+00:00,False,,,2023-10-11 09:45:00+00:00,27276.017857142855,SL,False,-0.9999999999999907,-1.0972509919365072,-1.194501983873024
1626,2023-10-26 08:15:00+00:00,2023,DRIVEN_MOVE,ACCEPT,34203.5,110.11428571428716,2023-10-26 11:15:00+00:00,34177.9,275.2857142857179,2023-10-26 20:15:00+00:00,True,True,True,2023-10-26 16:45:00+00:00,33764.97142857142,TP,FAVORABLE_FIRST,2023-10-26 11:30:00+00:00,False,,,2023-10-26 16:45:00+00:00,33764.97142857142,TP,False,1.5000000000000104,1.437922859366903,1.3758457187337951
1627,2023-10-27 14:15:00+00:00,2023,DRIVEN_MOVE,REJECT,33912.1,107.7571428571438,,,269.3928571428595,2023-10-28 02:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1632,2023-10-31 04:15:00+00:00,2023,DRIVEN_MOVE,REJECT,34050.0,69.81428571428634,,,174.53571428571587,2023-10-31 16:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1636,2023-11-02 13:45:00+00:00,2023,DRIVEN_MOVE,ACCEPT,34544.6,162.75714285714326,2023-11-02 16:15:00+00:00,34456.4,406.89285714285813,2023-11-03 01:45:00+00:00,True,True,True,2023-11-02 18:30:00+00:00,34863.29285714286,SL,ADVERSE_FIRST,2023-11-02 17:15:00+00:00,True,2023-11-02 17:45:00+00:00,34776.4,2023-11-02 17:45:00+00:00,34776.4,PERSISTENT_FAILURE_EXIT,True,-0.7864478188361256,-0.8287886948126023,-0.8711295707890789
1641,2023-11-05 21:45:00+00:00,2023,DRIVEN_MOVE,ACCEPT,34758.0,109.3642857142856,2023-11-05 21:45:00+00:00,34652.8,273.410714285714,2023-11-06 09:45:00+00:00,True,True,True,2023-11-05 22:45:00+00:00,34926.21071428572,SL,ADVERSE_FIRST,2023-11-05 22:30:00+00:00,False,,,2023-11-05 22:45:00+00:00,34926.21071428572,SL,False,-1.0000000000000124,-1.0633713278035524,-1.1267426556070925
1645,2023-11-08 08:45:00+00:00,2023,DRIVEN_MOVE,REJECT,35172.7,69.4285714285709,,,173.57142857142725,2023-11-08 20:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1647,2023-11-09 14:15:00+00:00,2023,DRIVEN_MOVE,REJECT,35993.7,224.957142857144,,,562.39285714286,2023-11-10 02:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1650,2023-11-13 03:30:00+00:00,2023,DRIVEN_MOVE,ACCEPT,36960.0,128.67142857142866,2023-11-13 03:45:00+00:00,36941.3,321.6785714285717,2023-11-13 15:30:00+00:00,True,True,True,2023-11-13 15:30:00+00:00,36755.1,TIME,NONE_120,,False,,,2023-11-13 15:30:00+00:00,36755.1,TIME,False,0.5788386810258819,0.5214190962584788,0.46399951149107566
1651,2023-11-13 23:30:00+00:00,2023,THIN_BOOK,ACCEPT,36350.0,145.74285714285674,2023-11-14 00:45:00+00:00,36270.3,364.35714285714187,2023-11-14 11:30:00+00:00,True,True,True,2023-11-14 05:30:00+00:00,36634.65714285715,SL,ADVERSE_FIRST,2023-11-14 01:30:00+00:00,True,2023-11-14 02:00:00+00:00,36430.9,2023-11-14 02:00:00+00:00,36430.9,PERSISTENT_FAILURE_EXIT,True,-0.4407763183689445,-0.4905493236620244,-0.5403223289551043
1655,2023-11-16 12:00:00+00:00,2023,DRIVEN_MOVE,ACCEPT,37150.0,130.4857142857145,2023-11-16 12:15:00+00:00,37095.0,326.21428571428623,2023-11-17 00:00:00+00:00,True,True,True,2023-11-16 14:15:00+00:00,36605.67857142857,TP,ADVERSE_FIRST,2023-11-16 12:30:00+00:00,False,,,2023-11-16 14:15:00+00:00,36605.67857142857,TP,False,1.4999999999999944,1.4431432012261824,1.3862864024523704
1664,2023-11-21 16:00:00+00:00,2023,DRIVEN_MOVE,ACCEPT,36212.2,229.55000000000084,2023-11-21 23:15:00+00:00,36120.1,573.875000000002,2023-11-22 04:00:00+00:00,True,True,True,2023-11-22 04:00:00+00:00,36397.1,TIME,FAVORABLE_FIRST,2023-11-21 23:45:00+00:00,False,,,2023-11-22 04:00:00+00:00,36397.1,TIME,False,-0.48268351121759795,-0.5141538662600722,-0.5456242213025465
1671,2023-11-27 04:45:00+00:00,2023,DRIVEN_MOVE,REJECT,37132.1,80.79285714285756,,,201.98214285714388,2023-11-27 16:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1684,2023-12-06 07:00:00+00:00,2023,DRIVEN_MOVE,REJECT,43420.6,154.3999999999999,,,385.9999999999997,2023-12-06 19:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1689,2023-12-09 12:15:00+00:00,2023,DRIVEN_MOVE,ACCEPT,43749.1,89.61428571428509,2023-12-09 23:30:00+00:00,43703.5,224.03571428571271,2023-12-10 00:15:00+00:00,True,True,True,2023-12-10 00:15:00+00:00,43778.0,TIME,NONE_120,,False,,,2023-12-10 00:15:00+00:00,43778.0,TIME,False,-0.3325362665391383,-0.43007317073171036,-0.5276100749242824
1698,2023-12-14 06:00:00+00:00,2023,DRIVEN_MOVE,REJECT,42000.6,74.02142857142879,,,185.05357142857196,2023-12-14 18:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1700,2023-12-15 06:30:00+00:00,2023,DRIVEN_MOVE,ACCEPT,42410.5,129.1857142857147,2023-12-15 13:30:00+00:00,42322.0,322.9642857142868,2023-12-15 18:30:00+00:00,True,True,True,2023-12-15 15:30:00+00:00,41837.55357142857,TP,FAVORABLE_FIRST,2023-12-15 14:15:00+00:00,False,,,2023-12-15 15:30:00+00:00,41837.55357142857,TP,False,1.4999999999999918,1.4344788233993064,1.368957646798621
1704,2023-12-17 07:30:00+00:00,2023,DRIVEN_MOVE,ACCEPT,41773.2,105.48571428571395,2023-12-17 08:00:00+00:00,41750.1,263.71428571428487,2023-12-17 19:30:00+00:00,True,True,True,2023-12-17 09:45:00+00:00,42013.81428571428,SL,ADVERSE_FIRST,2023-12-17 08:30:00+00:00,True,2023-12-17 09:00:00+00:00,41938.3,2023-12-17 09:00:00+00:00,41938.3,PERSISTENT_FAILURE_EXIT,True,-0.7136511375948184,-0.7928089653304632,-0.8719667930661081
1720,2023-12-25 18:15:00+00:00,2023,DRIVEN_MOVE,ACCEPT,43083.2,119.3857142857144,2023-12-26 05:30:00+00:00,42783.5,298.464285714286,2023-12-26 06:15:00+00:00,True,True,True,2023-12-26 06:15:00+00:00,42715.0,TIME,FAVORABLE_FIRST,2023-12-26 06:00:00+00:00,False,,,2023-12-26 06:15:00+00:00,42715.0,TIME,False,0.22950819672131126,0.15783546727294467,0.08616273782457812
1721,2023-12-26 06:15:00+00:00,2023,THIN_BOOK,ACCEPT,42552.3,161.36428571428664,2023-12-26 09:45:00+00:00,42449.0,403.4107142857166,2023-12-26 18:15:00+00:00,True,True,True,2023-12-26 14:15:00+00:00,42852.41071428572,SL,ADVERSE_FIRST,2023-12-26 10:30:00+00:00,True,2023-12-26 11:00:00+00:00,42630.0,2023-12-26 11:00:00+00:00,42630.0,PERSISTENT_FAILURE_EXIT,True,-0.44867425080784124,-0.501286884157405,-0.5538995175069686
1725,2023-12-28 08:15:00+00:00,2023,THIN_BOOK,ACCEPT,42821.0,142.9214285714292,2023-12-28 13:00:00+00:00,42724.5,357.30357142857304,2023-12-28 20:15:00+00:00,True,True,True,2023-12-28 20:15:00+00:00,42508.9,TIME,ADVERSE_FIRST,2023-12-28 13:15:00+00:00,True,2023-12-28 13:45:00+00:00,42837.3,2023-12-28 13:45:00+00:00,42837.3,PERSISTENT_FAILURE_EXIT,True,-0.31569793592883877,-0.3754853316007861,-0.4352727272727335
1727,2023-12-29 08:45:00+00:00,2023,DRIVEN_MOVE,ACCEPT,42123.1,133.17142857142815,2023-12-29 16:45:00+00:00,42002.9,332.92857142857036,2023-12-29 20:45:00+00:00,True,True,True,2023-12-29 20:45:00+00:00,42073.2,TIME,FAVORABLE_FIRST,2023-12-29 17:00:00+00:00,False,,,2023-12-29 20:45:00+00:00,42073.2,TIME,False,-0.21115640420509377,-0.2742373524994514,-0.3373183007938091
1728,2023-12-29 20:45:00+00:00,2023,DRIVEN_MOVE,REJECT,41680.0,139.4857142857145,,,348.71428571428623,2023-12-30 08:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1736,2024-01-03 08:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,44598.0,113.50714285714432,2024-01-03 11:15:00+00:00,44380.3,283.7678571428608,2024-01-03 20:00:00+00:00,True,True,True,2024-01-03 11:45:00+00:00,43954.64821428571,TP,ADVERSE_FIRST,2024-01-03 11:30:00+00:00,False,,,2024-01-03 11:45:00+00:00,43954.64821428571,TP,False,1.4999999999999953,1.4218017494179058,1.3436034988358163
1741,2024-01-06 07:15:00+00:00,2024,THIN_BOOK,REJECT,43405.8,128.31428571428583,,,320.78571428571456,2024-01-06 19:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1748,2024-01-10 02:00:00+00:00,2024,DRIVEN_MOVE,REJECT,44417.2,230.97857142857123,,,577.4464285714281,2024-01-10 14:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1753,2024-01-12 15:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,45178.1,278.8642857142861,2024-01-12 15:15:00+00:00,44958.5,697.1607142857152,2024-01-13 03:15:00+00:00,True,True,True,2024-01-12 16:15:00+00:00,43912.75892857143,TP,FAVORABLE_FIRST,2024-01-12 15:30:00+00:00,False,,,2024-01-12 16:15:00+00:00,43912.75892857143,TP,False,1.4999999999999993,1.4677560001024559,1.4355120002049122
1773,2024-01-23 01:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,39402.0,190.75714285714275,2024-01-23 09:00:00+00:00,39125.3,476.8928571428569,2024-01-23 13:45:00+00:00,True,True,True,2024-01-23 13:45:00+00:00,38857.8,TIME,FAVORABLE_FIRST,2024-01-23 10:15:00+00:00,False,,,2024-01-23 13:45:00+00:00,38857.8,TIME,False,0.560922639107317,0.5199015801692506,0.47888052123118424
1778,2024-01-25 14:30:00+00:00,2024,THIN_BOOK,REJECT,39720.5,137.6214285714294,,,344.0535714285735,2024-01-26 02:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1795,2024-02-04 07:00:00+00:00,2024,DRIVEN_MOVE,REJECT,42720.3,68.97857142856967,,,172.44642857142418,2024-02-04 19:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1796,2024-02-04 19:00:00+00:00,2024,THIN_BOOK,ACCEPT,42702.4,83.45714285714244,2024-02-04 19:00:00+00:00,42637.5,208.64285714285612,2024-02-05 07:00:00+00:00,True,True,True,2024-02-04 20:45:00+00:00,42846.142857142855,SL,FAVORABLE_FIRST,2024-02-04 20:15:00+00:00,False,,,2024-02-04 20:45:00+00:00,42846.142857142855,SL,False,-0.999999999999995,-1.1021781923998586,-1.204356384799722
1798,2024-02-05 19:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,42470.2,150.50714285714275,2024-02-05 20:15:00+00:00,42420.3,376.2678571428569,2024-02-06 07:00:00+00:00,True,True,True,2024-02-06 02:00:00+00:00,42796.56785714286,SL,NONE_120,,False,,,2024-02-06 02:00:00+00:00,42796.56785714286,SL,False,-0.9999999999999951,-1.0563698163352426,-1.1127396326704901
1823,2024-02-22 13:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,51176.8,150.87857142857163,2024-02-22 13:30:00+00:00,51097.1,377.19642857142907,2024-02-23 01:15:00+00:00,True,True,True,2024-02-22 15:00:00+00:00,51474.296428571426,SL,ADVERSE_FIRST,2024-02-22 14:00:00+00:00,True,2024-02-22 14:45:00+00:00,51405.0,2024-02-22 14:45:00+00:00,51405.0,PERSISTENT_FAILURE_EXIT,True,-0.816285565497328,-0.8840183117928352,-0.9517510580883424
1824,2024-02-23 01:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,50967.5,150.55000000000032,2024-02-23 07:45:00+00:00,50952.3,376.3750000000008,2024-02-23 13:15:00+00:00,True,True,True,2024-02-23 13:15:00+00:00,51034.2,TIME,ADVERSE_FIRST,2024-02-23 08:00:00+00:00,True,2024-02-23 08:30:00+00:00,51006.9,2024-02-23 08:30:00+00:00,51006.9,PERSISTENT_FAILURE_EXIT,True,-0.14506808369312105,-0.21275629359016507,-0.2804445034872091
1842,2024-03-05 06:30:00+00:00,2024,DRIVEN_MOVE,REJECT,65021.1,598.1785714285719,,,1495.4464285714298,2024-03-05 18:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1843,2024-03-05 18:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,63500.1,1025.2642857142866,2024-03-05 19:00:00+00:00,63484.0,2563.1607142857165,2024-03-06 06:30:00+00:00,True,True,True,2024-03-05 19:45:00+00:00,59639.25892857143,TP,FAVORABLE_FIRST,2024-03-05 19:30:00+00:00,False,,,2024-03-05 19:45:00+00:00,59639.25892857143,TP,False,1.4999999999999991,1.4876160711175508,1.4752321422351022
1852,2024-03-10 16:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,68672.9,295.6571428571427,2024-03-10 22:30:00+00:00,68609.0,739.1428571428567,2024-03-11 04:00:00+00:00,True,True,True,2024-03-11 00:45:00+00:00,67500.28571428571,TP,FAVORABLE_FIRST,2024-03-10 22:45:00+00:00,False,,,2024-03-11 00:45:00+00:00,67500.28571428571,TP,False,1.5000000000000067,1.4535888094317808,1.4071776188635552
1855,2024-03-12 04:30:00+00:00,2024,DRIVEN_MOVE,REJECT,71300.0,292.1285714285727,,,730.3214285714317,2024-03-12 16:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1856,2024-03-12 16:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,70012.0,688.5928571428584,2024-03-12 17:00:00+00:00,69894.1,1721.482142857146,2024-03-13 04:30:00+00:00,True,True,True,2024-03-12 19:00:00+00:00,71615.58214285715,SL,FAVORABLE_FIRST,2024-03-12 17:15:00+00:00,False,,,2024-03-12 19:00:00+00:00,71615.58214285715,SL,False,-0.9999999999999993,-1.0203005591112302,-1.0406011182224613
1861,2024-03-15 04:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,66660.1,993.6857142857136,2024-03-15 09:00:00+00:00,66165.0,2484.214285714284,2024-03-15 16:30:00+00:00,True,True,True,2024-03-15 13:45:00+00:00,68649.21428571429,SL,ADVERSE_FIRST,2024-03-15 09:30:00+00:00,True,2024-03-15 10:00:00+00:00,67509.7,2024-03-15 10:00:00+00:00,67509.7,PERSISTENT_FAILURE_EXIT,True,-0.5412979096581262,-0.5546149975559956,-0.567932085453865
1863,2024-03-16 09:30:00+00:00,2024,DRIVEN_MOVE,REJECT,67918.5,191.65714285714265,,,479.1428571428566,2024-03-16 21:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1864,2024-03-16 21:30:00+00:00,2024,DRIVEN_MOVE,REJECT,66155.0,532.8285714285697,,,1332.0714285714243,2024-03-17 09:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1867,2024-03-18 09:30:00+00:00,2024,THIN_BOOK,ACCEPT,66814.6,339.94285714285587,2024-03-18 15:00:00+00:00,66793.6,849.8571428571397,2024-03-18 21:30:00+00:00,True,True,True,2024-03-18 16:00:00+00:00,67643.45714285715,SL,ADVERSE_FIRST,2024-03-18 15:30:00+00:00,False,,,2024-03-18 16:00:00+00:00,67643.45714285715,SL,False,-1.0000000000000062,-1.0392969574718505,-1.0785939149436945
1869,2024-03-19 12:00:00+00:00,2024,DRIVEN_MOVE,REJECT,62545.0,605.471428571429,,,1513.6785714285725,2024-03-20 00:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1870,2024-03-20 00:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,61582.8,503.9000000000004,2024-03-20 04:30:00+00:00,61357.5,1259.750000000001,2024-03-20 12:00:00+00:00,True,True,True,2024-03-20 07:15:00+00:00,62617.25,SL,ADVERSE_FIRST,2024-03-20 06:15:00+00:00,True,2024-03-20 06:45:00+00:00,61800.7,2024-03-20 06:45:00+00:00,61800.7,PERSISTENT_FAILURE_EXIT,True,-0.3518158364754886,-0.3761688827148218,-0.40052192895415495
1873,2024-03-21 15:00:00+00:00,2024,DRIVEN_MOVE,REJECT,66129.0,417.1999999999971,,,1042.9999999999927,2024-03-22 03:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1884,2024-03-27 08:00:00+00:00,2024,THIN_BOOK,ACCEPT,69420.0,217.2571428571464,2024-03-27 14:00:00+00:00,69295.5,543.142857142866,2024-03-27 20:00:00+00:00,True,True,True,2024-03-27 14:15:00+00:00,69838.64285714287,SL,ADVERSE_FIRST,2024-03-27 14:15:00+00:00,False,,,2024-03-27 14:15:00+00:00,69838.64285714287,SL,False,-1.0000000000000067,-1.0637912283009,-1.1275824566017931
1892,2024-04-01 05:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,70173.0,229.59999999999852,2024-04-01 05:45:00+00:00,69212.2,573.9999999999962,2024-04-01 17:45:00+00:00,True,True,True,2024-04-01 07:00:00+00:00,69786.2,SL,FAVORABLE_FIRST,2024-04-01 06:00:00+00:00,False,,,2024-04-01 07:00:00+00:00,69786.2,SL,False,-1.0000000000000064,-1.0602893728223064,-1.1205787456446066
1893,2024-04-01 17:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,68103.3,435.9285714285735,2024-04-02 02:30:00+00:00,66683.2,1089.8214285714337,2024-04-02 05:45:00+00:00,True,True,True,2024-04-02 05:45:00+00:00,66794.0,TIME,ADVERSE_FIRST,2024-04-02 03:00:00+00:00,False,,,2024-04-02 05:45:00+00:00,66794.0,TIME,False,-0.1016680321153553,-0.13226166803211742,-0.1628553039488795
1897,2024-04-03 17:45:00+00:00,2024,DRIVEN_MOVE,REJECT,65555.0,308.6714285714292,,,771.678571428573,2024-04-04 05:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1900,2024-04-05 06:00:00+00:00,2024,DRIVEN_MOVE,REJECT,66376.0,307.2428571428588,,,768.107142857147,2024-04-05 18:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1910,2024-04-11 13:45:00+00:00,2024,DRIVEN_MOVE,REJECT,69750.0,472.1428571428582,,,1180.3571428571454,2024-04-12 01:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1918,2024-04-15 19:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,62242.5,603.0500000000009,2024-04-16 04:30:00+00:00,62040.1,1507.6250000000023,2024-04-16 07:15:00+00:00,True,True,True,2024-04-16 07:15:00+00:00,63258.3,TIME,ADVERSE_FIRST,2024-04-16 05:30:00+00:00,True,2024-04-16 06:00:00+00:00,62815.8,2024-04-16 06:00:00+00:00,62815.8,PERSISTENT_FAILURE_EXIT,True,-0.5145178675068424,-0.5350933090125218,-0.5556687505182012
1934,2024-04-24 09:15:00+00:00,2024,THIN_BOOK,ACCEPT,66074.4,162.6357142857118,2024-04-24 13:15:00+00:00,66001.0,406.5892857142795,2024-04-24 21:15:00+00:00,True,True,True,2024-04-24 14:15:00+00:00,65391.11607142858,TP,ADVERSE_FIRST,2024-04-24 13:30:00+00:00,False,,,2024-04-24 14:15:00+00:00,65391.11607142858,TP,False,1.5000000000000024,1.4188357854978273,1.337671570995652
1938,2024-04-26 14:30:00+00:00,2024,THIN_BOOK,ACCEPT,63650.0,339.3285714285718,2024-04-26 15:15:00+00:00,63400.4,848.3214285714296,2024-04-27 02:30:00+00:00,True,True,True,2024-04-27 02:30:00+00:00,62992.5,TIME,ADVERSE_FIRST,2024-04-26 17:15:00+00:00,True,2024-04-26 17:45:00+00:00,63984.0,2024-04-26 17:45:00+00:00,63984.0,PERSISTENT_FAILURE_EXIT,True,-0.6879467856691761,-0.7253149328505847,-0.7626830800319934
1945,2024-04-30 12:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,60714.0,326.9857142857145,2024-04-30 14:00:00+00:00,60555.1,817.4642857142862,2024-05-01 00:15:00+00:00,True,True,True,2024-04-30 14:45:00+00:00,61372.56428571428,SL,ADVERSE_FIRST,2024-04-30 14:30:00+00:00,False,,,2024-04-30 14:45:00+00:00,61372.56428571428,SL,False,-0.9999999999999956,-1.037038376512731,-1.0740767530254662
1946,2024-05-01 00:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,59150.0,276.52142857142775,2024-05-01 07:00:00+00:00,58485.6,691.3035714285694,2024-05-01 12:15:00+00:00,True,True,True,2024-05-01 07:15:00+00:00,57448.64464285714,TP,FAVORABLE_FIRST,2024-05-01 07:15:00+00:00,False,,,2024-05-01 07:15:00+00:00,57448.64464285714,TP,False,1.5000000000000013,1.4576990468318147,1.4153980936636283
1955,2024-05-06 11:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,63666.0,362.7857142857143,2024-05-06 12:45:00+00:00,63580.0,906.9642857142857,2024-05-06 23:15:00+00:00,True,True,True,2024-05-06 23:15:00+00:00,63325.2,TIME,ADVERSE_FIRST,2024-05-06 14:00:00+00:00,True,2024-05-06 14:30:00+00:00,63708.3,2024-05-06 14:30:00+00:00,63708.3,PERSISTENT_FAILURE_EXIT,True,-0.14146091750344877,-0.17651191179366338,-0.211562906083878
1957,2024-05-07 19:30:00+00:00,2024,THIN_BOOK,ACCEPT,62758.1,194.16428571428645,2024-05-07 23:00:00+00:00,62398.1,485.41071428571615,2024-05-08 07:30:00+00:00,True,True,True,2024-05-08 03:30:00+00:00,62883.510714285716,SL,ADVERSE_FIRST,2024-05-08 00:30:00+00:00,False,,,2024-05-08 03:30:00+00:00,62883.510714285716,SL,False,-1.0000000000000027,-1.0642735091785331,-1.1285470183570636
1968,2024-05-14 02:00:00+00:00,2024,THIN_BOOK,ACCEPT,62540.2,176.33571428571355,2024-05-14 02:00:00+00:00,62530.0,440.83928571428385,2024-05-14 14:00:00+00:00,True,True,True,2024-05-14 06:00:00+00:00,61868.74107142857,TP,NONE_120,,False,,,2024-05-14 06:00:00+00:00,61868.74107142857,TP,False,1.500000000000004,1.4290784623486081,1.3581569246972125
1973,2024-05-16 17:30:00+00:00,2024,DRIVEN_MOVE,REJECT,64680.0,337.1571428571432,,,842.892857142858,2024-05-17 05:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
1979,2024-05-23 13:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,68588.0,368.74285714285776,2024-05-23 13:45:00+00:00,68062.8,921.8571428571444,2024-05-24 01:45:00+00:00,True,True,True,2024-05-23 20:00:00+00:00,66680.0142857143,TP,NONE_120,,False,,,2024-05-23 20:00:00+00:00,66680.0142857143,TP,False,1.4999999999999931,1.46308386796838,1.4261677359367668
1985,2024-05-28 02:00:00+00:00,2024,DRIVEN_MOVE,REJECT,68542.2,199.82857142857287,,,499.5714285714322,2024-05-28 14:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
