flow_id,signal_time_r,touch_time_r,class_time_r,side_r,state_r,activation_state,high_volume,atr14_r,residual_atr,fut_netdelta_norm_15,fut_disp_atr_15,fut_response_eff_15,fut_absorption_gap_15,fut_netdelta_norm_30,fut_disp_atr_30,fut_response_eff_30,fut_absorption_gap_30,fut_netdelta_norm_60,fut_disp_atr_60,fut_response_eff_60,fut_absorption_gap_60,spot_netdelta_norm_15,spot_disp_atr_15,spot_response_eff_15,spot_absorption_gap_15,spot_netdelta_norm_30,spot_disp_atr_30,spot_response_eff_30,spot_absorption_gap_30,spot_netdelta_norm_60,spot_disp_atr_60,spot_response_eff_60,spot_absorption_gap_60,fut_minus_spot_netdelta_60,fut_minus_spot_absorption_gap_60,mechanism_cell,pressure_mag_60,response_60,fut_elasticity_60,prior_n,pressure_med90,response_med90,book_state,signal_time_a,side_a,state_a,touch_time_a,class_time_a,atr14_a,level,class_price,signal_close,signal_time,touch_time,class_time,side,state,period,atr14
993,2022-09-02 08:15:00+00:00,2022-09-02 17:15:00+00:00,2022-09-02 17:15:00+00:00,-1,ACCEPT,IGNITION,True,46.99285714285698,-0.7788417692658175,2.583194890245124,0.8958808329533859,0.3468111664112088,1.6873140572917382,2.6062791631975197,1.6342909256725848,0.6270590459954993,0.9719882375249344,4.147438706925615,5.607235142118883,1.3519754090049894,-1.459796435193268,7.438179212392112,0.9407812737497948,0.1264800493355201,6.497397938642317,5.94827764880453,1.623225414196667,0.2728899876627143,4.325052234607863,6.710891363009026,5.784708922328645,0.8619881636312021,0.9261824406803808,-2.5634526560834106,-2.385978875873649,EFFICIENT_IGNITION,4.147438706925615,5.607235142118883,1.3519754090049894,93,1.1205764019710678,0.8206315399574401,DRIVEN_MOVE,2022-09-02 08:15:00+00:00,-1,ACCEPT,2022-09-02 17:15:00+00:00,2022-09-02 17:15:00+00:00,46.99285714285698,19937.6,19881.9,20093.1,2022-09-02 08:15:00+00:00,2022-09-02 17:15:00+00:00,2022-09-02 17:15:00+00:00,-1,ACCEPT,2022,46.99285714285698
1010,2022-09-13 21:00:00+00:00,2022-09-13 21:30:00+00:00,2022-09-13 21:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,153.9142857142854,-2.230462223872285,-0.2239580773598224,0.4755893818451885,1.9023575273807545,-0.699547459205011,0.9340055757691156,0.6263226285502242,0.6705769695587449,0.3076829472188913,1.6351954812833094,0.8602190458511343,0.5260649602431816,0.7749764354321751,-3.4687328452817976,0.4741600148505643,0.1366954550839858,-3.942892860132362,0.1124218017772553,0.596305921663257,2.385223686653028,-0.4838841198860017,-0.6556465393369205,0.8871171338407352,1.3530417391326577,-1.5427636731776555,2.29084202062023,2.317740108609831,WEAK,1.6351954812833094,0.8602190458511343,0.5260649602431816,93,1.2996485682717411,0.8206315399574401,DRIVEN_MOVE,2022-09-13 21:00:00+00:00,-1,ACCEPT,2022-09-13 21:30:00+00:00,2022-09-13 21:30:00+00:00,153.9142857142854,20030.5,19992.0,20204.8,2022-09-13 21:00:00+00:00,2022-09-13 21:30:00+00:00,2022-09-13 21:30:00+00:00,-1,ACCEPT,2022,153.9142857142854
1018,2022-09-18 10:00:00+00:00,2022-09-18 10:00:00+00:00,2022-09-18 10:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,56.95714285714322,8.968146476047083,4.854453698721575,2.9250062703786868,0.6025407701692551,1.9294474283428884,3.0737515473572867,3.197140707298675,1.0401428541117692,-0.1233891599413881,3.0107985819884227,3.829194883370906,1.2718203423764036,-0.8183963013824833,9.752162690814862,2.930975670930483,0.3005462238331033,6.821187019884379,7.072075628859317,3.243140205668422,0.4585839258327503,3.828935423190895,5.605256942849291,3.86975169300223,0.6903790017938303,1.735505249847061,-2.594458360860868,-2.553901551229544,THIN_LIQUIDITY,3.0107985819884227,3.829194883370906,1.2718203423764036,91,1.2961404835525792,0.8464445207832423,DRIVEN_MOVE,2022-09-18 10:00:00+00:00,-1,REJECT,2022-09-18 10:00:00+00:00,2022-09-18 10:45:00+00:00,56.95714285714322,19805.0,19909.5,19869.4,2022-09-18 10:00:00+00:00,2022-09-18 10:00:00+00:00,2022-09-18 10:45:00+00:00,-1,REJECT,2022,56.95714285714322
1019,2022-09-18 22:00:00+00:00,2022-09-18 22:00:00+00:00,2022-09-18 22:15:00+00:00,-1,ACCEPT,IGNITION,True,93.69285714285668,9.793702828390671,1.5745635488220322,0.113135625524114,0.0718520542462407,1.4614279232979182,0.8170503819732718,0.0224136616604252,0.0274324107239184,0.7946367203128466,4.448123967440153,2.8027750247770054,0.6301027231464441,1.6453489426631474,0.1660481823451045,0.1020355264161157,0.4081421056644629,0.0640126559289888,-0.0943347626801789,-0.0141953190515922,-0.0567812762063691,-0.0801394436285866,4.33289760811467,2.7610429213997487,0.6372278256077077,1.571854686714921,0.1152263593254829,0.0734942559482263,EFFICIENT_IGNITION,4.448123967440153,2.8027750247770054,0.6301027231464441,92,1.2978945259121601,0.8487520584216568,DRIVEN_MOVE,2022-09-18 22:00:00+00:00,-1,ACCEPT,2022-09-18 22:00:00+00:00,2022-09-18 22:15:00+00:00,93.69285714285668,19390.0,19368.8,19398.7,2022-09-18 22:00:00+00:00,2022-09-18 22:00:00+00:00,2022-09-18 22:15:00+00:00,-1,ACCEPT,2022,93.69285714285668
1022,2022-09-20 13:45:00+00:00,2022-09-20 17:45:00+00:00,2022-09-20 17:45:00+00:00,-1,ACCEPT,IGNITION,True,107.32142857142856,-1.1442262895174642,2.0708327544296807,0.8255574043261097,0.3986596225891129,1.245275350103571,2.561107859073636,1.486189683860233,0.5802917196926624,1.074918175213403,2.257271562750243,2.0881198003327657,0.9250636187471462,0.1691517624174774,2.645659986753144,0.7780366056572381,0.2940803465119774,1.8676233810959055,1.931370952586131,1.450222961730444,0.7508774840941751,0.4811479908556866,1.2397536509208211,2.052805324459213,1.6558171237765675,-0.8130516735383917,1.0175179118294218,0.9822034359558692,THIN_LIQUIDITY,2.257271562750243,2.0881198003327657,0.9250636187471462,93,1.3006739399226028,0.8597773138482893,DRIVEN_MOVE,2022-09-20 13:45:00+00:00,-1,ACCEPT,2022-09-20 17:45:00+00:00,2022-09-20 17:45:00+00:00,107.32142857142856,18759.7,18756.8,18911.8,2022-09-20 13:45:00+00:00,2022-09-20 17:45:00+00:00,2022-09-20 17:45:00+00:00,-1,ACCEPT,2022,107.32142857142856
1039,2022-09-29 09:00:00+00:00,2022-09-29 12:30:00+00:00,2022-09-29 12:30:00+00:00,-1,ACCEPT,IGNITION,True,81.24285714285672,-3.148584490944311,-3.4001104484044604,-0.7692983998593322,-0.2262568853374554,-2.630812048545128,3.1027595164217066,0.9773166871812689,0.3149830600820687,2.1254428292404377,2.4508672437953045,1.2739581501670545,0.5197989215418535,1.1769090936282502,-2.5293685238872854,-0.7302795850184437,-0.2887201205050603,-1.7990889388688416,3.444240261640658,1.0206435730613963,0.2963334423642138,2.423596688579262,2.99862660136006,1.306576402321108,0.4357249421213351,1.6920501990389518,-0.5477593575647552,-0.5151411054107016,WEAK,2.4508672437953045,1.2739581501670545,0.5197989215418536,93,1.314075318629597,0.8510595960600714,DRIVEN_MOVE,2022-09-29 09:00:00+00:00,-1,ACCEPT,2022-09-29 12:30:00+00:00,2022-09-29 12:30:00+00:00,81.24285714285672,19259.4,19215.6,19415.0,2022-09-29 09:00:00+00:00,2022-09-29 12:30:00+00:00,2022-09-29 12:30:00+00:00,-1,ACCEPT,2022,81.24285714285672
1052,2022-10-06 14:15:00+00:00,2022-10-06 14:15:00+00:00,2022-10-06 14:15:00+00:00,-1,ACCEPT,IGNITION,True,113.20714285714295,-1.3099880118619396,7.856567838564972,1.4795886175783948,0.1883250610165477,6.376979220986577,8.338065728498888,2.750709823963635,0.3298978340458403,5.5873559045352525,4.899860859364612,1.6597892611521023,0.3387421212134858,3.240071598212509,6.247394587040166,1.486125307590397,0.2378792129879665,4.761269279449769,5.139141358067633,2.7228847245883,0.529832618889497,2.416256633479333,2.827014113206049,1.6577575872294934,0.5863987659224913,1.1692565259765555,2.0728467461585627,2.0708150722359537,ABSORPTION,4.899860859364612,1.6597892611521023,0.33874212121348585,99,1.348866384021649,0.8464445207832423,DRIVEN_MOVE,2022-10-06 14:15:00+00:00,-1,ACCEPT,2022-10-06 14:15:00+00:00,2022-10-06 14:15:00+00:00,113.20714285714295,19889.9,19872.8,19872.8,2022-10-06 14:15:00+00:00,2022-10-06 14:15:00+00:00,2022-10-06 14:15:00+00:00,-1,ACCEPT,2022,113.20714285714295
1063,2022-10-13 02:30:00+00:00,2022-10-13 02:30:00+00:00,2022-10-13 03:15:00+00:00,-1,REJECT,LOWVOL_REJECT,False,30.785714285714025,22.185614849188124,-0.3238320405078642,0.8932714617169449,2.758440641994633,-1.2171035022248091,0.6127911243083909,1.711832946635769,2.793501535401284,-1.099041822327378,1.126752691424887,2.608352668213574,2.314929165969029,-1.4815999767886865,1.818340459973858,0.8351276102087954,0.4592801120538241,0.9832128497650624,1.559881317460329,1.6517401392111035,1.0588883402362506,-0.0918588217507745,2.0464743667063314,2.5739211136890505,1.257734353072602,-0.5274467469827191,-0.919721675281444,-0.9541532298059674,THIN_LIQUIDITY,1.126752691424887,2.608352668213574,2.31492916596903,97,1.3006739399226028,0.8206315399574401,THIN_BOOK,2022-10-13 02:30:00+00:00,-1,REJECT,2022-10-13 02:30:00+00:00,2022-10-13 03:15:00+00:00,30.785714285714025,19030.6,19092.8,19066.3,2022-10-13 02:30:00+00:00,2022-10-13 02:30:00+00:00,2022-10-13 03:15:00+00:00,-1,REJECT,2022,30.785714285714025
1072,2022-10-19 08:30:00+00:00,2022-10-19 11:30:00+00:00,2022-10-19 12:15:00+00:00,-1,REJECT,LOWVOL_REJECT,False,49.49285714285698,-0.3838937797662012,2.679952185249158,0.0909222109972582,0.0339268034324295,2.5890299742519,2.57326377028419,0.9981238273921528,0.3878824389937765,1.5751399428920374,1.798782860654508,1.15774282003174,0.6436256678643701,0.6410400406227681,3.3154542046429847,0.0670803867801935,0.020232638618942,3.2483738178627912,3.928331638856612,0.980343483908224,0.2495572100408419,2.9479881549483875,3.570601624073291,1.1512772405830518,0.3224322850303561,2.419324383490239,-1.7718187634187832,-1.778284342867471,WEAK,1.798782860654508,1.15774282003174,0.6436256678643701,97,1.3006739399226028,0.8206315399574401,DRIVEN_MOVE,2022-10-19 08:30:00+00:00,-1,REJECT,2022-10-19 11:30:00+00:00,2022-10-19 12:15:00+00:00,49.49285714285698,19136.0,19162.4,19179.2,2022-10-19 08:30:00+00:00,2022-10-19 11:30:00+00:00,2022-10-19 12:15:00+00:00,-1,REJECT,2022,49.49285714285698
1073,2022-10-20 00:45:00+00:00,2022-10-20 00:45:00+00:00,2022-10-20 00:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,55.17142857142816,-2.958052822371797,2.1791840703727425,0.9805800103573088,0.4499757609689133,1.1986040600154335,1.7973728874190311,1.3213360952873865,0.7351485629588981,0.476036792131645,2.103893603872938,1.0838943552563387,0.5151849662269324,1.0199992486165994,2.144119574772409,0.998342827550531,0.4656190071192749,1.145776747221878,1.0955625874064137,1.3280424650440366,1.2122013660469964,-0.2324798776376229,0.773300387387238,1.1152511651994317,1.4421965686161726,-0.3419507778121936,1.3305932164857,1.3619500264287931,WEAK,2.103893603872938,1.0838943552563387,0.5151849662269324,97,1.3006739399226028,0.8206315399574401,DRIVEN_MOVE,2022-10-20 00:45:00+00:00,-1,ACCEPT,2022-10-20 00:45:00+00:00,2022-10-20 00:45:00+00:00,55.17142857142816,19050.0,18963.4,18963.4,2022-10-20 00:45:00+00:00,2022-10-20 00:45:00+00:00,2022-10-20 00:45:00+00:00,-1,ACCEPT,2022,55.17142857142816
1075,2022-10-21 00:45:00+00:00,2022-10-21 09:15:00+00:00,2022-10-21 10:00:00+00:00,-1,REJECT,LOWVOL_REJECT,False,41.02857142857101,2.5128830083566247,1.767921700120271,0.5971448467966635,0.3377665689357396,1.1707768533236074,0.6167502065477418,0.4484679665738562,0.72714684456152,0.1682822399738856,2.164615570053659,1.7305013927576778,0.799449757591266,0.4341141772959811,0.5556605986039327,0.4901462395543367,0.8820964466183183,0.0655143590495959,0.9382796313995436,0.3326949860724622,0.3545797808444507,0.6055846453270815,1.80723625720492,1.6322771587744185,0.903189692142911,0.1749590984305016,0.357379312848739,0.2591550788654795,THIN_LIQUIDITY,2.164615570053659,1.7305013927576778,0.799449757591266,98,1.3073746292761,0.8487520584216568,DRIVEN_MOVE,2022-10-21 00:45:00+00:00,-1,REJECT,2022-10-21 09:15:00+00:00,2022-10-21 10:00:00+00:00,41.02857142857101,18912.4,18973.2,19039.6,2022-10-21 00:45:00+00:00,2022-10-21 09:15:00+00:00,2022-10-21 10:00:00+00:00,-1,REJECT,2022,41.02857142857101
1081,2022-10-25 10:00:00+00:00,2022-10-25 10:00:00+00:00,2022-10-25 10:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,30.078571428571585,-26.261220612680862,0.8011976426982853,0.2127760626928733,0.2655725021560011,0.588421580005412,0.513533421623945,0.4089289954879813,0.7963045407927424,0.1046044261359637,2.407635111379564,1.0040370458323629,0.4170220981937143,1.4035980655472011,0.5368895126034372,0.2084540489195099,0.3882624711901952,0.3284354636839272,0.234651881054883,0.4242222749941287,1.6968890999765147,-0.1895703939392456,0.9178821833154313,1.0442650201852188,1.137689606756814,-0.1263828368697875,1.4897529280641328,1.5299809024169888,WEAK,2.407635111379564,1.0040370458323629,0.4170220981937143,96,1.4276769168209729,0.8554184549541803,DRIVEN_MOVE,2022-10-25 10:00:00+00:00,-1,REJECT,2022-10-25 10:00:00+00:00,2022-10-25 10:45:00+00:00,30.078571428571585,19242.2,19286.4,19250.4,2022-10-25 10:00:00+00:00,2022-10-25 10:00:00+00:00,2022-10-25 10:45:00+00:00,-1,REJECT,2022,30.078571428571585
1086,2022-10-31 14:00:00+00:00,2022-10-31 14:30:00+00:00,2022-10-31 15:15:00+00:00,-1,REJECT,ABSORPTION,True,97.8071428571428,-1.314832396114789,0.4778001926827784,0.02760534579713,0.0577759201856535,0.4501948468856483,-1.9646541087009173,-0.2075513035857664,-0.1056426689393203,-1.7571028051151507,11.285563383026345,3.393412692616645,0.3006861578324383,7.892150690409697,1.640609664988693,0.059709340538963,0.036394604891819,1.58090032444973,3.906777875508981,-0.1157379683049704,-0.0296249164894976,4.022515843813951,10.798958355750942,3.391367852187259,0.3140458311315923,7.407590503563684,0.4866050272754005,0.4845601868460134,EFFICIENT_IGNITION,11.285563383026345,3.393412692616645,0.30068615783243824,93,1.5064236593167577,0.8602190458511343,DRIVEN_MOVE,2022-10-31 14:00:00+00:00,-1,REJECT,2022-10-31 14:30:00+00:00,2022-10-31 15:15:00+00:00,97.8071428571428,20250.4,20372.4,20338.4,2022-10-31 14:00:00+00:00,2022-10-31 14:30:00+00:00,2022-10-31 15:15:00+00:00,-1,REJECT,2022,97.8071428571428
1088,2022-11-02 19:30:00+00:00,2022-11-02 20:15:00+00:00,2022-11-02 21:00:00+00:00,-1,REJECT,ABSORPTION,True,194.6642857142854,-0.7397350750376117,0.2782032585251073,0.3606208490808207,1.296249551470568,-0.0824175905557134,-1.5281765204337925,0.5316845851832834,0.3479209227952003,-2.059861105617076,1.5060347263662544,1.740432245991266,1.1556388544841616,-0.2343975196250116,2.7116309282431885,0.3784977800609128,0.1395830738315608,2.3331331481822755,2.189050298506491,0.5474553260191533,0.2500880525187849,1.6415949724873378,5.623682579851271,1.779011484974141,0.3163427984623539,3.8446710948771297,-4.117647853485016,-4.079068614502141,THIN_LIQUIDITY,1.5060347263662544,1.740432245991266,1.1556388544841616,91,1.549427717296432,0.9376672438218442,THIN_BOOK,2022-11-02 19:30:00+00:00,-1,REJECT,2022-11-02 20:15:00+00:00,2022-11-02 21:00:00+00:00,194.6642857142854,20100.0,20138.1,20274.4,2022-11-02 19:30:00+00:00,2022-11-02 20:15:00+00:00,2022-11-02 21:00:00+00:00,-1,REJECT,2022,194.6642857142854
1093,2022-11-07 17:30:00+00:00,2022-11-07 22:15:00+00:00,2022-11-07 22:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,62.47857142857148,12.119355207499716,1.0300981434909635,0.2544872527724022,0.2470514624072174,0.7756108907185613,0.0590519709860683,-0.1616554247170224,-0.6466216988680897,0.2207073957030907,1.985240447166294,1.7221904653023647,0.8674971677917386,0.2630499818639293,-0.2830559622628496,0.2155939179146738,0.7616653476971116,-0.4986498801775235,0.2455592672481889,-0.2127129301474929,-0.8508517205899718,0.4582721973956818,2.8367337483426334,1.7654052818108936,0.6223373211681691,1.0713284665317395,-0.8514933011763393,-0.8082784846678104,THIN_LIQUIDITY,1.985240447166294,1.7221904653023647,0.8674971677917386,87,1.574320679817835,0.9376672438218442,DRIVEN_MOVE,2022-11-07 17:30:00+00:00,-1,ACCEPT,2022-11-07 22:15:00+00:00,2022-11-07 22:15:00+00:00,62.47857142857148,20563.2,20437.3,20689.9,2022-11-07 17:30:00+00:00,2022-11-07 22:15:00+00:00,2022-11-07 22:15:00+00:00,-1,ACCEPT,2022,62.47857142857148
1100,2022-11-11 06:45:00+00:00,2022-11-11 14:15:00+00:00,2022-11-11 14:15:00+00:00,-1,ACCEPT,IGNITION,True,130.1428571428574,-2.9997804610318104,3.4945585071426795,1.7880351262349088,0.5116626671381425,1.706523380907771,3.468870689073766,2.4473106476399518,0.705506450657985,1.0215600414338146,1.658145327652741,2.7008781558726622,1.6288549084512434,-1.0427328282199213,5.143522301483642,1.7867288693743015,0.3473745742015975,3.356793432109341,4.5601660731307625,2.443238199780437,0.5357783380250979,2.1169278733503254,3.063668669052067,2.697881448957189,0.8806048370080253,0.3657872200948779,-1.405523341399326,-1.4085200483147993,THIN_LIQUIDITY,1.658145327652741,2.7008781558726622,1.6288549084512434,85,1.5782432558728683,0.8602190458511343,DRIVEN_MOVE,2022-11-11 06:45:00+00:00,-1,ACCEPT,2022-11-11 14:15:00+00:00,2022-11-11 14:15:00+00:00,130.1428571428574,16880.0,16440.7,17261.3,2022-11-11 06:45:00+00:00,2022-11-11 14:15:00+00:00,2022-11-11 14:15:00+00:00,-1,ACCEPT,2022,130.1428571428574
1102,2022-11-13 07:00:00+00:00,2022-11-13 07:00:00+00:00,2022-11-13 07:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,52.52142857142878,4.8856249150006335,4.065555200022274,2.3666530667754424,0.5821229697637548,1.6989021332468317,2.297707890823208,2.383788929688567,1.0374638739803077,-0.0860810388653594,2.397837918131743,3.3472052223581943,1.3959263872873209,-0.9493673042264512,2.438326348087797,2.329334965320271,0.9553007402585796,0.1089913827675257,2.0113361992983245,2.351992384060896,1.1693680971293676,-0.3406561847625715,1.7266195593961098,3.222113423092594,1.8661397674769409,-1.4954938636964843,0.6712183587356333,0.5461265594700331,THIN_LIQUIDITY,2.397837918131743,3.3472052223581943,1.3959263872873207,84,1.5762819678453517,0.8599981798497118,DRIVEN_MOVE,2022-11-13 07:00:00+00:00,-1,REJECT,2022-11-13 07:00:00+00:00,2022-11-13 07:45:00+00:00,52.52142857142878,16673.4,16765.5,16742.4,2022-11-13 07:00:00+00:00,2022-11-13 07:00:00+00:00,2022-11-13 07:45:00+00:00,-1,REJECT,2022,52.52142857142878
1103,2022-11-13 19:00:00+00:00,2022-11-13 21:00:00+00:00,2022-11-13 21:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,56.18571428571418,-2.8850750063564825,0.35937696561323,0.9308415967454756,2.5901537544486626,-0.5714646311322457,0.5764228344678823,1.178235443681683,2.04404713558816,-0.6018126092138008,0.1783669866755759,1.2031528095601087,4.812611238240435,-1.0247858228845328,2.1610481521363867,0.944902110348339,0.4372425063338917,1.2161460417880476,1.2501020130237244,1.1981693363844366,0.9584572490098836,0.0519326766392878,1.0197565394224437,1.1766336130180002,1.153837771596352,-0.1568770735955564,-0.8413895527468678,-0.8679087492889763,WEAK,0.1783669866755759,1.2031528095601087,4.812611238240435,84,1.5762819678453517,0.8989431448364893,THIN_BOOK,2022-11-13 19:00:00+00:00,-1,ACCEPT,2022-11-13 21:00:00+00:00,2022-11-13 21:00:00+00:00,56.18571428571418,16413.8,16334.9,16508.9,2022-11-13 19:00:00+00:00,2022-11-13 21:00:00+00:00,2022-11-13 21:00:00+00:00,-1,ACCEPT,2022,56.18571428571418
1131,2022-12-05 15:30:00+00:00,2022-12-05 15:30:00+00:00,2022-12-05 16:15:00+00:00,-1,REJECT,ABSORPTION,True,51.05714285714281,0.6522104085058622,-0.7938132435955747,0.0058757694459846,0.0074019544186115,-0.7996890130415594,8.414542737196259,3.0338556239507155,0.3605490777935726,5.380687113245543,3.409867103860288,2.7146054840514573,0.796103015562768,0.6952616198088304,-1.237764586749626,0.0477895914941698,0.0386095966921024,-1.2855541782437958,2.9769931374891105,3.026804700615577,1.0167321726406393,-0.0498115631264663,1.188381500358093,2.7148013430330304,2.2844527133879007,-1.5264198426749374,2.2214856035021944,2.221681462483768,THIN_LIQUIDITY,3.409867103860288,2.7146054840514573,0.7961030155627679,76,1.6514094268683162,0.8322097400962876,DRIVEN_MOVE,2022-12-05 15:30:00+00:00,-1,REJECT,2022-12-05 15:30:00+00:00,2022-12-05 16:15:00+00:00,51.05714285714281,17030.1,17047.5,17072.0,2022-12-05 15:30:00+00:00,2022-12-05 15:30:00+00:00,2022-12-05 16:15:00+00:00,-1,REJECT,2022,51.05714285714281
1133,2022-12-07 07:15:00+00:00,2022-12-07 07:15:00+00:00,2022-12-07 08:00:00+00:00,-1,REJECT,ABSORPTION,True,42.20000000000021,-0.5426540284360507,18.16159027511445,4.09004739336496,0.2252031529953224,14.071542881749489,14.187476688162583,4.51421800947865,0.318183290002874,9.673258678683936,9.685593404373568,4.845971563981019,0.5003277921818194,4.839621840392548,9.52173585640918,4.158293838862528,0.4367159414597221,5.363442017546651,8.058670633838636,4.488625592417084,0.5569933052691334,3.570045041421552,5.955145080430371,4.821327014217965,0.8096069783524961,1.133818066212406,3.730448323943196,3.7058037741801417,EFFICIENT_IGNITION,9.685593404373568,4.845971563981019,0.5003277921818193,75,1.650926319907996,0.8602190458511343,DRIVEN_MOVE,2022-12-07 07:15:00+00:00,-1,REJECT,2022-12-07 07:15:00+00:00,2022-12-07 08:00:00+00:00,42.20000000000021,16740.0,16766.1,16807.2,2022-12-07 07:15:00+00:00,2022-12-07 07:15:00+00:00,2022-12-07 08:00:00+00:00,-1,REJECT,2022,42.20000000000021
1139,2022-12-15 11:45:00+00:00,2022-12-15 13:00:00+00:00,2022-12-15 13:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,33.01428571428629,5.667243617481577,0.0873117475555826,-0.2786672436174988,-1.1146689744699951,0.3659789911730814,2.3342019524162216,0.9723063608826736,0.4165476598441717,1.361895591533548,2.3695835689225864,1.132842925140546,0.4780767979648138,1.2367406437820403,-1.1682635135130135,-0.2998701860666767,-0.2566802631411088,-0.868393327446337,0.9873313995415854,0.9514063176114028,0.9636139578394218,0.0359250819301827,1.470460572942036,1.117697966248402,0.7601006016857417,0.352762606693634,0.8991229959805505,0.8839780370884065,WEAK,2.3695835689225864,1.132842925140546,0.47807679796481395,75,1.650926319907996,0.804642166344286,DRIVEN_MOVE,2022-12-15 11:45:00+00:00,-1,ACCEPT,2022-12-15 13:00:00+00:00,2022-12-15 13:15:00+00:00,33.01428571428629,17560.0,17538.9,17712.1,2022-12-15 11:45:00+00:00,2022-12-15 13:00:00+00:00,2022-12-15 13:15:00+00:00,-1,ACCEPT,2022,33.01428571428629
1140,2022-12-16 00:30:00+00:00,2022-12-16 08:45:00+00:00,2022-12-16 08:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,50.29285714285756,4.165601477062883,2.3449042366474453,0.4036358471807804,0.1721331902909034,1.941268389466665,2.9108774070558927,0.6541684419826964,0.2247323918200776,2.256708965073196,1.4795440934729898,1.0458741656015118,0.7068894872517735,0.4336699278714779,3.0454550038728043,0.4682573498082475,0.1537561215689544,2.5771976540645567,2.337209317678509,0.6887658003124384,0.2946958131232217,1.6484435173660703,1.7281289467609218,1.0522368981678305,0.6088879537259452,0.6758920485930913,-0.248584853287932,-0.2422221207216133,WEAK,1.4795440934729898,1.0458741656015118,0.7068894872517735,75,1.6518925338286363,0.804642166344286,THIN_BOOK,2022-12-16 00:30:00+00:00,-1,ACCEPT,2022-12-16 08:45:00+00:00,2022-12-16 08:45:00+00:00,50.29285714285756,17258.0,17215.0,17381.9,2022-12-16 00:30:00+00:00,2022-12-16 08:45:00+00:00,2022-12-16 08:45:00+00:00,-1,ACCEPT,2022,50.29285714285756
1141,2022-12-16 12:30:00+00:00,2022-12-16 14:15:00+00:00,2022-12-16 15:00:00+00:00,-1,REJECT,LOWVOL_REJECT,False,55.57142857142883,5.340874035989679,-0.5616105504952964,-0.2123393316195231,-0.3780899974764657,-0.3492712188757732,-0.0950037518665633,0.2555269922879296,1.0221079691517183,-0.350530744154493,0.920762496147702,0.8493573264781582,0.9224499586285392,0.0714051696695438,1.3119457389072284,-0.2263753213367258,-0.1725493018676845,1.5383210602439543,1.4386140757883603,0.2791002570694441,0.1940063438601468,1.1595138187189165,0.9308993737561752,0.9049614395887003,0.9721366939341516,0.0259379341674748,-0.0101368776084732,0.0454672355020689,WEAK,0.920762496147702,0.8493573264781582,0.9224499586285392,75,1.6518925338286363,0.804642166344286,THIN_BOOK,2022-12-16 12:30:00+00:00,-1,REJECT,2022-12-16 14:15:00+00:00,2022-12-16 15:00:00+00:00,55.57142857142883,16910.0,16977.0,17005.5,2022-12-16 12:30:00+00:00,2022-12-16 14:15:00+00:00,2022-12-16 15:00:00+00:00,-1,REJECT,2022,55.57142857142883
1145,2022-12-18 23:00:00+00:00,2022-12-19 03:00:00+00:00,2022-12-19 03:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,34.52142857142878,-2.3695427270845912,0.0007041896134254,0.408441961514648,1.633767846058592,-0.4077377719012225,1.187457489859365,0.8921994620318379,0.7513527596996372,0.2952580278275272,1.2649564697728668,1.8162631905648767,1.4358305870327708,-0.5513067207920099,1.0863311974999204,0.3997517070142534,0.3679832706031465,0.686579490485667,0.5740820117429258,0.8756879784812567,1.5253708713545098,-0.3016059667383308,1.3058375420184798,1.794827229464065,1.374464412081258,-0.4889896874455852,-0.0408810722456129,-0.0623170333464246,THIN_LIQUIDITY,1.2649564697728668,1.8162631905648767,1.4358305870327708,74,1.5283376624311151,0.7536340066958551,THIN_BOOK,2022-12-18 23:00:00+00:00,-1,ACCEPT,2022-12-19 03:00:00+00:00,2022-12-19 03:00:00+00:00,34.52142857142878,16663.3,16663.2,16799.3,2022-12-18 23:00:00+00:00,2022-12-19 03:00:00+00:00,2022-12-19 03:00:00+00:00,-1,ACCEPT,2022,34.52142857142878
