btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,impulse_dir,event_time,decision_time,entry_time,entry,raw_24h,rev_24h,event_range_z,decision_range_z,event_vol_z,decision_vol_z,post_pre_range_ratio,range_persistence,impulse_eff60,event_clv_signed,post_signed_ret,retrace_frac,opp_bar_share,impulse_break_pre60,decision_accept,failed_accept,max_extension,decision_clv_signed,post_signed_eff,terminal_opp_streak,first_post_signed,post_pre_vol_ratio,post_vol_slope,split
-1.8830110943653526,-2.740443523169735,-1.0988327997786065,-1.0796397507339555,1.8864869709941114,1.4248140483401583,-0.051774432865708236,0.7518398074789774,-0.6593458151000688,-1.0,2021-01-21 08:45:00+00:00,2021-01-21 09:15:00+00:00,2021-01-21 09:30:00+00:00,32762.66,-0.035062476612094384,-0.035062476612094384,1.4248140483401583,0.8173855835996812,1.8864869709941114,1.5594607733824943,2.200116427854749,1.0,1.0000000000000282,0.8816870353191091,0.014434433029045996,0.0,0.0,1.0,1.0,0.0,0.017358491266813658,0.6703993384557075,0.9999999999999374,0.0,0.009444258381897441,3.1655114696693936,-0.15380448477996866,DEV_2021_2024
-1.618767154801823,-2.796993473669985,-1.798497304587235,-1.743518230998881,1.875730860744237,2.100068234499684,-0.00855186664013477,-0.6087614290087207,-0.7933533402912352,-1.0,2021-01-21 14:30:00+00:00,2021-01-21 15:00:00+00:00,2021-01-21 15:15:00+00:00,31772.92,0.029209465167192805,0.029209465167192805,2.100068234499684,1.9086861140140639,1.875730860744237,1.3875169708969692,1.407643488885219,1.0,0.999999999999984,0.594080729950675,-0.01787450418929875,0.423654440174556,0.5,1.0,0.0,1.0,0.005631565963281687,-0.71464573732719,-0.8967830642395165,1.0,0.0010286498620608597,1.4024244358587117,-0.07616570448360946,DEV_2021_2024
-2.521777252721575,-2.7546210044235075,-1.1619050894315843,-1.9479630866530397,1.7868773189385194,1.4226235590640253,-0.0014150352275956346,-0.5000000000000004,0.8660254037844384,-1.0,2021-01-21 22:00:00+00:00,2021-01-21 22:30:00+00:00,2021-01-21 22:45:00+00:00,30617.81,0.08763755474346469,0.08763755474346469,1.4226235590640253,1.6138554467371076,1.7868773189385194,1.3560406275919057,2.040528544017758,1.0,0.959012289832831,0.8838930655133379,-0.0005818568322676009,0.013963779237339095,0.5,1.0,1.0,0.0,0.017438756774242517,-0.48755406839141724,-0.024665918706319827,1.0,0.011503824481485125,2.06880918006955,0.11859559813672577,DEV_2021_2024
1.5980422492329682,2.9700658884122317,-0.16436493427990956,-1.9449879983046288,1.4621848596811813,1.9013823412752104,0.033209496367439376,0.49999999999999994,0.8660254037844387,1.0,2021-01-22 02:00:00+00:00,2021-01-22 02:30:00+00:00,2021-01-22 02:45:00+00:00,30565.56,0.049125551764796604,-0.049125551764796604,1.9013823412752104,0.6613406721227066,1.4621848596811813,0.9882830687144857,0.5932685217829663,0.0,0.9999999999999798,0.6941018500099452,0.0033774659712098244,0.0,0.0,1.0,1.0,0.0,0.012639683101644917,-0.10889313423524694,1.000000000000335,0.0,0.0002038364254204339,0.6765200246962239,0.04957001623932156,DEV_2021_2024
5.27672559097134,2.7057841278881805,0.3484817926556553,0.9535096559026175,1.9293316916170984,4.336409613019387,0.009325034310145653,0.7933533402912352,-0.6087614290087207,1.0,2021-01-29 08:30:00+00:00,2021-01-29 09:00:00+00:00,2021-01-29 09:15:00+00:00,35933.68,-0.04534993354424044,0.04534993354424044,4.336409613019387,8.061862492537392,1.9293316916170984,4.132023478597977,7.87649200875936,1.0,0.5915918746760075,0.8985708030349777,0.07582837574702979,0.0,0.5,1.0,1.0,0.0,0.10717857943410163,0.08694386744119909,0.8275040470490999,1.0,0.08373171349011876,7.57699224907209,-0.10681908524730119,DEV_2021_2024
-0.47612448953125847,-2.7419605722842064,-0.6830942737816551,0.5124309678032689,1.4304506963335757,-0.046989628972348166,-0.02238610290025992,0.659345815100069,-0.7518398074789773,-1.0,2021-02-04 09:15:00+00:00,2021-02-04 09:45:00+00:00,2021-02-04 10:00:00+00:00,37509.22,-0.006882307869905069,-0.006882307869905069,-0.046989628972348166,0.6785060576745069,1.4304506963335757,0.5325599744800895,1.1056495101482502,1.0,0.9999999999999777,0.16243299930085076,-0.008935751291001472,0.22753859387826175,0.5,0.0,0.0,0.0,0.007102938351586605,-0.9004427840044325,-0.8124603006573076,1.0,0.0010313169204447803,0.936695681995165,-0.13654544346374173,DEV_2021_2024
8.658233721609783,6.286243246650887,3.5860481101951835,1.7728358608795063,4.59584377824474,8.82462230214402,-0.01177148460792824,-0.19509032201612792,-0.9807852804032305,1.0,2021-02-08 12:45:00+00:00,2021-02-08 13:15:00+00:00,2021-02-08 13:30:00+00:00,44014.98,0.02703715871278356,-0.02703715871278356,8.82462230214402,6.617219163982883,4.59584377824474,3.674722801527112,6.474337615400256,1.0,0.882310877799661,0.8333355822426132,0.023700675779439906,0.0,0.5,1.0,1.0,0.0,0.04400902334340153,0.25309346567410906,0.5184485731611882,0.0,-0.011006968510919535,6.929352286924347,0.18859123974813755,DEV_2021_2024
2.750441387691653,2.76641456289288,2.6534381764946504,2.8146531350819775,3.4541720898765678,3.4406858153357667,-0.0037400559152426234,-0.19509032201612872,0.9807852804032303,1.0,2021-02-08 23:15:00+00:00,2021-02-08 23:45:00+00:00,2021-02-09 00:00:00+00:00,46374.86,0.000982428841833638,-0.000982428841833638,3.4406858153357667,1.1064128501145503,3.4541720898765678,1.881488052993356,1.584135992503416,1.0,0.9391268430887121,0.2416949065516507,0.0036978362281480247,0.0,0.5,1.0,1.0,0.0,0.012704724686670929,0.5745967741935551,0.3133717420890825,0.0,-0.004051161139237536,1.667912800934224,-0.20697629054473932,DEV_2021_2024
2.399721841577227,2.895316716660461,2.5926998033412816,0.51065741779985,2.258326698987961,2.7226807463150045,-0.03611790316945708,-0.32143946530316153,-0.9469301294951057,1.0,2021-02-11 13:15:00+00:00,2021-02-11 13:45:00+00:00,2021-02-11 14:00:00+00:00,47555.46,0.006643611480154021,-0.006643611480154021,2.7226807463150045,0.0625352169162371,2.258326698987961,1.2977896084587444,1.9026229623021635,1.0,1.000000000000026,0.4655959665100158,-0.01094680253169655,0.2938795362634486,1.0,1.0,1.0,0.0,0.0066357409226557125,-0.26477155616626413,-0.9999999999999793,2.0,-0.0049629073074335395,2.7154233239891723,-0.5991407081460638,DEV_2021_2024
-0.857456886804599,-2.7466538982066733,-0.36224114255210926,0.549323904279862,1.0822905454253517,1.203744770835069,-0.03015581641333168,-0.6593458151000687,0.7518398074789775,-1.0,2021-02-11 21:15:00+00:00,2021-02-11 21:45:00+00:00,2021-02-11 22:00:00+00:00,46885.07,0.02080555707819154,0.02080555707819154,1.203744770835069,-0.8469588849383761,1.0822905454253517,-0.2458838885091364,0.7652657718754656,0.5,0.8084187730929817,-0.10707262673053997,0.0016382065657494726,0.0,0.5,1.0,1.0,0.0,0.008971227177624781,-0.3938604651162465,0.21124915481299808,1.0,0.004696530785956554,0.9694766246055188,-1.0593494454866357,DEV_2021_2024
0.8709551784496301,2.6675449039428005,1.3645697831229513,0.4550130589891617,1.9959503400245278,0.12307390647858649,-0.034628422092151154,1.0,6.123233995736766e-17,1.0,2021-02-14 06:00:00+00:00,2021-02-14 06:30:00+00:00,2021-02-14 06:45:00+00:00,48619.83,-0.035408597685347876,0.035408597685347876,0.12307390647858649,0.3354229250204185,1.9959503400245278,0.659380432860652,2.235255844924191,1.0,1.0000000000000113,0.13847317975449203,-0.011862151119894427,0.3597254112476439,1.0,1.0,0.0,1.0,0.004156795695947801,-0.567282722016869,-1.0000000000000198,2.0,-0.007947145479942463,2.116059730804252,-0.6388695780843375,DEV_2021_2024
-4.136650494495078,-3.295530270509442,-2.6304159706678822,-0.5522575383732315,2.335220228061167,6.346953845371207,-0.029627697117645273,0.5555702330196022,0.8314696123025452,-1.0,2021-02-15 02:15:00+00:00,2021-02-15 02:45:00+00:00,2021-02-15 03:00:00+00:00,46874.01,0.033452439848862925,0.033452439848862925,6.346953845371207,0.15115725227767218,2.335220228061167,1.3668822302009187,2.104739711156764,1.0,0.9679794670626047,0.21844251330274878,-0.01103669703524343,0.2785821826276899,1.0,1.0,1.0,0.0,0.01715993927794766,0.4378087508821521,-1.0000000000000677,2.0,-0.010819495574915905,2.963773638147475,-0.14416585073304458,DEV_2021_2024
1.1064319835083989,2.6275834954739428,1.5686778413287394,1.4022045333895292,1.1921538322431418,0.049620168061217405,-0.056520982972131664,-0.13052619222005177,-0.9914448613738104,1.0,2021-02-20 12:30:00+00:00,2021-02-20 13:00:00+00:00,2021-02-20 13:15:00+00:00,57016.06,0.0006087758431572166,-0.0006087758431572166,0.049620168061217405,-0.2992908032457044,1.1921538322431418,0.5287420420512801,1.3135466843999735,1.0,1.000000000000011,0.9611157049795318,-0.009941205443025397,0.31731094895346845,1.0,1.0,0.0,1.0,0.0019823637415292816,-0.9831174959366582,-1.0000000000001503,2.0,-0.005123180449977838,1.4932333738793997,-0.4605428454637943,DEV_2021_2024
-3.647260899571184,-3.123826199034864,-1.8069304866175808,-0.6543996475576744,2.0187294109376928,5.798431645929598,-0.07898264788798075,-0.38268343236508956,0.9238795325112868,-1.0,2021-02-20 22:30:00+00:00,2021-02-20 23:00:00+00:00,2021-02-20 23:15:00+00:00,55849.99,0.028443335441957984,0.028443335441957984,5.798431645929598,0.2072046017024099,2.0187294109376928,0.7995558764475935,3.3365532668502493,1.0,0.999999999999994,0.09437187610323305,-0.018272650316836135,0.521726529606543,1.0,1.0,1.0,0.0,0.017935644474478197,-0.8093193536638952,-0.9999999999999829,2.0,-0.010615836365374776,2.9170893047815505,-0.6610006137508653,DEV_2021_2024
-0.4072688730613747,-2.409900166862128,-2.0992503263870628,-1.7004122014533702,1.1635174896138538,0.06893059862305231,-0.03545270603314512,-0.13052619222005177,-0.9914448613738104,-1.0,2021-02-22 12:30:00+00:00,2021-02-22 13:00:00+00:00,2021-02-22 13:15:00+00:00,53517.24,-0.07945645179011473,-0.07945645179011473,0.06893059862305231,0.9268344594017954,1.1635174896138538,0.9350851806263095,1.1825691120683566,1.0,0.9517983915381112,0.9999550915010901,0.00031442872175853646,0.0,0.5,0.0,0.0,0.0,0.011723839933415846,0.5914467830627529,0.033017103079991804,0.0,-0.004604389360027383,1.1838864470609292,-0.6670818171335752,DEV_2021_2024
0.9209966603500361,2.7219069656574955,-0.00815171628328924,-2.0895034963985415,0.26732943991530783,0.6971774370632007,0.0006046222563460848,-0.9659258262890684,0.2588190451025203,1.0,2021-02-22 19:00:00+00:00,2021-02-22 19:30:00+00:00,2021-02-22 19:45:00+00:00,53417.17,-0.145051300920659,0.145051300920659,0.6971774370632007,-0.4028613229430885,0.26732943991530783,0.034952533165901405,0.47371075356882286,0.0,0.8394358265404863,0.8063229938465333,-0.0018798367342059623,0.06031648037305751,1.0,1.0,0.0,1.0,0.004262574770351112,-0.4941282166463399,-0.9999999999999223,2.0,-0.0011737588680702515,0.4042847606931503,-0.15149508259153888,DEV_2021_2024
-1.437095219824221,-2.4209265779115015,-2.3828287053229134,-2.3662488392173726,0.9603095241792543,1.3413861679257093,-0.012722366870438604,0.6087614290087207,0.7933533402912352,-1.0,2021-02-23 02:30:00+00:00,2021-02-23 03:00:00+00:00,2021-02-23 03:15:00+00:00,52217.18,-0.03542876118549487,-0.03542876118549487,1.3413861679257093,2.9261054302712095,0.9603095241792543,1.2569611469414852,1.6112004462880551,1.0,0.7753288454084692,0.8152000000000044,-0.012381460983916435,0.4666260642613221,0.5,1.0,0.0,1.0,0.013133548631060463,-0.5734111338905525,-0.47244805022016795,1.0,0.006912785310621672,2.279774264014169,-0.0178268924617037,DEV_2021_2024
-4.28066194023785,-2.4332336118788604,-3.378170330638474,-3.261767765144086,1.786006116802977,4.79384958526938,-0.01452484769578558,0.8660254037844387,-0.4999999999999998,-1.0,2021-02-23 08:00:00+00:00,2021-02-23 08:30:00+00:00,2021-02-23 08:45:00+00:00,47961.16,0.0509927199425535,0.0509927199425535,4.79384958526938,3.4572325517945166,1.786006116802977,1.6655178360723129,1.2888823669363985,1.0,0.49995754345128357,0.8779386178171187,0.00956022172172519,0.0,0.5,1.0,1.0,0.0,0.01925356483492273,0.30697103142506066,0.3672484538130016,1.0,0.017796124437591487,2.080484566395675,-0.4150387129775619,DEV_2021_2024
0.7238680548849589,-2.49592435134515,-1.8163528398325968,-2.9964413242013834,1.5098390313659853,1.4918972023351282,-0.010811371842690239,1.2246467991473532e-16,-1.0,-1.0,2021-02-23 12:00:00+00:00,2021-02-23 12:30:00+00:00,2021-02-23 12:45:00+00:00,47686.24,0.06722211690416358,0.06722211690416358,1.4918972023351282,9.062999188594546,1.5098390313659853,1.970019492993884,1.4598589402921716,0.5,0.3296370158202525,-0.3956179929757959,-0.0235034698515371,0.8231719949404799,0.5,0.0,0.0,0.0,0.017075969358090425,-0.2801736359585767,-0.80143136532617,1.0,0.0029116978199486,0.9446535641494639,0.6791023348393871,DEV_2021_2024
